Compound Id	ChiChain [VCH-7]
6827	0.118
7676	0.036
13875281	0.059
13875230	0.059
6128	0.0
391	0.0
71390	0.0
2916	0.0
558875	0.0
12446	0.0
7957	0.0
10113	0.0
6087	0.0
18971812	0.0
13299573	0.0
3631	0.0
15755	0.101
67470	0.108
15756	0.110
15524	0.110
14441700	0.0
2062437	0.0
11911	0.0
11154	0.0
30713	0.0
21106172	0.080
127983	0.0
11148	0.0
10512	0.0
10526	0.0
24590970	0.0
11865	0.0
6042	0.0
13875320	0.082
7673	0.063
13875258	0.082
13875392	0.082
21108548	0.081
14995	0.099
14994	0.106
15475	0.101
15478	0.103
518	N/A
967	0.096
12499	0.037
71433	0.0
9484	0.0
11099	0.0
11110	0.0
11086	0.072
14692	0.0
24263	0.760
11857	0.0
391428	0.760
6309	0.0
7557	0.0
558883	0.0
56020	0.0
553642	0.0
16791	0.0
454209	0.0
9633	0.0
9377	0.0
9243	0.0
923	0.0
7850	0.0
7714	0.0
10437	0.0
6097	0.0
6083	0.0
10487	0.116
9614	0.012
13861343	0.0
11756	0.0
15476	0.108
274	0.0
56144	0.0
11864	0.0
11845	0.0
6125	0.0
12456	0.0
17880	0.0
7558	0.0
29036	0.0
1087	0.0
7001	0.080
10606755	0.0
55075	0.137
13868640	0.109
11351244	0.236
7090	0.016
7553	0.0
61213	0.0
23886	0.091
33421	0.083
15477	0.106
26010	0.083
30600	0.091
33455	0.083
33934	0.091
33932	0.083
15473	0.091
17099	0.083
17098	0.091
33933	0.083
15474	0.091
63863	0.0
454638	1.193
6121	0.0
6315	0.0
7330	0.0
6307	0.0
12219	0.0
7848	0.0
11863	0.0
7810	0.0
7766	0.0
7711	0.0
7552	0.0
6092	0.0
6088	0.0
26516	0.023
11087	0.081
8543	0.0
12209	0.0
9286	0.0
11806	0.0
6342	0.0
120464	0.0
7733	0.0
7738	0.0
21111820	0.0
8329688	0.0
6735	0.105
92731	0.0
6326	0.0
19766	0.090
6665	0.040
512621	N/A
9642	0.0
10124	0.0
6118	0.0
12010	0.0
11830	0.0
10497	0.0
31029	0.0
10340	0.0
1108	0.032
236	0.0
13875283	0.038
13840690	0.023
6737	0.085
6789	0.087
15620	0.112
2927	0.091
3973	0.0
12442	0.0
6095	0.0
10675065	0.0
11961	0.083
21111772	0.083
12228	N/A
1406720	1.025
6364	0.876
7180	0.062
7182	0.066
10669	0.062
55090	0.0
61487	0.0
6100	0.0
10410	0.023
13492	0.023
15747	0.023
13487	0.023
7385	0.023
10404	0.023
7419	0.023
7219	0.023
7739	0.0
9903	0.128
8868	0.061
16159	0.0
13300034	0.160
2018460	0.0
61149	0.0
11954	0.083
13029	0.080
13875432	0.044
7151	0.106
63054	0.035
7098	0.026
9095782	0.0
6635	0.0
8356	0.019
7128	0.019
15461	0.016
7521	0.056
7641	0.056
7672	0.2
6967	0.056
21168808	0.0
7220	0.019
8876	0.048
2928	0.095
13030	0.080
13875441	0.067
10975	0.045
10870	0.045
218253	0.061
15488	0.061
6122	0.0
11727	0.0
6316	0.0
12674	0.070
8097	0.111
21106032	0.0
551	0.136
15621	0.114
6106	0.0
38403	0.0
7551	0.0
21111822	0.065
7681	0.043
8140	0.065
9360	0.023
61191	0.026
66675	0.0
20939	0.088
6999	0.083
7088	0.016
8531	0.039
7448	0.039
11660	0.047
8335	0.039
11409	0.047
7248	0.044
11661	0.044
221082	0.019
67653	0.0
10831	0.1
26260	0.114
2283071	0.128
21112738	0.0
66567	0.0
65	0.065
11769	0.083
15489	0.061
6828	0.032
7183	0.044
7659	0.072
10253	0.044
6977	0.072
10236	0.072
7129	0.016
10829	0.094
68437	0.103
906	0.064
8067	0.106
14198	0.959
10979	0.077
7181	0.066
13836713	0.0
6103	0.0
7170	0.032
10534	0.0
21171407	0.0
71437	0.867
13063	0.077
13851576	0.023
7302	0.026
2915	0.351
62826	0.0
11369	0.168
10857	0.065
13875219	0.044
13842573	0.067
10432	0.083
541032	0.122
17619	N/A
4611	0.023
9990	0.0
28993	0.0
7815	0.0
7560	0.0
7721	0.0
12259	0.090
11667	0.043
10851	0.102
10813	0.1
8807	0.169
16641	0.0
11731	0.0
8950	0.023
13677	0.075
6736	0.082
10849	0.102
15619	0.116
4932499	0.128
6057	0.095
13860817	0.068
11778	0.068
12640	0.0
6480	0.096
776	0.072
13047	0.090
18707	0.085
21106018	0.062
6402	0.926
68179	0.0
10850	0.096
9350	0.023
10664	0.032
8577	0.0
14349	0.0
7852	0.0
14680	0.0
7776	0.0
7420	0.023
66565	0.016
6592	0.214
21106020	0.051
13853953	0.051
10364	0.016
13860720	0.068
6633	0.065
69371	0.0
6478	0.221
6788	0.084
73412	0.0
10909	0.104
10918	0.104
21168831	0.023
10841	0.096
15861	0.116
21106146	0.047
21106013	0.051
21106036	0.035
9187483	0.112
7736	0.0
21106169	0.0
12821	0.026
10400	0.033
1095	0.0
70682	0.0
11862	0.0
12044	0.058
12045	0.058
12047	0.058
12699	0.126
10864	0.074
7568	0.0
9326	0.023
10980	0.068
955	0.032
10772050	0.0
6079	0.045
9461	0.0
7817	0.0
7732	0.0
1039	0.0
11871	0.0
7786	0.0
9581	0.022
7710	0.0
7809	0.0
7765	0.0
13872122	0.023
2923	0.067
9574	0.024
10972	0.068
11294	0.085
6588	0.075
6642	0.094
13875196	0.022
10908	0.098
12682	0.118
21106144	0.047
13863774	0.047
7138	0.023
66655	0.0
24326358	0.079
7238	0.013
12069	0.0
191367	0.0
11799	0.0
21106014	0.048
12478	0.026
7315	0.026
23150	0.0
11729	0.0
14866	0.030
21105959	0.039
13865438	0.039
21106135	0.039
7383	0.023
62534	0.040
62408	0.040
7389	0.014
13869451	0.048
6974	0.067
7961	0.0
13835772	0.040
971	0.014
11588	0.084
8800	0.262
66656	N/A
21106019	0.048
7615	0.0
13647	0.072
7013	0.0
6135	0.0
13854248	0.048
13869339	0.048
13837686	0.044
13839082	0.040
553649	0.037
10536	0.0
7239	0.039
7391	0.013
21111817	0.071
6102	0.0
4444102	0.1
69982	0.0
9233	0.0
387	0.0
7299	0.045
7224	0.016
5739	0.157
8804	0.308
6338	0.0
13863618	0.028
278	0.0
29153	0.169
5979	0.0
7827	0.0
18607	0.0
18219	0.0
11783	0.049
10586285	0.104
21105871	0.040
6739	0.068
434	0.045
10205670	0.0
24043	0.0
68676	0.067
6852	0.070
7546	0.0
15495	0.026
10328	0.083
7145	0.036
13846959	0.028
937	0.0
9363	0.009
62632	0.0
78998	0.0
11884	0.0
16177	0.0
15853	0.0
67360	0.0
11866	0.0
15846	0.0
29026	0.0
11846	0.0
7770	0.0
7717	0.0
19475	0.0
7685	0.049
87265	0.086
21106148	0.031
8817	0.153
7566	0.0
13853943	0.036
15486	0.0
18920	0.0
9391	0.0
28982	0.032
13839110	0.059
9824	0.189
11434292	N/A
65763	0.058
68328	0.0
331	0.026
21169510	0.0
7689	0.028
63906	0.071
2246	0.209
13837787	0.025
13839151	0.059
13865680	0.032
11604	0.032
12060	0.032
14678	0.032
11489	0.079
2991	0.032
21106365	0.184
23101	0.0
55123	0.0
12012	0.0
11125	0.0
7782	0.0
7734	0.0
7577	0.0
13630	0.049
7278	0.023
6781	0.031
13839128	0.059
7202	0.039
235	0.019
11584	0.068
13571291	0.0
6807	0.066
13839174	0.059
13839105	0.059
13846663	0.026
8657	0.024
11589	0.034
9579	0.024
11755	0.0
7761	0.0
10492	0.0
11784	0.028
11785	0.028
6311	0.0
21106524	0.044
89076	0.042
14227	0.045
19476	0.0
2185	0.029
62484	0.084
6838	0.069
10257	0.039
8799	0.299
10498	0.0
9349	0.027
13839123	0.059
11576	0.060
8071	0.045
21105795	0.028
8374	0.016
11761	0.0
7956	0.0
6794	0.014
924	0.014
12637	0.0
6775	0.028
5889	0.019
21106091	0.026
3951	0.0
763	0.0
5882	0.034
7140	0.042
238	0.016
9994	0.0
61001	0.028
2003	2.540
21168826	0.044
20124	0.087
8816	0.137
8788	0.203
11672	0.028
29008	0.0
6550	0.094
6688	0.054
61538	0.072
10246	0.072
79969	0.034
15093	0.051
7176	0.026
6840	0.104
7616	0.0
61111	0.009
4446445	0.0
4444608	0.0
394562	0.0
30595	0.042
8899	0.0
13876539	0.023
62310	0.026
7234	0.016
16804	0.085
21105998	0.049
12244	0.072
61411	0.080
6333	0.0
6706	0.070
8060	0.049
8341	0.071
10441	0.0
11833	0.0
6406	0.0
13835126	0.045
65701	0.084
6023	0.016
5678	0.201
10248	0.072
69177	0.080
10244	0.080
9911	0.072
1005	0.0
8552	0.0
7803	0.0
171	0.0
122090	0.0
8070	0.042
13846749	0.026
13859497	0.062
10652594	N/A
11841	0.0
11749	0.0
8569	0.0
12220	0.0
7823	0.0
11849	0.0
3168	0.0
455420	0.0
10709	0.0
13837797	0.0
71876	0.0
18688	0.0
62249	0.0
55084	0.0
7694	0.0
7482	0.0
11716	0.0
7515	0.0
7076	0.0
7757	0.0
7511	0.0
7509	0.0
29005	0.0
10420	0.0
7475	0.0
7463	0.0
11910	0.0
7872	0.0
7875	0.0
7913	0.0
8568	0.0
14846	0.0
7800	0.0
11843	0.0
29012	0.0
7538	0.0
7536	0.0
7706	0.0
11680	0.0
11706	0.0
10653	0.0
7012	0.0
11065	0.0
28981	0.0
8525	0.0
7081	0.0
6313	0.0
6335	0.0
441	0.0
7838	0.0
5949	0.0
29029	0.0
7772	0.0
256	0.0
512	0.0
172	0.0
15443	0.059
66021	0.022
8674	0.023
13863629	0.009
13835351	0.046
6773	0.046
16736486	2.472
6621	0.087
13860641	0.036
21106525	0.036
13854136	0.044
13835151	0.044
10991	0.036
13860692	0.044
1019	0.0
62517	0.024
10903	0.042
6177	0.0
7064	0.0
6341	0.0
259	0.0
13249	0.0
7701	0.0
7888	0.0
12013	0.0
2863	0.0
7866	0.0
10033	0.0
370	0.0
12071	0.0
10035	0.0
4963	0.026
6907	0.026
553171	0.0
2041618	N/A
9411	0.0
7559	0.0
15965	0.016
6897	0.016
6883	0.016
7211	0.039
21105897	0.026
5439	0.0
7190	0.042
7469	0.0
10001	0.0
11625	0.068
6586	0.070
6675	0.084
472932	0.008
7073	0.0
8554	0.0
55130	0.0
10433	0.0
11992	0.0
7671	0.0
10446	0.0
7657	0.0
22453	0.0
7065	0.0
11045	0.0
7472	0.0
11207996	0.0
29016	0.0
7747	0.0
7627	0.0
10571	0.0
11647	0.042
66809	0.010
13865424	0.044
7175	0.042
7157	0.042
21112023	0.024
11582	0.034
7172	0.039
16119	0.072
864	0.0
79280	0.024
28947	0.034
7042	0.040
13837760	0.025
76894	N/A
205483	0.030
7737	0.0
6322	0.0
7132	0.016
8763	0.260
13848808	0.026
10837	0.045
13869434	0.062
21159695	0.036
6835	0.046
21108576	0.030
7533	0.0
56559	0.0
9053802	0.0
29000	0.0
7434	0.0
6312	0.0
8398	0.0
11898	0.0
72522	0.0
7928	0.0
14348	0.0
2581	0.0
11891	0.0
7917	0.0
7915	0.0
7901	0.0
7892	0.0
7882	0.0
8574	0.0
932	0.0
7812	0.0
7837	0.0
6040	0.0
258	0.0
1004	0.0
682	0.0
13872989	0.0
8665	0.024
6950	0.047
552744	0.0
70806	0.110
11671339	1.087
10251740	0.017
69914	1.087
13862665	0.0
21168813	0.042
175	0.0
6630	0.062
13840647	0.062
13860491	0.062
13839012	0.042
20545	0.0
8012	0.0
9564	0.046
7044	0.056
11003	0.032
10452	1.378
6314	0.0
4510484	0.0
66896	0.016
10437074	0.022
21105878	0.023
13839308	0.023
6753	0.085
374462	0.0
13869462	0.062
21106519	0.036
13860775	0.027
21106015	0.0
11809	0.0
12823	0.051
6649	0.0
6035	0.026
61739	0.075
392447	0.019
7142	0.026
66895	0.016
66887	0.016
9893	0.016
63518	0.016
59482	0.016
10696	0.0
67414	0.974
7074	0.0
7670	0.0
10797	0.0
6176	0.0
7534	0.0
10791	0.0
28986	0.0
10788	0.0
7621	0.0
10777	0.0
12972	0.0
9976	0.0
7514	0.0
215929	0.0
11025	0.0
7016	0.0
7871	0.0
21153	0.0
7802	0.0
12218	0.0
12632	0.0
7760	0.0
11095	0.0
7607	0.0
6321	0.0
558020	0.007
7790	0.0
6881	0.016
12061	0.023
67460	0.023
6790	0.074
8319	0.072
62964	0.045
62467	0.045
11193	0.0
11591	0.030
10411	0.045
10181338	0.025
59573	0.0
14998	0.0
13837190	0.0
1020	0.0
8141	0.0
8186	0.042
11600	0.028
10169	0.056
10343	0.060
447	0.024
12643	0.030
13846658	0.042
11596	0.025
28973	0.024
27296	0.024
11651	0.024
466305	0.025
9218	0.024
8183	0.034
7189	0.026
4878	0.025
13848793	0.054
21108577	0.025
123	0.028
26824	0.0
7028	0.0
7478	0.0
62489	0.010
21429023	2.472
2275	0.0
13835344	0.025
11793	0.0
13871721	0.0
6164	0.0
65785	0.025
6674	0.068
10616	0.034
526	0.036
11228	0.0
7003	0.0
21106520	0.025
13874733	0.025
6780	0.053
8098	0.057
70714	0.038
28969	0.013
7241	0.012
6577	0.029
9120	0.045
13853758	0.032
11525	0.0
4481813	0.0
13876103	0.038
8058	0.039
6593	0.160
14672	0.0
13850082	0.0
63903	0.018
17443	0.008
62808	0.007
6855	0.072
13638	0.0
18717	0.0
15954	0.0
7622	0.0
7310	0.016
63156	0.0
12626	0.0
28994	0.0
61765	0.016
10772140	0.0
13860335	0.023
10939	0.102
3463	2.189
7679	0.036
6296	0.123
5894	0.0
11586	0.034
1448	0.045
217	0.0
7459	0.0
11024	0.0
7026	0.0
11239	0.0
11861	0.0
11036	0.0
11029	0.0
11794	0.0
10511	0.0
21011	0.0
11678	0.0
3644	0.0
6320	0.0
10947	0.0
10787	0.0
60524	0.0
55091	0.0
2606	0.0
7208	0.028
1446	0.034
8520	0.0
7626	0.0
11526	0.0
124968	0.007
21105905	0.018
21106560	0.018
10437215	0.008
2039535	0.008
7161	0.080
13885245	0.023
62472	0.034
7678	0.046
11819	0.0
99440	0.0
123993	0.0
12225	0.0
693	0.0
11080	0.028
10197150	0.0
13255	0.068
83962	1.375
13839199	0.025
13634	0.014
7221	0.014
456015	0.024
7030	0.0
8860	0.094
642951	0.056
11773	0.028
6898	0.016
8262	0.073
6089	0.0
13835977	0.0
7677	0.059
60121	0.024
21106518	0.030
9970	0.0
8273	0.073
73479	0.046
7443	0.025
86394	0.046
9454	0.030
8282	0.073
13856959	0.039
6453	0.127
78828	0.0
62530	0.018
7242	0.018
65750	0.018
24041	0.0
5708	0.0
23730	0.0
23621376	0.0
21111781	0.027
7225	0.012
21106470	0.044
247721	0.023
7029	0.0
21106581	0.034
11283	0.129
156255	0.039
13869480	0.027
11488212	0.050
10992	0.047
62597	0.0
4937830	0.0
844	0.0
21105870	0.019
2005981	0.0
199342	0.034
6745	0.019
6916	0.026
11996	0.0
55188	0.0
11077	0.043
7240	0.014
66996	0.022
25886	0.0
12957	0.0
19953955	0.0
21943	0.0
19956441	0.0
19957731	0.0
7636	0.014
6146	0.0
62230	0.0
59674	0.0
11021	0.047
21106535	0.0
10181339	0.023
5596	0.028
13849989	0.0
132	0.026
70715	0.038
15855	0.080
84036	0.0
13328	2.988
10784857	N/A
22191	0.0
6123	0.0
8576	0.0
7851	0.0
15387	0.0
7811	0.0
7835	0.0
7769	0.0
7716	0.0
7564	0.0
6101	0.0
7466	0.0
11732	0.0
15803	0.138
7236	0.040
4437893	0.041
4489	0.023
12066	0.0
13835836	0.0
6720	0.117
11042	0.043
10940	0.043
10937	0.043
20570	0.011
19477	0.0
14169248	0.0
13648	0.012
15409	0.023
78	0.012
17868	0.026
4449	0.096
75951	0.0
72551	0.0
72793	0.0
11543	0.0
18	0.034
21105848	0.034
556589	0.027
880	0.016
7155	0.046
16359	0.056
8329	0.032
13842613	0.043
21132380	0.043
29001	0.0
11632	0.0
30516	0.0
26325090	0.0
21106145	0.034
10488	0.021
10292746	3.187
68832	0.0
23255	0.0
11699	0.0
11695	0.0
11739	0.0
11194	0.0
6165	0.0
10008	0.014
10790	0.0
62466	0.042
11595	0.026
6492	0.073
10451	0.0
2975965	0.173
8900	0.0
11230	0.0
99681	0.088
29015	0.0
8904	0.0
10018	0.0
12954	0.0
13867413	0.0
13054	0.023
24641	0.0
11056	0.0
11216	0.0
11210	0.0
11795	0.0
789	0.0
7131	0.019
13854242	0.030
1266019	0.0
558878	0.0
25890	0.0
68152	0.0
65936	0.010
11180	0.0
5830	0.023
6610	0.042
62485	0.042
10756	0.103
10181341	0.023
58234	1.377
5142	0.040
136966	0.040
64155	0.026
553578	0.0
18724	0.012
7688	0.019
220998	0.0
654	0.0
4366810	0.0
10422	0.0
558917	0.0
57726	0.598
6330	0.0
61707	0.0
10892	0.025
89258	0.061
18019	0.0
13860434	0.034
60886	0.078
13871718	0.023
1114	0.0
68224	0.0
68503	0.0
24533	0.014
8903	0.0
11265	0.0
120489	0.008
13869414	0.027
6301	0.0
19709	0.024
1664	0.014
2241	0.016
11107	0.0
10986	0.028
2441	1.230
137720	0.079
5593	0.059
4599	0.054
13836589	0.0
21106173	0.039
707	0.252
10384035	0.008
8855	0.048
5026296	1.377
10464	0.0
59483	2.531
17131	0.048
12161	0.0
26325086	0.042
7856	0.0
8562	0.0
7730	0.0
173	0.0
191058	0.028
9219586	0.174
65234	0.113
56117	0.0
21106366	0.023
25889	0.0
192748	0.046
13850142	0.088
390927	0.088
69340	0.023
81815	0.007
1577	0.0
71	0.034
6514	0.118
4445317	0.149
14556	0.012
20132	0.045
21782117	3.187
6774	0.030
11752	0.0
8960	0.0
6334	0.0
11460	0.016
10438331	0.102
10628694	0.059
6604	0.093
10756390	0.0
13803	0.0
63631	0.0
11788	0.079
455090	0.009
7223	0.023
11629	0.034
13856352	0.023
55443	0.023
453675	0.023
11465	0.016
120621	0.0
20119	0.0
55205	0.0
13816	0.0
26765	0.0
21181	0.0
10254	0.042
4962	0.032
592	0.0
7146	0.034
8521	0.0
29117	0.056
78467	0.032
28682	0.010
222538	0.010
7630	0.0
15427	0.023
11286	0.113
67465	0.060
10243171	0.042
11332993	0.042
392	0.028
206493	0.098
1361549	0.019
109838	0.0
28992	0.033
20843	0.033
13229	0.0
17784	0.0
12816	0.014
13104	0.091
5993	0.0
62589	0.072
7686	0.072
7624	0.0
7406	0.031
192642	0.0
70988	0.031
7018	0.0
3350	0.034
21361761	0.049
13849981	0.0
71089	0.019
10437135	0.008
65523	0.010
21106900	0.033
58563	0.026
86435	0.031
15413	0.0
10449	0.0
6842	0.353
7506	0.0
2656	0.398
13836520	0.020
9943	0.014
5978	0.0
17347	0.028
12445	0.0
3008	0.067
3277	0.051
9965	0.032
6270	0.0
13848341	0.0
26325182	0.109
105291	0.026
7791	0.0
71193	0.028
2925	0.1
70652	0.031
2424	0.112
21105859	0.031
502245	0.028
123860	0.0
73390	0.010
9088156	0.0
13848467	0.013
72556	0.013
122446	0.0
773	0.0
13835235	0.0
21106140	0.037
7480	0.0
108106	0.0
21106008	0.034
14299946	0.0
502855	0.025
7340	0.0
8158	0.0
13835376	0.0
127750	0.0
13839109	0.0
25552	0.024
13865630	0.0
256210	0.071
15702	0.028
589165	0.016
64699	0.0
5915	0.016
764	0.025
953	0.030
2157	0.025
3544	0.036
2038738	0.010
10710415	0.0
1348	0.0
13867714	0.025
59577	0.0
29107	0.0
15517	0.140
4103087	0.051
10996	0.045
194092	0.019
7092	0.028
13835224	0.0
1078	0.0
499714	0.048
11557190	0.0
970	0.108
24972	0.043
24535	0.028
8902	0.0
10437836	0.033
10437239	0.039
14627	0.075
25472	0.063
8470	0.045
3210	0.0
76154	0.028
13836591	0.0
455353	0.0
6658	0.052
26325085	0.0
124	0.032
13662	0.028
62265	0.041
13836399	0.0
16778	0.0
7705	0.0
11694	0.0
123207	0.077
67594	0.043
992	0.028
11930	0.0
13644	0.012
60329	0.0
7727	0.0
7728	0.0
7021	0.0
10948	0.0
1143	0.0
376	0.0
10801109	0.0
8030	0.037
8093	0.035
13658	0.05
21106586	0.0
21105699	0.025
13865426	0.0
71628	0.0
13837329	0.028
13837319	0.028
8241	0.028
11422351	0.069
1609	0.0
83866	0.075
67270	0.052
20198	0.513
361	0.038
7199	0.028
14916	0.059
10733068	0.0
16736498	2.010
6528	0.028
2297441	0.024
6033	0.052
13839553	0.0
10025	0.0
6524	0.028
8243	0.028
13860	0.028
1015	0.041
204209	0.043
61266	0.075
13874867	0.0
71430	0.067
13837303	0.028
7397	0.023
26325087	0.0
1906	0.026
363458	0.042
7684	0.046
13856009	0.012
1278	0.089
76394	0.020
7279	0.016
71787	0.0
11244	0.0
63889	0.045
13835336	0.0
83850	0.075
13835209	0.0
5004	0.0
7150	0.038
15016	0.0
503239	0.009
13837537	0.0
20848	0.024
13835293	0.0
6371	0.053
9873	0.2
11610	0.016
13839441	0.0
72056	0.0
34095	0.0
18685	0.0
62628	0.0
11875	0.0
40130	0.107
191	0.0
8528	0.025
10101	0.0
2849146	0.010
185	0.054
4590	0.025
18177	0.028
13854944	0.0
13836021	0.0
13884973	0.0
68568	0.030
13842001	0.0
15753	0.060
8733	0.0
1266393	0.0
6600	0.075
3693	0.046
4333	0.049
13090	0.056
13839416	0.0
16387	0.024
659	0.0
10437210	0.035
