Compound Id	HybridizationRatio
82736	0.0
56759	0.0
36984	0.0
56775	0.0
56770	0.0
35206	0.0
34192	0.0
82822	0.0
35108	0.0
33316	0.0
21106570	0.0
23208	N/A
4514529	N/A
6132	1.0
9016	1.0
4514586	N/A
4514549	N/A
11083	0.0
6988	0.0
11366	0.0
1253	0.125
3102535	0.0
6186	1.0
13836549	0.0
13868660	0.0
457140	0.0
107412	1.0
12197	0.0
61346	1.0
6187	1.0
13866746	0.0
13857694	0.0
13866817	0.0
9253	1.0
83734	1.0
5977	1.0
29040	1.0
6108	N/A
10054	1.0
16841	1.0
13837280	0.0
9254	1.0
21106179	1.0
692	0.0
12201	0.667
6151	1.0
62827	1.0
8883	1.0
13837988	0.0
13875356	0.0
13875212	0.0
11038	0.0
2282428	1.0
9251	1.0
71312	1.0
11153	1.0
454215	1.0
15077490	1.0
2018165	1.0
6119	1.0
2293678	1.0
109705	0.333
10765	0.6
56442	0.5
4449912	0.5
22814	N/A
99596	1.0
13835316	0.0
6098	0.0
14694	1.0
13836674	0.333
13875160	0.143
23055	1.0
14829	1.0
6105	1.0
553742	0.0
6104	1.0
558928	0.0
6086	N/A
2056044	1.0
3441	1.0
6130	1.0
12577	1.0
34863	0.0
34866	0.0
34665	0.0
34664	0.0
37904	0.0
34864	0.0
34188	0.0
34865	0.0
34868	0.0
37905	0.0
34869	0.0
37918	0.0
37915	0.0
34867	0.0
25605	0.0
26011	0.0
34870	0.0
34666	0.0
21924	0.0
34667	0.0
34871	0.0
34873	0.0
56784	0.0
34872	0.0
8351654	0.0
22408	N/A
73583	1.0
2340753	1.0
10325184	1.0
21111806	0.0
21108550	0.0
9325	0.0
9228	0.0
4444456	0.333
11708	0.0
6093	1.0
6148	1.0
13838404	1.0
6179	1.0
748	N/A
9256	1.0
10614293	1.0
11109	0.667
24142	0.867
13622	0.857
16180	0.846
7891	0.833
29025	0.778
12635	0.818
11121	0.714
7713	0.6
12809	0.8
7833	0.75
7556	0.5
7954	0.333
555074	0.714
4516601	0.75
4483639	0.6
4516599	0.75
4512361	0.75
4483638	0.6
4512642	0.75
6085	0.0
8544	0.6
7788	0.667
6149	1.0
10053	1.0
11117	0.333
6827	1.0
7676	0.0
13875281	0.143
13875230	0.143
6128	1.0
391	N/A
71390	1.0
2916	1.0
558875	0.0
12446	0.667
7957	0.5
10113	0.6
6087	1.0
18971812	1.0
13299573	1.0
3631	1.0
15755	0.0
67470	0.0
15756	0.0
15524	0.0
14441700	1.0
2062437	1.0
11911	1.0
11154	1.0
30713	1.0
21106172	0.0
127983	N/A
11148	1.0
10512	1.0
10526	1.0
24590970	1.0
11865	1.0
6042	1.0
13875320	0.143
7673	0.0
13875258	0.143
13875392	0.143
21108548	0.0
14995	0.0
14994	0.0
15475	0.0
15478	0.0
518	N/A
967	0.0
12499	0.0
71433	0.6
9484	1.0
11099	0.2
11110	0.333
11086	0.714
14692	0.6
24263	0.8
11857	0.714
391428	0.8
6309	0.2
7557	0.0
558883	0.2
56020	0.2
553642	0.75
16791	1.0
454209	1.0
9633	1.0
9377	1.0
9243	1.0
923	N/A
7850	1.0
7714	1.0
10437	1.0
6097	1.0
6083	1.0
10487	1.0
9614	0.0
13861343	1.0
11756	1.0
15476	0.0
274	N/A
56144	1.0
11864	1.0
11845	1.0
6125	1.0
12456	1.0
17880	1.0
7558	1.0
29036	1.0
1087	N/A
7001	0.0
10606755	1.0
55075	0.0
13868640	0.0
11351244	0.429
7090	0.143
7553	0.333
61213	1.0
23886	0.0
33421	0.0
15477	0.0
26010	0.0
30600	0.0
33455	0.0
33934	0.0
33932	0.0
15473	0.0
17099	0.0
17098	0.0
33933	0.0
15474	0.0
63863	1.0
454638	0.867
6121	1.0
6315	1.0
7330	0.2
6307	1.0
12219	1.0
7848	1.0
11863	1.0
7810	1.0
7766	1.0
7711	1.0
7552	1.0
6092	1.0
6088	1.0
26516	0.25
11087	0.0
8543	1.0
12209	1.0
9286	1.0
11806	1.0
6342	1.0
120464	1.0
7733	0.0
7738	0.0
21111820	0.2
8329688	1.0
6735	0.0
92731	1.0
6326	1.0
19766	0.0
6665	0.143
512621	1.0
9642	0.0
10124	0.333
6118	1.0
12010	1.0
11830	1.0
10497	1.0
31029	1.0
10340	0.2
1108	0.143
236	0.0
13875283	0.143
13840690	0.143
6737	0.0
6789	0.0
15620	0.231
2927	0.0
3973	1.0
12442	1.0
6095	1.0
10675065	1.0
11961	0.0
21111772	0.0
12228	0.0
1406720	0.867
6364	0.8
7180	0.6
7182	0.6
10669	0.6
55090	1.0
61487	1.0
6100	1.0
10410	0.4
13492	0.538
15747	0.571
13487	0.5
7385	0.333
10404	0.455
7419	0.4
7219	0.25
7739	0.0
9903	0.333
8868	0.0
16159	0.5
13300034	0.167
2018460	1.0
61149	1.0
11954	0.0
13029	0.0
13875432	0.0
7151	0.0
63054	0.0
7098	0.143
9095782	1.0
6635	0.0
8356	0.4
7128	0.333
15461	0.455
7521	0.25
7641	0.25
7672	1.0
6967	0.25
21168808	0.2
7220	0.0
8876	0.0
2928	0.143
13030	0.0
13875441	0.0
10975	0.0
10870	0.0
218253	0.0
15488	0.0
6122	1.0
11727	1.0
6316	1.0
12674	0.5
8097	0.4
21106032	1.0
551	0.0
15621	0.231
6106	1.0
38403	1.0
7551	1.0
21111822	0.143
7681	0.0
8140	0.0
9360	0.0
61191	0.143
66675	1.0
20939	0.6
6999	0.4
7088	0.4
8531	0.4
7448	0.4
11660	0.333
8335	0.4
11409	0.333
7248	0.111
11661	0.111
221082	0.111
67653	1.0
10831	0.167
26260	0.231
2283071	0.286
21112738	1.0
66567	1.0
65	0.0
11769	0.0
15489	0.0
6828	0.0
7183	0.4
7659	0.333
10253	0.4
6977	0.333
10236	0.333
7129	0.111
10829	0.167
68437	0.231
906	0.0
8067	0.0
14198	0.8
10979	0.6
7181	0.6
13836713	0.333
6103	1.0
7170	0.5
10534	0.143
21171407	0.333
71437	1.0
13063	0.167
13851576	0.143
7302	0.0
2915	0.0
62826	1.0
11369	0.0
10857	0.0
13875219	0.0
13842573	0.0
10432	0.0
541032	0.0
17619	1.0
4611	0.3
9990	1.0
28993	0.4
7815	1.0
7560	1.0
7721	1.0
12259	0.455
11667	0.143
10851	0.167
10813	0.167
8807	0.0
16641	N/A
11731	1.0
8950	0.111
13677	0.167
6736	0.091
10849	0.167
15619	0.231
4932499	0.286
6057	0.143
13860817	0.0
11778	0.0
12640	0.25
6480	0.111
776	0.0
13047	0.0
18707	0.0
21106018	0.143
6402	0.8
68179	1.0
10850	0.167
9350	0.0
10664	0.0
8577	1.0
14349	1.0
7852	1.0
14680	1.0
7776	1.0
7420	0.333
66565	0.0
6592	0.077
21106020	0.0
13853953	0.0
10364	0.0
13860720	0.0
6633	0.0
69371	1.0
6478	0.167
6788	0.091
73412	1.0
10909	0.167
10918	0.167
21168831	0.25
10841	0.167
15861	0.231
21106146	0.143
21106013	0.0
21106036	0.0
9187483	0.0
7736	0.0
21106169	1.0
12821	0.0
10400	0.0
1095	1.0
70682	1.0
11862	1.0
12044	0.077
12045	0.077
12047	0.077
12699	0.067
10864	0.0
7568	1.0
9326	0.0
10980	0.0
955	0.0
10772050	0.5
6079	0.0
9461	0.5
7817	0.667
7732	0.5
1039	1.0
11871	1.0
7786	1.0
9581	0.143
7710	1.0
7809	1.0
7765	1.0
13872122	0.333
2923	0.0
9574	0.0
10972	0.0
11294	0.0
6588	0.0
6642	0.5
13875196	0.143
10908	0.167
12682	0.231
21106144	0.143
13863774	0.143
7138	0.0
66655	0.714
24326358	0.25
7238	0.143
12069	1.0
191367	1.0
11799	1.0
21106014	0.0
12478	0.0
7315	0.0
23150	1.0
11729	1.0
14866	0.333
21105959	0.25
13865438	0.25
21106135	0.25
7383	0.25
62534	0.143
62408	0.143
7389	0.0
13869451	0.0
6974	0.0
7961	1.0
13835772	0.143
971	0.0
11588	0.0
8800	0.0
66656	1.0
21106019	0.0
7615	1.0
13647	1.0
7013	1.0
6135	1.0
13854248	0.0
13869339	0.0
13837686	0.0
13839082	0.143
553649	0.0
10536	1.0
7239	0.143
7391	0.25
21111817	0.0
6102	1.0
4444102	0.0
69982	1.0
9233	1.0
387	1.0
7299	0.077
7224	0.0
5739	0.0
8804	0.0
6338	1.0
13863618	0.0
278	0.0
29153	0.0
5979	1.0
7827	1.0
18607	1.0
18219	1.0
11783	0.0
10586285	0.1
21105871	0.143
6739	0.0
434	0.0
10205670	0.5
24043	0.5
68676	0.125
6852	0.091
7546	1.0
15495	0.364
10328	0.0
7145	0.0
13846959	0.0
937	N/A
9363	0.0
62632	1.0
78998	1.0
11884	1.0
16177	1.0
15853	1.0
67360	1.0
11866	1.0
15846	1.0
29026	1.0
11846	1.0
7770	1.0
7717	1.0
19475	0.333
7685	0.0
87265	0.0
21106148	0.143
8817	0.0
7566	1.0
13853943	0.0
15486	1.0
18920	1.0
9391	1.0
28982	0.25
13839110	0.25
9824	0.0
11434292	1.0
65763	0.0
68328	0.5
331	0.0
21169510	0.75
7689	0.0
63906	0.0
2246	0.0
13837787	0.0
13839151	0.25
13865680	0.25
11604	0.25
12060	0.333
14678	0.4
11489	0.125
2991	0.0
21106365	0.0
23101	1.0
55123	0.857
12012	0.833
11125	0.8
7782	0.75
7734	0.667
7577	0.5
13630	0.0
7278	0.222
6781	0.143
13839128	0.25
7202	0.143
235	0.0
11584	0.125
13571291	0.0
6807	0.0
13839174	0.25
13839105	0.25
13846663	0.4
8657	0.143
11589	0.222
9579	0.0
11755	0.75
7761	0.833
10492	0.8
11784	0.0
11785	0.0
6311	1.0
21106524	0.125
89076	0.071
14227	0.125
19476	0.5
2185	0.0
62484	0.125
6838	0.0
10257	0.0
8799	0.0
10498	1.0
9349	0.0
13839123	0.25
11576	0.222
8071	0.0
21105795	0.0
8374	0.364
11761	1.0
7956	1.0
6794	0.4
924	0.25
12637	1.0
6775	0.0
5889	0.0
21106091	0.455
3951	0.25
763	N/A
5882	0.0
7140	0.125
238	0.0
9994	1.0
61001	0.222
2003	0.667
21168826	0.125
20124	0.0
8816	0.0
8788	0.0
11672	0.0
29008	1.0
6550	0.0
6688	0.0
61538	0.333
10246	0.333
79969	0.364
15093	0.125
7176	0.125
6840	0.077
7616	0.25
61111	0.0
4446445	0.625
4444608	0.5
394562	0.25
30595	0.222
8899	0.0
13876539	0.125
62310	0.3
7234	0.143
16804	0.455
21105998	0.4
12244	0.333
61411	0.4
6333	0.0
6706	0.0
8060	0.071
8341	0.0
10441	1.0
11833	1.0
6406	0.4
13835126	0.125
65701	0.125
6023	0.125
5678	0.0
10248	0.333
69177	0.4
10244	0.4
9911	0.333
1005	0.667
8552	0.833
7803	0.857
171	0.5
122090	0.778
8070	0.125
13846749	0.222
13859497	0.125
10652594	1.0
11841	1.0
11749	1.0
8569	1.0
12220	1.0
7823	1.0
11849	1.0
3168	1.0
455420	1.0
10709	1.0
13837797	0.333
71876	0.727
18688	0.857
62249	0.833
55084	0.889
7694	0.875
7482	0.857
11716	0.875
7515	0.833
7076	0.625
7757	0.917
7511	0.9
7509	0.889
29005	0.875
10420	0.857
7475	0.833
7463	0.8
11910	0.8
7872	0.9
7875	0.917
7913	0.929
8568	0.875
14846	0.9
7800	0.889
11843	0.857
29012	0.833
7538	0.875
7536	0.857
7706	0.8
11680	0.8
11706	0.833
10653	0.75
7012	0.8
11065	0.8
28981	0.875
8525	0.75
7081	0.833
6313	0.75
6335	0.667
441	0.875
7838	0.857
5949	0.833
29029	0.889
7772	0.8
256	0.75
512	0.667
172	0.5
15443	0.857
66021	0.0
8674	0.25
13863629	0.0
13835351	0.143
6773	0.143
16736486	0.8
6621	0.125
13860641	0.25
21106525	0.25
13854136	0.143
13835151	0.143
10991	0.25
13860692	0.143
1019	0.0
62517	0.25
10903	0.0
6177	0.8
7064	0.833
6341	0.75
259	0.75
13249	0.933
7701	0.8
7888	0.909
12013	0.923
2863	0.9
7866	0.889
10033	0.941
370	0.875
12071	0.947
10035	0.95
4963	0.0
6907	0.3
553171	0.333
2041618	1.0
9411	0.75
7559	0.0
15965	0.3
6897	0.222
6883	0.125
7211	0.0
21105897	0.222
5439	0.667
7190	0.125
7469	0.833
10001	0.8
11625	0.125
6586	0.0
6675	0.0
472932	0.333
7073	0.875
8554	1.0
55130	0.857
10433	0.857
11992	0.833
7671	0.875
10446	0.833
7657	0.857
22453	0.857
7065	0.833
11045	0.857
7472	0.833
11207996	0.833
29016	0.857
7747	0.833
7627	0.8
10571	0.8
11647	0.875
66809	0.167
13865424	0.125
7175	0.222
7157	0.222
21112023	0.125
11582	0.0
7172	0.0
16119	0.333
864	1.0
79280	0.4
28947	0.125
7042	0.0
13837760	0.0
76894	1.0
205483	0.125
7737	1.0
6322	0.25
7132	0.125
8763	0.0
13848808	0.125
10837	0.0
13869434	0.25
21159695	0.333
6835	0.0
21108576	0.125
7533	1.0
56559	1.0
9053802	1.0
29000	1.0
7434	1.0
6312	1.0
8398	1.0
11898	1.0
72522	1.0
7928	1.0
14348	1.0
2581	1.0
11891	1.0
7917	1.0
7915	1.0
7901	1.0
7892	1.0
7882	1.0
8574	1.0
932	1.0
7812	1.0
7837	1.0
6040	1.0
258	1.0
1004	1.0
682	1.0
13872989	0.333
8665	0.143
6950	0.0
552744	0.25
70806	0.0
11671339	0.333
10251740	0.0
69914	0.333
13862665	0.4
21168813	0.222
175	0.667
6630	0.25
13840647	0.25
13860491	0.25
13839012	0.0
20545	0.944
8012	0.8
9564	0.143
7044	0.0
11003	0.0
10452	1.0
6314	0.25
4510484	0.625
66896	0.611
10437074	0.0
21105878	0.25
13839308	0.143
6753	0.0
374462	1.0
13869462	0.25
21106519	0.4
13860775	0.143
21106015	1.0
11809	1.0
12823	0.143
6649	0.833
6035	0.222
61739	0.0
392447	0.0
7142	0.0
66895	0.5
66887	0.462
9893	0.3
63518	0.417
59482	0.364
10696	1.0
67414	1.0
7074	0.625
7670	0.889
10797	0.857
6176	0.833
7534	0.875
10791	0.833
28986	0.857
10788	0.833
7621	0.833
10777	0.8
12972	0.909
9976	0.889
7514	0.857
215929	0.875
11025	0.833
7016	0.8
7871	0.909
21153	0.917
7802	0.875
12218	0.9
12632	0.889
7760	0.857
11095	0.833
7607	0.8
6321	0.75
558020	0.0
7790	1.0
6881	0.222
12061	0.25
67460	0.333
6790	0.0
8319	0.0
62964	0.571
62467	0.0
11193	0.833
11591	0.0
10411	0.125
10181338	0.125
59573	1.0
14998	1.0
13837190	1.0
1020	0.0
8141	0.8
8186	0.222
11600	0.167
10169	0.053
10343	0.143
447	0.143
12643	0.667
13846658	0.0
11596	0.222
28973	0.4
27296	0.333
11651	0.25
466305	0.364
9218	0.125
8183	0.0
7189	0.125
4878	0.0
13848793	0.0
21108577	0.222
123	0.0
26824	1.0
7028	1.0
7478	0.8
62489	0.167
21429023	0.8
2275	0.667
13835344	0.222
11793	1.0
13871721	0.5
6164	1.0
65785	0.364
6674	0.0
10616	0.0
526	0.0
11228	1.0
7003	0.286
21106520	0.167
13874733	0.167
6780	0.0
8098	0.0
70714	0.0
28969	0.125
7241	0.0
6577	0.0
9120	0.0
13853758	0.333
11525	0.6
4481813	0.5
13876103	0.2
8058	0.0
6593	0.0
14672	1.0
13850082	0.583
63903	0.375
17443	0.2
62808	0.0
6855	0.083
13638	1.0
18717	1.0
15954	1.0
7622	1.0
7310	0.222
63156	0.667
12626	0.6
28994	0.5
61765	0.125
10772140	0.5
13860335	0.143
10939	0.857
3463	0.6
7679	0.833
6296	0.667
5894	1.0
11586	0.125
1448	0.0
217	N/A
7459	1.0
11024	1.0
7026	1.0
11239	1.0
11861	1.0
11036	1.0
11029	1.0
11794	1.0
10511	1.0
21011	1.0
11678	1.0
3644	1.0
6320	1.0
10947	1.0
10787	1.0
60524	0.667
55091	0.5
2606	1.0
7208	0.0
1446	0.0
8520	1.0
7626	1.0
11526	0.667
124968	0.0
21105905	0.286
21106560	0.286
10437215	0.429
2039535	0.333
7161	0.5
13885245	0.3
62472	0.125
7678	1.0
11819	1.0
99440	1.0
123993	1.0
12225	0.25
693	0.0
11080	0.0
10197150	0.0
13255	1.0
83962	0.917
13839199	0.167
13634	0.0
7221	0.0
456015	0.2
7030	0.667
8860	0.0
642951	0.125
11773	0.0
6898	0.2
8262	0.0
6089	1.0
13835977	0.333
7677	1.0
60121	0.25
21106518	0.125
9970	1.0
8273	0.0
73479	0.143
7443	0.0
86394	0.571
9454	0.125
8282	0.0
13856959	0.071
6453	0.0
78828	0.6
62530	0.375
7242	0.286
65750	0.5
24041	1.0
5708	1.0
23730	1.0
23621376	1.0
21111781	0.125
7225	0.0
21106470	0.0
247721	0.364
7029	0.75
21106581	0.125
11283	0.0
156255	1.0
13869480	0.143
11488212	0.125
10992	0.25
62597	0.5
4937830	1.0
844	0.333
21105870	0.111
2005981	0.0
199342	0.5
6745	0.3
6916	0.364
11996	1.0
55188	1.0
11077	0.286
7240	0.0
66996	0.0
25886	0.333
12957	1.0
19953955	1.0
21943	1.0
19956441	1.0
19957731	1.0
7636	0.75
6146	1.0
62230	1.0
59674	1.0
11021	0.25
21106535	1.0
10181339	0.222
5596	0.0
13849989	0.6
132	0.0
70715	0.0
15855	0.5
84036	1.0
13328	0.8
10784857	1.0
22191	0.714
6123	1.0
8576	1.0
7851	1.0
15387	1.0
7811	1.0
7835	1.0
7769	1.0
7716	1.0
7564	1.0
6101	1.0
7466	0.75
11732	1.0
15803	1.0
7236	0.833
4437893	0.063
4489	0.0
12066	1.0
13835836	1.0
6720	0.9
11042	0.286
10940	0.286
10937	0.286
20570	0.286
19477	1.0
14169248	1.0
13648	0.143
15409	0.364
78	0.0
17868	0.0
4449	1.0
75951	0.75
72551	0.778
72793	0.75
11543	1.0
18	0.0
21105848	0.125
556589	0.1
880	0.125
7155	0.0
16359	0.0
8329	0.0
13842613	0.286
21132380	0.286
29001	0.6
11632	1.0
30516	1.0
26325090	1.0
21106145	0.125
10488	0.8
10292746	0.833
68832	0.667
23255	1.0
11699	0.833
11695	0.8
11739	1.0
11194	1.0
6165	1.0
10008	0.0
10790	1.0
62466	0.125
11595	0.222
6492	0.0
10451	1.0
2975965	0.188
8900	0.0
11230	1.0
99681	0.75
29015	1.0
8904	0.0
10018	1.0
12954	1.0
13867413	0.667
13054	0.25
24641	0.778
11056	1.0
11216	1.0
11210	1.0
11795	0.8
789	0.2
7131	0.25
13854242	0.222
1266019	0.583
558878	0.5
25890	1.0
68152	1.0
65936	0.0
11180	1.0
5830	0.25
6610	0.0
62485	0.125
10756	0.8
10181341	0.125
58234	1.0
5142	0.0
136966	0.167
64155	0.3
553578	0.5
18724	0.444
7688	0.2
220998	1.0
654	1.0
4366810	0.875
10422	0.857
558917	0.6
57726	1.0
6330	0.667
61707	0.75
10892	0.125
89258	0.125
18019	1.0
13860434	0.125
60886	0.0
13871718	0.333
1114	1.0
68224	0.333
68503	0.6
24533	0.333
8903	0.0
11265	1.0
120489	0.2
13869414	0.143
6301	0.6
19709	0.333
1664	0.0
2241	0.0
11107	0.8
10986	0.111
2441	0.9
137720	0.214
5593	0.0
4599	0.25
13836589	1.0
21106173	1.0
707	1.0
10384035	0.333
8855	0.0
5026296	1.0
10464	0.75
59483	1.0
17131	0.333
12161	1.0
26325086	1.0
7856	1.0
8562	1.0
7730	1.0
173	0.5
191058	0.111
9219586	0.15
65234	0.188
56117	1.0
21106366	0.222
25889	1.0
192748	0.125
13850142	0.8
390927	0.8
69340	0.4
81815	0.0
1577	0.0
71	0.0
6514	0.125
4445317	0.615
14556	0.25
20132	0.143
21782117	0.833
6774	0.25
11752	0.75
8960	N/A
6334	0.667
11460	0.125
10438331	0.0
10628694	0.0
6604	0.0
10756390	0.333
13803	1.0
63631	1.0
11788	1.0
455090	0.333
7223	0.143
11629	0.125
13856352	0.25
55443	0.455
453675	0.5
11465	0.222
120621	0.8
20119	0.8
55205	0.833
13816	0.75
26765	0.8
21181	0.833
10254	0.125
4962	0.143
592	0.667
7146	0.0
8521	1.0
29117	0.0
78467	0.125
28682	0.167
222538	0.167
7630	0.5
15427	0.333
11286	0.0
67465	0.3
10243171	0.222
11332993	0.222
392	0.0
206493	0.0
1361549	0.357
109838	1.0
28992	0.333
20843	0.333
13229	1.0
17784	1.0
12816	0.0
13104	1.0
5993	0.667
62589	1.0
7686	1.0
7624	1.0
7406	0.222
192642	0.8
70988	0.3
7018	1.0
3350	0.0
21361761	0.071
13849981	0.6
71089	0.2
10437135	0.333
65523	0.167
21106900	0.222
58563	0.0
86435	0.3
15413	1.0
10449	1.0
6842	0.0
7506	0.7
2656	1.0
13836520	0.667
9943	0.0
5978	1.0
17347	0.143
12445	0.833
3008	0.222
3277	0.133
9965	0.222
6270	1.0
13848341	0.667
26325182	0.0
105291	0.333
7791	1.0
71193	0.143
2925	0.071
70652	0.364
2424	0.375
21105859	0.25
502245	0.2
123860	1.0
73390	0.286
9088156	1.0
13848467	0.25
72556	0.333
122446	0.833
773	0.0
13835235	1.0
21106140	0.273
7480	0.833
108106	1.0
21106008	0.222
14299946	1.0
502855	0.2
7340	1.0
8158	1.0
13835376	1.0
127750	1.0
13839109	0.833
25552	0.5
13865630	0.75
256210	0.0
15702	0.3
589165	0.0
64699	0.667
5915	0.0
764	0.0
953	0.0
2157	0.111
3544	0.462
2038738	0.0
10710415	0.5
1348	0.25
13867714	0.0
59577	0.857
29107	0.75
15517	0.111
4103087	0.0
10996	0.222
194092	0.222
7092	0.0
13835224	1.0
1078	0.5
499714	0.833
11557190	0.667
970	0.0
24972	0.429
24535	0.556
8902	0.0
10437836	0.714
10437239	0.5
14627	0.0
25472	0.3
8470	0.222
3210	0.6
76154	0.25
13836591	1.0
455353	1.0
6658	0.143
26325085	1.0
124	0.125
13662	0.0
62265	0.0
13836399	1.0
16778	1.0
7705	1.0
11694	0.8
123207	0.0
67594	0.077
992	0.0
11930	0.8
13644	0.143
60329	1.0
7727	1.0
7728	1.0
7021	0.667
10948	1.0
1143	0.0
376	0.714
10801109	1.0
8030	0.071
8093	0.071
13658	0.5
21106586	0.714
21105699	0.0
13865426	0.667
71628	1.0
13837329	0.2
13837319	0.5
8241	0.429
11422351	0.25
1609	1.0
83866	1.0
67270	0.143
20198	0.8
361	0.0
7199	0.222
14916	0.0
10733068	0.333
16736498	0.778
6528	0.6
2297441	0.571
6033	0.143
13839553	1.0
10025	0.75
6524	0.5
8243	0.556
13860	0.143
1015	0.0
204209	0.133
61266	0.0
13874867	0.6
71430	1.0
13837303	0.333
7397	0.125
26325087	1.0
1906	0.125
363458	1.0
7684	1.0
13856009	0.143
1278	0.0
76394	0.0
7279	0.222
71787	0.5
11244	0.667
63889	0.0
13835336	1.0
83850	1.0
13835209	1.0
5004	0.8
7150	0.125
15016	1.0
503239	0.333
13837537	1.0
20848	0.667
13835293	1.0
6371	0.2
9873	0.0
11610	0.222
13839441	1.0
72056	1.0
34095	1.0
18685	1.0
62628	1.0
11875	1.0
40130	0.778
191	0.667
8528	0.0
10101	1.0
2849146	0.167
185	0.0
4590	0.3
18177	0.111
13854944	1.0
13836021	1.0
13884973	1.0
68568	0.0
13842001	1.0
15753	0.3
8733	1.0
1266393	0.25
6600	0.083
3693	0.125
4333	0.077
13090	0.0
13839416	1.0
16387	1.0
659	1.0
10437210	0.0
13835861	1.0
