Compound Id	FMF
7521	0.75
7641	0.75
7672	0.857
6967	0.75
21168808	0.833
7220	0.75
8876	1.0
2928	0.684
13030	0.6
13875441	0.75
10975	0.462
10870	0.462
218253	0.923
15488	0.923
6122	0.0
11727	0.0
6316	0.0
12674	1.0
8097	1.0
21106032	0.0
551	1.0
15621	0.769
6106	0.0
38403	0.0
7551	0.0
21111822	0.75
7681	0.857
8140	0.667
9360	0.75
61191	0.545
66675	0.0
20939	0.6
6999	0.6
7088	0.6
8531	0.6
7448	0.6
11660	0.667
8335	0.6
11409	0.667
7248	0.667
11661	0.667
221082	0.667
67653	0.0
10831	0.833
26260	0.769
2283071	0.714
21112738	0.0
66567	0.0
65	0.667
11769	0.75
15489	0.923
6828	1.0
7183	0.6
7659	0.667
10253	0.6
6977	0.667
10236	0.667
7129	0.667
10829	0.833
68437	0.769
906	1.0
8067	0.5
14198	0.7
10979	0.6
7181	0.6
13836713	0.0
6103	0.0
7170	0.5
10534	1.0
21171407	0.0
71437	0.909
13063	0.833
13851576	0.75
7302	1.0
2915	1.0
62826	0.0
11369	0.6
10857	0.667
13875219	0.75
13842573	0.75
10432	0.75
541032	0.545
17619	0.0
4611	0.5
9990	0.0
28993	0.0
7815	0.0
7560	0.0
7721	0.0
12259	0.545
11667	0.667
10851	0.833
10813	0.833
8807	1.0
16641	0.0
11731	0.0
8950	0.667
13677	0.833
6736	0.909
10849	0.833
15619	0.769
4932499	0.714
6057	0.722
13860817	0.667
11778	0.667
12640	0.833
6480	0.9
776	1.0
13047	0.545
18707	0.667
21106018	0.667
6402	0.7
68179	0.0
10850	0.833
9350	0.75
10664	0.6
8577	0.0
14349	0.0
7852	0.0
14680	0.0
7776	0.0
7420	0.6
66565	0.75
6592	1.0
21106020	0.6
13853953	0.6
10364	0.75
13860720	0.667
6633	0.667
69371	0.0
6478	1.0
6788	0.909
73412	0.0
10909	0.833
10918	0.833
21168831	0.667
10841	0.833
15861	0.769
21106146	0.6
21106013	0.6
21106036	0.545
9187483	0.947
7736	1.0
21106169	0.0
12821	0.667
10400	1.0
1095	1.0
70682	0.0
11862	0.0
12044	0.923
12045	0.923
12047	0.923
12699	0.933
10864	0.6
7568	0.0
9326	0.75
10980	0.6
955	0.6
10772050	0.0
6079	0.6
9461	0.0
7817	0.0
7732	0.0
1039	0.0
11871	0.0
7786	0.0
9581	0.667
7710	0.0
7809	0.0
7765	0.0
13872122	0.6
2923	0.6
9574	0.6
10972	0.6
11294	0.833
6588	0.769
6642	0.5
13875196	0.667
10908	0.833
12682	0.769
21106144	0.6
13863774	0.6
7138	0.667
66655	0.0
24326358	0.462
7238	0.75
12069	0.0
191367	0.0
11799	0.0
21106014	0.667
12478	0.667
7315	0.938
23150	0.0
11729	0.0
14866	0.5
21105959	0.667
13865438	0.667
21106135	0.667
7383	0.667
62534	0.6
62408	0.6
7389	0.667
13869451	0.75
6974	0.75
7961	0.0
13835772	0.75
971	0.857
11588	0.6
8800	1.0
66656	0.0
21106019	0.667
7615	0.0
13647	0.667
7013	0.0
6135	0.0
13854248	0.75
13869339	0.75
13837686	0.75
13839082	0.75
553649	1.0
10536	0.0
7239	0.75
7391	0.667
21111817	0.667
6102	0.0
4444102	0.762
69982	0.0
9233	0.0
387	0.0
7299	1.0
7224	0.75
5739	1.0
8804	1.0
6338	0.0
13863618	0.667
278	0.0
29153	1.0
5979	0.0
7827	0.0
18607	0.0
18219	0.0
11783	0.857
10586285	0.6
21105871	0.75
6739	0.909
434	0.6
10205670	0.0
24043	0.0
68676	0.5
6852	0.833
7546	0.6
15495	0.429
10328	0.75
7145	0.6
13846959	0.6
937	0.0
9363	0.857
62632	0.0
78998	0.0
11884	0.0
16177	0.0
15853	0.0
67360	0.0
11866	0.0
15846	0.0
29026	0.0
11846	0.0
7770	0.0
7717	0.0
19475	0.0
7685	0.857
87265	0.667
21106148	0.545
8817	1.0
7566	0.0
13853943	0.6
15486	0.0
18920	0.0
9391	0.0
28982	0.667
13839110	0.667
9824	0.929
11434292	0.0
65763	0.5
68328	0.0
331	0.6
21169510	0.0
7689	0.857
63906	0.667
2246	1.0
13837787	0.6
13839151	0.667
13865680	0.667
11604	0.667
12060	0.6
14678	0.545
11489	0.9
2991	0.929
21106365	1.0
23101	0.0
55123	0.0
12012	0.0
11125	0.0
7782	0.0
7734	0.0
7577	0.0
13630	0.857
7278	0.545
6781	0.545
13839128	0.667
7202	0.545
235	0.75
11584	0.545
13571291	0.0
6807	0.857
13839174	0.667
13839105	0.667
13846663	0.545
8657	0.667
11589	0.545
9579	0.6
11755	0.0
7761	0.0
10492	0.0
11784	0.857
11785	0.857
6311	0.0
21106524	0.667
89076	0.875
14227	0.6
19476	0.0
2185	1.0
62484	0.545
6838	1.0
10257	0.5
8799	1.0
10498	0.0
9349	0.75
13839123	0.667
11576	0.545
8071	0.6
21105795	0.667
8374	0.462
11761	0.0
7956	0.0
6794	0.545
924	0.667
12637	0.0
6775	0.6
5889	0.857
21106091	0.5
3951	0.0
763	0.0
5882	0.5
7140	0.6
238	0.667
9994	1.0
61001	0.462
2003	0.667
21168826	0.667
20124	0.909
8816	1.0
8788	1.0
11672	0.6
29008	1.0
6550	0.818
6688	0.375
61538	0.6
10246	0.6
79969	0.462
15093	0.545
7176	0.545
6840	1.0
7616	0.0
61111	0.857
4446445	0.0
4444608	0.0
394562	0.0
30595	0.545
8899	1.0
13876539	0.667
62310	0.462
7234	0.75
16804	0.5
21105998	0.545
12244	0.6
61411	0.545
6333	0.0
6706	0.545
8060	0.882
8341	0.909
10441	0.0
11833	0.0
6406	0.0
13835126	0.6
65701	0.6
6023	0.6
5678	1.0
10248	0.6
69177	0.545
10244	0.545
9911	0.6
1005	0.0
8552	0.0
7803	0.0
171	0.0
122090	0.0
8070	0.6
13846749	0.5
13859497	0.818
10652594	0.667
11841	0.0
11749	0.0
8569	0.0
12220	0.0
7823	0.0
11849	0.0
3168	0.0
455420	0.0
10709	0.0
13837797	0.0
71876	0.0
18688	0.0
62249	0.0
55084	0.0
7694	0.0
7482	0.0
11716	0.0
7515	0.0
7076	0.0
7757	0.0
7511	0.0
7509	0.0
29005	0.0
10420	0.0
7475	0.0
7463	0.0
11910	0.0
7872	0.0
7875	0.0
7913	0.0
8568	0.0
14846	0.0
7800	0.0
11843	0.0
29012	0.0
7538	0.0
7536	0.0
7706	0.0
11680	0.0
11706	0.0
10653	0.0
7012	0.0
11065	0.0
28981	0.0
8525	0.0
7081	0.0
6313	0.0
6335	0.0
441	0.0
7838	0.0
5949	0.0
29029	0.0
7772	0.0
256	0.0
512	0.0
172	0.0
15443	0.75
66021	0.857
8674	0.6
13863629	0.714
13835351	0.462
6773	0.462
16736486	0.455
6621	0.9
13860641	0.667
21106525	0.667
13854136	0.75
13835151	0.75
10991	0.667
13860692	0.75
1019	1.0
62517	0.6
10903	0.923
6177	0.0
7064	0.0
6341	0.0
259	0.0
13249	0.0
7701	0.0
7888	0.0
12013	0.0
2863	0.0
7866	0.0
10033	0.0
370	0.0
12071	0.0
10035	0.0
4963	0.6
6907	0.462
553171	0.0
2041618	0.0
9411	0.0
7559	0.0
15965	0.5
6897	0.545
6883	0.6
7211	0.5
21105897	0.5
5439	0.0
7190	0.6
7469	0.0
10001	0.0
11625	0.545
6586	0.769
6675	0.6
472932	0.556
7073	0.0
8554	1.0
55130	0.0
10433	0.0
11992	0.0
7671	0.0
10446	0.0
7657	0.0
22453	0.0
7065	0.0
11045	0.0
7472	0.0
11207996	0.0
29016	0.0
7747	0.0
7627	0.0
10571	0.0
11647	0.6
66809	0.75
13865424	0.667
7175	0.545
7157	0.545
21112023	0.6
11582	0.545
7172	0.5
16119	0.6
864	0.0
79280	0.5
28947	0.462
7042	0.462
13837760	0.75
76894	0.0
205483	0.545
7737	1.0
6322	0.0
7132	0.667
8763	1.0
13848808	0.545
10837	0.462
13869434	0.667
21159695	0.6
6835	0.923
21108576	0.6
7533	0.0
56559	0.0
9053802	0.0
29000	0.0
7434	0.0
6312	0.0
8398	0.0
11898	0.0
72522	0.0
7928	0.0
14348	0.0
2581	0.0
11891	0.0
7917	0.0
7915	0.0
7901	0.0
7892	0.0
7882	0.0
8574	0.0
932	0.0
7812	0.0
7837	0.0
6040	0.0
258	0.0
1004	0.0
682	0.0
13872989	0.0
8665	0.667
6950	1.0
552744	0.0
70806	0.875
11671339	0.4
10251740	0.625
69914	0.4
13862665	0.0
21168813	0.6
175	0.0
6630	0.667
13840647	0.667
13860491	0.667
13839012	0.923
20545	0.0
8012	0.0
9564	0.667
7044	0.462
11003	1.0
10452	0.5
6314	0.0
4510484	0.0
66896	0.316
10437074	0.857
21105878	0.6
13839308	0.667
6753	0.933
374462	0.667
13869462	0.667
21106519	0.545
13860775	0.667
21106015	0.0
11809	0.0
12823	0.667
6649	0.0
6035	0.545
61739	0.833
392447	0.545
7142	0.6
66895	0.4
66887	0.429
9893	0.545
63518	0.462
59482	0.5
10696	0.5
67414	0.333
7074	0.0
7670	0.0
10797	0.0
6176	0.0
7534	0.0
10791	0.0
28986	0.0
10788	0.0
7621	0.0
10777	0.0
12972	0.0
9976	0.0
7514	0.0
215929	0.0
11025	0.0
7016	0.0
7871	0.0
21153	0.0
7802	0.0
12218	0.0
12632	0.0
7760	0.0
11095	0.0
7607	0.0
6321	0.0
558020	0.857
7790	1.0
6881	0.6
12061	0.6
67460	0.545
6790	0.909
8319	0.909
62964	0.333
62467	0.6
11193	0.0
11591	0.545
10411	0.545
10181338	0.545
59573	0.0
14998	0.0
13837190	0.0
1020	1.0
8141	0.833
8186	0.6
11600	0.625
10169	1.0
10343	0.429
447	0.667
12643	0.857
13846658	0.923
11596	0.5
28973	0.5
27296	0.545
11651	0.6
466305	0.429
9218	0.545
8183	0.5
7189	0.6
4878	0.75
13848793	0.909
21108577	0.5
123	0.667
26824	0.0
7028	0.833
7478	0.0
62489	0.75
21429023	0.556
2275	0.8
13835344	0.545
11793	0.0
13871721	0.0
6164	0.0
65785	0.429
6674	0.6
10616	0.5
526	0.545
11228	0.0
7003	0.0
21106520	0.857
13874733	0.857
6780	1.0
8098	1.0
70714	0.857
28969	0.6
7241	0.75
6577	0.867
9120	0.462
13853758	0.6
11525	0.0
4481813	0.0
13876103	0.5
8058	0.875
6593	1.0
14672	0.0
13850082	0.0
63903	0.667
17443	0.75
62808	0.857
6855	0.769
13638	1.0
18717	0.0
15954	0.0
7622	0.0
7310	0.5
63156	0.0
12626	0.0
28994	0.0
61765	0.6
10772140	0.0
13860335	0.75
10939	0.75
3463	0.588
7679	0.857
6296	0.6
5894	0.0
11586	0.462
1448	0.462
217	0.0
7459	0.0
11024	0.0
7026	0.833
11239	0.0
11861	0.0
11036	0.0
11029	0.0
11794	0.0
10511	0.0
21011	0.0
11678	0.0
3644	0.0
6320	0.0
10947	0.0
10787	0.0
60524	0.0
55091	0.0
2606	0.0
7208	0.5
1446	0.545
8520	0.0
7626	0.0
11526	0.0
124968	0.857
21105905	0.75
21106560	0.75
10437215	0.6
2039535	0.667
7161	0.545
13885245	0.5
62472	0.462
7678	0.857
11819	0.0
99440	0.0
123993	0.0
12225	0.833
693	0.0
11080	0.75
10197150	0.0
13255	0.714
83962	0.5
13839199	0.857
13634	0.75
7221	0.75
456015	0.75
7030	0.833
8860	1.0
642951	0.429
11773	0.6
6898	0.5
8262	0.769
6089	0.0
13835977	0.0
7677	0.857
60121	0.6
21106518	0.6
9970	0.875
8273	0.769
73479	0.6
7443	0.667
86394	0.5
9454	0.545
8282	0.833
13856959	0.938
6453	0.824
78828	0.0
62530	0.667
7242	0.75
65750	0.545
24041	0.0
5708	0.0
23730	0.0
23621376	0.0
21111781	0.6
7225	0.75
21106470	1.0
247721	0.462
7029	0.833
21106581	0.5
11283	1.0
156255	0.714
13869480	0.667
11488212	0.545
10992	0.667
62597	0.0
4937830	0.0
844	0.0
21105870	0.6
2005981	0.0
199342	0.4
6745	0.5
6916	0.429
11996	0.0
55188	0.0
11077	0.75
7240	0.75
66996	0.857
25886	0.0
12957	0.0
19953955	0.0
21943	0.0
19956441	0.0
19957731	0.0
7636	0.714
6146	0.0
62230	0.0
59674	0.0
11021	0.667
21106535	0.0
10181339	0.545
5596	0.75
13849989	0.0
132	0.6
70715	0.857
15855	0.5
84036	0.0
13328	0.611
10784857	0.667
22191	0.0
6123	0.0
8576	0.0
7851	0.0
15387	0.0
7811	0.0
7835	0.0
7769	0.0
7716	0.0
7564	0.0
6101	0.0
7466	0.0
11732	0.0
15803	0.429
7236	0.75
4437893	0.944
4489	0.75
12066	1.0
13835836	0.0
6720	0.545
11042	0.75
10940	0.75
10937	0.75
20570	0.667
19477	0.0
14169248	0.0
13648	0.667
15409	0.462
78	0.75
17868	1.0
4449	0.75
75951	0.0
72551	0.0
72793	0.0
11543	0.0
18	0.545
21105848	0.545
556589	0.5
880	0.6
7155	0.4
16359	0.462
8329	0.875
13842613	0.75
21132380	0.75
29001	0.0
11632	0.0
30516	0.0
26325090	0.0
21106145	0.5
10488	0.857
10292746	0.52
68832	0.0
23255	0.0
11699	0.0
11695	0.0
11739	0.0
11194	0.0
6165	0.0
10008	0.857
10790	0.0
62466	0.6
11595	0.5
6492	0.833
10451	0.5
2975965	0.842
8900	1.0
11230	0.0
99681	0.429
29015	1.0
8904	1.0
10018	1.0
12954	0.0
13867413	0.0
13054	0.545
24641	0.0
11056	0.0
11216	0.0
11210	0.0
11795	0.0
789	0.0
7131	0.667
13854242	0.5
1266019	0.0
558878	0.0
25890	0.0
68152	0.0
65936	0.75
11180	0.0
5830	0.667
6610	0.875
62485	0.6
10756	0.545
10181341	0.6
58234	0.636
5142	0.545
136966	0.667
64155	0.462
553578	0.0
18724	0.6
7688	0.857
220998	0.0
654	0.0
4366810	0.0
10422	0.0
558917	0.0
57726	0.909
6330	0.0
61707	0.0
10892	0.545
89258	0.375
18019	0.0
13860434	0.545
60886	0.556
13871718	0.6
1114	0.0
68224	0.4
68503	0.0
24533	0.75
8903	1.0
11265	0.0
120489	0.75
13869414	0.667
6301	0.0
19709	0.545
1664	0.857
2241	0.667
11107	0.0
10986	0.5
2441	0.636
137720	0.556
5593	1.0
4599	0.706
13836589	0.0
21106173	0.667
707	0.5
10384035	0.667
8855	1.0
5026296	0.636
10464	0.0
59483	0.5
17131	0.462
12161	0.0
26325086	0.667
7856	0.0
8562	0.0
7730	0.0
173	0.0
191058	0.5
9219586	0.727
65234	0.696
56117	0.0
21106366	0.6
25889	0.0
192748	0.375
13850142	0.545
390927	0.5
69340	0.545
81815	0.625
1577	0.833
71	0.545
6514	0.778
4445317	0.429
14556	0.545
20132	0.882
21782117	0.684
6774	0.545
11752	0.0
8960	0.0
6334	0.0
11460	0.6
10438331	0.714
10628694	0.9
6604	0.833
10756390	0.4
13803	0.0
63631	0.0
11788	0.857
455090	0.667
7223	0.75
11629	0.545
13856352	0.667
55443	0.5
453675	0.462
11465	0.545
120621	0.0
20119	0.0
55205	0.0
13816	0.0
26765	0.0
21181	0.0
10254	0.6
4962	0.667
592	0.0
7146	0.545
8521	0.0
29117	0.867
78467	0.545
28682	0.667
222538	0.6
7630	0.0
15427	0.6
11286	0.643
67465	0.5
10243171	0.545
11332993	0.545
392	0.75
206493	0.75
1361549	0.4
109838	0.0
28992	0.75
20843	0.75
13229	0.0
17784	0.0
12816	0.75
13104	0.867
5993	0.0
62589	0.857
7686	0.857
7624	0.0
7406	0.5
192642	0.0
70988	0.462
7018	0.0
3350	0.545
21361761	0.824
13849981	0.0
71089	0.857
10437135	0.667
65523	0.6
21106900	0.5
58563	0.6
86435	0.462
15413	0.0
10449	0.5
6842	1.0
7506	0.0
2656	0.727
13836520	0.375
9943	0.75
5978	0.0
17347	0.6
12445	0.0
3008	0.429
3277	0.667
9965	0.5
6270	0.0
13848341	0.0
26325182	0.688
105291	0.556
7791	1.0
71193	0.545
2925	0.684
70652	0.429
2424	0.643
21105859	0.6
502245	0.429
123860	0.0
73390	0.545
9088156	0.0
13848467	0.6
72556	0.545
122446	0.0
773	1.0
13835235	0.0
21106140	0.462
7480	0.875
108106	0.333
21106008	0.5
14299946	0.5
502855	0.429
7340	0.0
8158	0.0
13835376	0.0
127750	0.0
13839109	0.0
25552	0.6
13865630	0.0
256210	0.909
15702	0.375
589165	0.6
64699	0.0
5915	0.6
764	0.75
953	0.6
2157	0.462
3544	0.4
2038738	0.75
10710415	0.0
1348	0.833
13867714	1.0
59577	0.0
29107	0.0
15517	0.75
4103087	0.429
10996	0.462
194092	0.545
7092	0.6
13835224	0.0
1078	0.0
499714	0.375
11557190	0.0
970	1.0
24972	0.667
24535	0.545
8902	1.0
10437836	0.385
10437239	0.5
14627	0.909
25472	0.429
8470	0.462
3210	0.0
76154	0.5
13836591	0.0
455353	0.0
6658	0.545
26325085	0.0
124	0.545
13662	0.6
62265	0.4
13836399	0.0
16778	0.0
7705	0.0
11694	0.0
123207	0.75
67594	0.867
992	0.5
11930	0.0
13644	0.667
60329	0.0
7727	0.0
7728	0.0
7021	0.0
10948	0.0
1143	0.0
376	0.0
10801109	0.0
8030	0.813
8093	0.875
13658	0.6
21106586	0.0
21105699	1.0
13865426	0.0
71628	0.0
13837329	0.429
13837319	0.3
8241	0.333
11422351	0.5
1609	0.0
83866	0.6
67270	0.545
20198	0.357
361	0.5
7199	0.545
14916	0.722
10733068	0.4
16736498	0.571
6528	0.25
2297441	0.4
6033	0.545
13839553	0.0
10025	0.0
6524	0.3
8243	0.273
13860	0.667
1015	1.0
204209	0.824
61266	0.545
13874867	0.0
71430	0.556
13837303	0.375
7397	0.6
26325087	0.0
1906	0.545
363458	0.857
7684	0.857
13856009	0.667
1278	1.0
76394	0.667
7279	0.5
71787	0.0
11244	0.0
63889	0.75
13835336	0.0
83850	0.6
13835209	0.0
5004	0.0
7150	0.462
15016	0.0
503239	0.667
13837537	1.0
20848	0.4
13835293	0.0
6371	0.765
9873	0.933
11610	0.545
13839441	0.0
72056	0.0
34095	0.0
18685	0.0
62628	0.0
11875	0.0
40130	0.313
191	0.0
8528	0.75
10101	0.0
2849146	0.6
185	0.9
4590	0.462
18177	0.462
13854944	0.0
13836021	0.0
13884973	0.0
68568	0.6
13842001	0.0
15753	0.5
8733	0.0
1266393	0.0
6600	0.714
3693	0.684
4333	0.65
13090	0.929
13839416	0.0
16387	0.2
659	0.0
10437210	0.6
