Compound Id	MannholdLogP
61538	2.340
10246	2.340
79969	2.450
15093	2.01
7176	2.01
6840	2.78
7616	1.68
61111	1.790
4446445	2.23
4444608	2.010
394562	1.790
30595	2.23
8899	1.57
13876539	2.23
62310	2.23
7234	2.12
16804	2.56
21105998	2.45
12244	2.340
61411	2.45
6333	1.57
6706	1.79
8060	2.67
8341	2.45
10441	1.68
11833	1.9
6406	1.790
13835126	2.120
65701	2.120
6023	2.120
5678	3.88
10248	2.340
69177	2.45
10244	2.45
9911	2.340
1005	1.57
8552	1.9
7803	2.01
171	1.46
122090	1.9
8070	2.120
13846749	2.12
13859497	2.01
10652594	0.910
11841	2.23
11749	1.9
8569	2.23
12220	2.45
7823	2.010
11849	2.010
3168	1.790
455420	2.23
10709	1.790
13837797	2.010
71876	2.450
18688	2.01
62249	1.9
55084	2.23
7694	2.120
7482	2.01
11716	2.120
7515	1.9
7076	2.120
7757	2.56
7511	2.34
7509	2.23
29005	2.120
10420	2.01
7475	1.9
7463	1.790
11910	1.9
7872	2.34
7875	2.56
7913	2.78
8568	2.120
14846	2.34
7800	2.23
11843	2.01
29012	1.9
7538	2.120
7536	2.01
7706	1.790
11680	1.790
11706	1.9
10653	1.68
7012	1.9
11065	1.9
28981	2.23
8525	1.68
7081	2.010
6313	1.790
6335	1.57
441	2.23
7838	2.12
5949	2.010
29029	2.340
7772	1.9
256	1.790
512	1.68
172	1.570
15443	2.12
66021	1.570
8674	2.120
13863629	1.790
13835351	2.010
6773	2.010
16736486	1.680
6621	2.120
13860641	2.23
21106525	2.23
13854136	2.12
13835151	2.12
10991	2.23
13860692	2.12
1019	1.57
62517	2.120
10903	2.670
6177	1.790
7064	1.9
6341	1.68
259	1.68
13249	2.890
7701	1.790
7888	2.450
12013	2.670
2863	2.34
7866	2.23
10033	3.11
370	2.120
12071	3.330
10035	3.44
4963	1.9
6907	2.23
553171	1.680
2041618	1.680
9411	1.350
7559	1.68
15965	2.34
6897	2.23
6883	2.120
7211	1.46
21105897	2.12
5439	1.46
7190	2.120
7469	1.9
10001	1.790
11625	2.01
6586	2.450
6675	1.9
472932	1.13
7073	2.120
8554	1.9
55130	2.01
10433	2.01
11992	1.9
7671	2.120
10446	1.9
7657	2.01
22453	2.01
7065	1.9
11045	2.01
7472	1.9
11207996	1.9
29016	2.01
7747	1.9
7627	1.790
10571	1.790
11647	2.120
66809	1.9
13865424	2.23
7175	2.23
7157	2.23
21112023	2.120
11582	1.79
7172	1.46
16119	2.340
864	1.46
79280	2.34
28947	1.790
7042	1.570
13837760	1.9
76894	1.570
205483	2.01
7737	1.790
6322	1.790
7132	2.23
8763	3.88
13848808	2.01
10837	1.35
13869434	2.23
21159695	2.340
6835	2.670
21108576	2.120
7533	2.23
56559	3.33
9053802	2.89
29000	1.9
7434	2.23
6312	1.790
8398	1.9
11898	3.550
72522	3.44
7928	3.33
14348	3.22
2581	3.11
11891	3.0
7917	2.89
7915	2.78
7901	2.670
7892	2.56
7882	2.45
8574	2.340
932	2.23
7812	2.010
7837	2.12
6040	1.9
258	1.790
1004	1.68
682	1.570
13872989	1.68
8665	2.01
6950	1.79
552744	1.68
70806	3.0
11671339	1.79
10251740	1.680
69914	1.79
13862665	1.790
21168813	2.340
175	1.68
6630	2.23
13840647	2.23
13860491	2.23
13839012	2.670
20545	3.220
8012	1.790
9564	2.01
7044	1.570
11003	2.670
10452	1.46
6314	1.790
4510484	2.23
66896	3.33
10437074	1.570
21105878	2.120
13839308	2.23
6753	2.670
374462	1.68
13869462	2.23
21106519	2.45
13860775	2.01
21106015	1.46
11809	1.57
12823	2.01
6649	1.9
6035	2.23
61739	2.34
392447	2.23
7142	1.9
66895	2.89
66887	2.78
9893	2.45
63518	2.670
59482	2.56
10696	1.46
67414	2.12
7074	2.120
7670	2.340
10797	2.12
6176	2.010
7534	2.23
10791	2.010
28986	2.12
10788	2.010
7621	2.010
10777	1.9
12972	2.56
9976	2.340
7514	2.12
215929	2.23
11025	2.010
7016	1.9
7871	2.56
21153	2.670
7802	2.23
12218	2.45
12632	2.340
7760	2.12
11095	2.010
7607	1.9
6321	1.790
558020	1.570
7790	1.46
6881	2.340
12061	2.340
67460	2.45
6790	2.45
8319	2.45
62964	2.56
62467	1.9
11193	1.9
11591	2.01
10411	2.01
10181338	2.01
59573	1.570
14998	1.790
13837190	1.57
1020	1.9
8141	1.9
8186	2.340
11600	1.9
10169	3.55
10343	1.46
447	2.01
12643	2.010
13846658	2.670
11596	2.12
28973	2.34
27296	2.23
11651	2.120
466305	2.34
9218	2.01
8183	1.68
7189	2.120
4878	1.9
13848793	2.23
21108577	2.12
123	2.01
26824	1.79
7028	1.9
7478	1.680
62489	1.9
21429023	1.680
2275	1.57
13835344	2.23
11793	2.010
13871721	1.790
6164	1.9
65785	2.34
6674	1.9
10616	1.68
526	1.79
11228	1.790
7003	2.01
21106520	2.010
13874733	2.010
6780	2.340
8098	2.340
70714	1.570
28969	2.120
7241	1.9
6577	2.45
9120	1.35
13853758	2.340
11525	1.9
4481813	1.46
13876103	2.34
8058	2.560
6593	2.670
14672	1.9
13850082	2.56
63903	2.23
17443	1.680
62808	1.570
6855	2.670
13638	2.12
18717	2.12
15954	2.12
7622	2.010
7310	2.12
63156	2.010
12626	1.9
28994	1.46
61765	2.120
10772140	1.350
13860335	2.12
10939	2.12
3463	1.79
7679	2.010
6296	2.340
5894	1.350
11586	1.790
1448	1.35
217	1.350
7459	2.010
11024	2.010
7026	1.9
11239	1.9
11861	2.340
11036	2.12
11029	2.12
11794	2.010
10511	2.12
21011	1.9
11678	2.010
3644	1.68
6320	1.790
10947	1.9
10787	2.010
60524	1.57
55091	1.13
2606	1.13
7208	1.9
1446	1.79
8520	1.79
7626	2.010
11526	1.46
124968	1.570
21105905	2.12
21106560	2.12
10437215	1.9
2039535	1.79
7161	2.45
13885245	2.34
62472	1.790
7678	2.010
11819	2.12
99440	2.12
123993	2.23
12225	1.68
693	1.35
11080	1.9
10197150	1.46
13255	2.010
83962	2.56
13839199	2.010
13634	2.12
7221	2.12
456015	1.680
7030	1.46
8860	2.78
642951	1.680
11773	2.120
6898	2.34
8262	2.23
6089	1.46
13835977	1.68
7677	2.010
60121	2.120
21106518	2.120
9970	2.12
8273	2.23
73479	1.9
7443	1.79
86394	1.68
9454	2.01
8282	2.34
13856959	2.78
6453	2.67
78828	2.01
62530	2.23
7242	2.12
65750	2.45
24041	1.79
5708	1.570
23730	1.46
23621376	1.46
21111781	2.120
7225	1.9
21106470	2.120
247721	2.450
7029	1.68
21106581	1.9
11283	3.33
156255	1.790
13869480	2.01
11488212	2.01
10992	2.23
62597	1.790
4937830	1.68
844	1.35
21105870	2.340
2005981	1.24
199342	2.89
6745	2.34
6916	2.34
11996	2.010
55188	2.010
11077	2.12
7240	2.12
66996	1.570
25886	1.79
12957	1.570
19953955	1.570
21943	1.680
19956441	1.680
19957731	2.01
7636	1.570
6146	1.790
62230	2.23
59674	1.9
11021	2.23
21106535	1.46
10181339	2.23
5596	1.9
13849989	2.45
132	1.9
70715	1.570
15855	2.45
84036	1.680
13328	1.680
10784857	0.8
22191	2.01
6123	1.68
8576	2.45
7851	2.23
15387	2.340
7811	2.010
7835	2.12
7769	1.9
7716	1.790
7564	1.68
6101	1.570
7466	1.570
11732	2.010
15803	2.45
7236	1.9
4437893	3.0
4489	1.9
12066	1.57
13835836	1.9
6720	2.45
11042	2.12
10940	2.12
10937	2.12
20570	2.01
19477	1.79
14169248	1.79
13648	2.01
15409	2.450
78	1.9
17868	2.34
4449	1.9
75951	2.120
72551	2.23
72793	2.120
11543	2.12
18	1.79
21105848	2.01
556589	2.34
880	2.120
7155	1.35
16359	1.570
8329	2.78
13842613	2.12
21132380	2.12
29001	1.790
11632	1.79
30516	1.9
26325090	1.9
21106145	1.9
10488	1.790
10292746	2.010
68832	1.9
23255	1.790
11699	1.79
11695	1.680
11739	2.12
11194	2.12
6165	1.9
10008	1.790
10790	2.010
62466	2.120
11595	2.12
6492	2.34
10451	1.46
2975965	2.890
8900	1.350
11230	1.790
99681	2.56
29015	1.68
8904	1.68
10018	1.68
12954	2.01
13867413	1.570
13054	2.01
24641	2.23
11056	2.010
11216	2.12
11210	2.12
11795	1.790
789	1.570
7131	2.23
13854242	2.12
1266019	2.56
558878	2.45
25890	2.12
68152	1.680
65936	1.680
11180	2.010
5830	2.23
6610	2.560
62485	2.120
10756	2.45
10181341	2.120
58234	2.45
5142	1.57
136966	1.79
64155	2.23
553578	2.45
18724	2.340
7688	1.790
220998	2.23
654	1.570
4366810	2.01
10422	1.9
558917	2.45
57726	2.45
6330	1.57
61707	1.68
10892	2.01
89258	1.46
18019	1.790
13860434	2.01
60886	1.680
13871718	2.340
1114	1.68
68224	1.9
68503	1.570
24533	1.9
8903	1.68
11265	1.79
120489	1.680
13869414	2.01
6301	2.45
19709	2.23
1664	1.790
2241	2.01
11107	1.680
10986	2.12
2441	2.45
137720	2.67
5593	2.01
4599	2.230
13836589	1.68
21106173	1.79
707	1.46
10384035	1.79
8855	2.120
5026296	2.45
10464	1.68
59483	1.46
17131	2.010
12161	1.350
26325086	1.79
7856	2.23
8562	2.010
7730	1.790
173	1.46
191058	2.12
9219586	3.44
65234	2.560
56117	1.79
21106366	2.340
25889	1.680
192748	1.46
13850142	2.45
390927	2.45
69340	2.45
81815	1.02
1577	1.24
71	1.79
6514	3.0
4445317	2.78
14556	2.01
20132	2.67
21782117	2.010
6774	2.01
11752	1.68
8960	1.24
6334	1.57
11460	2.120
10438331	2.12
10628694	1.680
6604	2.12
10756390	1.9
13803	1.46
63631	1.9
11788	2.010
455090	1.79
7223	2.12
11629	2.01
13856352	2.23
55443	2.56
453675	2.670
11465	2.23
120621	1.790
20119	1.790
55205	1.9
13816	1.68
26765	1.790
21181	1.9
10254	2.120
4962	2.01
592	1.46
7146	1.79
8521	1.790
29117	2.45
78467	2.01
28682	1.79
222538	1.680
7630	1.570
15427	2.340
11286	1.680
67465	2.34
10243171	2.23
11332993	2.23
392	1.9
206493	1.9
1361549	2.89
109838	1.790
28992	1.9
20843	1.9
13229	2.01
17784	1.79
12816	1.9
13104	2.45
5993	1.57
62589	2.010
7686	2.010
7624	2.010
7406	2.12
192642	1.790
70988	2.23
7018	1.46
3350	1.79
21361761	2.67
13849981	2.45
71089	1.790
10437135	1.79
65523	1.680
21106900	2.12
58563	1.9
86435	2.23
15413	1.79
10449	1.460
6842	2.56
7506	2.45
2656	2.45
13836520	1.9
9943	1.9
5978	1.350
17347	1.9
12445	1.9
3008	1.9
3277	2.78
9965	2.12
6270	1.790
13848341	1.680
26325182	1.9
105291	1.13
7791	1.9
71193	1.79
2925	2.45
70652	2.34
2424	1.680
21105859	2.120
502245	2.12
123860	2.120
73390	1.79
9088156	1.9
13848467	2.120
72556	2.23
122446	1.9
773	1.57
13835235	1.46
21106140	2.450
7480	1.9
108106	2.34
21106008	2.12
14299946	1.24
502855	2.12
7340	2.670
8158	2.010
13835376	1.9
127750	1.9
13839109	1.79
25552	2.120
13865630	1.9
256210	2.23
15702	1.9
589165	1.9
64699	1.13
5915	1.9
764	1.9
953	1.9
2157	2.010
3544	2.670
2038738	1.680
10710415	1.79
1348	1.68
13867714	2.34
59577	2.01
29107	1.68
15517	2.12
4103087	1.240
10996	2.010
194092	2.23
7092	1.680
13835224	1.57
1078	1.46
499714	1.9
11557190	2.010
970	3.0
24972	2.01
24535	2.23
8902	1.68
10437836	1.570
10437239	1.240
14627	2.23
25472	2.12
8470	2.010
3210	3.0
76154	1.9
13836591	1.68
455353	2.01
6658	1.79
26325085	2.45
124	2.01
13662	1.460
62265	1.570
13836399	1.9
16778	1.790
7705	1.790
11694	1.680
123207	1.680
67594	2.670
992	1.9
11930	1.680
13644	2.01
60329	1.68
7727	1.57
7728	1.57
7021	1.46
10948	1.68
1143	1.24
376	1.79
10801109	2.01
8030	2.78
8093	2.78
13658	2.120
21106586	1.9
21105699	2.34
13865426	1.79
71628	2.01
13837329	2.12
13837319	2.78
8241	2.56
11422351	1.9
1609	1.68
83866	1.9
67270	1.79
20198	2.12
361	1.68
7199	2.23
14916	2.34
10733068	2.01
16736498	1.35
6528	3.22
2297441	1.35
6033	1.79
13839553	1.57
10025	1.9
6524	2.78
8243	3.0
13860	2.01
1015	1.570
204209	2.890
61266	1.680
13874867	1.680
71430	1.79
13837303	2.340
7397	2.120
26325087	2.45
1906	2.01
363458	1.790
7684	1.790
13856009	2.01
1278	2.56
76394	1.79
7279	2.12
71787	1.46
11244	1.46
63889	1.680
13835336	1.46
83850	1.9
13835209	1.68
5004	2.12
7150	1.790
15016	3.33
503239	1.79
13837537	1.68
20848	1.79
13835293	1.790
6371	2.890
9873	2.670
11610	2.23
13839441	1.790
72056	2.56
34095	2.34
18685	2.23
62628	2.120
11875	2.01
40130	1.9
191	1.680
8528	1.680
10101	1.24
2849146	1.680
185	1.460
4590	2.23
18177	2.010
13854944	1.68
13836021	1.57
13884973	1.9
68568	1.9
13842001	1.9
15753	2.34
8733	1.57
1266393	1.570
6600	2.56
3693	2.890
4333	2.120
13090	2.56
13839416	1.9
16387	1.79
659	1.46
10437210	1.680
13835861	1.68
