Compound Id	PetitjeanNumber
6649	0.5
6035	0.429
61739	0.5
392447	0.429
7142	0.4
66895	0.455
66887	0.5
9893	0.429
63518	0.444
59482	0.5
10696	0.333
67414	0.333
7074	0.5
7670	0.5
10797	0.5
6176	0.333
7534	0.5
10791	0.5
28986	0.5
10788	0.5
7621	0.5
10777	0.333
12972	0.5
9976	0.5
7514	0.5
215929	0.429
11025	0.4
7016	0.5
7871	0.5
21153	0.455
7802	0.429
12218	0.444
12632	0.5
7760	0.5
11095	0.4
7607	0.5
6321	0.333
558020	0.25
7790	0.0
6881	0.5
12061	0.429
67460	0.5
6790	0.5
8319	0.4
62964	0.333
62467	0.4
11193	0.5
11591	0.429
10411	0.429
10181338	0.429
59573	0.5
14998	0.5
13837190	0.5
1020	0.0
8141	0.333
8186	0.5
11600	0.4
10169	0.5
10343	0.333
447	0.4
12643	0.25
13846658	0.5
11596	0.5
28973	0.444
27296	0.5
11651	0.429
466305	0.5
9218	0.5
8183	0.5
7189	0.5
4878	0.25
13848793	0.5
21108577	0.5
123	0.5
26824	0.5
7028	0.333
7478	0.5
62489	0.4
21429023	0.333
2275	0.333
13835344	0.429
11793	0.4
13871721	0.5
6164	0.333
65785	0.5
6674	0.4
10616	0.4
526	0.429
11228	0.333
7003	0.5
21106520	0.25
13874733	0.25
6780	0.4
8098	0.4
70714	0.25
28969	0.5
7241	0.4
6577	0.5
9120	0.429
13853758	0.5
11525	0.5
4481813	0.333
13876103	0.429
8058	0.444
6593	0.333
14672	0.333
13850082	0.5
63903	0.5
17443	0.4
62808	0.25
6855	0.429
13638	0.0
18717	0.5
15954	0.4
7622	0.5
7310	0.5
63156	0.5
12626	0.4
28994	0.333
61765	0.5
10772140	0.333
13860335	0.4
10939	0.25
3463	0.5
7679	0.25
6296	0.25
5894	0.333
11586	0.5
1448	0.5
217	0.0
7459	0.4
11024	0.4
7026	0.333
11239	0.333
11861	0.5
11036	0.5
11029	0.5
11794	0.4
10511	0.5
21011	0.5
11678	0.4
3644	0.5
6320	0.333
10947	0.5
10787	0.5
60524	0.333
55091	0.333
2606	0.333
7208	0.429
1446	0.5
8520	0.5
7626	0.5
11526	0.5
124968	0.25
21105905	0.4
21106560	0.4
10437215	0.429
2039535	0.5
7161	0.5
13885245	0.5
62472	0.429
7678	0.25
11819	0.4
99440	0.5
123993	0.4
12225	0.333
693	0.5
11080	0.25
10197150	0.4
13255	0.5
83962	0.5
13839199	0.25
13634	0.4
7221	0.4
456015	0.4
7030	0.333
8860	0.429
642951	0.429
11773	0.5
6898	0.429
8262	0.5
6089	0.0
13835977	0.333
7677	0.25
60121	0.5
21106518	0.4
9970	0.25
8273	0.429
73479	0.5
7443	0.5
86394	0.5
9454	0.429
8282	0.5
13856959	0.5
6453	0.429
78828	0.5
62530	0.5
7242	0.4
65750	0.5
24041	0.429
5708	0.5
23730	0.5
23621376	0.4
21111781	0.4
7225	0.4
21106470	0.4
247721	0.444
7029	0.333
21106581	0.429
11283	0.5
156255	0.333
13869480	0.4
11488212	0.5
10992	0.4
62597	0.5
4937830	0.333
844	0.5
21105870	0.429
2005981	0.5
199342	0.444
6745	0.5
6916	0.5
11996	0.5
55188	0.5
11077	0.25
7240	0.4
66996	0.25
25886	0.5
12957	0.4
19953955	0.5
21943	0.5
19956441	0.429
19957731	0.5
7636	0.5
6146	0.5
62230	0.4
59674	0.4
11021	0.5
21106535	0.5
10181339	0.429
5596	0.25
13849989	0.5
132	0.5
70715	0.25
15855	0.5
84036	0.4
13328	0.333
10784857	0.143
22191	0.5
6123	0.5
8576	0.5
7851	0.5
15387	0.444
7811	0.5
7835	0.429
7769	0.4
7716	0.5
7564	0.333
6101	0.5
7466	0.4
11732	0.5
15803	0.5
7236	0.4
4437893	0.5
4489	0.4
12066	0.0
13835836	0.5
6720	0.5
11042	0.4
10940	0.25
10937	0.25
20570	0.4
19477	0.5
14169248	0.5
13648	0.4
15409	0.444
78	0.4
17868	0.429
4449	0.25
75951	0.429
72551	0.5
72793	0.429
11543	0.4
18	0.4
21105848	0.5
556589	0.429
880	0.5
7155	0.333
16359	0.5
8329	0.444
13842613	0.25
21132380	0.25
29001	0.5
11632	0.5
30516	0.429
26325090	0.444
21106145	0.5
10488	0.25
10292746	0.333
68832	0.4
23255	0.333
11699	0.429
11695	0.5
11739	0.4
11194	0.5
6165	0.333
10008	0.25
10790	0.5
62466	0.4
11595	0.429
6492	0.4
10451	0.167
2975965	0.444
8900	0.0
11230	0.333
99681	0.5
29015	0.0
8904	0.0
10018	0.0
12954	0.5
13867413	0.4
13054	0.429
24641	0.5
11056	0.5
11216	0.4
11210	0.5
11795	0.4
789	0.4
7131	0.4
13854242	0.5
1266019	0.5
558878	0.5
25890	0.444
68152	0.5
65936	0.4
11180	0.333
5830	0.5
6610	0.444
62485	0.5
10756	0.5
10181341	0.5
58234	0.5
5142	0.5
136966	0.5
64155	0.5
553578	0.5
18724	0.4
7688	0.25
220998	0.5
654	0.5
4366810	0.5
10422	0.429
558917	0.5
57726	0.25
6330	0.333
61707	0.333
10892	0.4
89258	0.333
18019	0.5
13860434	0.5
60886	0.429
13871718	0.429
1114	0.5
68224	0.375
68503	0.5
24533	0.4
8903	0.0
11265	0.5
120489	0.4
13869414	0.5
6301	0.429
19709	0.5
1664	0.25
2241	0.4
11107	0.5
10986	0.429
2441	0.5
137720	0.5
5593	0.25
4599	0.5
13836589	0.4
21106173	0.25
707	0.2
10384035	0.5
8855	0.4
5026296	0.5
10464	0.5
59483	0.25
17131	0.5
12161	0.5
26325086	0.25
7856	0.5
8562	0.5
7730	0.5
173	0.5
191058	0.5
9219586	0.5
65234	0.455
56117	0.5
21106366	0.5
25889	0.5
192748	0.429
13850142	0.5
390927	0.5
69340	0.5
81815	0.5
1577	0.333
71	0.5
6514	0.444
4445317	0.429
14556	0.429
20132	0.5
21782117	0.333
6774	0.5
11752	0.5
8960	0.0
6334	0.333
11460	0.5
10438331	0.429
10628694	0.4
6604	0.5
10756390	0.429
13803	0.5
63631	0.333
11788	0.25
455090	0.4
7223	0.4
11629	0.429
13856352	0.5
55443	0.444
453675	0.5
11465	0.429
120621	0.5
20119	0.4
55205	0.5
13816	0.5
26765	0.4
21181	0.5
10254	0.4
4962	0.4
592	0.333
7146	0.4
8521	0.5
29117	0.5
78467	0.429
28682	0.4
222538	0.5
7630	0.5
15427	0.429
11286	0.5
67465	0.5
10243171	0.429
11332993	0.5
392	0.4
206493	0.5
1361549	0.5
109838	0.5
28992	0.4
20843	0.25
13229	0.5
17784	0.5
12816	0.4
13104	0.5
5993	0.333
62589	0.25
7686	0.25
7624	0.5
7406	0.5
192642	0.5
70988	0.444
7018	0.5
3350	0.4
21361761	0.5
13849981	0.429
71089	0.25
10437135	0.5
65523	0.5
21106900	0.5
58563	0.5
86435	0.444
15413	0.5
10449	0.25
6842	0.429
7506	0.5
2656	0.25
13836520	0.5
9943	0.4
5978	0.5
17347	0.4
12445	0.5
3008	0.5
3277	0.5
9965	0.5
6270	0.5
13848341	0.429
26325182	0.429
105291	0.4
7791	0.0
71193	0.5
2925	0.444
70652	0.5
2424	0.333
21105859	0.429
502245	0.444
123860	0.444
73390	0.429
9088156	0.429
13848467	0.429
72556	0.5
122446	0.5
773	0.0
13835235	0.333
21106140	0.5
7480	0.25
108106	0.375
21106008	0.429
14299946	0.333
502855	0.444
7340	0.5
8158	0.5
13835376	0.429
127750	0.429
13839109	0.429
25552	0.4
13865630	0.444
256210	0.5
15702	0.5
589165	0.5
64699	0.4
5915	0.5
764	0.4
953	0.5
2157	0.5
3544	0.444
2038738	0.4
10710415	0.5
1348	0.333
13867714	0.429
59577	0.4
29107	0.333
15517	0.4
4103087	0.333
10996	0.429
194092	0.5
7092	0.4
13835224	0.333
1078	0.4
499714	0.5
11557190	0.5
970	0.429
24972	0.4
24535	0.5
8902	0.0
10437836	0.5
10437239	0.5
14627	0.4
25472	0.5
8470	0.5
3210	0.5
76154	0.5
13836591	0.4
455353	0.5
6658	0.4
26325085	0.5
124	0.429
13662	0.5
62265	0.5
13836399	0.429
16778	0.5
7705	0.4
11694	0.5
123207	0.4
67594	0.5
992	0.4
11930	0.5
13644	0.4
60329	0.4
7727	0.5
7728	0.5
7021	0.5
10948	0.5
1143	0.5
376	0.5
10801109	0.5
8030	0.5
8093	0.444
13658	0.4
21106586	0.5
21105699	0.429
13865426	0.5
71628	0.5
13837329	0.429
13837319	0.462
8241	0.455
11422351	0.4
1609	0.4
83866	0.25
67270	0.4
20198	0.5
361	0.333
7199	0.429
14916	0.444
10733068	0.375
16736498	0.429
6528	0.471
2297441	0.375
6033	0.5
13839553	0.5
10025	0.444
6524	0.455
8243	0.467
13860	0.4
1015	0.25
204209	0.455
61266	0.444
13874867	0.4
71430	0.5
13837303	0.444
7397	0.5
26325087	0.5
1906	0.429
363458	0.25
7684	0.25
13856009	0.4
1278	0.429
76394	0.5
7279	0.429
71787	0.4
11244	0.333
63889	0.4
13835336	0.333
83850	0.25
13835209	0.4
5004	0.455
7150	0.429
15016	0.5
503239	0.4
13837537	0.0
20848	0.5
13835293	0.5
6371	0.5
9873	0.429
11610	0.429
13839441	0.5
72056	0.462
34095	0.455
18685	0.5
62628	0.444
11875	0.5
40130	0.429
191	0.429
8528	0.25
10101	0.5
2849146	0.5
185	0.25
4590	0.444
18177	0.5
13854944	0.5
13836021	0.5
13884973	0.5
68568	0.5
13842001	0.4
15753	0.5
8733	0.5
1266393	0.4
6600	0.429
3693	0.5
4333	0.444
13090	0.5
13839416	0.429
16387	0.444
659	0.5
10437210	0.5
