ID,InchiCode
1,"InChI=1S/C14H9Cl5/c15-11-5-1-9(2-6-11)13(14(17,18)19)10-3-7-12(16)8-4-10/h1-8,13H"
2,"InChI=1S/C7H7NO/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H2,8,9)"
3,"InChI=1S/C10H14NO5PS/c1-3-14-17(18,15-4-2)16-10-7-5-9(6-8-10)11(12)13/h5-8H,3-4H2,1-2H3"
4,"InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H/t1-,2-,3-,4+,5+,6+"
5,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3"
6,"InChI=1S/C2H5NO/c1-2(3)4/h1H3,(H2,3,4)"
7,"InChI=1S/C12H8Cl6O/c13-8-9(14)11(16)5-3-1-2(6-7(3)19-6)4(5)10(8,15)12(11,17)18/h2-7H,1H2/t2-,3+,4+,5-,6-,7+,10+,11-"
8,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2"
9,"InChI=1S/C2H5NS/c1-2(3)4/h1H3,(H2,3,4)"
10,InChI=1S/C2H6N2O/c1-4(2)3-5/h1-2H3
11,"InChI=1S/C12H11NO2/c1-13-12(14)15-11-8-4-6-9-5-2-3-7-10(9)11/h2-8H,1H3,(H,13,14)"
12,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)"
13,"InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)"
14,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3"
15,InChI=1S/C3H6O/c1-3(2)4/h1-2H3
16,InChI=1S/CHCl3/c2-1(3)4/h1H
17,"InChI=1S/C2Cl6/c3-1(4,5)2(6,7)8"
18,"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)"
19,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3"
20,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3"
21,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3"
22,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H
23,"InChI=1S/C16H15Cl3O2/c1-20-13-7-3-11(4-8-13)15(16(17,18)19)12-5-9-14(21-2)10-6-12/h3-10,15H,1-2H3"
24,InChI=1S/C14H8Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8H
25,InChI=1S/CH2BrCl/c2-1-3/h1H2
26,InChI=1S/CH2Cl2/c2-1-3/h1H2
27,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"
28,"InChI=1S/C3H4Cl2O2/c1-3(4,5)2(6)7/h1H3,(H,6,7)"
29,"InChI=1S/C2HCl5/c3-1(4)2(5,6)7/h1H"
30,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3"
31,"InChI=1S/C3H6Cl2/c1-3(5)2-4/h3H,2H2,1H3"
32,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3"
33,InChI=1S/C2HCl3/c3-1-2(4)5/h1H
34,"InChI=1S/C3H4O2/c1-2-3(4)5/h2H,1H2,(H,4,5)"
35,"InChI=1S/C2H3ClO2/c3-1-2(4)5/h1H2,(H,4,5)"
36,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H
37,"InChI=1S/C5H8O2/c1-4(2)5(6)7-3/h1H2,2-3H3"
38,"InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3"
39,"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3"
40,InChI=1S/C14H10/c1-3-7-13-11(5-1)9-10-12-6-2-4-8-14(12)13/h1-10H
41,"InChI=1S/C19H20O4/c1-2-3-13-22-18(20)16-11-7-8-12-17(16)19(21)23-14-15-9-5-4-6-10-15/h4-12H,2-3,13-14H2,1H3"
42,InChI=1S/C12H10N2O/c15-13-14(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H
43,"InChI=1S/C13H10/c1-3-7-12-10(5-1)9-11-6-2-4-8-13(11)12/h1-8H,9H2"
44,"InChI=1S/C8H11N/c1-6-4-3-5-7(2)8(6)9/h3-5H,9H2,1-2H3"
45,"InChI=1S/C6H3Cl3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H"
46,"InChI=1S/C7H7NO2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3"
47,"InChI=1S/C6H5NO3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H"
48,"InChI=1S/C8H6O4/c9-7(10)5-3-1-2-4-6(5)8(11)12/h1-4H,(H,9,10)(H,11,12)"
49,"InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3"
50,"InChI=1S/C11H10/c1-9-5-4-7-10-6-2-3-8-11(9)10/h2-8H,1H3"
51,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H
52,InChI=1S/C9H7N/c1-2-6-9-8(4-1)5-3-7-10-9/h1-7H
53,"InChI=1S/C10H9N/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,11H2"
54,InChI=1S/C12H10/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h1-10H
55,"InChI=1S/C8H6Cl2O3/c9-5-1-2-7(6(10)3-5)13-4-8(11)12/h1-3H,4H2,(H,11,12)"
56,"InChI=1S/C10H10Cl2O3/c11-7-3-4-9(8(12)6-7)15-5-1-2-10(13)14/h3-4,6H,1-2,5H2,(H,13,14)"
57,InChI=1S/C8H6S/c1-2-4-8-7(3-1)5-6-9-8/h1-6H
58,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"
59,"InChI=1S/C7H8O/c1-6-4-2-3-5-7(6)8/h2-5,8H,1H3"
60,InChI=1S/C6H4Cl2/c7-5-3-1-2-4-6(5)8/h1-4H
61,"InChI=1S/C6H6ClN/c7-5-3-1-2-4-6(5)8/h1-4H,8H2"
62,"InChI=1S/C7H9N/c1-6-4-2-3-5-7(6)8/h2-5H,8H2,1H3"
63,"InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3"
64,InChI=1S/C6H2Cl4/c7-3-1-4(8)6(10)2-5(3)9/h1-2H
65,"InChI=1S/C6H3Cl3O/c7-3-1-5(9)6(10)2-4(3)8/h1-2,10H"
66,"InChI=1S/C8H8O/c1-2-4-7(5-3-1)8-6-9-8/h1-5,8H,6H2"
67,"InChI=1S/C3H5Cl3/c4-1-3(6)2-5/h3H,1-2H2"
68,"InChI=1S/C5H10O/c1-3-5(6)4-2/h3-4H2,1-2H3"
69,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3"
70,"InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3"
71,InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H
72,"InChI=1S/C7H7NO2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3"
73,"InChI=1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H"
74,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3"
75,"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2"
76,"InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2"
77,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3"
78,InChI=1S/C12H10O/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h1-10H
79,"InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)"
80,"InChI=1S/C8H10O/c1-6-3-4-8(9)7(2)5-6/h3-5,9H,1-2H3"
81,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3"
82,InChI=1S/C6H4Cl2/c7-5-1-2-6(8)4-3-5/h1-4H
83,"InChI=1S/C6H6ClN/c7-5-1-3-6(8)4-2-5/h1-4H,8H2"
84,"InChI=1S/C3H4O/c1-2-3-4/h2-3H,1H2"
85,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2
86,"InChI=1S/C3H5N/c1-2-3-4/h2H2,1H3"
87,"InChI=1S/C3H3N/c1-2-3-4/h2H,1H2"
88,"InChI=1S/C3H6O/c1-2-3-4/h2,4H,1,3H2"
89,"InChI=1S/C2H5ClO/c1-4-2-3/h2H2,1H3"
