ID,InchiCode
1,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2"
2,"InChI=1S/C5H8O2/c1-4(6)3-5(2)7/h3H2,1-2H3"
3,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2"
4,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"
5,InChI=1S/C3H6O/c1-3(2)4/h1-2H3
6,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3"
7,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3"
8,"InChI=1S/C6H3N3O8/c10-5-2(7(12)13)1-3(8(14)15)6(11)4(5)9(16)17/h1,10-11H"
9,InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H
10,"InChI=1S/C4H4N2O/c7-4-5-2-1-3-6-4/h1-3H,(H,5,6,7)"
11,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3"
12,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2
13,"InChI=1S/C4H10N2S/c1-5-4(7)6(2)3/h1-3H3,(H,5,7)"
14,InChI=1S/C2H4O/c1-2-3-1/h1-2H2
15,"InChI=1S/C7H5Cl2NO/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,(H2,10,11)"
16,InChI=1S/C4H4S/c1-2-4-5-3-1/h1-4H
17,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H
18,InChI=1S/CHCl3/c2-1(3)4/h1H
19,InChI=1S/CH2Cl2/c2-1-3/h1H2
20,InChI=1S/C3H6Cl2/c4-2-1-3-5/h1-3H2
21,InChI=1S/C2H2Cl2/c3-1-2-4/h1-2H/b2-1+
22,InChI=1S/C4H8Cl2O/c5-1-3-7-4-2-6/h1-4H2
24,"InChI=1S/C5H12N2S/c1-3-6-5(8)7-4-2/h3-4H2,1-2H3,(H2,6,7,8)"
25,"InChI=1S/C5H10O2/c1-3-5(6)7-4-2/h3-4H2,1-2H3"
26,"InChI=1S/C2H5ClO/c3-1-2-4/h4H,1-2H2"
27,InChI=1S/C5H10Cl2O2/c6-1-3-8-5-9-4-2-7/h1-5H2
28,"InChI=1S/C4H11NO2/c6-3-1-5-2-4-7/h5-7H,1-4H2"
29,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3"
30,"InChI=1S/C9H14O/c1-7-4-8(10)6-9(2,3)5-7/h4H,5-6H2,1-3H3"
31,"InChI=1S/C12H15NO4/c1-4-17-11-7-9(13-8(2)14)5-6-10(11)12(15)16-3/h5-7H,4H2,1-3H3,(H,13,14)"
32,"InChI=1S/C3H7N/c1-2-3-4/h2H,1,3-4H2"
33,"InChI=1S/C8H7N3O5/c1-4-6(8(9)12)2-5(10(13)14)3-7(4)11(15)16/h2-3H,1H3,(H2,9,12)"
34,"InChI=1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)"
