ID,InchiCode
1,InChI=1S/C12Cl10O/c13-1-3(15)7(19)11(8(20)4(1)16)23-12-9(21)5(17)2(14)6(18)10(12)22
2,InChI=1S/C12Cl8O2/c13-1-2(14)6(18)10-9(5(1)17)21-11-7(19)3(15)4(16)8(20)12(11)22-10
3,InChI=1S/C12Cl10/c13-3-1(4(14)8(18)11(21)7(3)17)2-5(15)9(19)12(22)10(20)6(2)16
4,InChI=1S/C12Cl8O/c13-3-1-2-4(14)6(16)8(18)10(20)12(2)21-11(1)9(19)7(17)5(3)15
5,InChI=1S/C12HCl7O/c13-3-1-2-4-6(15)7(16)8(17)10(19)12(4)20-11(2)9(18)5(3)14/h1H
6,InChI=1S/C12HCl7O2/c13-2-1-3-10(7(17)4(2)14)21-12-9(19)6(16)5(15)8(18)11(12)20-3/h1H
7,InChI=1S/C12H2Cl6O/c13-4-1-3-6(2-5(4)14)19-12-7(3)8(15)9(16)10(17)11(12)18/h1-2H
8,InChI=1S/C12HCl9O/c13-2-1-3(5(15)6(16)4(2)14)22-12-10(20)8(18)7(17)9(19)11(12)21/h1H
9,InChI=1S/C12HCl9/c13-2-1-3(14)7(16)4(6(2)15)5-8(17)10(19)12(21)11(20)9(5)18/h1H
10,InChI=1S/C12H2Cl6O/c13-4-1-3-7-6(2-5(14)8(15)10(7)17)19-12(3)11(18)9(4)16/h1-2H
11,InChI=1S/C12HCl9/c13-3-1-2(5(14)9(18)6(3)15)4-7(16)10(19)12(21)11(20)8(4)17/h1H
12,InChI=1S/C12H4Cl4O2/c13-5-1-9-10(2-6(5)14)18-12-4-8(16)7(15)3-11(12)17-9/h1-4H
13,InChI=1S/C12H2Cl8O/c13-3-1-5(15)6(2-4(3)14)21-12-10(19)8(17)7(16)9(18)11(12)20/h1-2H
14,InChI=1S/C12H2Cl8O/c13-3-1-5(9(17)11(19)7(3)15)21-6-2-4(14)8(16)12(20)10(6)18/h1-2H
15,
16,InChI=1S/C12H2Cl6O2/c13-3-1-5-6(2-4(3)14)20-12-10(18)8(16)7(15)9(17)11(12)19-5/h1-2H
17,InChI=1S/C12H3Cl7O/c13-4-1-6(15)8(2-5(4)14)20-9-3-7(16)10(17)12(19)11(9)18/h1-3H
18,InChI=1S/C12H3Cl5O2/c13-4-1-2-5-6(3-4)19-12-10(17)8(15)7(14)9(16)11(12)18-5/h1-3H
19,InChI=1S/C12H2Cl8/c13-5-1-3(7(15)11(19)9(5)17)4-2-6(14)10(18)12(20)8(4)16/h1-2H
20,InChI=1S/C12H3Cl7O/c13-5-2-1-4(3-6(5)14)20-12-10(18)8(16)7(15)9(17)11(12)19/h1-3H
21,InChI=1S/C24H12/c1-2-14-5-6-16-9-11-18-12-10-17-8-7-15-4-3-13(1)19-20(14)22(16)24(18)23(17)21(15)19/h1-12H
22,InChI=1S/C12H3Cl5O/c13-6-1-4-5-2-8(15)10(16)11(17)12(5)18-9(4)3-7(6)14/h1-3H
23,InChI=1S/C12H2Cl8/c13-3-1-4(14)10(18)7(9(3)17)8-11(19)5(15)2-6(16)12(8)20/h1-2H
24,InChI=1S/C12H3Cl7O/c13-4-1-2-6(10(17)8(4)15)20-7-3-5(14)9(16)12(19)11(7)18/h1-3H
25,InChI=1S/C12H3Cl7O/c13-4-1-2-7(11(19)8(4)16)20-12-9(17)5(14)3-6(15)10(12)18/h1-3H
