Compound Id	BCUT [BCUTw-1h]
13837650	34.97015490355984
29015	15.99778367497201
258	15.99794196982980
7714	34.96885285458694
7882	15.99491714293931
7837	15.99491638894778
7812	15.99491613786918
932	15.99491664015228
6040	15.99491588691636
1004	15.99794170568313
10445	12.11011416159172
6320	15.99491563608925
6312	15.99491563608926
6146	15.99491563608926
21011	15.99491588691636
3644	15.99491538538774
29000	15.99491588691636
175	15.99491538538774
6102	14.04995375286288
236	12.15005440163580
7224	14.04995692240951
7673	78.9183371897349
6321	15.99491563608925
29012	15.99591765496927
5730	34.97200595803997
7676	34.968852941849
5977	34.97105665820932
7787	12.10008240422210
7679	15.99491613654477
14840	12.11015510623356
8569	15.99491664015228
121365	15.99491739581393
6104	34.97015481744717
3168	15.99491563608925
12181	15.99491664144231
7890	12.11019763308084
682	15.99794144166860
8525	15.99591665166180
7219	12.15008271144012
9614	18.99840408417695
8560	12.11009425580983
7767	12.11007471418496
864	15.9979411777861
6335	15.99591615038470
14672	15.99794223410870
7674	12.10010405388322
7641	12.11011416159172
11752	15.99491613915797
11815	15.99491588820455
13014	15.99491664011655
6334	15.99491588820454
28994	15.99491565191129
12814	15.99491638891212
7849	12.11013444159095
349	12.11011416159172
6967	12.11011416159172
7712	12.11005552700696
7636	15.99829959263783
7521	12.11011416159172
29080	31.97207132604560
7737	15.99491563476618
1108	12.11009425580983
13619	12.11017616632769
