Compound Id	AutocorrelationPolarizability [ATSp3]
13837650	69.467
29015	169.142
258	82.955
7714	110.582
7882	410.388
7837	238.548
7812	183.448
932	295.126
6040	130.954
1004	42.446
10445	484.279
6320	108.046
6312	112.388
6146	159.967
21011	160.536
3644	59.829
29000	169.155
175	54.198
6102	11.606
236	233.878
7224	386.548
7673	454.872
6321	99.004
29012	211.759
5730	287.443
7676	386.591
5977	105.976
7787	257.710
7679	321.069
14840	376.115
8569	268.514
121365	437.203
6104	24.656
3168	75.601
12181	333.919
7890	492.345
682	13.645
8525	114.636
7219	444.308
9614	278.493
8560	205.219
7767	151.069
864	0.0
6335	73.908
14672	230.946
7674	386.356
7641	495.550
11752	140.693
11815	70.703
13014	443.372
6334	92.537
28994	34.220
12814	360.998
7849	318.405
349	261.280
6967	508.863
7712	100.306
7636	242.996
7521	491.502
29080	599.344
7737	150.035
1108	355.858
13619	434.144
