Compound Id	ChiPath [SP-4]
502855	2.993
6191	0.0
26325183	6.882
5709	1.801
6153	0.0
16425	0.0
8521	5.650
23150	1.591
76894	N/A
2041618	N/A
8520	4.292
66656	N/A
26824	4.028
18019	4.875
11434292	N/A
26325084	12.409
6190	0.0
11919	1.5
10696	5.432
26325083	11.051
10451	6.790
23101	2.934
122090	2.873
26325082	9.693
26325081	8.335
512621	N/A
10449	8.148
26325080	6.977
66655	1.561
10652594	N/A
14021447	5.619
67991	1.591
109705	3.440
17619	N/A
9256	0.0
692	0.0
291	0.0
6084	0.0
6094	0.0
7555	0.0
6120	0.0
7712	0.354
6308	0.0
9646	0.0
10781	0.612
15802	1.190
17976	0.722
7767	0.5
7604	0.577
7010	0.289
6163	0.0
6340	0.0
8560	0.677
11094	0.612
11023	0.697
11055	0.75
10786	0.471
7619	0.943
10755	0.25
11551	0.866
349	0.854
11035	0.757
11104	0.667
10795	0.770
10445	1.225
7849	1.030
17558	0.979
13439	1.591
13402	1.5
14840	1.207
13448	0.75
13619	1.384
7890	1.561
11882	1.737
11883	1.914
10540	2.268
7929	2.975
11897	3.152
11899	3.328
12017	3.505
12072	3.682
11900	3.859
11901	4.036
11146	4.212
11902	4.389
10542	5.096
11906	5.803
8878	2.174
11585	2.188
11557190	4.261
10452	4.074
10784857	N/A
108106	6.432
127983	0.0
78828	2.903
68328	1.545
67414	4.824
13837650	0.0
13853215	0.0
9392	0.0
10765	0.0
7674	1.307
14998	0.75
10614293	1.225
61149	1.488
6156	0.0
12201	0.577
11109	0.5
24142	2.091
13622	1.914
16180	1.737
7891	1.561
12446	0.577
29025	1.030
12635	1.384
11121	0.677
7713	0.354
12809	1.207
7833	0.854
7556	0.0
7954	0.0
555074	0.677
7957	0.0
4516601	0.854
56442	0.0
4483639	0.354
4516599	0.854
4512361	0.854
4483638	0.354
4449912	0.0
4512642	0.854
18410	1.982
22408	0.0
66675	0.0
10113	0.0
9484	0.0
23208	0.0
6085	0.0
7024	1.130
15438	1.707
8896	0.884
14751	1.595
221117	1.502
7787	1.061
8908	1.237
8909	1.414
8910	1.768
71433	0.0
22814	0.0
9095782	0.0
6151	0.0
14299946	5.432
6188	0.0
11099	0.354
73583	0.0
7340	1.911
8158	0.866
11110	0.5
9642	0.0
12577	0.0
11996	0.75
10756390	5.871
62827	0.408
7626	0.943
10265264	1.427
13835550	0.0
56117	1.479
11230	0.0
63631	0.0
11086	1.307
21106179	0.0
11841	0.934
6402	3.059
1406720	5.786
2056044	1.5
1114	0.0
14692	1.207
10179173	1.427
21800	1.502
8544	0.884
7788	1.061
4927801	8.040
9088156	3.403
29040	0.0
10325078	0.0
55188	0.25
7624	0.943
68224	5.371
24263	2.611
6364	3.126
11749	0.577
14672	0.0
11228	0.0
11864	0.854
12209	0.5
11857	1.237
391428	2.611
10733068	7.229
454638	5.877
12456	1.207
17880	1.030
11845	0.677
11806	0.354
9990	0.0
6309	0.0
7557	0.0
558883	0.354
56020	0.354
10124	0.0
6111	0.0
10265270	2.858
14198	3.059
7794	0.934
7180	1.953
9286	0.0
9411	0.866
14441700	0.0
6148	0.0
6149	0.0
15765	1.502
553642	1.414
15413	2.186
7182	1.953
10669	1.953
66567	1.125
6132	0.0
8569	1.030
12220	1.384
7823	0.677
11849	0.677
10441	0.0
3168	0.354
11833	0.5
455420	1.030
10709	0.354
7558	0.0
6095	0.0
10179239	2.858
12197	0.0
11761	0.943
6108	0.0
69914	4.028
59573	0.25
70850	0.0
38403	1.061
11671339	4.263
7956	0.0
55090	0.0
11180	0.0
274	0.0
6145	0.0
10053	0.0
28993	1.079
59483	4.074
11811	0.354
7777	0.5
15482	1.384
454215	0.0
7856	1.030
8562	0.677
10054	0.0
7730	0.354
11739	0.707
11056	0.75
6146	0.0
9461	0.707
654	0.0
11194	0.408
6165	0.0
11216	0.854
62230	1.207
16791	0.854
18717	0.612
11210	0.75
518	N/A
11117	1.061
205483	2.188
10979	1.953
61346	1.591
6186	0.0
391	0.0
69371	1.591
69569	2.934
6310	0.0
7606	0.577
7181	1.953
99596	0.0
23255	0.0
6123	0.0
4514529	0.0
11351244	2.174
499714	1.374
78467	2.231
16841	0.0
2062437	0.0
61266	6.635
15954	0.789
11819	0.667
7622	0.943
99440	1.225
11239	0.0
11543	0.789
10790	0.471
6187	0.0
2656	3.517
6827	3.211
20939	1.953
9016	0.0
7817	0.677
11788	1.307
13835316	0.0
6270	2.871
454209	0.0
9633	1.030
9377	0.677
9243	0.0
11148	0.0
923	0.0
6121	0.0
8576	1.384
7851	1.030
15387	1.207
6315	0.0
7811	0.677
7835	0.854
7769	0.5
7716	0.354
7564	0.0
6101	0.0
6089	0.0
6118	0.0
8577	1.384
14349	1.207
7852	1.030
14680	0.854
7776	0.5
7330	0.884
6122	0.0
63863	1.591
2282428	0.0
15486	1.557
7732	0.354
18920	0.979
11861	1.156
123993	1.427
11036	0.757
11029	1.130
11794	0.612
11732	0.75
10511	0.803
21011	0.577
11678	0.697
7533	1.289
3644	0.0
6320	0.0
10947	0.289
6164	0.0
11729	0.0
9254	0.0
9251	0.0
6307	0.0
62589	1.307
7686	1.307
13837280	0.0
9253	0.0
13255	1.492
10512	0.5
13837797	0.677
16641	0.0
6098	0.0
10536	1.030
7827	0.677
9233	0.354
18607	0.354
5730	0.0
3441	0.0
83734	0.0
217	0.0
56559	2.747
9053802	2.040
10787	0.471
29000	0.577
11793	0.612
10526	0.677
120464	0.25
7434	1.190
7459	0.697
11024	0.697
6312	0.0
8398	0.289
24590970	0.0
7733	0.354
56144	0.866
23055	0.0
6130	0.0
7850	1.030
11865	0.854
7714	0.354
10437	0.0
6097	0.0
12219	1.207
7848	1.030
61487	0.0
11863	0.854
7810	0.677
7766	0.5
7711	0.354
7552	0.0
6092	0.0
7791	1.061
12010	0.677
11830	0.5
10497	0.354
31029	0.0
6100	0.0
12228	N/A
6042	0.0
553742	0.0
13836713	0.0
13803	0.75
11898	3.152
72522	2.975
7928	2.798
14348	2.621
2581	2.445
11891	2.268
7917	2.091
7915	1.914
7901	1.737
7892	1.561
7882	1.384
8574	1.207
932	1.030
7812	0.677
7837	0.854
6040	0.5
258	0.354
1004	0.0
682	0.0
7815	0.677
7560	0.0
6103	0.0
6635	1.214
14829	0.0
6087	0.0
11525	0.289
7721	0.354
6083	0.0
1039	0.0
6088	0.0
864	0.0
13837281	0.0
937	0.0
56232	1.436
71390	0.0
5979	0.0
13837190	0.354
7074	0.930
15077490	0.0
13872989	0.0
13638	1.414
7170	2.478
10534	1.237
6128	0.0
9391	0.0
6086	0.0
10410	2.090
68503	1.5
10675065	1.016
14694	0.0
7090	1.969
7028	1.130
63156	0.677
12626	0.5
62597	0.354
15803	2.679
10487	1.307
13492	2.512
15747	2.689
8356	2.037
13849981	1.166
12933	2.893
6105	0.0
18971812	0.0
14688	2.143
6125	0.0
13835977	0.0
5977	0.0
71876	1.580
7128	1.801
7183	1.953
7088	1.969
15461	2.173
13299573	1.591
107412	0.408
7073	0.930
455353	1.030
16778	0.677
7705	0.612
2340753	0.0
7728	0.354
8554	1.061
10340	1.130
21112738	0.0
4481813	0.0
13487	2.336
7385	1.884
8531	2.144
7448	2.048
4514586	0.0
764	1.427
10325184	0.0
6406	0.471
12066	0.884
7738	0.884
7098	2.221
10404	2.159
7419	1.969
7219	1.595
11660	1.737
6999	2.102
5026296	3.604
18688	0.866
7737	0.884
13871721	0.354
1108	1.307
236	1.061
7521	1.427
7641	1.737
7659	2.349
11871	0.854
55130	1.415
10433	0.822
11992	0.971
13836399	0.854
7703	0.612
10253	2.335
60886	5.677
83962	4.295
12161	1.5
7671	1.706
10446	1.225
62249	0.612
11526	0.289
13571291	0.0
71312	0.0
7026	1.130
7678	1.307
9970	1.483
7672	1.307
7786	0.5
8335	2.359
6301	1.166
10606755	0.866
7657	1.415
22453	1.142
7065	0.789
11193	0.408
13836591	0.5
13875283	1.427
7553	0.0
11409	2.0
13249	2.394
3631	1.061
13835836	1.130
55084	1.440
7694	1.380
7482	1.190
11716	1.124
11045	0.947
7515	0.757
13836549	2.873
7546	0.408
7677	1.307
13836674	0.0
2293678	0.0
6967	1.502
6977	1.817
21168808	1.130
960	2.570
6177	0.0
61213	0.0
20545	2.873
7472	0.971
11207996	0.971
29016	0.934
7747	0.667
7627	0.943
10571	0.471
7076	1.050
6649	1.231
8012	0.471
7003	0.859
13854944	0.577
6104	0.0
4937830	0.0
61191	2.126
9614	1.307
7739	0.884
8883	3.983
7757	2.087
7511	1.733
7509	1.557
29005	1.380
10420	1.190
7478	1.130
7475	1.130
7463	0.697
6333	0.0
21111806	1.737
10364	1.595
21111820	1.130
21171407	0.0
3210	2.471
10756	1.999
11910	0.0
7469	0.971
7064	0.789
60329	0.5
13842001	1.105
13850082	2.346
21106169	0.0
7872	1.510
7875	1.863
7913	2.217
7670	1.706
8568	1.156
14846	1.477
7800	1.3
11843	0.979
29012	0.803
10797	0.770
7538	1.124
7536	0.947
11755	0.577
7706	0.612
7761	0.803
10492	0.612
11680	0.697
11706	0.757
10653	0.289
68179	1.030
10001	0.943
6341	0.0
11727	0.0
7727	0.354
3951	0.0
21108550	1.427
13836021	0.354
9724	3.059
11731	0.0
8950	1.884
14866	2.437
6720	2.679
13850142	2.126
558917	1.512
11153	0.0
7559	0.0
558928	0.0
415	0.354
390927	2.126
10236	1.848
7012	0.289
11065	0.577
28981	1.190
99681	3.260
8525	0.577
6176	0.0
7081	0.866
6313	0.0
13837702	0.5
9903	2.687
13849989	1.512
55123	1.030
12012	0.854
7534	1.020
10791	0.471
11125	0.677
7782	0.5
8552	0.803
7701	0.612
6316	0.0
9325	1.502
13866593	0.677
11911	0.0
55091	0.0
552744	0.577
7888	1.686
12013	2.040
123860	1.207
28986	1.130
2863	1.510
6335	0.0
7803	0.979
259	0.577
7616	0.577
171	0.0
24641	1.908
7129	1.801
7866	1.333
3756	1.863
10033	2.747
30713	0.0
10788	0.471
7621	0.943
8329688	0.0
10777	0.0
441	1.030
7838	0.854
5949	0.677
370	1.156
29029	1.207
7772	0.5
256	0.354
512	0.0
1005	0.0
2018460	0.612
21169510	0.866
48024	1.307
7013	0.289
7676	1.307
13875281	1.502
7220	1.595
7248	1.931
11661	1.737
12674	3.211
8097	2.858
12071	3.101
10035	3.277
12972	1.630
9976	1.250
7514	0.757
215929	0.947
11025	0.697
7734	0.354
7016	0.289
1087	0.0
60524	0.0
72551	1.665
763	0.0
1095	0.884
6179	0.0
2038738	1.595
11154	0.0
12259	2.531
3973	0.408
13836589	0.5
172	0.0
13836520	0.972
22191	1.415
75951	1.475
72793	1.464
13835336	0.0
13875230	1.737
18219	0.354
4514549	0.0
10801109	3.636
15016	2.798
29004	2.349
7871	1.510
21153	1.686
7802	0.979
12218	1.333
12632	1.156
7760	0.803
11095	0.612
21106173	2.349
7607	0.577
13866746	2.531
7577	0.0
7506	1.512
13835861	0.0
6326	0.0
9228	1.427
29036	0.0
13838404	0.0
7239	1.595
11647	2.090
7530	1.427
21106535	0.289
6119	0.0
10251740	1.624
9326	1.502
2916	0.0
558875	0.0
6106	0.0
3544	3.161
1266019	1.893
109838	0.677
6321	0.0
175	0.0
13874867	0.971
6314	0.0
4510484	1.190
68832	0.971
62530	1.884
13842613	1.737
7391	1.884
7984	1.5
11809	0.354
7242	1.595
58234	3.604
26325086	2.077
13862665	0.612
15443	1.595
124968	1.307
9581	1.931
66809	1.595
221082	1.884
13875320	1.502
6642	2.873
62826	0.408
13835376	0.854
127750	0.854
12442	0.0
13857694	1.737
7673	1.307
7443	1.737
7662	2.349
1609	0.5
363458	1.307
7684	1.307
61111	1.307
13875196	1.737
11042	1.427
24972	1.817
28992	1.427
13875160	1.427
13875258	1.427
73479	2.030
8935	2.496
15093	2.231
9994	0.0
29015	1.061
278	0.0
4446445	1.030
4444608	0.677
394562	0.354
13839199	1.307
18724	1.969
7238	1.595
21105959	2.0
13866817	1.427
13875392	1.737
13839575	1.030
6322	0.0
558020	1.307
733	0.289
6342	0.0
21132380	1.737
7551	0.0
12244	2.356
1266393	0.612
13677	3.579
124	2.231
132	1.953
21106015	0.0
65750	2.159
63903	1.884
10940	1.502
13865438	1.737
7223	1.595
13868640	1.427
29001	0.943
59674	0.5
21106135	1.931
10248	2.356
13837988	1.502
8528	1.737
8900	0.884
10400	3.423
8067	2.873
13839109	0.979
13837537	1.061
21105905	1.595
11077	1.737
13839123	1.817
9911	2.102
13839174	1.848
906	2.858
7630	0.943
13865426	1.415
13884973	1.225
10710415	1.020
8543	0.354
13835604	0.677
6093	0.0
59447	1.307
21106560	1.595
20843	1.502
15965	2.465
70682	1.207
13658	2.102
11862	0.854
7710	0.354
7809	0.677
7765	0.5
69177	2.531
21111822	1.427
6794	2.561
7681	1.307
26516	1.884
17131	3.331
10772140	0.0
7190	1.953
63054	2.531
18801	0.854
68156	0.677
21106520	1.307
16119	2.088
10244	2.531
924	1.801
13862559	1.817
6788	3.108
7131	1.801
7466	0.697
13861343	0.0
73412	0.5
8904	1.061
13874733	1.307
24535	2.349
25552	2.359
10437215	1.969
12225	1.130
13839151	1.848
13848808	2.493
8140	1.817
11087	1.307
10909	3.359
10918	3.363
15489	3.363
2441	3.604
12499	2.873
7480	1.483
10939	1.502
7018	0.289
11784	1.307
13839128	1.817
8868	2.687
7518	1.427
21106019	1.737
7528	1.427
24533	1.595
1020	1.061
2039535	1.884
13839110	2.349
21105998	2.679
13865680	2.0
11604	1.931
8374	2.655
21106586	1.375
11756	0.577
8733	0.354
13835459	1.061
71089	1.307
7688	1.307
8902	1.061
10937	1.502
6897	2.394
773	0.884
17443	1.595
6883	2.037
11785	1.307
15495	3.121
1141	1.737
7240	1.595
503239	1.801
13860641	2.0
6974	1.502
21106571	2.356
10908	3.325
3463	7.159
16388	2.580
6828	3.211
7161	2.195
592	0.0
8141	1.130
7679	1.307
4444456	0.354
83866	1.502
66996	1.307
21105897	2.860
15427	1.969
5830	1.884
13840690	1.595
13839105	1.817
11667	1.737
13835772	1.502
61538	2.088
238	1.801
13864445	1.848
21108548	1.427
13047	2.531
21106163	2.102
967	2.873
13876103	2.752
2018165	0.0
14256731	1.691
6311	0.0
11699	1.190
12643	1.307
83850	1.502
30595	2.493
13839082	1.427
13865424	1.737
13853758	1.953
13860335	1.595
4366810	1.512
10422	1.255
11695	1.130
13229	1.763
24099	0.5
11576	2.195
7175	2.188
7157	2.331
12060	2.026
14678	2.111
11021	1.737
21105871	1.737
466305	2.925
13837686	1.502
61411	2.531
917	3.437
21106519	2.111
65	1.817
13029	2.088
13875356	1.737
19766	2.531
12044	3.608
12682	3.580
10181341	2.090
748	0.0
71628	1.190
7568	0.0
13839553	0.354
9363	1.307
6296	2.824
9574	2.087
971	1.307
13846663	2.126
21106091	2.330
10246	2.356
70715	1.307
13871718	1.969
2654	3.628
9547	2.335
92731	0.667
62632	2.445
78998	2.268
11884	1.914
16177	1.737
15853	1.561
67360	1.384
11866	0.854
15846	1.207
7566	0.0
29026	1.030
11846	0.677
7770	0.5
7717	0.354
6102	0.0
21109330	0.0
10948	0.289
13835293	0.25
13835224	0.0
13839441	0.677
13835235	0.0
62808	1.307
7236	1.595
11589	2.263
79969	2.636
21106366	2.090
62310	2.930
7420	1.969
28982	1.737
19709	2.349
21168831	1.884
55443	2.336
453675	2.512
60121	2.193
69340	2.159
10992	1.931
6633	1.848
16804	2.873
21159695	2.026
455090	1.801
57726	4.544
7234	1.595
6630	1.848
71437	4.544
13063	3.341
558878	1.512
2005981	0.0
25886	1.369
71430	1.920
7736	0.884
447	2.0
21106525	1.737
18707	1.817
559096	6.357
13868660	1.427
707	2.873
7140	2.087
8070	2.335
387	0.0
10018	1.061
61001	2.620
13854136	1.502
1664	1.307
20570	1.801
13854248	1.502
7001	2.102
11366	2.356
21106540	2.088
21106570	2.531
15855	2.195
7790	1.061
13835209	0.5
8903	1.061
62489	1.595
8899	0.884
13634	1.595
13630	1.307
13869434	1.817
553578	1.512
66565	1.737
10437135	1.884
66021	1.307
7221	1.595
10857	1.848
7383	1.884
13030	2.356
6339	0.0
6736	3.260
10851	3.519
10850	3.701
23977588	7.270
434	2.087
24043	0.866
12069	0.979
191367	0.803
11799	0.612
7615	0.577
6338	0.0
11265	1.713
6135	0.0
72056	1.914
34095	1.561
18685	1.384
62628	1.207
67653	1.207
11875	1.030
21106032	0.5
7021	0.289
1348	1.130
66896	3.716
62534	2.026
62408	2.193
7389	1.884
13848467	1.969
72556	2.159
13835151	1.427
10991	1.931
13860692	1.737
13869462	1.817
38364	1.848
12045	3.515
2003	8.215
17784	1.513
12637	1.561
13839416	0.854
11694	1.130
29008	0.884
2606	0.0
21106524	2.0
12823	1.737
5889	1.307
81815	1.624
13840647	1.848
13875212	1.502
9579	1.953
