Compound Id	ALOGP [ALogp2]
7558	1.149
6095	1.979
10179239	0.550
12197	2.168
11761	0.483
6108	2.727
69914	19.898
59573	1.129
70850	0.071
38403	5.001
11671339	19.898
7956	0.003
55090	1.214
11180	0.499
274	0.022
6145	0.080
10053	3.696
28993	9.570
59483	5.003
11811	0.295
7777	0.691
15482	4.091
454215	4.420
7856	2.093
8562	0.758
10054	3.161
7730	0.081
11739	0.018
11056	0.023
6146	0.329
9461	1.304
654	0.047
11194	0.001
6165	0.011
11216	0.274
62230	1.439
16791	0.232
18717	0.654
11210	2.118
518	N/A
11117	2.093
205483	1.645
10979	7.403
61346	4.431
6186	8.898
391	0.0
69371	24.0
69569	18.124
6310	0.027
7606	0.206
7181	5.768
99596	4.162
23255	0.972
6123	0.487
4514529	0.0
11351244	1.267
499714	0.208
78467	1.124
16841	3.999
2062437	3.951
61266	23.011
15954	0.094
11819	0.007
7622	0.136
99440	1.344
11239	0.013
11543	0.214
10790	0.030
6187	8.898
2656	1.718
6827	1.737
20939	4.590
9016	5.279
7817	0.231
11788	0.526
13835316	2.849
6270	5.351
454209	0.094
9633	1.405
9377	0.371
9243	0.693
11148	0.339
923	0.154
6121	0.634
8576	8.946
7851	5.832
15387	7.306
6315	0.259
7811	3.382
7835	4.524
7769	2.406
7716	1.595
7564	0.951
6101	0.158
6089	0.419
6118	0.885
8577	2.993
14349	2.080
7852	1.332
14680	0.750
7776	0.084
7330	0.996
6122	2.168
63863	1.581
2282428	5.798
15486	5.876
7732	0.148
18920	3.415
11861	4.563
123993	2.331
11036	2.434
11029	2.434
11794	1.618
11732	1.858
10511	2.434
21011	0.968
11678	1.618
7533	0.127
3644	0.167
6320	0.485
10947	0.968
6164	1.227
11729	1.093
9254	4.825
9251	5.761
6307	2.171
62589	0.705
7686	1.618
13837280	3.037
9253	6.222
13255	0.530
10512	0.003
13837797	1.649
16641	0.780
6098	1.004
10536	0.190
7827	0.020
9233	1.680
18607	0.219
5730	12.849
3441	6.296
83734	5.727
217	0.0
56559	11.318
9053802	4.894
10787	0.317
29000	0.027
11793	0.008
10526	0.119
120464	0.181
7434	1.589
7459	0.088
11024	0.706
6312	0.015
8398	0.305
24590970	4.772
7733	0.048
56144	7.226
23055	1.575
6130	2.018
7850	0.848
11865	0.4
7714	0.053
10437	0.270
6097	1.203
12219	1.133
7848	0.603
61487	1.553
11863	0.238
7810	0.040
7766	0.008
7711	0.141
7552	0.440
6092	1.541
7791	1.591
12010	0.110
11830	0.383
10497	0.823
31029	1.428
6100	3.143
12228	0.0
6042	4.118
553742	1.117
13836713	1.513
13803	2.181
11898	31.152
72522	28.020
7928	25.054
14348	22.254
2581	19.620
11891	17.151
7917	14.849
7915	12.712
7901	10.741
7892	8.937
7882	7.298
8574	5.824
932	4.517
7812	2.401
7837	3.376
6040	1.591
258	0.948
1004	0.470
682	0.012
7815	0.334
7560	0.082
6103	0.746
6635	13.206
14829	3.358
6087	0.717
11525	0.002
7721	0.0
6083	0.982
1039	0.632
6088	2.318
864	0.128
13837281	5.899
937	0.0
56232	3.431
71390	2.638
5979	11.4
13837190	0.010
7074	2.714
15077490	7.322
13872989	0.067
13638	3.375
7170	1.313
10534	2.149
6128	0.893
9391	0.408
6086	0.882
10410	0.799
68503	2.762
10675065	1.820
14694	4.205
7090	1.206
7028	0.515
63156	0.004
12626	0.051
62597	0.001
15803	0.431
10487	0.557
13492	1.759
15747	2.606
8356	0.011
13849981	6.097
12933	0.318
6105	0.228
18971812	1.915
14688	9.026
6125	2.374
13835977	0.001
5977	2.615
71876	0.099
7128	0.328
7183	1.476
7088	2.422
15461	1.491
13299573	5.330
107412	3.427
7073	1.507
455353	1.938
16778	0.666
7705	0.291
2340753	4.819
7728	0.239
8554	0.990
10340	0.081
21112738	2.313
4481813	0.020
13487	1.078
7385	0.030
8531	0.377
7448	0.377
4514586	0.0
764	0.848
10325184	5.083
6406	1.357
12066	0.078
7738	0.024
7098	0.407
10404	0.563
7419	0.214
7219	0.094
11660	0.9
6999	6.595
5026296	0.890
18688	3.304
7737	0.5
13871721	0.210
1108	0.412
236	0.0
7521	1.649
7641	1.649
7659	3.709
11871	0.534
55130	0.058
10433	0.336
11992	0.002
13836399	1.219
7703	0.635
10253	1.476
60886	14.727
83962	1.748
12161	1.720
7671	0.560
10446	0.907
62249	2.457
11526	0.441
13571291	0.404
71312	6.821
7026	2.765
7678	3.805
9970	5.012
7672	0.362
7786	3.559
8335	0.377
6301	6.097
10606755	2.242
7657	0.756
22453	0.102
7065	0.992
11193	0.963
13836591	0.057
13875283	1.258
7553	2.585
11409	0.9
13249	13.030
3631	6.422
13835836	0.758
55084	1.197
7694	0.650
7482	0.268
11716	0.650
11045	0.268
7515	0.053
13836549	8.284
7546	0.185
7677	5.019
13836674	2.142
2293678	7.402
6967	1.649
6977	3.709
21168808	1.061
960	15.192
6177	1.733
61213	1.687
20545	8.023
7472	0.1
11207996	0.972
29016	0.046
7747	0.253
7627	0.001
10571	0.556
7076	0.302
6649	0.736
8012	0.033
7003	3.175
13854944	0.048
6104	1.151
4937830	0.227
61191	0.407
9614	0.230
7739	0.349
8883	0.723
7757	2.783
7511	1.193
7509	0.647
29005	0.267
10420	0.052
7478	1.357
7475	0.004
7463	0.121
6333	0.130
21111806	0.920
10364	0.585
21111820	1.519
21171407	4.576
3210	12.758
10756	1.260
11910	1.860
7469	0.095
7064	0.005
60329	0.279
13842001	0.079
13850082	8.113
21106169	0.422
7872	3.050
7875	5.393
7913	8.4
7670	0.906
8568	1.370
14846	2.659
7800	1.803
11843	0.778
29012	0.353
10797	1.452
7538	1.112
7536	0.588
11755	0.012
7706	0.094
7761	0.019
10492	0.180
11680	0.036
11706	0.229
10653	0.009
68179	3.795
10001	0.135
6341	0.245
11727	0.755
7727	0.606
3951	0.836
21108550	0.920
13836021	0.570
9724	1.640
11731	1.920
8950	1.058
14866	5.124
6720	0.712
13850142	1.260
558917	5.474
11153	0.601
7559	0.167
558928	1.117
415	3.114
390927	1.260
10236	3.709
7012	0.018
11065	0.172
28981	0.710
99681	2.254
8525	0.074
6176	1.696
7081	0.657
6313	0.294
13837702	4.213
9903	0.027
13849989	5.474
55123	1.560
12012	0.924
7534	0.061
10791	0.310
11125	0.453
7782	0.148
8552	1.036
7701	0.532
6316	2.253
9325	0.920
13866593	5.478
11911	5.974
55091	1.110
552744	0.314
7888	6.040
12013	9.203
123860	0.541
28986	0.446
2863	4.708
6335	0.0
7803	1.705
259	0.195
7616	0.011
171	0.053
24641	0.804
7129	1.331
7866	3.541
3756	7.539
10033	17.520
30713	3.252
10788	0.038
7621	0.125
8329688	2.083
10777	0.231
441	2.391
7838	1.583
5949	0.941
370	2.540
29029	3.365
7772	0.466
256	0.155
512	0.011
1005	0.024
2018460	8.048
21169510	3.802
48024	0.067
7013	4.865
7676	0.554
13875281	1.922
7220	0.501
7248	1.821
11661	1.821
12674	0.434
8097	0.204
12071	22.674
10035	25.499
12972	3.311
9976	1.547
7514	0.446
215929	0.913
11025	0.144
7734	0.037
7016	0.008
1087	0.002
60524	0.041
72551	1.590
763	0.848
1095	0.001
6179	8.339
2038738	0.001
11154	2.844
12259	10.304
3973	4.592
13836589	0.006
172	0.033
13836520	0.147
22191	0.469
75951	0.946
72793	0.370
13835336	1.409
13875230	1.922
18219	3.906
4514549	0.0
10801109	0.460
15016	28.037
29004	0.917
7871	4.769
21153	6.110
7802	1.742
12218	3.594
12632	2.585
7760	1.065
11095	0.553
21106173	0.917
7607	0.208
13866746	5.753
7577	0.003
7506	4.175
13835861	0.365
6326	3.824
9228	1.498
29036	4.1
13838404	4.967
7239	0.480
11647	2.470
7530	0.077
21106535	1.002
6119	3.316
10251740	0.155
9326	0.0
2916	2.238
558875	1.5
6106	5.290
3544	0.901
1266019	7.392
109838	0.029
6321	0.028
175	0.060
13874867	0.043
6314	0.924
4510484	0.165
68832	0.157
62530	0.0
13842613	0.773
7391	0.039
7984	4.685
11809	0.0
7242	0.056
58234	0.890
26325086	0.019
13862665	0.407
15443	0.476
124968	0.011
9581	0.183
66809	0.003
221082	0.823
13875320	2.343
6642	14.838
62826	3.983
13835376	0.177
127750	0.166
12442	1.937
13857694	2.216
7673	0.790
7443	0.234
7662	4.986
1609	1.137
363458	0.290
7684	0.0
61111	0.230
13875196	0.183
11042	1.170
24972	1.738
28992	0.773
13875160	1.922
13875258	2.343
73479	0.025
8935	0.685
15093	0.291
9994	0.175
29015	0.069
278	0.095
4446445	0.151
4444608	0.035
394562	0.370
13839199	0.193
18724	2.422
7238	0.003
21105959	0.348
13866817	2.216
13875392	2.343
13839575	0.045
6322	0.120
558020	0.056
733	1.983
6342	5.756
21132380	1.170
7551	3.243
12244	2.148
1266393	0.981
13677	0.094
124	0.443
132	0.490
21106015	0.094
65750	0.563
63903	0.030
10940	1.170
13865438	0.348
7223	0.545
13868640	3.160
29001	0.224
59674	1.080
21106135	0.348
10248	2.148
13837988	2.216
8528	2.249
8900	0.0
10400	0.001
8067	19.943
13839109	0.020
13837537	0.279
21105905	0.094
11077	1.649
13839123	0.678
9911	2.148
13839174	0.678
906	0.0
7630	0.038
13865426	0.002
13884973	0.005
10710415	0.867
8543	1.498
13835604	1.676
6093	1.650
59447	0.648
21106560	0.094
20843	0.773
15965	0.1
70682	0.005
13658	3.091
11862	0.421
7710	2.289
7809	0.878
7765	1.5
69177	4.442
21111822	1.329
6794	0.516
7681	0.261
26516	2.847
17131	1.859
10772140	0.092
7190	0.162
63054	2.127
18801	5.471
68156	4.207
21106520	0.412
16119	2.148
10244	4.442
924	0.047
13862559	4.986
6788	0.412
7131	0.211
7466	0.138
13861343	14.131
73412	1.167
8904	0.0
13874733	0.412
24535	1.155
25552	0.224
10437215	0.144
12225	0.003
13839151	0.678
13848808	0.202
8140	1.057
11087	2.017
10909	1.649
10918	1.649
15489	0.554
2441	0.940
12499	3.757
7480	2.109
10939	0.065
7018	0.041
11784	0.554
13839128	0.678
8868	0.024
7518	2.667
21106019	0.305
7528	0.666
24533	0.056
1020	0.0
2039535	0.039
13839110	0.678
21105998	0.569
13865680	0.024
11604	0.024
8374	0.365
21106586	0.092
11756	1.092
8733	2.176
13835459	0.631
71089	0.003
7688	0.193
8902	0.0
10937	1.649
6897	0.068
773	0.177
17443	0.003
6883	0.0
11785	0.554
15495	1.133
1141	0.564
7240	0.501
503239	0.047
13860641	0.196
6974	0.184
21106571	8.864
10908	1.649
3463	16.263
16388	2.641
6828	0.0
7161	2.545
592	0.649
8141	0.593
7679	1.120
4444456	2.305
83866	4.724
66996	0.090
21105897	0.039
15427	0.929
5830	0.037
13840690	0.571
13839105	0.678
11667	0.480
13835772	0.033
61538	2.148
238	0.058
13864445	4.986
21108548	3.609
13047	6.335
21106163	8.864
967	10.635
13876103	0.267
2018165	1.849
14256731	0.230
6311	0.591
11699	0.002
12643	0.132
83850	4.724
30595	0.427
13839082	0.033
13865424	0.202
13853758	0.031
13860335	0.201
4366810	0.319
10422	0.728
11695	0.386
13229	1.113
24099	3.108
11576	1.090
7175	0.427
7157	0.427
12060	0.403
14678	0.851
11021	0.037
21105871	0.033
466305	0.409
13837686	0.081
61411	4.442
917	0.249
21106519	1.469
65	1.057
13029	3.142
13875356	3.160
19766	6.335
12044	0.412
12682	3.709
10181341	0.042
748	0.322
71628	0.640
7568	0.333
13839553	1.405
9363	0.056
6296	3.798
9574	0.058
971	0.212
13846663	1.201
21106091	0.579
10246	2.148
70715	0.253
13871718	0.455
2654	0.246
9547	0.058
92731	6.283
62632	13.128
78998	11.124
11884	7.613
16177	6.107
15853	4.766
67360	3.592
11866	1.063
15846	2.583
7566	0.015
29026	1.740
11846	0.552
7770	0.207
7717	0.028
6102	0.002
21109330	0.072
10948	1.431
13835293	0.0
13835224	0.825
13839441	3.103
13835235	0.805
62808	0.230
7236	1.033
11589	0.005
79969	0.493
21106366	0.048
62310	0.603
7420	0.281
28982	0.024
19709	0.316
21168831	1.023
55443	1.563
453675	2.366
60121	0.068
69340	0.926
10992	0.037
6633	1.057
16804	7.561
21159695	0.854
455090	0.047
57726	1.662
7234	0.101
6630	0.285
71437	0.004
13063	0.094
558878	6.197
2005981	0.074
25886	1.754
71430	0.324
7736	0.177
447	0.262
21106525	0.196
18707	1.375
559096	5.317
13868660	4.685
707	17.334
7140	0.162
8070	0.162
387	0.360
10018	0.322
61001	0.713
13854136	0.012
1664	0.562
20570	0.047
13854248	0.0
7001	3.142
11366	3.142
21106540	8.864
21106570	13.850
15855	2.545
7790	0.199
13835209	2.171
8903	0.0
62489	0.003
8899	0.349
13634	0.501
13630	0.790
13869434	0.285
553578	6.197
66565	0.222
10437135	0.039
66021	0.285
7221	0.501
10857	1.057
7383	1.336
13030	3.142
6339	10.531
6736	0.412
10851	1.649
10850	1.649
23977588	4.692
434	0.255
24043	0.181
12069	0.427
191367	0.133
11799	0.006
7615	0.044
6338	0.622
11265	0.0
6135	0.182
72056	14.269
34095	10.249
18685	8.488
62628	6.893
67653	0.047
11875	5.463
21106032	0.876
7021	0.179
1348	0.013
66896	7.671
62534	0.0
62408	0.0
7389	0.403
13848467	0.350
72556	0.773
13835151	0.012
10991	0.196
13860692	0.012
13869462	0.285
38364	5.652
12045	0.412
2003	9.368
17784	1.619
12637	8.104
13839416	4.2
11694	0.006
29008	0.947
2606	0.810
21106524	0.202
12823	0.087
5889	0.562
81815	0.436
13840647	0.285
13875212	3.160
9579	0.058
21105859	0.251
19475	0.031
9874	0.003
13647	0.888
9350	0.0
21168826	0.202
10801842	1.768
65785	0.823
13860491	0.285
6780	0.0
10841	1.649
5593	0.177
25889	0.085
25890	2.039
10227261	0.683
220998	2.945
12954	1.3
9454	0.075
9360	0.0
13851576	0.811
21105848	0.496
12047	0.412
16736498	4.692
913	0.058
6478	0.016
6745	0.386
8912	0.274
12229	0.154
6898	0.233
10849	1.649
11038	5.331
89076	2.662
21105870	0.0
199342	3.920
19477	0.075
6287	0.920
13811	0.613
14169248	0.857
1019	0.0
10437074	0.554
21105878	0.011
21168813	0.151
235	0.037
8186	0.151
11596	0.002
13860775	0.643
6674	0.421
11083	1.057
2206	0.398
13872122	0.455
8098	0.0
10328	0.921
6737	0.554
6789	0.554
15861	3.709
7600	0.111
4445317	5.072
11632	0.318
7961	1.536
13885245	0.088
8674	0.011
7132	0.064
13856352	0.233
8071	0.255
11783	0.790
10980	0.421
21106172	3.142
27488	5.652
10813	1.649
7202	2.005
30516	0.726
26325090	2.090
21112023	0.051
13876539	0.025
21106018	0.857
68676	2.249
551	0.024
11776	7.110
66895	2.617
66887	1.768
9893	0.217
63518	1.085
59482	0.568
6881	0.032
13839308	0.005
10586285	0.215
218253	0.554
8341	0.212
20198	0.775
7689	0.285
63310	0.499
7299	0.208
10829	1.649
191	0.972
12957	0.056
84036	0.0
68152	1.045
24041	0.660
19953955	3.145
13835630	1.685
14556	0.068
21106140	0.856
13863618	0.426
13837787	0.257
1361549	0.450
10831	1.649
23886	2.216
33421	2.216
992	0.230
70714	0.790
13875432	0.081
12640	0.193
6480	0.412
15755	2.216
14995	2.216
14994	2.216
67470	2.216
15476	2.216
15756	2.216
1906	1.178
6592	0.208
21943	0.275
10106	0.599
19956441	4.250
11930	0.048
10384035	0.039
65936	0.001
14227	0.240
11584	0.810
13867714	0.0
6706	0.036
6916	1.133
19957731	8.559
10205670	0.001
120489	0.003
13875219	0.081
7302	0.024
70660	0.258
16387	0.052
502245	0.377
5708	0.350
16159	6.381
13648	0.064
9349	0.073
63889	0.124
13835126	0.240
10437210	1.522
768	2.177
34863	4.986
23730	0.116
23621376	1.430
11332993	0.0
21106146	1.695
12231	0.050
13837760	0.848
10008	0.562
10972	0.421
2079	0.002
13869451	0.0
4759	0.621
33617	0.244
11961	2.199
15619	3.709
6739	0.212
953	0.980
331	0.490
15789876	1.042
7224	0.001
11600	0.009
21106144	1.695
13863774	1.695
10243171	0.0
7138	0.436
4878	0.848
6604	2.216
25677	8.864
6840	0.091
4590	0.182
12816	0.037
21111781	0.060
123207	0.247
776	0.177
15475	2.216
15477	2.216
15478	2.216
15524	2.216
2297441	4.587
158870	4.986
157093	4.986
83374	4.986
457144	4.986
135925	4.986
457145	4.986
8807	0.219
8182	0.230
19476	0.501
13871489	0.506
28969	0.007
13863629	0.120
7278	0.002
13644	0.064
21106014	0.305
13869480	0.643
42330	1.236
13869339	0.0
13875441	0.184
30881	0.602
14620	0.238
6852	0.003
6735	0.790
30572	2.689
392447	0.015
67465	0.434
4962	0.826
21106013	1.972
577	1.898
26260	3.709
4932499	6.595
4575338	0.514
12586	6.132
7964	0.001
6193	0.096
86394	0.087
13860817	0.546
21111772	2.199
15620	3.709
11708	8.067
6079	0.255
13859497	0.245
9943	0.037
28973	1.271
62517	0.068
456015	0.480
63906	0.485
1446	1.347
12133	0.035
15621	3.709
11632871	0.888
13856009	0.064
79280	1.271
27296	0.705
11651	0.068
8657	0.262
8665	0.262
4575	0.617
13842573	0.184
8876	0.0
63908	0.197
10181339	0.020
86435	0.038
21106020	1.972
15488	0.554
84188	4.986
136000	4.986
135983	4.986
136001	4.986
136002	4.986
136003	4.986
84235	4.986
10438331	0.164
82755	8.864
82712	8.864
157094	8.864
103011	8.864
102798	8.864
82762	8.864
13849665	0.821
24326358	8.945
5894	0.008
15702	0.456
221226	0.037
5976	0.705
68437	3.709
26010	2.216
30600	2.216
33455	2.216
33934	2.216
33932	2.216
5807	5.261
34866	4.986
34665	4.986
34664	4.986
37904	4.986
34864	4.986
34188	4.986
34865	4.986
11974	12.639
10771217	0.932
33416	0.428
15409	0.129
21106036	2.623
120548	0.030
11591	0.187
11778	0.546
44152	0.008
11954	2.199
8855	0.0
11769	0.921
18941	0.043
29282	0.606
6586	0.058
2915	0.349
13328	9.231
8960	1.418
10772050	2.098
7225	0.001
70652	0.233
7685	0.555
7208	0.230
21111817	0.485
20124	0.790
7406	0.066
10498	0.681
70988	0.0
9564	0.078
2923	2.320
21106470	0.0
10432	0.921
56793	8.864
454495	8.864
40191	8.864
56791	8.864
35581	8.864
56774	13.850
82765	13.850
7042	0.002
2185	0.0
4760	0.002
12874	1.534
13853953	1.972
6988	1.057
13869414	0.643
13860720	0.546
11294	0.081
457140	4.986
27793	8.864
82754	8.864
457138	8.864
102897	8.864
457139	8.864
102947	8.864
97173	8.864
102720	8.864
102801	8.864
102833	8.864
102721	8.864
102856	8.864
102933	8.864
103066	8.864
97172	8.864
64016	0.039
4450907	0.514
120621	0.328
12445	0.167
20119	0.722
7030	0.233
13835932	3.682
13257	0.063
2937774	0.017
62484	2.049
1015	0.177
87265	1.507
12699	0.412
21429023	18.0
10892	0.085
376	1.623
13837303	0.274
78	0.001
13837329	0.001
11595	0.0
4745	0.010
4768	0.191
20848	0.714
65701	1.360
8273	0.234
12705	0.066
8183	0.177
11563	1.393
59577	0.025
61707	0.010
11610	0.301
7397	0.360
6675	1.393
11588	1.393
2283071	6.595
8319	0.562
11003	0.177
13104	9.577
6334	0.273
206561	0.145
64699	0.431
21106008	0.088
5091	20.014
55205	1.295
13816	0.199
11244	0.179
247721	0.032
71	1.347
2169	0.019
13303	0.311
13302	0.0
4489	0.0
13835706	0.073
26765	0.539
192642	0.041
122446	1.048
21181	1.045
11752	0.074
2275	0.002
10464	0.7
6330	0.301
11795	1.265
173	0.391
3918	0.293
6790	0.562
106355	8.864
102741	13.850
97055	13.850
97198	13.850
5993	0.249
693	0.495
28682	0.064
191058	0.244
5596	1.465
18	1.347
6807	0.081
13856959	0.006
553649	0.219
13848341	0.008
10864	2.399
5027	0.027
2271976	2.406
10169	0.004
8860	0.0
10986	0.244
5915	0.394
7146	1.347
6838	0.024
34874	8.864
36972	8.864
56788	8.864
533188	8.864
35579	8.864
16182	8.864
46262	8.864
35580	8.864
82818	8.864
56790	8.864
56795	8.864
33458	8.864
82777	8.864
35584	8.864
56785	8.864
56792	8.864
34189	8.864
34859	19.943
84346	19.943
56760	19.943
56755	19.943
33666	19.943
8030	0.148
8060	0.291
13867413	0.007
7310	0.072
6781	0.370
21106365	0.029
13865630	0.351
26325085	7.207
26325087	5.634
26325088	5.634
7241	0.001
12061	0.017
61765	0.857
15473	2.216
17099	2.216
17098	2.216
33933	2.216
15474	2.216
34868	4.986
37905	4.986
34869	4.986
37918	4.986
37915	4.986
34867	4.986
25605	4.986
26011	4.986
34870	4.986
34666	4.986
21924	4.986
36973	13.850
37744	13.850
46894	13.850
45444	13.850
56769	13.850
56780	13.850
34847	13.850
39406	13.850
35081	13.850
56781	13.850
56771	13.850
3584	0.085
6842	1.395
4624	4.031
10101	0.043
10025	2.440
5004	4.571
28994	0.362
9218	0.021
13835351	0.394
6773	0.394
102834	13.850
102722	13.850
154865	13.850
96948	13.850
102743	13.850
102857	13.850
154866	13.850
106356	13.850
102787	13.850
97240	13.850
102742	13.850
136966	1.663
13054	0.0
7636	0.223
71787	0.442
21105795	0.426
11629	0.496
13853943	0.008
21105699	0.0
5439	0.072
29107	0.177
7029	0.111
19231	0.658
67460	0.024
299166	0.417
9873	0.107
17868	0.0
13860434	0.496
123	0.426
2157	0.103
13850879	0.012
6524	0.974
8243	3.184
6528	5.571
13837319	1.460
8241	0.4
11422	0.185
6855	0.064
13839012	0.212
2927	7.515
69982	6.292
6774	0.318
9965	0.363
8262	0.234
10903	0.212
206493	0.175
97257	19.943
97224	19.943
102923	19.943
96868	19.943
96864	19.943
97234	19.943
97233	19.943
154062	19.943
97142	19.943
4777	1.020
2075	0.115
18177	0.748
6665	1.685
21106148	0.370
6023	0.179
65763	1.469
56782	27.145
36977	27.145
83414	27.145
84348	27.145
82823	27.145
13846749	0.039
11107	1.301
11586	0.451
21106518	1.008
9120	0.739
3277	0.286
1278	0.0
6907	0.603
844	0.198
62472	0.451
6950	0.0
744	3.258
4444102	5.498
26563	0.617
6035	0.407
3548	1.360
392	1.465
21108576	1.008
1151	1.798
10628694	0.2
36975	13.850
56778	13.850
43354	13.850
37779	13.850
45445	13.850
36974	13.850
35585	13.850
34848	13.850
84344	13.850
34850	13.850
82819	13.850
56772	13.850
82820	13.850
16415	13.850
56779	13.850
56768	13.850
56777	13.850
84345	13.850
34668	13.850
16736486	18.0
8470	0.103
8111	0.0
10616	0.177
21106900	0.587
1577	0.562
642951	2.004
12730	0.170
6835	0.562
13300034	9.017
96965	27.145
33198	27.145
82783	19.943
34852	19.943
37000	19.943
37019	19.943
56765	19.943
39198	19.943
82740	19.943
56761	19.943
56756	19.943
56766	19.943
83413	19.943
34851	19.943
36976	19.943
56767	19.943
56763	19.943
1143	0.394
11460	0.284
11465	0.080
1448	0.739
5775	2.417
10254	0.0
10411	0.014
2241	0.403
62466	0.0
62485	0.0
7189	0.510
21106145	0.165
6658	0.087
11422351	0.121
25472	0.928
7150	1.876
32555	14.410
13854242	0.238
10181338	0.085
1078	0.168
56787	8.864
35583	8.864
82807	8.864
56794	8.864
33386	8.864
33457	8.864
47912	8.864
82817	8.864
46893	8.864
33280	8.864
35582	8.864
33304	8.864
46263	8.864
553171	0.077
10488	0.385
11488212	1.052
34667	4.986
34871	4.986
34873	4.986
56784	4.986
34872	4.986
970	0.0
556589	0.014
29153	0.0
11917	0.137
62467	0.012
3008	1.135
204209	0.034
10996	0.103
880	0.391
21106581	0.165
15827	35.455
70806	0.037
11369	14.44
4437893	0.079
5882	0.177
9824	0.070
12821	0.181
71193	0.696
67270	0.087
6033	0.087
7092	0.877
63968	0.154
2908	0.009
33407	35.455
36985	35.455
35205	35.455
15637	35.455
82821	35.455
8329	0.278
15753	0.434
17339596	0.006
6371	0.0
10664	0.040
2625	1.693
4333	0.192
6593	0.177
86007	0.050
13835344	0.093
76154	0.536
3534	3.505
7044	1.356
73390	0.068
7279	0.179
10343	2.256
185	1.370
7155	1.167
16359	1.356
84971	5.902
388391	5.902
11773	0.005
11582	0.483
7172	1.743
96749	7.787
2068	0.935
5236	0.285
21782117	5.467
2991	0.070
34853	19.943
37745	19.943
36978	19.943
34190	19.943
34191	19.943
36771	19.943
36710	19.943
56757	19.943
549017	19.943
84347	19.943
56764	19.943
56758	19.943
47914	19.943
56762	19.943
33984	19.943
33983	19.943
34860	27.145
82738	27.145
36982	27.145
36979	27.145
47915	27.145
56783	27.145
36981	27.145
37004	27.145
36980	27.145
222538	0.0
13848793	0.008
6492	0.848
7176	0.202
12478	0.181
7211	1.743
65523	0.0
11080	1.465
