Compound Id	MDE [MDEC-12]
502855	1.789
6191	0.0
26325183	0.0
5709	0.0
6153	0.0
16425	0.0
8521	0.0
23150	0.0
76894	0.0
2041618	0.0
8520	0.0
66656	0.0
26824	0.0
18019	0.0
11434292	0.0
26325084	5.168
6190	0.0
11919	7.019
10696	0.0
26325083	5.143
10451	0.0
23101	0.0
122090	2.594
26325082	5.113
26325081	5.075
512621	0.0
10449	0.0
26325080	5.028
66655	2.381
10652594	0.0
14021447	4.966
67991	0.0
109705	0.0
17619	0.0
9256	0.0
692	0.0
291	0.0
6084	0.0
6094	2.0
7555	2.828
6120	0.0
7712	3.302
6308	1.890
9646	0.0
10781	2.252
15802	5.286
17976	4.082
7767	3.614
7604	2.942
7010	3.302
6163	2.378
6340	0.0
8560	3.839
11094	3.640
11023	4.112
11055	3.747
10786	1.942
7619	2.0
10755	4.298
11551	4.327
349	4.008
11035	4.654
11104	3.266
10795	0.0
10445	2.5
7849	4.142
17558	4.534
13439	3.0
13402	7.019
14840	4.250
13448	4.899
13619	4.340
7890	4.416
11882	4.481
11883	4.538
10540	4.631
7929	4.766
11897	4.793
11899	4.817
12017	4.839
12072	4.860
11900	4.879
11901	4.896
11146	4.913
11902	4.928
10542	4.982
11906	5.024
8878	0.0
11585	0.894
11557190	4.884
10452	0.0
10784857	0.0
108106	15.338
127983	0.0
78828	4.766
68328	4.588
67414	10.252
13837650	0.0
13853215	0.0
9392	0.0
10765	1.890
7674	1.851
14998	1.755
10614293	2.5
61149	0.0
6156	0.0
12201	2.942
11109	3.614
24142	4.587
13622	4.538
16180	4.481
7891	4.416
12446	2.942
29025	4.142
12635	4.340
11121	3.839
7713	3.302
12809	4.250
7833	4.008
7556	2.828
7954	2.0
555074	3.839
7957	0.0
4516601	4.008
56442	2.828
4483639	3.302
4516599	4.008
4512361	4.008
4483638	3.302
4449912	2.828
4512642	4.008
18410	2.112
22408	0.0
66675	0.0
10113	1.890
9484	0.0
23208	0.0
6085	0.0
7024	1.633
15438	1.969
8896	0.0
14751	2.004
221117	2.746
7787	0.0
8908	0.0
8909	0.0
8910	0.0
71433	2.378
22814	0.0
9095782	0.0
6151	0.0
14299946	0.0
6188	0.0
11099	3.302
73583	0.0
7340	6.743
8158	4.327
11110	3.614
9642	2.0
12577	0.0
11996	1.755
10756390	8.428
62827	0.0
7626	0.0
10265264	3.266
13835550	0.0
56117	3.089
11230	1.890
63631	0.0
11086	1.851
21106179	0.0
11841	2.828
6402	2.944
1406720	5.981
2056044	0.0
1114	0.0
14692	4.250
10179173	3.266
21800	2.746
8544	0.0
7788	0.0
4927801	21.610
9088156	4.597
29040	0.0
10325078	0.0
55188	2.149
7624	0.0
68224	8.697
24263	3.080
6364	2.726
11749	1.5
14672	0.0
11228	0.0
11864	4.008
12209	3.614
11857	0.0
391428	3.080
10733068	11.860
454638	5.911
12456	4.250
17880	4.142
11845	3.839
11806	3.302
9990	2.828
6309	1.890
7557	2.828
558883	3.302
56020	3.302
10124	0.0
6111	0.0
10265270	0.0
14198	2.944
7794	2.828
7180	3.888
9286	0.0
9411	1.0
14441700	1.0
6148	0.0
6149	0.0
15765	2.746
553642	0.0
15413	4.078
7182	3.888
10669	3.888
66567	0.0
6132	0.0
8569	3.651
12220	3.949
7823	3.181
11849	3.135
10441	1.414
3168	2.309
11833	2.621
455420	3.408
10709	2.149
7558	2.828
6095	2.0
10179239	0.0
12197	2.828
11761	0.0
6108	0.0
69914	5.908
59573	0.0
70850	0.0
38403	0.0
11671339	5.789
7956	0.0
55090	1.890
11180	0.0
274	0.0
6145	0.0
10053	0.0
28993	5.225
59483	0.0
11811	2.149
7777	2.621
15482	3.949
454215	0.0
7856	3.651
8562	3.181
10054	0.0
7730	2.309
11739	3.640
11056	2.942
6146	0.0
9461	1.155
654	0.0
11194	1.942
6165	1.890
11216	4.112
62230	4.947
16791	4.008
18717	1.755
11210	4.327
518	0.0
11117	0.0
205483	0.894
10979	3.888
61346	0.0
6186	0.0
391	0.0
69371	0.0
69569	0.0
6310	1.0
7606	1.633
7181	3.888
99596	0.0
23255	1.414
6123	0.0
4514529	0.0
11351244	0.0
499714	1.0
78467	0.0
16841	0.0
2062437	0.0
61266	0.0
15954	2.621
11819	2.449
7622	1.5
