Compound Id	AutocorrelationPolarizability [ATSp5]
502855	559.805
6191	0.0
26325183	1469.266
5709	143.508
6153	0.0
16425	0.0
8521	1113.364
23150	208.934
76894	N/A
2041618	N/A
8520	806.104
66656	N/A
26824	882.043
18019	1352.837
11434292	N/A
26325084	2850.084
6190	0.0
11919	173.727
10696	946.746
26325083	2541.727
10451	1458.754
23101	501.853
122090	647.833
26325082	2233.370
26325081	1925.008
512621	N/A
10449	1799.101
26325080	1616.620
66655	279.221
10652594	N/A
14021447	1308.105
67991	241.274
109705	739.019
17619	N/A
9256	0.0
692	0.0
291	0.0
6084	0.0
6094	0.0
7555	0.0
6120	0.0
7712	24.699
6308	0.0
9646	0.0
10781	109.872
15802	254.573
17976	253.227
7767	62.876
7604	57.408
7010	27.923
6163	0.0
6340	0.0
8560	109.528
11094	110.866
11023	101.552
11055	98.719
10786	64.349
7619	132.515
10755	31.344
11551	88.826
349	161.247
11035	164.195
11104	175.942
10795	147.386
10445	226.507
7849	215.908
17558	224.047
13439	385.143
13402	209.777
14840	272.238
13448	351.205
13619	329.505
7890	387.288
11882	445.355
11883	503.576
10540	620.230
7929	853.778
11897	912.176
11899	970.575
12017	1028.975
12072	1087.374
11900	1145.774
11901	1204.174
11146	1262.575
11902	1320.975
10542	1554.575
11906	1788.176
8878	0.0
11585	315.160
11557190	998.982
10452	395.019
10784857	N/A
108106	2597.428
127983	0.0
78828	687.038
68328	362.712
67414	1356.887
13837650	0.0
13853215	0.0
9392	0.0
10765	0.0
7674	39.194
14998	66.177
10614293	226.507
61149	130.362
6156	0.0
12201	58.196
11109	63.578
24142	565.412
13622	507.090
16180	448.838
7891	390.715
12446	59.073
29025	218.782
12635	332.834
11121	111.225
7713	25.067
12809	275.398
7833	163.658
7556	0.0
7954	0.0
555074	111.9
7957	0.0
4516601	164.676
56442	0.0
4483639	25.971
4516599	165.517
4512361	164.676
4483638	25.971
4449912	0.0
4512642	165.517
18410	306.195
22408	0.0
66675	0.0
10113	0.0
9484	0.0
23208	0.0
6085	0.0
7024	0.0
15438	166.369
8896	0.0
14751	125.240
221117	86.478
7787	0.0
8908	0.0
8909	201.519
8910	543.160
71433	0.0
22814	0.0
9095782	0.0
6151	0.0
14299946	854.572
6188	0.0
11099	25.437
73583	0.0
7340	642.883
8158	86.177
11110	64.283
9642	0.0
12577	0.0
11996	85.594
10756390	1769.656
62827	15.661
7626	115.015
10265264	94.330
13835550	0.0
56117	170.342
11230	0.0
63631	0.0
11086	40.933
21106179	0.0
11841	204.969
6402	254.814
1406720	1675.951
2056044	136.082
1114	0.0
14692	278.591
10179173	94.330
21800	86.478
8544	0.0
7788	0.0
4927801	3762.037
9088156	863.183
29040	0.0
10325078	0.0
55188	25.991
7624	128.777
68224	1706.942
24263	326.333
6364	161.956
11749	46.888
14672	0.0
11228	0.0
11864	148.013
12209	54.178
11857	0.0
391428	326.333
10733068	2620.631
454638	1497.583
12456	257.376
17880	201.642
11845	98.026
11806	20.793
9990	0.0
6309	0.0
7557	0.0
558883	26.348
56020	26.348
10124	0.0
6111	0.0
10265270	332.581
14198	253.304
7794	228.112
7180	329.212
9286	0.0
9411	83.176
14441700	0.0
6148	0.0
6149	0.0
15765	86.478
553642	206.190
15413	313.872
7182	331.554
10669	328.843
66567	91.614
6132	0.0
8569	184.787
12220	285.322
7823	94.324
11849	92.402
10441	0.0
3168	20.943
11833	50.713
455420	190.707
10709	19.965
7558	0.0
6095	0.0
10179239	332.581
12197	0.0
11761	175.841
6108	0.0
69914	814.455
59573	16.669
70850	0.0
38403	67.459
11671339	836.294
7956	0.0
55090	0.0
11180	0.0
274	0.0
6145	0.0
10053	0.0
28993	316.043
59483	545.764
11811	23.690
7777	59.736
15482	318.760
454215	0.0
7856	208.175
8562	106.293
10054	0.0
7730	23.893
11739	150.278
11056	86.712
6146	0.0
9461	65.141
654	0.0
11194	67.048
6165	0.0
11216	134.452
62230	218.136
16791	147.073
18717	102.822
11210	92.707
518	N/A
11117	0.0
205483	351.252
10979	332.166
61346	111.859
6186	0.0
391	0.0
69371	333.375
69569	564.431
6310	0.0
7606	53.215
7181	331.554
99596	0.0
23255	0.0
6123	0.0
4514529	0.0
11351244	0.0
499714	113.805
78467	326.234
16841	0.0
2062437	0.0
61266	1431.503
15954	138.672
11819	153.251
7622	112.514
99440	193.456
11239	0.0
11543	141.597
10790	59.959
6187	0.0
2656	359.346
6827	617.098
20939	328.920
9016	0.0
7817	94.018
11788	37.865
13835316	0.0
6270	498.159
454209	0.0
9633	182.840
9377	83.158
9243	0.0
11148	0.0
923	0.0
6121	0.0
8576	324.249
7851	210.948
15387	267.090
6315	0.0
7811	105.439
7835	156.613
7769	59.670
7716	22.831
7564	0.0
6101	0.0
6089	0.0
6118	0.0
8577	368.083
14349	309.767
7852	251.612
14680	193.858
7776	82.461
7330	0.0
6122	0.0
63863	148.802
2282428	0.0
15486	346.518
7732	21.281
18920	201.945
11861	258.206
123993	245.365
11036	146.086
11029	164.649
11794	95.531
11732	75.573
10511	147.331
21011	48.424
11678	89.987
7533	262.657
3644	0.0
6320	0.0
10947	25.882
6164	0.0
11729	0.0
9254	0.0
9251	0.0
6307	0.0
62589	36.980
7686	38.175
13837280	0.0
9253	0.0
13255	29.406
10512	67.891
13837797	97.540
16641	0.0
6098	0.0
10536	276.741
7827	146.643
9233	34.156
18607	36.329
5730	0.0
3441	0.0
83734	0.0
217	0.0
56559	785.121
9053802	551.548
10787	54.810
29000	43.484
11793	92.204
10526	117.436
120464	33.330
7434	226.125
7459	87.759
11024	81.264
6312	0.0
8398	21.315
24590970	0.0
7733	21.623
56144	118.606
23055	0.0
6130	0.0
7850	226.876
11865	171.048
7714	25.730
10437	0.0
6097	0.0
12219	310.789
7848	252.538
61487	0.0
11863	194.622
7810	137.563
7766	82.587
7711	32.484
7552	0.0
6092	0.0
7791	0.0
12010	179.005
11830	113.155
10497	46.839
31029	0.0
6100	0.0
12228	N/A
6042	0.0
553742	0.0
13836713	0.0
13803	49.044
11898	890.437
72522	832.040
7928	773.646
14348	715.257
2581	656.879
11891	598.519
7917	540.195
7915	481.937
7901	423.801
7892	365.889
7882	308.383
8574	251.612
932	196.145
7812	93.698
7837	142.963
6040	50.943
258	18.491
1004	0.0
682	0.0
7815	137.057
7560	0.0
6103	0.0
6635	542.155
14829	0.0
6087	0.0
11525	26.258
7721	32.852
6083	0.0
1039	0.0
6088	0.0
864	0.0
13837281	0.0
937	0.0
56232	384.697
71390	0.0
5979	0.0
13837190	15.889
7074	245.971
15077490	0.0
13872989	0.0
13638	194.806
7170	629.390
10534	0.0
6128	0.0
9391	0.0
6086	0.0
10410	341.261
68503	115.376
10675065	74.754
14694	0.0
7090	169.241
7028	0.0
63156	95.157
12626	51.579
62597	18.817
15803	469.150
10487	40.507
13492	489.511
15747	549.839
8356	335.380
13849981	366.783
12933	644.932
6105	0.0
18971812	0.0
14688	618.830
6125	0.0
13835977	0.0
5977	0.0
71876	397.638
7128	221.349
7183	301.668
7088	346.108
15461	474.988
13299573	139.156
107412	29.535
7073	240.476
455353	167.916
16778	79.863
7705	79.269
2340753	0.0
7728	14.7
8554	0.0
10340	0.0
21112738	0.0
4481813	0.0
13487	427.661
7385	218.654
8531	336.255
7448	288.196
4514586	0.0
764	62.628
10325184	0.0
6406	49.966
12066	0.0
7738	0.0
7098	236.957
10404	363.178
7419	294.265
7219	118.681
11660	184.328
6999	297.224
5026296	123.358
18688	171.519
7737	0.0
13871721	19.557
1108	36.920
236	0.0
7521	89.550
7641	118.413
7659	250.735
11871	264.881
55130	214.753
10433	176.451
11992	142.446
13836399	121.231
7703	101.781
10253	364.949
60886	1036.484
83962	592.731
12161	96.177
7671	311.991
10446	157.377
62249	83.924
11526	16.537
13571291	0.0
71312	0.0
7026	0.0
7678	30.857
9970	67.629
7672	49.401
7786	112.585
8335	355.496
6301	366.783
10606755	49.827
7657	212.281
22453	188.097
7065	117.788
11193	48.639
13836591	42.890
13875283	65.701
7553	0.0
11409	207.394
13249	630.230
3631	99.244
13835836	138.242
55084	294.309
7694	237.747
7482	186.970
11716	217.908
11045	167.648
7515	120.108
13836549	220.713
7546	0.0
7677	36.687
13836674	0.0
2293678	0.0
6967	81.688
6977	182.159
21168808	0.0
960	688.598
6177	0.0
61213	0.0
20545	816.847
7472	135.695
11207996	124.264
29016	170.365
7747	123.070
7627	90.390
10571	48.469
7076	231.774
6649	120.112
8012	42.593
7003	180.889
13854944	41.756
6104	0.0
4937830	0.0
61191	212.085
9614	23.926
7739	0.0
8883	195.139
7757	469.501
7511	354.028
7509	297.071
29005	241.075
10420	186.529
7478	113.493
7475	134.814
7463	73.588
6333	0.0
21111806	62.014
10364	103.316
21111820	0.0
21171407	0.0
3210	797.919
10756	384.522
11910	0.0
7469	131.848
7064	115.305
60329	50.697
13842001	148.105
13850082	727.611
21106169	0.0
7872	327.717
7875	442.421
7913	558.577
7670	350.527
8568	217.366
14846	336.535
7800	279.530
11843	165.840
29012	118.582
10797	136.247
7538	223.576
7536	169.384
11755	31.335
7706	76.213
7761	113.030
10492	68.441
11680	71.912
11706	118.045
10653	20.692
68179	166.080
10001	86.827
6341	0.0
11727	0.0
7727	18.381
3951	0.0
21108550	47.083
13836021	17.678
9724	248.285
11731	0.0
8950	221.460
14866	574.134
6720	453.502
13850142	426.975
558917	382.187
11153	0.0
7559	0.0
558928	0.0
415	21.090
390927	426.975
10236	175.546
7012	18.755
11065	38.071
28981	215.593
99681	831.154
8525	38.326
6176	0.0
7081	68.642
6313	0.0
13837702	56.580
9903	197.869
13849989	382.187
55123	161.355
12012	112.859
7534	226.688
10791	59.147
11125	70.822
7782	37.160
8552	121.002
7701	74.697
6316	0.0
9325	47.394
13866593	101.436
11911	0.0
55091	0.0
552744	39.069
7888	397.413
12013	513.607
123860	207.175
28986	158.182
2863	339.731
6335	0.0
7803	172.267
259	36.943
7616	38.980
171	0.0
24641	359.670
7129	226.023
7866	282.630
3756	455.420
10033	746.980
30713	0.0
10788	51.741
7621	106.046
8329688	0.0
10777	0.0
441	188.064
7838	135.337
5949	86.872
370	226.557
29029	243.276
7772	45.492
256	16.089
512	0.0
1005	0.0
2018460	81.161
21169510	206.076
48024	35.709
7013	32.082
7676	38.189
13875281	85.287
7220	119.919
7248	223.497
11661	186.733
12674	590.473
8097	316.665
12071	863.766
10035	922.164
12972	401.434
9976	278.777
7514	139.542
215929	195.304
11025	86.601
7734	13.030
7016	25.506
1087	0.0
60524	0.0
72551	331.031
763	0.0
1095	0.0
6179	0.0
2038738	78.546
11154	0.0
12259	466.266
3973	52.052
13836589	40.436
172	0.0
13836520	125.977
22191	209.203
75951	270.550
72793	273.391
13835336	0.0
13875230	123.710
18219	64.490
4514549	0.0
10801109	821.691
15016	789.994
29004	178.265
7871	364.253
21153	422.221
7802	193.842
12218	306.642
12632	249.674
7760	139.994
11095	89.534
21106173	178.265
7607	45.536
13866746	171.526
7577	0.0
7506	359.831
13835861	0.0
6326	0.0
9228	70.053
29036	0.0
13838404	0.0
7239	159.122
11647	258.821
7530	86.835
21106535	28.013
6119	0.0
10251740	90.775
9326	53.830
2916	0.0
558875	0.0
6106	0.0
3544	844.379
1266019	550.103
109838	76.165
6321	0.0
175	0.0
13874867	110.429
6314	0.0
4510484	223.511
68832	132.679
62530	208.286
13842613	112.273
7391	187.711
7984	118.485
11809	19.375
7242	113.167
58234	123.358
26325086	155.720
13862665	77.107
15443	92.161
124968	20.716
9581	147.346
66809	93.148
221082	223.417
13875320	98.108
6642	665.447
62826	38.304
13835376	116.638
127750	117.809
12442	0.0
13857694	129.127
7673	46.714
7443	111.780
7662	283.423
1609	48.058
363458	33.268
7684	30.660
61111	22.175
13875196	125.716
11042	84.822
24972	164.632
28992	80.230
13875160	95.423
13875258	112.918
73479	199.261
8935	541.137
15093	335.822
9994	0.0
29015	0.0
278	0.0
4446445	192.711
4444608	89.957
394562	17.072
13839199	34.942
18724	326.783
7238	98.096
21105959	177.329
13866817	101.469
13875392	145.613
13839575	140.944
6322	0.0
558020	20.610
733	14.555
6342	0.0
21132380	111.725
7551	0.0
12244	294.075
1266393	134.370
13677	667.078
124	295.686
132	198.033
21106015	0.0
65750	350.047
63903	207.829
10940	77.077
13865438	156.252
7223	112.549
13868640	141.071
29001	84.077
59674	45.748
21106135	187.882
10248	303.747
13837988	88.958
8528	101.785
8900	0.0
10400	583.694
8067	845.621
13839109	141.299
13837537	0.0
21105905	111.588
11077	112.435
13839123	163.103
9911	265.605
13839174	159.096
906	303.666
7630	70.264
13865426	178.048
13884973	170.015
10710415	171.592
8543	26.782
13835604	76.754
6093	0.0
59447	36.969
21106560	110.908
20843	72.601
15965	411.779
70682	351.368
13658	270.595
11862	232.648
7710	41.948
7809	171.448
7765	107.084
69177	426.282
21111822	112.811
6794	477.830
7681	47.196
26516	356.908
17131	531.150
10772140	0.0
7190	220.677
63054	190.228
18801	138.576
68156	89.977
21106520	34.519
16119	262.988
10244	422.987
924	213.384
13862559	211.006
6788	443.151
7131	192.192
7466	70.238
13861343	0.0
73412	88.732
8904	0.0
13874733	33.661
24535	433.627
25552	324.456
10437215	232.474
12225	0.0
13839151	152.860
13848808	341.733
8140	180.296
11087	64.574
10909	594.580
10918	597.186
15489	692.021
2441	112.638
12499	242.949
7480	59.294
10939	71.397
7018	20.432
11784	35.742
13839128	159.611
8868	167.122
7518	119.921
21106019	154.835
7528	89.532
24533	106.216
1020	0.0
2039535	168.870
13839110	218.610
21105998	450.219
13865680	184.901
11604	193.557
8374	472.922
21106586	237.941
11756	24.438
8733	17.044
13835459	0.0
71089	33.019
7688	32.609
8902	0.0
10937	75.722
6897	341.418
773	0.0
17443	87.149
6883	246.172
11785	34.865
15495	582.178
1141	64.117
7240	114.377
503239	188.902
13860641	201.262
6974	86.376
21106571	392.348
10908	599.012
3463	2816.284
16388	510.340
6828	564.818
7161	417.573
592	0.0
8141	0.0
7679	27.694
4444456	28.106
83866	64.394
66996	34.220
21105897	444.520
15427	287.059
5830	186.583
13840690	126.101
13839105	155.813
11667	165.774
13835772	70.843
61538	260.128
238	153.125
13864445	200.385
21108548	112.284
13047	507.312
21106163	358.181
967	752.327
13876103	495.234
2018165	0.0
14256731	479.326
6311	0.0
11699	180.113
12643	32.216
83850	64.394
30595	379.336
13839082	75.160
13865424	145.939
13853758	294.775
13860335	96.668
4366810	295.181
10422	240.544
11695	129.750
13229	426.958
24099	48.212
11576	334.602
7175	321.694
7157	360.655
12060	267.409
14678	344.929
11021	157.327
21105871	99.285
466305	663.369
13837686	74.179
61411	420.0
917	605.080
21106519	365.233
65	178.823
13029	304.359
13875356	176.966
19766	501.830
12044	768.083
12682	765.498
10181341	247.238
748	0.0
71628	204.541
7568	0.0
13839553	13.671
9363	22.294
6296	376.790
9574	205.424
971	28.953
13846663	406.164
21106091	539.443
10246	290.138
70715	42.316
13871718	264.421
2654	842.028
9547	216.266
92731	91.935
62632	646.832
78998	588.478
11884	471.929
16177	413.832
15853	355.991
67360	298.615
11866	134.531
15846	242.074
7566	0.0
29026	187.012
11846	86.443
7770	45.588
7717	16.534
6102	0.0
21109330	0.0
10948	19.524
13835293	18.716
13835224	0.0
13839441	79.420
13835235	0.0
62808	20.478
7236	92.205
11589	324.593
79969	519.655
21106366	286.051
62310	518.880
7420	313.085
28982	163.543
19709	380.821
21168831	233.919
55443	402.861
453675	465.985
60121	257.581
69340	336.356
10992	190.225
6633	174.376
16804	610.093
21159695	286.151
455090	194.755
57726	343.134
7234	113.604
6630	171.298
71437	452.709
13063	581.799
558878	369.546
2005981	0.0
25886	216.948
71430	150.110
7736	0.0
447	156.705
21106525	179.047
18707	210.358
559096	1849.225
13868660	157.922
707	871.111
7140	255.249
8070	264.775
387	0.0
10018	0.0
61001	452.786
13854136	78.652
1664	31.453
20570	203.975
13854248	82.177
7001	307.993
11366	331.406
21106540	349.539
21106570	575.673
15855	417.573
7790	0.0
13835209	40.868
8903	0.0
62489	91.468
8899	0.0
13634	112.789
13630	42.779
13869434	175.919
553578	369.546
66565	57.534
10437135	168.808
66021	33.798
7221	112.107
10857	168.136
7383	274.166
13030	338.799
6339	0.0
6736	478.568
10851	636.598
10850	676.808
23977588	3216.638
434	269.719
24043	59.531
12069	154.773
191367	106.037
11799	63.629
7615	30.398
6338	0.0
11265	221.083
6135	0.0
72056	460.344
34095	344.635
18685	287.515
62628	231.412
67653	295.821
11875	177.080
21106032	73.078
7021	23.483
1348	0.0
66896	904.737
62534	209.378
62408	233.394
7389	146.275
13848467	228.256
72556	292.360
13835151	85.671
10991	213.746
13860692	112.934
13869462	177.267
38364	228.789
12045	721.605
2003	3404.017
17784	188.987
12637	278.066
13839416	125.765
11694	147.221
29008	0.0
2606	0.0
21106524	161.650
12823	166.903
5889	34.524
81815	65.169
13840647	169.251
13875212	115.925
9579	182.764
21105859	224.433
19475	15.234
9874	368.210
13647	139.605
9350	54.429
21168826	176.286
10801842	438.424
65785	528.921
13860491	174.997
6780	288.972
10841	638.553
5593	175.445
25889	116.110
25890	409.303
10227261	602.218
220998	474.413
12954	345.195
9454	278.549
9360	71.746
13851576	151.975
21105848	336.411
12047	665.764
16736498	3216.638
913	143.693
6478	738.218
6745	544.693
8912	444.949
12229	25.420
6898	458.709
10849	644.010
11038	184.413
89076	738.626
21105870	270.709
199342	884.121
19477	188.899
6287	257.353
13811	597.512
14169248	206.046
1019	0.0
10437074	33.350
21105878	221.301
21168813	293.110
235	87.033
8186	254.443
11596	390.173
13860775	171.697
6674	313.528
11083	238.545
2206	641.674
13872122	353.141
8098	286.280
10328	111.996
6737	500.259
6789	467.345
15861	819.379
7600	407.913
4445317	922.262
11632	211.265
7961	0.0
13885245	409.207
8674	255.185
7132	181.392
13856352	210.282
8071	277.0
11783	43.874
10980	263.222
21106172	346.189
27488	222.695
10813	717.871
7202	307.470
30516	276.623
26325090	218.104
21112023	212.570
13876539	172.322
21106018	164.403
68676	490.938
551	757.346
11776	412.196
66895	667.423
66887	605.592
9893	393.917
63518	540.949
59482	471.321
6881	288.545
13839308	171.820
10586285	747.595
218253	801.695
8341	398.999
20198	752.634
7689	36.177
63310	217.482
7299	605.015
10829	679.579
191	182.926
12957	69.303
84036	129.472
68152	62.019
24041	172.674
19953955	72.527
13835630	281.168
14556	327.105
21106140	641.375
13863618	142.358
13837787	197.749
1361549	790.640
10831	683.757
23886	1086.431
33421	1121.193
992	464.824
70714	41.088
13875432	103.962
12640	0.0
6480	275.505
15755	736.713
14995	739.318
14994	746.896
67470	695.915
15476	707.281
15756	657.121
1906	326.091
6592	831.867
21943	119.283
10106	444.250
19956441	115.999
11930	126.872
10384035	168.893
65936	77.618
14227	309.370
11584	373.482
13867714	516.354
6706	416.759
6916	525.393
19957731	274.170
10205670	0.0
120489	88.322
13875219	80.112
7302	536.089
70660	367.694
16387	437.156
502245	607.320
5708	58.485
16159	76.506
13648	172.895
9349	62.623
63889	73.407
13835126	269.045
10437210	192.763
768	256.607
34863	1457.736
23730	14.929
23621376	36.495
11332993	393.784
21106146	226.387
12231	72.934
13837760	60.498
10008	32.609
10972	307.798
2079	1099.617
13869451	118.050
4759	1026.076
33617	1045.604
11961	367.912
15619	855.334
6739	431.437
953	215.032
331	235.393
15789876	860.814
7224	87.663
11600	76.412
21106144	232.654
13863774	194.340
10243171	352.5
7138	131.838
4878	82.488
6604	667.650
25677	1884.858
6840	870.170
4590	527.204
12816	81.019
21111781	257.616
123207	87.624
776	186.197
15475	697.371
15477	777.837
15478	657.729
15524	652.970
2297441	985.726
158870	1030.622
157093	960.419
83374	967.938
457144	1052.041
135925	1070.992
457145	979.670
8807	748.208
8182	402.582
19476	70.273
13871489	510.475
28969	246.022
13863629	39.871
7278	321.077
13644	170.321
21106014	169.253
13869480	181.280
42330	840.284
13869339	91.274
13875441	123.329
30881	974.253
14620	877.7
6852	521.419
6735	559.211
30572	181.754
392447	309.348
67465	564.096
4962	154.904
21106013	239.504
577	76.608
26260	937.895
4932499	1056.361
4575338	3723.351
12586	655.276
7964	1101.140
6193	1537.291
86394	425.064
13860817	195.476
21111772	333.348
15620	951.193
11708	238.324
6079	233.575
13859497	313.622
9943	81.508
28973	363.239
62517	259.798
456015	146.110
63906	177.546
1446	308.349
12133	733.845
15621	864.125
11632871	627.570
13856009	170.603
79280	394.387
27296	301.773
11651	231.333
8657	163.389
8665	137.954
4575	1309.116
13842573	95.324
8876	306.397
63908	129.348
10181339	301.629
86435	448.396
21106020	205.960
15488	752.192
84188	1016.340
136000	978.616
135983	916.7
136001	932.792
136002	1025.519
136003	931.974
84235	870.679
10438331	1000.119
82755	1340.844
82712	1393.894
157094	1221.918
103011	1356.348
102798	1453.293
82762	1251.390
13849665	1026.544
24326358	886.724
5894	0.0
15702	731.663
221226	220.524
5976	133.785
68437	902.130
26010	1023.802
30600	1016.8
33455	997.110
33934	947.747
33932	1027.459
5807	1000.180
34866	1338.585
34665	1302.797
34664	1341.121
37904	1388.909
34864	1365.836
34188	1396.595
34865	1287.130
11974	547.436
10771217	0.0
33416	569.831
15409	449.303
21106036	231.3
120548	250.825
11591	280.249
11778	262.864
44152	847.665
11954	324.749
8855	271.852
11769	164.128
18941	1445.196
29282	1337.689
6586	724.345
2915	1004.946
13328	3179.017
8960	0.0
10772050	0.0
7225	81.624
70652	521.928
7685	44.488
7208	359.704
21111817	192.979
20124	504.046
7406	390.029
10498	17.370
70988	495.146
9564	141.229
2923	316.796
21106470	274.560
10432	126.911
56793	1756.770
454495	1741.759
40191	1756.326
56791	1696.104
35581	1743.174
56774	2217.044
82765	2207.701
7042	465.435
