Compound Id	AutocorrelationCharge [ATSc1]
502855	0.541
6191	0.635
26325183	0.482
5709	0.256
6153	0.393
16425	0.218
8521	0.633
23150	0.164
76894	0.504
2041618	0.517
8520	0.476
66656	0.167
26824	0.479
18019	0.641
11434292	0.317
26325084	1.418
6190	0.570
11919	0.0
10696	0.626
26325083	1.261
10451	0.783
23101	0.320
122090	0.322
26325082	1.105
26325081	0.948
512621	0.092
10449	0.939
26325080	0.792
66655	0.165
10652594	0.874
14021447	0.635
67991	0.244
109705	0.762
17619	0.169
9256	0.534
692	0.157
291	0.0
6084	0.0
6094	0.0
7555	0.0
6120	0.0
7712	0.0
6308	0.0
9646	0.0
10781	0.0
15802	0.0
17976	0.0
7767	0.0
7604	0.0
7010	0.0
6163	0.0
6340	0.0
8560	0.0
11094	0.0
11023	0.0
11055	0.0
10786	0.0
7619	0.0
10755	0.0
11551	0.0
349	0.0
11035	0.0
11104	0.0
10795	0.0
10445	0.0
7849	0.0
17558	0.0
13439	0.0
13402	0.0
14840	0.0
13448	0.0
13619	0.0
7890	0.0
11882	0.0
11883	0.0
10540	0.0
7929	0.0
11897	0.0
11899	0.0
12017	0.0
12072	0.0
11900	0.0
11901	0.0
11146	0.0
11902	0.0
10542	0.0
11906	0.0
8878	0.0
11585	0.302
11557190	0.478
10452	0.470
10784857	1.055
108106	0.621
127983	0.028
78828	0.322
68328	0.166
67414	0.466
13837650	0.1
13853215	0.508
9392	0.513
10765	0.001
7674	0.0
14998	0.166
10614293	0.0
61149	0.885
6156	0.0
12201	0.001
11109	0.001
24142	0.001
13622	0.001
16180	0.001
7891	0.001
12446	0.003
29025	0.001
12635	0.001
11121	0.001
7713	0.001
12809	0.001
7833	0.001
7556	0.001
7954	0.002
555074	0.003
7957	0.003
4516601	0.003
56442	0.004
4483639	0.003
4516599	0.003
4512361	0.003
4483638	0.003
4449912	0.004
4512642	0.003
18410	0.0
22408	0.0
66675	0.0
10113	0.006
9484	0.258
23208	0.0
6085	0.0
7024	0.0
15438	0.0
8896	0.0
14751	0.0
221117	0.0
7787	0.0
8908	0.0
8909	0.0
8910	0.0
71433	0.001
22814	0.0
9095782	0.374
6151	0.274
14299946	0.716
6188	0.453
11099	0.004
73583	0.382
7340	0.091
8158	0.091
11110	0.003
9642	0.0
12577	0.407
11996	0.162
10756390	0.638
62827	0.546
7626	0.160
10265264	0.0
13835550	0.067
56117	0.324
11230	0.095
63631	0.094
11086	0.005
21106179	0.318
11841	0.167
6402	0.005
1406720	0.003
2056044	0.814
1114	0.097
14692	0.003
10179173	0.0
21800	0.0
8544	0.003
7788	0.003
4927801	0.776
9088156	0.349
29040	0.449
10325078	0.494
55188	0.168
7624	0.061
68224	0.637
24263	0.005
6364	0.003
11749	0.175
14672	0.168
11228	0.171
11864	0.012
12209	0.012
11857	0.003
391428	0.005
10733068	0.797
454638	0.005
12456	0.012
17880	0.012
11845	0.012
11806	0.012
9990	0.032
6309	0.001
7557	0.0
558883	0.002
56020	0.002
10124	0.003
6111	0.0
10265270	0.0
14198	0.003
7794	0.064
7180	0.005
9286	0.442
9411	0.620
14441700	0.210
6148	0.211
6149	0.223
15765	0.0
553642	0.003
15413	0.488
7182	0.006
10669	0.003
66567	0.673
6132	0.254
8569	0.168
12220	0.168
7823	0.168
11849	0.168
10441	0.175
3168	0.168
11833	0.175
455420	0.175
10709	0.175
7558	0.012
6095	0.014
10179239	0.0
12197	0.005
11761	0.025
6108	0.011
69914	0.478
59573	0.338
70850	0.065
38403	0.798
11671339	0.478
7956	0.182
55090	0.037
11180	0.070
274	0.326
6145	0.025
10053	0.025
28993	0.007
59483	0.173
11811	0.067
7777	0.067
15482	0.064
454215	0.456
7856	0.064
8562	0.064
10054	0.037
7730	0.064
11739	0.071
11056	0.071
6146	0.071
9461	0.445
654	0.069
11194	0.070
6165	0.071
11216	0.070
62230	0.070
16791	0.030
18717	0.075
11210	0.070
518	0.0
11117	0.003
205483	0.2
10979	0.013
61346	0.496
6186	0.398
391	0.0
69371	0.025
69569	0.401
6310	0.030
7606	0.030
7181	0.011
99596	0.276
23255	0.027
6123	0.027
4514529	0.0
11351244	0.007
499714	0.145
78467	0.222
16841	0.470
2062437	0.306
61266	1.031
15954	0.075
11819	0.076
7622	0.076
99440	0.076
11239	0.075
11543	0.075
10790	0.075
6187	0.401
2656	0.154
6827	0.0
20939	0.009
9016	0.406
7817	0.145
11788	0.093
13835316	0.057
6270	0.655
454209	0.163
9633	0.094
9377	0.094
9243	0.094
11148	0.107
923	0.0
6121	0.040
8576	0.030
7851	0.030
15387	0.030
6315	0.040
7811	0.030
7835	0.030
7769	0.030
7716	0.030
7564	0.030
6101	0.030
6089	0.034
6118	0.027
8577	0.012
14349	0.012
7852	0.012
14680	0.012
7776	0.012
7330	0.004
6122	0.009
63863	0.319
2282428	0.394
15486	0.075
7732	0.146
18920	0.076
11861	0.076
123993	0.075
11036	0.075
11029	0.075
11794	0.076
11732	0.083
10511	0.076
21011	0.076
11678	0.075
7533	0.083
3644	0.076
6320	0.076
10947	0.075
6164	0.083
11729	0.028
9254	0.414
9251	0.395
6307	0.029
62589	0.064
7686	0.062
13837280	0.098
9253	0.352
13255	0.160
10512	0.044
13837797	0.176
16641	0.024
6098	0.028
10536	0.027
7827	0.027
9233	0.027
18607	0.028
5730	0.176
3441	0.385
83734	0.362
217	0.0
56559	0.083
9053802	0.083
10787	0.075
29000	0.083
11793	0.083
10526	0.044
120464	0.037
7434	0.083
7459	0.083
11024	0.083
6312	0.083
8398	0.083
24590970	0.258
7733	0.123
56144	0.635
23055	0.165
6130	0.2
7850	0.044
11865	0.044
7714	0.044
10437	0.044
6097	0.044
12219	0.029
7848	0.029
61487	0.025
11863	0.029
7810	0.029
7766	0.029
7711	0.029
7552	0.029
6092	0.029
7791	0.064
12010	0.009
11830	0.009
10497	0.009
31029	0.009
6100	0.009
12228	0.0
6042	0.121
553742	0.063
13836713	0.015
13803	0.510
11898	0.083
72522	0.083
7928	0.083
14348	0.083
2581	0.083
11891	0.083
7917	0.083
7915	0.083
7901	0.083
7892	0.083
7882	0.083
8574	0.083
932	0.083
7812	0.083
7837	0.083
6040	0.083
258	0.083
1004	0.083
682	0.084
7815	0.012
7560	0.012
6103	0.012
6635	0.195
14829	0.166
6087	0.050
11525	0.080
7721	0.012
6083	0.033
1039	0.029
6088	0.011
864	0.095
13837281	0.135
937	0.0
56232	0.107
71390	0.183
5979	0.292
13837190	0.359
7074	0.269
15077490	0.333
13872989	0.090
13638	0.064
7170	0.0
10534	0.004
6128	0.187
9391	0.373
6086	0.0
10410	0.0
68503	0.514
10675065	0.504
14694	0.288
7090	0.254
7028	0.164
63156	0.085
12626	0.085
62597	0.088
15803	0.075
10487	0.040
13492	0.0
15747	0.0
8356	0.0
13849981	0.079
12933	0.517
6105	0.221
18971812	0.323
14688	0.107
6125	0.089
13835977	0.034
5977	0.146
71876	0.269
7128	0.0
7183	0.0
7088	0.0
15461	0.0
13299573	0.479
107412	0.481
7073	0.266
455353	0.270
16778	0.270
7705	0.266
2340753	0.267
7728	0.277
8554	0.168
10340	0.164
21112738	0.067
4481813	0.028
13487	0.0
7385	0.0
8531	0.0
7448	0.0
4514586	0.0
764	0.152
10325184	0.272
6406	0.277
12066	0.359
7738	0.168
7098	0.330
10404	0.0
7419	0.0
7219	0.0
11660	0.0
6999	0.0
5026296	0.075
18688	0.265
7737	0.168
13871721	0.092
1108	0.0
236	0.0
7521	0.0
7641	0.0
7659	0.0
11871	0.023
55130	0.263
10433	0.268
11992	0.263
13836399	0.270
7703	0.126
10253	0.0
60886	0.816
83962	0.265
12161	0.686
7671	0.266
10446	0.263
62249	0.273
11526	0.441
13571291	0.098
71312	0.376
7026	0.075
7678	0.075
9970	0.075
7672	0.027
7786	0.023
8335	0.0
6301	0.079
10606755	0.742
7657	0.268
22453	0.267
7065	0.267
11193	0.188
13836591	0.270
13875283	0.085
7553	0.034
11409	0.0
13249	0.192
3631	0.733
13835836	0.323
55084	0.268
7694	0.268
7482	0.268
11716	0.268
11045	0.268
7515	0.268
13836549	0.644
7546	0.175
7677	0.027
13836674	0.049
2293678	0.365
6967	0.0
6977	0.0
21168808	0.026
960	0.192
6177	0.188
61213	0.233
20545	0.192
7472	0.266
11207996	0.267
29016	0.271
7747	0.271
7627	0.266
10571	0.275
7076	0.269
6649	0.190
8012	0.190
7003	0.274
13854944	0.188
6104	0.105
4937830	0.037
61191	0.329
9614	0.085
7739	0.027
8883	0.0
7757	0.268
7511	0.268
7509	0.268
29005	0.268
10420	0.268
7478	0.424
7475	0.268
7463	0.268
6333	0.197
21111806	0.175
10364	0.011
21111820	0.027
21171407	0.013
3210	0.105
10756	0.078
11910	0.130
7469	0.192
7064	0.190
60329	0.208
13842001	0.184
13850082	0.270
21106169	0.393
7872	0.271
7875	0.271
7913	0.271
7670	0.120
8568	0.271
14846	0.277
7800	0.277
11843	0.271
29012	0.271
10797	0.118
7538	0.277
7536	0.277
11755	0.299
7706	0.271
7761	0.304
10492	0.304
11680	0.277
11706	0.277
10653	0.277
68179	0.249
10001	0.192
6341	0.190
11727	0.255
7727	0.215
3951	0.193
21108550	0.171
13836021	0.161
9724	0.0
11731	0.026
8950	0.001
14866	0.001
6720	0.119
13850142	0.076
558917	0.099
11153	0.162
7559	0.138
558928	0.063
415	0.061
390927	0.076
10236	0.0
7012	0.131
11065	0.132
28981	0.131
99681	0.268
8525	0.271
6176	0.119
7081	0.131
6313	0.131
13837702	0.059
9903	0.0
13849989	0.099
55123	0.304
12012	0.304
7534	0.120
10791	0.119
11125	0.304
7782	0.304
8552	0.192
7701	0.192
6316	0.094
9325	0.188
13866593	0.059
11911	0.190
55091	0.321
552744	0.198
7888	0.192
12013	0.192
123860	0.350
28986	0.120
2863	0.192
6335	0.279
7803	0.192
259	0.192
7616	0.250
171	0.195
24641	0.252
7129	0.003
7866	0.192
3756	0.192
10033	0.192
30713	0.323
10788	0.120
7621	0.121
8329688	0.213
10777	0.120
441	0.132
7838	0.132
5949	0.132
370	0.192
29029	0.132
7772	0.132
256	0.132
512	0.132
1005	0.192
2018460	0.349
21169510	0.450
48024	0.166
7013	0.149
7676	0.040
13875281	0.040
7220	0.001
7248	0.001
11661	0.001
12674	0.0
8097	0.0
12071	0.192
10035	0.192
12972	0.120
9976	0.120
7514	0.120
215929	0.120
11025	0.120
7734	0.305
7016	0.120
1087	0.224
60524	0.024
72551	0.253
763	0.0
1095	0.027
6179	0.249
2038738	0.245
11154	0.061
12259	0.0
3973	0.474
13836589	0.363
172	0.133
13836520	0.361
22191	0.253
75951	0.253
72793	0.252
13835336	0.127
13875230	0.040
18219	0.024
4514549	0.0
10801109	0.831
15016	0.030
29004	0.464
7871	0.121
21153	0.121
7802	0.121
12218	0.121
12632	0.121
7760	0.121
11095	0.121
21106173	0.464
7607	0.121
13866746	0.515
7577	0.313
7506	0.138
13835861	0.118
6326	0.153
9228	0.126
29036	0.114
13838404	0.098
7239	0.027
11647	0.266
7530	0.194
21106535	0.194
6119	0.129
10251740	0.381
9326	0.177
2916	0.070
558875	0.037
6106	0.023
3544	0.190
1266019	0.285
109838	0.357
6321	0.121
175	0.122
13874867	0.417
6314	0.135
4510484	0.136
68832	0.253
62530	0.062
13842613	0.061
7391	0.163
7984	0.356
11809	0.131
7242	0.062
58234	0.075
26325086	0.475
13862665	0.276
15443	0.131
124968	0.215
9581	0.259
66809	0.228
221082	0.003
13875320	0.027
6642	0.0
62826	0.461
13835376	0.350
127750	0.357
12442	0.138
13857694	0.082
7673	0.027
7443	0.125
7662	0.125
1609	0.207
363458	0.243
7684	0.275
61111	0.159
13875196	0.256
11042	0.062
24972	0.131
28992	0.133
13875160	0.040
13875258	0.027
73479	0.125
8935	0.148
15093	0.232
9994	0.171
29015	0.363
278	0.234
4446445	0.138
4444608	0.138
394562	0.139
13839199	0.062
18724	0.064
7238	0.170
21105959	0.170
13866817	0.080
13875392	0.027
13839575	0.545
6322	0.123
558020	0.234
733	0.285
6342	0.209
21132380	0.062
7551	0.066
12244	0.075
1266393	0.075
13677	0.0
124	0.267
132	0.265
21106015	0.144
65750	0.064
63903	0.064
10940	0.062
13865438	0.170
7223	0.030
13868640	0.054
29001	0.255
59674	0.124
21106135	0.170
10248	0.075
13837988	0.088
8528	0.117
8900	0.136
10400	0.094
8067	0.299
13839109	0.454
13837537	0.249
21105905	0.064
11077	0.064
13839123	0.075
9911	0.075
13839174	0.075
906	0.0
7630	0.378
13865426	0.409
13884973	0.150
10710415	0.437
8543	0.090
13835604	0.253
6093	0.087
59447	0.136
21106560	0.064
20843	0.133
15965	0.266
70682	0.058
13658	0.128
11862	0.058
7710	0.060
7809	0.058
7765	0.059
69177	0.075
21111822	0.011
6794	0.090
7681	0.011
26516	0.009
17131	0.507
10772140	0.271
7190	0.190
63054	0.503
18801	0.113
68156	0.113
21106520	0.064
16119	0.075
10244	0.075
924	0.094
13862559	0.130
6788	0.0
7131	0.075
7466	0.326
13861343	0.242
73412	0.074
8904	0.139
13874733	0.064
24535	0.133
25552	0.133
10437215	0.302
12225	0.127
13839151	0.075
13848808	0.359
8140	0.169
11087	0.009
10909	0.0
10918	0.0
15489	0.040
2441	0.118
12499	0.632
7480	0.171
10939	0.119
7018	0.239
11784	0.111
13839128	0.075
8868	0.163
7518	0.067
21106019	0.171
7528	0.133
24533	0.136
1020	0.064
2039535	0.302
13839110	0.075
21105998	0.075
13865680	0.075
11604	0.075
8374	0.266
21106586	0.403
11756	0.121
8733	0.116
13835459	0.139
71089	0.123
7688	0.136
8902	0.059
10937	0.064
6897	0.267
773	0.134
17443	0.310
6883	0.275
11785	0.107
15495	0.351
1141	0.348
7240	0.064
503239	0.231
13860641	0.027
6974	0.111
21106571	0.182
10908	0.0
3463	0.302
16388	0.778
6828	0.0
7161	0.126
592	0.304
8141	0.120
7679	0.120
4444456	0.077
83866	0.167
66996	0.168
21105897	0.351
15427	0.030
5830	0.083
13840690	0.044
13839105	0.075
11667	0.211
13835772	0.075
61538	0.075
238	0.190
13864445	0.138
21108548	0.094
13047	0.284
21106163	0.181
967	0.344
13876103	0.260
2018165	0.260
14256731	0.364
6311	0.095
11699	0.322
12643	0.081
83850	0.167
30595	0.275
13839082	0.075
13865424	0.131
13853758	0.027
13860335	0.083
4366810	0.322
10422	0.322
11695	0.322
13229	0.058
24099	0.113
11576	0.190
7175	0.275
7157	0.275
12060	0.075
14678	0.075
11021	0.083
21105871	0.075
466305	0.347
13837686	0.127
61411	0.075
917	0.157
21106519	0.027
65	0.170
13029	0.231
13875356	0.055
19766	0.281
12044	0.0
12682	0.0
10181341	0.192
748	0.119
71628	0.196
7568	0.172
13839553	0.171
9363	0.150
6296	0.124
9574	0.276
971	0.075
13846663	0.075
21106091	0.075
10246	0.075
70715	0.154
13871718	0.083
2654	0.437
9547	0.285
92731	0.525
62632	0.098
78998	0.098
11884	0.098
16177	0.098
15853	0.098
67360	0.098
11866	0.098
15846	0.098
7566	0.099
29026	0.098
11846	0.098
7770	0.098
7717	0.098
6102	0.103
21109330	0.152
10948	0.178
13835293	0.170
13835224	0.179
13839441	0.167
13835235	0.190
62808	0.235
7236	0.023
11589	0.190
79969	0.190
21106366	0.121
62310	0.351
7420	0.044
28982	0.075
19709	0.247
21168831	0.044
55443	0.083
453675	0.083
60121	0.251
69340	0.083
10992	0.083
6633	0.180
16804	0.075
21159695	0.027
455090	0.210
57726	0.070
7234	0.065
6630	0.027
71437	0.025
13063	0.0
558878	0.145
2005981	0.043
25886	0.067
71430	0.492
7736	0.064
447	0.258
21106525	0.027
18707	0.155
559096	0.181
13868660	0.049
707	0.299
7140	0.190
8070	0.190
387	0.066
10018	0.348
61001	0.374
13854136	0.027
1664	0.094
20570	0.151
13854248	0.074
7001	0.220
11366	0.219
21106540	0.188
21106570	0.240
15855	0.126
7790	0.533
13835209	0.167
8903	0.130
62489	0.238
8899	0.094
13634	0.067
13630	0.093
13869434	0.027
553578	0.145
66565	0.238
10437135	0.308
66021	0.184
7221	0.066
10857	0.177
7383	0.029
13030	0.222
6339	0.140
6736	0.0
10851	0.0
10850	0.0
23977588	0.576
434	0.231
24043	0.049
12069	0.075
191367	0.075
11799	0.075
7615	0.075
6338	0.075
11265	0.054
6135	0.088
72056	0.167
34095	0.167
18685	0.167
62628	0.167
67653	0.088
11875	0.167
21106032	0.088
7021	0.230
1348	0.160
66896	0.119
62534	0.245
62408	0.245
7389	0.245
13848467	0.265
72556	0.251
13835151	0.027
10991	0.027
13860692	0.027
13869462	0.027
38364	0.123
12045	0.0
2003	0.254
17784	0.055
12637	0.498
13839416	0.167
11694	0.223
29008	0.064
2606	0.342
21106524	0.131
12823	0.123
5889	0.027
81815	0.233
13840647	0.027
13875212	0.058
9579	0.275
21105859	0.254
19475	0.053
9874	0.190
13647	0.065
9350	0.161
21168826	0.131
10801842	0.126
65785	0.353
13860491	0.027
6780	0.062
10841	0.0
5593	0.128
25889	0.056
25890	0.058
10227261	0.489
220998	0.058
12954	0.058
9454	0.277
9360	0.165
13851576	0.029
21105848	0.397
12047	0.0
16736498	0.576
913	0.260
6478	0.0
6745	0.190
8912	0.727
12229	0.077
6898	0.253
10849	0.0
11038	0.035
89076	0.227
21105870	0.091
199342	0.131
19477	0.058
6287	0.551
13811	0.262
14169248	0.034
1019	0.061
10437074	0.183
21105878	0.341
21168813	0.120
235	0.131
8186	0.120
11596	0.354
13860775	0.204
6674	0.222
11083	0.162
2206	0.472
13872122	0.029
8098	0.064
10328	0.089
6737	0.040
6789	0.040
15861	0.0
7600	0.203
4445317	0.130
11632	0.058
7961	0.239
13885245	0.268
8674	0.343
7132	0.120
13856352	0.030
8071	0.237
11783	0.096
10980	0.217
21106172	0.224
27488	0.122
10813	0.0
7202	0.109
30516	0.058
26325090	0.122
21112023	0.206
13876539	0.132
21106018	0.116
68676	0.364
551	0.159
11776	0.084
66895	0.119
66887	0.119
9893	0.119
63518	0.119
59482	0.119
6881	0.119
13839308	0.098
10586285	0.523
218253	0.040
8341	0.075
20198	0.378
7689	0.103
63310	0.375
7299	0.0
10829	0.0
191	0.384
12957	0.062
84036	0.058
68152	0.058
24041	0.062
19953955	0.137
13835630	0.370
14556	0.332
21106140	0.351
13863618	0.213
13837787	0.158
1361549	0.136
10831	0.0
23886	0.080
33421	0.081
992	0.384
70714	0.167
13875432	0.118
12640	0.131
6480	0.062
15755	0.082
14995	0.080
14994	0.080
67470	0.080
15476	0.080
15756	0.080
1906	0.247
6592	0.0
21943	0.062
10106	0.550
19956441	0.137
11930	0.271
10384035	0.283
65936	0.250
14227	0.161
11584	0.301
13867714	0.128
6706	0.303
6916	0.342
19957731	0.137
10205670	0.337
120489	0.291
13875219	0.116
7302	0.159
70660	0.532
16387	0.867
502245	0.446
5708	0.059
16159	0.131
13648	0.192
9349	0.113
63889	0.121
13835126	0.160
10437210	0.163
768	0.388
34863	0.121
23730	0.062
23621376	0.137
11332993	0.171
21106146	0.065
12231	0.188
13837760	0.167
10008	0.090
10972	0.217
2079	0.472
13869451	0.068
4759	0.466
33617	0.466
11961	0.166
15619	0.0
6739	0.075
953	0.217
331	0.275
15789876	0.611
7224	0.095
11600	0.311
21106144	0.065
13863774	0.065
10243171	0.171
7138	0.065
4878	0.155
6604	0.146
25677	0.163
6840	0.159
4590	0.335
12816	0.196
21111781	0.307
123207	0.107
776	0.062
15475	0.088
15477	0.081
15478	0.088
15524	0.080
2297441	0.315
158870	0.122
157093	0.122
83374	0.122
457144	0.123
135925	0.122
457145	0.120
8807	0.003
8182	0.380
19476	0.066
13871489	0.794
28969	0.266
13863629	0.315
7278	0.277
13644	0.185
21106014	0.176
13869480	0.199
42330	0.472
13869339	0.067
13875441	0.104
30881	0.467
14620	0.467
6852	0.170
6735	0.027
30572	0.433
392447	0.197
67465	0.171
4962	0.162
21106013	0.108
577	0.255
26260	0.0
4932499	0.0
4575338	0.434
12586	0.121
7964	0.339
6193	0.339
86394	0.472
13860817	0.116
21111772	0.166
15620	0.0
11708	0.017
6079	0.230
13859497	0.476
9943	0.199
28973	0.240
62517	0.242
456015	0.147
63906	0.158
1446	0.354
