Compound Id	MannholdLogP
23055	1.46
6130	1.24
7850	2.23
11865	2.12
7714	1.790
10437	1.68
6097	1.570
12219	2.340
7848	2.23
61487	1.9
11863	2.12
7810	2.010
7766	1.9
7711	1.790
7552	1.68
6092	1.570
7791	1.9
12010	2.010
11830	1.9
10497	1.790
31029	1.68
6100	1.570
12228	2.010
6042	1.350
553742	1.46
13836713	1.68
13803	1.46
11898	3.550
72522	3.44
7928	3.33
14348	3.22
2581	3.11
11891	3.0
7917	2.89
7915	2.78
7901	2.670
7892	2.56
7882	2.45
8574	2.340
932	2.23
7812	2.010
7837	2.12
6040	1.9
258	1.790
1004	1.68
682	1.570
7815	2.010
7560	1.68
6103	1.570
6635	1.240
14829	1.350
6087	1.46
11525	1.9
7721	1.790
6083	1.46
1039	1.570
6088	1.46
864	1.46
13837281	1.24
937	1.350
56232	2.34
71390	1.24
5979	1.02
13837190	1.57
7074	2.120
15077490	1.13
13872989	1.68
13638	2.12
7170	2.780
10534	2.23
6128	1.46
9391	1.35
6086	1.68
10410	2.56
68503	1.570
10675065	1.350
14694	1.24
7090	1.9
7028	1.9
63156	2.010
12626	1.9
62597	1.790
15803	2.45
10487	2.010
13492	2.890
15747	3.0
8356	2.56
13849981	2.45
12933	1.9
6105	1.35
18971812	1.46
14688	2.78
6125	1.46
13835977	1.68
5977	1.24
71876	2.450
7128	2.45
7183	2.56
7088	2.56
15461	2.67
13299573	1.13
107412	1.24
7073	2.120
455353	2.01
16778	1.790
7705	1.790
2340753	1.24
7728	1.57
8554	1.9
10340	1.9
21112738	1.68
4481813	1.46
13487	2.780
7385	2.45
8531	2.56
7448	2.56
4514586	1.350
764	1.9
10325184	1.24
6406	1.790
12066	1.57
7738	1.790
7098	1.79
10404	2.67
7419	2.56
7219	2.34
11660	2.45
6999	2.56
5026296	2.45
18688	2.01
7737	1.790
13871721	1.790
1108	2.23
236	2.12
7521	2.34
7641	2.34
7659	2.45
11871	1.9
55130	2.01
10433	2.01
11992	1.9
13836399	1.9
7703	1.790
10253	2.56
60886	1.680
83962	2.56
12161	1.350
7671	2.120
10446	1.9
62249	1.9
11526	1.46
13571291	1.68
71312	1.13
7026	1.9
7678	2.010
9970	2.12
7672	2.010
7786	1.68
8335	2.56
6301	2.45
10606755	1.02
7657	2.01
22453	2.01
7065	1.9
11193	1.9
13836591	1.68
13875283	2.12
7553	1.68
11409	2.45
13249	2.890
3631	1.02
13835836	1.9
55084	2.23
7694	2.120
7482	2.01
11716	2.120
11045	2.01
7515	1.9
13836549	1.46
7546	1.790
7677	2.010
13836674	1.68
2293678	1.13
6967	2.34
6977	2.45
21168808	1.9
960	3.0
6177	1.790
61213	1.46
20545	3.220
7472	1.9
11207996	1.9
29016	2.01
7747	1.9
7627	1.790
10571	1.790
7076	2.120
6649	1.9
8012	1.790
7003	2.01
13854944	1.68
6104	1.35
4937830	1.68
61191	1.79
9614	2.010
7739	1.790
8883	2.56
7757	2.56
7511	2.34
7509	2.23
29005	2.120
10420	2.01
7478	1.680
7475	1.9
7463	1.790
6333	1.57
21111806	1.9
10364	2.34
21111820	1.9
21171407	1.68
3210	3.0
10756	2.45
11910	1.9
7469	1.9
7064	1.9
60329	1.68
13842001	1.9
13850082	2.56
21106169	1.24
7872	2.34
7875	2.56
7913	2.78
7670	2.340
8568	2.120
14846	2.34
7800	2.23
11843	2.01
29012	1.9
10797	2.12
7538	2.120
7536	2.01
11755	1.68
7706	1.790
7761	1.9
10492	1.790
11680	1.790
11706	1.9
10653	1.68
68179	2.01
10001	1.790
6341	1.68
11727	1.46
7727	1.57
3951	1.68
21108550	1.9
13836021	1.57
9724	2.56
11731	1.46
8950	2.45
14866	2.780
6720	2.45
13850142	2.45
558917	2.45
11153	1.35
7559	1.68
558928	1.46
415	1.57
390927	2.45
10236	2.45
7012	1.9
11065	1.9
28981	2.23
99681	2.56
8525	1.68
6176	2.010
7081	2.010
6313	1.790
13837702	1.68
9903	2.45
13849989	2.45
55123	2.01
12012	1.9
7534	2.23
10791	2.010
11125	1.790
7782	1.68
8552	1.9
7701	1.790
6316	1.57
9325	1.9
13866593	1.790
11911	1.24
55091	1.13
552744	1.68
7888	2.450
12013	2.670
123860	2.120
28986	2.12
2863	2.34
6335	1.57
7803	2.01
259	1.68
7616	1.68
171	1.46
24641	2.23
7129	2.45
7866	2.23
3756	2.56
10033	3.11
30713	1.24
10788	2.010
7621	2.010
8329688	1.46
10777	1.9
441	2.23
7838	2.12
5949	2.010
370	2.120
29029	2.340
7772	1.9
256	1.790
512	1.68
1005	1.57
2018460	1.24
21169510	1.350
48024	1.790
7013	1.46
7676	2.010
13875281	2.12
7220	2.34
7248	2.45
11661	2.45
12674	2.780
8097	2.56
12071	3.330
10035	3.44
12972	2.56
9976	2.340
7514	2.12
215929	2.23
11025	2.010
7734	1.57
7016	1.9
1087	1.13
60524	1.57
72551	2.23
763	1.24
1095	1.790
6179	1.13
2038738	1.680
11154	1.35
12259	2.67
3973	1.24
13836589	1.68
172	1.570
13836520	1.9
22191	2.01
75951	2.120
72793	2.120
13835336	1.46
13875230	2.12
18219	1.350
4514549	1.350
10801109	2.01
15016	3.33
29004	1.79
7871	2.56
21153	2.670
7802	2.23
12218	2.45
12632	2.340
7760	2.12
11095	2.010
21106173	1.79
7607	1.9
13866746	1.57
7577	1.46
7506	2.45
13835861	1.68
6326	1.350
9228	1.9
29036	1.24
13838404	1.24
7239	2.12
11647	2.120
7530	1.9
21106535	1.46
6119	1.24
10251740	1.680
9326	1.9
2916	1.35
558875	1.46
6106	1.35
3544	2.670
1266019	2.56
109838	1.790
6321	1.790
175	1.68
13874867	1.680
6314	1.790
4510484	2.23
68832	1.9
62530	2.23
13842613	2.12
7391	2.23
7984	1.570
11809	1.57
7242	2.12
58234	2.45
26325086	1.79
13862665	1.790
15443	2.12
124968	1.570
9581	2.01
66809	1.9
221082	2.45
13875320	2.12
6642	2.780
62826	1.24
13835376	1.9
127750	1.9
12442	1.46
13857694	1.9
7673	2.010
7443	1.79
7662	1.79
1609	1.68
363458	1.790
7684	1.790
61111	1.790
13875196	2.01
11042	2.12
24972	2.01
28992	1.9
13875160	2.12
13875258	2.12
73479	1.9
8935	2.34
15093	2.01
9994	1.68
29015	1.68
278	1.35
4446445	2.23
4444608	2.010
394562	1.790
13839199	2.010
18724	2.340
7238	2.12
21105959	2.23
13866817	1.9
13875392	2.12
13839575	1.79
6322	1.790
558020	1.570
733	1.46
6342	1.24
21132380	2.12
7551	1.46
12244	2.340
1266393	1.570
13677	2.780
124	2.01
132	1.9
21106015	1.46
65750	2.45
63903	2.23
10940	2.12
13865438	2.23
7223	2.12
13868640	1.9
29001	1.790
59674	1.9
21106135	2.23
10248	2.340
13837988	1.9
8528	1.680
8900	1.350
10400	2.78
8067	1.46
13839109	1.79
13837537	1.68
21105905	2.12
11077	2.12
13839123	2.23
9911	2.340
13839174	2.23
906	2.56
7630	1.570
13865426	1.79
13884973	1.9
10710415	1.79
8543	1.57
13835604	1.570
6093	1.35
59447	1.790
21106560	2.12
20843	1.9
15965	2.34
70682	2.120
13658	2.120
11862	1.9
7710	1.57
7809	1.790
7765	1.68
69177	2.45
21111822	2.12
6794	2.45
7681	2.010
26516	2.23
17131	2.010
10772140	1.350
7190	2.120
63054	1.57
18801	1.9
68156	1.790
21106520	2.010
16119	2.340
10244	2.45
924	2.23
13862559	1.79
6788	2.67
7131	2.23
7466	1.570
13861343	0.91
73412	1.68
8904	1.68
13874733	2.010
24535	2.23
25552	2.120
10437215	1.9
12225	1.68
13839151	2.23
13848808	2.01
8140	1.79
11087	2.010
10909	2.780
10918	2.780
15489	2.670
2441	2.45
12499	1.46
7480	1.9
10939	2.12
7018	1.46
11784	1.790
13839128	2.23
8868	2.23
7518	1.9
21106019	2.01
7528	1.9
24533	1.9
1020	1.9
2039535	1.79
13839110	2.23
21105998	2.45
13865680	2.23
11604	2.23
8374	2.450
21106586	1.9
11756	1.24
8733	1.57
13835459	1.68
71089	1.790
7688	1.790
8902	1.68
10937	2.12
6897	2.23
773	1.57
17443	1.680
6883	2.120
11785	1.790
15495	2.34
1141	1.46
7240	2.12
503239	1.79
13860641	2.23
6974	1.9
21106571	1.680
10908	2.780
3463	1.79
16388	1.9
6828	2.780
7161	2.45
592	1.46
8141	1.9
7679	2.010
4444456	1.57
83866	1.9
66996	1.570
21105897	2.12
15427	2.340
5830	2.23
13840690	2.12
13839105	2.23
11667	2.01
13835772	2.12
61538	2.340
238	2.01
13864445	1.79
21108548	1.9
13047	1.57
21106163	1.680
967	1.46
13876103	2.34
2018165	1.350
14256731	2.34
6311	1.790
11699	1.79
12643	2.010
83850	1.9
30595	2.23
13839082	2.12
13865424	2.23
13853758	2.340
13860335	2.12
4366810	2.01
10422	1.9
11695	1.680
13229	2.01
24099	1.68
11576	2.23
7175	2.23
7157	2.23
12060	2.340
14678	2.45
11021	2.23
21105871	2.12
466305	2.34
13837686	1.9
61411	2.45
917	2.34
21106519	2.45
65	1.79
13029	1.680
13875356	1.9
19766	1.57
12044	2.890
12682	2.890
10181341	2.120
748	1.46
71628	2.01
7568	1.46
13839553	1.57
9363	1.790
6296	2.340
9574	1.9
971	2.010
13846663	2.45
21106091	2.56
10246	2.340
70715	1.570
13871718	2.340
2654	1.79
9547	1.9
92731	1.13
62632	3.11
78998	3.0
11884	2.78
16177	2.670
15853	2.56
67360	2.45
11866	2.12
15846	2.340
7566	1.68
29026	2.23
11846	2.010
7770	1.9
7717	1.790
6102	1.570
21109330	1.9
10948	1.68
13835293	1.790
13835224	1.57
13839441	1.790
13835235	1.46
62808	1.570
7236	1.9
11589	2.23
79969	2.450
21106366	2.340
62310	2.23
7420	2.340
28982	2.23
19709	2.23
21168831	2.23
55443	2.56
453675	2.670
60121	2.120
69340	2.45
10992	2.23
6633	1.79
16804	2.56
21159695	2.340
455090	1.79
57726	2.45
7234	2.12
6630	2.23
71437	2.45
13063	2.780
558878	2.45
2005981	1.24
25886	1.79
71430	1.79
7736	1.790
447	2.01
21106525	2.23
18707	1.79
559096	2.890
13868660	1.9
707	1.46
7140	2.120
8070	2.120
387	1.46
10018	1.68
61001	2.010
13854136	2.12
1664	1.790
20570	2.01
13854248	1.9
7001	1.680
11366	1.680
21106540	1.680
21106570	1.57
15855	2.45
7790	1.46
13835209	1.68
8903	1.68
62489	1.9
8899	1.57
13634	2.12
13630	1.790
13869434	2.23
553578	2.45
66565	1.680
10437135	1.79
66021	1.570
7221	2.12
10857	1.79
7383	2.23
13030	1.680
6339	1.24
6736	2.67
10851	2.780
10850	2.780
23977588	1.35
434	1.9
24043	1.570
12069	1.79
191367	1.680
11799	1.570
7615	1.46
6338	1.350
11265	1.79
6135	1.24
72056	2.56
34095	2.34
18685	2.23
62628	2.120
67653	2.120
11875	2.01
21106032	1.68
7021	1.46
1348	1.68
66896	3.33
62534	2.120
62408	2.120
7389	2.01
13848467	2.120
72556	2.23
13835151	2.12
10991	2.23
13860692	2.12
13869462	2.23
38364	1.79
12045	2.890
2003	2.12
17784	1.79
12637	1.9
13839416	1.9
11694	1.680
29008	1.790
2606	1.13
21106524	2.23
12823	2.01
5889	2.010
81815	1.02
13840647	2.23
13875212	1.9
9579	1.9
21105859	2.120
19475	1.46
9874	2.23
13647	1.79
9350	1.9
21168826	2.23
10801842	1.9
65785	2.34
13860491	2.23
6780	2.340
10841	2.780
5593	2.01
25889	1.680
25890	2.12
10227261	2.340
220998	2.23
12954	2.01
9454	2.01
9360	1.9
13851576	2.12
21105848	2.01
12047	2.890
16736498	1.35
913	1.79
6478	2.780
6745	2.34
8912	1.9
12229	1.790
6898	2.34
10849	2.780
11038	1.9
89076	2.78
21105870	2.340
199342	2.89
19477	1.79
6287	1.57
13811	2.12
14169248	1.79
1019	1.57
10437074	1.570
21105878	2.120
21168813	2.340
235	2.12
8186	2.340
11596	2.12
13860775	2.01
6674	1.9
11083	1.79
2206	1.790
13872122	2.340
8098	2.340
10328	1.9
6737	2.45
6789	2.45
15861	2.890
7600	2.34
4445317	2.78
11632	1.79
7961	1.24
13885245	2.34
8674	2.120
7132	2.23
13856352	2.23
8071	1.9
11783	1.790
10980	1.9
21106172	1.680
27488	1.79
10813	2.780
7202	1.79
30516	1.9
26325090	1.9
21112023	2.120
13876539	2.23
21106018	2.01
68676	1.9
551	2.670
11776	1.79
66895	2.89
66887	2.78
9893	2.45
63518	2.670
59482	2.56
6881	2.340
13839308	2.23
10586285	2.01
218253	2.670
8341	2.45
20198	2.12
7689	1.790
63310	1.680
7299	2.890
10829	2.780
191	1.680
12957	1.570
84036	1.680
68152	1.680
24041	1.79
19953955	1.570
13835630	1.680
14556	2.01
21106140	2.450
13863618	2.01
13837787	1.680
1361549	2.89
10831	2.780
23886	2.56
33421	2.56
992	1.9
70714	1.570
13875432	1.9
12640	1.68
6480	2.340
15755	2.34
14995	2.34
14994	2.34
67470	2.34
15476	2.34
15756	2.34
1906	2.01
6592	2.890
21943	1.680
10106	1.9
19956441	1.680
11930	1.680
10384035	1.79
65936	1.680
14227	2.120
11584	2.01
13867714	2.34
6706	1.79
6916	2.34
19957731	2.01
10205670	1.350
120489	1.680
13875219	1.9
7302	2.670
70660	1.68
16387	1.79
502245	2.12
5708	1.570
16159	1.570
13648	2.01
9349	1.9
63889	1.680
13835126	2.120
10437210	1.680
768	1.460
34863	2.45
23730	1.46
23621376	1.46
11332993	2.23
21106146	1.9
12231	1.9
13837760	1.9
10008	1.790
10972	1.9
2079	2.12
13869451	1.9
4759	1.9
33617	1.9
11961	1.680
15619	2.890
6739	2.45
953	1.9
331	1.9
15789876	2.560
7224	2.12
11600	1.9
21106144	1.9
13863774	1.9
10243171	2.23
7138	1.79
4878	1.9
6604	2.12
25677	2.340
6840	2.78
4590	2.23
12816	1.9
21111781	2.120
123207	1.680
776	2.23
15475	2.34
15477	2.34
15478	2.34
15524	2.34
2297441	1.35
158870	2.23
157093	2.23
83374	2.23
457144	2.23
135925	2.23
457145	2.23
8807	2.780
8182	1.9
19476	1.570
13871489	1.680
28969	2.120
13863629	1.790
7278	2.23
13644	2.01
21106014	2.01
13869480	2.01
42330	1.9
13869339	1.9
13875441	1.9
30881	1.9
14620	1.79
6852	2.56
6735	2.45
30572	1.460
392447	2.23
67465	2.34
4962	2.01
21106013	1.680
577	1.46
26260	2.890
4932499	3.0
4575338	2.89
12586	2.56
7964	1.570
6193	1.680
86394	1.68
13860817	1.79
21111772	1.680
15620	2.890
11708	1.9
6079	1.9
13859497	2.01
9943	1.9
28973	2.34
62517	2.120
456015	1.680
63906	2.01
1446	1.79
12133	1.680
15621	2.890
11632871	2.12
13856009	2.01
79280	2.34
27296	2.23
11651	2.120
8657	2.01
8665	2.01
4575	2.12
13842573	1.9
8876	2.56
63908	1.79
10181339	2.23
86435	2.23
21106020	1.680
15488	2.670
84188	2.23
136000	2.23
135983	2.23
136001	2.23
136002	2.23
136003	2.23
84235	2.23
10438331	2.12
82755	2.12
82712	2.12
157094	2.12
103011	2.12
102798	2.12
82762	2.12
13849665	2.450
24326358	1.790
5894	1.350
15702	1.9
221226	1.9
5976	1.350
68437	2.890
26010	2.56
30600	2.56
33455	2.56
33934	2.56
33932	2.56
5807	1.570
34866	2.45
34665	2.45
34664	2.45
37904	2.45
34864	2.45
34188	2.45
34865	2.45
11974	1.680
10771217	1.24
33416	2.01
15409	2.450
21106036	1.57
120548	1.9
11591	2.01
11778	1.79
44152	1.9
11954	1.680
8855	2.120
11769	1.9
18941	2.01
29282	2.01
6586	2.450
2915	2.670
13328	1.680
8960	1.24
10772050	1.13
7225	1.9
70652	2.34
7685	1.790
7208	1.9
21111817	2.01
20124	2.23
7406	2.12
10498	1.57
70988	2.23
9564	2.01
2923	1.9
21106470	2.120
10432	1.9
56793	2.340
454495	2.340
40191	2.340
56791	2.340
35581	2.340
56774	2.230
82765	2.230
7042	1.570
2185	2.56
4760	1.9
12874	1.9
13853953	1.680
6988	1.79
13869414	2.01
13860720	1.79
11294	2.34
457140	2.23
27793	2.12
82754	2.12
457138	2.12
102897	2.12
457139	2.12
102947	2.12
97173	2.12
102720	2.12
102801	2.12
102833	2.12
102721	2.12
102856	2.12
102933	2.12
103066	2.12
97172	2.12
64016	2.890
4450907	2.89
120621	1.790
12445	1.9
20119	1.790
7030	1.46
13835932	1.46
13257	1.9
2937774	1.9
62484	2.01
1015	1.570
87265	2.01
12699	3.11
21429023	1.680
10892	2.01
376	1.79
13837303	2.340
78	1.9
13837329	2.12
11595	2.12
4745	2.450
4768	1.79
20848	1.79
65701	2.120
8273	2.23
12705	1.79
8183	1.68
11563	1.9
59577	2.01
61707	1.68
11610	2.23
7397	2.120
6675	1.9
11588	1.9
2283071	3.0
8319	2.45
11003	2.670
13104	2.45
6334	1.57
206561	1.79
64699	1.13
21106008	2.12
5091	3.220
55205	1.9
13816	1.68
11244	1.46
247721	2.450
71	1.79
2169	1.680
13303	1.680
13302	1.680
4489	1.9
13835706	1.79
26765	1.790
192642	1.790
122446	1.9
21181	1.9
11752	1.68
2275	1.57
10464	1.68
6330	1.57
11795	1.790
173	1.46
3918	2.78
6790	2.45
106355	2.12
102741	2.01
97055	2.01
97198	2.01
5993	1.57
693	1.35
28682	1.79
191058	2.12
5596	1.9
18	1.79
6807	2.56
13856959	2.78
553649	3.0
13848341	1.680
10864	1.680
5027	1.570
2271976	2.780
10169	3.55
8860	2.78
10986	2.12
5915	1.9
7146	1.79
6838	2.890
34874	2.340
36972	2.340
56788	2.340
533188	2.340
35579	2.340
16182	2.340
46262	2.340
35580	2.340
82818	2.340
56790	2.340
56795	2.340
33458	2.340
82777	2.340
35584	2.340
56785	2.340
56792	2.340
34189	2.340
34859	2.12
84346	2.12
56760	2.12
56755	2.12
33666	2.12
8030	2.78
8060	2.67
13867413	1.570
7310	2.12
6781	1.79
21106365	2.56
13865630	1.9
26325085	2.45
26325087	2.45
26325088	2.45
7241	1.9
12061	2.340
61765	2.120
15473	2.56
17099	2.56
17098	2.56
33933	2.56
15474	2.56
34868	2.45
37905	2.45
34869	2.45
37918	2.45
37915	2.45
34867	2.45
25605	2.45
26011	2.45
34870	2.45
34666	2.45
21924	2.45
36973	2.230
37744	2.230
46894	2.230
45444	2.230
56769	2.230
56780	2.230
34847	2.230
39406	2.230
35081	2.230
56781	2.230
56771	2.230
3584	2.890
6842	2.56
4624	2.560
10101	1.24
10025	1.9
5004	2.12
28994	1.46
9218	2.01
13835351	2.010
6773	2.010
102834	2.01
102722	2.01
154865	2.01
96948	2.01
102743	2.01
102857	2.01
154866	2.01
106356	2.01
102787	2.01
97240	2.01
102742	2.01
136966	1.79
13054	2.01
7636	1.570
71787	1.46
21105795	2.01
11629	2.01
13853943	1.680
21105699	2.34
5439	1.46
29107	1.68
7029	1.68
19231	1.680
67460	2.45
299166	1.9
9873	2.670
17868	2.34
13860434	2.01
123	2.01
2157	2.010
13850879	2.010
6524	2.78
8243	3.0
6528	3.22
13837319	2.78
8241	2.56
11422	2.23
6855	2.670
13839012	2.670
2927	2.56
69982	1.46
6774	2.01
9965	2.12
8262	2.23
10903	2.670
206493	1.9
97257	1.9
97224	1.9
102923	1.9
96868	1.9
96864	1.9
97234	1.9
97233	1.9
154062	1.9
97142	1.9
4777	2.890
2075	3.550
18177	2.010
6665	1.46
21106148	1.79
6023	2.120
65763	1.68
56782	2.010
36977	2.010
83414	2.010
84348	2.010
82823	2.010
13846749	2.12
11107	1.680
11586	1.790
21106518	2.120
9120	1.35
3277	2.78
1278	2.56
6907	2.23
844	1.35
62472	1.790
6950	1.79
744	1.350
4444102	2.450
26563	2.12
6035	2.23
3548	2.67
392	1.9
21108576	2.120
1151	1.350
10628694	1.680
36975	2.230
56778	2.230
43354	2.230
37779	2.230
45445	2.230
36974	2.230
35585	2.230
34848	2.230
84344	2.230
34850	2.230
82819	2.230
56772	2.230
82820	2.230
16415	2.230
56779	2.230
56768	2.230
56777	2.230
84345	2.230
34668	2.230
16736486	1.680
8470	2.010
8111	3.0
10616	1.68
21106900	2.12
1577	1.24
642951	1.680
12730	1.9
6835	2.670
13300034	2.340
96965	1.79
33198	1.79
82783	2.12
34852	2.12
37000	2.12
37019	2.12
56765	2.12
39198	2.12
82740	2.12
56761	2.12
56756	2.12
56766	2.12
83413	2.12
34851	2.12
36976	2.12
56767	2.12
56763	2.12
1143	1.24
11460	2.120
11465	2.23
1448	1.35
5775	4.320
10254	2.120
10411	2.01
2241	2.01
62466	2.120
62485	2.120
7189	2.120
21106145	1.9
6658	1.79
11422351	1.9
25472	2.12
7150	1.790
32555	1.57
13854242	2.12
10181338	2.01
1078	1.46
56787	2.340
35583	2.340
82807	2.340
56794	2.340
33386	2.340
33457	2.340
47912	2.340
82817	2.340
46893	2.340
33280	2.340
35582	2.340
33304	2.340
46263	2.340
553171	1.680
10488	1.790
11488212	2.01
34667	2.45
34871	2.45
34873	2.45
56784	2.45
34872	2.45
970	3.0
556589	2.34
29153	3.220
11917	4.21
62467	1.9
3008	1.9
204209	2.890
10996	2.010
880	2.120
21106581	1.9
15827	1.680
70806	3.0
11369	1.680
4437893	3.0
5882	1.68
9824	2.78
12821	2.01
71193	1.79
67270	1.79
6033	1.79
7092	1.680
63968	2.450
2908	2.78
33407	1.9
36985	1.9
35205	1.9
15637	1.9
82821	1.9
8329	2.78
15753	2.34
17339596	1.350
6371	2.890
10664	1.680
2625	2.89
4333	2.120
6593	2.670
86007	2.12
13835344	2.23
76154	1.9
3534	2.89
7044	1.570
73390	1.79
7279	2.12
10343	1.46
185	1.460
7155	1.35
16359	1.570
84971	1.460
388391	1.460
11773	2.120
11582	1.79
7172	1.46
96749	1.46
2068	1.570
5236	1.570
21782117	2.010
2991	2.78
34853	2.12
37745	2.12
36978	2.12
34190	2.12
34191	2.12
36771	2.12
36710	2.12
56757	2.12
549017	2.12
84347	2.12
56764	2.12
56758	2.12
47914	2.12
56762	2.12
33984	2.12
33983	2.12
34860	2.010
82738	2.010
36982	2.010
36979	2.010
47915	2.010
56783	2.010
36981	2.010
37004	2.010
36980	2.010
222538	1.680
13848793	2.23
6492	2.34
7176	2.01
12478	2.01
7211	1.46
65523	1.680
11080	1.9
13090	2.56
230	1.46
