Compound Id	HybridizationRatio
194092	0.222
11625	0.125
8282	0.0
76394	0.0
82751	0.0
36989	0.0
8800	0.0
62060	0.933
2975965	0.188
33282	0.0
46285	0.0
46284	0.0
82806	0.0
56776	0.0
47913	0.0
32952	0.0
45446	0.0
43353	0.0
56773	0.0
26325089	0.478
6588	0.0
2849146	0.167
10437335	0.286
8058	0.0
589165	0.0
361	0.0
33281	0.0
56786	0.0
56789	0.0
33456	0.0
46264	0.0
9187483	0.0
5978	1.0
10257	0.0
58563	0.0
2699	0.368
5739	0.0
13846658	0.0
6577	0.0
7145	0.0
6057	0.143
8816	0.0
659	1.0
955	0.0
6600	0.083
13835294	0.0
8817	0.0
526	0.0
7199	0.222
6514	0.125
62964	0.571
6610	0.0
5553	0.667
36990	0.0
35912	0.0
45448	0.0
36987	0.0
36988	0.0
2700	0.067
13860	0.143
33986	0.0
36983	0.0
36986	0.0
45447	0.0
35566	0.0
47916	0.0
46137	0.0
550258	0.0
33985	0.0
4963	0.0
7151	0.0
2928	0.143
8788	0.0
6646	1.0
5554	0.667
15484	0.0
20132	0.143
27749	0.3
7315	0.0
789	0.2
6453	0.0
6753	0.0
10197150	0.0
9797	0.188
192748	0.125
8799	0.0
7142	0.0
10437836	0.714
2121	0.182
4268	0.25
34854	0.0
46136	0.0
82736	0.0
56759	0.0
36984	0.0
6621	0.125
17347	0.143
4103087	0.0
2925	0.071
3693	0.125
15517	0.111
56775	0.0
56770	0.0
11283	0.0
21361761	0.071
36029	0.357
35206	0.0
64155	0.3
34192	0.0
82822	0.0
8763	0.0
14627	0.0
61739	0.0
8804	0.0
3322	0.083
13846959	0.0
5557	0.529
3438	0.381
75956	0.571
68568	0.0
4447447	0.556
6775	0.0
2246	0.0
5113	0.571
26325182	0.0
7745	0.5
11672	0.0
105291	0.333
35108	0.0
28947	0.125
28552	0.625
29117	0.0
60858	0.0
1262	0.214
137720	0.214
6066	0.182
33316	0.0
11286	0.0
10837	0.0
5678	0.0
156255	1.0
18336	0.222
6550	0.0
5660	0.611
10292746	0.833
4449	1.0
12549	0.0
374462	1.0
256210	0.0
13662	0.0
21106059	0.458
8093	0.071
65272	0.933
9219586	0.15
4744	0.462
10437239	0.5
3216	0.333
26286843	0.071
440	1.0
10975	0.0
8351654	0.0
1710	0.067
305	0.5
83191	0.810
541032	0.0
11489	0.125
5774	0.818
5026	0.0
10870	0.0
89258	0.125
5145918	0.529
58496	0.9
92468	0.833
14916	0.0
5198	0.125
3841535	0.0
11439687	0.556
4470736	0.423
4380	0.375
92494	0.826
4343	0.4
91432	0.286
8103122	0.222
3350	0.0
8124942	0.444
24722	0.4
133166	0.8
8101973	0.375
5162	0.533
3652	0.368
509179	0.625
40130	0.778
5376	0.286
106796	0.063
2457	0.0
49179	0.76
67594	0.077
5791	0.842
5768	1.0
15520	0.321
3102535	0.0
5139	0.091
4228778	0.625
6688	0.0
55075	0.0
10162	0.409
4444479	0.76
4444107	0.067
4444100	0.0
5551	0.810
3741	0.0
5233	0.231
21108577	0.222
5542	0.783
5552	0.714
19232037	0.792
3513	0.143
65234	0.188
472932	0.333
4444553	0.143
19232038	0.808
6013	0.438
31006	0.438
18547147	0.815
62265	0.0
21587143	0.828
21486195	0.536
4911	0.118
2760	0.739
4611	0.3
21105591	0.226
4471584	0.077
6002	0.810
4599	0.25
75995	0.5
5550	0.810
54833	0.375
9786472	0.76
197564	0.810
5633	0.762
5932	0.810
10481872	0.5
193441	0.762
5541	0.727
21105594	0.212
48085	0.75
21106077	0.2
4067	0.364
5142	0.0
196288	0.778
75662	0.481
2424	0.375
4444362	0.444
21106058	0.419
139025	0.793
29400	0.444
1043	0.412
6045	0.927
1253	0.125
