Compound Id	XLogP
56762	5.336
33984	5.336
33983	5.336
34860	5.432
82738	5.432
36982	5.432
36979	5.432
47915	5.432
56783	5.432
36981	5.432
37004	5.432
36980	5.432
222538	0.027
13848793	2.703
6492	1.902
7176	1.391
12478	1.181
7211	2.570
65523	-0.050
11080	0.803
13090	3.408
230	-0.178
194092	2.645
11625	2.476
8282	2.535
76394	-0.013
82751	5.624
36989	5.624
8800	8.336
62060	3.039
2975965	5.508
33282	5.240
46285	5.451
46284	5.24
82806	5.240
56776	5.24
47913	5.24
32952	5.24
45446	5.24
43353	5.240
56773	5.24
26325089	7.157
6588	4.559
2849146	0.127
10437335	0.550
8058	4.574
589165	2.205
361	0.002
33281	5.144
56786	5.355
56789	5.144
33456	5.144
46264	5.355
9187483	9.901
5978	0.090
10257	2.57
58563	0.342
2699	5.129
5739	9.690
13846658	5.274
6577	4.811
7145	1.653
6057	6.367
8816	9.690
659	-0.718
955	1.720
6600	4.228
13835294	4.074
8817	9.690
526	2.334
7199	0.964
6514	4.966
62964	5.310
6610	4.043
5553	4.045
36990	5.528
35912	5.528
45448	5.528
36987	5.528
36988	5.528
2700	3.175
13860	1.345
33986	5.432
36983	5.432
36986	5.432
45447	5.432
35566	5.432
47916	5.432
46137	5.432
550258	5.432
33985	5.432
4963	1.411
7151	2.588
2928	7.020
8788	10.212
6646	-3.224
5554	4.646
15484	5.720
20132	5.541
27749	1.476
7315	5.498
789	-0.406
6453	3.748
6753	3.925
10197150	-0.416
9797	2.891
192748	2.128
8799	10.212
7142	1.07
10437836	1.968
2121	2.298
4268	2.507
34854	5.336
46136	5.336
82736	5.336
56759	5.336
36984	5.336
6621	2.255
17347	2.153
4103087	1.864
2925	4.120
3693	4.988
15517	1.366
56775	5.240
56770	5.24
11283	7.773
21361761	3.960
36029	2.603
35206	5.624
64155	1.953
34192	5.528
82822	5.528
8763	10.734
14627	2.267
61739	2.113
8804	10.212
3322	0.884
13846959	1.653
5557	3.336
3438	4.497
75956	1.128
68568	0.275
4447447	1.315
6775	1.914
2246	10.212
5113	1.731
26325182	2.15
7745	-2.166
11672	1.492
105291	0.110
35108	5.432
28947	1.929
28552	0.781
29117	4.216
60858	4.455
1262	3.750
137720	3.75
6066	-0.96
33316	5.336
11286	0.897
10837	3.323
5678	11.566
156255	-0.404
18336	2.218
6550	1.432
5660	4.039
10292746	3.005
4449	-0.046
12549	6.927
374462	-0.762
256210	2.304
13662	0.526
21106059	4.860
8093	4.905
65272	9.714
9219586	8.492
4744	1.492
10437239	0.533
3216	4.427
26286843	0.889
440	-3.896
10975	1.607
8351654	0.043
1710	4.717
305	-2.247
83191	4.375
541032	2.601
11489	2.337
5774	4.628
5026	0.740
10870	1.607
89258	1.919
5145918	0.241
58496	9.407
92468	5.766
14916	4.33
5198	3.920
3841535	3.709
11439687	0.780
4470736	7.387
4380	1.868
92494	5.197
4343	4.988
91432	-0.549
8103122	0.950
3350	0.536
8124942	1.370
24722	3.016
133166	4.139
8101973	0.232
5162	0.282
3652	3.703
509179	0.938
40130	0.638
5376	0.394
106796	4.1
2457	4.160
49179	4.775
67594	4.864
5791	3.635
5768	-3.277
15520	7.805
3102535	0.639
5139	1.266
4228778	1.148
6688	3.210
55075	3.035
10162	1.259
4444479	1.914
4444107	3.768
4444100	1.567
5551	0.553
3741	1.479
5233	0.697
21108577	1.91
5542	0.864
5552	1.021
19232037	1.117
3513	-1.263
65234	0.453
472932	-0.888
4444553	2.829
19232038	2.255
6013	-0.296
31006	-1.892
18547147	2.824
62265	1.157
21587143	3.962
21486195	4.152
4911	4.767
2760	0.451
4611	4.218
21105591	10.811
4471584	2.88
6002	3.035
4599	2.771
75995	2.636
5550	1.704
54833	6.9
9786472	1.273
197564	2.427
5633	0.257
5932	3.789
10481872	3.763
193441	0.140
5541	1.138
21105594	11.179
48085	4.574
21106077	12.246
4067	-2.166
5142	-0.150
196288	2.411
75662	-0.726
2424	-0.625
4444362	-1.890
21106058	10.96
139025	3.549
29400	-1.679
1043	-0.588
6045	3.415
1253	1.894
