Compound Id	PetitjeanNumber
7730	0.5
11739	0.4
11056	0.5
6146	0.5
9461	0.4
654	0.5
11194	0.5
6165	0.333
11216	0.4
62230	0.4
16791	0.429
18717	0.5
11210	0.5
518	0.0
11117	0.0
205483	0.429
10979	0.5
61346	0.5
6186	0.333
391	0.0
69371	0.5
69569	0.5
6310	0.333
7606	0.5
7181	0.5
99596	0.333
23255	0.333
6123	0.5
4514529	0.0
11351244	0.333
499714	0.5
78467	0.429
16841	0.333
2062437	0.333
61266	0.444
15954	0.4
11819	0.4
7622	0.5
99440	0.5
11239	0.333
11543	0.4
10790	0.5
6187	0.333
2656	0.25
6827	0.429
20939	0.5
9016	0.333
7817	0.5
11788	0.25
13835316	0.5
6270	0.5
454209	0.333
9633	0.5
9377	0.5
9243	0.5
11148	0.0
923	0.5
6121	0.5
8576	0.5
7851	0.5
15387	0.444
6315	0.333
7811	0.5
7835	0.429
7769	0.4
7716	0.5
7564	0.333
6101	0.5
6089	0.0
6118	0.5
8577	0.5
14349	0.444
7852	0.5
14680	0.429
7776	0.4
7330	0.0
6122	0.5
63863	0.5
2282428	0.333
15486	0.444
7732	0.5
18920	0.429
11861	0.5
123993	0.4
11036	0.5
11029	0.5
11794	0.4
11732	0.5
10511	0.5
21011	0.5
11678	0.4
7533	0.4
3644	0.5
6320	0.333
10947	0.5
6164	0.333
11729	0.333
9254	0.333
9251	0.333
6307	0.333
62589	0.25
7686	0.25
13837280	0.333
9253	0.333
13255	0.5
10512	0.4
13837797	0.5
16641	0.5
6098	0.5
10536	0.5
7827	0.5
9233	0.5
18607	0.5
5730	0.5
3441	0.333
83734	0.333
217	0.0
56559	0.471
9053802	0.462
10787	0.5
29000	0.5
11793	0.4
10526	0.5
120464	0.5
7434	0.5
7459	0.4
11024	0.4
6312	0.333
8398	0.5
24590970	0.333
7733	0.5
56144	0.5
23055	0.333
6130	0.5
7850	0.5
11865	0.429
7714	0.5
10437	0.333
6097	0.5
12219	0.444
7848	0.5
61487	0.333
11863	0.429
7810	0.5
7766	0.4
7711	0.5
7552	0.333
6092	0.5
7791	0.0
12010	0.5
11830	0.4
10497	0.5
31029	0.333
6100	0.5
12228	0.25
6042	0.5
553742	0.333
13836713	0.333
13803	0.5
11898	0.5
72522	0.474
7928	0.5
14348	0.471
2581	0.5
11891	0.467
7917	0.5
7915	0.462
7901	0.5
7892	0.455
7882	0.5
8574	0.444
932	0.5
7812	0.5
7837	0.429
6040	0.4
258	0.5
1004	0.333
682	0.5
7815	0.5
7560	0.333
6103	0.5
6635	0.4
14829	0.5
6087	0.0
11525	0.5
7721	0.5
6083	0.0
1039	0.5
6088	0.0
864	0.0
13837281	0.333
937	0.0
56232	0.444
71390	0.5
5979	0.333
13837190	0.5
7074	0.5
15077490	0.333
13872989	0.333
13638	0.0
7170	0.5
10534	0.0
6128	0.5
9391	0.333
6086	0.0
10410	0.5
68503	0.5
10675065	0.4
14694	0.333
7090	0.4
7028	0.333
63156	0.5
12626	0.4
62597	0.5
15803	0.5
10487	0.25
13492	0.5
15747	0.455
8356	0.5
13849981	0.429
12933	0.429
6105	0.5
18971812	0.333
14688	0.462
6125	0.5
13835977	0.333
5977	0.5
71876	0.5
7128	0.4
7183	0.5
7088	0.4
15461	0.5
13299573	0.5
107412	0.5
7073	0.5
455353	0.5
16778	0.5
7705	0.4
2340753	0.333
7728	0.5
8554	0.0
10340	0.333
21112738	0.333
4481813	0.333
13487	0.444
7385	0.5
8531	0.5
7448	0.429
4514586	0.0
764	0.4
10325184	0.333
6406	0.5
12066	0.0
7738	0.0
7098	0.4
10404	0.5
7419	0.429
7219	0.4
11660	0.5
6999	0.4
5026296	0.5
18688	0.4
7737	0.0
13871721	0.5
1108	0.25
236	0.0
7521	0.4
7641	0.25
7659	0.25
11871	0.429
55130	0.5
10433	0.5
11992	0.4
13836399	0.429
7703	0.4
10253	0.4
60886	0.429
83962	0.5
12161	0.5
7671	0.5
10446	0.5
62249	0.5
11526	0.5
13571291	0.333
71312	0.333
7026	0.333
7678	0.25
9970	0.25
7672	0.25
7786	0.4
8335	0.4
6301	0.429
10606755	0.5
7657	0.5
22453	0.5
7065	0.4
11193	0.5
13836591	0.4
13875283	0.4
7553	0.333
11409	0.4
13249	0.467
3631	0.4
13835836	0.5
55084	0.444
7694	0.5
7482	0.429
11716	0.5
11045	0.429
7515	0.5
13836549	0.2
7546	0.333
7677	0.25
13836674	0.333
2293678	0.333
6967	0.25
6977	0.4
21168808	0.333
960	0.5
6177	0.333
61213	0.333
20545	0.471
7472	0.4
11207996	0.4
29016	0.5
7747	0.4
7627	0.5
10571	0.5
7076	0.429
6649	0.5
8012	0.5
7003	0.5
13854944	0.5
6104	0.5
4937830	0.333
61191	0.5
9614	0.25
7739	0.0
8883	0.25
7757	0.5
7511	0.5
7509	0.444
29005	0.5
10420	0.429
7478	0.5
7475	0.5
7463	0.4
6333	0.333
21111806	0.25
10364	0.4
21111820	0.333
21171407	0.333
3210	0.5
10756	0.5
11910	0.333
7469	0.4
7064	0.4
60329	0.4
13842001	0.4
13850082	0.5
21106169	0.333
7872	0.5
7875	0.5
7913	0.5
7670	0.5
8568	0.5
14846	0.5
7800	0.444
11843	0.429
29012	0.5
10797	0.5
7538	0.5
7536	0.429
11755	0.5
7706	0.4
7761	0.5
10492	0.4
11680	0.4
11706	0.5
10653	0.5
68179	0.5
10001	0.5
6341	0.333
11727	0.333
7727	0.5
3951	0.333
21108550	0.4
13836021	0.5
9724	0.25
11731	0.333
8950	0.5
14866	0.429
6720	0.5
13850142	0.5
558917	0.5
11153	0.5
7559	0.333
558928	0.333
415	0.5
390927	0.5
10236	0.25
7012	0.5
11065	0.5
28981	0.5
99681	0.5
8525	0.5
6176	0.333
7081	0.5
6313	0.333
13837702	0.4
9903	0.25
13849989	0.5
55123	0.5
12012	0.429
7534	0.5
10791	0.5
11125	0.5
7782	0.4
8552	0.5
7701	0.4
6316	0.333
9325	0.25
13866593	0.5
11911	0.333
55091	0.333
552744	0.5
7888	0.455
12013	0.462
123860	0.444
28986	0.5
2863	0.5
6335	0.333
7803	0.429
259	0.5
7616	0.5
171	0.5
24641	0.5
7129	0.4
7866	0.444
3756	0.5
10033	0.471
30713	0.333
10788	0.5
7621	0.5
8329688	0.333
10777	0.333
441	0.5
7838	0.429
5949	0.5
370	0.5
29029	0.444
7772	0.4
256	0.5
512	0.333
1005	0.333
2018460	0.5
21169510	0.4
48024	0.25
7013	0.5
7676	0.25
13875281	0.25
7220	0.4
7248	0.4
11661	0.5
12674	0.429
8097	0.4
12071	0.474
10035	0.5
12972	0.5
9976	0.5
7514	0.5
215929	0.429
11025	0.4
7734	0.5
7016	0.5
1087	0.5
60524	0.333
72551	0.5
763	0.0
1095	0.0
6179	0.333
2038738	0.4
11154	0.5
12259	0.4
3973	0.5
13836589	0.4
172	0.5
13836520	0.5
22191	0.5
75951	0.429
72793	0.429
13835336	0.333
13875230	0.25
18219	0.5
4514549	0.0
10801109	0.5
15016	0.5
29004	0.25
7871	0.5
21153	0.455
7802	0.429
12218	0.444
12632	0.5
7760	0.5
11095	0.4
21106173	0.25
7607	0.5
13866746	0.4
7577	0.333
7506	0.5
13835861	0.333
6326	0.333
9228	0.4
29036	0.5
13838404	0.5
7239	0.4
11647	0.5
7530	0.4
21106535	0.5
6119	0.5
10251740	0.5
9326	0.25
2916	0.5
558875	0.333
6106	0.5
3544	0.444
1266019	0.5
109838	0.5
6321	0.333
175	0.5
13874867	0.4
6314	0.333
4510484	0.5
68832	0.4
62530	0.5
13842613	0.25
7391	0.5
7984	0.5
11809	0.5
7242	0.4
58234	0.5
26325086	0.25
13862665	0.4
15443	0.4
124968	0.25
9581	0.4
66809	0.4
221082	0.5
13875320	0.25
6642	0.2
62826	0.5
13835376	0.429
127750	0.429
12442	0.333
13857694	0.25
7673	0.25
7443	0.5
7662	0.25
1609	0.4
363458	0.25
7684	0.25
61111	0.25
13875196	0.5
11042	0.4
24972	0.4
28992	0.4
13875160	0.4
13875258	0.4
73479	0.5
8935	0.429
15093	0.429
9994	0.0
29015	0.0
278	0.5
4446445	0.5
4444608	0.5
394562	0.5
13839199	0.25
18724	0.4
7238	0.4
21105959	0.4
13866817	0.4
13875392	0.25
13839575	0.5
6322	0.333
558020	0.25
733	0.5
6342	0.333
21132380	0.25
7551	0.333
12244	0.4
1266393	0.4
13677	0.5
124	0.429
132	0.5
21106015	0.333
65750	0.5
63903	0.5
10940	0.25
13865438	0.5
7223	0.4
13868640	0.4
29001	0.5
59674	0.4
21106135	0.4
10248	0.4
13837988	0.25
8528	0.25
8900	0.0
10400	0.444
8067	0.2
13839109	0.429
13837537	0.0
21105905	0.4
11077	0.25
13839123	0.4
9911	0.4
13839174	0.25
906	0.4
7630	0.5
13865426	0.5
13884973	0.5
10710415	0.5
8543	0.5
13835604	0.5
6093	0.5
59447	0.25
21106560	0.4
20843	0.25
15965	0.5
70682	0.444
13658	0.4
11862	0.429
7710	0.5
7809	0.5
7765	0.4
69177	0.4
21111822	0.4
6794	0.5
7681	0.25
26516	0.5
17131	0.5
10772140	0.333
7190	0.5
63054	0.4
18801	0.429
68156	0.5
21106520	0.25
16119	0.4
10244	0.4
924	0.4
13862559	0.4
6788	0.5
7131	0.4
7466	0.4
13861343	0.333
73412	0.4
8904	0.0
13874733	0.25
24535	0.5
25552	0.4
10437215	0.429
12225	0.333
13839151	0.25
13848808	0.5
8140	0.4
11087	0.25
10909	0.429
10918	0.5
15489	0.5
2441	0.5
12499	0.2
7480	0.25
10939	0.25
7018	0.5
11784	0.25
13839128	0.4
8868	0.25
7518	0.4
21106019	0.5
7528	0.4
24533	0.4
1020	0.0
2039535	0.5
13839110	0.25
21105998	0.5
13865680	0.4
11604	0.4
8374	0.444
21106586	0.5
11756	0.5
8733	0.5
13835459	0.0
71089	0.25
7688	0.25
8902	0.0
10937	0.25
6897	0.429
773	0.0
17443	0.4
6883	0.5
11785	0.25
15495	0.444
1141	0.25
7240	0.4
503239	0.4
13860641	0.4
6974	0.25
21106571	0.4
10908	0.333
3463	0.5
16388	0.444
6828	0.429
7161	0.5
592	0.333
8141	0.333
7679	0.25
4444456	0.5
83866	0.25
66996	0.25
21105897	0.429
15427	0.429
5830	0.5
13840690	0.4
13839105	0.4
11667	0.5
13835772	0.25
61538	0.4
238	0.4
13864445	0.25
21108548	0.4
13047	0.4
21106163	0.4
967	0.2
13876103	0.429
2018165	0.333
14256731	0.5
6311	0.333
11699	0.429
12643	0.25
83850	0.25
30595	0.5
13839082	0.4
13865424	0.5
13853758	0.5
13860335	0.4
4366810	0.5
10422	0.429
11695	0.5
13229	0.5
24099	0.4
11576	0.5
7175	0.429
7157	0.5
12060	0.429
14678	0.5
11021	0.5
21105871	0.25
466305	0.5
13837686	0.25
61411	0.4
917	0.5
21106519	0.5
65	0.4
13029	0.4
13875356	0.25
19766	0.4
12044	0.429
12682	0.429
10181341	0.5
748	0.0
71628	0.5
7568	0.333
13839553	0.5
9363	0.25
6296	0.25
9574	0.4
971	0.25
13846663	0.5
21106091	0.429
10246	0.4
70715	0.25
13871718	0.429
2654	0.455
9547	0.4
92731	0.5
62632	0.5
78998	0.467
11884	0.462
16177	0.5
15853	0.455
67360	0.5
11866	0.429
15846	0.444
7566	0.333
29026	0.5
11846	0.5
7770	0.4
7717	0.5
6102	0.5
21109330	0.333
10948	0.5
13835293	0.5
13835224	0.333
13839441	0.5
13835235	0.333
62808	0.25
7236	0.4
11589	0.429
79969	0.444
21106366	0.5
62310	0.5
7420	0.429
28982	0.5
19709	0.5
21168831	0.5
55443	0.444
453675	0.5
60121	0.5
69340	0.5
10992	0.4
6633	0.25
16804	0.2
21159695	0.429
455090	0.4
57726	0.25
7234	0.4
6630	0.25
71437	0.25
13063	0.429
558878	0.5
2005981	0.5
25886	0.5
71430	0.5
7736	0.0
447	0.4
21106525	0.5
18707	0.4
559096	0.375
13868660	0.4
707	0.2
7140	0.4
8070	0.4
387	0.333
10018	0.0
61001	0.5
13854136	0.25
1664	0.25
20570	0.4
13854248	0.25
7001	0.4
11366	0.4
21106540	0.4
21106570	0.4
15855	0.5
7790	0.0
13835209	0.4
8903	0.0
62489	0.4
8899	0.0
13634	0.4
13630	0.25
13869434	0.4
553578	0.5
66565	0.25
10437135	0.5
66021	0.25
7221	0.4
10857	0.25
7383	0.5
13030	0.4
6339	0.333
6736	0.4
10851	0.5
10850	0.5
23977588	0.429
434	0.4
24043	0.5
12069	0.429
191367	0.5
11799	0.4
7615	0.5
6338	0.333
11265	0.5
6135	0.5
72056	0.462
34095	0.455
18685	0.5
62628	0.444
67653	0.444
11875	0.5
21106032	0.4
7021	0.5
1348	0.333
66896	0.467
62534	0.429
62408	0.5
7389	0.5
13848467	0.429
72556	0.5
13835151	0.4
10991	0.4
13860692	0.25
13869462	0.4
38364	0.25
12045	0.429
2003	0.333
17784	0.5
12637	0.455
13839416	0.429
11694	0.5
29008	0.0
2606	0.333
21106524	0.4
12823	0.5
5889	0.25
81815	0.5
13840647	0.25
13875212	0.25
9579	0.5
21105859	0.429
19475	0.5
9874	0.5
13647	0.4
9350	0.4
21168826	0.4
10801842	0.5
65785	0.5
13860491	0.4
6780	0.4
10841	0.5
5593	0.25
25889	0.5
25890	0.444
10227261	0.455
220998	0.5
12954	0.5
9454	0.429
9360	0.25
13851576	0.4
21105848	0.5
12047	0.5
16736498	0.429
913	0.4
6478	0.4
6745	0.5
8912	0.0
12229	0.25
6898	0.429
10849	0.5
11038	0.4
89076	0.455
21105870	0.429
199342	0.444
19477	0.5
6287	0.5
13811	0.5
14169248	0.5
1019	0.0
10437074	0.25
21105878	0.429
21168813	0.4
235	0.4
8186	0.5
11596	0.5
13860775	0.4
6674	0.4
11083	0.25
2206	0.5
13872122	0.429
8098	0.4
10328	0.25
6737	0.4
6789	0.5
15861	0.333
7600	0.5
4445317	0.429
11632	0.5
7961	0.333
13885245	0.5
8674	0.5
7132	0.4
13856352	0.5
8071	0.4
11783	0.25
10980	0.5
21106172	0.4
27488	0.25
10813	0.4
7202	0.429
30516	0.429
26325090	0.444
21112023	0.5
13876539	0.5
21106018	0.4
68676	0.429
551	0.333
11776	0.25
66895	0.455
66887	0.5
9893	0.429
63518	0.444
59482	0.5
6881	0.5
13839308	0.5
10586285	0.429
218253	0.429
8341	0.5
20198	0.5
7689	0.25
63310	0.4
7299	0.5
10829	0.4
191	0.429
12957	0.4
84036	0.4
68152	0.5
24041	0.429
19953955	0.5
13835630	0.5
14556	0.429
21106140	0.5
13863618	0.4
13837787	0.4
1361549	0.5
10831	0.4
23886	0.429
33421	0.429
992	0.4
70714	0.25
13875432	0.25
12640	0.333
6480	0.4
15755	0.5
14995	0.4
14994	0.4
67470	0.5
15476	0.5
15756	0.5
1906	0.429
6592	0.333
21943	0.5
10106	0.5
19956441	0.429
11930	0.5
10384035	0.5
65936	0.4
14227	0.4
11584	0.429
13867714	0.429
6706	0.4
6916	0.5
19957731	0.5
10205670	0.333
120489	0.4
13875219	0.4
7302	0.5
70660	0.429
16387	0.444
502245	0.444
5708	0.5
16159	0.5
13648	0.4
9349	0.4
63889	0.4
13835126	0.5
10437210	0.5
768	0.25
34863	0.429
23730	0.5
23621376	0.4
11332993	0.5
21106146	0.4
12231	0.25
13837760	0.25
10008	0.25
10972	0.4
2079	0.5
13869451	0.25
4759	0.375
33617	0.375
11961	0.4
15619	0.429
6739	0.4
953	0.5
331	0.4
15789876	0.5
7224	0.4
11600	0.4
21106144	0.4
13863774	0.5
10243171	0.429
7138	0.4
4878	0.25
6604	0.5
25677	0.429
6840	0.429
4590	0.444
12816	0.4
21111781	0.4
123207	0.4
776	0.25
15475	0.5
15477	0.4
15478	0.333
15524	0.429
2297441	0.375
158870	0.5
157093	0.5
83374	0.429
457144	0.5
135925	0.4
457145	0.5
8807	0.4
8182	0.5
19476	0.4
13871489	0.444
28969	0.5
13863629	0.5
7278	0.429
13644	0.4
21106014	0.4
13869480	0.4
42330	0.429
13869339	0.4
13875441	0.25
30881	0.444
14620	0.375
6852	0.429
6735	0.4
30572	0.5
392447	0.429
67465	0.5
4962	0.4
21106013	0.4
577	0.25
26260	0.5
4932499	0.429
4575338	0.5
12586	0.5
7964	0.5
6193	0.5
86394	0.5
13860817	0.4
21111772	0.4
15620	0.4
11708	0.4
6079	0.5
13859497	0.5
9943	0.4
28973	0.444
62517	0.5
456015	0.4
63906	0.5
1446	0.5
12133	0.375
15621	0.5
11632871	0.0
13856009	0.4
79280	0.5
27296	0.5
11651	0.429
8657	0.4
8665	0.5
4575	0.5
13842573	0.4
8876	0.4
63908	0.5
10181339	0.429
86435	0.444
21106020	0.5
15488	0.429
84188	0.5
136000	0.5
135983	0.429
136001	0.5
136002	0.5
136003	0.333
84235	0.429
10438331	0.429
82755	0.429
82712	0.5
157094	0.429
103011	0.5
102798	0.4
82762	0.333
13849665	0.5
24326358	0.5
5894	0.333
15702	0.5
221226	0.429
5976	0.25
68437	0.5
26010	0.429
30600	0.429
33455	0.5
33934	0.5
33932	0.429
5807	0.444
34866	0.429
34665	0.5
34664	0.429
37904	0.429
34864	0.429
34188	0.5
34865	0.5
11974	0.4
10771217	0.333
33416	0.0
15409	0.444
21106036	0.5
120548	0.5
11591	0.429
11778	0.25
44152	0.429
11954	0.4
8855	0.4
11769	0.25
18941	0.375
29282	0.444
6586	0.5
2915	0.333
13328	0.333
8960	0.0
10772050	0.333
7225	0.4
70652	0.5
7685	0.25
7208	0.429
21111817	0.4
20124	0.5
7406	0.5
10498	0.5
70988	0.444
9564	0.4
2923	0.4
21106470	0.4
10432	0.4
56793	0.429
454495	0.429
40191	0.5
56791	0.5
35581	0.429
56774	0.429
82765	0.5
7042	0.5
2185	0.444
4760	0.375
12874	0.375
13853953	0.4
6988	0.4
13869414	0.5
13860720	0.4
11294	0.4
457140	0.333
27793	0.333
82754	0.333
457138	0.429
102897	0.429
457139	0.333
102947	0.5
97173	0.429
102720	0.5
102801	0.5
102833	0.429
102721	0.5
102856	0.5
102933	0.429
103066	0.429
97172	0.429
64016	0.5
4450907	0.5
120621	0.5
12445	0.5
20119	0.4
7030	0.333
13835932	0.4
13257	0.4
2937774	0.5
62484	0.429
1015	0.25
87265	0.5
12699	0.429
21429023	0.333
10892	0.4
376	0.5
13837303	0.444
78	0.4
13837329	0.429
11595	0.429
4745	0.455
4768	0.5
20848	0.5
65701	0.5
8273	0.429
12705	0.375
8183	0.5
11563	0.4
59577	0.4
61707	0.333
11610	0.429
7397	0.5
6675	0.4
11588	0.5
2283071	0.333
8319	0.4
11003	0.5
13104	0.5
6334	0.333
206561	0.429
64699	0.4
21106008	0.429
5091	0.5
55205	0.5
13816	0.5
11244	0.333
247721	0.444
71	0.5
2169	0.5
13303	0.375
13302	0.429
4489	0.4
13835706	0.5
26765	0.4
192642	0.5
122446	0.5
21181	0.5
11752	0.5
2275	0.333
10464	0.5
6330	0.333
11795	0.4
173	0.5
3918	0.5
6790	0.5
106355	0.5
102741	0.5
97055	0.429
97198	0.429
5993	0.333
693	0.5
28682	0.4
191058	0.5
5596	0.25
18	0.4
6807	0.5
13856959	0.5
553649	0.444
13848341	0.429
10864	0.4
5027	0.5
2271976	0.455
10169	0.5
8860	0.429
10986	0.429
5915	0.5
7146	0.4
6838	0.5
34874	0.429
36972	0.5
56788	0.5
533188	0.429
35579	0.429
16182	0.444
46262	0.5
35580	0.5
82818	0.429
56790	0.5
56795	0.5
33458	0.429
82777	0.5
35584	0.5
56785	0.429
56792	0.444
34189	0.429
34859	0.429
84346	0.5
56760	0.5
56755	0.429
33666	0.444
8030	0.5
8060	0.5
13867413	0.4
7310	0.5
6781	0.4
21106365	0.429
13865630	0.444
26325085	0.5
26325087	0.5
26325088	0.5
7241	0.4
12061	0.429
61765	0.5
15473	0.429
17099	0.5
17098	0.5
33933	0.429
15474	0.444
34868	0.429
37905	0.5
34869	0.5
37918	0.429
37915	0.5
34867	0.429
25605	0.5
26011	0.5
34870	0.5
34666	0.429
21924	0.444
36973	0.429
37744	0.5
46894	0.5
45444	0.5
56769	0.429
56780	0.429
34847	0.429
39406	0.5
35081	0.444
56781	0.5
56771	0.5
3584	0.5
6842	0.429
4624	0.5
10101	0.5
10025	0.444
5004	0.455
28994	0.333
9218	0.5
13835351	0.5
6773	0.5
102834	0.333
102722	0.429
154865	0.429
96948	0.429
102743	0.333
102857	0.429
154866	0.429
106356	0.429
102787	0.429
97240	0.5
102742	0.5
136966	0.5
13054	0.429
7636	0.5
71787	0.4
21105795	0.4
11629	0.429
13853943	0.4
21105699	0.429
5439	0.5
29107	0.333
7029	0.333
19231	0.4
67460	0.5
299166	0.5
9873	0.429
17868	0.429
13860434	0.5
123	0.5
2157	0.5
13850879	0.5
6524	0.455
8243	0.467
6528	0.471
13837319	0.462
8241	0.455
11422	0.5
6855	0.429
13839012	0.429
2927	0.5
69982	0.4
6774	0.5
9965	0.5
8262	0.5
10903	0.429
206493	0.5
97257	0.429
97224	0.429
102923	0.333
96868	0.429
96864	0.429
97234	0.429
97233	0.429
154062	0.429
97142	0.429
4777	0.455
2075	0.444
18177	0.5
6665	0.5
21106148	0.429
6023	0.5
65763	0.5
56782	0.5
36977	0.429
83414	0.444
84348	0.5
82823	0.5
13846749	0.5
11107	0.5
11586	0.5
21106518	0.4
9120	0.429
3277	0.5
1278	0.429
6907	0.444
844	0.5
62472	0.429
6950	0.25
744	0.4
4444102	0.5
26563	0.0
6035	0.429
3548	0.444
392	0.4
21108576	0.5
1151	0.4
10628694	0.4
36975	0.5
56778	0.429
43354	0.444
37779	0.5
45445	0.5
36974	0.429
35585	0.5
34848	0.444
84344	0.5
34850	0.5
82819	0.429
56772	0.429
82820	0.444
16415	0.5
56779	0.5
56768	0.444
56777	0.5
84345	0.5
34668	0.5
16736486	0.333
8470	0.5
8111	0.429
10616	0.4
21106900	0.5
1577	0.333
642951	0.429
12730	0.455
6835	0.5
13300034	0.444
96965	0.429
33198	0.429
82783	0.5
34852	0.5
37000	0.429
37019	0.429
56765	0.444
39198	0.444
82740	0.5
56761	0.5
56756	0.5
56766	0.5
83413	0.5
34851	0.5
36976	0.429
56767	0.444
56763	0.444
1143	0.5
11460	0.5
11465	0.429
1448	0.5
5775	0.467
10254	0.4
10411	0.429
2241	0.4
62466	0.4
62485	0.5
7189	0.5
21106145	0.5
6658	0.4
11422351	0.4
25472	0.5
7150	0.429
32555	0.5
13854242	0.5
10181338	0.429
1078	0.4
56787	0.5
35583	0.5
82807	0.429
56794	0.429
33386	0.444
33457	0.5
47912	0.5
82817	0.5
46893	0.5
33280	0.5
35582	0.429
33304	0.444
46263	0.5
553171	0.429
10488	0.25
11488212	0.5
34667	0.5
34871	0.429
34873	0.444
56784	0.5
34872	0.5
970	0.429
556589	0.429
29153	0.429
11917	0.5
62467	0.4
3008	0.5
204209	0.455
10996	0.429
880	0.5
21106581	0.429
15827	0.429
70806	0.429
11369	0.4
4437893	0.5
5882	0.429
9824	0.333
12821	0.4
71193	0.5
67270	0.4
6033	0.5
7092	0.4
63968	0.5
2908	0.5
33407	0.444
36985	0.5
35205	0.5
15637	0.429
82821	0.444
8329	0.444
15753	0.5
17339596	0.444
6371	0.5
10664	0.4
2625	0.444
4333	0.444
6593	0.333
86007	0.455
13835344	0.429
76154	0.5
3534	0.455
7044	0.5
73390	0.429
7279	0.429
10343	0.333
185	0.25
7155	0.333
16359	0.5
84971	0.5
388391	0.5
11773	0.5
11582	0.5
7172	0.5
96749	0.429
2068	0.2
5236	0.5
21782117	0.333
2991	0.5
34853	0.444
37745	0.5
36978	0.5
34190	0.429
34191	0.444
36771	0.5
36710	0.5
56757	0.444
549017	0.5
84347	0.5
56764	0.5
56758	0.5
47914	0.429
56762	0.444
33984	0.444
33983	0.444
34860	0.5
82738	0.5
36982	0.5
36979	0.429
47915	0.444
56783	0.444
36981	0.444
37004	0.5
36980	0.5
222538	0.5
13848793	0.5
6492	0.4
7176	0.429
12478	0.5
7211	0.429
65523	0.5
11080	0.25
13090	0.5
