Compound Id	FragmentComplexity
13835861	5.02
6326	4.03
9228	8.02
29036	3.03
13838404	3.03
7239	8.01
11647	10.02
7530	8.02
21106535	5.03
6119	3.03
10251740	8.03
9326	8.02
2916	2.02
558875	13.02
6106	2.02
3544	15.02
1266019	13.02
109838	6.02
6321	4.01
175	3.01
13874867	7.03
6314	4.01
4510484	8.01
68832	7.02
62530	9.01
13842613	8.01
7391	9.01
7984	8.04
11809	4.02
7242	8.01
58234	34.01
26325086	9.03
13862665	6.02
15443	8.01
124968	7.03
9581	9.02
66809	8.02
221082	9.0
13875320	8.01
6642	12.0
62826	7.05
13835376	7.02
127750	7.02
12442	3.02
13857694	8.02
7673	7.01
7443	9.03
7662	9.03
1609	5.02
363458	7.02
7684	7.02
61111	7.02
13875196	9.02
11042	8.01
24972	9.02
28992	8.02
13875160	8.01
13875258	8.01
73479	10.03
8935	64.02
15093	11.03
9994	4.01
29015	6.02
278	2.02
4446445	8.01
4444608	6.01
394562	4.01
13839199	7.01
18724	10.01
7238	8.01
21105959	9.01
13866817	8.02
13875392	8.01
13839575	8.03
6322	4.01
558020	7.03
733	5.03
6342	5.04
21132380	8.01
7551	3.02
12244	10.01
1266393	6.03
13677	37.0
124	11.03
132	10.03
21106015	3.02
65750	11.01
63903	9.01
10940	8.01
13865438	9.01
7223	8.01
13868640	8.02
29001	6.02
59674	5.01
21106135	9.01
10248	10.01
13837988	8.02
8528	8.03
8900	5.03
10400	43.01
8067	12.06
13839109	8.03
13837537	6.02
21105905	8.01
11077	8.01
13839123	9.01
9911	10.01
13839174	9.01
906	31.0
7630	6.03
13865426	8.03
13884973	7.02
10710415	8.03
8543	4.02
13835604	6.03
6093	2.02
59447	7.02
21106560	8.01
20843	8.02
15965	12.02
70682	9.02
13658	10.02
11862	7.02
7710	4.02
7809	6.02
7765	5.02
69177	11.01
21111822	8.01
6794	11.01
7681	7.01
26516	9.01
17131	13.04
10772140	4.03
7190	10.02
63054	11.05
18801	7.02
68156	6.02
21106520	7.01
16119	10.01
10244	11.01
924	9.01
13862559	9.03
6788	34.0
7131	9.01
7466	6.03
13861343	6.06
73412	5.02
8904	6.02
13874733	7.01
24535	11.02
25552	10.02
10437215	10.03
12225	6.02
13839151	9.01
13848808	11.03
8140	9.03
11087	7.01
10909	37.0
10918	37.0
15489	40.01
2441	34.01
12499	12.06
7480	8.02
10939	8.01
7018	5.03
11784	7.02
13839128	9.01
8868	28.01
7518	8.02
21106019	9.02
7528	8.02
24533	8.02
1020	6.01
2039535	9.03
13839110	9.01
21105998	11.01
13865680	9.01
11604	9.01
8374	13.02
21106586	9.03
11756	5.04
8733	4.02
13835459	6.02
71089	7.02
7688	7.02
8902	6.02
10937	8.01
6897	11.02
773	5.02
17443	8.03
6883	10.02
11785	7.02
15495	14.03
1141	8.04
7240	8.01
503239	9.03
13860641	9.01
6974	8.02
21106571	10.04
10908	37.0
3463	89.07
16388	15.06
6828	37.0
7161	11.01
592	5.03
8141	6.01
7679	7.01
4444456	5.02
83866	44.02
66996	7.03
21105897	12.03
15427	10.01
5830	9.01
13840690	8.01
13839105	9.01
11667	9.02
13835772	8.01
61538	10.01
238	9.02
13864445	9.03
21108548	8.02
13047	11.05
21106163	10.04
967	12.06
13876103	12.02
2018165	4.03
14256731	13.03
6311	4.01
11699	8.03
12643	7.01
83850	44.02
30595	11.02
13839082	8.01
13865424	9.01
13853758	10.01
13860335	8.01
4366810	10.03
10422	9.03
11695	7.03
13229	10.03
24099	5.02
11576	11.02
7175	11.02
7157	11.02
12060	10.01
14678	11.01
11021	9.01
21105871	8.01
466305	14.03
13837686	8.02
61411	11.01
917	37.02
21106519	11.01
65	9.03
13029	10.04
13875356	8.02
19766	11.05
12044	40.0
12682	40.0
10181341	10.02
748	1.01
71628	8.02
7568	3.02
13839553	4.02
9363	7.02
6296	10.01
9574	10.03
971	7.01
13846663	11.01
21106091	12.01
10246	10.01
70715	7.03
13871718	10.01
2654	17.07
9547	10.03
92731	8.06
62632	16.01
78998	15.01
11884	13.01
16177	12.01
15853	11.01
67360	10.01
11866	7.01
15846	9.01
7566	3.01
29026	8.01
11846	6.01
7770	5.01
7717	4.01
6102	2.01
21109330	7.02
10948	5.02
13835293	6.02
13835224	4.02
13839441	6.02
13835235	3.02
62808	7.03
7236	8.02
11589	11.02
79969	13.02
21106366	10.01
62310	13.03
7420	10.01
28982	9.01
19709	11.02
21168831	9.01
55443	12.01
453675	13.01
60121	10.02
69340	11.01
10992	9.01
6633	9.03
16804	12.01
21159695	10.01
455090	9.03
57726	59.01
7234	8.01
6630	9.01
71437	59.01
13063	37.0
558878	10.01
2005981	3.03
25886	8.03
71430	9.03
7736	5.01
447	9.02
21106525	9.01
18707	9.03
559096	304.02
13868660	8.02
707	12.06
7140	10.02
8070	10.02
387	5.03
10018	6.02
61001	13.04
13854136	8.01
1664	7.02
20570	9.02
13854248	8.02
7001	10.04
11366	10.04
21106540	10.04
21106570	11.05
15855	34.01
7790	6.03
13835209	5.02
8903	6.02
62489	8.02
8899	5.02
13634	8.01
13630	7.02
13869434	9.01
553578	10.01
66565	8.03
10437135	9.03
66021	7.03
7221	8.01
10857	9.03
7383	9.01
13030	10.04
6339	5.04
6736	34.0
10851	37.0
10850	37.0
23977588	187.1
434	10.03
24043	6.03
12069	8.03
191367	7.03
11799	6.03
7615	5.03
6338	4.03
11265	8.03
6135	3.03
72056	13.02
34095	11.02
18685	10.02
62628	9.02
67653	9.02
11875	8.02
21106032	5.02
7021	5.03
1348	6.02
66896	19.01
62534	10.02
62408	10.02
7389	9.02
13848467	10.02
72556	11.02
13835151	8.01
10991	9.01
13860692	8.01
13869462	9.01
38364	9.03
12045	40.0
2003	135.06
17784	8.03
12637	11.04
13839416	7.02
11694	7.03
29008	5.01
2606	6.05
21106524	9.01
12823	9.02
5889	7.01
81815	8.06
13840647	9.01
13875212	8.02
9579	10.03
21105859	10.02
19475	5.03
9874	11.02
13647	9.03
9350	8.02
21168826	9.01
10801842	9.03
65785	14.03
13860491	9.01
6780	31.01
10841	37.0
5593	28.02
25889	7.03
25890	11.03
10227261	15.04
220998	12.03
12954	10.03
9454	11.03
9360	8.02
13851576	8.01
21105848	11.03
12047	40.0
16736498	187.1
913	9.03
6478	64.0
6745	12.02
8912	12.04
12229	7.02
6898	12.02
10849	37.0
11038	8.02
89076	49.02
21105870	10.01
199342	15.01
19477	8.03
6287	10.05
13811	11.03
14169248	8.03
1019	5.02
10437074	7.03
21105878	10.02
21168813	10.01
235	8.01
8186	10.01
11596	12.03
13860775	9.02
6674	10.03
11083	9.03
2206	13.05
13872122	10.01
8098	31.01
10328	8.02
6737	34.01
6789	34.01
15861	40.0
7600	11.02
4445317	14.01
11632	8.03
7961	5.04
13885245	12.02
8674	10.02
7132	9.01
13856352	9.01
8071	10.03
11783	7.02
10980	10.03
21106172	10.04
27488	9.03
10813	37.0
7202	11.04
30516	9.03
26325090	9.03
21112023	10.02
13876539	9.01
21106018	9.02
68676	12.04
551	69.01
11776	9.03
66895	15.01
66887	14.01
9893	11.01
63518	13.01
59482	12.01
6881	10.01
13839308	9.01
10586285	46.05
218253	40.01
8341	34.01
20198	14.04
7689	7.02
63310	10.04
7299	40.0
10829	37.0
191	9.04
12957	6.03
84036	7.03
68152	7.03
24041	8.03
19953955	6.03
13835630	9.04
14556	11.03
21106140	13.02
13863618	9.02
13837787	10.04
1361549	15.01
10831	37.0
23886	43.02
33421	43.02
992	12.04
70714	7.03
13875432	8.02
12640	6.02
6480	31.01
15755	37.02
14995	37.02
14994	37.02
67470	37.02
15476	37.02
15756	37.02
1906	11.03
6592	69.0
21943	7.03
10106	13.05
19956441	7.03
11930	7.03
10384035	9.03
65936	8.03
14227	10.02
11584	11.03
13867714	37.02
6706	11.04
6916	14.03
19957731	10.03
10205670	4.03
120489	8.03
13875219	8.02
7302	40.01
70660	11.05
16387	15.06
502245	14.04
5708	6.03
16159	6.03
13648	9.02
9349	8.02
63889	8.03
13835126	10.02
10437210	10.04
768	31.05
34863	46.03
23730	5.03
23621376	5.03
11332993	11.02
21106146	10.03
12231	8.02
13837760	8.02
10008	7.02
10972	10.03
2079	16.05
13869451	8.02
4759	16.06
33617	16.06
11961	10.04
15619	40.0
6739	34.01
953	10.03
331	10.03
15789876	19.05
7224	8.01
11600	8.02
21106144	10.03
13863774	10.03
10243171	11.02
7138	9.03
4878	8.02
6604	37.03
25677	49.04
6840	74.01
4590	13.03
12816	8.02
21111781	10.02
123207	8.03
776	28.01
15475	37.02
15477	37.02
15478	37.02
15524	37.02
2297441	15.08
158870	40.03
157093	40.03
83374	40.03
457144	40.03
135925	40.03
457145	40.03
8807	64.0
8182	12.04
19476	6.03
13871489	13.06
28969	10.02
13863629	7.02
7278	11.02
13644	9.02
21106014	9.02
13869480	9.02
42330	14.05
13869339	8.02
13875441	8.02
30881	16.06
14620	15.06
6852	37.01
6735	34.01
30572	10.05
392447	11.02
67465	12.02
4962	9.02
21106013	10.04
577	8.04
26260	40.0
4932499	43.0
4575338	364.04
12586	13.02
7964	12.06
6193	13.06
86394	12.05
13860817	9.03
21111772	10.04
15620	40.0
11708	8.02
6079	10.03
13859497	34.03
9943	8.02
28973	12.02
62517	10.02
456015	8.03
63906	9.02
1446	11.04
12133	14.06
15621	40.0
11632871	16.05
13856009	9.02
79280	12.02
27296	11.02
11651	10.02
8657	9.02
8665	9.02
4575	16.05
13842573	8.02
8876	31.0
63908	9.03
10181339	11.02
86435	13.03
21106020	10.04
15488	40.01
84188	40.03
136000	40.03
135983	40.03
136001	40.03
136002	40.03
136003	40.03
84235	40.03
10438331	43.04
82755	43.04
82712	43.04
157094	43.04
103011	43.04
102798	43.04
82762	43.04
13849665	20.06
24326358	13.05
5894	4.03
15702	16.06
221226	10.03
5976	9.05
68437	40.0
26010	43.02
30600	43.02
33455	43.02
33934	43.02
33932	43.02
5807	212.08
34866	46.03
34665	46.03
34664	46.03
37904	46.03
34864	46.03
34188	46.03
34865	46.03
11974	10.04
10771217	5.04
33416	15.05
15409	13.02
21106036	11.05
120548	10.03
11591	11.03
11778	9.03
44152	14.05
11954	10.04
8855	31.02
11769	8.02
18941	17.06
29282	17.06
6586	40.02
2915	69.01
13328	135.08
8960	1.02
10772050	6.05
7225	8.02
70652	14.03
7685	7.02
7208	12.04
21111817	9.02
20124	34.02
7406	12.03
10498	4.02
70988	13.03
9564	9.02
2923	10.03
21106470	31.02
10432	8.02
56793	49.04
454495	49.04
40191	49.04
56791	49.04
35581	49.04
56774	52.05
82765	52.05
7042	13.06
2185	43.02
4760	16.06
12874	16.06
13853953	10.04
6988	9.03
13869414	9.02
13860720	9.03
11294	37.02
457140	40.03
27793	43.04
82754	43.04
457138	43.04
102897	43.04
457139	43.04
102947	43.04
97173	43.04
102720	43.04
102801	43.04
102833	43.04
102721	43.04
102856	43.04
102933	43.04
103066	43.04
97172	43.04
64016	58.03
4450907	205.04
120621	6.02
12445	7.02
20119	6.02
7030	6.03
13835932	7.04
13257	8.02
2937774	12.04
62484	11.03
1015	28.04
87265	9.02
12699	79.0
21429023	94.08
10892	11.03
376	10.04
13837303	16.04
78	8.02
13837329	14.04
11595	12.03
4745	17.04
4768	15.06
20848	15.06
65701	10.02
8273	40.03
12705	15.06
8183	12.05
11563	10.03
59577	8.02
61707	5.02
11610	11.02
7397	10.02
6675	10.03
11588	10.03
2283071	43.0
8319	34.01
11003	40.01
13104	46.03
6334	4.02
206561	11.04
64699	8.06
21106008	12.03
5091	19.02
55205	7.02
13816	5.02
11244	5.03
247721	13.02
71	11.04
2169	14.06
13303	14.06
13302	14.06
4489	8.02
13835706	14.06
26765	6.02
192642	6.02
122446	7.02
21181	7.02
11752	5.02
2275	5.02
10464	5.02
6330	4.02
11795	6.02
173	3.02
3918	55.03
6790	34.01
106355	43.04
102741	46.05
97055	46.05
97198	46.05
5993	4.02
693	2.02
28682	9.03
191058	12.03
5596	8.02
18	11.04
6807	43.02
13856959	49.02
553649	43.0
13848341	9.04
10864	10.04
5027	13.06
2271976	438.05
10169	99.0
8860	74.01
10986	12.03
5915	10.03
7146	11.04
6838	89.02
34874	49.04
36972	49.04
56788	49.04
533188	49.04
35579	49.04
16182	49.04
46262	49.04
35580	49.04
82818	49.04
56790	49.04
56795	49.04
33458	49.04
82777	49.04
35584	49.04
56785	49.04
56792	49.04
34189	49.04
34859	55.06
84346	55.06
56760	55.06
56755	55.06
33666	55.06
8030	49.02
8060	52.03
13867413	6.03
7310	12.03
6781	11.04
21106365	74.02
13865630	11.04
26325085	14.03
26325087	14.03
26325088	14.03
7241	8.02
12061	10.01
61765	10.02
15473	43.02
17099	43.02
17098	43.02
33933	43.02
15474	43.02
34868	46.03
37905	46.03
34869	46.03
37918	46.03
37915	46.03
34867	46.03
25605	46.03
26011	46.03
34870	46.03
34666	46.03
21924	46.03
36973	52.05
37744	52.05
46894	52.05
45444	52.05
56769	52.05
56780	52.05
34847	52.05
39406	52.05
35081	52.05
56781	52.05
56771	52.05
3584	129.06
6842	74.02
4624	61.05
10101	7.05
10025	11.04
5004	13.04
28994	3.02
9218	11.03
13835351	13.04
6773	13.04
102834	46.05
102722	46.05
154865	46.05
96948	46.05
102743	46.05
102857	46.05
154866	46.05
106356	46.05
102787	46.05
97240	46.05
102742	46.05
136966	9.03
13054	11.03
7636	7.03
71787	7.04
21105795	9.02
11629	11.03
13853943	10.04
21105699	37.02
5439	5.03
29107	5.02
7029	6.02
19231	8.03
67460	11.01
299166	10.03
9873	79.02
17868	37.02
13860434	11.03
123	9.02
2157	13.04
13850879	18.07
6524	20.04
8243	22.04
6528	24.04
13837319	20.04
8241	18.04
11422	11.02
6855	40.01
13839012	40.01
2927	55.04
69982	11.06
6774	11.03
9965	12.03
8262	40.03
10903	40.01
206493	37.04
97257	49.06
97224	49.06
102923	49.06
96868	49.06
96864	49.06
97234	49.06
97233	49.06
154062	49.06
97142	49.06
4777	58.03
2075	109.01
18177	13.04
6665	14.07
21106148	11.04
6023	10.02
65763	12.05
56782	58.07
36977	58.07
83414	58.07
84348	58.07
82823	58.07
13846749	12.03
11107	7.03
11586	13.05
21106518	10.02
9120	13.07
3277	55.03
1278	74.02
6907	13.03
844	6.04
62472	13.05
6950	28.03
744	34.06
4444102	109.06
26563	18.06
6035	11.02
3548	17.03
392	8.02
21108576	10.02
1151	34.06
10628694	31.04
36975	52.05
56778	52.05
43354	52.05
37779	52.05
45445	52.05
36974	52.05
35585	52.05
34848	52.05
84344	52.05
34850	52.05
82819	52.05
56772	52.05
82820	52.05
16415	52.05
56779	52.05
56768	52.05
56777	52.05
84345	52.05
34668	52.05
16736486	270.08
8470	13.04
8111	74.0
10616	12.05
21106900	12.03
1577	6.04
642951	14.06
12730	18.07
6835	40.01
13300034	49.04
96965	52.07
33198	52.07
82783	55.06
34852	55.06
37000	55.06
37019	55.06
56765	55.06
39198	55.06
82740	55.06
56761	55.06
56756	55.06
56766	55.06
83413	55.06
34851	55.06
36976	55.06
56767	55.06
56763	55.06
1143	3.03
11460	10.02
11465	11.02
1448	13.07
5775	613.01
10254	10.02
10411	11.03
2241	9.02
62466	10.02
62485	10.02
7189	10.02
21106145	12.04
6658	11.04
11422351	12.04
25472	14.04
7150	13.05
32555	187.09
13854242	12.03
10181338	11.03
1078	7.04
56787	49.04
35583	49.04
82807	49.04
56794	49.04
33386	49.04
33457	49.04
47912	49.04
82817	49.04
46893	49.04
33280	49.04
35582	49.04
33304	49.04
46263	49.04
553171	9.04
10488	7.02
11488212	11.03
34667	46.03
34871	46.03
34873	46.03
56784	46.03
34872	46.03
970	74.0
556589	12.02
29153	121.0
11917	184.0
62467	10.03
3008	14.05
204209	52.02
10996	13.04
880	10.02
21106581	12.04
15827	55.08
70806	84.01
11369	10.04
4437893	55.02
5882	12.05
9824	74.01
12821	9.02
71193	11.04
67270	11.04
6033	11.04
7092	10.04
63968	40.02
2908	104.04
33407	61.08
36985	61.08
35205	61.08
15637	61.08
82821	61.08
8329	49.02
15753	12.02
17339596	257.09
6371	52.02
10664	10.04
2625	109.04
4333	61.07
6593	69.01
86007	18.06
13835344	11.02
76154	12.04
3534	109.04
7044	13.06
73390	11.04
7279	12.03
10343	14.07
185	31.05
7155	15.08
16359	13.06
84971	31.05
388391	31.05
11773	10.02
11582	11.04
7172	12.06
96749	93.06
2068	40.06
5236	40.06
21782117	187.07
2991	43.01
34853	55.06
37745	55.06
36978	55.06
34190	55.06
34191	55.06
36771	55.06
36710	55.06
56757	55.06
549017	55.06
84347	55.06
56764	55.06
56758	55.06
47914	55.06
56762	55.06
33984	55.06
33983	55.06
34860	58.07
82738	58.07
36982	58.07
36979	58.07
47915	58.07
56783	58.07
36981	58.07
37004	58.07
36980	58.07
222538	10.04
13848793	34.02
6492	37.02
7176	11.03
12478	9.02
7211	12.06
65523	10.04
11080	8.02
13090	43.02
230	64.06
