Compound Id	ChiCluster [VC-3]
59573	1.725
70850	0.289
38403	0.229
11671339	3.523
7956	0.0
55090	1.722
11180	1.059
274	0.0
6145	1.366
10053	3.446
28993	0.433
59483	6.75
11811	0.0
7777	0.0
15482	0.0
454215	0.651
7856	0.0
8562	0.0
10054	2.201
7730	0.0
11739	0.893
11056	0.893
6146	1.171
9461	0.179
654	0.0
11194	0.871
6165	0.893
11216	0.678
62230	0.512
16791	0.0
18717	1.457
11210	0.512
518	N/A
11117	0.0
205483	0.231
10979	0.579
61346	0.613
6186	2.024
391	0.0
69371	14.023
69569	9.129
6310	0.408
7606	0.408
7181	0.611
99596	0.697
23255	0.236
6123	0.333
4514529	0.0
11351244	0.289
499714	1.221
78467	0.276
16841	0.274
2062437	0.718
61266	0.597
15954	0.385
11819	0.591
7622	0.591
99440	1.743
11239	0.482
11543	0.439
10790	0.439
6187	1.557
2656	1.514
6827	0.333
20939	0.553
9016	0.522
7817	0.0
11788	0.224
13835316	0.455
6270	0.408
454209	0.389
9633	0.0
9377	0.0
9243	0.0
11148	0.0
923	0.0
6121	0.655
8576	0.0
7851	0.0
15387	0.0
6315	0.463
7811	0.0
7835	0.0
7769	0.0
7716	0.0
7564	0.0
6101	0.0
6089	0.0
6118	1.134
8577	0.0
14349	0.0
7852	0.0
14680	0.0
7776	0.0
7330	0.0
6122	1.464
63863	3.662
2282428	0.584
15486	0.129
7732	0.0
18920	0.183
11861	0.183
123993	0.272
11036	0.129
11029	0.129
11794	0.183
11732	1.561
10511	0.183
21011	0.183
11678	0.129
7533	0.612
3644	0.258
6320	0.183
10947	0.129
6164	1.561
11729	0.0
9254	0.493
9251	0.734
6307	0.408
62589	0.289
7686	0.204
13837280	0.371
9253	0.741
13255	0.333
10512	0.0
13837797	0.0
16641	0.0
6098	0.0
10536	0.0
7827	0.0
9233	0.0
18607	0.0
5730	2.916
3441	0.794
83734	0.985
217	0.0
56559	0.408
9053802	0.408
10787	0.385
29000	0.408
11793	0.408
10526	0.0
120464	1.335
7434	0.204
7459	0.289
11024	0.289
6312	0.408
8398	0.289
24590970	0.937
7733	0.0
56144	0.641
23055	1.001
6130	0.281
7850	0.0
11865	0.0
7714	0.0
10437	0.0
6097	0.0
12219	0.0
7848	0.0
61487	2.724
11863	0.0
7810	0.0
7766	0.0
7711	0.0
7552	0.0
6092	0.0
7791	0.0
12010	0.0
11830	0.0
10497	0.0
31029	0.0
6100	0.0
12228	N/A
6042	2.658
553742	0.0
13836713	0.0
13803	0.852
11898	0.0
72522	0.0
7928	0.0
14348	0.0
2581	0.0
11891	0.0
7917	0.0
7915	0.0
7901	0.0
7892	0.0
7882	0.0
8574	0.0
932	0.0
7812	0.0
7837	0.0
6040	0.0
258	0.0
1004	0.0
682	0.0
7815	0.0
7560	0.0
6103	0.0
6635	0.926
14829	1.314
6087	0.0
11525	0.105
7721	0.0
6083	0.0
1039	0.0
6088	0.0
864	0.0
13837281	0.643
937	0.0
56232	0.5
71390	0.486
5979	3.386
13837190	0.0
7074	0.627
15077490	1.013
13872989	0.0
13638	0.0
7170	0.770
10534	0.0
6128	0.082
9391	0.280
6086	0.0
10410	0.526
68503	0.535
10675065	0.195
14694	0.435
7090	0.217
7028	0.167
63156	0.0
12626	0.0
62597	0.0
15803	0.864
10487	0.327
13492	0.118
15747	0.118
8356	0.3
13849981	0.871
12933	0.632
6105	0.0
18971812	0.996
14688	0.5
6125	0.742
13835977	0.0
5977	0.842
71876	0.218
7128	0.385
7183	0.552
7088	1.333
15461	1.040
13299573	0.894
107412	0.287
7073	0.745
455353	0.0
16778	0.0
7705	0.236
2340753	0.435
7728	0.0
8554	0.0
10340	0.118
21112738	0.0
4481813	0.0
13487	0.118
7385	0.118
8531	0.236
7448	0.236
4514586	0.0
764	0.149
10325184	0.716
6406	0.218
12066	0.0
7738	0.0
7098	0.292
10404	0.118
7419	0.118
7219	0.118
11660	0.285
6999	0.577
5026296	1.690
18688	1.292
7737	0.0
13871721	0.0
1108	0.167
236	0.0
7521	0.333
7641	0.333
7659	0.5
11871	0.0
55130	0.295
10433	0.467
11992	0.295
13836399	0.0
7703	0.316
10253	0.516
60886	0.503
83962	1.766
12161	0.408
7671	0.658
10446	1.196
62249	1.292
11526	0.034
13571291	0.0
71312	0.824
7026	0.129
7678	0.129
9970	0.129
7672	0.567
7786	0.0
8335	0.204
6301	0.871
10606755	0.386
7657	0.467
22453	0.252
7065	0.337
11193	1.003
13836591	0.0
13875283	0.230
7553	0.0
11409	0.246
13249	0.065
3631	0.318
13835836	0.096
55084	0.059
7694	0.059
7482	0.059
11716	0.059
11045	0.059
7515	0.059
13836549	0.283
7546	0.118
7677	0.167
13836674	0.0
2293678	1.264
6967	0.289
6977	0.455
21168808	0.354
960	0.065
6177	1.296
61213	0.389
20545	0.473
7472	0.25
11207996	0.289
29016	0.492
7747	0.492
7627	0.319
10571	0.337
7076	0.218
6649	0.197
8012	0.257
7003	0.218
13854944	0.316
6104	0.0
4937830	0.0
61191	0.292
9614	0.063
7739	0.0
8883	0.816
7757	0.059
7511	0.059
7509	0.059
29005	0.059
10420	0.059
7478	0.034
7475	0.059
7463	0.059
6333	0.053
21111806	0.126
10364	0.083
21111820	0.167
21171407	0.0
3210	0.697
10756	0.932
11910	1.366
7469	0.353
7064	0.257
60329	0.0
13842001	0.158
13850082	0.922
21106169	0.179
7872	0.083
7875	0.083
7913	0.083
7670	0.919
8568	0.083
14846	0.059
7800	0.059
11843	0.083
29012	0.083
10797	0.645
7538	0.059
7536	0.059
11755	0.236
7706	0.083
7761	0.408
10492	0.408
11680	0.059
11706	0.059
10653	0.059
68179	0.0
10001	0.473
6341	0.341
11727	0.0
7727	0.0
3951	0.222
21108550	0.126
13836021	0.0
9724	1.409
11731	0.0
8950	0.118
14866	1.430
6720	0.823
13850142	1.119
558917	0.493
11153	0.0
7559	0.0
558928	0.0
415	0.0
390927	1.119
10236	0.414
7012	0.236
11065	0.408
28981	0.167
99681	1.160
8525	0.083
6176	1.352
7081	0.167
6313	0.333
13837702	0.0
9903	0.204
13849989	0.493
55123	0.0
12012	0.0
7534	0.391
10791	0.372
11125	0.0
7782	0.0
8552	0.065
7701	0.065
6316	0.463
9325	0.109
13866593	0.0
11911	2.093
55091	1.752
552744	0.053
7888	0.065
12013	0.065
123860	0.0
28986	0.102
2863	0.065
6335	0.083
7803	0.065
259	0.065
7616	0.083
171	0.091
24641	0.204
7129	0.260
7866	0.065
3756	0.065
10033	0.065
30713	0.286
10788	0.322
7621	0.553
8329688	0.389
10777	0.407
441	0.0
7838	0.0
5949	0.0
370	0.065
29029	0.0
7772	0.0
256	0.0
512	0.0
1005	0.065
2018460	0.552
21169510	1.735
48024	0.224
7013	0.327
7676	0.189
13875281	0.308
7220	0.096
7248	0.263
11661	0.263
12674	0.241
8097	0.204
12071	0.065
10035	0.065
12972	0.102
9976	0.102
7514	0.102
215929	0.102
11025	0.102
7734	0.0
7016	0.102
1087	0.0
60524	0.224
72551	0.246
763	0.0
1095	0.0
6179	2.214
2038738	0.05
11154	0.0
12259	0.664
3973	0.531
13836589	0.0
172	0.0
13836520	0.118
22191	0.246
75951	0.246
72793	0.204
13835336	0.0
13875230	0.356
18219	0.0
4514549	0.0
10801109	0.968
15016	0.0
29004	0.289
7871	0.144
21153	0.144
7802	0.144
12218	0.144
12632	0.144
7760	0.144
11095	0.144
21106173	0.289
7607	0.144
13866746	0.251
7577	0.0
7506	0.577
13835861	1.050
6326	0.525
9228	0.252
29036	2.525
13838404	4.374
7239	0.204
11647	0.201
7530	0.447
21106535	0.129
6119	1.458
10251740	0.105
9326	0.119
2916	0.0
558875	0.0
6106	0.0
3544	0.819
1266019	0.576
109838	0.0
6321	0.144
175	0.204
13874867	0.203
6314	0.204
4510484	0.118
68832	0.246
62530	0.091
13842613	0.258
7391	0.068
7984	0.707
11809	0.0
7242	0.091
58234	1.690
26325086	0.671
13862665	0.083
15443	0.167
124968	0.038
9581	0.131
66809	0.053
221082	0.096
13875320	0.428
6642	0.75
62826	0.287
13835376	0.0
127750	0.0
12442	0.0
13857694	0.378
7673	0.327
7443	0.149
7662	0.567
1609	0.0
363458	0.167
7684	0.224
61111	0.063
13875196	0.131
11042	0.296
24972	0.353
28992	0.258
13875160	0.356
13875258	0.494
73479	0.283
8935	0.337
15093	0.371
9994	0.0
29015	0.0
278	0.0
4446445	0.0
4444608	0.0
394562	0.0
13839199	0.129
18724	1.333
7238	0.068
21105959	0.203
13866817	0.378
13875392	0.494
13839575	0.0
6322	0.118
558020	0.049
733	0.129
6342	0.857
21132380	0.296
7551	0.0
12244	0.501
1266393	0.177
13677	0.258
124	0.257
132	0.204
21106015	0.0
65750	0.118
63903	0.118
10940	0.256
13865438	0.235
7223	0.118
13868640	0.655
29001	0.289
59674	0.0
21106135	0.235
10248	0.511
13837988	0.327
8528	0.149
8900	0.0
10400	0.171
8067	0.850
13839109	0.083
13837537	0.0
21105905	0.118
11077	0.333
13839123	0.376
9911	0.498
13839174	0.345
906	0.167
7630	0.167
13865426	0.203
13884973	1.076
10710415	0.144
8543	0.0
13835604	0.0
6093	0.0
59447	0.204
21106560	0.118
20843	0.224
15965	0.125
70682	0.0
13658	0.447
11862	0.0
7710	0.0
7809	0.0
7765	0.0
69177	0.595
21111822	0.390
6794	0.186
7681	0.224
26516	0.118
17131	0.727
10772140	0.065
7190	0.296
63054	0.260
18801	0.0
68156	0.0
21106520	0.167
16119	0.470
10244	0.595
924	0.298
13862559	0.516
6788	0.333
7131	0.225
7466	0.042
13861343	2.093
73412	0.0
8904	0.0
13874733	0.167
24535	0.599
25552	0.158
10437215	0.053
12225	0.1
13839151	0.334
13848808	0.178
8140	0.417
11087	0.423
10909	0.5
10918	0.5
15489	0.356
2441	1.611
12499	0.292
7480	0.072
10939	0.287
7018	0.129
11784	0.189
13839128	0.376
8868	0.142
7518	0.516
21106019	0.285
7528	0.408
24533	0.091
1020	0.0
2039535	0.053
13839110	0.408
21105998	0.603
13865680	0.167
11604	0.192
8374	0.125
21106586	0.310
11756	0.0
8733	0.0
13835459	0.0
71089	0.1
7688	0.129
8902	0.0
10937	0.289
6897	0.125
773	0.0
17443	0.053
6883	0.125
11785	0.189
15495	0.178
1141	0.110
7240	0.075
503239	0.298
13860641	0.185
6974	0.348
21106571	0.658
10908	0.455
3463	2.703
16388	0.851
6828	0.167
7161	0.565
592	0.182
8141	0.102
7679	0.102
4444456	0.0
83866	0.211
66996	0.113
21105897	0.178
15427	0.118
5830	0.118
13840690	0.118
13839105	0.363
11667	0.257
13835772	0.209
61538	0.459
238	0.129
13864445	0.469
21108548	0.486
13047	0.667
21106163	0.655
967	0.765
13876103	0.241
2018165	0.058
14256731	0.306
6311	0.289
11699	0.042
12643	0.105
83850	0.211
30595	0.258
13839082	0.241
13865424	0.263
13853758	0.481
13860335	0.118
4366810	0.450
10422	0.450
11695	0.042
13229	0.916
24099	0.0
11576	0.418
7175	0.292
7157	0.292
12060	0.192
14678	0.192
11021	0.285
21105871	0.241
466305	1.309
13837686	0.228
61411	0.584
917	0.370
21106519	0.214
65	0.417
13029	0.525
13875356	0.655
19766	0.653
12044	0.3
12682	0.622
10181341	0.182
748	0.0
71628	0.158
7568	0.0
13839553	0.0
9363	0.049
6296	1.495
9574	0.192
971	0.075
13846663	1.408
21106091	1.115
10246	0.488
70715	0.196
13871718	0.118
2654	0.247
9547	0.172
92731	0.893
62632	0.0
78998	0.0
11884	0.0
16177	0.0
15853	0.0
67360	0.0
11866	0.0
15846	0.0
7566	0.0
29026	0.0
11846	0.0
7770	0.0
7717	0.0
6102	0.0
21109330	1.394
10948	0.129
13835293	1.207
13835224	0.183
13839441	0.0
13835235	0.0
62808	0.063
7236	0.112
11589	0.247
79969	0.247
21106366	0.262
62310	0.178
7420	0.118
28982	0.192
19709	0.359
21168831	0.118
55443	0.118
453675	0.118
60121	0.123
69340	0.118
10992	0.285
6633	0.383
16804	0.681
21159695	0.214
455090	0.268
57726	1.125
7234	0.083
6630	0.361
71437	2.262
13063	0.285
558878	0.493
2005981	0.204
25886	0.1
71430	0.136
7736	0.0
447	0.123
21106525	0.214
18707	0.556
559096	0.802
13868660	0.612
707	1.309
7140	0.296
8070	0.262
387	0.408
10018	0.0
61001	0.403
13854136	0.228
1664	0.096
20570	0.281
13854248	0.247
7001	0.556
11366	0.544
21106540	0.611
21106570	0.753
15855	0.565
7790	0.0
13835209	0.0
8903	0.0
62489	0.068
8899	0.0
13634	0.096
13630	0.327
13869434	0.394
553578	0.493
66565	0.098
10437135	0.068
66021	0.146
7221	0.096
10857	0.370
7383	0.118
13030	0.559
6339	2.571
6736	0.3
10851	0.467
10850	0.467
23977588	2.587
434	0.318
24043	0.082
12069	0.0
191367	0.0
11799	0.0
7615	0.0
6338	0.0
11265	0.583
6135	0.0
72056	0.0
34095	0.0
18685	0.0
62628	0.0
67653	0.0
11875	0.0
21106032	0.0
7021	0.051
1348	0.149
66896	0.156
62534	0.241
62408	0.209
7389	0.075
13848467	0.068
72556	0.068
13835151	0.263
10991	0.214
13860692	0.263
13869462	0.394
38364	0.589
12045	0.333
2003	2.757
17784	1.242
12637	0.0
13839416	0.0
11694	0.051
29008	0.0
2606	1.9
21106524	0.228
12823	0.307
5889	0.096
81815	0.071
13840647	0.353
13875212	0.567
9579	0.192
21105859	0.186
19475	0.115
9874	0.293
13647	0.204
9350	0.138
21168826	0.263
10801842	0.249
65785	0.197
13860491	0.385
6780	0.148
10841	0.425
5593	0.137
25889	0.340
25890	0.1
10227261	0.493
220998	0.1
12954	0.1
9454	0.245
9360	0.138
13851576	0.118
21105848	0.198
12047	0.333
16736498	2.587
913	0.129
6478	0.350
6745	0.251
8912	0.0
12229	0.0
6898	0.3
10849	0.467
11038	0.750
89076	0.239
21105870	0.096
199342	1.687
19477	0.1
6287	0.183
13811	0.264
14169248	0.144
1019	0.0
10437074	0.189
21105878	0.136
21168813	0.352
235	0.096
8186	0.352
11596	0.197
13860775	0.142
6674	0.401
11083	0.453
2206	0.580
13872122	0.118
8098	0.167
10328	0.431
6737	0.319
6789	0.356
15861	0.589
7600	1.182
4445317	1.418
11632	0.1
7961	2.093
13885245	0.177
8674	0.136
7132	0.185
13856352	0.118
8071	0.281
11783	0.327
10980	0.456
21106172	0.572
27488	0.573
10813	0.435
7202	0.236
30516	0.1
26325090	0.0
21112023	0.248
13876539	0.118
21106018	0.383
68676	0.452
551	0.262
11776	0.982
66895	0.156
66887	0.156
9893	0.156
63518	0.156
59482	0.156
6881	0.156
13839308	0.118
10586285	0.392
218253	0.319
8341	0.241
20198	1.595
7689	0.146
63310	0.334
7299	0.236
10829	0.433
191	0.129
12957	0.141
84036	0.1
68152	1.271
24041	0.141
19953955	0.0
13835630	0.158
14556	0.125
21106140	0.236
13863618	0.148
13837787	0.166
1361549	0.214
10831	0.433
23886	0.472
33421	0.473
992	0.236
70714	0.327
13875432	0.264
12640	0.129
6480	0.281
15755	0.508
14995	0.472
14994	0.472
67470	0.508
15476	0.508
15756	0.545
1906	0.260
6592	0.348
21943	0.141
10106	0.183
19956441	0.0
11930	0.488
10384035	0.041
65936	0.065
14227	0.374
11584	0.452
13867714	0.129
6706	0.510
6916	0.2
19957731	0.0
10205670	0.065
120489	0.041
13875219	0.264
7302	0.136
70660	1.219
16387	0.750
502245	0.310
5708	0.1
16159	0.463
13648	0.167
9349	0.159
63889	0.189
13835126	0.374
10437210	0.222
768	0.169
34863	0.626
23730	0.141
23621376	0.0
11332993	0.352
21106146	0.285
12231	0.182
13837760	0.129
10008	0.075
10972	0.456
2079	0.988
13869451	0.285
4759	0.718
33617	1.391
11961	0.588
15619	0.633
6739	0.220
953	0.225
331	0.182
15789876	0.595
7224	0.083
11600	0.186
21106144	0.246
13863774	0.285
10243171	0.352
7138	0.118
4878	0.149
6604	0.489
25677	0.780
6840	0.322
4590	0.253
12816	0.096
21111781	0.142
123207	0.327
776	0.156
15475	0.461
15477	0.473
15478	0.494
15524	0.545
2297441	0.506
158870	0.661
157093	0.697
83374	0.697
457144	0.662
135925	0.626
457145	0.661
8807	0.313
8182	0.258
19476	0.141
13871489	0.245
28969	0.151
13863629	0.068
7278	0.177
13644	0.185
21106014	0.247
13869480	0.164
42330	0.580
13869339	0.285
13875441	0.402
30881	0.345
14620	0.429
6852	0.235
6735	0.439
30572	0.235
392447	0.149
67465	0.519
4962	0.167
21106013	0.307
577	0.134
26260	0.601
4932499	0.683
4575338	1.224
12586	0.648
7964	2.469
6193	2.104
86394	0.720
13860817	0.436
21111772	0.574
15620	0.568
11708	0.845
6079	0.318
13859497	0.214
9943	0.096
28973	0.143
62517	0.143
456015	0.122
63906	0.424
1446	0.257
12133	0.141
15621	0.6
11632871	0.0
13856009	0.185
79280	0.143
27296	0.143
11651	0.143
8657	0.143
8665	0.143
4575	0.722
13842573	0.402
8876	0.167
63908	0.068
10181339	0.182
86435	0.250
21106020	0.307
15488	0.356
84188	0.613
136000	0.613
135983	0.650
136001	0.650
136002	0.615
136003	0.646
84235	0.683
10438331	0.551
82755	0.850
82712	0.815
157094	0.835
103011	0.851
102798	0.780
82762	0.799
13849665	0.295
24326358	0.567
5894	0.2
15702	0.570
221226	0.068
5976	0.195
68437	0.558
26010	0.461
30600	0.508
33455	0.508
33934	0.508
33932	0.508
5807	0.508
34866	0.613
34665	0.661
34664	0.661
37904	0.615
34864	0.662
34188	0.662
34865	0.662
11974	1.134
10771217	0.424
33416	0.0
15409	0.177
21106036	0.220
120548	0.298
11591	0.225
11778	0.474
44152	0.580
11954	0.530
8855	0.148
11769	0.497
18941	0.8
29282	0.722
6586	0.273
2915	0.498
13328	2.860
8960	0.0
10772050	1.739
7225	0.083
70652	0.250
7685	0.254
7208	0.258
21111817	0.367
20124	0.475
7406	0.250
10498	0.0
70988	0.250
9564	0.296
2923	0.390
21106470	0.129
10432	0.497
56793	0.767
454495	0.767
40191	0.815
56791	0.815
35581	0.815
56774	0.921
82765	0.969
7042	0.3
2185	0.149
4760	0.8
12874	1.472
13853953	0.266
6988	0.402
13869414	0.164
13860720	0.424
11294	0.373
457140	0.603
27793	0.711
82754	0.755
457138	0.792
102897	0.792
457139	0.757
102947	0.767
97173	0.802
102720	0.802
102801	0.767
102833	0.755
102721	0.802
102856	0.767
102933	0.788
103066	0.804
97172	0.821
64016	0.442
4450907	1.224
120621	0.391
12445	1.352
20119	0.102
7030	0.034
13835932	0.211
13257	0.167
2937774	0.125
62484	0.548
1015	0.122
87265	0.519
12699	0.444
21429023	2.992
10892	0.177
376	0.129
13837303	0.228
78	0.083
13837329	0.228
11595	0.427
4745	0.379
4768	0.791
20848	1.463
65701	0.608
8273	0.276
12705	0.511
8183	0.247
11563	0.552
59577	0.176
61707	0.357
11610	0.156
7397	0.201
6675	0.484
11588	0.552
2283071	0.722
8319	0.239
11003	0.167
13104	0.325
6334	0.102
206561	0.125
64699	1.907
21106008	0.214
5091	0.065
55205	0.102
13816	0.072
11244	0.276
247721	0.177
71	0.258
2169	0.502
13303	0.222
13302	0.511
4489	0.136
13835706	0.368
26765	0.072
192642	0.348
122446	1.301
21181	0.072
11752	0.102
2275	0.059
10464	0.083
6330	0.083
11795	0.083
173	0.118
3918	0.775
6790	0.263
106355	0.757
102741	0.956
97055	0.941
97198	0.956
5993	0.258
693	0.0
28682	0.167
191058	0.314
5596	0.148
18	0.238
6807	0.395
13856959	0.243
553649	0.192
13848341	0.118
10864	0.386
5027	0.213
2271976	0.881
10169	0.361
8860	0.296
10986	0.314
5915	0.142
7146	0.278
6838	0.271
34874	0.755
36972	0.755
56788	0.802
533188	0.802
35579	0.802
16182	0.850
46262	0.799
35580	0.850
82818	0.804
56790	0.757
56795	0.804
33458	0.757
82777	0.851
35584	0.8
56785	0.851
56792	0.851
34189	0.850
34859	1.063
84346	1.063
56760	1.110
56755	1.063
33666	1.158
8030	0.317
8060	0.296
13867413	0.059
7310	0.125
6781	0.161
21106365	0.498
13865630	0.118
26325085	1.224
26325087	0.568
26325088	0.696
7241	0.065
12061	0.118
61765	0.156
15473	0.545
17099	0.494
17098	0.545
33933	0.545
15474	0.545
34868	0.650
37905	0.603
34869	0.650
37918	0.650
37915	0.697
34867	0.697
25605	0.646
26011	0.697
34870	0.646
34666	0.697
21924	0.697
36973	0.909
37744	0.909
46894	0.909
45444	0.956
56769	0.909
56780	0.956
34847	0.956
39406	0.956
35081	1.004
56781	0.953
56771	1.004
3584	0.843
6842	0.707
4624	0.531
10101	0.183
10025	0.129
5004	0.129
28994	0.0
9218	0.248
13835351	0.283
6773	0.254
102834	0.865
102722	0.9
154865	0.897
96948	0.944
102743	0.909
102857	0.930
154866	0.946
106356	0.898
102787	0.909
97240	0.921
102742	0.909
136966	0.264
13054	0.259
7636	0.201
71787	0.131
21105795	0.171
11629	0.220
13853943	0.185
21105699	0.167
5439	0.048
29107	0.315
7029	0.059
19231	0.129
67460	0.118
299166	0.185
9873	0.549
17868	0.148
13860434	0.220
123	0.171
2157	0.260
13850879	0.554
6524	1.044
8243	0.228
6528	0.228
13837319	0.228
8241	0.228
11422	0.353
6855	0.352
13839012	0.220
2927	0.929
69982	1.914
6774	0.174
9965	0.257
8262	0.276
10903	0.241
206493	0.309
97257	1.007
97224	1.054
102923	1.019
96868	1.039
96864	1.039
97234	1.051
97233	1.051
154062	1.040
97142	1.063
4777	0.632
2075	0.737
18177	0.314
6665	0.383
21106148	0.186
6023	0.156
65763	0.365
56782	1.205
36977	1.205
83414	1.252
84348	1.161
82823	1.252
13846749	0.2
11107	0.059
11586	0.243
21106518	0.282
9120	0.284
3277	0.503
1278	0.278
6907	0.2
844	0.129
62472	0.243
6950	0.129
744	0.227
4444102	0.591
26563	0.0
6035	0.230
3548	0.581
392	0.171
21108576	0.282
1151	0.207
10628694	0.169
36975	0.897
56778	0.944
43354	0.944
37779	0.897
45445	0.991
36974	0.991
35585	0.941
34848	0.988
84344	0.946
34850	0.942
82819	0.946
56772	0.993
82820	0.946
16415	0.855
56779	0.946
56768	0.989
56777	1.040
84345	0.942
34668	0.988
16736486	2.992
8470	0.542
8111	0.333
10616	0.220
21106900	0.309
1577	0.058
642951	0.391
12730	0.511
6835	0.263
13300034	1.715
96965	1.149
33198	1.161
82783	1.051
34852	1.051
37000	1.051
37019	1.098
56765	1.098
39198	1.098
82740	1.007
56761	1.051
56756	1.098
56766	1.098
83413	1.145
34851	1.095
36976	1.098
56767	1.142
56763	1.131
1143	0.068
11460	0.134
11465	0.134
1448	0.284
5775	2.685
10254	0.275
10411	0.374
2241	0.142
62466	0.309
62485	0.309
7189	0.260
21106145	0.303
6658	0.630
11422351	0.755
25472	0.661
7150	0.310
32555	0.592
13854242	0.221
10181338	0.197
1078	0.129
56787	0.792
35583	0.788
82807	0.839
56794	0.839
33386	0.792
33457	0.744
47912	0.839
82817	0.835
46893	0.886
33280	0.835
35582	0.886
33304	0.835
46263	0.788
553171	0.096
10488	0.059
11488212	0.313
34667	0.683
34871	0.734
34873	0.683
56784	0.636
34872	0.734
970	0.311
556589	0.142
29153	0.458
11917	0.583
62467	0.331
3008	0.680
204209	0.469
10996	0.542
880	0.185
21106581	0.303
15827	1.259
70806	0.383
11369	1.210
4437893	0.262
5882	0.247
9824	0.340
12821	0.158
71193	0.466
67270	0.671
6033	0.671
7092	0.505
63968	0.167
2908	0.641
33407	1.347
36985	1.303
35205	1.347
15637	1.347
82821	1.350
8329	0.269
15753	0.453
17339596	2.295
6371	1.066
10664	0.192
2625	1.067
4333	0.475
6593	0.289
86007	0.467
13835344	0.253
76154	0.828
3534	0.772
7044	0.395
73390	0.106
7279	0.353
10343	0.420
185	0.177
7155	0.365
16359	0.399
84971	0.297
388391	0.297
11773	0.167
11582	0.201
7172	0.236
96749	0.364
2068	0.423
5236	0.443
21782117	2.914
2991	0.218
34853	1.039
37745	1.039
36978	1.086
34190	1.133
34191	1.086
36771	1.086
36710	1.130
56757	1.084
549017	1.043
84347	1.135
56764	1.084
56758	1.084
47914	1.135
56762	1.043
33984	1.082
33983	1.126
34860	1.193
82738	1.240
36982	1.193
36979	1.240
47915	1.196
56783	1.240
36981	1.236
37004	1.196
36980	1.236
222538	0.125
13848793	0.190
6492	0.273
7176	0.2
12478	0.158
7211	0.236
65523	0.106
11080	0.171
