Compound Id	BCUT [BCUTp-1h]
6145	7.4812
10053	9.5018
28993	8.5267
59483	7.8267
11811	6.2170
7777	6.6151
15482	7.2791
454215	6.7140
7856	7.0826
8562	6.6896
10054	8.3459
7730	6.0235
11739	7.9553
11056	7.7981
6146	6.8603
9461	5.3395
654	4.7922
11194	8.7413
6165	7.4838
11216	8.4269
62230	9.0556
16791	7.0415
18717	8.8253
11210	8.7413
518	N/A
11117	6.8596
205483	8.6575
10979	9.3688
61346	6.2090
6186	10.6245
391	3.974
69371	9.3708
69569	7.6415
6310	6.9374
7606	7.2928
7181	9.3568
99596	7.97
23255	6.8458
6123	6.2272
4514529	2.73
11351244	8.0911
499714	8.2423
78467	8.5622
16841	5.6037
2062437	8.1035
61266	9.1788
15954	8.1916
11819	7.5502
7622	7.4520
99440	8.7078
11239	7.2556
11543	7.8025
10790	7.5694
6187	9.6043
2656	9.3988
6827	9.7885
20939	9.4941
9016	7.6450
7817	6.5048
11788	7.4721
13835316	7.8309
6270	7.2025
454209	5.6780
9633	7.1649
9377	6.6876
9243	3.9136
11148	2.5411
923	2.8654
6121	7.0905
8576	7.4744
7851	7.3067
15387	7.3959
6315	7.7118
7811	6.9714
7835	7.1496
7769	6.6570
7716	6.3008
7564	5.6720
6101	4.9809
6089	3.7517
6118	8.2455
8577	8.1286
14349	8.1310
7852	8.1212
14680	8.0942
7776	7.9763
7330	6.5709
6122	10.5336
63863	5.8552
2282428	7.7823
15486	7.7588
7732	5.3836
18920	7.2881
11861	7.3865
123993	8.8204
11036	7.3266
11029	7.4838
11794	6.9341
11732	8.3937
10511	7.1309
21011	6.6198
11678	7.1744
7533	8.5060
3644	5.6048
6320	6.2263
10947	6.8550
6164	7.8833
11729	7.5048
9254	6.6261
9251	7.7330
6307	8.24
62589	7.7694
7686	7.6438
13837280	8.8078
9253	8.6685
13255	6.9838
10512	7.0481
13837797	6.2810
16641	3.8695
6098	5.9002
10536	8.9990
7827	8.6061
9233	7.8254
18607	8.1335
5730	10.4394
3441	8.8077
83734	8.6263
217	2.2510
56559	7.6508
9053802	7.6480
10787	7.8773
29000	7.1383
11793	7.3933
10526	7.2054
120464	9.5980
7434	8.3488
7459	7.5629
11024	7.7596
6312	6.6198
8398	7.2485
24590970	9.1323
7733	5.5480
56144	6.7645
23055	8.3193
6130	6.4378
7850	7.4238
11865	7.3451
7714	6.7687
10437	6.4543
6097	5.8377
12219	8.2302
7848	8.2204
61487	10.1263
11863	8.2007
7810	8.1614
7766	8.0828
7711	7.9256
7552	7.6113
6092	6.9902
7791	6.5931
12010	10.4514
11830	10.3728
10497	10.2156
31029	9.9013
6100	9.2770
12228	N/A
6042	9.7416
553742	6.8429
13836713	7.6820
13803	6.1106
11898	7.6385
72522	7.6351
7928	7.6308
14348	7.6251
2581	7.6171
11891	7.6068
7917	7.5908
7915	7.5709
7901	7.5390
7892	7.4996
7882	7.4357
8574	7.3571
932	7.2293
7812	6.8165
7837	7.0721
6040	6.5021
258	5.9910
1004	5.3623
682	4.3518
7815	8.0549
7560	7.5048
6103	6.8878
6635	11.8670
14829	7.6968
6087	4.5881
11525	7.0238
7721	7.8191
6083	5.7451
1039	6.5316
6088	8.0351
864	3.1116
13837281	9.7972
937	1.4380
56232	7.9412
71390	7.5939
5979	12.6745
13837190	4.8105
7074	7.4604
15077490	9.8255
13872989	5.3938
13638	7.1671
7170	9.3881
10534	7.3104
6128	3.8520
9391	5.4759
6086	3.4485
10410	8.7584
68503	6.9008
10675065	5.5738
14694	6.7125
7090	7.3644
7028	6.6615
63156	6.9265
12626	6.6709
62597	6.1598
15803	9.4612
10487	8.5199
13492	8.7387
15747	8.7486
8356	9.0728
13849981	8.9537
12933	8.1258
6105	2.4517
18971812	7.5337
14688	7.9504
6125	7.7877
13835977	5.7669
5977	8.4848
71876	7.4555
7128	8.7760
7183	8.9156
7088	9.5450
15461	10.1733
13299573	7.3650
107412	6.3178
7073	7.4163
455353	6.8064
16778	5.9707
7705	6.6083
2340753	7.8695
7728	5.2040
8554	6.3570
10340	6.4120
21112738	6.2049
4481813	4.9503
13487	8.7191
7385	8.4440
8531	8.6022
7448	8.3664
4514586	3.887
764	6.8585
10325184	7.7785
6406	7.1468
12066	5.0115
7738	5.5599
7098	7.5164
10404	8.6798
7419	8.6012
7219	8.1529
11660	8.2868
6999	8.6073
5026296	10.6340
18688	8.5150
7737	5.8215
13871721	6.0225
1108	7.5348
236	6.3934
7521	7.6649
7641	7.8218
7659	8.1360
11871	10.2824
55130	6.8569
10433	7.2102
11992	6.7783
13836399	6.4920
7703	7.1184
10253	9.3871
60886	8.6620
83962	11.1458
12161	5.9450
7671	7.8786
10446	7.8786
62249	8.3580
11526	4.8145
13571291	5.3380
71312	8.3605
7026	6.6671
7678	7.0294
9970	7.4238
7672	9.6732
7786	9.8109
8335	9.0738
6301	8.9537
10606755	5.2790
7657	7.4539
22453	7.8811
7065	7.2594
11193	8.6670
13836591	5.5184
13875283	7.5229
7553	7.7875
11409	8.7584
13249	7.6094
3631	6.7428
13835836	6.6968
55084	7.0558
7694	6.7415
7482	6.7022
11716	6.8958
11045	6.5814
7515	6.1496
13836549	6.0117
7546	5.8393
7677	7.6615
13836674	6.6305
2293678	9.9590
6967	8.1357
6977	8.4440
21168808	9.1280
960	7.6195
6177	8.0440
61213	6.3633
20545	7.6510
7472	7.2499
11207996	7.7918
29016	7.3868
7747	7.1316
7627	6.6211
10571	7.1026
7076	7.4212
6649	8.0383
8012	7.4095
7003	7.4030
13854944	6.7699
6104	6.5317
4937830	4.67
61191	7.4646
9614	6.3269
7739	7.8665
8883	8.7926
7757	7.5149
7511	7.3875
7509	7.29
29005	7.1328
10420	6.9380
7478	5.4510
7475	6.6236
7463	6.0061
6333	5.5548
21111806	6.2915
10364	7.8984
21111820	8.5283
21171407	10.0775
3210	9.0559
10756	9.7871
11910	7.7972
7469	7.8401
7064	7.7239
60329	5.8281
13842001	8.0274
13850082	9.9773
21106169	4.2161
7872	7.3572
7875	7.4997
7913	7.5710
7670	7.8041
8568	7.0724
14846	7.4268
7800	7.3481
11843	6.8172
29012	6.5028
10797	7.8093
7538	7.2114
7536	7.0542
11755	6.3106
7706	5.9924
7761	7.3137
10492	6.9791
11680	6.4664
11706	6.7808
10653	5.8498
68179	7.0761
10001	7.2186
6341	6.7890
11727	4.3913
7727	5.5140
3951	6.8243
21108550	6.3091
13836021	5.8235
9724	9.7216
11731	8.8753
8950	8.5477
14866	9.6692
6720	9.3869
13850142	9.5486
558917	8.4812
11153	4.4847
7559	5.3075
558928	6.8429
415	6.2170
390927	9.5486
10236	8.7584
7012	7.1623
11065	7.0952
28981	8.2626
99681	10.0604
8525	5.3717
6176	8.4370
7081	7.7910
6313	6.5335
13837702	6.5743
9903	8.5740
13849989	8.4756
55123	6.9923
12012	6.6780
7534	8.1941
10791	7.4953
11125	6.3426
7782	5.7268
8552	6.8970
7701	6.5826
6316	8.0668
9325	6.2104
13866593	6.9295
11911	10.7188
55091	10.4435
552744	6.1835
7888	7.5097
12013	7.5760
123860	6.2268
28986	7.0191
2863	7.4558
6335	5.0015
7803	7.1123
259	6.1520
7616	5.5403
171	4.3579
24641	7.6496
7129	8.9556
7866	7.3772
3756	7.5490
10033	7.6266
30713	6.6718
10788	7.8030
7621	7.4149
8329688	7.5203
10777	7.1815
441	7.2078
7838	7.0505
5949	6.7734
370	7.2695
29029	7.3463
7772	6.4590
256	5.9048
512	5.2760
1005	5.5233
2018460	9.66
21169510	10.6053
48024	7.4084
7013	9.0390
7676	8.2046
13875281	8.8327
7220	8.3198
7248	8.6128
11661	8.4556
12674	9.7163
8097	8.9367
12071	7.6360
10035	7.6392
12972	7.6076
9976	7.4111
7514	7.1743
215929	7.3315
11025	6.8599
7734	5.0632
7016	6.3885
1087	4.5544
60524	6.2017
72551	7.5289
763	2.0185
1095	7.9644
6179	11.6964
2038738	7.0134
11154	9.9787
12259	9.3871
3973	8.2401
13836589	5.5194
172	4.0185
13836520	6.2483
22191	7.1781
75951	7.3717
72793	7.4925
13835336	5.2075
13875230	8.5138
18219	11.2445
4514549	6.177
10801109	8.6608
15016	7.6332
29004	6.6842
7871	7.5050
21153	7.5444
7802	7.2510
12218	7.4466
12632	7.3679
7760	7.0938
11095	6.8599
21106173	6.6842
7607	6.5455
13866746	6.0956
7577	4.1365
7506	8.3943
13835861	7.7098
6326	8.7595
9228	8.1880
29036	10.7973
13838404	11.9543
7239	9.8786
11647	8.0610
7530	7.5943
21106535	7.5535
6119	9.6409
10251740	6.8034
9326	6.6741
2916	8.8436
558875	8.5772
6106	13.4217
3544	9.2709
1266019	8.7315
109838	5.8328
6321	5.9168
175	5.1554
13874867	6.6274
6314	6.5870
4510484	8.3061
68832	7.0209
62530	8.1105
13842613	7.5228
7391	7.6570
7984	8.5830
11809	6.5719
7242	7.7961
58234	10.6340
26325086	7.6188
13862665	6.1611
15443	7.9742
124968	5.8985
9581	7.3199
66809	7.0091
221082	8.6128
13875320	9.9897
6642	9.5508
62826	7.4748
13835376	5.9910
127750	6.0493
12442	6.9370
13857694	8.7308
7673	9.3616
7443	7.2844
7662	9.2070
1609	6.2216
363458	6.9405
7684	7.2690
61111	6.1145
13875196	7.3313
11042	7.4983
24972	7.9438
28992	7.1657
13875160	8.3616
13875258	9.5136
73479	7.9755
8935	9.1090
15093	8.5723
9994	5.0720
29015	5.4163
278	3.1186
4446445	7.3765
4444608	6.9049
394562	5.9363
13839199	7.1939
18724	9.5033
7238	7.3809
21105959	8.0505
13866817	8.4734
13875392	9.6708
13839575	5.9712
6322	5.9897
558020	5.7319
733	6.0680
6342	9.7416
21132380	7.7821
7551	8.5452
12244	8.5617
1266393	8.9885
13677	9.8089
124	8.4089
132	7.9842
21106015	6.0608
65750	8.6135
63903	8.3793
10940	7.9690
13865438	7.6805
7223	8.0459
13868640	9.7645
29001	6.7065
59674	6.0474
21106135	7.8040
10248	8.3707
13837988	9.1819
8528	7.2789
8900	4.8640
10400	8.8507
8067	11.3838
13839109	6.0705
13837537	5.9967
21105905	7.9828
11077	7.6553
13839123	8.0505
9911	8.5028
13839174	8.0515
906	8.8668
7630	5.5325
13865426	6.7846
13884973	7.9201
10710415	6.6623
8543	7.0830
13835604	6.2588
6093	7.6866
59447	7.5665
21106560	8.0677
20843	7.6363
15965	8.4673
70682	8.2514
13658	8.1076
11862	8.2654
7710	8.3960
7809	8.2841
7765	8.3214
69177	9.0332
21111822	9.4071
6794	9.2197
7681	9.2556
26516	10.8506
17131	8.1096
10772140	6.2218
7190	8.0543
63054	6.5774
18801	7.0302
68156	6.7746
21106520	7.3615
16119	8.6793
10244	8.8417
924	8.5909
13862559	9.6664
6788	9.1801
7131	8.3649
7466	5.7484
13861343	9.6850
73412	8.1701
8904	5.8479
13874733	7.4478
24535	8.8869
25552	8.5735
10437215	7.3384
12225	6.1565
13839151	8.3705
13848808	8.4468
8140	8.9236
11087	11.6516
10909	9.3383
10918	9.4945
15489	9.6441
2441	10.5598
12499	6.5660
7480	7.0299
10939	7.9781
7018	6.8110
11784	8.0520
13839128	7.8933
8868	8.1301
7518	9.6009
21106019	8.3752
7528	7.7236
24533	7.6294
1020	6.2740
2039535	7.1568
13839110	7.9857
21105998	9.1508
13865680	8.3649
11604	8.2473
8374	8.5063
21106586	8.0421
11756	4.9425
8733	5.9073
13835459	6.3523
71089	6.8425
7688	7.0087
8902	6.0635
10937	8.0523
6897	8.3895
773	5.7308
17443	6.8424
6883	8.2339
11785	8.1368
15495	8.7218
1141	6.2859
7240	7.9649
503239	8.2574
13860641	8.6746
6974	9.5966
21106571	10.3999
10908	9.3383
3463	15.6445
16388	7.4394
6828	9.4138
7161	9.5746
592	6.0003
8141	6.4196
7679	6.7180
4444456	7.1188
83866	7.2646
66996	7.5385
21105897	8.6039
15427	8.5803
5830	8.2473
13840690	8.4789
13839105	8.2473
11667	8.3628
13835772	7.7361
61538	8.8760
238	7.9235
13864445	10.1591
21108548	11.6350
13047	10.1472
21106163	9.9158
967	11.1922
13876103	8.8620
2018165	5.7345
14256731	7.7082
6311	6.5729
11699	6.6509
12643	7.2217
83850	7.2646
30595	8.8403
13839082	7.5968
13865424	7.8456
13853758	8.9144
13860335	7.7361
4366810	7.5580
10422	7.4676
11695	6.2626
13229	8.1540
24099	6.4184
11576	8.5484
7175	8.3687
7157	8.5259
12060	8.5028
14678	8.66
11021	7.8933
21105871	7.6185
466305	8.4926
13837686	8.4396
61411	9.1904
917	9.7307
21106519	8.7374
65	8.6791
13029	9.9016
13875356	10.1626
19766	10.7654
12044	10.0283
12682	9.6517
10181341	8.3489
748	2.9840
71628	8.2690
7568	6.0050
13839553	5.5975
9363	6.1373
6296	9.5540
9574	7.9011
971	6.7196
13846663	9.5701
21106091	10.1988
10246	8.8172
70715	8.6955
13871718	8.5028
2654	9.6404
9547	7.8516
92731	9.4308
62632	7.6163
78998	7.6059
11884	7.5692
16177	7.5356
15853	7.4961
67360	7.4288
11866	7.0581
15846	7.3501
7566	5.3065
29026	7.2154
11846	6.7887
7770	6.4743
7717	5.9353
6102	4.1173
21109330	8.3520
10948	6.4673
13835293	8.1125
13835224	5.8396
13839441	6.6198
13835235	4.5859
62808	5.9512
7236	7.6417
11589	8.3364
79969	8.8079
21106366	8.5439
62310	8.6825
7420	8.7066
28982	8.1884
19709	8.2066
21168831	8.6373
55443	8.7126
453675	8.7443
60121	7.8923
69340	8.6492
10992	8.0505
6633	8.9246
16804	9.4460
21159695	8.5803
455090	7.9239
57726	9.2525
7234	7.9876
6630	8.5909
71437	11.8948
13063	9.3373
558878	8.4381
2005981	7.8517
25886	7.6940
71430	6.8269
7736	5.9366
447	7.5779
21106525	8.2929
18707	9.9042
559096	10.4560
13868660	11.90
707	11.6941
7140	8.2115
8070	8.5259
387	6.3320
10018	5.7668
61001	8.5709
13854136	8.0459
1664	7.25
20570	8.2574
13854248	8.7491
7001	9.7291
11366	10.2178
21106540	10.6481
21106570	11.1334
15855	9.5746
7790	4.8260
13835209	6.1096
8903	6.0239
62489	7.2593
8899	7.6773
13634	8.1502
13630	9.2866
13869434	8.2765
553578	8.4381
66565	6.1145
10437135	7.3510
66021	7.7216
7221	8.2349
10857	9.4126
7383	8.9246
13030	9.7879
6339	13.2116
6736	9.4945
10851	9.6517
10850	9.6517
23977588	15.4554
434	8.6128
24043	7.0653
12069	7.0001
191367	6.6858
11799	6.3583
7615	5.7424
6338	5.0745
11265	8.1540
6135	3.8172
72056	7.5473
34095	7.4514
18685	7.3865
62628	7.2597
67653	7.5383
11875	7.1309
21106032	7.2238
7021	6.0535
1348	6.8656
66896	8.9188
62534	7.9096
62408	8.3811
7389	7.7811
13848467	7.7158
72556	7.8436
13835151	7.6792
10991	8.4021
13860692	7.8018
13869462	8.3603
38364	10.8234
12045	9.7139
2003	15.5415
17784	8.8541
12637	7.2658
13839416	6.8763
11694	6.6823
29008	6.1738
2606	10.2080
21106524	8.2786
12823	8.3860
5889	7.3396
81815	6.0221
13840647	8.6798
13875212	10.9170
9579	7.9118
21105859	7.8735
19475	6.4460
9874	8.9565
13647	7.7749
9350	6.7025
21168826	7.9897
10801842	10.6754
65785	8.1036
13860491	8.4021
6780	8.7872
10841	9.8089
5593	8.2031
25889	7.5966
25890	7.9182
10227261	7.7968
220998	7.9968
12954	7.8396
9454	8.3164
9360	6.6911
13851576	9.0574
21105848	8.16
12047	9.5568
16736498	15.4540
913	7.7525
6478	9.9298
6745	9.3082
8912	6.2119
12229	6.3856
6898	8.8024
10849	9.8089
11038	12.0452
89076	8.9881
21105870	8.6716
199342	9.7063
19477	7.3681
6287	5.8619
13811	8.9311
14169248	8.2254
1019	5.0560
10437074	7.8867
21105878	7.5289
21168813	8.6354
235	7.6499
8186	8.4478
11596	8.1068
13860775	7.8878
6674	10.1877
11083	8.8444
2206	10.5210
13872122	8.8503
8098	8.7824
10328	11.8816
6737	9.8438
6789	9.3548
15861	9.9661
7600	8.38
4445317	11.1876
11632	7.5253
7961	9.9728
13885245	8.5635
8674	7.6185
7132	8.3122
13856352	8.4021
8071	9.0307
11783	9.2026
10980	9.5631
21106172	9.4136
27488	11.3161
10813	10.1233
7202	8.6522
30516	7.6824
26325090	7.0613
21112023	8.3006
13876539	8.2266
21106018	8.8869
68676	9.6734
551	9.4554
11776	10.9320
66895	8.9096
66887	8.8997
9893	8.7798
63518	8.8801
59482	8.8408
6881	8.6238
13839308	8.2194
10586285	9.4185
218253	10.3776
8341	8.9834
20198	10.9919
7689	7.8927
63310	8.0930
7299	9.0948
10829	9.8099
191	6.9971
12957	6.6535
84036	7.2109
68152	8.5398
24041	7.1478
19953955	6.4503
13835630	8.2626
14556	8.3046
21106140	8.9406
13863618	7.8851
13837787	7.5816
1361549	9.3340
10831	9.8099
23886	10.8764
33421	11.3556
992	8.7250
70714	9.0285
13875432	8.3170
12640	6.2399
6480	8.7229
15755	10.0883
14995	10.3338
14994	10.3338
67470	10.0883
15476	10.3497
15756	9.8645
1906	8.4158
6592	9.8358
21943	6.9679
10106	6.3335
19956441	6.7647
11930	7.3654
10384035	7.0195
65936	7.2102
14227	8.7796
11584	9.6074
13867714	8.9126
6706	9.8417
6916	8.5662
19957731	7.3441
10205670	4.3334
120489	6.6756
13875219	8.2582
7302	8.3136
70660	8.0973
16387	7.2440
502245	8.6030
5708	6.8965
16159	9.8485
13648	7.9571
9349	7.3220
63889	8.1990
13835126	8.5351
10437210	7.8019
768	8.2101
34863	11.8446
23730	6.2779
23621376	5.8613
11332993	8.6714
21106146	7.8267
12231	7.8705
13837760	6.9547
10008	7.0067
10972	9.7698
2079	11.1498
13869451	8.4719
4759	8.7032
33617	9.0608
11961	9.7234
15619	9.9661
6739	9.1215
953	8.0646
331	8.1324
15789876	7.8683
7224	7.6804
11600	6.8489
21106144	8.1034
13863774	7.6527
10243171	8.5142
7138	7.4484
4878	6.8373
6604	9.9215
25677	12.3346
6840	9.1844
4590	8.5337
12816	7.5941
21111781	8.1995
123207	9.3560
776	8.4399
15475	10.4886
15477	10.8442
15478	9.8371
15524	9.6226
2297441	10.0953
158870	10.8361
157093	10.3498
83374	10.5773
457144	11.0663
135925	11.3531
457145	10.8361
8807	10.0423
8182	8.3593
19476	6.8223
13871489	7.7642
28969	7.7665
13863629	6.5345
7278	8.5047
13644	8.2073
21106014	8.9072
13869480	7.6750
42330	10.8354
13869339	8.3356
13875441	9.4740
30881	8.7808
14620	8.6236
6852	9.1406
6735	10.7387
30572	7.6610
392447	8.7298
67465	8.9858
4962	7.9714
21106013	8.5006
577	6.8445
26260	10.2804
4932499	10.2815
4575338	12.9813
12586	8.6944
7964	14.5663
6193	15.1950
86394	9.8963
13860817	9.2334
21111772	9.8026
15620	10.4376
11708	12.3329
6079	8.4061
13859497	7.9834
9943	7.5083
28973	7.9516
62517	7.7746
456015	9.2116
63906	9.5322
1446	8.1912
12133	8.3102
15621	10.1233
11632871	6.7165
13856009	8.1425
79280	8.0104
27296	7.8730
11651	7.7158
8657	7.4603
8665	7.4014
4575	11.6213
13842573	9.4152
8876	8.8668
63908	7.3423
10181339	8.5623
86435	8.6805
21106020	8.35
15488	9.8886
84188	10.8218
136000	10.8218
135983	10.6109
136001	10.8218
136002	11.3315
136003	10.5980
84235	10.1148
10438331	10.5961
82755	11.0797
82712	11.5553
157094	10.8404
103011	11.3108
102798	11.9498
82762	11.0833
13849665	8.5868
24326358	10.2466
5894	5.6527
15702	8.9098
221226	7.6566
5976	6.7848
68437	10.1233
26010	10.8666
30600	10.6221
33455	10.6221
33934	10.4998
33932	10.8666
5807	9.1046
34866	11.3556
34665	11.1111
34664	11.3556
37904	11.8446
34864	11.6001
34188	11.6001
34865	11.4778
11974	12.0994
10771217	8.1778
33416	6.2893
15409	8.6793
21106036	7.3915
120548	8.5905
11591	8.1058
11778	8.9950
44152	10.9198
11954	10.4314
8855	8.5323
11769	11.7727
18941	10.6164
29282	10.3020
6586	9.6926
2915	11.3612
13328	15.5745
8960	3.451
10772050	10.1338
7225	7.6241
70652	8.8088
7685	9.0389
7208	8.1049
21111817	10.0642
20124	9.8582
7406	8.4894
10498	6.5440
70988	8.5297
9564	7.6839
2923	9.6364
21106470	8.5155
10432	11.7103
56793	12.3336
454495	12.0891
40191	12.0891
56791	11.9668
35581	12.0891
56774	12.8226
82765	12.5781
7042	8.4336
2185	8.3979
4760	10.3020
12874	10.3020
13853953	8.8065
6988	9.2992
13869414	7.4793
13860720	9.4499
11294	10.0122
457140	10.9776
27793	11.3035
82754	11.2221
457138	11.0998
102897	11.2221
457139	11.5553
102947	11.5553
97173	11.0673
102720	11.3108
102801	11.7998
102833	11.0673
102721	11.3108
102856	11.7998
102933	11.0832
103066	11.5553
97172	10.3561
64016	10.1258
4450907	12.9813
120621	7.2406
12445	8.4981
20119	6.6119
7030	5.1208
13835932	6.8154
13257	7.5075
2937774	8.3683
62484	11.8924
1015	7.8696
87265	11.8222
12699	10.4913
21429023	15.8347
10892	8.4468
376	7.2114
13837303	9.4324
78	7.5136
13837329	9.1966
11595	8.7976
4745	8.7126
4768	8.9174
20848	9.1522
65701	11.9023
8273	9.3343
12705	10.2234
8183	8.1984
11563	12.0598
59577	8.3851
61707	7.0980
11610	8.5142
7397	8.5024
6675	12.4777
11588	11.8531
2283071	10.2815
8319	9.4772
11003	8.9282
13104	9.7010
6334	5.6091
206561	8.2111
64699	10.8694
21106008	8.2439
5091	7.6320
55205	6.9263
13816	6.2210
11244	6.7380
247721	8.7081
71	8.0999
2169	8.8378
13303	10.1448
13302	10.1448
4489	6.9529
13835706	8.1153
26765	6.7761
192642	7.4117
122446	8.6674
21181	7.0905
11752	6.1845
2275	5.2506
10464	6.4618
6330	5.8452
11795	6.7762
173	4.9925
3918	11.9545
6790	9.1595
106355	11.7998
102741	11.8008
97055	11.5696
97198	12.0443
5993	6.1725
693	3.7873
28682	7.7904
191058	8.7041
5596	7.5686
18	8.25
6807	9.9474
13856959	8.6248
553649	9.1032
13848341	6.8227
10864	9.9635
5027	8.5245
2271976	9.8010
10169	12.0806
8860	9.3556
10986	8.4974
5915	8.3151
7146	8.1606
6838	9.1684
34874	11.6011
36972	11.6001
56788	11.4778
533188	11.8446
35579	11.6011
16182	11.2439
46262	11.6001
35580	11.4897
82818	12.0891
56790	12.0891
56795	11.9668
33458	12.3336
82777	11.8446
35584	11.7223
56785	11.8446
56792	11.7223
34189	11.6117
34859	13.0681
84346	13.0671
56760	12.9448
56755	13.3116
33666	12.7013
8030	10.5781
8060	8.8413
13867413	6.0171
7310	8.4166
6781	7.9980
21106365	11.2401
13865630	7.0585
26325085	10.2051
26325087	10.4783
26325088	10.6703
7241	7.3850
12061	8.5086
61765	8.4083
15473	10.1341
17099	10.1331
17098	10.0108
33933	10.3776
15474	9.7673
34868	11.1111
37905	11.2445
34869	10.9888
37918	11.3556
37915	10.8666
34867	11.1111
25605	11.1111
26011	10.9888
34870	10.7443
34666	10.8808
21924	10.7443
36973	12.5781
37744	12.5781
46894	12.2113
45444	12.4558
56769	12.8226
56780	12.3346
34847	12.5781
39406	12.3336
35081	12.2113
56781	12.2113
56771	12.3336
3584	11.3350
6842	12.1942
4624	9.5325
10101	4.9188
10025	7.3201
5004	7.4816
28994	4.9377
9218	8.3343
13835351	8.7584
6773	9.0147
102834	12.0443
102722	11.5553
154865	11.5553
96948	11.5553
102743	12.0443
102857	11.3444
154866	11.7998
106356	12.0443
102787	12.0443
97240	12.2888
102742	12.2888
136966	8.5566
13054	8.5785
7636	6.3591
71787	6.5765
21105795	7.7960
11629	7.9505
13853943	7.9934
21105699	9.2882
5439	5.3218
29107	6.8133
7029	5.9761
19231	7.4164
67460	8.6422
