Compound Id	BPol
12013	29.381
123860	23.510
28986	16.263
2863	22.822
6335	9.433
7803	16.263
259	9.704
7616	9.433
171	5.331
24641	19.407
7129	10.932
7866	20.636
3756	27.195
10033	38.127
30713	5.432
10788	14.076
7621	14.076
8329688	9.162
10777	11.890
441	18.449
7838	16.263
5949	14.076
370	18.449
29029	20.636
7772	11.890
256	9.704
512	7.517
1005	7.517
2018460	9.469
21169510	9.6
48024	15.758
7013	6.726
7676	5.886
13875281	8.072
7220	8.746
7248	10.932
11661	10.932
12674	17.491
8097	13.118
12071	42.5
10035	44.686
12972	25.009
9976	20.636
7514	16.263
215929	18.449
11025	14.076
7734	9.433
7016	11.890
1087	4.196
60524	7.652
72551	19.407
763	0.270
1095	11.026
6179	3.193
2038738	6.580
11154	6.196
12259	17.491
3973	9.535
13836589	14.764
172	5.331
13836520	14.764
22191	15.034
75951	17.221
72793	17.221
13835336	6.992
13875230	8.072
18219	8.839
4514549	0.0
10801109	44.505
15016	41.975
29004	18.866
7871	25.009
21153	27.195
7802	18.449
12218	22.822
12632	20.636
7760	16.263
11095	14.076
21106173	18.866
7607	11.890
13866746	7.108
7577	7.247
7506	20.636
13835861	11.365
6326	4.540
9228	5.996
29036	4.093
13838404	4.963
7239	11.026
11647	18.179
7530	19.265
21106535	7.399
6119	3.223
10251740	7.247
9326	6.669
2916	4.766
558875	4.766
6106	9.366
3544	20.636
1266019	24.738
109838	16.950
6321	9.704
175	7.517
13874867	12.578
6314	7.517
4510484	16.263
68832	12.848
62530	13.345
13842613	11.159
7391	12.848
7984	13.118
11809	8.072
7242	11.159
58234	19.678
26325086	18.866
13862665	11.620
15443	14.076
124968	7.123
9581	10.771
66809	10.888
221082	10.932
13875320	8.942
6642	19.678
62826	9.382
13835376	19.137
127750	19.137
12442	6.866
13857694	5.213
7673	6.756
7443	6.424
7662	4.540
1609	13.281
363458	14.601
7684	15.921
61111	6.896
13875196	10.771
11042	11.159
24972	13.572
28992	11.386
13875160	8.072
13875258	8.942
73479	8.610
8935	17.058
15093	9.030
9994	8.475
29015	12.578
278	3.144
4446445	16.263
4444608	11.890
394562	7.517
13839199	8.972
18724	15.532
7238	10.662
21105959	12.848
13866817	5.213
13875392	8.942
13839575	21.053
6322	7.517
558020	7.123
733	8.746
6342	3.866
21132380	11.159
7551	6.953
12244	13.118
1266393	9.886
13677	13.118
124	9.704
132	7.517
21106015	5.886
65750	17.718
63903	13.345
10940	11.159
13865438	12.848
7223	9.179
13868640	6.953
29001	10.662
59674	8.746
21106135	12.848
10248	13.118
13837988	5.213
8528	7.652
8900	4.826
10400	13.345
8067	2.520
13839109	17.908
13837537	12.415
21105905	11.159
11077	11.159
13839123	10.932
9911	13.118
13839174	10.932
906	8.746
7630	10.391
13865426	14.764
13884973	15.305
10710415	15.722
8543	7.399
13835604	12.685
6093	3.896
59447	14.438
21106560	11.159
20843	11.386
15965	15.992
70682	20.071
13658	15.758
11862	15.698
7710	9.139
7809	13.512
7765	11.326
69177	15.305
21111822	11.026
6794	18.378
7681	8.839
26516	13.429
17131	35.533
10772140	4.658
7190	9.704
63054	6.998
18801	15.738
68156	13.552
21106520	8.972
16119	13.118
10244	15.305
924	14.005
13862559	4.540
6788	10.932
7131	10.932
7466	13.373
13861343	2.516
73412	10.456
8904	7.013
13874733	8.972
24535	17.945
25552	15.758
10437215	15.488
12225	8.106
13839151	10.932
13848808	11.620
8140	5.213
11087	9.056
10909	13.118
10918	13.118
15489	10.259
2441	18.449
12499	7.108
7480	13.643
10939	14.076
7018	8.072
11784	6.113
13839128	10.932
8868	8.475
7518	6.083
21106019	6.844
7528	16.625
24533	11.386
1020	6.786
2039535	13.302
13839110	10.932
21105998	15.305
13865680	10.932
11604	10.932
8374	18.179
21106586	16.950
11756	7.318
8733	9.179
13835459	12.252
71089	9.199
7688	9.199
8902	5.693
10937	11.159
6897	13.806
773	6.353
17443	11.115
6883	11.620
11785	6.113
15495	18.179
1141	7.609
7240	8.972
503239	14.459
13860641	11.365
6974	6.756
21106571	3.866
10908	13.118
3463	8.406
16388	44.966
6828	10.932
7161	16.263
592	7.517
8141	9.704
7679	11.890
4444456	5.213
83866	13.118
66996	6.340
21105897	13.806
15427	13.552
5830	10.932
13840690	8.072
13839105	10.932
11667	9.988
13835772	8.746
61538	13.118
238	7.517
13864445	4.540
21108548	9.166
13047	3.866
21106163	3.866
967	3.193
13876103	15.034
2018165	6.106
14256731	22.552
6311	8.312
11699	17.746
12643	10.932
83850	13.118
30595	13.806
13839082	8.746
13865424	9.704
13853758	13.552
13860335	8.746
4366810	22.119
10422	19.932
11695	15.559
13229	21.296
24099	11.365
11576	11.890
7175	13.806
7157	13.806
12060	13.118
14678	15.305
11021	10.932
21105871	8.746
466305	18.179
13837686	5.886
61411	15.305
917	18.605
21106519	15.738
65	5.213
13029	4.540
13875356	6.953
19766	3.866
12044	13.118
12682	15.305
10181341	9.704
748	1.753
71628	17.945
7568	3.266
13839553	8.746
9363	6.896
6296	16.263
9574	7.627
971	6.559
13846663	15.305
21106091	17.491
10246	13.118
70715	7.210
13871718	13.118
2654	24.618
9547	7.627
92731	8.708
62632	34.549
78998	32.363
11884	27.990
16177	25.804
15853	23.617
67360	21.431
11866	14.872
15846	19.245
7566	6.126
29026	17.058
11846	12.685
7770	10.499
7717	8.312
6102	3.940
21109330	15.305
10948	10.932
13835293	13.118
13835224	8.746
13839441	13.118
13835235	6.559
62808	7.123
7236	12.025
11589	11.890
79969	16.263
21106366	11.890
62310	15.992
7420	12.445
28982	10.932
19709	15.034
21168831	10.259
55443	17.491
453675	19.678
60121	12.848
69340	15.305
10992	10.932
6633	5.213
16804	17.491
21159695	13.552
455090	14.459
57726	17.491
7234	10.499
6630	11.365
71437	17.688
13063	13.118
558878	18.449
2005981	4.193
25886	12.550
71430	18.866
7736	6.126
447	10.662
21106525	11.365
18707	6.083
559096	32.383
13868660	8.383
707	9.079
7140	9.704
8070	9.704
387	8.908
10018	12.578
61001	12.219
13854136	9.179
1664	7.219
20570	14.232
13854248	6.319
7001	4.540
11366	4.540
21106540	3.866
21106570	3.193
15855	16.263
7790	12.307
13835209	10.932
8903	7.013
62489	10.888
8899	6.880
13634	8.972
13630	6.983
13869434	11.365
553578	18.449
66565	7.006
10437135	13.302
66021	6.340
7221	8.972
10857	5.213
7383	11.129
13030	4.540
6339	7.346
6736	10.932
10851	13.118
10850	13.118
23977588	17.289
434	6.844
24043	10.364
12069	15.468
191367	13.281
11799	11.095
7615	8.908
6338	6.722
11265	16.923
6135	4.536
72056	28.423
34095	24.051
18685	21.864
62628	19.678
67653	18.331
11875	17.491
21106032	9.586
7021	11.024
1348	9.859
66896	31.568
62534	9.930
62408	9.930
7389	7.744
13848467	12.848
72556	15.034
13835151	9.179
10991	11.365
13860692	9.179
13869462	11.365
38364	5.410
12045	13.118
2003	11.266
17784	16.923
12637	17.674
13839416	15.305
11694	15.396
29008	10.499
2606	4.540
21106524	9.704
12823	8.072
5889	6.992
81815	4.989
13840647	11.365
13875212	6.953
9579	7.627
21105859	12.848
19475	8.177
9874	11.890
13647	13.281
9350	6.669
21168826	9.704
10801842	21.271
65785	18.179
13860491	11.365
6780	8.972
10841	13.118
5593	8.539
25889	14.736
25890	23.482
10227261	23.510
220998	25.669
12954	21.296
9454	9.813
9360	6.669
13851576	8.942
21105848	11.620
12047	13.118
16736498	17.289
913	7.744
6478	10.932
6745	14.076
8912	25.155
12229	7.084
6898	12.848
10849	13.118
11038	9.253
89076	17.448
21105870	10.932
199342	22.822
19477	16.923
6287	30.584
13811	26.782
14169248	15.603
1019	4.6
10437074	6.340
21105878	14.764
21168813	11.890
235	7.517
8186	11.890
11596	13.806
13860775	11.095
6674	7.714
11083	5.213
2206	17.312
13872122	13.315
8098	8.972
10328	9.056
6737	8.072
6789	8.072
15861	15.305
7600	22.822
4445317	22.822
11632	16.923
7961	4.540
13885245	15.992
8674	14.764
7132	9.704
13856352	11.365
8071	6.844
11783	6.983
10980	7.714
21106172	4.540
27488	5.410
10813	13.118
7202	8.235
30516	19.109
26325090	19.109
21112023	9.813
13876539	9.704
21106018	8.072
68676	10.273
551	10.662
11776	7.150
66895	22.822
66887	20.636
9893	14.076
63518	18.449
59482	16.263
6881	11.890
13839308	8.312
10586285	13.106
218253	10.259
8341	8.746
20198	19.407
7689	6.113
63310	14.622
7299	13.118
10829	13.118
191	12.848
12957	12.550
84036	14.736
68152	14.736
24041	16.923
19953955	12.550
13835630	18.378
14556	14.033
21106140	19.137
13863618	7.517
13837787	6.722
1361549	20.636
10831	13.118
23886	9.586
33421	9.586
992	8.475
70714	7.210
13875432	5.886
12640	8.106
6480	10.066
15755	7.399
14995	7.399
14994	7.399
67470	7.399
15476	7.399
15756	7.399
1906	11.457
6592	10.932
21943	14.736
10106	37.143
19956441	14.736
11930	18.036
10384035	13.302
65936	6.580
14227	9.030
11584	11.816
13867714	11.386
6706	7.714
6916	18.179
19957731	21.296
10205670	5.441
120489	11.115
13875219	5.886
7302	12.848
70660	18.704
16387	45.924
502245	16.517
5708	12.550
16159	6.726
13648	9.930
9349	7.102
63889	6.411
13835126	9.030
10437210	6.857
768	9.724
34863	8.912
23730	10.364
23621376	10.364
11332993	13.643
21106146	8.908
12231	10.590
13837760	6.559
10008	7.219
10972	7.714
2079	23.872
13869451	6.319
4759	27.967
33617	27.967
11961	4.973
15619	15.305
6739	8.746
953	7.950
331	7.517
15789876	28.841
7224	6.126
11600	9.433
21106144	8.908
13863774	8.908
10243171	13.643
7138	6.722
4878	6.559
6604	7.626
25677	8.239
6840	12.848
4590	17.746
12816	7.744
21111781	11.620
123207	7.281
776	8.312
15475	7.399
15477	7.399
15478	7.399
15524	7.399
2297441	19.585
158870	6.726
157093	6.726
83374	6.726
457144	6.726
135925	6.726
457145	6.726
8807	8.746
8182	8.475
19476	10.364
13871489	21.053
28969	11.620
13863629	7.247
7278	13.806
13644	9.930
21106014	6.844
13869480	11.095
42330	19.499
13869339	6.319
13875441	6.756
30881	27.967
14620	25.781
6852	12.848
6735	8.942
30572	11.095
392447	9.704
67465	15.830
4962	8.746
21106013	6.049
577	8.177
26260	15.305
4932499	17.491
4575338	24.667
12586	37.955
7964	30.443
6193	32.630
86394	15.126
13860817	5.646
21111772	4.973
15620	15.305
11708	11.553
6079	6.844
13859497	11.349
9943	7.744
28973	17.221
62517	12.848
456015	11.479
63906	7.714
1446	7.517
12133	23.594
15621	15.305
11632871	33.631
13856009	9.930
79280	17.221
27296	15.034
11651	12.848
8657	10.662
8665	10.662
4575	23.872
13842573	6.756
8876	8.746
63908	11.186
10181339	11.890
86435	15.992
21106020	6.049
15488	10.259
84188	6.726
136000	6.726
135983	6.726
136001	6.726
136002	6.726
136003	6.726
84235	6.726
10438331	8.807
82755	6.053
82712	6.053
157094	6.053
103011	6.053
102798	6.053
82762	6.053
13849665	37.045
24326358	11.025
5894	8.177
15702	19.232
221226	13.373
5976	8.567
68437	15.305
26010	9.586
30600	9.586
33455	9.586
33934	9.586
33932	9.586
5807	19.590
34866	8.912
34665	8.912
34664	8.912
37904	8.912
34864	8.912
34188	8.912
34865	8.912
11974	7.346
10771217	3.984
33416	31.444
15409	18.179
21106036	6.942
120548	14.530
11591	8.475
11778	5.646
44152	17.312
11954	4.973
8855	9.199
11769	9.056
18941	30.517
29282	30.517
6586	9.704
2915	11.026
13328	10.322
8960	1.733
10772050	3.311
7225	6.353
70652	18.179
7685	6.983
7208	8.475
21111817	7.714
20124	9.169
7406	13.806
10498	5.453
70988	15.992
9564	8.746
2923	4.780
21106470	9.199
10432	9.056
56793	8.239
454495	8.239
40191	8.239
56791	8.239
35581	8.239
56774	7.566
82765	7.566
7042	7.680
2185	12.252
4760	28.331
12874	28.331
13853953	6.049
6988	5.213
13869414	11.095
13860720	5.646
11294	8.072
457140	6.726
27793	6.053
82754	6.053
457138	6.053
102897	6.053
457139	6.053
102947	6.053
97173	6.053
102720	6.053
102801	6.053
102833	6.053
102721	6.053
102856	6.053
102933	6.053
103066	6.053
97172	6.053
64016	17.221
4450907	24.667
120621	13.643
12445	15.830
20119	13.643
7030	9.163
13835932	10.932
13257	9.270
2937774	14.331
62484	14.116
1015	8.993
87265	10.014
12699	13.118
21429023	9.919
10892	11.620
376	15.034
13837303	21.053
78	6.353
13837329	16.680
11595	14.963
4745	26.058
4768	23.191
20848	23.191
65701	12.2
8273	8.610
12705	26.145
8183	7.680
11563	10.014
59577	19.336
61707	10.137
11610	13.643
7397	10.137
6675	10.014
11588	10.014
2283071	17.491
8319	9.179
11003	12.685
13104	25.669
6334	9.270
206561	12.144
64699	7.251
21106008	15.722
5091	40.313
55205	15.830
13816	11.457
11244	11.024
247721	18.179
71	7.517
2169	21.005
13303	23.958
13302	23.958
4489	6.289
13835706	23.927
26765	13.643
192642	13.643
122446	15.830
21181	15.830
11752	11.457
2275	7.247
10464	10.137
6330	7.950
11795	12.323
173	5.764
3918	27.811
6790	9.179
106355	6.053
102741	5.380
97055	5.380
97198	5.380
5993	10.590
693	3.578
28682	10.157
191058	10.662
5596	6.992
18	7.517
6807	10.259
13856959	15.992
553649	13.118
13848341	16.680
10864	6.919
5027	18.818
2271976	29.727
10169	17.491
8860	11.159
10986	10.662
5915	9.704
7146	7.517
6838	15.261
34874	8.239
36972	8.239
56788	8.239
533188	8.239
35579	8.239
16182	8.239
46262	8.239
35580	8.239
82818	8.239
56790	8.239
56795	8.239
33458	8.239
82777	8.239
35584	8.239
56785	8.239
56792	8.239
34189	8.239
34859	6.893
84346	6.893
56760	6.893
56755	6.893
33666	6.893
8030	14.076
8060	15.992
13867413	9.0
7310	15.559
6781	10.824
21106365	12.779
13865630	21.053
26325085	28.620
26325087	28.620
26325088	28.620
7241	6.353
12061	10.499
61765	9.704
15473	9.586
17099	9.586
17098	9.586
33933	9.586
15474	9.586
34868	8.912
37905	8.912
34869	8.912
37918	8.912
37915	8.912
34867	8.912
25605	8.912
26011	8.912
34870	8.912
34666	8.912
21924	8.912
36973	7.566
37744	7.566
46894	7.566
45444	7.566
56769	7.566
56780	7.566
34847	7.566
39406	7.566
35081	7.566
56781	7.566
56771	7.566
3584	23.723
6842	13.306
4624	16.263
10101	24.025
10025	17.221
5004	21.594
28994	7.084
9218	11.567
13835351	11.115
6773	11.115
102834	5.380
102722	5.380
154865	5.380
96948	5.380
102743	5.380
102857	5.380
154866	5.380
106356	5.380
102787	5.380
97240	5.380
102742	5.380
136966	7.626
13054	12.550
7636	11.349
71787	10.662
21105795	7.517
11629	11.620
13853943	7.155
21105699	11.386
5439	9.866
29107	12.777
7029	9.433
19231	14.693
67460	12.685
299166	10.228
9873	11.984
17868	11.386
13860434	11.620
123	7.517
2157	12.578
13850879	30.486
6524	29.799
8243	34.171
6528	38.544
13837319	29.799
8241	25.426
11422	14.963
6855	11.890
13839012	10.932
2927	10.426
69982	15.630
6774	14.764
9965	11.890
8262	8.610
10903	10.932
206493	8.152
97257	4.706
97224	4.706
102923	4.706
96868	4.706
96864	4.706
97234	4.706
97233	4.706
154062	4.706
97142	4.706
4777	25.533
2075	27.124
18177	12.415
6665	9.238
21106148	10.824
6023	9.9
65763	7.007
56782	6.220
36977	6.220
83414	6.220
84348	6.220
82823	6.220
13846749	13.806
11107	14.076
11586	11.782
21106518	10.137
9120	6.885
3277	16.373
1278	11.386
6907	15.992
844	6.289
62472	11.782
6950	5.693
744	9.724
4444102	13.806
26563	37.733
6035	11.890
3548	27.649
392	6.992
21108576	10.137
1151	8.993
10628694	6.126
36975	7.566
56778	7.566
43354	7.566
37779	7.566
45445	7.566
36974	7.566
35585	7.566
34848	7.566
84344	7.566
34850	7.566
82819	7.566
56772	7.566
82820	7.566
16415	7.566
56779	7.566
56768	7.566
56777	7.566
84345	7.566
34668	7.566
16736486	9.919
8470	16.043
8111	10.932
10616	7.680
21106900	13.806
1577	5.260
642951	11.109
12730	32.433
6835	11.365
13300034	10.426
96965	4.033
33198	4.033
82783	6.893
34852	6.893
37000	6.893
37019	6.893
56765	6.893
39198	6.893
82740	6.893
56761	6.893
56756	6.893
56766	6.893
83413	6.893
34851	6.893
36976	6.893
56767	6.893
56763	6.893
1143	4.011
11460	11.457
11465	13.643
1448	6.885
5775	50.288
10254	10.137
10411	10.784
2241	7.950
62466	10.137
62485	10.137
7189	9.704
21106145	9.866
6658	15.655
11422351	17.841
25472	18.230
7150	11.620
32555	21.344
13854242	14.239
10181338	11.620
1078	8.475
56787	8.239
35583	8.239
82807	8.239
56794	8.239
33386	8.239
33457	8.239
47912	8.239
82817	8.239
46893	8.239
33280	8.239
35582	8.239
33304	8.239
46263	8.239
553171	14.494
10488	11.620
11488212	10.002
34667	8.912
34871	8.912
34873	8.912
56784	8.912
34872	8.912
970	10.932
556589	13.806
29153	10.932
11917	21.864
62467	7.277
3008	15.370
204209	20.791
10996	16.043
880	11.457
21106581	9.866
15827	3.360
70806	11.890
11369	14.050
4437893	18.179
5882	7.680
9824	9.704
12821	6.126
71193	16.975
67270	15.655
6033	15.655
7092	13.468
63968	11.457
2908	18.890
33407	5.546
36985	5.546
35205	5.546
15637	5.546
82821	5.546
8329	12.848
15753	15.830
17339596	19.033
6371	17.491
10664	6.722
2625	27.431
4333	16.386
6593	10.499
86007	25.155
13835344	13.806
76154	20.481
3534	29.998
7044	7.007
73390	14.260
7279	16.716
10343	9.071
185	9.426
7155	7.843
16359	7.007
84971	13.118
388391	13.118
11773	5.693
11582	6.289
7172	6.885
96749	14.076
2068	16.602
5236	16.602
21782117	13.182
2991	11.890
34853	6.893
37745	6.893
36978	6.893
34190	6.893
34191	6.893
36771	6.893
36710	6.893
56757	6.893
549017	6.893
84347	6.893
56764	6.893
56758	6.893
47914	6.893
56762	6.893
33984	6.893
33983	6.893
34860	6.220
82738	6.220
36982	6.220
36979	6.220
47915	6.220
56783	6.220
36981	6.220
37004	6.220
36980	6.220
222538	12.073
13848793	9.433
6492	8.746
7176	11.620
12478	6.126
7211	6.885
65523	12.073
11080	6.992
13090	15.310
