ID,InchiCode
1,"InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)"
2,"InChI=1S/C7H5ClO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,(H,9,10)"
3,"InChI=1S/C7H5ClO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,(H,9,10)"
4,"InChI=1S/C7H5ClO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,(H,9,10)"
5,"InChI=1S/C7H4Cl2O2/c8-5-3-1-2-4(6(5)9)7(10)11/h1-3H,(H,10,11)"
6,"InChI=1S/C7H4Cl2O2/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3H,(H,10,11)"
7,"InChI=1S/C7H4Cl2O2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)"
8,"InChI=1S/C7H4Cl2O2/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,(H,10,11)"
9,"InChI=1S/C7H4Cl2O2/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3H,(H,10,11)"
10,"InChI=1S/C7H4Cl2O2/c8-5-1-4(7(10)11)2-6(9)3-5/h1-3H,(H,10,11)"
11,"InChI=1S/C7H3Cl3O2/c8-3-1-4(9)6(7(11)12)5(10)2-3/h1-2H,(H,11,12)/p-1"
12,"InChI=1S/C7H5BrO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,(H,9,10)"
13,"InChI=1S/C7H5BrO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,(H,9,10)"
14,"InChI=1S/C7H4Br2O2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)"
15,"InChI=1S/C7H4Br2O2/c8-5-1-4(7(10)11)2-6(9)3-5/h1-3H,(H,10,11)/p-1"
