Compound Id	XLogP
11239	1.039
6165	1.159
11865	4.032
21011	1.311
4366810	2.162
512	0.587
11793	1.928
7811	1.922
7835	2.491
11216	2.086
13862665	0.856
932	3.127
22814	0.0
6341	0.466
11678	1.669
11543	1.966
62230	2.444
7533	2.794
13836399	0.661
10526	3.463
10422	1.382
12069	2.670
59483	2.832
13255	1.446
10179173	4.43
7701	1.311
6149	2.727
10790	1.397
71430	0.494
120464	2.806
172	0.334
11180	1.456
13865426	0.710
7434	2.855
259	0.742
7714	2.325
10512	2.894
7812	1.989
7769	1.353
7459	1.717
11024	1.928
7837	2.558
3644	0.384
16778	0.092
7705	0.194
191367	2.101
748	-0.357
5091	8.708
10437	1.756
387	1.131
6312	0.579
6320	0.742
10947	1.1
6040	1.42
8398	1.148
960	7.570
6164	0.974
18410	5.629
7546	0.628
11756	0.876
7616	0.694
258	0.851
7716	0.784
7564	0.215
7024	3.353
7090	4.543
15438	4.491
11699	1.085
16791	3.787
6097	1.398
11799	1.532
6187	3.608
21800	4.43
18717	1.792
13837797	1.25
16641	0.691
10205670	0.020
12442	1.941
6186	3.608
60329	-0.333
7790	-0.159
1005	0.173
11210	1.875
6101	-0.143
1004	0.282
2340753	2.875
10325184	2.875
24590970	3.172
11695	0.727
6102	0.031
13836591	-0.266
7028	0.986
7615	0.963
13884973	0.487
7674	3.922
6406	0.714
682	-0.076
13874867	0.287
10710415	0.94
6089	-0.566
6087	1.04
6098	1.549
7733	1.277
9990	1.616
11727	1.72
7600	2.483
8896	2.845
7466	0.304
14751	4.491
1609	-0.398
171	-0.08
7727	-0.756
71628	0.56
22408	0.0
7728	-0.689
6338	0.605
13811	1.326
13871489	-0.75
864	-0.499
220998	3.563
221117	4.43
15765	4.43
11647	2.069
7506	3.591
7737	0.526
5439	-0.214
7003	1.329
6322	0.474
13867413	-0.447
553171	0.226
11525	1.0
8554	0.884
13571291	0.320
12066	-0.243
7703	-0.355
11265	1.491
12954	2.425
13229	1.881
59577	0.951
10053	2.428
10018	0.115
7787	3.414
26765	0.532
192642	0.256
11788	0.927
63156	1.623
122446	0.457
21181	1.101
26325090	1.152
13836520	0.272
6135	0.348
6309	2.348
12626	1.054
11632	1.287
9994	0.168
7636	0.662
13854944	-0.646
7557	1.956
6125	1.816
120621	0.593
4449	-0.046
55205	1.06
12445	1.010
14169248	2.488
7964	0.890
6193	1.248
62597	0.485
7559	0.293
7677	1.262
12197	1.517
13836674	1.390
11761	2.621
29015	-0.38
9642	3.335
156255	-0.404
20119	0.491
6118	2.033
363458	-0.116
7684	-0.337
71390	2.275
8544	2.329
12219	5.508
6307	2.391
7848	4.939
13816	-0.037
15077490	3.293
19956441	0.931
12637	4.33
13872989	0.116
11752	0.133
8577	5.646
278	-0.316
61487	2.786
11863	4.37
5708	0.571
10536	3.881
14349	5.077
7810	3.801
391	0.419
13835977	0.049
6334	-0.290
592	-0.591
13871721	0.640
374462	-0.762
558883	2.480
56020	2.480
8908	3.983
376	0.575
10025	1.144
5004	2.282
2275	-0.139
4446445	2.988
10124	2.740
7852	4.508
3951	0.393
7530	-0.294
7766	3.232
6333	0.212
14680	3.939
7827	2.743
4514529	0.512
13835316	1.933
7711	2.663
12499	1.628
19953955	0.362
21109330	0.546
13638	1.615
72056	3.638
10948	-0.39
7815	3.370
71312	3.494
2293678	3.494
2018460	3.715
29107	-0.148
21169510	1.774
7552	2.094
5993	-0.384
13835293	-0.158
62589	1.196
7738	1.018
7686	1.148
7480	0.404
7776	2.801
127983	0.028
1087	-0.543
6092	1.736
6042	2.469
6316	2.037
8878	3.521
34095	2.5
7568	0.268
10340	1.515
4444608	1.85
10939	1.213
11107	0.182
13835224	-0.748
8141	0.351
9233	2.027
23621376	0.004
21111806	2.714
69371	3.423
66565	2.088
18685	1.931
15443	2.247
844	-0.299
18607	2.027
11930	-0.366
62628	1.362
67653	4.310
7030	0.202
11875	0.793
7721	2.232
2656	2.595
21108550	2.714
7560	1.663
13839416	0.224
13836021	-0.885
13835861	-0.398
7029	0.219
394562	0.817
10498	0.626
13839441	-0.134
21112738	1.043
6104	1.519
4481813	0.577
60524	0.428
11729	1.669
9325	2.714
11694	0.196
11086	2.96
13849981	2.468
6103	1.305
5894	-0.275
13835209	-0.492
7788	2.898
13839553	-0.850
6083	1.378
6314	0.474
61707	-0.262
63054	1.669
4510484	2.495
15803	3.211
26563	-1.140
70660	0.563
7679	0.920
13835235	-1.208
1039	1.311
10772140	0.157
28994	-0.526
4937830	1.009
29008	0.330
11809	0.624
8543	2.098
6111	1.707
68832	0.484
13842001	0.2
22191	1.053
75951	1.622
72793	1.306
72551	2.191
24641	1.875
11632871	-0.592
33416	-0.950
29001	0.231
21106032	2.456
8909	4.552
11857	3.467
7330	2.074
69982	1.426
21106015	0.266
552744	0.736
10464	0.014
61191	2.947
61001	3.623
8912	-0.760
7791	0.688
13866593	-0.268
7098	2.947
7026	0.760
553742	2.258
5977	2.074
13837702	-0.626
13837537	-0.576
9724	5.143
18801	0.157
59674	0.526
558928	2.258
6330	-0.555
11244	-1.026
7021	-0.65
11795	0.583
10488	0.577
13647	2.076
6402	4.177
68156	-0.201
71876	3.771
415	-0.984
10487	2.64
763	-1.044
13835336	-1.275
24099	-0.559
173	-0.808
5730	2.864
7678	1.329
553642	4.036
13861343	1.604
13835550	-1.342
8733	-0.917
48024	-0.533
10265270	5.228
693	-1.044
124968	0.848
62808	0.428
8910	5.690
9614	2.966
60886	3.5
28993	4.17
17131	2.747
13875283	3.289
9363	1.744
13849989	2.524
11351244	1.648
558020	0.348
7553	1.728
20939	3.729
518	N/A
6326	2.158
20198	1.209
1143	-1.686
61111	1.359
4444456	2.099
2441	2.127
6296	1.982
391428	4.181
733	-1.880
9970	1.898
8960	-2.164
11117	2.454
191	0.006
13837280	2.642
659	-0.718
1078	-0.71
13835604	-1.594
10772050	1.030
14198	4.222
71787	-0.465
7528	0.148
6827	6.366
499714	0.512
7018	-0.406
11911	2.811
6093	1.857
13836713	1.297
21106535	1.068
7013	2.379
59447	-0.312
10179239	5.228
86007	-0.918
390927	2.369
10756	1.947
7961	1.337
12643	1.079
19231	-0.784
13835630	-2.064
13835459	-0.772
9581	2.311
13875196	2.311
73412	2.794
13492	7.799
15747	8.368
7236	1.163
10410	6.031
1348	0.13
558878	2.701
5978	0.090
13487	7.23
6119	2.412
10404	6.661
13839199	1.897
9228	2.851
71089	1.001
6342	2.576
9574	1.992
83866	0.517
83850	0.517
9454	1.984
7419	6.092
1108	4.385
7128	5.462
8356	6.031
62530	2.824
7385	5.523
7170	6.862
8903	0.469
13842613	2.394
16159	2.272
7183	5.785
236	4.062
553578	2.701
7736	0.822
7242	2.255
7219	4.954
7521	4.708
7672	2.978
12010	4.001
24533	0.859
789	-0.406
7088	6.068
1019	0.468
13835932	-2.552
65750	3.999
15461	6.637
11830	3.432
6122	2.233
1095	1.687
7641	4.708
63903	2.861
10497	2.863
8904	0.004
7688	0.501
13874733	1.723
10437135	0.448
11660	5.277
1020	1.4
21106520	1.512
18724	3.406
11042	2.009
31029	2.294
21106560	2.292
21132380	2.22
8531	5.846
15855	1.756
6100	1.936
13837281	3.026
21105905	2.081
66809	1.456
7448	5.846
6179	3.229
7659	5.031
24535	2.433
15702	2.938
25552	1.714
11871	2.998
15409	4.393
20843	0.998
10940	2.009
10251740	0.643
11077	1.624
24972	1.495
9326	1.792
13885245	3.824
6524	4.49
28969	2.784
6967	4.708
8900	0.002
12229	0.639
9360	1.792
10253	5.785
8902	0.934
9350	1.792
7786	2.282
6999	5.354
15965	3.768
6088	1.578
10937	1.835
21106036	2.601
6977	5.031
10364	4.185
62489	0.956
10384035	0.943
11409	5.277
8243	6.172
7391	2.986
21108577	1.91
13257	0.962
70682	4.986
4228778	1.148
13658	1.992
28992	0.998
6528	7.310
7739	2.119
21168808	2.231
8335	5.846
8374	4.337
21111820	2.231
6897	3.41
13863629	1.057
12228	2.591
21112023	2.257
6665	2.834
247721	4.539
10437215	0.841
11731	1.566
13865438	2.886
120489	0.52
2039535	0.483
13837319	5.034
7278	3.401
13875160	3.426
8899	0.723
7238	2.563
21106135	2.886
773	-0.109
2916	2.195
12225	0.535
10197150	-0.416
55091	0.302
26325085	4.901
26325087	4.570
26325088	4.148
11862	3.848
8241	3.896
3210	4.346
8950	5.157
7676	3.103
66996	0.985
10437074	0.565
66896	8.305
30595	3.310
7710	2.774
7809	3.49
63908	0.195
221226	0.618
21105959	2.675
66021	0.485
17443	0.060
84971	-3.224
388391	-3.224
10236	5.031
13837303	3.18
13648	1.29
2849146	0.127
222538	0.027
73390	0.373
10437335	0.550
11576	3.312
11589	3.558
7175	3.31
79969	4.696
11784	1.496
7765	3.132
6883	2.987
7241	1.136
13875230	3.426
7689	1.881
2038738	-0.083
11785	1.496
9218	2.001
7224	2.777
11600	1.554
7551	2.416
558875	2.61
21106366	3.345
78	0.748
7225	0.748
10181339	3.649
13839308	3.191
65523	-0.050
7157	3.31
2937774	0.62
502855	2.131
14556	1.381
30572	-3.349
58234	2.734
67460	4.329
9349	1.725
8883	4.766
65936	-0.260
13875281	3.215
4445317	4.103
10534	2.768
6898	2.977
13644	0.902
12061	3.760
29036	2.75
199342	6.362
66895	6.029
62534	4.589
62408	4.378
13837329	2.334
4489	-0.228
15495	3.381
66887	5.460
7389	4.266
9893	3.753
63518	4.891
12060	3.505
62310	2.812
7420	5.232
13856009	0.902
59482	4.322
12816	1.051
14678	4.074
21171407	1.928
7984	-2.422
28982	2.936
206561	0.197
19709	2.272
21168831	4.663
21105897	2.454
13860335	2.409
6881	3.184
55443	4.896
453675	5.465
971	2.044
9579	1.992
21105878	1.908
21168813	3.254
60121	1.812
15427	3.691
1141	-0.878
63310	-0.591
11021	2.732
305	-2.247
13846663	4.050
79280	2.739
21106091	4.619
13876539	3.494
5830	3.189
69340	4.327
63889	0.735
2606	0.802
10992	2.732
8674	1.908
9943	1.051
7132	2.931
235	3.080
13839082	2.367
13839110	2.69
13840690	3.883
13871718	3.758
21105871	2.367
21105998	3.556
7131	2.869
13856352	3.122
13866817	2.988
24722	3.016
7221	2.292
7223	2.342
9903	4.937
13839105	2.69
10246	3.013
18336	2.218
14866	6.960
466305	2.889
13865680	2.725
11604	2.936
13634	2.081
76394	-0.013
440	-3.896
28682	-0.106
447	1.389
11667	2.448
13835772	2.156
6774	0.945
21168826	3.403
8071	2.34
13839128	2.479
194092	2.645
27296	2.17
28973	2.739
8186	3.254
13839123	2.479
11154	2.057
5979	3.882
7240	2.258
13857694	2.988
7220	4.954
7745	-2.166
13839151	2.479
64699	0.775
12259	5.677
62517	1.812
13848467	1.854
13848808	2.031
9911	2.802
72556	2.212
15753	2.477
67465	2.899
7129	5.016
13837686	1.929
13839174	2.268
61538	2.802
12244	2.802
10248	2.591
61411	3.125
69177	2.914
13865424	3.403
917	1.485
7248	5.277
21106144	3.006
21106524	3.403
13863774	3.217
11651	1.812
16119	2.591
11610	2.506
11332993	2.576
10243171	2.576
10801842	1.957
11661	5.277
7138	2.894
12674	6.829
13837988	2.988
6775	1.914
11672	1.492
21106146	3.217
6108	1.777
21106008	1.559
8657	1.389
13875258	3.764
70715	1.323
70714	0.903
11596	2.012
10244	2.914
70988	2.004
86435	2.150
65785	2.939
70652	2.719
7673	3.441
6745	3.942
3544	5.342
8868	2.646
8097	5.506
11773	1.703
13875392	3.764
6916	2.741
21105859	1.332
13630	1.834
7443	1.368
8665	1.389
6633	2.025
16804	3.237
7406	1.581
6907	2.172
10892	1.8
10181338	1.589
299166	0.141
136966	2.335
120548	0.238
73479	1.48
11783	1.834
4611	4.218
13846749	1.814
13875432	1.929
12823	1.872
7176	1.391
221082	5.478
12231	0.029
21106519	4.007
13875219	1.929
8935	2.52
4514586	0.85
10181341	3.08
21106018	2.041
13835344	1.854
7685	2.219
238	2.666
21159695	3.438
13853758	3.377
13835151	2.3
13875320	3.553
14227	2.394
5709	0.637
12821	1.181
913	0.637
8070	2.989
7140	2.989
7190	2.989
7310	2.847
21106140	3.003
12478	1.181
1266393	0.277
455090	0.563
503239	0.068
10991	2.869
191058	1.746
10986	1.535
57726	2.379
21106525	2.869
13860692	2.3
13876103	2.484
7234	2.367
6621	2.255
9564	1.622
21111822	3.333
13869462	2.412
10254	2.261
11460	2.456
7397	2.352
6642	6.0
11465	2.879
11422	2.598
3918	3.831
6794	3.452
21106014	2.754
5889	1.977
13835126	2.394
21111781	2.214
924	2.606
10857	2.025
8140	2.025
65	2.025
13860491	2.623
13863618	2.124
13860641	2.658
13869434	2.412
13854136	2.089
6781	2.239
13838404	3.088
13837760	1.299
6630	2.201
7383	5.001
123207	1.073
10008	0.870
1664	0.370
4878	0.870
21106020	2.779
61765	1.894
13862559	3.084
7662	3.084
21106148	2.239
10411	2.138
20570	1.499
13860775	1.322
2157	2.021
21105795	1.484
2241	1.938
10616	2.131
62466	2.261
62485	2.261
62472	2.241
11586	2.241
7518	3.326
4962	1.453
7681	3.010
21106013	2.779
10972	2.467
10980	2.467
6674	2.678
6035	1.588
21106900	0.891
2005981	-0.801
81815	0.381
11584	2.788
7189	1.335
11591	1.684
13840647	2.412
13029	2.121
21106172	2.121
21106145	2.185
64155	1.953
13851576	4.221
13837787	2.578
68676	2.546
6635	4.452
11582	2.031
13853953	2.779
6988	2.025
11083	2.025
13854242	1.747
13869480	1.322
11585	1.324
11488212	0.845
13864445	3.084
86394	-0.136
9965	1.631
2206	0.433
42330	1.002
4575	2.079
2079	2.079
4590	2.021
21108548	3.389
13854248	1.862
6974	2.267
6646	-3.224
11629	1.04
21106019	2.543
509179	0.938
89076	1.658
10664	1.720
13869414	1.322
7279	2.035
62964	5.310
18219	1.821
13869451	1.862
880	2.253
75956	1.128
6023	3.506
456015	1.256
13869339	1.862
13875441	2.267
206493	1.401
15093	2.121
4599	2.771
1577	-0.533
7239	3.374
434	2.129
6079	2.129
7202	3.137
764	0.870
10400	6.0
13662	0.526
955	1.720
13030	2.121
7001	2.121
71437	4.006
4759	1.530
33617	1.487
13872122	5.570
13842573	2.267
17347	2.153
21106581	2.185
10586285	3.177
11595	1.632
62060	3.039
5976	-1.629
63906	2.881
13835351	5.426
6773	5.426
30881	1.428
2923	2.336
21105870	3.808
6658	1.203
11422351	1.526
7208	1.270
71193	1.481
67270	1.414
6033	1.414
76154	1.72
3548	2.848
642951	2.337
13860	1.345
40130	0.638
13860434	1.04
21111817	3.092
5596	1.232
5915	1.375
13047	2.217
25472	2.032
62467	1.401
14620	1.07
6828	7.292
21105848	1.469
11080	0.803
7211	2.570
7092	1.091
28947	1.929
11366	2.121
18	0.965
1446	0.536
71	0.536
7146	0.107
13860817	1.958
11625	2.476
12133	0.61
205483	0.793
1253	1.894
4745	2.023
392	0.803
11778	1.958
7172	2.57
13868640	3.664
18707	2.363
123	1.484
502245	1.6
13860720	1.958
21106571	3.18
21106163	3.18
44152	0.636
10257	2.57
13875356	3.664
19766	2.217
124	1.062
204209	4.966
7142	1.07
13853943	2.511
58563	0.342
10864	3.117
21106540	3.180
132	1.07
331	1.71
6550	1.432
78467	0.334
7315	5.498
11087	3.641
6339	3.928
13875212	3.664
21108576	1.268
26516	5.201
4768	1.995
20848	1.952
4963	1.411
13859497	1.486
12640	0.5
6106	2.595
776	2.45
7145	1.653
6480	2.674
1448	2.465
38364	3.422
10343	2.577
559096	2.120
3534	3.538
8098	3.065
21361761	3.960
1361549	6.337
11961	2.054
7302	5.106
967	2.313
556589	2.486
13846959	1.653
10837	3.323
7299	7.861
2169	1.535
526	2.334
21106518	1.268
27488	3.422
10437210	0.767
11954	2.054
21111772	2.054
27749	1.476
7199	0.964
15517	1.366
589165	2.205
17868	3.451
5027	1.075
8183	1.92
5882	1.92
192748	2.128
9120	2.465
67594	4.864
13856959	5.895
15489	6.333
6780	3.028
4744	1.492
62484	2.988
768	-0.34
10437836	1.968
2991	5.677
13848793	2.703
7150	0.323
361	0.002
8182	1.481
992	1.692
21106470	1.806
2121	2.298
392447	3.904
577	-0.648
6788	6.261
10437239	0.533
953	1.003
13868660	3.526
6675	2.878
11588	2.667
4437893	7.133
1906	1.079
1015	-0.134
10870	1.607
10975	1.607
906	5.938
105291	0.110
7042	1.386
21106570	3.276
12044	7.615
2185	6.1
13063	6.830
6736	6.261
8528	0.340
68568	0.275
8876	5.938
5775	10.518
10909	6.584
10918	6.584
8855	2.097
256210	2.304
49179	4.775
5557	3.336
24326358	3.743
21486195	4.152
10328	2.467
12047	7.615
10849	6.584
8470	1.920
10851	6.584
11769	2.467
13677	6.830
13846658	5.274
12045	7.615
65763	2.430
10432	2.467
5142	-0.150
13867714	2.738
21105699	1.968
10850	6.584
1151	-0.636
6852	4.439
4514549	1.05
48085	4.574
14627	2.267
87265	3.081
65701	2.932
18941	2.624
10831	6.584
10813	6.584
10908	6.584
551	4.274
16359	2.016
7044	2.016
28552	0.781
29282	2.461
10829	6.584
8060	4.939
15619	6.907
6737	4.768
96749	-3.325
29117	4.216
6688	3.210
4760	2.266
12874	2.223
10841	6.584
26325182	2.15
18177	1.279
8262	3.462
8273	3.462
17339596	-0.146
3277	5.507
15621	6.907
26260	6.907
5162	0.282
12682	6.907
5593	1.693
8329	5.328
6789	4.979
11776	4.098
15488	6.333
707	3.834
83191	4.375
5774	4.628
92494	5.197
92468	5.766
11489	2.337
6586	4.542
15620	6.907
15861	6.907
12705	1.806
12730	1.551
472932	-0.888
6950	1.804
3350	0.536
218253	6.122
4333	4.372
63968	3.869
6706	1.933
68437	6.907
11038	3.864
2068	-0.435
5236	-0.767
6855	4.807
13090	3.408
13303	1.346
13302	1.383
133166	4.139
8067	3.372
6840	4.632
8030	6.280
3008	2.016
6739	3.709
2283071	7.230
8807	6.460
5791	3.635
11286	0.897
21106059	4.860
13839012	5.063
7151	2.588
10903	5.274
6835	5.207
5145918	0.241
15475	4.653
15755	4.653
14995	4.442
14994	4.02
67470	4.231
15476	4.231
15477	4.442
15478	4.864
15524	4.020
15756	4.231
8058	4.574
15473	5.374
17099	6.218
17098	5.374
33933	6.218
15474	5.374
11003	4.910
8093	4.905
36029	2.603
58496	9.407
6735	5.106
4932499	7.230
8341	3.920
6592	7.029
6371	4.939
2297441	2.063
7155	1.807
3693	4.988
89258	1.919
26010	6.007
30600	5.374
33455	6.007
33934	5.163
33932	6.007
10628694	1.043
11294	3.383
4268	2.507
6604	3.009
23886	5.374
33421	6.007
6838	6.086
6002	3.035
6753	3.925
1262	3.750
6807	5.159
4470736	7.387
20124	3.462
4911	4.767
62265	1.157
64016	5.595
8319	3.642
6790	3.853
6588	4.559
3652	3.703
185	-0.664
75995	2.636
2271976	2.496
457140	4.749
84188	4.538
136000	4.116
135983	4.116
136001	4.116
136002	4.327
158870	4.116
157093	4.116
83374	4.116
457144	4.327
135925	4.116
457145	4.116
136003	4.327
84235	4.116
139025	3.549
8282	2.535
34667	5.259
34871	5.259
34873	5.259
56784	6.314
34872	5.259
4343	4.988
1710	4.717
6600	4.228
230	-0.178
5660	4.039
5932	3.789
196288	2.411
9797	2.891
9824	4.845
4103087	1.864
34868	5.259
37905	6.103
34869	5.048
37918	6.103
37915	5.259
34867	5.259
25605	6.103
26011	5.048
34870	5.259
34666	5.259
21924	5.048
3216	4.427
6057	6.367
5807	-2.120
6610	4.043
21587143	3.962
61739	2.113
34866	5.259
34665	5.259
34664	5.259
37904	6.103
34864	5.259
34188	6.103
34865	5.048
9786472	1.273
6478	6.244
65272	9.714
744	-1.192
6492	1.902
11708	4.064
10438331	3.896
2927	6.515
5554	4.646
2928	7.020
27793	4.634
82754	4.212
457138	4.212
102897	4.212
457139	4.423
102947	4.212
97173	4.212
102720	4.212
102801	4.212
102833	4.212
102721	4.212
102856	4.212
102933	4.212
103066	4.212
106355	4.212
82755	4.212
82712	4.212
157094	4.212
103011	4.212
102798	4.212
82762	4.212
97172	4.212
2925	4.120
18547147	2.824
4380	1.868
2424	-0.625
34863	5.259
2760	0.451
11974	4.532
32555	-0.861
19232038	2.255
13835294	4.074
6514	4.966
33281	5.144
56786	5.355
56789	5.144
33456	5.144
46264	5.355
4777	4.053
10481872	3.763
5550	1.704
553649	8.646
8124942	1.370
56787	5.355
35583	5.144
82807	5.355
56794	5.144
33386	5.144
33457	6.199
47912	5.144
82817	5.355
46893	5.144
33280	5.144
35582	5.144
33304	5.144
46263	5.355
19232037	1.117
10169	11.276
5542	0.864
5376	0.394
8101973	0.232
21106365	3.911
8351654	0.043
2975965	5.508
13300034	4.305
197564	2.427
34874	5.144
36972	5.355
56788	5.144
533188	5.355
35579	5.144
16182	5.144
46262	5.355
35580	5.144
82818	5.355
56790	6.199
56795	5.144
33458	6.199
82777	5.355
35584	5.144
56785	5.144
56792	5.144
34189	5.144
5233	0.697
2075	8.275
3438	4.497
102834	4.308
102722	4.308
154865	4.308
96948	4.308
102743	4.308
102857	4.308
154866	4.308
106356	4.308
102787	4.308
102741	4.308
97240	4.308
97055	4.308
97198	4.308
102742	4.308
2915	4.605
4447447	1.315
193441	0.140
2654	1.379
1278	2.838
56793	5.355
454495	5.144
40191	5.355
56791	5.144
35581	5.144
56775	5.240
56770	5.24
5553	4.045
25677	5.144
2699	5.129
60858	4.455
91432	-0.549
6453	3.748
8103122	0.950
33282	5.240
46285	5.451
46284	5.24
82806	5.240
56776	5.24
47913	5.24
32952	5.24
45446	5.24
43353	5.240
56773	5.24
12549	6.927
5633	0.257
14916	4.33
