Compound Id	ChiPath [SP-4]
26325084	12.409
26325083	11.051
18019	4.875
8521	5.650
26325082	9.693
10449	8.148
61149	1.488
2056044	1.5
26325081	8.335
26824	4.028
8520	4.292
10451	6.790
2041618	N/A
6191	0.0
26325080	6.977
76894	N/A
16425	0.0
6153	0.0
10784857	N/A
38403	1.061
14021447	5.619
9256	0.0
23101	2.934
10675065	1.016
10652594	N/A
10696	5.432
62827	0.408
11434292	N/A
21106179	0.0
122090	2.873
11557190	4.261
9095782	0.0
12577	0.0
9286	0.0
61346	1.591
6190	0.0
6270	2.871
9484	0.0
6105	0.0
16841	0.0
4927801	8.040
109705	3.440
9088156	3.403
56144	0.866
23150	1.591
108106	6.432
78828	2.903
6128	0.0
10452	4.074
10606755	0.866
3631	1.061
69569	2.934
15413	2.186
66656	N/A
9411	0.866
454209	0.0
10733068	7.229
17619	N/A
13837650	0.0
13853215	0.0
9392	0.0
66567	1.125
18971812	0.0
66655	1.561
68328	1.545
13299573	1.591
56117	1.479
12161	1.5
107412	0.408
67414	4.824
13803	0.75
14441700	0.0
10756390	5.871
68224	5.371
61213	0.0
9254	0.0
9016	0.0
73583	0.0
14998	0.75
2018165	0.0
6148	0.0
69914	4.028
11671339	4.263
29040	0.0
67991	1.591
454215	0.0
62826	0.408
7626	0.943
59573	0.25
6156	0.0
10106	2.186
10801109	3.636
512621	N/A
12933	2.893
11996	0.75
13835836	1.130
9633	1.030
15789876	2.807
18688	0.866
12586	2.186
71433	0.0
68503	1.5
937	0.0
692	0.0
23208	0.0
291	0.0
274	0.0
6084	0.0
6132	0.0
7956	0.0
6094	0.0
11749	0.577
7555	0.0
6120	0.0
7712	0.354
6308	0.0
9646	0.0
10781	0.612
15802	1.190
17976	0.722
7767	0.5
7604	0.577
7010	0.289
6163	0.0
6340	0.0
7671	1.706
9377	0.677
8560	0.677
11094	0.612
11023	0.697
11055	0.75
10786	0.471
7619	0.943
10755	0.25
11551	0.866
349	0.854
11035	0.757
11104	0.667
10795	0.770
10445	1.225
