Compound Id	ChiPath [VP-1]
26325084	43.571
26325083	39.347
18019	22.899
8521	22.899
26325082	35.122
10449	25.348
61149	2.456
2056044	2.481
26325081	30.897
26824	18.674
8520	18.674
10451	21.124
2041618	N/A
6191	1.384
26325080	26.672
76894	N/A
16425	2.777
6153	0.756
10784857	N/A
38403	1.982
14021447	22.448
9256	1.292
23101	14.449
10675065	2.241
10652594	N/A
10696	16.899
62827	1.724
11434292	N/A
21106179	0.655
122090	14.224
11557190	18.223
9095782	2.006
12577	1.188
9286	1.206
61346	2.219
6190	1.762
6270	6.433
9484	1.067
6105	0.535
16841	1.728
4927801	23.801
109705	4.183
9088156	15.418
56144	2.734
23150	10.225
108106	19.041
78828	13.998
6128	1.014
10452	12.674
10606755	1.955
3631	2.418
69569	14.851
15413	6.324
66656	N/A
9411	2.221
454209	1.939
10733068	19.995
17619	N/A
13837650	2.104
13853215	2.140
9392	2.140
66567	2.358
18971812	2.384
66655	9.999
68328	9.773
13299573	2.634
56117	6.216
12161	4.082
107412	2.258
67414	14.281
13803	4.562
14441700	2.006
10756390	15.996
68224	15.996
61213	2.033
9254	2.106
9016	2.165
73583	2.451
14998	6.108
2018165	1.646
6148	1.445
69914	11.997
11671339	11.997
29040	2.208
67991	10.626
454215	2.085
62826	2.845
7626	2.781
59573	5.041
6156	6.0
10106	5.583
10801109	7.214
512621	N/A
12933	7.293
11996	2.7
13835836	3.040
9633	3.974
15789876	6.849
18688	3.154
12586	6.819
71433	5.774
68503	4.336
937	0.0
692	0.289
23208	0.258
291	0.0
274	0.408
6084	1.0
6132	1.091
7956	0.816
6094	1.414
11749	2.260
7555	1.914
6120	1.732
7712	2.414
6308	2.270
9646	2.0
10781	3.481
15802	4.308
17976	3.917
7767	2.914
7604	2.770
7010	2.808
6163	2.561
6340	2.643
7671	3.692
9377	2.974
8560	3.414
11094	3.270
11023	3.308
11055	3.061
10786	3.181
7619	3.126
10755	3.121
11551	3.346
349	3.914
11035	3.808
11104	3.626
10795	3.553
10445	3.417
8569	3.992
11841	3.703
7073	3.703
123860	4.069
7849	4.414
17558	4.270
13439	3.707
13402	4.243
6287	4.083
10227261	5.438
14840	4.914
13448	4.207
12220	4.992
13619	5.414
7890	5.914
11882	6.414
11883	6.914
10540	7.914
7929	9.914
11897	10.414
11899	10.914
12017	11.414
12072	11.914
11900	12.414
11901	12.914
11146	13.414
11902	13.914
10542	15.914
11906	17.914
7823	2.992
13835376	3.069
55130	3.359
6188	2.518
127750	2.981
14299946	16.070
30713	2.079
14694	2.1
99596	2.466
11849	2.992
7757	5.965
21106169	1.237
20545	8.844
10441	1.404
14672	2.112
7511	4.965
10446	2.612
7657	3.321
22453	3.385
6151	1.512
7509	4.465
7872	4.904
10433	3.321
55084	4.465
7875	5.904
2062437	2.567
7065	2.847
11992	2.859
7913	6.904
10325078	2.555
92731	3.180
14256731	5.148
3168	1.992
11153	1.069
29005	3.965
7472	2.837
11207996	2.659
7694	3.965
11833	2.404
16388	6.923
455420	3.904
62249	2.566
10420	3.465
9243	0.974
55188	2.673
7482	3.465
11716	3.965
29016	3.260
7670	4.037
7340	6.070
7747	2.760
7624	2.887
7627	2.299
8568	3.904
14846	4.877
11045	3.465
11228	1.799
10709	1.904
109838	2.481
7478	2.604
10765	1.896
13849665	7.536
7800	4.377
11148	0.378
11843	3.404
923	0.316
7475	2.965
12201	2.379
7515	2.965
29012	2.904
10797	3.091
11109	2.524
7538	3.877
7536	3.377
12972	5.325
61266	5.140
24142	7.024
14829	1.823
23055	2.384
13622	6.524
7463	2.465
10571	2.260
16180	6.024
13836549	2.634
7891	5.524
12446	2.414
55123	3.467
10614293	3.417
29025	4.024
11755	1.862
12635	5.024
7706	2.404
7761	2.823
11121	3.024
7713	2.024
12809	4.524
11230	1.918
7833	3.524
10492	2.323
13837190	1.394
13839109	2.981
7556	1.524
12012	2.967
8158	3.070
66675	11.25
7871	5.265
3441	2.644
7954	0.986
9976	4.325
21153	5.765
14688	7.621
9391	1.691
8525	1.904
7514	3.325
11680	2.377
6176	2.454
6085	0.5
63631	2.307
13865630	4.015
7856	4.121
11706	2.877
7802	3.765
12218	4.765
56232	5.621
3973	2.588
6130	1.528
7534	3.719
10788	2.686
7621	2.621
10101	2.321
28986	3.325
13839575	2.971
12632	4.265
13836589	1.894
83734	2.484
9253	2.543
215929	3.825
10791	2.708
555074	3.026
7957	1.354
11125	2.467
7760	3.265
4516601	3.526
8562	3.121
2863	4.988
56442	1.488
4483639	2.026
11919	7.071
10653	1.877
8329688	2.620
7782	1.967
4516599	3.564
16387	7.041
10777	2.147
4512361	3.526
11095	2.765
11025	2.825
26325086	3.034
21106173	3.146
13835706	4.354
441	3.851
2282428	2.586
9251	2.521
13850879	6.1
217	0.0
1114	1.342
7838	3.351
15486	4.989
56559	8.879
11898	10.023
4483638	2.026
6335	1.316
4449912	1.488
11526	1.429
6311	1.667
10054	2.067
7081	2.8
7607	2.265
7074	3.363
12456	4.349
72522	9.523
6313	1.724
7817	2.640
4512642	3.564
7928	9.023
7734	1.467
5949	2.851
62632	7.784
14348	8.523
7803	3.488
7076	3.508
78998	7.284
17880	3.849
370	3.988
29029	4.351
11884	6.284
2581	8.023
16177	5.784
7730	2.121
13866746	2.522
7016	2.325
15853	5.284
11864	3.349
9053802	6.879
21106586	3.263
67360	4.784
63863	8.566
11891	7.523
7732	1.640
18920	3.951
10113	1.866
11866	3.284
15846	4.284
11845	2.849
15954	3.362
11819	3.307
7566	1.284
29026	3.784
7772	2.351
11739	3.284
7917	7.023
6321	1.765
12209	2.349
11846	2.784
7622	2.807
11861	4.451
15016	9.115
11056	2.784
7915	6.523
23255	2.026
10787	2.862
123993	3.938
55090	2.628
11806	1.849
7630	1.816
8552	2.988
68179	3.451
7901	6.023
6121	1.809
7770	2.284
7558	1.349
11036	3.489
10001	2.344
7064	2.909
175	1.204
6146	1.724
6649	2.947
11029	3.489
6123	1.488
7892	5.523
8576	5.115
6095	0.789
9461	1.853
14692	4.133
11099	1.633
11193	2.738
256	1.851
11794	2.951
7851	4.115
15387	4.615
8012	2.409
7717	1.784
11732	2.670
