Compound Id	BCUT [BCUTp-1l]
55188	4.8026
7482	4.1147
11716	4.0165
29016	3.7217
7670	4.7440
7340	5.2347
7747	3.7217
7624	5.6650
7627	3.7217
8568	3.7119
14846	4.0312
11045	3.9968
11228	4.3263
10709	4.1662
109838	4.2023
7478	3.6426
10765	5.1585
13849665	4.2759
7800	4.0263
11148	1.9204
11843	3.7021
923	2.2776
7475	4.0361
12201	5.1585
7515	3.9575
29012	3.6824
10797	4.7440
11109	5.0436
7538	4.0165
7536	3.9968
12972	4.6654
61266	3.9626
24142	5.1173
14829	4.5252
23055	4.8396
13622	5.1172
7463	3.8789
10571	4.0361
16180	5.1170
13836549	3.7594
7891	5.1229
12446	5.1630
55123	3.0712
10614293	5.9119
29025	5.1102
11755	3.0810
12635	5.1156
7706	3.6432
7761	3.0810
11121	5.0885
7713	4.9626
12809	5.1192
11230	5.0432
7833	5.1029
10492	3.0810
13837190	3.9636
13839109	3.6529
7556	4.7995
12012	3.0613
8158	5.3494
66675	5.0972
7871	4.1128
3441	3.7445
7954	4.4661
9976	4.5868
21153	4.1140
14688	4.8492
9391	2.9092
8525	3.5646
7514	4.3510
11680	3.8789
6176	4.4296
6085	3.6910
63631	5.5810
13865630	4.1436
7856	5.0864
11706	3.9575
7802	4.0956
12218	4.1103
56232	4.8446
3973	4.0504
6130	3.8917
7534	4.5082
10788	4.2724
7621	4.1152
10101	2.6894
28986	4.4296
13839575	4.2037
12632	4.1054
13836589	4.1460
83734	4.5025
9253	4.4756
215929	4.3903
10791	4.4296
555074	5.1088
7957	5.1705
11125	3.0417
7760	4.0759
4516601	5.1179
8562	5.0355
2863	3.7193
56442	4.9666
4483639	5.0542
11919	5.3727
10653	3.7217
8329688	3.9298
7782	3.0024
4516599	5.1401
16387	4.3274
10777	4.1152
4512361	5.1179
11095	4.0367
11025	4.2724
26325086	5.2694
21106173	5.2684
13835706	3.7607
441	3.4381
2282428	4.2563
9251	4.2759
13850879	4.4924
217	2.2510
1114	4.9481
7838	3.4548
15486	5.0336
56559	3.9530
11898	3.9530
4483638	5.0542
6335	3.4074
4449912	4.9666
11526	3.3282
6311	3.82
10054	5.8737
7081	3.7889
7607	3.9581
7074	4.4409
12456	4.3911
72522	3.9530
6313	3.4481
7817	4.7257
4512642	5.1401
7928	3.9530
7734	2.9238
5949	3.4352
62632	3.82
14348	3.9530
7803	3.7021
7076	4.4016
78998	3.8199
17880	4.3862
370	3.7119
29029	3.4431
11884	3.8197
2581	3.9530
16177	3.8194
7730	4.8742
13866746	3.7701
7016	4.1152
15853	3.8188
11864	4.3031
9053802	3.9530
21106586	4.3322
67360	3.8175
63863	3.5448
11891	3.9529
7732	4.6025
18920	4.5621
10113	5.2911
11866	3.8003
15846	3.8151
11845	4.3567
15954	4.8175
11819	4.5817
7566	3.4266
29026	3.8102
7772	3.3959
11739	5.1318
7917	3.9528
6321	3.8009
12209	4.2409
11846	3.7807
7622	4.5817
11861	4.5719
15016	4.7660
11056	5.0533
7915	3.9527
23255	5.0751
10787	4.7389
123993	5.2105
55090	5.6091
11806	4.2388
7630	3.6038
8552	3.6824
68179	3.1027
7901	3.9524
6121	5.2450
7770	3.7414
7558	4.0816
11036	4.8175
10001	3.7217
7064	3.9575
175	3.4865
6146	4.5764
6649	4.0361
11029	4.8961
6123	4.7660
7892	3.9518
8576	4.7635
6095	3.7672
9461	2.8518
14692	5.1206
11099	5.0061
11193	4.1933
256	3.3173
11794	4.5032
7851	4.7562
15387	4.7611
8012	3.8789
7717	3.5924
11732	4.1102
10511	4.5424
654	4.3045
6315	5.2932
6086	2.8285
99440	4.7389
11194	5.5248
455353	3.7464
11110	5.0653
13848341	3.9668
10265264	5.9180
7850	5.1130
7882	3.9505
7577	2.7666
29000	3.9530
8574	3.9407
11239	4.5817
6165	4.8961
11865	5.1086
21011	4.4246
4366810	4.1096
512	3.1278
11793	3.9530
7811	4.7182
7835	4.7463
11216	5.2558
13862665	3.6642
932	3.9358
22814	1.161
6341	3.7217
11678	4.7340
11543	5.0489
62230	5.3348
7533	4.4246
13836399	3.7282
10526	5.0998
10422	4.1096
12069	3.2533
59483	5.3081
13255	5.4148
10179173	5.9180
7701	3.6432
6149	4.8711
10790	4.8961
71430	4.4770
120464	5.7667
172	2.8040
11180	5.2063
13865426	4.0178
7434	4.3853
259	3.5646
7714	5.0470
10512	5.0822
7812	3.9062
7769	4.6874
7459	4.1888
11024	4.0316
7837	3.9333
3644	3.9457
16778	3.7169
7705	3.7562
191367	3.2337
748	2.3345
5091	3.7217
10437	4.9306
387	3.2730
6312	3.9457
6320	4.2674
10947	4.5817
6040	3.8744
8398	4.1102
960	3.7217
6164	4.2674
18410	5.1509
7546	4.4848
11756	2.7223
7616	3.6067
258	3.7877
7716	4.6088
7564	4.4411
7024	5.6590
7090	3.4215
15438	5.26
11699	4.0310
16791	4.8338
6097	4.6162
11799	3.1944
6187	5.4773
21800	6.1493
18717	5.2105
13837797	4.8919
16641	2.6250
10205670	2.7674
12442	3.3414
6186	4.9651
60329	4.4804
7790	4.5498
1005	3.4074
11210	5.5248
6101	4.1372
1004	3.6296
2340753	4.2756
10325184	4.5683
24590970	4.5934
11695	3.9524
6102	3.0875
13836591	3.6689
7028	5.2655
7615	3.1158
13884973	4.6406
7674	5.8404
6406	4.1265
682	3.3125
13874867	3.9192
10710415	4.1007
6089	3.4588
6087	3.9674
6098	4.7850
7733	4.5951
9990	4.5301
11727	2.7981
7600	3.6354
8896	6.0910
7466	3.7952
14751	5.4837
1609	4.2357
171	3.0930
7727	4.1448
71628	3.8777
22408	1.161
7728	3.5991
6338	2.9586
13811	5.2052
13871489	4.32
864	2.6664
220998	3.4467
221117	6.1493
15765	6.1493
11647	3.9001
7506	3.6371
7737	5.0170
5439	3.4808
7003	4.3834
6322	3.8852
13867413	3.6833
553171	4.0511
11525	4.6661
8554	5.3554
13571291	3.5158
12066	4.5202
7703	4.7451
11265	3.4860
12954	3.4074
13229	3.4860
59577	4.6602
10053	6.6789
10018	4.8829
7787	6.4538
26765	4.1887
192642	4.3459
11788	5.6729
63156	3.9242
122446	4.6602
21181	4.2673
26325090	2.9555
13836520	4.5910
6135	2.6442
6309	5.2169
12626	3.8955
11632	3.3288
9994	4.2672
7636	3.3887
13854944	3.9036
7557	4.8872
6125	5.5933
120621	4.0315
4449	5.7467
55205	3.9922
12445	4.1887
14169248	3.0260
7964	6.9723
6193	7.0510
62597	3.8380
7559	3.2140
7677	5.4794
12197	4.1660
13836674	5.0074
11761	6.6255
29015	5.1401
9642	4.3270
156255	5.5650
20119	3.9529
6118	6.0491
363458	5.4050
7684	5.4950
71390	4.4711
8544	6.2215
12219	5.1198
6307	5.8992
7848	5.1222
13816	4.0315
15077490	4.7652
19956441	2.9084
12637	3.0746
13872989	3.7145
11752	3.8743
8577	5.1184
278	2.4522
61487	5.8993
11863	5.1269
5708	3.1716
10536	5.3275
14349	5.1289
7810	5.1363
391	3.974
13835977	4.5262
6334	3.7171
592	3.5250
13871721	3.8725
374462	5.2012
558883	5.0857
56020	5.0857
8908	6.8165
376	3.7073
10025	3.7140
5004	3.7191
2275	3.2622
4446445	3.5490
10124	5.8886
7852	5.1308
3951	3.8121
7530	5.7295
7766	5.1551
6333	3.4917
14680	5.1252
7827	5.5176
4514529	2.73
13835316	5.7690
7711	5.1927
12499	3.8003
19953955	2.8884
21109330	5.3239
13638	6.7369
72056	3.9451
10948	3.9134
7815	5.1329
71312	4.8348
2293678	4.0299
2018460	3.9550
29107	4.0315
21169510	4.9725
7552	5.2680
5993	3.3630
13835293	4.3201
62589	5.8194
7738	4.9345
7686	5.7566
7480	4.2975
7776	5.1484
127983	1.6090
1087	4.0756
6092	5.4183
6042	6.5713
6316	5.4196
8878	6.9880
34095	3.9436
7568	3.6107
10340	5.2105
4444608	3.4939
10939	4.5142
11107	3.9084
13835224	3.7562
8141	4.0185
9233	5.8381
23621376	2.8482
21111806	3.8268
69371	6.0819
66565	3.6553
18685	3.9415
15443	3.8312
844	3.5054
18607	5.4071
11930	4.5765
62628	3.9375
67653	5.2361
7030	3.2315
11875	3.9295
7721	5.1793
2656	6.6271
21108550	3.8325
7560	5.2412
13839416	3.9135
13836021	3.7456
13835861	4.2192
7029	3.6250
394562	3.4017
10498	3.6837
13839441	3.8814
21112738	4.2562
6104	4.9577
4481813	3.3339
60524	3.6542
11729	5.6871
9325	3.8110
11694	4.2621
11086	6.0211
13849981	5.6014
6103	5.3727
5894	2.8572
13835209	3.8172
7788	6.5718
13839553	3.6887
6083	5.1244
6314	3.5649
61707	4.0315
63054	3.8572
4510484	3.9971
15803	5.4523
26563	5.9725
70660	3.6705
7679	4.1999
13835235	3.4312
1039	6.2047
10772140	3.5570
28994	3.0764
4937830	3.3806
29008	5.83
11809	3.8755
8543	5.1682
6111	4.64
68832	4.0769
13842001	4.0615
22191	4.1162
75951	4.1358
72793	4.4306
72551	4.1457
24641	4.5868
11632871	5.9911
33416	5.9475
29001	3.9973
21106032	5.2032
8909	6.9979
11857	6.8953
7330	6.2926
69982	4.0514
21106015	3.8053
552744	3.6489
10464	3.8743
61191	3.4413
61001	3.5545
8912	5.8802
7791	6.1927
13866593	4.7128
7098	3.4560
7026	4.4795
553742	5.2662
5977	5.9384
13837702	4.6680
13837537	5.3110
9724	6.3918
18801	3.9307
59674	3.8099
558928	5.2662
6330	3.7171
11244	3.9477
7021	3.9477
11795	3.9529
10488	3.8064
13647	3.6297
6402	6.5773
68156	3.9085
71876	4.4360
415	4.5784
10487	5.9584
763	1.7985
13835336	3.5967
24099	3.8639
173	3.4027
5730	6.9176
7678	4.6613
553642	7.0590
13861343	4.0945
13835550	4.3987
8733	3.7749
48024	5.6519
10265270	7.2101
693	2.7620
124968	3.4996
62808	3.6724
8910	7.2699
9614	3.8392
60886	4.0922
28993	5.5742
17131	4.5169
13875283	3.9178
9363	3.6668
13849989	4.2030
11351244	7.1620
558020	3.5832
7553	5.3080
20939	6.1896
518	N/A
6326	5.5887
20198	4.4841
1143	3.3190
61111	3.7504
4444456	5.2530
2441	5.0462
6296	4.7588
391428	6.2814
733	3.8070
9970	4.8477
8960	3.231
11117	6.6170
191	3.6938
13837280	5.7690
659	5.6145
1078	3.5895
13835604	3.8393
10772050	4.5439
14198	6.4401
71787	3.9094
7528	5.7869
6827	6.9563
499714	4.2491
7018	3.9936
11911	6.0832
6093	5.5384
13836713	5.2814
21106535	4.9310
7013	5.6586
59447	5.7082
10179239	7.2101
86007	4.6758
390927	5.6283
10756	6.0429
7961	4.7864
12643	4.7507
19231	3.6982
13835630	4.0908
13835459	6.1012
9581	3.9766
13875196	3.9079
73412	5.2759
13492	5.1275
15747	5.1225
7236	4.0109
10410	5.91
1348	5.3669
558878	3.7245
5978	5.8435
13487	5.1376
6119	6.5179
10404	5.1578
13839199	5.6014
9228	3.9614
71089	5.4261
6342	6.5680
9574	4.0365
83866	4.7789
83850	4.7789
9454	3.8806
7419	5.1982
1108	5.7682
7128	6.0753
8356	5.6017
62530	5.2369
7385	5.2788
7170	6.2281
8903	5.5486
13842613	5.7576
16159	5.8616
7183	5.9190
236	6.0934
553578	3.7245
7736	5.6285
7242	5.3562
7219	5.4476
7521	5.84
7672	6.9429
12010	5.2083
24533	5.3142
789	3.8165
7088	6.6363
1019	4.5950
13835932	3.9944
65750	5.1645
15461	5.9160
11830	5.2991
6122	7.1959
1095	7.0645
7641	5.9189
63903	5.2769
10497	5.4806
8904	5.5283
7688	5.5099
13874733	5.7265
10437135	4.8521
11660	5.4869
1020	5.7164
21106520	5.6848
18724	6.1093
11042	5.68
31029	5.8429
21106560	5.4267
21132380	5.7586
8531	5.5583
15855	4.9416
6100	6.5665
13837281	6.7546
21105905	5.4059
66809	4.5664
7448	5.4991
6179	7.0603
7659	6.0764
24535	5.9261
15702	3.5757
25552	5.5511
11871	5.7567
15409	4.2735
20843	5.8256
10940	5.9158
10251740	3.7635
11077	5.8352
24972	5.7468
9326	3.9568
13885245	4.3536
6524	4.9554
28969	3.8820
6967	6.0765
8900	4.6103
12229	4.0620
9360	3.8980
10253	6.2325
8902	5.3819
9350	3.8686
7786	6.3551
6999	6.3127
15965	4.5925
6088	7.4144
10937	5.9992
21106036	3.5794
6977	5.9978
10364	4.7166
62489	4.6295
10384035	4.8104
11409	5.6048
8243	4.9333
7391	4.8821
21108577	4.3911
13257	4.1458
70682	6.3976
4228778	4.2220
13658	6.0620
28992	5.5888
6528	4.9444
7739	6.8432
21168808	6.5685
8335	5.6766
8374	4.6318
21111820	6.0794
6897	4.5139
13863629	3.4905
12228	N/A
21112023	3.9671
6665	3.6020
247721	4.0762
10437215	4.9791
11731	7.4276
13865438	4.6999
120489	4.4822
2039535	4.8188
13837319	4.9112
7278	4.1964
13875160	5.8904
8899	6.3198
7238	4.6606
21106135	4.7392
773	5.2905
2916	6.6952
12225	4.9972
10197150	3.6975
55091	4.8697
26325085	4.8483
26325087	4.4591
26325088	4.1673
11862	6.4047
8241	4.8670
3210	4.2132
8950	5.3188
7676	5.8810
66996	5.5466
10437074	5.7194
66896	5.0640
30595	4.5139
7710	6.4703
7809	6.4141
63908	4.1359
221226	4.1555
21105959	4.8089
66021	5.6361
17443	4.5243
84971	4.0881
388391	4.0881
10236	6.2341
13837303	4.7786
13648	4.3525
2849146	4.19
222538	4.2733
73390	4.3888
10437335	4.3471
11576	4.1602
11589	4.1013
7175	4.3960
79969	4.1160
11784	5.8028
7765	6.4328
6883	4.3567
7241	4.0572
13875230	6.0127
7689	5.7194
2038738	3.9160
11785	5.8445
9218	4.1034
7224	4.0879
11600	3.5948
7551	6.5453
558875	6.7136
21106366	4.2755
78	4.0450
7225	4.1197
10181339	3.8019
13839308	3.9227
65523	4.2316
7157	4.4353
2937774	4.20
502855	3.9128
14556	4.4931
30572	3.7360
58234	5.5127
67460	3.8601
9349	3.9073
8883	8.0512
65936	4.0155
13875281	6.1959
4445317	4.4180
10534	7.0861
6898	4.2356
13644	4.4150
12061	3.9001
29036	7.0972
199342	3.8936
66895	5.0548
62534	3.2924
62408	3.3514
13837329	4.6017
4489	4.3715
15495	4.6906
66887	5.0449
7389	3.2728
9893	4.9074
63518	5.0253
12060	4.7317
62310	4.6513
7420	5.3251
13856009	4.3942
59482	4.9860
12816	3.7742
14678	4.7415
21171407	5.8805
7984	4.4378
28982	4.7121
206561	4.1902
19709	5.0262
21168831	5.4053
21105897	4.5727
13860335	4.2675
6881	4.7502
55443	3.9730
453675	3.9630
971	4.5885
9579	3.9425
21105878	4.6939
21168813	4.5144
60121	4.9118
15427	4.8383
1141	3.9699
63310	4.6128
11021	4.3129
305	3.9325
13846663	4.7855
79280	4.8004
21106091	4.8103
13876539	3.6348
5830	4.1066
69340	3.9931
63889	4.1894
2606	5.0219
10992	4.3522
8674	4.7197
9943	3.7534
7132	4.4358
235	3.7729
13839082	4.6728
13839110	4.9086
13840690	5.56
13871718	4.0262
21105871	4.7461
21105998	5.3760
7131	4.8977
13856352	4.9188
13866817	6.0074
24722	6.3217
7221	5.4582
7223	5.0798
9903	6.8228
13839105	4.83
10246	4.9872
18336	5.5371
14866	5.5514
466305	4.1062
13865680	5.0611
11604	4.83
13634	5.4374
76394	4.1404
440	4.1349
28682	4.3108
447	4.7194
11667	4.7217
13835772	4.9036
6774	4.7789
21168826	3.8737
8071	4.2868
13839128	5.0657
194092	4.5062
27296	4.6924
28973	4.6973
8186	4.4751
13839123	4.9872
11154	6.6890
5979	8.0360
7240	5.3668
13857694	6.1297
7220	5.4791
7745	3.9616
13839151	5.0657
64699	3.6353
12259	6.4745
62517	4.7709
13848467	3.8285
13848808	4.4155
9911	5.1443
72556	3.8871
15753	4.3490
67465	4.2704
7129	6.1198
13837686	5.0832
13839174	5.2185
61538	5.1443
12244	5.2229
10248	5.3015
61411	5.3015
69177	5.4587
13865424	3.8344
917	6.2597
7248	5.5577
21106144	3.7508
21106524	3.9523
13863774	3.6329
11651	4.6771
16119	5.3801
11610	4.5062
11332993	4.2311
10243171	4.2114
10801842	5.5224
11661	5.5184
7138	3.5936
12674	6.6469
13837988	6.3707
6775	4.2721
11672	4.1340
21106146	3.6722
6108	6.6222
21106008	3.8770
8657	4.69
13875258	5.9627
70715	6.2990
70714	5.9655
11596	4.0865
10244	5.5373
70988	3.9041
86435	3.8105
65785	4.0939
70652	3.7661
7673	6.6325
6745	4.3536
3544	4.2357
8868	5.9307
8097	6.9134
11773	4.2294
13875392	6.1573
6916	4.6465
21105859	4.3079
13630	6.1055
7443	3.3363
8665	4.6573
6633	5.5683
16804	5.6159
7406	3.8992
6907	4.6072
10892	4.1797
10181338	4.0571
299166	4.1951
136966	5.5850
120548	4.2139
73479	3.4149
11783	6.2990
4611	3.7618
13846749	4.5286
13875432	4.8387
12823	4.3288
7176	4.3714
221082	5.4467
12231	4.5571
21106519	5.2157
13875219	4.7164
8935	5.4128
4514586	3.887
10181341	3.8820
21106018	4.8736
13835344	4.4535
7685	6.4657
238	4.0423
21159695	5.3043
13853758	5.5644
13835151	5.4858
13875320	6.5464
14227	4.5581
5709	4.0215
12821	4.17
913	4.0007
8070	4.1995
7140	4.1209
7190	4.0816
7310	4.2699
21106140	4.8694
12478	4.1553
1266393	5.2061
455090	5.7354
503239	5.8024
10991	5.5084
191058	4.1703
10986	4.1063
57726	5.7753
21106525	5.4816
13860692	5.5644
13876103	4.8622
7234	5.2801
6621	4.26
9564	4.7904
21111822	5.9561
13869462	5.8001
10254	4.5093
11460	4.6665
7397	4.1918
6642	6.7850
11465	4.8236
11422	4.9808
3918	5.0674
6794	5.6683
21106014	4.0396
5889	5.4009
13835126	4.4970
21111781	3.9117
924	5.9027
10857	5.3277
8140	5.2054
65	5.3277
13860491	5.6430
13863618	3.8539
13860641	5.5838
13869434	5.8787
13854136	5.7162
6781	3.7310
13838404	8.2538
13837760	4.7063
6630	6.0359
7383	6.5622
123207	4.2617
10008	5.2336
1664	5.3655
4878	4.6473
21106020	3.6547
61765	4.1874
13862559	6.2529
7662	6.3742
21106148	3.6075
10411	4.2224
20570	5.8191
13860775	4.7878
2157	3.9854
21105795	3.8245
2241	4.3521
10616	3.8003
62466	4.4307
62485	4.3914
62472	3.7166
11586	3.6551
7518	6.0807
4962	4.3324
7681	6.6192
21106013	3.7158
10972	4.2369
10980	4.1396
6674	4.4315
6035	4.7417
21106900	4.5029
2005981	5.7336
81815	3.1924
11584	4.4540
7189	4.4505
11591	3.8468
13840647	5.8787
13029	5.8167
21106172	5.6944
21106145	3.7215
64155	4.4301
13851576	6.5951
13837787	3.5494
68676	4.5401
6635	7.2734
11582	3.6834
13853953	3.8381
6988	4.9609
11083	5.0832
13854242	4.5480
13869480	4.7287
11585	4.3908
11488212	4.1368
13864445	6.6187
86394	4.3094
9965	3.8056
2206	4.3487
42330	4.3683
4575	4.4174
2079	4.3879
4590	4.2139
21108548	4.1769
13854248	5.8962
6974	5.3724
6646	4.0881
11629	3.8588
21106019	3.8562
509179	6.0241
89076	4.7421
10664	3.6230
13869414	4.6947
7279	4.7368
62964	4.0013
18219	8.0245
13869451	5.6517
880	4.1918
75956	6.0064
6023	5.2141
456015	6.3643
13869339	5.5294
13875441	4.9833
206493	4.1491
15093	3.9126
4599	4.4280
1577	4.5956
7239	6.6978
434	4.1646
6079	4.1035
7202	3.6634
764	4.6226
10400	6.5396
13662	3.5935
955	3.6083
13030	5.5722
7001	5.4499
71437	8.2244
4759	4.7572
33617	4.7572
13872122	6.4821
13842573	4.7887
17347	6.7928
21106581	3.6576
10586285	3.4312
11595	4.1157
62060	4.7451
5976	4.1128
63906	3.8924
13835351	3.3107
6773	3.3975
30881	4.7473
2923	4.6296
21105870	4.1109
6658	6.8485
11422351	6.6227
7208	4.0930
71193	6.3793
67270	6.3084
6033	6.0383
76154	6.8621
3548	5.0930
642951	3.9611
13860	6.5638
40130	4.3273
13860434	3.8572
21111817	4.1842
5596	4.8616
5915	4.1080
13047	6.0612
25472	4.8176
62467	4.4743
14620	4.7374
6828	6.6369
21105848	3.9017
11080	4.7304
7211	3.6302
7092	6.7091
28947	3.7257
11366	5.2054
18	4.1306
1446	4.1159
71	4.0864
7146	4.1011
13860817	6.0184
11625	4.2891
12133	4.7176
205483	4.7005
1253	3.9997
4745	4.7340
392	4.6568
11778	5.8962
7172	3.6679
13868640	7.2368
18707	5.2734
123	3.8098
502245	4.2225
13860720	5.7739
21106571	6.4974
21106163	6.7377
44152	4.3736
10257	3.7248
13875356	7.4313
19766	5.6944
124	3.8894
204209	5.9893
7142	4.0717
13853943	3.7298
58563	4.3668
10864	3.9827
21106540	6.7409
132	4.0570
331	4.1012
6550	4.6090
78467	4.1991
7315	4.2776
11087	6.9187
6339	8.8829
13875212	7.4098
21108576	4.4699
26516	6.6480
4768	5.8666
20848	5.2454
4963	4.4109
13859497	3.8664
12640	5.0394
6106	10.1321
776	6.6216
7145	3.6617
6480	5.9076
1448	3.6836
38364	6.7643
10343	3.7622
559096	7.3971
3534	4.7487
8098	6.3720
21361761	4.8823
1361549	4.2541
11961	6.4433
7302	6.4984
967	6.1834
556589	3.6734
13846959	3.5042
10837	3.7267
7299	6.5968
2169	5.2355
526	3.6375
21106518	4.5040
27488	6.9079
10437210	3.4044
11954	6.2629
21111772	6.2629
27749	4.8151
7199	3.8684
15517	4.7529
589165	6.5244
17868	5.9441
5027	5.2255
8183	3.6969
5882	3.6453
192748	3.7909
9120	3.6405
67594	4.8254
13856959	4.7512
15489	6.0834
6780	6.5654
4744	5.0437
62484	4.5256
768	4.4997
10437836	3.4556
2991	5.3852
13848793	3.9787
7150	4.4302
361	4.1159
8182	4.1447
992	4.2481
21106470	6.3977
2121	5.0837
392447	3.8863
577	4.0477
6788	6.0901
10437239	3.4383
953	4.0764
13868660	6.2239
6675	4.7177
11588	4.2112
4437893	4.5952
1906	4.1991
1015	6.0112
10870	3.7396
10975	3.6785
906	6.8662
105291	3.3990
7042	3.6920
21106570	6.9854
12044	6.5572
2185	6.5091
13063	5.6115
6736	6.4187
8528	5.3702
68568	4.3862
8876	6.8506
5775	5.2387
10909	6.1097
10918	6.1294
8855	6.2052
256210	4.3950
49179	4.2446
5557	4.8565
24326358	6.4229
21486195	4.5826
10328	5.9415
12047	5.9654
10849	6.1746
8470	4.7674
10851	6.1353
11769	5.2696
13677	5.7754
13846658	4.7862
12045	6.1627
65763	3.7232
10432	4.9319
5142	5.6773
13867714	6.4493
21105699	6.1047
10850	6.2532
1151	4.5466
6852	4.8156
4514549	6.177
48085	4.2440
14627	4.7228
87265	3.9639
65701	4.6047
18941	5.9343
10831	6.4973
10813	6.5760
10908	6.4051
551	6.8377
16359	3.7388
7044	3.9414
28552	4.5024
29282	5.3065
10829	6.4973
8060	4.81
15619	6.1886
6737	6.5377
96749	3.6631
29117	6.9117
6688	3.7396
4760	5.9245
12874	5.3065
10841	6.4103
26325182	4.8769
18177	4.1084
8262	3.7082
8273	3.5443
17339596	4.2010
3277	4.2429
15621	6.2139
26260	6.2925
5162	5.1340
12682	6.1492
5593	6.2881
8329	5.3044
6789	6.2140
11776	7.8204
15488	6.2807
707	7.5441
83191	4.1593
5774	4.4737
92494	4.6309
92468	4.7095
11489	5.5205
6586	4.3701
15620	6.5809
15861	6.4496
12705	5.2967
12730	4.3612
472932	3.7192
6950	5.5515
3350	4.1306
218253	6.6752
4333	3.6011
63968	4.2644
6706	4.2957
68437	6.5675
11038	7.3809
2068	4.9239
5236	4.6489
6855	4.5997
13090	6.8829
13303	5.2859
13302	5.4664
133166	3.5186
8067	7.4717
6840	6.8754
8030	4.6711
3008	4.8285
6739	5.2498
2283071	6.5273
8807	7.3633
5791	4.8092
11286	3.9035
21106059	4.5665
13839012	5.3832
7151	3.9799
10903	4.9887
6835	5.6044
5145918	4.7601
15475	6.7030
15755	6.4585
14995	6.6630
14994	6.6599
67470	6.2751
15476	6.3362
15477	6.7853
15478	6.6989
15524	6.2435
15756	6.2741
8058	4.8902
15473	6.3103
17099	6.5724
17098	6.0987
33933	6.5242
15474	6.0901
11003	6.5759
8093	5.3425
36029	5.6041
58496	5.1140
6735	7.0935
4932499	6.4683
8341	4.9170
6592	7.0344
6371	4.8457
2297441	3.7040
7155	3.7713
3693	4.2901
89258	3.7927
26010	6.7295
30600	6.3418
