Compound Id	ALOGP [ALogP]
7823	-0.604
13835376	0.420
55130	-0.241
6188	2.786
127750	-0.408
14299946	4.054
30713	1.803
14694	2.051
99596	2.04
11849	-0.314
7757	-1.668
21106169	0.649
20545	-2.832
10441	0.301
14672	0.982
7511	-1.092
10446	0.952
7657	0.869
22453	0.320
6151	3.011
7509	-0.804
7872	-1.746
10433	0.580
55084	-1.094
7875	-2.322
2062437	1.988
7065	0.996
11992	0.047
7913	-2.898
10325078	2.793
92731	2.507
14256731	-0.480
3168	0.551
11153	0.775
29005	-0.516
7472	-0.317
11207996	-0.986
7694	-0.806
11833	-0.565
16388	1.625
455420	-1.429
62249	1.567
10420	-0.228
9243	0.832
55188	0.306
7482	-0.518
11716	-0.806
29016	0.215
7670	0.952
7340	-1.526
7747	0.503
7624	-0.316
7627	-0.029
8568	-1.170
14846	-1.631
11045	-0.518
11228	0.0
10709	-0.277
109838	0.170
7478	1.165
10765	1.280
13849665	-0.906
7800	-1.343
11148	0.582
11843	-0.882
923	-0.392
7475	0.060
12201	1.343
7515	-0.230
29012	-0.594
10797	1.205
11109	0.438
7538	-1.055
7536	-0.767
12972	-1.820
61266	4.797
24142	-2.154
14829	1.833
23055	1.255
13622	-1.866
7463	0.348
10571	0.746
16180	-1.578
13836549	2.878
7891	-1.290
12446	0.980
55123	-1.249
10614293	2.450
29025	-0.426
11755	-0.108
12635	-1.002
7706	-0.306
7761	0.137
11121	0.150
7713	0.726
12809	-0.714
11230	0.571
7833	-0.138
10492	0.425
13837190	-0.098
13839109	0.141
7556	0.471
12012	-0.961
8158	1.071
66675	4.308
7871	-2.184
3441	2.509
7954	1.147
9976	-1.244
21153	-2.472
14688	-3.004
9391	0.639
8525	0.271
7514	-0.668
11680	-0.191
6176	1.302
6085	0.947
63631	0.270
13865630	0.593
7856	-1.447
11706	-0.479
7802	-1.320
12218	-1.896
56232	-1.852
3973	2.143
6130	1.420
7534	-0.246
10788	-0.196
7621	0.354
10101	0.208
28986	-0.668
13839575	-0.211
12632	-1.608
13836589	-0.080
83734	2.393
9253	2.494
215929	-0.956
10791	0.557
555074	0.638
7957	1.796
11125	-0.673
7760	-1.032
4516601	0.350
8562	-0.871
2863	-2.170
56442	1.347
4483639	0.671
11919	2.959
10653	0.097
8329688	1.443
7782	-0.385
4516599	0.506
16387	0.227
10777	0.480
4512361	0.350
11095	-0.744
11025	-0.380
26325086	0.139
21106173	0.958
13835706	-0.271
441	-1.546
2282428	2.408
9251	2.4
13850879	0.109
217	0.0
1114	0.320
7838	-1.258
15486	-2.424
56559	-3.364
11898	-5.581
4483638	0.671
6335	0.021
4449912	1.347
11526	0.664
6311	0.769
10054	1.778
7081	-0.810
7607	-0.456
7074	1.647
12456	-0.849
72522	-5.293
6313	0.542
7817	-0.481
4512642	0.506
7928	-5.005
7734	0.193
5949	-0.970
62632	-3.623
14348	-4.717
7803	-1.306
7076	0.550
78998	-3.335
17880	-0.561
370	-1.594
29029	-1.834
11884	-2.759
2581	-4.429
16177	-2.471
7730	0.285
13866746	2.399
7016	-0.092
15853	-2.183
11864	-0.273
9053802	-2.212
21106586	0.303
67360	-1.895
63863	1.257
11891	-4.141
7732	0.385
18920	-1.848
10113	1.996
11866	-1.031
15846	-1.607
11845	0.015
15954	-0.307
11819	0.081
7566	0.121
29026	-1.319
7772	-0.682
11739	-0.135
7917	-3.853
6321	-0.168
12209	0.303
11846	-0.743
7622	0.369
11861	-2.136
15016	-5.295
11056	0.153
7915	-3.565
23255	-0.986
10787	-0.563
123993	-1.527
55090	1.102
11806	0.591
7630	-0.195
8552	-1.018
68179	-1.948
7901	-3.277
6121	0.797
7770	-0.455
7558	1.072
11036	-1.560
10001	0.368
7064	0.074
175	-0.244
6146	0.573
6649	-0.858
11029	-1.560
6123	-0.698
7892	-2.989
8576	-2.991
6095	1.407
9461	1.142
14692	0.774
11099	1.477
11193	0.981
256	-0.394
11794	-1.272
7851	-2.415
15387	-2.703
8012	-0.182
7717	-0.167
11732	1.363
10511	-1.560
654	-0.216
6315	0.508
6086	0.939
99440	1.159
11194	0.031
455353	-1.392
11110	1.926
13848341	0.092
10265264	1.289
7850	-0.921
7882	-2.701
7577	-0.058
29000	-0.164
8574	-2.413
11239	0.113
6165	-0.103
11865	-0.633
21011	-0.984
4366810	0.565
512	-0.106
11793	0.092
7811	-1.839
7835	-2.127
11216	-0.524
13862665	0.638
932	-2.125
22814	0.0
6341	0.494
11678	-1.272
11543	-0.462
62230	-1.2
7533	-0.356
13836399	-1.104
10526	-0.345
10422	0.853
12069	-0.653
59483	2.237
13255	-0.728
10179173	1.289
7701	-0.730
6149	3.298
10790	-0.175
71430	-0.569
120464	0.426
172	-0.183
11180	0.707
13865426	0.043
7434	-1.261
259	-0.442
7714	0.231
10512	-0.057
7812	-1.549
7769	-1.551
7459	-0.296
11024	-0.840
7837	-1.837
3644	-0.408
16778	-0.816
7705	-0.539
191367	-0.365
748	0.568
5091	-4.474
10437	0.519
387	0.6
6312	0.124
6320	-0.696
10947	-0.984
6040	-1.261
8398	-0.552
960	-3.898
6164	1.108
18410	-0.928
7546	-0.430
11756	1.045
7616	0.105
258	-0.973
7716	-1.263
7564	-0.975
7024	0.069
7090	1.098
15438	-0.352
11699	0.044
16791	0.482
6097	1.097
11799	-0.077
6187	2.983
21800	0.202
18717	0.809
13837797	1.284
16641	0.883
10205670	0.038
12442	1.392
6186	2.983
60329	-0.528
7790	-0.446
1005	-0.154
11210	-1.455
6101	-0.397
1004	-0.685
2340753	2.195
10325184	2.255
24590970	2.185
11695	0.621
6102	0.045
13836591	-0.238
7028	-0.718
7615	0.211
13884973	-0.070
7674	-0.219
6406	1.165
682	-0.108
13874867	-0.208
10710415	0.931
6089	-0.648
6087	0.847
6098	1.002
7733	0.219
9990	1.874
11727	-0.869
7600	0.333
8896	-1.440
7466	0.371
14751	-0.896
1609	-1.067
171	-0.230
7727	-0.778
71628	0.8
22408	0.0
7728	-0.489
6338	0.789
13811	0.783
13871489	-0.712
864	-0.358
220998	-1.716
221117	0.202
15765	0.202
11647	-1.572
7506	2.043
7737	-0.707
5439	0.269
7003	1.782
6322	0.347
13867413	0.081
553171	0.277
11525	-0.040
8554	-0.995
13571291	0.636
12066	-0.279
7703	-0.797
11265	-0.009
12954	-1.140
13229	1.055
59577	0.157
10053	1.922
10018	-0.567
7787	-1.728
26765	-0.734
192642	0.202
11788	-0.725
63156	-0.062
122446	1.024
21181	-1.022
26325090	-1.446
13836520	0.384
6135	0.426
6309	1.861
12626	0.226
11632	-0.564
9994	-0.419
7636	0.472
13854944	-0.219
7557	1.415
6125	1.541
120621	-0.573
4449	-2.753
55205	-1.138
12445	0.409
14169248	-0.926
7964	-0.022
6193	-0.310
62597	-0.029
7559	0.408
7677	-2.240
12197	1.472
13836674	1.463
11761	0.695
29015	-0.262
9642	1.242
156255	-2.465
20119	-0.850
6118	0.941
363458	-0.539
7684	0.008
71390	1.624
8544	0.691
12219	-1.064
6307	1.473
7848	-0.776
13816	-0.446
15077490	2.706
19956441	-2.061
12637	-2.847
13872989	0.259
11752	-0.272
8577	-1.730
278	-0.309
61487	1.246
11863	-0.488
5708	0.592
10536	-0.436
14349	-1.442
7810	-0.2
391	0.0
13835977	-0.031
6334	-0.523
592	-0.806
13871721	0.459
374462	-2.177
558883	1.615
56020	1.615
8908	-2.016
376	-1.274
10025	-1.562
5004	-2.138
2275	-0.045
4446445	-0.388
10124	2.308
7852	-1.154
3951	0.914
7530	0.277
7766	0.088
6333	0.361
14680	-0.866
7827	0.140
4514529	0.0
13835316	1.688
7711	0.376
12499	1.938
19953955	-1.773
21109330	0.268
13638	-1.837
72056	-3.777
10948	-1.196
7815	-0.578
71312	2.612
2293678	2.721
2018460	2.837
29107	-0.420
21169510	1.950
7552	0.664
5993	-0.499
13835293	0.017
62589	-0.840
7738	-0.154
7686	-1.272
7480	-1.452
7776	-0.290
127983	-0.127
1087	-0.047
6092	1.242
6042	2.029
6316	1.501
8878	0.473
34095	-3.201
7568	0.577
10340	0.285
4444608	0.188
10939	-0.255
11107	-1.141
13835224	-0.908
8141	-0.770
9233	1.296
23621376	-1.196
21111806	0.959
69371	4.899
66565	0.472
18685	-2.913
15443	-0.690
844	-0.445
18607	0.468
11930	-0.219
62628	-2.625
67653	-0.216
7030	0.483
11875	-2.337
7721	-0.002
2656	1.311
21108550	0.959
7560	0.286
13839416	-2.049
13836021	-0.755
13835861	-0.605
7029	-0.333
394562	0.608
10498	0.825
13839441	-1.761
21112738	1.521
6104	1.073
4481813	-0.141
60524	-0.202
11729	1.046
9325	0.959
11694	0.078
11086	0.656
13849981	2.469
6103	0.864
5894	0.091
13835209	-1.473
7788	0.403
13839553	-1.185
6083	0.991
6314	0.962
61707	0.1
63054	1.459
4510484	0.406
15803	0.656
26563	-0.785
70660	0.508
7679	-1.058
13835235	-0.897
1039	0.795
10772140	0.303
28994	-0.601
4937830	0.477
29008	-0.973
11809	0.019
8543	1.224
6111	-0.864
68832	-0.397
13842001	0.282
22191	-0.685
75951	-0.973
72793	-0.609
72551	-1.261
24641	-0.897
11632871	-0.942
33416	-0.654
29001	-0.473
21106032	0.936
8909	-2.304
11857	0.115
7330	0.998
69982	2.508
21106015	0.307
552744	0.561
10464	-0.837
61191	0.638
61001	0.844
8912	-0.524
7791	-1.261
13866593	-2.341
7098	0.638
7026	-1.663
553742	1.057
5977	1.617
13837702	-2.053
13837537	-0.528
9724	1.281
18801	-2.339
59674	1.039
558928	1.057
6330	-0.549
11244	-0.423
7021	-0.423
11795	-1.125
10488	-0.621
13647	-0.942
6402	1.516
68156	-2.051
71876	-0.314
415	-1.765
10487	-0.746
763	-0.921
13835336	-1.187
24099	-1.763
173	-0.625
5730	3.585
7678	-1.951
553642	-0.173
13861343	3.759
13835550	-1.477
8733	-1.475
48024	-0.259
10265270	-0.742
693	-0.704
124968	0.103
62808	0.480
8910	-2.880
9614	0.480
60886	3.838
28993	3.094
17131	1.363
13875283	1.122
9363	0.236
13849989	2.340
11351244	1.125
558020	0.236
7553	1.608
20939	2.142
518	N/A
6326	1.956
20198	0.880
1143	-0.628
61111	0.480
4444456	1.518
2441	0.969
6296	1.949
391428	2.143
733	-1.408
9970	-2.239
8960	-1.191
11117	1.447
191	-0.986
13837280	1.743
659	-0.317
1078	-0.410
13835604	-1.295
10772050	1.448
14198	1.369
71787	-0.665
7528	-0.816
6827	-1.318
499714	0.456
7018	-0.203
11911	2.444
6093	1.284
13836713	1.230
21106535	1.001
7013	2.206
59447	-0.805
10179239	-0.742
86007	-0.224
390927	1.122
10756	1.122
7961	1.240
12643	-0.363
19231	-0.811
13835630	-1.298
13835459	-0.794
9581	0.428
13875196	0.428
73412	1.080
13492	-1.326
15747	-1.614
7236	-1.016
10410	0.894
1348	0.115
558878	2.489
5978	-0.221
13487	-1.038
6119	1.821
10404	-0.750
13839199	0.440
9228	1.224
71089	0.051
6342	2.399
9574	0.240
83866	-2.173
83850	-2.173
9454	0.275
7419	-0.462
1108	0.642
7128	0.573
8356	-0.103
62530	0.019
7385	-0.174
7170	1.146
8903	0.0
13842613	0.879
16159	2.526
7183	1.215
236	0.0
553578	2.489
7736	-0.420
7242	-0.237
7219	0.307
7521	1.284
7672	-0.602
12010	0.331
24533	-0.237
789	0.067
7088	1.556
1019	0.0
13835932	-1.919
65750	-0.750
15461	1.221
11830	0.619
6122	1.472
1095	0.038
7641	1.284
63903	-0.174
10497	0.907
8904	0.0
7688	0.440
13874733	0.642
10437135	0.199
11660	0.949
1020	0.0
21106520	0.642
18724	1.556
11042	1.082
31029	1.195
21106560	0.307
21132380	1.082
8531	0.614
15855	1.595
6100	1.773
13837281	2.429
21105905	0.307
66809	-0.052
7448	0.614
6179	2.888
7659	1.926
24535	1.075
15702	0.675
25552	-0.473
11871	0.731
15409	0.359
20843	0.879
10940	1.082
10251740	-0.394
11077	1.284
24972	1.318
9326	0.019
13885245	0.296
6524	0.987
28969	-0.081
6967	1.284
8900	0.0
12229	-0.392
9360	0.019
10253	1.215
8902	0.0
9350	0.019
7786	1.887
6999	2.568
15965	-0.316
6088	1.522
10937	1.284
21106036	1.620
6977	1.926
10364	0.765
62489	-0.052
10384035	0.199
11409	0.949
8243	-1.784
7391	0.199
21108577	-0.041
13257	0.250
70682	0.073
4228778	-0.627
13658	1.758
28992	0.879
6528	-2.360
7739	0.591
21168808	1.030
8335	0.614
8374	-0.604
21111820	1.233
6897	0.262
13863629	-0.347
12228	0.0
21112023	0.226
6665	1.298
247721	-0.180
10437215	-0.379
11731	1.386
13865438	0.590
120489	-0.052
2039535	0.199
13837319	-1.208
7278	0.046
13875160	1.386
8899	0.591
7238	-0.052
21106135	0.590
773	-0.420
2916	1.496
12225	0.051
10197150	-0.225
55091	1.053
26325085	-2.685
26325087	-2.374
26325088	-2.374
11862	0.649
8241	-0.632
3210	3.572
8950	1.029
7676	0.744
66996	0.3
10437074	0.744
66896	-2.770
30595	0.653
7710	1.513
7809	0.937
63908	-0.444
221226	-0.193
21105959	0.590
66021	0.534
17443	-0.052
84971	-2.430
388391	-2.430
10236	1.926
13837303	0.523
13648	-0.254
2849146	0.011
222538	0.011
73390	0.262
10437335	0.262
11576	1.044
11589	0.067
7175	0.653
79969	-0.702
11784	0.744
7765	1.225
6883	0.011
7241	0.035
13875230	1.386
7689	0.534
2038738	0.035
11785	0.744
9218	-0.145
7224	0.035
11600	0.093
7551	1.801
558875	1.225
21106366	-0.219
78	0.035
7225	0.035
10181339	-0.143
13839308	0.069
65523	0.011
7157	0.653
2937774	-0.130
502855	-0.070
14556	0.262
30572	-1.640
58234	0.943
67460	-0.156
9349	-0.270
8883	-0.850
65936	0.035
13875281	1.386
4445317	2.252
10534	1.466
6898	-0.483
13644	-0.254
12061	0.132
29036	2.025
199342	1.980
66895	-1.618
62534	0.007
62408	0.007
13837329	0.022
4489	-0.019
15495	-1.064
66887	-1.330
7389	-0.635
9893	-0.466
63518	-1.042
12060	-0.635
62310	-0.776
7420	0.530
13856009	-0.254
59482	-0.754
12816	-0.192
14678	-0.923
21171407	2.139
7984	-2.165
28982	-0.153
206561	-0.381
19709	-0.562
21168831	1.011
21105897	-0.199
13860335	-0.449
6881	-0.178
55443	-1.250
453675	-1.538
971	-0.460
9579	0.240
21105878	-0.104
21168813	0.388
60121	-0.262
15427	-0.964
1141	-0.751
63310	-0.707
11021	0.193
305	-1.395
13846663	1.096
79280	-1.127
21106091	0.761
13876539	-0.158
5830	-0.193
69340	-0.962
63889	0.352
2606	0.9
10992	0.193
8674	-0.104
9943	-0.192
7132	-0.254
235	-0.192
13839082	0.182
13839110	0.824
13840690	0.756
13871718	-0.674
21105871	0.182
21105998	0.755
7131	-0.459
13856352	-0.483
13866817	1.489
24722	-0.832
7221	0.708
7223	-0.738
9903	-0.163
13839105	0.824
10246	1.466
18336	-0.789
14866	2.264
466305	0.640
13865680	-0.153
11604	-0.153
13634	0.708
76394	-0.357
440	-2.940
28682	-0.254
447	-0.512
11667	0.692
13835772	0.182
6774	-0.564
21168826	0.450
8071	0.505
13839128	0.824
194092	-0.340
27296	-0.839
28973	-1.127
8186	0.388
13839123	0.824
11154	1.686
5979	3.376
7240	0.708
13857694	1.489
7220	0.708
7745	-1.2
13839151	0.824
64699	0.656
12259	3.21
62517	-0.262
13848467	-0.591
13848808	-0.449
9911	1.466
72556	-0.879
15753	0.659
67465	0.659
7129	1.154
13837686	0.284
13839174	0.824
61538	1.466
12244	1.466
10248	1.466
61411	2.108
69177	2.108
13865424	0.450
917	-0.499
7248	1.350
21106144	1.302
21106524	0.450
13863774	1.302
11651	-0.262
16119	1.466
11610	-0.549
11332993	0.017
10243171	0.017
10801842	1.330
11661	1.350
7138	0.660
12674	-0.659
13837988	1.489
6775	0.069
11672	0.069
21106146	1.302
6108	1.651
21106008	-0.296
8657	-0.512
13875258	1.531
70715	0.503
70714	0.889
11596	-0.041
10244	2.108
70988	-0.006
86435	-0.194
65785	-0.907
70652	-0.482
7673	0.889
6745	-0.621
3544	0.949
8868	-0.154
8097	-0.451
11773	0.069
13875392	1.531
6916	-1.064
21105859	-0.501
13630	0.889
7443	-0.484
8665	-0.512
6633	1.028
16804	2.750
7406	-0.257
6907	-0.776
10892	-0.292
10181338	-0.292
299166	-0.646
136966	1.290
120548	-0.174
73479	0.158
11783	0.889
4611	-0.431
13846749	-0.199
13875432	0.284
12823	0.296
7176	-0.449
221082	0.907
12231	-0.225
21106519	-1.212
13875219	0.284
8935	-0.828
4514586	0.0
10181341	-0.205
21106018	0.926
13835344	-0.306
7685	0.745
238	-0.240
21159695	-0.924
13853758	-0.177
13835151	-0.108
13875320	1.531
14227	0.490
5709	-0.240
12821	-0.426
913	-0.240
8070	0.402
7140	0.402
7190	0.402
7310	0.269
21106140	0.925
12478	-0.426
1266393	0.991
455090	0.218
503239	0.218
10991	-0.443
191058	-0.494
10986	-0.494
57726	-1.289
21106525	-0.443
13860692	-0.108
13876103	0.517
7234	-0.318
6621	-0.080
9564	-0.279
21111822	1.153
13869462	0.534
10254	0.007
11460	-0.533
7397	-0.6
6642	3.852
11465	-0.282
11422	-0.430
3918	0.542
6794	0.719
21106014	0.552
5889	-0.750
13835126	0.490
21111781	-0.244
924	0.218
10857	1.028
8140	1.028
65	1.028
13860491	0.534
13863618	-0.653
13860641	-0.443
13869434	0.534
13854136	-0.108
6781	0.608
13838404	2.229
13837760	-0.921
6630	0.534
7383	1.156
123207	0.497
10008	-0.750
1664	-0.750
4878	-0.921
21106020	1.404
61765	-0.926
13862559	2.233
7662	2.233
21106148	0.608
10411	0.119
20570	0.218
13860775	-0.802
2157	-0.321
21105795	-0.653
2241	-0.635
10616	0.420
62466	0.007
62485	0.007
62472	0.671
11586	0.671
7518	1.633
4962	-0.909
7681	0.511
21106013	1.404
10972	0.649
10980	0.649
6674	0.649
6035	-0.638
21106900	-0.766
2005981	0.271
81815	0.660
11584	0.9
7189	-0.714
11591	-0.432
13840647	0.534
13029	1.773
21106172	1.773
21106145	0.406
64155	0.229
13851576	0.9
13837787	-0.507
68676	1.5
6635	3.634
11582	0.695
13853953	1.404
6988	1.028
11083	1.028
13854242	-0.488
13869480	-0.802
11585	-0.739
11488212	-1.025
13864445	2.233
86394	-0.296
9965	-0.603
2206	-0.631
42330	-1.112
4575	-0.785
2079	-0.047
4590	-0.426
21108548	1.9
13854248	-0.006
6974	0.429
6646	-2.430
11629	-0.705
21106019	0.552
509179	-0.809
89076	1.632
10664	0.2
13869414	-0.802
7279	-0.423
62964	3.312
18219	1.976
13869451	-0.006
880	-0.625
75956	-0.678
6023	0.423
456015	0.693
13869339	-0.006
13875441	0.429
206493	-0.419
15093	0.539
4599	-0.938
1577	-0.750
7239	0.693
434	0.505
6079	0.505
7202	1.416
764	-0.921
10400	-0.034
13662	0.268
955	0.2
13030	1.773
7001	1.773
71437	0.060
4759	-0.788
33617	0.494
13872122	0.675
13842573	0.429
17347	-0.323
21106581	0.406
10586285	0.463
11595	-0.022
62060	0.801
5976	-0.840
63906	0.696
13835351	-0.628
6773	-0.628
30881	-0.776
2923	1.523
21105870	0.019
6658	-0.294
11422351	0.348
7208	-0.480
71193	-0.834
67270	-0.294
6033	-0.294
76154	-0.732
3548	1.166
642951	1.416
13860	-0.419
40130	-0.779
13860434	-0.705
21111817	0.696
5596	-1.210
5915	-0.628
13047	2.517
25472	0.963
62467	0.109
14620	-0.488
6828	0.0
21105848	-0.705
11080	-1.210
7211	1.320
7092	-0.936
28947	0.035
11366	1.773
18	-1.160
1446	-1.160
71	-1.160
7146	-1.160
13860817	0.739
11625	0.264
12133	-0.187
205483	-1.282
1253	-0.857
4745	-0.099
392	-1.210
11778	0.739
7172	1.320
13868640	1.778
18707	1.173
123	-0.653
502245	-0.614
13860720	0.739
21106571	2.977
21106163	2.977
44152	0.091
10257	1.320
13875356	1.778
19766	2.517
124	-0.665
204209	0.184
7142	-0.7
13853943	-0.090
58563	-1.095
10864	1.549
21106540	2.977
132	-0.7
331	-0.7
6550	-0.758
78467	-1.060
7315	0.460
11087	1.420
6339	3.245
13875212	1.778
21108576	-1.004
26516	1.687
4768	-0.437
20848	0.845
4963	-1.095
13859497	-0.495
12640	0.440
6106	2.3
776	-0.420
7145	-0.090
6480	0.642
1448	0.860
38364	2.377
10343	1.502
559096	-2.306
3534	-1.872
8098	0.0
21361761	-0.546
1361549	-0.671
11961	1.483
7302	-0.154
967	3.261
556589	0.117
13846959	-0.797
10837	0.860
7299	0.456
2169	-0.136
526	0.468
21106518	-1.004
27488	2.377
10437210	-1.233
11954	1.483
21111772	1.483
27749	0.269
7199	0.786
15517	-0.796
589165	0.271
17868	0.0
5027	0.164
8183	0.420
5882	0.420
192748	1.331
9120	0.860
67594	-0.747
13856959	-0.080
15489	0.744
6780	0.0
4744	-0.643
62484	1.431
768	-1.476
10437836	0.970
2991	-0.264
13848793	-0.091
7150	-1.370
361	-1.621
8182	-0.480
992	-0.480
21106470	0.0
2121	-0.165
392447	0.121
577	-1.378
6788	0.642
10437239	1.026
953	-0.990
13868660	2.164
6675	1.180
11588	1.180
4437893	0.282
1906	-1.085
1015	-0.420
10870	0.860
10975	0.860
906	0.0
105291	0.776
7042	-0.040
21106570	3.722
12044	0.642
2185	0.0
13063	0.307
6736	0.642
8528	-1.5
68568	-1.385
8876	0.0
5775	1.555
10909	1.284
10918	1.284
8855	0.0
256210	-0.392
49179	1.064
5557	-1.124
24326358	2.991
21486195	0.838
10328	0.960
12047	0.642
10849	1.284
8470	0.321
10851	1.284
11769	0.960
13677	0.307
13846658	-0.460
12045	0.642
65763	1.212
10432	0.960
5142	-1.686
13867714	0.0
21105699	0.0
10850	1.284
1151	-1.341
6852	-0.052
4514549	0.0
48085	-0.099
14627	-0.392
87265	1.228
65701	1.166
18941	0.207
10831	1.284
10813	1.284
10908	1.284
551	-0.154
16359	1.165
7044	1.165
28552	0.440
29282	0.779
10829	1.284
8060	-0.540
15619	1.926
6737	0.744
96749	-2.791
29117	-0.425
6688	1.520
4760	-0.043
12874	1.238
10841	1.284
26325182	1.344
18177	-0.865
8262	-0.484
8273	-0.484
17339596	-0.081
3277	0.535
15621	1.926
26260	1.926
5162	-1.860
12682	1.926
5593	-0.420
8329	-0.528
6789	0.744
11776	2.666
15488	0.744
707	4.163
83191	0.641
5774	0.717
92494	0.429
92468	0.141
11489	0.051
6586	-0.240
15620	1.926
15861	1.926
12705	0.257
12730	-0.412
472932	-0.428
6950	0.0
3350	-1.160
218253	0.744
4333	0.438
63968	-0.392
6706	0.189
68437	1.926
11038	2.309
2068	-0.967
5236	-0.533
6855	-0.254
13090	-0.521
13303	0.558
13302	0.007
133166	0.562
8067	4.466
6840	0.302
8030	-0.385
3008	1.065
6739	-0.460
2283071	2.568
8807	0.468
5791	0.261
11286	-0.098
21106059	0.212
13839012	-0.460
7151	1.977
10903	-0.460
6835	-0.750
5145918	-0.225
15475	1.489
15755	1.489
14995	1.489
14994	1.489
67470	1.489
15476	1.489
15477	1.489
15478	1.489
15524	1.489
15756	1.489
8058	-0.551
15473	1.489
17099	1.489
17098	1.489
33933	1.489
15474	1.489
11003	-0.420
8093	-0.881
36029	2.033
58496	2.350
6735	0.889
4932499	2.568
8341	-0.460
6592	0.456
6371	-0.006
2297441	-2.142
7155	1.080
3693	-0.209
89258	1.722
26010	1.489
30600	1.489
33455	1.489
33934	1.489
33932	1.489
10628694	-0.447
11294	0.284
4268	0.053
6604	1.489
23886	1.489
33421	1.489
6838	-0.154
6002	0.317
6753	-0.418
1262	0.003
6807	0.284
4470736	2.002
20124	0.889
4911	-0.326
62265	0.181
64016	-0.197
8319	-0.750
6790	-0.750
6588	0.660
3652	-0.006
185	-1.170
75995	-1.094
2271976	-1.551
457140	2.233
84188	2.233
136000	2.233
135983	2.233
136001	2.233
136002	2.233
158870	2.233
157093	2.233
83374	2.233
457144	2.233
135925	2.233
457145	2.233
136003	2.233
84235	2.233
139025	-1.997
8282	-0.921
34667	2.233
34871	2.233
34873	2.233
56784	2.233
34872	2.233
4343	1.340
1710	-1.036
6600	-0.6
230	-1.759
5660	0.1
5932	0.245
196288	-1.421
9797	1.530
9824	-0.264
4103087	0.110
34868	2.233
37905	2.233
34869	2.233
37918	2.233
37915	2.233
34867	2.233
25605	2.233
26011	2.233
34870	2.233
34666	2.233
21924	2.233
3216	1.937
6057	2.654
5807	-2.294
6610	-1.095
21587143	-2.106
61739	-0.921
34866	2.233
34665	2.233
34664	2.233
37904	2.233
34864	2.233
34188	2.233
34865	2.233
9786472	-0.845
6478	0.125
65272	2.141
744	-1.805
6492	-0.921
11708	2.840
10438331	0.405
2927	2.741
5554	-0.470
2928	3.143
27793	2.977
82754	2.977
457138	2.977
102897	2.977
457139	2.977
102947	2.977
97173	2.977
102720	2.977
102801	2.977
102833	2.977
102721	2.977
102856	2.977
102933	2.977
103066	2.977
106355	2.977
82755	2.977
82712	2.977
157094	2.977
103011	2.977
102798	2.977
82762	2.977
97172	2.977
2925	0.863
18547147	-1.530
4380	-0.268
2424	-0.431
34863	2.233
2760	-0.634
11974	3.555
32555	-3.796
19232038	-1.242
13835294	-0.528
6514	-0.221
33281	2.977
56786	2.977
56789	2.977
33456	2.977
46264	2.977
