Compound Id	AutocorrelationPolarizability [ATSp1]
26325084	1513.107159
26325083	1374.710568
18019	687.293767
8521	677.052366
26325082	1236.313994
10449	806.516165
61149	176.129890
2056044	171.371082
26325081	1097.917343
26824	541.888139
8520	538.766329
10451	653.783779
2041618	N/A
6191	58.7918
26325080	959.519801
76894	N/A
16425	132.422752
6153	18.071168
10784857	N/A
38403	116.767145
14021447	821.116369
9256	54.711909
23101	400.785303
10675065	150.538390
10652594	N/A
10696	491.385225
62827	101.444220
11434292	N/A
21106179	15.732872
122090	477.795070
11557190	682.680057
9095782	150.676613
12577	50.217207
9286	50.436517
61346	173.791097
6190	119.481384
6270	387.630038
9484	45.295270
6105	13.08695
16841	110.235633
4927801	1445.218246
109705	571.988081
9088156	584.866906
56144	267.307987
23150	263.943297
108106	1095.246746
78828	544.074919
6128	40.613347
10452	327.656825
10606755	133.492946
3631	192.2069
69569	459.013937
15413	321.279294
66656	N/A
9411	161.808618
454209	132.213750
10733068	1089.849424
17619	N/A
13837650	144.702380
13853215	196.931804
9392	202.693341
66567	201.888058
18971812	239.027180
66655	332.899585
68328	404.644534
13299573	223.963191
56117	256.451683
12161	181.830317
107412	164.103721
67414	746.974716
13803	170.084796
14441700	152.477799
10756390	825.065523
68224	810.555437
61213	149.931634
9254	184.561947
9016	186.186625
73583	276.658088
14998	193.135779
2018165	93.696461
6148	99.475778
69914	548.166266
11671339	553.520466
29040	151.581245
67991	319.263543
454215	157.111749
62826	208.671687
7626	250.831974
59573	157.757523
6156	131.320156
10106	415.412551
10801109	553.552069
512621	N/A
12933	502.638440
11996	263.614973
13835836	251.510329
9633	339.746137
15789876	881.720113
18688	356.598140
12586	612.0590
71433	192.319187
68503	233.333044
937	2.067844
692	11.695905
23208	5.909876
291	6.822544
274	13.885572
6084	29.946061
6132	50.927966
7956	43.172962
6094	66.754635
11749	191.192345
7555	112.580035
6120	119.620227
7712	163.852748
6308	175.450769
9646	190.914796
10781	418.277449
15802	420.658232
17976	462.102289
7767	218.281506
7604	232.615537
7010	237.123950
6163	257.738796
6340	249.314960
7671	402.554564
9377	226.227708
8560	274.495215
11094	290.410357
11023	297.617719
11055	321.240362
10786	317.275523
7619	307.715124
10755	330.800761
11551	304.788018
349	331.702548
11035	357.277791
11104	366.115288
10795	404.159222
10445	403.121489
8569	334.455199
11841	364.508503
7073	391.905291
123860	340.587029
7849	389.456687
17558	406.762082
13439	505.754137
13402	496.231581
6287	259.498829
10227261	673.620818
14840	447.509083
13448	562.085404
12220	447.205415
13619	505.722997
7890	564.023856
11882	622.371278
11883	680.743527
10540	797.521374
7929	1031.114136
11897	1089.513997
11899	1147.914004
12017	1206.314086
12072	1264.714208
11900	1323.114350
11901	1381.514503
11146	1439.914661
11902	1498.314822
10542	1731.915475
11906	1965.516131
7823	225.519820
13835376	236.810436
55130	317.808424
6188	296.904597
127750	240.502877
14299946	447.093071
30713	171.856881
14694	171.497863
99596	248.951944
11849	227.525792
7757	597.002616
21106169	63.168957
20545	979.075508
10441	81.415232
14672	208.438775
7511	480.465573
10446	285.093483
7657	323.536886
22453	331.869134
6151	117.402867
