Compound Id	AutocorrelationMass [ATSm5]
26325084	146.132
26325083	129.562
18019	80.763
8521	58.602
26325082	112.991
10449	99.424
61149	26.343
2056044	24.503
26325081	96.420
26824	49.381
8520	42.031
10451	82.854
2041618	40.381
6191	0.0
26325080	79.849
76894	30.367
16425	0.0
6153	0.0
10784857	67.439
38403	12.913
14021447	63.279
9256	0.0
23101	25.460
10675065	11.331
10652594	55.533
10696	51.798
62827	5.004
11434292	27.491
21106179	0.0
122090	30.137
11557190	46.708
9095782	0.0
12577	0.0
9286	0.0
61346	29.019
6190	0.0
6270	21.985
9484	0.0
6105	0.0
16841	0.0
4927801	134.621
109705	34.472
9088156	36.528
56144	27.724
23150	9.0
108106	93.212
78828	30.137
6128	0.0
10452	19.993
10606755	15.012
3631	17.247
69569	38.467
15413	13.993
66656	6.0
9411	7.077
454209	0.0
10733068	108.237
17619	4.0
13837650	0.0
13853215	0.0
9392	0.0
66567	22.518
18971812	0.0
66655	11.338
68328	13.677
13299573	46.582
56117	7.664
12161	6.0
107412	9.338
67414	51.053
13803	3.0
14441700	0.0
10756390	72.505
68224	70.505
61213	0.0
9254	0.0
9016	0.0
73583	0.0
14998	3.0
2018165	0.0
6148	0.0
69914	34.023
11671339	35.023
29040	0.0
67991	24.520
454215	0.0
62826	21.046
7626	4.0
59573	1.0
6156	0.0
10106	22.725
10801109	29.484
512621	6.0
12933	23.716
11996	3.0
13835836	5.664
9633	5.582
15789876	21.657
18688	5.332
12586	20.733
71433	0.0
68503	6.0
937	0.0
692	0.0
23208	0.0
291	0.0
274	0.0
6084	0.0
6132	0.0
7956	0.0
6094	0.0
11749	2.0
7555	0.0
6120	0.0
7712	1.0
6308	0.0
9646	0.0
10781	3.0
15802	6.0
17976	5.0
7767	2.0
7604	2.0
7010	1.0
6163	0.0
6340	0.0
7671	10.328
9377	3.582
8560	3.0
11094	3.0
11023	3.0
11055	3.0
10786	2.0
7619	4.0
10755	1.0
11551	3.0
349	4.0
11035	4.0
11104	4.0
10795	4.0
10445	6.0
8569	5.664
11841	5.0
7073	6.332
123860	6.664
7849	5.0
17558	5.0
13439	9.0
13402	6.0
6287	14.989
10227261	15.993
14840	6.0
13448	6.0
12220	7.664
13619	7.0
7890	8.0
11882	9.0
11883	10.0
10540	12.0
7929	16.0
11897	17.0
11899	18.0
12017	19.0
12072	20.0
11900	21.0
11901	22.0
11146	23.0
11902	24.0
10542	28.0
11906	32.0
7823	3.0
13835376	4.664
55130	8.328
6188	0.0
127750	4.664
14299946	54.011
30713	0.0
14694	0.0
99596	0.0
11849	3.332
7757	11.996
21106169	0.0
20545	16.664
10441	0.0
14672	0.0
7511	9.996
10446	6.996
7657	8.660
22453	6.996
6151	0.0
7509	8.996
7872	8.664
10433	5.332
55084	9.328
7875	10.664
2062437	0.0
7065	4.332
11992	5.664
7913	12.664
10325078	0.0
92731	30.384
14256731	12.328
3168	1.0
11153	0.0
29005	7.996
7472	5.664
11207996	6.328
7694	8.328
11833	2.332
16388	18.443
455420	5.332
62249	3.0
10420	6.996
9243	0.0
55188	1.0
7482	6.996
11716	6.664
29016	5.996
7670	10.328
7340	12.499
7747	4.332
7624	4.0
7627	4.664
8568	6.664
14846	8.664
11045	5.664
11228	0.0
10709	1.0
109838	3.664
7478	6.328
10765	0.0
13849665	29.424
7800	7.664
11148	0.0
11843	5.664
923	0.0
7475	5.996
12201	2.0
7515	4.332
29012	4.664
10797	4.0
11109	2.0
7538	6.664
7536	5.664
12972	9.664
61266	64.816
24142	11.0
14829	0.0
23055	0.0
13622	10.0
7463	3.332
10571	2.0
16180	9.0
13836549	24.503
7891	8.0
12446	2.0
55123	5.664
10614293	6.0
29025	5.0
11755	2.664
12635	7.0
7706	3.332
7761	4.996
11121	3.0
7713	1.0
12809	6.0
11230	0.0
7833	4.0
10492	3.332
13837190	1.0
13839109	5.996
7556	0.0
12012	4.664
8158	3.0
66675	0.0
7871	8.332
3441	0.0
7954	0.0
9976	7.664
21153	9.332
14688	12.498
9391	0.0
8525	2.332
7514	4.332
11680	3.664
6176	0.0
6085	0.0
63631	0.0
13865630	11.993
7856	5.332
11706	4.664
7802	5.332
12218	7.332
56232	8.498
3973	5.903
6130	0.0
7534	6.664
10788	2.332
7621	4.664
10101	3.0
28986	5.664
13839575	6.328
12632	6.332
13836589	2.664
83734	0.0
9253	0.0
215929	5.332
10791	2.0
555074	3.0
7957	0.0
11125	3.664
7760	4.332
4516601	4.0
8562	3.0
2863	8.664
56442	0.0
4483639	1.0
11919	6.0
10653	1.0
8329688	0.0
7782	2.332
4516599	4.0
16387	17.443
10777	0.0
4512361	4.0
11095	3.332
11025	3.332
26325086	5.996
21106173	6.996
13835706	18.431
441	5.332
2282428	0.0
