Compound Id	ChiPath [SP-2]
26325084	23.940
26325083	21.599
18019	12.450
8521	12.321
26325082	19.258
10449	14.046
61149	5.753
2056044	6.309
26325081	16.917
26824	10.023
8520	9.980
10451	11.705
2041618	N/A
6191	4.5
26325080	14.576
76894	N/A
16425	6.124
6153	3.0
10784857	N/A
38403	4.897
14021447	12.235
9256	3.521
23101	7.639
10675065	3.851
10652594	N/A
10696	9.364
62827	3.497
11434292	N/A
21106179	1.732
122090	7.639
11557190	9.894
9095782	4.5
12577	2.914
9286	2.488
61346	5.298
6190	4.5
6270	4.5
9484	3.0
6105	0.707
16841	3.521
4927801	11.919
109705	9.896
9088156	8.389
56144	5.126
23150	5.298
108106	9.536
78828	7.553
6128	1.732
10452	7.023
10606755	5.126
3631	4.897
69569	7.639
15413	4.061
66656	N/A
9411	4.056
454209	2.914
10733068	11.791
17619	N/A
13837650	1.0
13853215	4.5
9392	4.5
66567	6.125
18971812	4.5
66655	5.255
68328	5.212
13299573	5.298
56117	3.664
12161	2.914
107412	3.497
67414	7.152
13803	2.871
14441700	2.914
10756390	9.450
68224	9.364
61213	2.914
9254	3.521
9016	3.521
73583	4.5
14998	3.311
2018165	1.802
6148	3.0
69914	7.023
11671339	7.066
29040	3.521
67991	5.298
454215	3.521
62826	3.497
7626	3.023
59573	2.871
6156	3.0
10106	5.121
10801109	5.126
512621	N/A
12933	4.854
11996	3.311
13835836	2.683
9633	2.768
15789876	8.413
18688	4.056
12586	5.121
71433	2.914
68503	2.914
937	0.0
692	0.0
23208	0.707
291	0.0
274	0.707
6084	0.0
6132	1.732
7956	0.707
6094	0.707
11749	2.183
7555	1.0
6120	1.732
7712	1.354
6308	1.802
9646	3.0
10781	3.675
15802	3.036
17976	4.493
7767	1.707
7604	2.183
7010	1.922
6163	2.914
6340	2.488
7671	4.364
9377	2.061
8560	2.061
11094	2.536
11023	2.302
11055	3.311
10786	2.630
7619	3.023
10755	2.871
11551	2.091
349	2.414
11035	2.656
11104	3.365
10795	3.347
10445	4.159
8569	2.768
11841	3.719
7073	4.192
123860	3.121
7849	2.768
17558	3.243
13439	5.298
13402	2.914
6287	4.061
10227261	6.730
14840	3.121
13448	5.621
12220	3.475
13619	3.475
7890	3.828
11882	4.182
11883	4.536
10540	5.243
7929	6.657
11897	7.010
11899	7.364
12017	7.718
12072	8.071
11900	8.425
11901	8.778
11146	9.132
11902	9.485
10542	10.899
11906	12.314
7823	2.061
13835376	2.414
55130	3.523
6188	4.5
127750	2.414
14299946	9.364
30713	2.488
14694	2.914
99596	3.521
11849	2.061
7757	4.804
21106169	2.914
20545	7.608
10441	1.0
14672	2.914
7511	4.097
10446	4.159
7657	3.523
22453	3.151
6151	3.0
7509	3.743
7872	4.304
10433	3.485
55084	3.743
7875	5.011
2062437	3.521
7065	3.010
11992	3.143
7913	5.718
10325078	4.5
92731	4.131
14256731	5.287
3168	1.354
11153	0.707
29005	3.390
7472	3.143
11207996	3.143
7694	3.390
11833	1.707
16388	6.028
455420	2.768
62249	3.675
10420	3.036
9243	0.707
55188	2.871
7482	3.036
11716	3.363
29016	3.719
7670	4.364
7340	4.293
7747	3.365
7624	3.023
7627	3.023
8568	3.597
14846	4.070
11045	3.009
11228	1.802
10709	1.354
109838	2.061
7478	2.683
10765	1.802
13849665	7.938
7800	3.716
11148	0.0
11843	3.243
923	0.707
7475	2.683
12201	2.183
7515	2.656
29012	2.890
10797	3.347
11109	1.707
7538	3.363
7536	3.009
12972	4.097
61266	9.746
24142	4.889
14829	3.0
23055	2.914
13622	4.536
7463	2.302
10571	2.630
16180	4.182
13836549	5.155
7891	3.828
12446	2.183
55123	2.768
10614293	4.159
29025	2.768
11755	2.183
12635	3.475
7706	2.536
7761	2.890
11121	2.061
7713	1.354
12809	3.121
11230	1.802
7833	2.414
10492	2.536
13837190	1.354
13839109	3.243
7556	1.0
12012	2.414
8158	2.091
66675	4.5
7871	4.304
3441	3.521
7954	0.707
9976	3.390
21153	4.657
14688	6.493
9391	3.521
8525	2.183
7514	2.656
11680	2.302
6176	3.521
6085	0.0
63631	2.488
13865630	4.365
7856	2.768
11706	2.656
7802	3.243
12218	3.950
56232	5.078
3973	3.497
6130	1.732
7534	3.263
10788	2.630
7621	3.023
10101	2.871
28986	2.683
13839575	2.768
12632	3.597
13836589	1.707
83734	3.521
9253	3.521
215929	3.009
10791	2.630
555074	2.061
7957	1.732
11125	2.061
7760	2.890
4516601	2.414
8562	2.061
2863	4.304
56442	1.0
4483639	1.354
11919	2.914
10653	1.922
8329688	2.914
7782	1.707
4516599	2.414
16387	5.603
10777	2.488
4512361	2.414
11095	2.536
11025	2.302
26325086	4.366
21106173	4.023
13835706	6.438
441	2.768
2282428	3.521
9251	3.521
13850879	7.540
217	0.0
1114	1.732
7838	2.414
15486	3.743
56559	6.779
11898	7.010
4483638	1.354
6335	1.802
4449912	1.0
11526	1.922
6311	1.802
10054	3.0
7081	2.091
7607	2.183
7074	4.192
12456	3.121
72522	6.657
6313	1.802
7817	2.061
4512642	2.414
7928	6.303
7734	1.354
5949	2.061
62632	5.596
14348	5.950
7803	3.243
7076	3.717
78998	5.243
17880	2.768
370	3.597
29029	3.121
11884	4.536
2581	5.596
16177	4.182
7730	1.354
13866746	4.768
7016	1.922
15853	3.828
11864	2.414
9053802	5.365
21106586	3.869
67360	3.475
63863	5.298
11891	5.243
7732	1.354
18920	3.243
10113	1.802
11866	2.414
15846	3.121
11845	2.061
15954	3.010
11819	3.365
7566	1.0
29026	2.768
7772	1.707
11739	3.664
7917	4.889
6321	1.802
12209	1.707
11846	2.061
7622	3.023
11861	3.597
15016	6.303
11056	3.311
7915	4.536
23255	1.802
10787	2.630
123993	2.962
55090	2.914
11806	1.354
7630	3.023
8552	2.890
68179	2.768
7901	4.182
6121	1.732
7770	1.707
7558	1.0
11036	2.656
10001	3.023
7064	3.010
175	1.732
6146	3.0
6649	2.821
11029	2.683
6123	1.732
7892	3.828
8576	3.475
6095	0.707
9461	3.664
14692	3.121
11099	1.354
11193	3.497
256	1.354
11794	2.536
7851	2.768
15387	3.121
8012	2.630
7717	1.354
11732	3.311
10511	2.890
654	0.707
6315	1.802
6086	0.0
99440	4.159
11194	3.497
455353	2.768
11110	1.707
13848341	3.604
10265264	3.365
7850	2.768
7882	3.475
7577	1.0
29000	2.183
8574	3.121
11239	2.488
6165	2.914
11865	2.414
21011	2.183
4366810	4.219
512	1.0
11793	2.536
7811	2.061
7835	2.414
11216	3.268
13862665	2.536
932	2.768
22814	0.0
6341	2.488
11678	2.302
11543	3.010
62230	3.268
7533	3.312
13836399	2.414
10526	2.061
10422	3.865
12069	3.243
59483	7.023
13255	3.023
10179173	3.365
7701	2.536
6149	3.0
10790	2.630
71430	3.362
120464	2.871
172	0.707
11180	3.521
13865426	3.523
7434	2.825
259	2.183
7714	1.354
10512	1.707
7812	2.061
7769	1.707
7459	2.302
11024	2.302
7837	2.414
3644	1.732
16778	2.061
7705	2.536
191367	2.890
748	0.0
5091	7.132
10437	1.0
387	2.488
6312	1.802
6320	1.802
10947	1.922
6040	1.707
8398	1.922
960	6.425
6164	2.914
18410	3.646
7546	1.852
11756	2.183
7616	2.183
258	1.354
7716	1.354
7564	1.0
7024	2.390
7090	4.701
15438	2.939
11699	3.036
16791	2.414
6097	0.707
11799	2.536
6187	4.5
21800	3.239
18717	3.675
13837797	2.061
16641	0.707
10205670	1.802
12442	1.0
6186	4.5
60329	1.707
7790	2.121
1005	1.802
11210	2.871
6101	0.707
1004	1.0
2340753	2.914
10325184	2.914
24590970	3.521
11695	2.683
6102	0.707
13836591	1.707
7028	2.390
7615	2.183
13884973	4.159
7674	2.743
6406	2.630
682	0.707
13874867	3.143
10710415	3.263
6089	0.0
6087	0.0
6098	0.707
7733	1.354
9990	1.0
11727	1.0
7600	5.347
8896	1.768
7466	2.302
14751	2.912
1609	1.707
171	1.732
7727	1.354
71628	2.825
22408	0.0
7728	1.354
6338	1.802
13811	4.012
13871489	5.250
864	0.0
220998	4.266
221117	3.239
15765	3.239
11647	4.134
7506	4.219
7737	1.768
5439	2.183
7003	3.364
6322	1.802
13867413	2.302
553171	3.604
11525	1.922
8554	2.121
13571291	1.0
12066	1.768
7703	2.536
11265	3.560
12954	3.559
13229	4.533
59577	2.962
10053	3.0
10018	2.121
7787	2.121
26765	2.302
192642	2.630
11788	2.743
63156	2.061
122446	3.675
21181	2.656
26325090	3.121
13836520	2.939
6135	1.732
6309	1.802
12626	1.707
11632	2.852
9994	1.414
7636	3.023
13854944	2.183
7557	1.0
6125	1.732
120621	3.023
4449	3.239
55205	2.890
12445	4.159
14169248	2.852
7964	6.1
6193	6.161
62597	1.354
7559	1.0
7677	2.743
12197	1.0
13836674	1.0
11761	3.023
29015	2.121
9642	0.707
156255	2.885
20119	2.536
6118	1.732
363458	2.743
7684	2.743
71390	1.732
