Compound Id	AutocorrelationMass [ATSm1]
26325084	94.649
26325083	85.407
18019	46.437
8521	46.437
26325082	76.165
10449	55.454
61149	24.016
2056044	24.016
26325081	66.922
26824	37.195
8520	37.195
10451	46.212
2041618	36.195
6191	17.012
26325080	57.680
76894	35.195
16425	22.140
6153	11.008
10784857	49.454
38403	19.787
14021447	48.437
9256	14.510
23101	27.953
10675065	16.510
10652594	41.212
10696	36.970
62827	15.510
11434292	26.953
21106179	8.506
122090	28.953
11557190	39.195
9095782	14.008
12577	12.008
9286	12.008
61346	24.223
6190	23.223
6270	20.566
9484	9.506
6105	6.004
16841	20.721
4927801	56.212
109705	31.518
9088156	31.313
56144	32.936
23150	18.710
108106	44.970
78828	29.953
6128	7.004
10452	27.727
10606755	19.787
3631	25.997
69569	43.378
15413	17.791
66656	17.710
9411	15.055
454209	9.004
10733068	51.212
17619	16.710
13837650	19.426
13853215	29.434
9392	29.434
66567	20.787
18971812	20.219
66655	19.710
68328	20.710
13299573	59.768
56117	15.017
12161	16.566
107412	21.721
67414	33.727
13803	14.791
14441700	16.717
10756390	40.970
68224	40.970
61213	16.717
9254	26.932
9016	26.932
73583	27.932
14998	12.242
2018165	15.717
6148	15.717
69914	30.727
11671339	30.727
29040	56.266
67991	34.136
454215	56.266
62826	57.266
7626	7.774
59573	13.017
6156	9.468
10106	22.748
10801109	22.151
512621	18.296
12933	21.151
11996	7.774
13835836	9.549
9633	10.502
15789876	23.872
18688	10.549
12586	20.425
71433	10.468
68503	15.791
937	1.774
692	2.774
23208	5.323
291	1.0
274	4.549
6084	2.0
6132	14.717
7956	3.774
6094	3.0
11749	6.774
7555	4.0
6120	4.0
7712	5.0
6308	5.0
9646	5.0
10781	8.0
15802	9.0
17976	9.0
7767	6.0
7604	6.0
7010	6.0
6163	6.0
6340	6.0
7671	11.549
9377	8.502
8560	7.0
11094	7.0
11023	7.0
11055	7.0
10786	7.0
7619	7.0
10755	7.0
11551	7.0
349	8.0
11035	8.0
11104	8.0
10795	8.0
10445	8.0
8569	9.774
11841	9.774
7073	11.549
123860	11.549
7849	9.0
17558	9.0
13439	9.0
13402	9.0
6287	19.748
10227261	19.098
14840	10.0
13448	10.0
12220	11.774
13619	11.0
7890	12.0
11882	13.0
11883	14.0
10540	16.0
7929	20.0
11897	21.0
11899	22.0
12017	23.0
12072	24.0
11900	25.0
11901	26.0
11146	27.0
11902	28.0
10542	32.0
11906	36.0
7823	7.774
13835376	9.549
55130	10.549
6188	35.644
127750	9.549
14299946	37.744
30713	24.430
14694	24.430
99596	25.430
11849	7.774
7757	15.549
21106169	11.281
20545	21.549
10441	4.774
14672	6.774
7511	13.549
10446	9.549
7657	10.549
22453	10.549
6151	23.430
7509	12.549
7872	13.549
10433	10.549
55084	12.549
7875	15.549
2062437	54.764
7065	9.549
11992	9.549
7913	17.549
10325078	64.979
92731	65.979
14256731	16.323
3168	5.774
11153	12.215
29005	11.549
7472	9.549
11207996	9.549
7694	11.549
11833	6.774
16388	24.340
455420	9.774
62249	9.549
10420	10.549
9243	4.502
55188	7.774
7482	10.549
11716	11.549
29016	10.549
7670	10.774
7340	13.360
7747	9.549
7624	7.360
7627	8.549
8568	11.549
14846	13.549
11045	10.549
11228	5.774
10709	5.774
109838	8.549
7478	10.323
10765	5.0
13849665	25.647
7800	12.549
11148	3.502
11843	10.549
923	4.494
7475	9.549
12201	6.0
7515	9.549
29012	9.549
10797	8.774
11109	6.0
7538	11.549
7536	10.549
12972	12.774
61266	37.020
24142	15.0
14829	21.928
23055	22.928
13622	14.0
7463	8.549
10571	8.549
16180	13.0
13836549	21.012
7891	12.0
12446	6.0
55123	10.549
10614293	8.0
29025	9.0
11755	7.549
12635	11.0
7706	8.549
7761	9.549
11121	7.0
7713	5.0
12809	10.0
11230	5.360
7833	8.0
10492	8.549
13837190	6.549
13839109	11.323
7556	4.0
12012	9.549
8158	7.360
66675	16.936
7871	12.774
3441	62.477
7954	3.0
9976	10.774
21153	13.774
14688	17.134
9391	12.281
8525	7.549
7514	8.774
11680	8.549
6176	7.774
6085	2.0
63631	6.360
13865630	15.098
7856	9.360
11706	9.549
7802	9.774
12218	11.774
56232	13.134
3973	27.204
6130	20.928
7534	9.774
10788	7.774
7621	7.774
10101	16.748
28986	8.774
13839575	11.323
12632	10.774
13836589	7.549
83734	33.142
9253	33.142
215929	9.774
10791	7.774
555074	7.0
7957	4.0
11125	8.549
7760	8.774
4516601	8.0
8562	7.360
2863	13.549
56442	4.0
4483639	5.0
11919	13.468
10653	7.549
8329688	52.262
7782	7.549
4516599	8.0
16387	23.340
10777	6.774
4512361	8.0
11095	7.774
11025	7.774
26325086	11.323
21106173	11.323
13835706	19.647
441	9.774
2282428	62.477
9251	62.477
13850879	24.421
217	1.360
1114	4.360
7838	8.774
15486	11.774
56559	19.774
11898	21.774
4483638	5.0
6335	6.549
4449912	4.0
11526	8.323
6311	5.360
10054	12.713
7081	7.774
7607	6.774
7074	11.549
12456	10.0
72522	20.774
6313	5.774
7817	7.774
4512642	8.0
7928	19.774
7734	6.549
5949	7.774
62632	17.360
14348	18.774
7803	10.549
7076	11.549
78998	16.360
17880	9.0
370	11.549
29029	10.774
11884	14.360
2581	17.774
16177	13.360
7730	5.360
13866746	18.510
7016	6.774
15853	12.360
11864	8.0
9053802	15.774
21106586	12.323
67360	11.360
63863	20.259
11891	16.774
7732	5.774
18920	9.774
10113	5.0
11866	8.360
15846	10.360
11845	7.0
15954	8.774
11819	8.774
7566	4.360
29026	9.360
7772	6.774
11739	8.774
7917	15.774
6321	5.774
12209	6.0
11846	7.360
7622	7.774
11861	10.774
15016	19.360
11056	7.774
7915	14.774
23255	5.360
10787	7.774
123993	9.774
55090	13.713
11806	5.0
7630	9.323
8552	9.549
68179	10.134
7901	13.774
6121	11.713
7770	6.360
7558	4.0
11036	8.774
10001	8.549
7064	9.549
175	4.774
6146	5.774
6649	9.549
11029	8.774
6123	4.360
7892	12.774
8576	11.360
6095	3.0
9461	13.281
14692	10.0
11099	5.0
11193	9.549
256	5.774
11794	7.774
7851	9.360
15387	10.360
8012	8.549
7717	5.360
11732	7.774
10511	8.774
654	3.360
6315	12.713
6086	2.0
99440	8.774
11194	8.774
455353	10.549
11110	6.0
13848341	13.098
10265264	8.0
7850	16.713
7882	11.774
7577	5.549
29000	6.774
8574	10.774
11239	6.774
6165	6.774
11865	15.713
21011	6.774
4366810	12.909
512	4.774
11793	7.774
7811	7.360
7835	8.360
11216	8.774
13862665	8.549
932	9.774
22814	6.650
6341	7.549
11678	7.774
11543	8.774
62230	9.774
7533	9.774
13836399	9.549
10526	14.713
10422	11.909
12069	10.909
59483	26.484
13255	7.774
10179173	8.0
7701	8.549
6149	29.640
10790	7.774
71430	11.323
120464	14.713
172	3.774
11180	7.774
13865426	11.323
7434	9.774
259	7.549
7714	12.713
10512	13.713
7812	7.774
7769	6.360
7459	7.774
11024	7.774
7837	8.774
3644	4.774
16778	8.549
7705	8.549
191367	9.909
748	2.360
5091	21.549
10437	11.713
387	7.909
6312	5.774
6320	5.774
10947	6.774
6040	6.774
8398	6.774
960	19.549
6164	6.774
18410	10.0
7546	5.774
11756	8.683
7616	7.549
258	5.774
7716	5.360
7564	4.360
7024	6.0
7090	14.506
15438	8.0
11699	10.909
16791	8.0
6097	10.713
11799	8.909
6187	41.855
21800	8.0
18717	8.774
13837797	7.774
16641	11.847
10205670	8.051
12442	48.760
6186	41.855
60329	7.134
7790	8.323
1005	6.549
11210	8.774
6101	3.360
1004	4.774
2340753	59.975
10325184	59.975
24590970	60.975
11695	9.909
6102	3.360
13836591	7.549
7028	6.774
7615	7.909
13884973	9.549
7674	7.0
6406	8.549
682	3.774
13874867	10.323
10710415	11.323
6089	2.360
6087	9.713
6098	10.713
7733	5.774
9990	4.0
11727	5.134
7600	13.549
8896	5.0
7466	8.909
14751	8.0
1609	7.134
171	5.549
7727	6.134
71628	9.720
22408	38.911
7728	6.549
6338	6.909
13811	13.494
