Compound Id	EccentricConnectivityIndex
120489	60
2039535	81
13837319	370
7278	118
13875160	58
8899	20
7238	60
21106135	71
773	20
2916	6
12225	29
10197150	56
55091	29
26325085	258
26325087	256
26325088	252
11862	74
8241	284
3210	273
8950	81
7676	45
66996	45
10437074	45
66896	442
30595	99
7710	24
7809	54
63908	77
221226	102
21105959	67
66021	45
17443	60
84971	79
388391	79
10236	63
13837303	210
13648	69
2849146	90
222538	90
73390	116
10437335	116
11576	99
11589	113
7175	113
79969	173
11784	45
7765	38
6883	90
7241	60
13875230	54
7689	45
2038738	60
11785	45
9218	103
7224	60
11600	59
7551	14
558875	14
21106366	92
78	60
7225	60
10181339	120
13839308	81
65523	90
7157	101
2937774	140
502855	186
14556	116
30572	85
58234	73
67460	135
9349	58
8883	84
65936	60
13875281	54
4445317	153
10534	42
6898	129
13644	69
12061	107
29036	9
199342	205
66895	254
62534	102
62408	90
13837329	148
4489	58
15495	193
66887	214
7389	81
9893	116
63518	178
12060	102
62310	157
7420	107
13856009	69
59482	144
12816	60
14678	129
21171407	14
7984	48
28982	77
206561	113
19709	101
21168831	81
21105897	127
13860335	60
6881	90
55443	167
453675	201
971	45
9579	88
21105878	100
21168813	80
60121	90
15427	107
1141	54
63310	76
11021	77
305	108
13846663	99
79280	150
21106091	124
13876539	81
5830	81
69340	135
63889	58
2606	29
10992	71
8674	90
9943	60
7132	69
235	60
13839082	58
13839110	63
13840690	60
13871718	107
21105871	54
21105998	95
7131	69
13856352	81
13866817	58
24722	592
7221	60
7223	60
9903	70
13839105	67
10246	76
18336	142
14866	126
466305	170
13865680	67
11604	71
13634	60
76394	77
440	114
28682	69
447	67
11667	77
13835772	54
6774	97
21168826	71
8071	76
13839128	67
194092	101
27296	129
28973	161
8186	88
13839123	67
11154	6
5979	34
7240	60
13857694	54
7220	60
7745	56
13839151	63
64699	63
12259	89
62517	92
13848467	107
13848808	99
9911	80
72556	135
15753	110
67465	114
7129	69
13837686	54
13839174	63
61538	76
12244	76
10248	76
61411	89
69177	89
13865424	77
917	124
7248	71
21106144	76
21106524	67
13863774	88
11651	102
16119	76
11610	118
11332993	103
10243171	115
10801842	81
11661	77
7138	69
12674	140
13837988	54
6775	80
11672	100
21106146	80
6108	6
21106008	122
8657	71
13875258	58
70715	45
70714	45
11596	140
10244	89
70988	171
86435	173
65785	208
70652	208
7673	45
6745	112
3544	203
8868	70
8097	90
11773	90
13875392	54
6916	206
21105859	100
13630	45
7443	77
8665	77
6633	63
16804	102
7406	140
6907	172
10892	89
10181338	113
299166	88
136966	77
120548	88
73479	88
11783	45
4611	150
13846749	140
13875432	54
12823	77
7176	113
221082	81
12231	54
21106519	129
13875219	58
8935	127
4514586	0
10181341	92
21106018	67
13835344	113
7685	45
238	69
21159695	102
13853758	88
13835151	58
13875320	54
14227	80
5709	69
12821	71
913	69
8070	76
7140	80
7190	88
7310	146
21106140	151
12478	77
1266393	47
455090	69
503239	69
10991	71
191058	112
10986	126
57726	91
21106525	77
13860692	54
13876103	128
7234	60
6621	83
9564	67
21111822	58
13869462	67
10254	76
11460	90
7397	92
6642	102
11465	116
11422	101
3918	227
6794	101
21106014	67
5889	45
13835126	88
21111781	80
924	69
10857	63
8140	67
65	67
13860491	67
13863618	67
13860641	67
13869434	67
13854136	54
6781	89
13838404	9
13837760	54
6630	63
7383	81
123207	58
10008	45
1664	45
4878	54
21106020	88
61765	90
13862559	67
7662	63
21106148	113
10411	115
20570	69
13860775	67
2157	123
21105795	71
2241	69
10616	98
62466	80
62485	88
62472	139
11586	153
7518	58
4962	67
7681	45
21106013	80
10972	80
10980	88
6674	76
6035	113
21106900	112
2005981	9
81815	51
11584	113
7189	88
11591	113
13840647	63
13029	76
21106172	76
21106145	112
64155	153
13851576	60
13837787	76
68676	124
6635	70
11582	101
13853953	76
6988	67
11083	63
13854242	140
13869480	71
11585	113
11488212	95
13864445	63
86394	100
9965	144
2206	111
42330	140
4575	182
2079	186
4590	171
21108548	58
13854248	54
6974	54
6646	79
11629	109
21106019	77
509179	438
89076	284
10664	80
13869414	77
7279	131
62964	180
18219	24
13869451	54
880	92
75956	308
6023	90
456015	60
13869339	58
13875441	54
206493	116
15093	115
4599	210
1577	29
7239	60
434	80
6079	88
7202	113
764	58
10400	212
13662	88
955	88
13030	76
7001	80
71437	91
4759	196
33617	196
13872122	107
13842573	58
17347	78
21106581	126
10586285	171
11595	126
62060	254
5976	63
63906	77
13835351	153
6773	149
30881	214
2923	74
21105870	107
6658	85
11422351	96
7208	126
71193	99
67270	89
6033	99
76154	110
3548	240
642951	152
13860	69
40130	150
13860434	101
21111817	67
5596	54
5915	92
13047	89
25472	170
62467	80
14620	181
6828	140
21105848	97
11080	54
7211	126
7092	78
28947	141
11366	76
18	87
1446	95
71	99
7146	91
13860817	67
11625	103
12133	166
205483	113
1253	101
4745	286
392	58
11778	63
7172	112
13868640	58
18707	67
123	77
502245	186
13860720	67
21106571	76
21106163	80
44152	140
10257	98
13875356	54
19766	89
124	115
204209	305
7142	80
13853943	76
58563	88
10864	76
21106540	76
132	88
331	76
6550	96
78467	115
7315	263
11087	45
6339	24
13875212	54
21108576	88
26516	81
4768	181
20848	181
4963	76
13859497	111
12640	29
6106	6
776	70
7145	80
6480	83
1448	123
38364	63
10343	134
559096	252
3534	393
8098	90
21361761	282
1361549	225
11961	76
7302	174
967	102
556589	131
13846959	88
10837	119
7299	174
2169	166
526	113
21106518	80
27488	63
10437210	88
11954	76
21111772	80
27749	201
7199	113
15517	105
589165	92
17868	140
5027	151
8183	112
5882	126
192748	178
9120	135
67594	192
13856959	265
15489	168
6780	90
4744	286
62484	113
768	79
10437836	158
2991	183
13848793	108
7150	135
361	110
8182	112
992	98
21106470	90
2121	161
392447	120
577	54
6788	108
10437239	89
953	88
13868660	58
6675	76
11588	88
4437893	355
1906	115
1015	70
10870	117
10975	123
906	90
105291	68
7042	123
21106570	89
12044	151
2185	212
13063	135
6736	99
8528	54
68568	88
8876	82
5775	669
10909	130
10918	123
8855	90
256210	108
49179	632
5557	379
24326358	151
21486195	801
10328	54
12047	168
10849	117
8470	157
10851	119
11769	54
13677	119
13846658	168
12045	153
65763	112
10432	58
5142	99
13867714	140
21105699	140
10850	117
1151	95
6852	135
4514549	0
48085	609
14627	99
87265	77
65701	88
18941	213
10831	108
10813	108
10908	126
551	144
16359	123
7044	123
28552	214
29282	231
10829	108
8060	282
15619	139
6737	99
96749	114
29117	192
6688	158
4760	196
12874	196
10841	117
26325182	188
18177	155
8262	130
8273	144
17339596	237
3277	283
15621	128
26260	128
5162	418
12682	145
5593	70
8329	234
6789	108
11776	63
15488	153
707	102
83191	466
5774	521
92494	578
92468	642
11489	87
6586	130
15620	117
15861	137
12705	181
12730	301
472932	73
6950	70
3350	89
218253	151
4333	304
63968	168
6706	89
68437	126
11038	58
2068	122
5236	123
6855	148
13090	183
13303	166
13302	154
133166	443
8067	102
6840	180
8030	205
3008	170
6739	99
2283071	148
8807	114
5791	349
11286	138
21106059	636
13839012	151
7151	110
10903	153
6835	168
5145918	382
15475	117
15755	117
14995	108
14994	108
67470	119
15476	117
15477	108
15478	126
15524	130
15756	123
8058	238
15473	166
17099	181
17098	183
33933	166
15474	200
11003	174
8093	234
36029	305
58496	670
6735	99
4932499	152
8341	108
6592	144
6371	262
2297441	181
7155	147
3693	304
89258	158
26010	164
30600	164
33455	179
33934	181
33932	164
10628694	87
11294	108
4268	204
6604	119
23886	162
33421	162
6838	288
6002	435
6753	189
1262	260
6807	181
4470736	676
20124	108
4911	402
62265	139
64016	308
8319	99
6790	108
6588	130
3652	414
185	79
75995	904
2271976	435
457140	135
84188	126
136000	128
135983	141
136001	132
136002	126
158870	126
157093	134
83374	139
457144	128
135925	117
457145	128
136003	137
84235	145
139025	1111
8282	117
34667	196
34871	179
34873	215
56784	194
34872	198
4343	453
1710	250
6600	161
230	109
5660	336
5932	464
196288	933
9797	314
9824	153
4103087	134
34868	177
37905	192
34869	196
37918	177
37915	194
34867	177
25605	192
26011	196
34870	194
34666	177
21924	213
3216	362
6057	277
5807	240
6610	238
21587143	1111
61739	117
34866	175
34665	192
34664	175
37904	175
34864	175
34188	190
34865	194
9786472	775
6478	114
65272	647
744	95
6492	108
11708	58
10438331	155
2927	277
5554	336
2928	290
27793	144
82754	146
457138	156
102897	154
457139	146
102947	137
97173	150
102720	143
102801	135
102833	152
102721	143
102856	137
102933	156
103066	150
106355	141
82755	148
82712	137
157094	156
103011	145
102798	126
82762	148
97172	164
2925	281
18547147	933
4380	405
2424	137
34863	173
2760	639
11974	80
32555	297
19232038	852
13835294	198
6514	263
33281	230
56786	209
56789	211
33456	192
46264	230
4777	345
10481872	779
5550	477
553649	212
8124942	468
56787	207
35583	209
82807	190
56794	190
33386	228
33457	205
47912	211
82817	207
46893	209
33280	209
35582	190
33304	228
46263	207
19232037	705
10169	261
5542	639
5376	367
8101973	364
21106365	180
8351654	68
2975965	292
13300034	230
197564	483
34874	188
36972	205
56788	207
533188	188
35579	188
16182	226
46262	205
35580	207
82818	188
56790	203
56795	209
33458	188
82777	205
35584	207
56785	188
56792	226
34189	188
5233	288
2075	331
3438	721
102834	155
102722	165
154865	167
96948	165
102743	157
102857	175
154866	167
106356	165
102787	161
102741	154
97240	146
97055	167
97198	159
102742	152
2915	144
4447447	328
193441	496
2654	301
1278	170
56793	186
454495	186
40191	203
56791	205
35581	186
56775	245
56770	224
5553	355
25677	184
2699	348
60858	234
91432	303
6453	211
8103122	354
33282	243
46285	220
46284	224
82806	222
56776	203
47913	243
32952	243
45446	222
43353	243
56773	222
12549	270
5633	496
14916	262
541032	89
5541	530
97257	176
97224	176
102923	166
96868	186
96864	186
97234	178
97233	176
154062	186
97142	170
12699	183
36975	220
56778	201
43354	241
37779	218
45445	222
36974	201
35585	220
34848	241
84344	218
34850	222
82819	201
56772	201
82820	241
16415	216
56779	224
56768	241
56777	220
84345	220
34668	220
21429023	192
9873	189
5139	354
2003	198
2908	279
3463	166
10292746	228
21782117	228
6066	195
33316	260
16736486	192
5551	496
8111	180
36973	199
37744	216
46894	218
45444	220
56769	199
56780	199
34847	199
39406	218
35081	239
56781	218
56771	218
4575338	289
970	170
56774	197
82765	216
34854	258
46136	258
82736	235
56759	237
36984	258
5026	268
2457	223
96965	197
33198	187
3513	194
34853	256
37745	233
36978	235
34190	214
34191	256
36771	233
36710	235
56757	256
549017	231
84347	233
56764	237
56758	235
47914	214
56762	256
33984	256
33983	256
11283	261
2625	332
26325089	567
13328	197
16736498	233
23977588	233
3584	476
5198	292
6593	144
82783	231
34852	233
37000	212
37019	212
56765	254
39198	254
82740	229
56761	231
56756	231
56766	235
83413	233
34851	233
36976	212
56767	254
56763	256
35108	273
10162	577
6842	180
15827	208
5552	496
34859	210
84346	229
56760	231
56755	210
33666	252
106796	400
9187483	377
3322	341
5768	367
54833	793
11439687	194
4444479	696
33986	271
36983	269
36986	248
45447	244
35566	271
47916	271
46137	246
550258	250
33985	271
26286843	325
11917	348
3841535	333
65234	405
55075	102
34860	246
82738	246
36982	248
36979	225
47915	269
56783	269
36981	269
37004	244
36980	248
56782	244
36977	223
83414	267
84348	242
82823	246
4624	383
26325183	464
4444100	338
34192	286
82822	286
6013	481
70806	201
15520	1024
8860	180
4444107	418
36990	284
35912	284
45448	259
36987	261
36988	284
33407	282
36985	257
35205	259
15637	236
82821	282
21106058	783
31006	537
35206	299
82751	297
36989	272
11369	76
15484	312
5113	381
5739	284
8816	246
8817	280
4444102	355
4471584	377
4444553	417
8800	187
29153	200
8804	313
8799	303
8788	286
4067	806
21105591	696
6045	2583
75662	894
9219586	391
1043	490
2246	318
29400	919
21105594	844
5678	424
8763	326
21106077	944
4444362	1237
