Compound Id	AtomCount
11121	21
7713	15
12809	30
11230	16
7833	24
10492	17
13837190	13
13839109	21
7556	12
12012	20
8158	22
66675	26
7871	34
3441	8
7954	9
9976	28
21153	37
14688	47
9391	12
8525	14
7514	22
11680	17
6176	19
6085	6
63631	19
13865630	26
7856	28
11706	20
7802	25
12218	31
56232	35
3973	12
6130	5
7534	25
10788	19
7621	19
10101	17
28986	22
13839575	23
12632	28
13836589	16
83734	8
9253	8
215929	25
10791	19
555074	21
7957	12
11125	17
7760	22
4516601	24
8562	22
2863	32
56442	12
4483639	15
11919	29
10653	14
8329688	11
7782	14
4516599	24
16387	35
10777	16
4512361	24
11095	19
11025	19
26325086	21
21106173	21
13835706	29
441	25
2282428	8
9251	8
13850879	39
217	4
1114	13
7838	22
15486	33
56559	57
11898	63
4483638	15
6335	11
4449912	12
11526	12
6311	12
10054	14
7081	19
7607	16
7074	24
12456	28
72522	60
6313	13
7817	19
4512642	24
7928	57
7734	11
5949	19
62632	48
14348	54
7803	23
7076	24
78998	45
17880	25
370	26
29029	28
11884	39
2581	51
16177	36
7730	16
13866746	12
7016	16
15853	33
11864	22
9053802	45
21106586	22
67360	30
63863	23
11891	48
7732	13
18920	27
10113	15
11866	21
15846	27
11845	19
15954	24
11819	24
7566	9
29026	24
7772	16
11739	24
7917	45
6321	13
12209	16
11846	18
7622	21
11861	30
15016	58
11056	21
7915	42
23255	16
10787	21
123993	27
55090	17
11806	13
7630	13
8552	20
68179	22
7901	39
6121	11
7770	15
7558	10
11036	24
10001	17
7064	20
175	10
6146	15
6649	20
11029	24
6123	13
7892	36
8576	34
6095	7
9461	13
14692	28
11099	13
11193	20
256	13
11794	21
7851	28
15387	31
8012	17
7717	12
11732	21
10511	24
654	10
6315	14
6086	4
99440	24
11194	24
455353	25
11110	16
13848341	20
10265264	24
7850	26
7882	33
7577	8
29000	18
8574	30
11239	18
6165	18
11865	23
21011	18
4366810	28
512	10
11793	21
7811	22
7835	25
11216	24
13862665	15
932	27
22814	4
6341	14
11678	21
11543	24
62230	27
7533	27
13836399	22
10526	20
10422	25
12069	22
59483	33
13255	19
10179173	24
7701	17
6149	5
10790	21
71430	21
120464	20
172	7
11180	21
13865426	19
7434	27
259	14
7714	14
10512	17
7812	21
7769	19
7459	21
11024	21
7837	24
3644	12
16778	19
7705	19
191367	19
748	3
5091	56
10437	11
387	13
6312	15
6320	15
10947	18
6040	18
8398	18
960	50
6164	18
18410	30
7546	13
11756	11
7616	12
258	15
7716	16
7564	13
7024	18
7090	15
15438	24
11699	22
16791	22
6097	8
11799	16
6187	8
21800	24
18717	24
13837797	17
16641	3
10205670	8
12442	8
6186	8
60329	17
7790	12
1005	11
11210	24
6101	10
1004	12
2340753	8
10325184	8
24590970	11
11695	19
6102	6
13836591	16
7028	16
7615	13
13884973	22
7674	21
6406	15
682	9
13874867	16
10710415	19
6089	7
6087	5
6098	6
7733	11
9990	10
11727	7
7600	32
8896	15
7466	16
14751	24
1609	17
171	8
7727	14
71628	23
22408	4
7728	13
6338	10
13811	32
13871489	28
864	6
220998	35
221117	24
15765	24
11647	24
7506	29
7737	13
5439	13
7003	19
6322	11
13867413	12
553171	18
11525	16
8554	16
13571291	6
12066	11
7703	21
11265	23
12954	29
13229	29
59577	24
10053	14
10018	14
7787	18
26765	18
192642	18
11788	20
63156	19
122446	21
21181	21
26325090	26
13836520	18
6135	7
6309	13
12626	16
11632	23
9994	10
7636	13
13854944	17
7557	10
6125	8
120621	18
4449	22
55205	21
12445	21
14169248	23
7964	29
6193	32
62597	13
7559	8
7677	20
12197	8
13836674	9
11761	21
29015	14
9642	7
156255	19
20119	18
6118	11
363458	18
7684	18
71390	5
8544	13
12219	29
6307	14
7848	26
13816	15
15077490	8
19956441	20
12637	24
13872989	10
11752	15
8577	33
278	5
61487	17
11863	23
5708	17
10536	27
14349	30
7810	20
391	3
13835977	11
6334	12
592	12
13871721	13
374462	16
558883	13
56020	13
8908	21
376	23
10025	26
5004	32
2275	9
4446445	23
10124	16
7852	27
3951	12
7530	22
7766	17
6333	9
14680	24
7827	21
4514529	1
13835316	6
7711	14
12499	13
19953955	17
21109330	22
13638	23
72056	40
10948	16
7815	21
71312	8
2293678	8
2018460	11
29107	15
21169510	14
7552	11
5993	12
13835293	19
62589	20
7738	9
7686	20
7480	19
7776	18
127983	2
1087	3
6092	8
6042	8
6316	11
8878	19
34095	34
7568	6
10340	12
4444608	17
10939	20
11107	20
13835224	13
8141	14
9233	15
23621376	14
21111806	12
69371	27
66565	11
18685	31
15443	20
844	11
18607	15
11930	20
62628	28
67653	26
7030	10
11875	25
7721	15
2656	29
21108550	12
7560	12
13839416	22
13836021	14
13835861	17
7029	12
394562	11
10498	9
13839441	19
21112738	7
6104	5
4481813	9
60524	12
11729	12
9325	12
11694	20
11086	19
13849981	29
6103	9
5894	11
13835209	16
7788	16
13839553	13
6083	5
6314	11
61707	15
63054	13
4510484	23
15803	31
26563	42
70660	25
7679	17
13835235	10
1039	9
10772140	8
28994	9
4937830	8
29008	14
11809	12
8543	11
6111	9
68832	18
13842001	23
22191	21
75951	24
72793	24
72551	27
24641	27
11632871	38
33416	35
29001	15
21106032	14
8909	24
11857	19
7330	11
69982	24
21106015	9
552744	12
10464	15
61191	16
61001	20
8912	28
7791	17
13866593	21
7098	16
7026	16
553742	6
5977	5
13837702	18
13837537	15
9724	28
18801	23
59674	14
558928	6
6330	12
11244	14
7021	14
11795	18
10488	15
13647	20
6402	26
68156	20
71876	33
415	15
10487	18
763	4
13835336	11
24099	17
173	9
5730	5
7678	19
553642	22
13861343	7
13835550	12
8733	14
48024	19
10265270	28
693	6
124968	10
62808	10
8910	30
9614	12
60886	18
28993	26
17131	27
13875283	15
9363	11
13849989	29
11351244	15
558020	10
7553	9
20939	26
518	3
6326	8
20198	30
1143	8
61111	11
4444456	9
2441	27
6296	24
391428	26
733	14
9970	22
8960	6
11117	14
191	20
13837280	6
659	10
1078	14
13835604	18
10772050	8
14198	26
71787	16
7528	22
6827	34
499714	19
7018	13
11911	8
6093	5
13836713	10
21106535	12
7013	11
59447	19
10179239	28
86007	34
390927	29
10756	29
7961	9
12643	17
19231	17
13835630	25
13835459	16
9581	16
13875196	16
73412	14
13492	33
15747	36
7236	19
10410	24
1348	12
558878	27
5978	11
13487	30
6119	5
10404	27
13839199	14
9228	12
71089	13
6342	8
9574	15
83866	20
83850	20
9454	18
7419	24
1108	15
7128	21
8356	24
62530	20
7385	21
7170	30
8903	10
13842613	17
16159	12
7183	24
236	12
553578	27
7736	10
7242	17
7219	18
7521	18
7672	18
12010	20
24533	16
789	15
7088	24
1019	8
13835932	18
65750	26
15461	27
11830	17
6122	11
1095	13
7641	18
63903	20
10497	14
8904	10
7688	13
13874733	14
10437135	17
11660	21
1020	11
21106520	14
18724	23
11042	17
31029	11
21106560	17
21132380	17
8531	24
15855	25
6100	8
13837281	6
21105905	17
66809	15
7448	24
6179	8
7659	21
24535	25
15702	27
25552	22
11871	22
15409	27
20843	16
10940	17
10251740	12
11077	17
24972	19
9326	13
13885245	24
6524	42
28969	18
6967	18
8900	7
12229	12
9360	13
10253	24
8902	10
9350	13
7786	16
6999	24
15965	24
6088	5
10937	17
21106036	14
6977	21
10364	14
62489	15
10384035	17
11409	21
8243	48
7391	19
21108577	22
13257	15
70682	26
4228778	48
13658	22
28992	16
6528	54
7739	9
21168808	12
8335	24
8374	27
21111820	12
6897	21
13863629	11
12228	15
21112023	17
6665	18
247721	27
10437215	20
11731	10
13865438	19
120489	14
2039535	17
13837319	42
7278	21
13875160	15
8899	8
7238	16
21106135	19
773	9
2916	5
12225	11
10197150	12
55091	9
26325085	40
26325087	40
26325088	40
11862	20
8241	36
3210	42
8950	19
7676	12
66996	10
10437074	10
66896	47
30595	21
7710	11
7809	17
63908	16
221226	19
21105959	19
66021	10
17443	14
84971	22
388391	22
10236	21
13837303	30
13648	16
2849146	16
222538	16
73390	19
10437335	19
11576	21
11589	21
7175	21
79969	27
11784	11
7765	14
6883	18
7241	12
13875230	15
7689	11
2038738	11
11785	11
9218	19
7224	13
11600	14
7551	8
558875	6
21106366	20
78	12
7225	12
10181339	21
13839308	16
65523	16
7157	21
2937774	21
502855	24
14556	20
30572	19
58234	29
67460	22
9349	14
8883	26
65936	11
13875281	15
4445317	34
10534	15
6898	22
13644	16
12061	19
29036	5
199342	35
66895	35
62534	17
62408	17
13837329	24
4489	12
15495	28
66887	32
7389	14
9893	23
63518	29
12060	22
62310	25
7420	21
13856009	16
59482	26
12816	13
14678	25
21171407	9
7984	21
28982	19
206561	18
19709	23
21168831	18
21105897	22
13860335	16
6881	20
55443	28
453675	31
971	13
9579	15
21105878	20
21168813	20
60121	20
15427	23
1141	12
63310	18
11021	19
305	21
13846663	25
79280	26
21106091	28
13876539	17
5830	19
69340	25
63889	12
2606	10
10992	19
8674	20
9943	13
7132	17
235	14
13839082	16
13839110	19
13840690	15
13871718	22
21105871	16
21105998	25
7131	19
13856352	20
13866817	12
24722	50
7221	15
7223	17
9903	19
13839105	19
10246	22
18336	23
14866	28
466305	28
13865680	19
11604	19
13634	15
76394	13
440	26
28682	15
447	17
11667	16
13835772	16
6774	21
21168826	17
8071	15
13839128	19
194092	22
27296	23
28973	26
8186	20
13839123	19
11154	5
5979	8
7240	15
13857694	12
7220	16
7745	16
13839151	19
64699	13
12259	27
62517	20
13848467	20
13848808	19
9911	22
72556	23
15753	25
67465	25
7129	19
13837686	13
13839174	19
61538	22
12244	22
10248	22
61411	25
69177	25
13865424	17
917	26
7248	19
21106144	17
21106524	17
13863774	17
11651	20
16119	22
11610	22
11332993	22
10243171	22
10801842	26
11661	19
7138	14
12674	28
13837988	12
6775	14
11672	14
21106146	17
6108	3
21106008	22
8657	17
13875258	15
70715	10
70714	10
11596	22
10244	25
70988	25
86435	25
65785	28
70652	28
7673	12
6745	24
3544	33
8868	15
8097	22
11773	14
13875392	15
6916	28
21105859	20
13630	11
7443	14
8665	17
6633	13
16804	28
7406	22
6907	25
10892	19
10181338	19
299166	17
136966	14
120548	20
73479	17
11783	11
4611	24
13846749	22
13875432	13
12823	16
7176	19
221082	19
12231	15
21106519	26
13875219	13
8935	27
4514586	1
10181341	18
21106018	16
13835344	21
7685	11
238	15
21159695	23
13853758	23
13835151	17
13875320	15
14227	17
5709	14
12821	14
913	14
8070	18
7140	18
7190	18
7310	23
21106140	27
12478	14
1266393	15
455090	18
503239	18
10991	20
191058	20
10986	20
57726	27
21106525	20
13860692	17
13876103	24
7234	17
6621	16
9564	17
21111822	16
13869462	20
10254	19
11460	19
7397	19
6642	30
11465	22
11422	22
3918	39
6794	26
21106014	14
5889	14
13835126	17
21111781	18
924	20
10857	13
8140	13
65	13
13860491	20
13863618	15
13860641	20
13869434	20
13854136	17
6781	18
13838404	5
13837760	14
6630	20
7383	18
123207	12
10008	13
1664	13
4878	14
21106020	14
61765	18
13862559	12
7662	12
21106148	18
10411	19
20570	19
13860775	18
2157	21
21105795	15
2241	16
10616	17
62466	19
62485	19
62472	20
11586	20
7518	12
4962	17
7681	13
21106013	14
10972	15
10980	15
6674	15
6035	21
21106900	22
2005981	8
81815	9
11584	18
7189	18
11591	17
13840647	20
13029	13
21106172	13
21106145	19
64155	26
13851576	15
13837787	15
68676	18
6635	10
11582	15
13853953	14
6988	13
11083	13
13854242	23
13869480	18
11585	20
11488212	19
13864445	12
86394	22
9965	22
2206	25
42330	28
4575	34
2079	34
4590	26
21108548	12
13854248	14
6974	13
6646	22
11629	19
21106019	14
509179	46
89076	29
10664	15
13869414	18
7279	24
62964	39
18219	11
13869451	14
880	19
75956	39
6023	17
456015	14
13869339	14
13875441	13
206493	16
15093	18
4599	29
1577	9
7239	16
434	15
6079	15
7202	17
764	14
10400	25
13662	14
955	15
13030	13
7001	13
71437	26
4759	35
33617	35
13872122	21
13842573	13
17347	18
21106581	19
10586285	21
11595	23
62060	42
5976	13
63906	14
13835351	19
6773	19
30881	35
2923	13
21105870	20
6658	20
11422351	23
7208	18
71193	20
67270	20
6033	20
76154	23
3548	39
642951	20
13860	17
40130	29
13860434	19
21111817	14
5596	15
5915	18
13047	13
25472	27
62467	16
14620	32
6828	22
21105848	19
11080	15
7211	16
7092	17
28947	21
11366	13
18	17
1446	17
71	17
7146	17
13860817	14
11625	19
12133	29
205483	21
1253	19
4745	37
392	15
11778	14
7172	16
13868640	12
18707	13
123	15
502245	25
13860720	14
21106571	12
21106163	12
44152	26
10257	16
13875356	12
19766	13
124	19
204209	33
7142	16
13853943	16
58563	17
10864	14
21106540	12
132	16
331	16
6550	16
78467	20
7315	26
11087	12
6339	8
13875212	12
21108576	19
26516	18
4768	31
20848	31
4963	17
13859497	17
12640	11
6106	5
776	16
7145	16
6480	18
1448	17
38364	12
10343	20
559096	43
3534	44
8098	17
21361761	30
1361549	33
11961	14
7302	23
967	13
556589	22
13846959	16
10837	17
7299	25
2169	28
526	16
21106518	19
27488	12
10437210	16
11954	14
21111772	14
27749	28
7199	22
15517	19
589165	18
17868	20
5027	25
8183	17
5882	17
192748	22
9120	17
67594	28
13856959	28
15489	22
6780	17
4744	38
62484	18
768	15
10437836	25
2991	24
13848793	17
7150	21
361	18
8182	18
992	18
21106470	16
2121	26
392447	19
577	14
6788	21
10437239	16
953	17
13868660	12
6675	15
11588	15
4437893	32
1906	20
1015	13
10870	17
10975	17
906	18
105291	13
7042	18
21106570	12
12044	25
2185	24
13063	24
6736	21
8528	15
68568	18
8876	18
5775	74
10909	24
10918	24
8855	16
256210	18
49179	68
5557	43
24326358	19
21486195	77
10328	13
12047	25
10849	24
8470	24
10851	24
11769	13
13677	24
13846658	23
12045	25
65763	16
10432	13
5142	19
13867714	20
21105699	20
10850	24
1151	15
6852	22
4514549	1
48085	65
14627	18
87265	14
65701	17
18941	38
10831	24
10813	24
10908	24
551	21
16359	17
7044	17
28552	29
29282	38
10829	24
8060	29
15619	27
6737	18
96749	24
29117	25
6688	19
4760	35
12874	35
10841	24
26325182	20
18177	22
8262	20
8273	20
17339596	28
3277	31
15621	27
26260	27
5162	46
12682	27
5593	15
8329	26
6789	18
11776	12
15488	22
707	18
83191	54
5774	57
92494	60
92468	63
11489	17
6586	21
15620	27
15861	27
12705	32
12730	39
472932	13
6950	13
3350	17
218253	22
4333	29
63968	22
6706	16
68437	27
11038	12
2068	21
5236	21
6855	23
13090	24
13303	29
13302	29
133166	51
8067	12
6840	24
8030	28
3008	24
6739	19
2283071	30
8807	20
5791	49
11286	18
21106059	65
13839012	23
7151	15
10903	23
6835	24
5145918	43
15475	18
15755	18
14995	18
14994	18
67470	18
15476	18
15477	18
15478	18
15524	18
15756	18
8058	26
15473	22
17099	22
17098	22
33933	22
15474	22
11003	24
8093	28
36029	36
58496	81
6735	18
4932499	30
8341	19
6592	23
6371	33
2297441	26
7155	19
3693	33
89258	22
26010	22
30600	22
33455	22
33934	22
33932	22
10628694	15
11294	19
4268	29
6604	17
23886	22
33421	22
6838	28
6002	54
6753	23
1262	31
6807	23
4470736	66
20124	17
4911	36
62265	20
64016	33
8319	20
6790	20
6588	20
3652	48
185	15
75995	64
2271976	43
457140	18
84188	18
136000	18
135983	18
136001	18
136002	18
158870	18
157093	18
83374	18
457144	18
135925	18
457145	18
136003	18
84235	18
139025	77
8282	20
34667	22
34871	22
34873	22
56784	22
34872	22
4343	52
1710	31
6600	25
230	20
5660	42
5932	54
196288	71
9797	34
9824	22
4103087	19
34868	22
37905	22
34869	22
37918	22
37915	22
34867	22
25605	22
26011	22
34870	22
34666	22
21924	22
3216	44
6057	28
5807	29
6610	27
21587143	79
61739	20
34866	22
34665	22
34664	22
37904	22
34864	22
34188	22
34865	22
9786472	65
6478	22
65272	82
744	16
6492	20
11708	12
10438331	20
2927	26
5554	44
2928	28
27793	18
82754	18
457138	18
102897	18
457139	18
102947	18
97173	18
102720	18
102801	18
102833	18
102721	18
102856	18
102933	18
103066	18
106355	18
82755	18
82712	18
157094	18
103011	18
102798	18
82762	18
97172	18
2925	30
18547147	73
4380	41
2424	24
34863	22
2760	59
11974	12
32555	32
19232038	70
13835294	24
6514	30
33281	22
56786	22
56789	22
33456	22
46264	22
4777	40
10481872	71
5550	55
553649	26
8124942	44
56787	22
35583	22
82807	22
56794	22
33386	22
33457	22
47912	22
82817	22
46893	22
33280	22
35582	22
33304	22
46263	22
19232037	64
10169	35
5542	61
5376	39
8101973	38
21106365	23
8351654	9
2975965	31
13300034	24
197564	55
34874	22
36972	22
56788	22
533188	22
35579	22
16182	22
46262	22
35580	22
82818	22
56790	22
56795	22
33458	22
82777	22
35584	22
56785	22
56792	22
34189	22
5233	29
2075	44
3438	49
102834	18
102722	18
154865	18
96948	18
102743	18
102857	18
154866	18
106356	18
102787	18
102741	18
97240	18
97055	18
97198	18
102742	18
2915	21
4447447	43
193441	54
2654	32
1278	22
56793	22
454495	22
40191	22
56791	22
35581	22
56775	22
56770	22
5553	45
25677	22
2699	45
60858	27
91432	32
6453	24
8103122	42
33282	22
46285	22
46284	22
82806	22
56776	22
47913	22
32952	22
45446	22
43353	22
56773	22
12549	35
5633	54
14916	28
541032	14
5541	57
97257	18
97224	18
102923	18
96868	18
96864	18
97234	18
97233	18
154062	18
97142	18
12699	27
36975	22
56778	22
43354	22
37779	22
45445	22
36974	22
35585	22
34848	22
84344	22
34850	22
82819	22
56772	22
82820	22
16415	22
56779	22
56768	22
56777	22
84345	22
34668	22
21429023	24
9873	23
5139	31
2003	26
2908	33
3463	22
10292746	27
21782117	27
6066	27
33316	22
16736486	24
5551	56
8111	24
36973	22
37744	22
46894	22
45444	22
56769	22
56780	22
34847	22
39406	22
35081	22
56781	22
56771	22
4575338	40
970	24
56774	22
82765	22
34854	22
46136	22
82736	22
56759	22
36984	22
5026	27
2457	30
96965	18
33198	18
3513	25
34853	22
37745	22
36978	22
34190	22
34191	22
36771	22
36710	22
56757	22
549017	22
84347	22
56764	22
56758	22
47914	22
56762	22
33984	22
33983	22
11283	34
2625	40
26325089	58
13328	23
16736498	25
23977588	25
3584	41
5198	34
6593	22
82783	22
34852	22
37000	22
37019	22
56765	22
39198	22
82740	22
56761	22
56756	22
56766	22
83413	22
34851	22
36976	22
56767	22
56763	22
35108	22
10162	52
6842	22
15827	18
5552	54
34859	22
84346	22
56760	22
56755	22
33666	22
106796	36
9187483	32
3322	32
5768	45
54833	60
11439687	30
4444479	65
33986	22
36983	22
36986	22
45447	22
35566	22
47916	22
46137	22
550258	22
33985	22
26286843	32
11917	45
3841535	29
65234	36
55075	14
34860	22
82738	22
36982	22
36979	22
47915	22
56783	22
36981	22
37004	22
36980	22
56782	22
36977	22
83414	22
84348	22
82823	22
4624	34
26325183	33
4444100	30
34192	22
82822	22
6013	43
70806	26
15520	63
8860	23
4444107	36
36990	22
35912	22
45448	22
36987	22
36988	22
33407	22
36985	22
35205	22
15637	22
82821	22
21106058	75
31006	44
35206	22
82751	22
36989	22
11369	13
15484	22
5113	47
5739	30
8816	30
8817	30
4444102	31
4471584	33
4444553	36
8800	26
29153	26
8804	32
8799	32
8788	32
4067	60
21105591	67
6045	118
75662	69
9219586	38
1043	47
2246	32
29400	68
21105594	70
5678	36
8763	34
21106077	73
4444362	73
