Compound Id	AutocorrelationPolarizability [ATSp5]
26325084	2850.084
26325083	2541.727
18019	1352.837
8521	1113.364
26325082	2233.370
10449	1799.101
61149	130.362
2056044	136.082
26325081	1925.008
26824	882.043
8520	806.104
10451	1458.754
2041618	N/A
6191	0.0
26325080	1616.620
76894	N/A
16425	0.0
6153	0.0
10784857	N/A
38403	67.459
14021447	1308.105
9256	0.0
23101	501.853
10675065	74.754
10652594	N/A
10696	946.746
62827	15.661
11434292	N/A
21106179	0.0
122090	647.833
11557190	998.982
9095782	0.0
12577	0.0
9286	0.0
61346	111.859
6190	0.0
6270	498.159
9484	0.0
6105	0.0
16841	0.0
4927801	3762.037
109705	739.019
9088156	863.183
56144	118.606
23150	208.934
108106	2597.428
78828	687.038
6128	0.0
10452	395.019
10606755	49.827
3631	99.244
69569	564.431
15413	313.872
66656	N/A
9411	83.176
454209	0.0
10733068	2620.631
17619	N/A
13837650	0.0
13853215	0.0
9392	0.0
66567	91.614
18971812	0.0
66655	279.221
68328	362.712
13299573	139.156
56117	170.342
12161	96.177
107412	29.535
67414	1356.887
13803	49.044
14441700	0.0
10756390	1769.656
68224	1706.942
61213	0.0
9254	0.0
9016	0.0
73583	0.0
14998	66.177
2018165	0.0
6148	0.0
69914	814.455
11671339	836.294
29040	0.0
67991	241.274
454215	0.0
62826	38.304
7626	115.015
59573	16.669
6156	0.0
10106	444.250
10801109	821.691
512621	N/A
12933	644.932
11996	85.594
13835836	138.242
9633	182.840
15789876	860.814
18688	171.519
12586	655.276
71433	0.0
68503	115.376
937	0.0
692	0.0
23208	0.0
291	0.0
274	0.0
6084	0.0
6132	0.0
7956	0.0
6094	0.0
11749	46.888
7555	0.0
6120	0.0
7712	24.699
6308	0.0
9646	0.0
10781	109.872
15802	254.573
17976	253.227
7767	62.876
7604	57.408
7010	27.923
6163	0.0
6340	0.0
7671	311.991
9377	83.158
8560	109.528
11094	110.866
11023	101.552
11055	98.719
10786	64.349
7619	132.515
10755	31.344
11551	88.826
349	161.247
11035	164.195
11104	175.942
10795	147.386
10445	226.507
8569	184.787
11841	204.969
7073	240.476
123860	207.175
7849	215.908
17558	224.047
13439	385.143
13402	209.777
6287	257.353
10227261	602.218
14840	272.238
13448	351.205
12220	285.322
13619	329.505
7890	387.288
11882	445.355
11883	503.576
10540	620.230
7929	853.778
11897	912.176
11899	970.575
12017	1028.975
12072	1087.374
11900	1145.774
11901	1204.174
11146	1262.575
11902	1320.975
10542	1554.575
11906	1788.176
7823	94.324
13835376	116.638
55130	214.753
6188	0.0
127750	117.809
14299946	854.572
30713	0.0
14694	0.0
99596	0.0
11849	92.402
7757	469.501
21106169	0.0
20545	816.847
10441	0.0
14672	0.0
7511	354.028
10446	157.377
7657	212.281
22453	188.097
6151	0.0
7509	297.071
7872	327.717
10433	176.451
55084	294.309
7875	442.421
2062437	0.0
7065	117.788
11992	142.446
7913	558.577
10325078	0.0
92731	91.935
14256731	479.326
3168	20.943
11153	0.0
29005	241.075
7472	135.695
11207996	124.264
7694	237.747
11833	50.713
16388	510.340
455420	190.707
62249	83.924
10420	186.529
9243	0.0
55188	25.991
7482	186.970
11716	217.908
29016	170.365
7670	350.527
7340	642.883
7747	123.070
7624	128.777
7627	90.390
8568	217.366
14846	336.535
11045	167.648
11228	0.0
10709	19.965
109838	76.165
7478	113.493
10765	0.0
13849665	1026.544
7800	279.530
11148	0.0
11843	165.840
923	0.0
7475	134.814
12201	58.196
7515	120.108
29012	118.582
10797	136.247
11109	63.578
7538	223.576
7536	169.384
12972	401.434
61266	1431.503
24142	565.412
14829	0.0
23055	0.0
13622	507.090
7463	73.588
10571	48.469
16180	448.838
13836549	220.713
7891	390.715
12446	59.073
55123	161.355
10614293	226.507
29025	218.782
11755	31.335
12635	332.834
7706	76.213
7761	113.030
11121	111.225
7713	25.067
12809	275.398
11230	0.0
7833	163.658
10492	68.441
13837190	15.889
13839109	141.299
7556	0.0
12012	112.859
8158	86.177
66675	0.0
7871	364.253
3441	0.0
7954	0.0
9976	278.777
21153	422.221
14688	618.830
9391	0.0
8525	38.326
7514	139.542
11680	71.912
6176	0.0
6085	0.0
63631	0.0
13865630	316.664
7856	208.175
11706	118.045
7802	193.842
12218	306.642
56232	384.697
3973	52.052
6130	0.0
7534	226.688
10788	51.741
7621	106.046
10101	42.123
28986	158.182
13839575	140.944
12632	249.674
13836589	40.436
83734	0.0
9253	0.0
215929	195.304
10791	59.147
555074	111.9
7957	0.0
11125	70.822
7760	139.994
4516601	164.676
