Compound Id	KierHallSmarts [khs.ssCH2]
7732	1
18920	5
10113	0
11866	5
15846	7
11845	4
15954	2
11819	2
7566	1
29026	6
7772	3
11739	3
7917	13
6321	1
12209	3
11846	4
7622	1
11861	6
15016	17
11056	2
7915	12
23255	1
10787	1
123993	3
55090	1
11806	2
7630	0
8552	4
68179	5
7901	11
6121	0
7770	3
7558	1
11036	4
10001	1
7064	2
175	0
6146	0
6649	2
11029	4
6123	0
7892	10
8576	9
6095	0
9461	1
14692	6
11099	1
11193	1
256	2
11794	3
7851	7
15387	8
8012	1
7717	2
11732	2
10511	4
654	0
6315	1
6086	0
99440	1
11194	1
455353	6
11110	2
13848341	2
10265264	4
7850	7
7882	9
7577	0
29000	2
8574	8
11239	0
6165	1
11865	6
21011	2
4366810	3
512	1
11793	3
7811	5
7835	6
11216	3
13862665	1
932	7
22814	0
6341	0
11678	3
11543	2
62230	4
7533	3
13836399	5
10526	5
10422	2
12069	5
59483	0
13255	2
10179173	4
7701	3
6149	0
10790	1
71430	2
120464	2
172	0
11180	0
13865426	2
7434	5
259	2
7714	3
10512	4
7812	5
7769	4
7459	3
11024	3
7837	6
3644	0
16778	4
7705	2
191367	4
748	0
5091	16
10437	2
387	0
6312	1
6320	1
10947	2
6040	4
8398	2
960	14
6164	1
18410	8
7546	2
11756	1
7616	0
258	3
7716	3
7564	2
7024	4
7090	0
15438	6
11699	3
16791	4
6097	1
11799	3
6187	0
21800	4
18717	1
13837797	2
16641	0
10205670	1
12442	2
6186	0
60329	3
7790	3
1005	1
11210	3
6101	1
1004	2
2340753	1
10325184	1
24590970	0
11695	2
6102	0
13836591	3
7028	3
7615	2
13884973	1
7674	5
6406	0
682	1
13874867	1
10710415	0
6089	0
6087	0
6098	0
7733	0
9990	0
11727	0
7600	4
8896	5
7466	1
14751	6
1609	3
171	0
7727	2
71628	4
22408	0
7728	2
6338	1
13811	4
13871489	2
864	0
220998	8
221117	4
15765	4
11647	5
7506	3
7737	4
5439	1
7003	1
6322	0
13867413	1
553171	0
11525	1
8554	5
13571291	0
12066	3
7703	3
11265	0
12954	6
13229	2
59577	3
10053	0
10018	4
7787	6
26765	2
192642	0
11788	5
63156	4
122446	0
21181	3
26325090	6
13836520	3
6135	0
6309	0
12626	3
11632	4
9994	3
7636	1
13854944	2
7557	0
6125	0
120621	0
4449	4
55205	3
12445	0
14169248	3
7964	2
6193	3
62597	2
7559	0
7677	5
12197	0
13836674	1
11761	0
29015	4
9642	0
156255	3
20119	2
6118	0
363458	3
7684	4
71390	0
8544	3
12219	8
6307	1
7848	7
13816	1
15077490	0
19956441	4
12637	6
13872989	1
11752	1
8577	9
278	0
61487	1
11863	6
5708	2
10536	6
14349	8
7810	5
391	0
13835977	1
6334	0
592	0
13871721	1
374462	2
558883	0
56020	0
8908	7
376	5
10025	6
5004	8
2275	2
4446445	4
10124	0
7852	7
3951	0
7530	4
7766	4
6333	0
14680	6
7827	4
4514529	0
13835316	0
7711	3
12499	0
19953955	3
21109330	0
13638	7
72056	12
10948	2
7815	5
71312	0
2293678	0
2018460	1
29107	0
21169510	1
7552	2
5993	0
13835293	2
62589	4
7738	0
7686	4
7480	5
7776	4
127983	0
1087	0
6092	1
6042	0
6316	1
8878	5
34095	10
7568	1
10340	0
4444608	2
10939	4
11107	3
13835224	1
8141	4
9233	2
23621376	2
21111806	0
69371	0
66565	0
18685	9
15443	5
844	1
18607	2
11930	0
62628	8
67653	8
7030	2
11875	7
7721	3
2656	4
21108550	0
7560	2
13839416	6
13836021	2
13835861	1
7029	3
394562	0
10498	2
13839441	5
21112738	1
6104	1
4481813	0
60524	0
11729	1
9325	0
11694	2
11086	4
13849981	2
6103	1
5894	0
13835209	4
7788	4
13839553	3
6083	0
6314	0
61707	0
63054	0
4510484	3
15803	3
26563	12
70660	1
7679	5
13835235	2
1039	0
10772140	1
28994	0
4937830	0
29008	4
11809	3
8543	3
6111	1
68832	2
13842001	4
22191	3
75951	4
72793	4
72551	5
24641	5
11632871	11
33416	10
29001	1
21106032	4
8909	8
11857	5
7330	1
69982	0
21106015	2
552744	0
10464	2
61191	0
61001	0
8912	8
7791	5
13866593	5
7098	0
7026	4
553742	0
5977	0
13837702	4
13837537	4
9724	3
18801	6
59674	2
558928	0
6330	1
11244	0
7021	0
11795	3
10488	4
13647	5
6402	2
68156	5
71876	6
415	3
10487	5
763	0
13835336	2
24099	4
173	0
5730	0
7678	5
553642	6
13861343	0
13835550	2
8733	3
48024	4
10265270	8
693	0
124968	0
62808	0
8910	10
9614	0
60886	0
28993	2
17131	0
13875283	0
9363	0
13849989	3
11351244	3
558020	0
7553	1
20939	3
518	N/A
6326	1
20198	2
1143	0
61111	0
4444456	1
2441	3
6296	2
391428	2
733	2
9970	6
8960	0
11117	2
191	4
13837280	0
659	0
1078	2
13835604	4
10772050	0
14198	3
71787	1
7528	2
6827	10
499714	1
7018	2
11911	1
6093	1
13836713	1
21106535	2
7013	2
59447	3
10179239	8
86007	4
390927	3
10756	3
7961	1
12643	3
19231	4
13835630	6
13835459	4
9581	0
13875196	0
73412	4
13492	6
15747	7
7236	5
10410	1
1348	0
558878	2
5978	0
13487	5
6119	0
10404	4
13839199	0
9228	0
71089	0
6342	0
9574	0
83866	4
83850	4
9454	1
7419	3
1108	0
7128	0
8356	1
62530	2
7385	2
7170	0
8903	0
13842613	0
16159	1
7183	0
236	0
553578	2
7736	0
7242	1
7219	1
7521	0
7672	5
12010	5
24533	1
789	1
7088	0
1019	0
13835932	2
65750	4
15461	1
11830	4
6122	0
1095	4
7641	0
63903	2
10497	3
8904	0
7688	0
13874733	0
10437135	1
11660	1
1020	0
21106520	0
18724	0
11042	0
31029	2
21106560	1
21132380	0
8531	2
15855	2
6100	1
13837281	0
21105905	1
66809	0
7448	2
6179	0
7659	0
24535	1
15702	0
25552	2
11871	4
15409	3
20843	0
10940	0
10251740	0
11077	0
24972	0
9326	0
13885245	2
6524	2
28969	0
6967	0
8900	0
12229	0
9360	0
10253	0
8902	0
9350	0
7786	2
6999	0
15965	2
6088	0
10937	0
21106036	0
6977	0
10364	0
62489	0
10384035	1
11409	1
8243	8
7391	1
21108577	0
13257	0
70682	8
4228778	8
13658	0
28992	0
6528	10
7739	0
21168808	0
8335	2
8374	3
21111820	0
6897	1
13863629	0
12228	0
21112023	0
6665	0
247721	3
10437215	2
11731	0
13865438	0
120489	0
2039535	1
13837319	6
7278	1
13875160	0
8899	0
7238	0
21106135	0
773	0
2916	1
12225	0
10197150	0
55091	0
26325085	10
26325087	9
26325088	9
11862	6
8241	4
3210	5
8950	1
7676	0
66996	0
10437074	0
66896	10
30595	0
7710	3
7809	5
63908	0
221226	1
21105959	0
66021	0
17443	0
84971	2
388391	2
10236	0
13837303	2
13648	0
2849146	0
222538	0
73390	1
10437335	1
11576	0
11589	1
7175	0
79969	3
11784	0
7765	4
6883	0
7241	0
13875230	0
7689	0
2038738	0
11785	0
9218	0
7224	0
11600	0
7551	2
558875	0
21106366	1
78	0
7225	0
10181339	2
13839308	1
65523	0
7157	0
2937774	1
502855	0
14556	1
30572	2
58234	3
67460	3
9349	0
8883	6
65936	0
13875281	0
4445317	2
10534	1
6898	1
13644	0
12061	2
29036	0
199342	1
66895	6
62534	0
62408	0
13837329	0
4489	0
15495	3
66887	5
7389	0
9893	2
63518	4
12060	2
62310	2
7420	3
13856009	0
59482	3
12816	0
14678	3
21171407	1
7984	4
28982	1
206561	0
19709	0
21168831	2
21105897	1
13860335	1
6881	1
55443	5
453675	6
971	0
9579	0
21105878	0
21168813	0
60121	1
15427	3
1141	0
63310	0
11021	1
305	2
13846663	0
79280	3
21106091	1
13876539	1
5830	2
69340	4
63889	0
2606	0
10992	1
8674	0
9943	0
7132	0
235	0
13839082	0
13839110	0
13840690	1
13871718	3
21105871	0
21105998	0
7131	0
13856352	2
13866817	0
24722	8
7221	0
7223	1
9903	3
13839105	0
10246	0
18336	1
14866	0
466305	0
13865680	1
11604	1
13634	0
76394	0
440	2
28682	0
447	0
11667	0
13835772	0
6774	0
21168826	0
8071	0
13839128	0
194092	0
27296	2
28973	3
8186	0
13839123	0
11154	1
5979	0
7240	0
13857694	0
7220	0
7745	2
13839151	0
64699	0
12259	0
62517	1
13848467	2
13848808	0
9911	0
72556	3
15753	0
67465	0
7129	0
13837686	0
13839174	0
61538	0
12244	0
10248	0
61411	0
69177	0
13865424	0
917	3
7248	0
21106144	0
21106524	0
13863774	0
11651	1
16119	0
11610	1
11332993	0
10243171	0
10801842	3
11661	0
7138	0
12674	5
13837988	0
6775	0
11672	0
21106146	0
6108	0
21106008	0
8657	0
13875258	0
70715	0
70714	0
11596	1
10244	0
70988	2
86435	2
65785	3
70652	3
7673	0
6745	1
3544	1
8868	0
8097	4
11773	0
13875392	0
6916	3
21105859	1
13630	0
7443	0
8665	0
6633	0
16804	0
7406	1
6907	2
10892	0
10181338	0
299166	0
136966	1
120548	0
73479	0
11783	0
4611	3
13846749	1
13875432	0
12823	1
7176	0
221082	0
12231	0
21106519	3
13875219	0
8935	0
4514586	0
10181341	1
21106018	0
13835344	0
7685	0
238	0
21159695	2
13853758	0
13835151	0
13875320	0
14227	0
5709	0
12821	0
913	0
8070	0
7140	0
7190	0
7310	1
21106140	1
12478	0
1266393	1
455090	0
503239	0
10991	1
191058	0
10986	0
57726	6
21106525	1
13860692	0
13876103	1
7234	0
6621	1
9564	0
21111822	0
13869462	0
10254	0
11460	0
7397	1
6642	0
11465	1
11422	0
3918	5
6794	2
21106014	0
5889	0
13835126	0
21111781	0
924	0
10857	0
8140	0
65	0
13860491	0
13863618	0
13860641	1
13869434	0
13854136	0
6781	0
13838404	0
13837760	0
6630	0
7383	2
123207	0
10008	0
1664	0
4878	0
21106020	0
61765	1
13862559	0
7662	0
21106148	0
10411	0
20570	0
13860775	0
2157	0
21105795	0
2241	0
10616	0
62466	0
62485	0
62472	0
11586	0
7518	0
4962	1
7681	0
21106013	0
10972	0
10980	0
6674	0
6035	1
21106900	0
2005981	0
81815	0
11584	0
7189	0
11591	0
13840647	0
13029	0
21106172	0
21106145	0
64155	0
13851576	1
13837787	0
68676	0
6635	0
11582	0
13853953	0
6988	0
11083	0
13854242	1
13869480	0
11585	0
11488212	0
13864445	0
86394	1
9965	2
2206	2
42330	3
4575	3
2079	3
4590	1
21108548	0
13854248	0
6974	0
6646	2
11629	0
21106019	0
509179	10
89076	0
10664	0
13869414	0
7279	0
62964	0
18219	0
13869451	0
880	0
75956	8
6023	1
456015	0
13869339	0
13875441	0
206493	0
15093	1
4599	1
1577	0
7239	0
434	0
6079	0
7202	1
764	0
10400	0
13662	0
955	0
13030	0
7001	0
71437	6
4759	0
33617	1
13872122	3
13842573	0
17347	0
21106581	0
10586285	0
11595	0
62060	4
5976	1
63906	0
13835351	0
6773	0
30881	2
2923	0
21105870	1
6658	0
11422351	0
7208	0
71193	0
67270	0
6033	0
76154	0
3548	3
642951	0
13860	0
40130	4
13860434	0
21111817	0
5596	0
5915	0
13047	0
25472	0
62467	0
14620	1
6828	0
21105848	0
11080	0
7211	0
7092	0
28947	0
11366	0
18	0
1446	0
71	0
7146	0
13860817	0
11625	0
12133	2
205483	0
1253	0
4745	4
392	0
11778	0
7172	0
13868640	0
18707	0
123	0
502245	0
13860720	0
21106571	0
21106163	0
44152	2
10257	0
13875356	0
19766	0
124	1
204209	0
7142	0
13853943	0
58563	0
10864	0
21106540	0
132	0
331	0
6550	0
78467	1
7315	0
11087	0
6339	0
13875212	0
21108576	0
26516	2
4768	0
20848	1
4963	0
13859497	1
12640	0
6106	1
776	0
7145	0
6480	0
1448	0
38364	0
10343	0
559096	11
3534	5
8098	0
21361761	0
1361549	4
11961	0
7302	0
967	0
556589	0
13846959	0
10837	0
7299	1
2169	1
526	0
21106518	0
27488	0
10437210	0
11954	0
21111772	0
27749	0
7199	0
15517	0
589165	0
17868	0
5027	2
8183	0
5882	0
192748	0
9120	0
67594	0
13856959	1
15489	0
6780	0
4744	4
62484	0
768	0
10437836	2
2991	0
13848793	0
7150	0
361	0
8182	0
992	0
21106470	0
2121	0
392447	0
577	0
6788	0
10437239	1
953	0
13868660	0
6675	0
11588	0
4437893	1
1906	0
1015	0
10870	0
10975	0
906	0
105291	0
7042	0
21106570	0
12044	0
2185	0
13063	1
6736	0
8528	0
68568	0
8876	0
5775	11
10909	0
10918	0
8855	0
256210	0
49179	6
5557	3
24326358	2
21486195	2
10328	0
12047	0
10849	0
8470	0
10851	0
11769	0
13677	1
13846658	0
12045	0
65763	0
10432	0
5142	0
13867714	0
21105699	0
10850	0
1151	0
6852	0
4514549	0
48085	6
14627	0
87265	0
65701	0
18941	1
10831	0
10813	0
10908	0
551	0
16359	0
7044	0
28552	1
29282	1
10829	0
8060	1
15619	0
6737	0
96749	1
29117	0
6688	0
4760	0
12874	1
10841	0
26325182	0
18177	0
8262	0
8273	0
17339596	1
3277	0
15621	0
26260	0
5162	5
12682	0
5593	0
8329	0
6789	0
11776	0
15488	0
707	0
83191	8
5774	9
92494	10
92468	11
11489	0
6586	0
15620	0
15861	0
12705	1
12730	3
472932	1
6950	0
3350	0
218253	0
4333	0
63968	0
6706	0
68437	0
11038	0
2068	0
5236	0
6855	0
13090	0
13303	2
13302	0
133166	8
8067	0
6840	1
8030	0
3008	0
6739	0
2283071	0
8807	0
5791	8
11286	0
21106059	2
13839012	0
7151	0
10903	0
6835	0
5145918	2
15475	0
15755	0
14995	0
14994	0
67470	0
15476	0
15477	0
15478	0
15524	0
15756	0
8058	0
15473	0
17099	0
17098	0
33933	0
15474	0
11003	0
8093	0
36029	0
58496	10
6735	0
4932499	0
8341	0
6592	1
6371	0
2297441	0
7155	0
3693	0
89258	0
26010	0
30600	0
33455	0
33934	0
33932	0
10628694	0
11294	0
4268	1
6604	0
23886	0
33421	0
6838	0
6002	8
6753	0
1262	0
6807	0
4470736	2
20124	0
4911	1
62265	0
64016	1
8319	0
6790	0
6588	0
3652	0
185	0
75995	12
2271976	3
457140	0
84188	0
136000	0
135983	0
136001	0
136002	0
158870	0
157093	0
83374	0
457144	0
135925	0
457145	0
136003	0
84235	0
139025	14
8282	0
34667	0
34871	0
34873	0
56784	0
34872	0
4343	1
1710	0
6600	1
230	1
5660	6
5932	9
196288	12
9797	1
9824	0
4103087	0
34868	0
37905	0
34869	0
37918	0
37915	0
34867	0
25605	0
26011	0
34870	0
34666	0
21924	0
3216	1
6057	0
5807	1
6610	0
21587143	14
61739	0
34866	0
34665	0
34664	0
37904	0
34864	0
34188	0
34865	0
9786472	10
6478	2
65272	11
744	0
6492	0
11708	0
10438331	0
2927	0
5554	6
2928	0
27793	0
82754	0
457138	0
102897	0
457139	0
102947	0
97173	0
102720	0
102801	0
102833	0
102721	0
102856	0
102933	0
103066	0
106355	0
82755	0
82712	0
157094	0
103011	0
102798	0
82762	0
97172	0
2925	1
18547147	12
4380	5
2424	0
34863	0
2760	8
11974	0
32555	2
19232038	11
13835294	0
6514	1
33281	0
56786	0
56789	0
33456	0
46264	0
4777	2
10481872	3
5550	8
553649	0
8124942	6
56787	0
35583	0
82807	0
56794	0
33386	0
33457	0
47912	0
82817	0
46893	0
33280	0
35582	0
33304	0
46263	0
19232037	9
10169	0
5542	8
5376	1
8101973	4
21106365	0
8351654	0
2975965	2
13300034	1
197564	9
34874	0
36972	0
56788	0
533188	0
35579	0
16182	0
46262	0
35580	0
82818	0
56790	0
56795	0
33458	0
82777	0
35584	0
56785	0
56792	0
34189	0
5233	2
2075	4
3438	7
102834	0
102722	0
154865	0
96948	0
102743	0
102857	0
154866	0
106356	0
102787	0
102741	0
97240	0
97055	0
97198	0
102742	0
2915	0
4447447	3
193441	8
2654	3
1278	0
56793	0
454495	0
40191	0
56791	0
35581	0
56775	0
56770	0
5553	5
25677	0
2699	5
60858	0
91432	2
6453	0
8103122	0
33282	0
46285	0
46284	0
82806	0
56776	0
47913	0
32952	0
45446	0
43353	0
56773	0
12549	0
5633	8
14916	0
541032	0
5541	5
97257	0
97224	0
102923	0
96868	0
96864	0
97234	0
97233	0
154062	0
97142	0
12699	0
36975	0
56778	0
43354	0
37779	0
45445	0
36974	0
35585	0
34848	0
84344	0
34850	0
82819	0
56772	0
82820	0
16415	0
56779	0
56768	0
56777	0
84345	0
34668	0
21429023	1
9873	0
5139	0
2003	1
2908	1
3463	0
10292746	1
21782117	1
6066	1
33316	0
16736486	1
5551	8
8111	0
36973	0
37744	0
46894	0
45444	0
56769	0
56780	0
34847	0
39406	0
35081	0
56781	0
56771	0
4575338	3
970	0
56774	0
82765	0
34854	0
46136	0
82736	0
56759	0
36984	0
5026	0
2457	0
96965	0
33198	0
3513	1
34853	0
37745	0
36978	0
34190	0
34191	0
36771	0
36710	0
56757	0
549017	0
84347	0
56764	0
56758	0
47914	0
56762	0
33984	0
33983	0
11283	0
2625	3
26325089	9
13328	0
16736498	2
23977588	2
3584	1
5198	0
6593	0
82783	0
34852	0
37000	0
37019	0
56765	0
39198	0
82740	0
56761	0
56756	0
56766	0
83413	0
34851	0
36976	0
56767	0
56763	0
35108	0
10162	2
6842	0
15827	0
5552	6
34859	0
84346	0
56760	0
56755	0
33666	0
106796	0
9187483	0
3322	1
5768	3
54833	4
11439687	5
4444479	7
33986	0
36983	0
36986	0
45447	0
35566	0
47916	0
46137	0
550258	0
33985	0
26286843	0
11917	0
3841535	0
65234	1
55075	0
34860	0
82738	0
36982	0
36979	0
47915	0
56783	0
36981	0
37004	0
36980	0
56782	0
36977	0
83414	0
84348	0
82823	0
4624	2
26325183	2
4444100	0
34192	0
82822	0
6013	0
70806	0
15520	7
8860	0
4444107	0
36990	0
35912	0
45448	0
36987	0
36988	0
33407	0
36985	0
35205	0
15637	0
82821	0
21106058	6
31006	0
35206	0
82751	0
36989	0
11369	0
15484	0
5113	6
5739	0
8816	0
8817	0
4444102	0
4471584	0
4444553	0
8800	0
29153	0
8804	0
8799	0
8788	0
4067	8
21105591	1
6045	13
75662	3
9219586	3
1043	2
2246	0
29400	4
21105594	5
5678	0
8763	0
21106077	5
4444362	1
