Compound Id	ChiPathCluster [VPC-6]
26325084	110.970
26325083	98.671
18019	47.545
8521	51.409
26325082	86.372
10449	73.795
61149	0.269
2056044	0.279
26325081	74.073
26824	38.895
8520	39.110
10451	61.496
2041618	N/A
6191	0.0
26325080	61.773
76894	N/A
16425	0.0
6153	0.0
10784857	N/A
38403	0.073
14021447	49.474
9256	0.0
23101	26.811
10675065	0.073
10652594	N/A
10696	49.197
62827	0.008
11434292	N/A
21106179	0.0
122090	25.795
11557190	37.175
9095782	0.0
12577	0.0
9286	0.0
61346	0.126
6190	0.0
6270	1.343
9484	0.0
6105	0.0
16841	0.0
4927801	69.706
109705	1.021
9088156	30.292
56144	0.351
23150	13.778
108106	55.765
78828	24.876
6128	0.0
10452	36.898
10606755	0.073
3631	0.147
69569	29.0
15413	1.273
66656	N/A
9411	0.081
454209	0.0
10733068	50.060
17619	N/A
13837650	0.0
13853215	0.0
9392	0.0
66567	0.214
18971812	0.0
66655	13.271
68328	12.480
13299573	0.205
56117	0.854
12161	0.0
107412	0.025
67414	41.824
13803	0.0
14441700	0.0
10756390	40.077
68224	40.562
61213	0.0
9254	0.0
9016	0.0
73583	0.0
14998	0.433
2018165	0.0
6148	0.0
69914	30.421
11671339	30.322
29040	0.0
67991	16.337
454215	0.0
62826	0.043
7626	0.136
59573	0.0
6156	0.0
10106	0.427
10801109	3.478
512621	N/A
12933	2.084
11996	0.144
13835836	0.096
9633	0.0
15789876	0.530
18688	0.465
12586	1.706
71433	0.0
68503	0.0
937	0.0
692	0.0
23208	0.0
291	0.0
274	0.0
6084	0.0
6132	0.0
7956	0.0
6094	0.0
11749	0.0
7555	0.0
6120	0.0
7712	0.0
6308	0.0
9646	0.0
10781	0.816
15802	0.391
17976	1.443
7767	0.0
7604	0.0
7010	0.0
6163	0.0
6340	0.0
7671	0.362
9377	0.0
8560	0.0
11094	0.204
11023	0.204
11055	0.25
10786	0.236
7619	0.236
10755	0.0
11551	0.0
349	0.0
11035	0.289
11104	0.667
10795	0.962
10445	1.021
8569	0.0
11841	0.136
7073	0.243
123860	0.0
7849	0.0
17558	0.144
13439	2.652
13402	0.0
6287	0.314
10227261	0.398
14840	0.0
13448	2.5
12220	0.0
13619	0.0
7890	0.0
11882	0.0
11883	0.0
10540	0.0
7929	0.0
11897	0.0
11899	0.0
12017	0.0
12072	0.0
11900	0.0
11901	0.0
11146	0.0
11902	0.0
10542	0.0
11906	0.0
7823	0.0
13835376	0.0
55130	0.165
6188	0.0
127750	0.0
14299946	41.569
30713	0.0
14694	0.0
99596	0.0
11849	0.0
7757	0.071
21106169	0.0
20545	0.167
10441	0.0
14672	0.0
7511	0.071
10446	0.269
7657	0.165
22453	0.258
6151	0.0
7509	0.071
7872	0.029
10433	0.165
55084	0.092
7875	0.029
2062437	0.0
7065	0.185
11992	0.185
7913	0.029
10325078	0.0
92731	0.321
14256731	0.284
3168	0.0
11153	0.0
29005	0.071
7472	0.185
11207996	0.059
7694	0.071
11833	0.0
16388	0.782
455420	0.0
62249	0.227
10420	0.080
9243	0.0
55188	0.0
7482	0.080
11716	0.050
29016	0.083
7670	0.421
7340	0.573
7747	0.185
7624	0.167
7627	0.048
8568	0.029
14846	0.050
11045	0.050
11228	0.0
10709	0.0
109838	0.0
7478	0.034
10765	0.0
13849665	0.422
7800	0.050
11148	0.0
11843	0.029
923	0.0
7475	0.059
12201	0.0
7515	0.059
29012	0.029
10797	0.439
11109	0.0
7538	0.050
7536	0.050
12972	0.144
61266	1.717
24142	0.0
14829	0.0
23055	0.0
13622	0.0
7463	0.042
10571	0.048
16180	0.0
13836549	0.464
7891	0.0
12446	0.0
55123	0.0
10614293	1.021
29025	0.0
11755	0.0
12635	0.0
7706	0.042
7761	0.068
11121	0.0
7713	0.0
12809	0.0
11230	0.0
7833	0.0
10492	0.039
13837190	0.0
13839109	0.017
7556	0.0
12012	0.0
8158	0.0
66675	0.0
7871	0.051
3441	0.0
7954	0.0
9976	0.174
21153	0.051
14688	0.177
9391	0.0
8525	0.0
7514	0.102
11680	0.042
6176	0.0
6085	0.0
63631	0.0
13865630	0.122
7856	0.0
11706	0.059
7802	0.051
12218	0.051
56232	0.177
3973	0.115
6130	0.0
7534	0.447
10788	0.083
7621	0.083
10101	0.0
28986	0.102
13839575	0.0
12632	0.051
13836589	0.0
83734	0.0
9253	0.0
215929	0.087
10791	0.083
555074	0.0
7957	0.0
11125	0.0
7760	0.051
4516601	0.0
8562	0.0
2863	0.023
56442	0.0
4483639	0.0
11919	0.0
10653	0.0
8329688	0.0
7782	0.0
4516599	0.0
16387	0.699
10777	0.0
4512361	0.0
11095	0.072
11025	0.072
26325086	0.550
21106173	0.418
13835706	0.307
441	0.0
2282428	0.0
9251	0.0
13850879	0.902
217	0.0
1114	0.0
7838	0.0
15486	0.156
56559	0.144
11898	0.0
4483638	0.0
6335	0.0
4449912	0.0
11526	0.0
6311	0.0
10054	0.0
7081	0.0
7607	0.0
7074	0.189
12456	0.0
72522	0.0
6313	0.0
7817	0.0
4512642	0.0
7928	0.0
7734	0.0
5949	0.0
62632	0.0
14348	0.0
7803	0.023
7076	0.107
78998	0.0
17880	0.0
370	0.023
29029	0.0
11884	0.0
2581	0.0
16177	0.0
7730	0.0
13866746	0.358
7016	0.0
15853	0.0
11864	0.0
9053802	0.144
21106586	0.301
67360	0.0
63863	5.307
11891	0.0
7732	0.0
18920	0.065
10113	0.0
11866	0.0
15846	0.0
11845	0.0
15954	0.390
11819	0.390
7566	0.0
29026	0.0
7772	0.0
11739	0.414
7917	0.0
6321	0.0
12209	0.0
11846	0.0
7622	0.105
11861	0.065
15016	0.0
11056	0.112
7915	0.0
23255	0.0
10787	0.105
123993	0.543
55090	0.0
11806	0.0
7630	0.017
8552	0.023
68179	0.0
7901	0.0
6121	0.0
7770	0.0
7558	0.0
11036	0.129
10001	0.037
7064	0.176
175	0.0
6146	0.0
6649	0.053
11029	0.129
6123	0.0
7892	0.0
8576	0.0
6095	0.0
9461	0.030
14692	0.0
11099	0.0
11193	0.065
256	0.0
11794	0.091
7851	0.0
15387	0.0
8012	0.037
7717	0.0
11732	0.112
10511	0.065
654	0.0
6315	0.0
6086	0.0
99440	0.569
11194	0.295
455353	0.0
11110	0.0
13848341	0.076
10265264	1.138
7850	0.0
7882	0.0
7577	0.0
29000	0.0
8574	0.0
11239	0.0
6165	0.0
11865	0.0
21011	0.0
4366810	0.120
512	0.0
11793	0.091
7811	0.0
7835	0.0
11216	0.335
13862665	0.024
932	0.0
22814	0.0
6341	0.0
11678	0.091
11543	0.390
62230	0.464
7533	0.7
13836399	0.0
10526	0.0
10422	0.150
12069	0.0
59483	57.375
13255	0.340
10179173	1.138
7701	0.032
6149	0.0
10790	0.105
71430	0.232
120464	0.0
172	0.0
11180	0.0
13865426	0.083
7434	0.250
259	0.0
7714	0.0
10512	0.0
7812	0.0
7769	0.0
7459	0.091
11024	0.091
7837	0.0
3644	0.0
16778	0.0
7705	0.053
191367	0.0
748	0.0
5091	0.023
10437	0.0
387	0.0
6312	0.0
6320	0.0
10947	0.0
6040	0.0
8398	0.0
960	0.023
6164	0.0
18410	0.361
7546	0.0
11756	0.0
7616	0.0
258	0.0
7716	0.0
7564	0.0
7024	0.0
7090	0.219
15438	0.348
11699	0.056
16791	0.0
6097	0.0
11799	0.0
6187	0.0
21800	1.138
18717	0.478
13837797	0.0
16641	0.0
10205670	0.0
12442	0.0
6186	0.0
60329	0.0
7790	0.0
1005	0.0
11210	0.0
6101	0.0
1004	0.0
2340753	0.0
10325184	0.0
24590970	0.0
11695	0.042
6102	0.0
13836591	0.0
7028	0.0
7615	0.0
13884973	0.305
7674	0.408
6406	0.029
682	0.0
13874867	0.083
10710415	0.117
6089	0.0
6087	0.0
6098	0.0
7733	0.0
9990	0.0
11727	0.0
7600	0.476
8896	0.0
7466	0.029
14751	0.493
1609	0.0
171	0.0
7727	0.0
71628	0.137
22408	0.0
7728	0.0
6338	0.0
13811	0.752
13871489	0.365
864	0.0
220998	0.182
221117	1.138
15765	1.138
11647	0.415
7506	0.258
7737	0.0
5439	0.0
7003	0.091
6322	0.0
13867413	0.013
553171	0.050
11525	0.0
8554	0.0
13571291	0.0
12066	0.0
7703	0.091
11265	0.470
12954	0.212
13229	0.559
59577	0.346
10053	0.0
10018	0.0
7787	0.0
26765	0.051
192642	0.059
11788	0.316
63156	0.0
122446	0.278
21181	0.072
26325090	0.0
13836520	0.020
6135	0.0
6309	0.0
12626	0.0
11632	0.158
9994	0.0
7636	0.069
13854944	0.0
7557	0.0
6125	0.0
120621	0.059
4449	0.542
55205	0.036
12445	0.329
14169248	0.193
7964	6.625
6193	7.796
62597	0.0
7559	0.0
7677	0.236
12197	0.0
13836674	0.0
11761	0.408
29015	0.0
9642	0.0
156255	0.157
20119	0.051
6118	0.0
363458	0.167
7684	0.183
71390	0.0
8544	0.0
12219	0.0
6307	0.0
7848	0.0
13816	0.0
15077490	0.0
19956441	0.0
12637	0.0
13872989	0.0
11752	0.0
8577	0.0
278	0.0
61487	0.0
11863	0.0
5708	0.0
10536	0.0
14349	0.0
7810	0.0
391	0.0
13835977	0.0
6334	0.0
592	0.0
13871721	0.0
374462	0.0
558883	0.0
56020	0.0
8908	0.0
376	0.046
10025	0.046
5004	0.046
2275	0.0
4446445	0.0
10124	0.0
7852	0.0
3951	0.0
7530	0.683
7766	0.0
6333	0.0
14680	0.0
7827	0.0
4514529	0.0
13835316	0.0
7711	0.0
12499	0.490
19953955	0.0
21109330	0.0
13638	0.0
72056	0.0
10948	0.0
7815	0.0
71312	0.0
2293678	0.0
2018460	0.359
29107	0.0
21169510	0.597
7552	0.0
5993	0.0
13835293	0.0
62589	0.289
7738	0.0
7686	0.289
7480	0.102
7776	0.0
127983	0.0
1087	0.0
6092	0.0
6042	0.0
6316	0.0
8878	0.766
34095	0.0
7568	0.0
10340	0.0
4444608	0.0
10939	0.573
11107	0.021
13835224	0.0
8141	0.0
9233	0.0
23621376	0.0
21111806	0.105
69371	41.335
66565	0.081
18685	0.0
15443	0.304
844	0.006
18607	0.0
11930	0.263
62628	0.0
67653	0.0
7030	0.0
11875	0.0
7721	0.0
2656	4.376
21108550	0.111
7560	0.0
13839416	0.0
13836021	0.0
13835861	0.0
7029	0.0
394562	0.0
10498	0.0
13839441	0.0
21112738	0.0
6104	0.0
4481813	0.0
60524	0.0
11729	0.0
9325	0.111
11694	0.051
11086	0.289
13849981	0.287
6103	0.0
5894	0.0
13835209	0.0
7788	0.0
13839553	0.0
6083	0.0
6314	0.0
61707	0.0
63054	0.381
4510484	0.142
15803	1.932
26563	0.0
70660	0.341
7679	0.144
13835235	0.0
1039	0.0
10772140	0.0
28994	0.0
4937830	0.0
29008	0.0
11809	0.0
8543	0.0
6111	0.0
68832	0.144
13842001	0.1
22191	0.144
75951	0.184
72793	0.210
72551	0.169
24641	0.218
11632871	0.0
33416	0.0
29001	0.029
21106032	0.0
8909	0.0
11857	0.0
7330	0.0
69982	0.882
21106015	0.0
552744	0.0
10464	0.0
61191	0.289
61001	0.574
8912	0.0
7791	0.0
13866593	0.0
7098	0.338
7026	0.0
553742	0.0
5977	0.0
13837702	0.0
13837537	0.0
9724	4.893
18801	0.0
59674	0.0
558928	0.0
6330	0.0
11244	0.0
7021	0.0
11795	0.042
10488	0.083
13647	0.372
6402	3.767
68156	0.0
71876	0.107
415	0.0
10487	0.463
763	0.0
13835336	0.0
24099	0.0
173	0.0
5730	0.0
7678	0.183
553642	0.0
13861343	0.0
13835550	0.0
8733	0.0
48024	0.224
10265270	1.886
693	0.0
124968	0.029
62808	0.029
8910	0.0
9614	0.048
60886	1.563
28993	0.143
17131	1.823
13875283	0.226
9363	0.038
13849989	0.218
11351244	0.383
558020	0.029
7553	0.0
20939	0.912
518	N/A
6326	0.0
20198	4.631
1143	0.0
61111	0.038
4444456	0.0
2441	6.156
6296	1.652
391428	2.440
733	0.0
9970	0.183
8960	0.0
11117	0.0
191	0.046
13837280	0.0
659	0.0
1078	0.039
13835604	0.0
10772050	0.0
14198	3.764
71787	0.065
7528	0.618
6827	1.886
499714	0.480
7018	0.0
11911	0.0
6093	0.0
13836713	0.0
21106535	0.0
7013	0.0
59447	0.204
10179239	1.886
86007	1.403
390927	1.473
10756	1.599
7961	0.0
12643	0.122
19231	0.136
13835630	0.212
13835459	0.0
9581	0.178
13875196	0.156
73412	0.0
13492	0.256
15747	0.256
7236	0.208
10410	0.497
1348	0.0
558878	0.196
5978	0.0
13487	0.256
6119	0.0
10404	0.256
13839199	0.099
9228	0.250
71089	0.077
6342	0.0
9574	0.234
83866	0.392
83850	0.392
9454	0.297
7419	0.273
1108	0.128
7128	0.425
8356	0.623
62530	0.188
7385	0.243
7170	1.149
8903	0.0
13842613	0.284
16159	0.210
7183	0.605
236	0.0
553578	0.196
7736	0.0
7242	0.131
7219	0.169
7521	0.415
7672	0.802
12010	0.0
24533	0.108
789	0.096
7088	0.975
1019	0.0
13835932	0.060
65750	0.223
15461	1.219
11830	0.0
6122	0.0
1095	0.0
7641	0.367
63903	0.210
10497	0.0
8904	0.0
7688	0.077
13874733	0.099
10437135	0.099
11660	0.394
1020	0.0
21106520	0.099
18724	0.858
11042	0.332
31029	0.0
21106560	0.131
21132380	0.295
8531	0.543
15855	1.062
6100	0.0
13837281	0.0
21105905	0.140
66809	0.076
7448	0.389
6179	0.0
7659	0.683
24535	0.803
15702	0.638
25552	0.480
11871	0.0
15409	0.297
20843	0.266
10940	0.332
10251740	0.061
11077	0.295
24972	0.552
9326	0.124
13885245	0.277
6524	0.891
28969	0.172
6967	0.415
8900	0.0
12229	0.0
9360	0.116
10253	0.956
8902	0.0
9350	0.124
7786	0.0
6999	1.483
15965	0.261
6088	0.0
10937	0.332
21106036	0.3
6977	0.839
10364	0.096
62489	0.076
10384035	0.084
11409	0.512
8243	0.715
7391	0.140
21108577	0.330
13257	0.157
70682	0.0
4228778	0.382
13658	1.003
28992	0.266
6528	0.715
7739	0.0
21168808	0.0
8335	0.7
8374	0.255
21111820	0.0
6897	0.257
13863629	0.019
12228	N/A
21112023	0.275
6665	0.721
247721	0.288
10437215	0.107
11731	0.0
13865438	0.274
120489	0.059
2039535	0.092
13837319	0.715
7278	0.273
13875160	0.455
8899	0.0
7238	0.098
21106135	0.326
773	0.0
2916	0.0
12225	0.0
10197150	0.026
55091	0.0
26325085	0.567
26325087	0.764
26325088	0.996
11862	0.0
8241	0.727
3210	0.442
8950	0.192
7676	0.145
66996	0.087
10437074	0.087
66896	0.377
30595	0.575
7710	0.0
7809	0.0
63908	0.120
221226	0.159
21105959	0.342
66021	0.087
17443	0.063
84971	0.271
388391	0.271
10236	0.904
13837303	0.716
13648	0.176
2849146	0.141
222538	0.164
73390	0.184
10437335	0.166
11576	0.751
11589	0.344
7175	0.413
79969	0.451
11784	0.113
7765	0.0
6883	0.223
7241	0.069
13875230	0.401
7689	0.113
2038738	0.053
11785	0.113
9218	0.278
7224	0.089
11600	0.142
7551	0.0
558875	0.0
21106366	0.298
78	0.072
7225	0.069
10181339	0.256
13839308	0.160
65523	0.152
7157	0.468
2937774	0.285
502855	0.407
14556	0.229
30572	0.128
58234	6.929
67460	0.244
9349	0.148
8883	3.818
65936	0.056
13875281	0.455
4445317	2.965
10534	0.0
6898	0.408
