Compound Id	WeightedPath [WTPT-2]
26325084	1.876
26325083	1.874
18019	1.851
8521	1.847
26325082	1.871
10449	1.895
61149	1.807
2056044	1.808
26325081	1.868
26824	1.837
8520	1.836
10451	1.895
2041618	1.843
6191	1.758
26325080	1.864
76894	1.845
16425	1.707
6153	1.7
10784857	1.930
38403	1.810
14021447	1.859
9256	1.756
23101	1.817
10675065	1.814
10652594	1.932
10696	1.895
62827	1.784
11434292	1.822
21106179	1.683
122090	1.830
11557190	1.851
9095782	1.758
12577	1.744
9286	1.754
61346	1.783
6190	1.758
6270	1.880
9484	1.7
6105	1.638
16841	1.756
4927801	1.935
109705	1.904
9088156	1.852
56144	1.787
23150	1.783
108106	1.934
78828	1.840
6128	1.683
10452	1.892
10606755	1.787
3631	1.810
69569	1.817
15413	1.856
66656	1.785
9411	1.807
454209	1.744
10733068	1.918
17619	1.787
13837650	1.718
13853215	1.758
9392	1.758
66567	1.786
18971812	1.758
66655	1.803
68328	1.820
13299573	1.783
56117	1.825
12161	1.825
107412	1.784
67414	1.932
13803	1.804
14441700	1.744
10756390	1.918
68224	1.917
61213	1.744
9254	1.756
9016	1.756
73583	1.758
14998	1.778
2018165	1.739
6148	1.7
69914	1.914
11671339	1.915
29040	1.756
67991	1.783
454215	1.756
62826	1.784
7626	1.787
59573	1.778
6156	1.7
10106	1.887
10801109	1.885
512621	1.789
12933	1.889
11996	1.778
13835836	1.832
9633	1.870
15789876	1.898
18688	1.807
12586	1.887
71433	1.744
68503	1.825
937	1.0
692	1.5
23208	1.638
291	1.0
274	1.638
6084	1.5
6132	1.683
7956	1.638
6094	1.638
11749	1.780
7555	1.718
6120	1.683
7712	1.770
6308	1.739
9646	1.7
10781	1.784
15802	1.851
17976	1.808
7767	1.807
7604	1.780
7010	1.779
6163	1.744
6340	1.754
7671	1.832
9377	1.833
8560	1.833
11094	1.810
11023	1.809
11055	1.778
10786	1.786
7619	1.787
10755	1.778
11551	1.810
349	1.854
11035	1.833
11104	1.813
10795	1.792
10445	1.785
8569	1.870
11841	1.833
7073	1.832
123860	1.883
7849	1.870
17558	1.852
13439	1.783
13402	1.825
6287	1.856
10227261	1.884
14840	1.883
13448	1.804
12220	1.894
13619	1.894
7890	1.902
11882	1.910
11883	1.916
10540	1.927
7929	1.941
11897	1.944
11899	1.947
12017	1.949
12072	1.951
11900	1.953
11901	1.955
11146	1.957
11902	1.958
10542	1.963
11906	1.967
7823	1.833
13835376	1.854
55130	1.832
6188	1.758
127750	1.854
14299946	1.895
30713	1.754
14694	1.744
99596	1.756
11849	1.833
7757	1.904
21106169	1.744
20545	1.925
10441	1.718
14672	1.744
7511	1.888
10446	1.785
7657	1.832
22453	1.832
6151	1.7
7509	1.877
7872	1.888
10433	1.832
55084	1.877
7875	1.904
2062437	1.756
7065	1.812
11992	1.812
7913	1.916
10325078	1.758
92731	1.789
14256731	1.879
3168	1.770
11153	1.638
29005	1.865
7472	1.812
11207996	1.812
7694	1.865
11833	1.807
16388	1.880
455420	1.870
62249	1.784
10420	1.851
9243	1.638
55188	1.778
7482	1.851
11716	1.866
29016	1.833
7670	1.832
7340	1.898
7747	1.813
7624	1.787
7627	1.787
8568	1.866
14846	1.888
11045	1.851
11228	1.739
10709	1.770
109838	1.833
7478	1.832
10765	1.739
13849665	1.912
7800	1.878
11148	1.5
11843	1.852
923	1.638
7475	1.832
12201	1.780
7515	1.833
29012	1.833
10797	1.792
11109	1.807
7538	1.866
7536	1.851
12972	1.888
61266	1.956
24142	1.922
14829	1.7
23055	1.744
13622	1.916
7463	1.809
10571	1.786
16180	1.910
13836549	1.908
7891	1.902
12446	1.780
55123	1.870
10614293	1.785
29025	1.870
11755	1.780
12635	1.894
7706	1.810
7761	1.833
11121	1.833
7713	1.770
12809	1.883
11230	1.739
7833	1.854
10492	1.810
13837190	1.770
13839109	1.852
7556	1.718
12012	1.854
8158	1.810
66675	1.758
7871	1.888
3441	1.756
7954	1.638
9976	1.865
21153	1.897
14688	1.902
9391	1.756
8525	1.780
7514	1.833
11680	1.809
6176	1.756
6085	1.5
63631	1.754
13865630	1.873
7856	1.870
11706	1.833
7802	1.852
12218	1.878
56232	1.869
3973	1.784
6130	1.683
7534	1.832
10788	1.786
7621	1.787
10101	1.804
28986	1.832
13839575	1.870
12632	1.866
13836589	1.807
83734	1.756
9253	1.756
215929	1.851
10791	1.786
555074	1.833
7957	1.683
11125	1.833
7760	1.833
4516601	1.854
8562	1.833
2863	1.888
56442	1.718
4483639	1.770
11919	1.825
10653	1.779
8329688	1.744
7782	1.807
4516599	1.854
16387	1.915
10777	1.754
4512361	1.854
11095	1.810
11025	1.809
26325086	1.923
21106173	1.931
13835706	1.878
441	1.870
2282428	1.756
9251	1.756
13850879	1.889
217	1.0
1114	1.683
7838	1.854
15486	1.877
56559	1.930
11898	1.944
4483638	1.770
6335	1.739
4449912	1.718
11526	1.779
6311	1.739
10054	1.7
7081	1.810
7607	1.780
7074	1.832
12456	1.883
72522	1.941
6313	1.739
7817	1.833
4512642	1.854
7928	1.938
7734	1.770
5949	1.833
62632	1.931
14348	1.935
7803	1.852
7076	1.849
78998	1.927
17880	1.870
370	1.866
29029	1.883
11884	1.916
2581	1.931
16177	1.910
7730	1.770
13866746	1.915
7016	1.779
15853	1.902
