Compound Id	BCUT [BCUTw-1h]
11732	15.995
10511	15.995
654	14.009
6315	34.969
6086	12.31
99440	15.995
11194	15.995
455353	15.996
11110	12.210
13848341	15.999
10265264	12.1
7850	34.969
7882	15.995
7577	15.998
29000	15.995
8574	15.998
11239	15.995
6165	15.995
11865	34.969
21011	15.995
4366810	15.996
512	16.006
11793	15.995
7811	14.009
7835	14.003
11216	15.995
13862665	15.996
932	15.998
22814	30.974
6341	15.996
11678	15.998
11543	15.998
62230	15.995
7533	15.995
13836399	15.998
10526	34.969
10422	15.996
12069	15.996
59483	27.979
13255	15.995
10179173	12.1
7701	15.996
6149	34.971
10790	15.995
71430	15.997
120464	34.969
172	16.006
11180	15.998
13865426	15.997
7434	15.995
259	15.998
7714	34.969
10512	34.969
7812	15.998
7769	14.003
7459	15.995
11024	15.995
7837	15.995
3644	15.998
16778	15.996
7705	15.996
191367	15.996
748	14.050
5091	15.996
10437	34.969
387	16.001
6312	15.998
6320	15.995
10947	15.995
6040	15.995
8398	15.995
960	15.998
6164	15.995
18410	12.110
7546	15.997
11756	16.001
7616	15.996
258	15.998
7716	14.003
7564	14.009
7024	12.1
7090	19.001
15438	12.1
11699	15.996
16791	12.110
6097	34.969
11799	15.996
6187	34.972
21800	12.110
18717	15.995
13837797	15.995
16641	34.969
10205670	18.998
12442	78.918
6186	34.972
60329	15.995
7790	15.998
1005	15.998
11210	15.995
6101	14.003
1004	15.998
2340753	78.918
10325184	78.918
24590970	78.919
11695	15.996
6102	14.050
13836591	15.998
7028	15.997
7615	15.996
13884973	15.998
7674	12.1
6406	15.996
682	15.998
13874867	15.999
10710415	15.999
6089	14.009
6087	34.969
6098	34.969
7733	15.995
9990	12.110
11727	15.995
7600	15.996
8896	12.1
7466	15.996
14751	12.1
1609	15.998
171	15.998
7727	15.998
71628	14.004
22408	74.922
7728	15.998
6338	16.001
13811	15.995
13871489	16.0
864	15.998
220998	15.995
221117	12.110
15765	12.110
11647	15.996
7506	15.995
7737	15.995
5439	15.996
7003	15.996
6322	15.995
13867413	15.998
553171	15.999
11525	15.995
8554	15.997
13571291	14.050
12066	15.998
7703	14.009
11265	15.995
12954	15.995
13229	15.995
59577	15.995
10053	78.918
10018	15.998
7787	12.1
26765	15.995
192642	15.995
11788	14.008
63156	15.995
122446	15.995
21181	15.995
26325090	16.017
13836520	15.998
6135	16.001
6309	12.210
12626	15.995
11632	15.995
9994	15.997
7636	15.998
13854944	15.998
7557	12.210
6125	34.970
120621	15.995
4449	14.009
55205	15.995
12445	15.995
14169248	16.017
7964	31.973
6193	31.973
62597	15.995
7559	16.006
7677	14.003
12197	12.210
13836674	34.969
11761	31.972
29015	15.998
9642	12.210
156255	14.009
20119	15.995
6118	78.918
363458	15.997
7684	15.995
71390	78.918
8544	12.1
12219	78.918
6307	78.918
7848	78.918
13816	15.995
15077490	78.918
19956441	16.017
12637	16.006
13872989	15.998
11752	15.995
8577	31.972
278	15.998
61487	78.918
11863	78.918
5708	15.995
10536	31.972
14349	31.973
7810	78.918
391	31.972
13835977	14.009
6334	15.995
592	15.999
13871721	15.998
374462	14.009
558883	12.110
56020	12.110
8908	12.1
376	15.999
10025	15.999
5004	15.999
2275	15.996
4446445	15.995
10124	12.110
7852	31.973
3951	15.998
7530	14.008
7766	78.918
6333	15.998
14680	31.972
7827	31.972
4514529	34.969
13835316	34.970
7711	78.918
12499	19.003
19953955	16.017
21109330	15.998
13638	14.003
72056	15.998
10948	15.998
7815	31.972
71312	78.919
2293678	78.919
2018460	78.919
29107	15.995
21169510	34.971
7552	78.918
5993	16.006
13835293	15.998
62589	14.008
7738	15.995
7686	14.008
7480	15.995
7776	31.972
127983	16.017
1087	31.975
6092	78.918
6042	34.971
6316	34.970
8878	12.1
34095	15.998
7568	34.969
10340	16.001
4444608	16.006
10939	15.995
11107	15.995
13835224	15.998
8141	15.995
9233	31.972
23621376	16.017
21111806	18.999
69371	31.972
66565	19.001
18685	15.998
15443	15.995
844	15.999
18607	31.973
11930	15.995
62628	15.998
67653	34.970
7030	15.998
11875	15.998
7721	31.972
2656	15.995
21108550	18.999
7560	31.972
13839416	15.998
13836021	15.998
13835861	15.998
7029	15.996
394562	15.995
10498	34.969
13839441	15.998
21112738	34.969
6104	34.970
4481813	15.995
60524	15.995
11729	31.973
9325	19.001
11694	15.995
11086	12.1
13849981	15.995
6103	31.973
5894	15.995
13835209	15.998
7788	12.1
13839553	15.998
6083	78.919
6314	15.995
61707	15.995
63054	19.002
4510484	15.995
15803	15.995
26563	16.001
70660	15.999
7679	15.995
13835235	15.998
1039	31.973
10772140	34.969
28994	15.995
4937830	15.995
29008	14.003
11809	34.969
8543	34.970
6111	12.1
68832	15.996
13842001	15.998
22191	15.996
75951	15.996
72793	15.996
72551	15.996
24641	15.996
11632871	16.0
33416	16.0
29001	15.996
21106032	34.970
8909	12.1
11857	12.1
7330	12.1
69982	16.002
21106015	34.969
552744	15.996
10464	15.995
61191	19.0
61001	19.0
8912	15.999
7791	14.003
13866593	14.009
7098	19.0
7026	15.998
553742	34.970
5977	34.971
13837702	14.009
13837537	15.997
9724	12.110
18801	15.995
59674	15.995
558928	34.970
6330	15.995
11244	15.995
7021	15.995
11795	15.995
10488	15.996
13647	15.996
6402	12.110
68156	15.995
71876	15.996
415	14.009
10487	34.969
763	16.105
13835336	15.995
24099	15.995
173	15.995
5730	34.972
7678	15.998
553642	12.1
13861343	34.971
13835550	14.009
8733	15.995
48024	14.008
10265270	12.1
693	15.995
124968	19.0
62808	18.998
8910	12.1
9614	18.998
60886	19.006
28993	12.110
17131	27.977
13875283	18.998
9363	19.0
13849989	15.995
11351244	12.2
558020	19.0
7553	78.919
20939	12.110
518	N/A
6326	34.971
20198	15.998
1143	15.995
61111	19.0
4444456	34.970
2441	15.995
6296	15.995
391428	12.110
733	15.999
9970	15.995
8960	14.113
11117	12.1
191	15.999
13837280	34.971
659	31.973
1078	16.006
13835604	15.998
10772050	34.971
14198	12.110
71787	15.996
7528	14.004
6827	12.1
499714	15.995
7018	34.969
11911	34.972
6093	78.918
13836713	31.973
21106535	34.970
7013	34.971
59447	14.004
10179239	12.1
86007	16.0
390927	15.995
10756	15.998
7961	34.971
12643	15.995
19231	15.996
13835630	15.999
13835459	14.008
9581	18.998
13875196	18.998
73412	78.918
13492	12.110
15747	12.110
7236	15.995
10410	12.110
1348	14.014
558878	15.995
5978	31.973
13487	12.110
6119	78.918
10404	12.110
13839199	14.014
9228	34.969
71089	14.004
6342	34.972
9574	18.998
83866	15.998
83850	15.998
9454	18.998
7419	12.110
1108	12.150
7128	12.150
8356	12.110
62530	14.003
7385	12.110
7170	12.110
8903	14.004
13842613	14.014
16159	34.971
7183	12.110
236	12.150
553578	15.995
7736	14.003
7242	14.003
7219	12.150
7521	12.110
7672	78.918
12010	126.904
24533	14.004
789	15.999
7088	12.110
1019	14.103
13835932	15.999
65750	14.003
15461	12.110
11830	126.904
6122	126.904
1095	31.973
7641	12.110
63903	14.003
10497	126.904
8904	14.014
7688	14.004
13874733	14.003
10437135	15.995
11660	12.110
1020	14.003
21106520	14.003
18724	14.003
11042	14.003
31029	126.904
21106560	14.003
21132380	14.003
8531	12.110
15855	15.995
6100	126.904
13837281	34.972
21105905	14.003
66809	15.998
7448	12.110
6179	34.973
7659	12.110
24535	14.004
15702	19.0
25552	14.004
11871	31.973
15409	15.996
20843	14.004
10940	14.003
10251740	16.001
11077	14.003
24972	14.004
9326	18.998
13885245	15.996
6524	15.998
28969	15.996
6967	12.110
8900	14.009
12229	16.001
9360	18.998
10253	12.110
8902	14.004
9350	18.998
7786	31.973
6999	12.110
15965	15.996
6088	126.905
10937	14.003
21106036	19.001
6977	12.110
10364	12.150
62489	15.998
10384035	15.995
11409	12.110
8243	15.998
7391	15.995
21108577	15.997
13257	15.995
70682	78.919
4228778	16.001
13658	14.004
28992	14.004
6528	15.998
7739	31.972
21168808	31.973
8335	12.110
8374	15.996
21111820	31.972
6897	15.996
13863629	16.006
12228	N/A
21112023	18.998
6665	19.001
247721	15.996
10437215	15.995
11731	31.973
13865438	15.995
120489	15.998
2039535	15.995
13837319	15.998
7278	15.996
13875160	34.969
8899	31.972
7238	15.995
21106135	15.995
773	14.014
2916	78.919
12225	14.004
10197150	15.999
55091	34.971
26325085	78.919
26325087	78.919
26325088	78.919
11862	78.919
8241	15.998
3210	15.995
8950	12.150
7676	34.969
66996	34.969
10437074	34.969
66896	15.995
30595	15.996
7710	78.919
7809	78.919
63908	15.996
221226	15.996
21105959	15.998
66021	34.969
17443	15.998
84971	16.0
388391	16.0
10236	12.110
13837303	15.998
13648	15.995
2849146	15.996
222538	15.996
73390	15.996
10437335	15.996
11576	15.996
11589	15.996
7175	15.996
79969	15.996
11784	34.969
7765	78.919
6883	15.996
7241	14.004
13875230	34.969
7689	34.969
2038738	14.050
11785	34.969
9218	18.998
7224	14.050
11600	15.996
7551	78.919
558875	78.919
21106366	15.995
78	14.050
7225	14.004
10181339	15.996
13839308	14.050
65523	15.996
7157	15.996
2937774	15.997
502855	15.998
14556	15.996
30572	15.998
58234	15.995
67460	14.003
9349	18.998
8883	12.1
65936	14.005
13875281	34.969
4445317	15.995
10534	12.1
6898	15.996
13644	15.995
12061	14.003
29036	78.919
199342	15.995
66895	15.995
62534	15.995
62408	15.995
13837329	15.999
4489	16.006
15495	15.999
66887	15.995
7389	15.995
9893	15.995
63518	15.995
12060	15.995
62310	15.999
7420	34.969
13856009	15.995
59482	15.995
12816	15.995
14678	15.995
21171407	126.905
7984	15.999
28982	15.995
206561	15.997
19709	15.996
21168831	34.969
21105897	15.999
13860335	15.998
6881	15.995
55443	15.995
453675	15.995
971	15.998
9579	18.998
21105878	15.996
21168813	15.995
60121	15.996
15427	14.009
1141	16.006
63310	15.996
11021	15.995
305	16.002
13846663	15.998
79280	15.996
21106091	15.995
13876539	15.995
5830	15.998
69340	15.995
63889	34.969
2606	34.971
10992	15.995
8674	15.998
9943	15.995
7132	15.995
235	16.006
13839082	15.995
13839110	15.995
13840690	34.969
13871718	15.998
21105871	15.998
21105998	15.998
7131	15.998
13856352	14.009
13866817	34.970
24722	16.0
7221	14.003
7223	14.009
9903	12.1
13839105	15.995
10246	15.995
18336	31.973
14866	12.210
466305	15.997
13865680	15.998
11604	15.995
13634	14.003
76394	15.995
440	16.001
28682	15.995
447	15.998
11667	34.969
13835772	15.998
6774	15.999
21168826	15.995
8071	34.969
13839128	15.995
194092	15.995
27296	15.996
28973	15.996
8186	15.995
13839123	15.995
11154	126.905
5979	34.974
7240	14.003
13857694	34.970
7220	12.150
7745	15.996
13839151	15.995
64699	34.971
12259	12.110
62517	15.996
13848467	15.998
13848808	15.999
9911	15.995
72556	15.998
15753	15.995
67465	15.995
7129	12.150
13837686	34.969
13839174	15.998
61538	15.995
12244	15.995
10248	15.995
61411	15.995
69177	15.995
13865424	15.995
917	14.004
7248	12.110
21106144	16.001
21106524	15.995
13863774	15.996
11651	15.998
16119	15.995
11610	15.995
11332993	15.995
10243171	15.995
10801842	31.972
11661	12.110
7138	16.001
12674	12.1
13837988	34.970
6775	14.050
11672	14.050
21106146	15.996
6108	31.975
21106008	16.006
8657	15.996
13875258	78.918
70715	78.919
70714	78.919
11596	15.997
10244	15.995
70988	15.997
86435	15.999
65785	15.999
70652	15.997
7673	78.919
6745	15.996
3544	15.996
8868	16.001
8097	12.1
11773	14.004
13875392	78.918
6916	15.997
21105859	15.996
13630	78.918
7443	15.996
8665	15.998
6633	34.970
16804	15.995
7406	15.997
6907	15.997
10892	15.999
10181338	16.006
299166	15.996
136966	34.970
120548	15.995
73479	15.996
11783	78.918
4611	15.996
13846749	15.997
13875432	34.969
12823	34.969
7176	15.999
221082	12.110
12231	15.995
21106519	14.003
13875219	34.969
8935	15.995
4514586	78.918
10181341	15.996
21106018	34.969
13835344	16.006
7685	78.918
238	15.996
21159695	14.003
13853758	14.003
13835151	14.003
13875320	78.919
14227	34.969
5709	15.998
12821	15.995
913	15.996
8070	15.996
7140	15.996
7190	15.996
7310	15.996
21106140	15.996
12478	15.995
1266393	31.972
455090	14.010
503239	14.014
10991	14.003
191058	15.997
10986	15.997
57726	15.998
21106525	14.003
13860692	14.003
13876103	15.996
7234	14.003
6621	15.996
9564	15.996
21111822	31.972
13869462	14.003
10254	15.995
11460	15.995
7397	15.995
6642	12.110
11465	15.995
11422	15.995
3918	15.996
6794	14.003
21106014	34.969
5889	14.009
13835126	34.969
21111781	16.006
924	14.009
10857	34.970
8140	34.970
65	34.970
13860491	14.003
13863618	15.998
13860641	14.009
13869434	14.003
13854136	14.009
6781	15.999
13838404	78.920
13837760	15.998
6630	14.003
7383	78.918
123207	78.918
10008	14.009
1664	14.014
4878	15.998
21106020	34.969
61765	15.998
13862559	34.971
7662	34.971
21106148	16.017
10411	34.969
20570	14.009
13860775	15.998
2157	15.998
21105795	15.996
2241	15.995
10616	16.002
62466	15.995
62485	15.995
62472	15.998
11586	15.998
7518	78.918
4962	15.998
7681	31.973
21106013	34.969
10972	78.918
10980	78.918
6674	78.919
6035	15.996
21106900	16.006
2005981	31.972
81815	15.996
11584	78.919
7189	15.996
11591	15.997
13840647	14.003
13029	34.971
21106172	34.971
21106145	16.006
64155	15.996
13851576	78.919
13837787	15.999
68676	34.970
6635	34.974
11582	15.996
13853953	34.969
6988	34.970
11083	34.970
13854242	15.996
13869480	15.995
11585	15.996
11488212	15.996
13864445	34.971
86394	15.997
9965	15.997
2206	15.997
42330	15.997
4575	15.997
2079	15.997
4590	15.996
21108548	126.904
13854248	34.969
6974	78.919
6646	16.0
11629	15.997
21106019	34.969
509179	16.001
89076	15.995
10664	15.997
13869414	15.995
7279	15.995
62964	15.997
18219	31.974
13869451	34.969
880	15.995
75956	15.999
6023	78.919
456015	31.973
13869339	34.969
13875441	78.918
206493	18.998
15093	34.969
4599	15.997
1577	14.010
7239	31.973
434	34.969
6079	34.969
7202	34.969
764	15.996
10400	14.003
13662	16.001
955	15.999
13030	34.971
7001	34.971
71437	78.919
4759	15.998
33617	15.998
13872122	78.918
13842573	78.918
17347	31.973
21106581	16.001
10586285	19.0
11595	15.996
62060	15.999
5976	15.997
63906	78.918
13835351	16.006
6773	15.996
30881	15.998
2923	34.970
21105870	15.998
6658	31.973
11422351	31.975
7208	15.999
71193	31.972
67270	31.973
6033	31.973
76154	31.972
3548	15.995
642951	34.969
13860	31.973
40130	31.972
13860434	16.006
21111817	78.919
5596	15.998
5915	15.995
13047	34.972
25472	34.969
62467	34.969
14620	15.998
6828	12.150
21105848	16.006
11080	15.995
7211	15.998
7092	31.972
28947	15.997
11366	34.971
18	15.999
1446	15.999
71	15.998
7146	15.998
13860817	34.970
11625	78.918
12133	15.998
205483	15.995
1253	15.997
4745	15.996
392	15.998
11778	34.970
7172	16.002
13868640	78.919
18707	78.918
123	15.996
502245	15.997
13860720	34.970
21106571	34.972
21106163	34.972
44152	15.997
10257	16.017
13875356	78.919
19766	34.972
124	15.997
204209	14.004
7142	15.997
13853943	15.996
58563	15.996
10864	78.919
21106540	34.972
132	15.997
331	15.999
6550	15.996
78467	15.996
7315	15.997
11087	126.905
6339	78.921
13875212	78.919
21108576	15.995
26516	126.904
4768	34.969
20848	34.969
4963	15.996
13859497	15.997
12640	14.004
6106	126.906
776	14.014
7145	15.996
6480	14.003
1448	16.0
38364	78.918
10343	15.999
559096	14.008
3534	15.997
8098	14.003
21361761	15.996
1361549	15.995
11961	34.971
7302	15.995
967	34.973
556589	15.998
13846959	16.017
10837	16.0
7299	12.150
2169	34.969
526	16.001
21106518	15.995
27488	78.919
10437210	15.998
11954	34.971
21111772	34.971
27749	34.969
7199	15.995
15517	15.996
589165	31.972
17868	14.004
5027	34.969
8183	15.998
5882	15.998
192748	16.003
9120	16.017
67594	30.974
13856959	15.996
15489	34.969
6780	14.003
4744	15.995
62484	126.904
768	16.006
10437836	16.017
2991	15.995
13848793	15.998
7150	15.999
361	15.999
8182	15.998
992	15.999
21106470	14.004
2121	15.995
392447	15.996
577	15.995
6788	12.110
10437239	15.996
953	15.996
13868660	126.904
6675	126.905
11588	126.904
4437893	15.996
1906	15.996
1015	14.015
10870	16.017
10975	16.017
906	12.150
105291	15.996
7042	16.017
21106570	34.973
12044	12.150
2185	14.004
13063	12.150
6736	12.110
8528	14.010
68568	15.995
8876	12.150
5775	15.995
10909	12.110
10918	12.110
8855	14.014
256210	15.995
49179	15.999
5557	15.998
24326358	78.918
21486195	16.001
10328	126.904
12047	12.150
10849	12.110
8470	34.969
10851	12.110
11769	126.904
13677	12.150
13846658	15.998
12045	12.150
65763	34.969
10432	126.905
5142	31.973
13867714	14.014
21105699	14.004
10850	12.110
1151	15.998
6852	15.998
4514549	126.904
48085	15.999
14627	15.995
87265	126.904
65701	126.904
18941	31.972
10831	12.110
10813	12.110
10908	12.110
551	15.995
16359	34.969
7044	34.969
28552	34.969
29282	31.973
10829	12.110
8060	15.999
15619	12.110
6737	34.969
96749	16.001
29117	31.972
6688	16.017
4760	31.973
12874	31.973
10841	12.110
26325182	78.918
18177	15.997
8262	15.996
8273	15.998
17339596	34.971
3277	18.998
15621	12.110
26260	12.110
5162	31.972
12682	12.110
5593	14.014
8329	15.996
6789	34.969
11776	78.920
15488	34.969
707	34.974
83191	15.997
5774	15.997
92494	15.997
92468	15.997
11489	14.004
6586	15.998
15620	12.110
15861	12.110
12705	31.973
12730	31.973
472932	15.996
6950	14.103
3350	15.999
218253	34.969
4333	19.0
63968	15.995
6706	78.918
68437	12.110
11038	126.904
2068	15.996
5236	15.996
6855	15.995
13090	31.972
13303	31.973
13302	31.973
133166	15.997
8067	34.974
6840	15.995
8030	15.996
3008	34.970
6739	15.995
2283071	12.110
8807	12.1
5791	15.996
11286	16.006
21106059	15.999
13839012	15.995
7151	78.919
10903	15.995
6835	14.003
5145918	34.969
15475	34.970
15755	34.970
14995	34.970
14994	34.970
67470	34.970
15476	34.970
15477	34.970
15478	34.970
15524	34.970
15756	34.970
8058	15.999
15473	34.970
17099	34.970
17098	34.970
33933	34.970
15474	34.970
11003	14.003
8093	15.998
36029	34.969
58496	15.997
6735	78.918
4932499	12.110
8341	15.998
6592	12.150
6371	15.998
2297441	31.972
7155	16.001
3693	15.999
89258	16.017
26010	34.970
30600	34.970
33455	34.970
33934	34.970
33932	34.970
10628694	15.995
11294	34.969
4268	15.997
6604	34.970
23886	34.970
33421	34.970
6838	15.995
6002	15.997
6753	15.996
1262	15.997
6807	34.969
4470736	16.0
20124	78.918
4911	31.973
62265	16.001
64016	15.997
8319	14.003
6790	14.003
6588	15.996
3652	15.999
185	14.010
75995	16.002
2271976	15.999
457140	34.971
84188	34.971
136000	34.971
135983	34.971
136001	34.971
136002	34.971
158870	34.971
157093	34.971
83374	34.971
457144	34.971
135925	34.971
457145	34.971
136003	34.971
84235	34.971
139025	16.0
8282	15.996
34667	34.971
34871	34.971
34873	34.971
56784	34.971
34872	34.971
4343	16.0
1710	15.996
6600	15.995
230	16.001
5660	15.996
5932	15.997
196288	16.0
9797	15.998
9824	15.995
4103087	16.002
34868	34.971
37905	34.971
34869	34.971
37918	34.971
37915	34.971
34867	34.971
25605	34.971
26011	34.971
34870	34.971
34666	34.971
21924	34.971
3216	34.970
6057	34.972
5807	16.001
6610	15.996
21587143	16.0
61739	15.996
34866	34.971
34665	34.971
34664	34.971
37904	34.971
34864	34.971
34188	34.971
34865	34.971
9786472	16.0
6478	12.1
65272	15.998
744	15.995
6492	15.998
11708	126.905
10438331	78.918
2927	34.972
5554	15.998
2928	34.973
27793	34.972
82754	34.972
457138	34.972
102897	34.972
457139	34.972
102947	34.972
97173	34.972
102720	34.972
102801	34.972
102833	34.972
102721	34.972
102856	34.972
102933	34.972
103066	34.972
106355	34.972
82755	34.972
82712	34.972
157094	34.972
103011	34.972
102798	34.972
82762	34.972
97172	34.972
2925	34.970
18547147	16.0
4380	18.998
2424	15.996
34863	34.971
2760	16.0
11974	78.921
32555	15.999
19232038	16.0
13835294	16.006
6514	15.996
33281	34.972
56786	34.972
56789	34.972
33456	34.972
46264	34.972
4777	15.998
10481872	16.001
5550	15.998
553649	12.150
8124942	16.006
56787	34.972
35583	34.972
82807	34.972
56794	34.972
33386	34.972
33457	34.972
47912	34.972
82817	34.972
46893	34.972
33280	34.972
35582	34.972
33304	34.972
46263	34.972
19232037	16.0
10169	12.150
5542	16.0
5376	15.997
8101973	16.006
21106365	31.973
8351654	15.997
2975965	34.970
13300034	34.972
197564	15.998
34874	34.972
36972	34.972
56788	34.972
533188	34.972
35579	34.972
16182	34.972
46262	34.972
35580	34.972
82818	34.972
56790	34.972
56795	34.972
33458	34.972
82777	34.972
35584	34.972
56785	34.972
56792	34.972
34189	34.972
5233	16.006
2075	14.003
3438	34.969
102834	34.973
102722	34.973
154865	34.973
96948	34.973
102743	34.973
102857	34.973
154866	34.973
106356	34.973
102787	34.973
102741	34.973
97240	34.973
97055	34.973
97198	34.973
102742	34.973
2915	31.973
4447447	15.999
193441	15.999
2654	31.972
1278	14.004
56793	34.972
454495	34.972
40191	34.972
56791	34.972
35581	34.972
56775	34.973
56770	34.973
5553	15.997
25677	34.972
2699	34.969
60858	15.996
91432	16.006
6453	34.969
8103122	16.0
33282	34.973
46285	34.973
46284	34.973
82806	34.973
56776	34.973
47913	34.973
32952	34.973
45446	34.973
43353	34.973
56773	34.973
12549	30.974
5633	15.999
14916	15.997
541032	78.920
5541	18.998
97257	34.974
97224	34.974
102923	34.974
96868	34.974
96864	34.974
97234	34.974
97233	34.974
154062	34.974
97142	34.974
12699	12.150
36975	34.973
56778	34.973
43354	34.973
37779	34.973
