Compound Id	ChiPathCluster [SPC-5]
26325084	25.046
26325083	22.360
18019	9.169
8521	11.532
26325082	19.675
10449	16.114
61149	6.285
2056044	4.411
26325081	16.989
26824	8.002
8520	8.846
10451	13.428
2041618	N/A
6191	1.5
26325080	14.303
76894	N/A
16425	0.0
6153	0.0
10784857	N/A
38403	1.789
14021447	11.618
9256	0.577
23101	6.161
10675065	1.052
10652594	N/A
10696	10.743
62827	1.633
11434292	N/A
21106179	0.0
122090	5.832
11557190	8.932
9095782	1.5
12577	0.354
9286	0.0
61346	3.536
6190	1.5
6270	2.914
9484	0.0
6105	0.0
16841	0.577
4927801	13.245
109705	5.594
9088156	5.993
56144	4.397
23150	3.536
108106	10.596
78828	6.246
6128	0.0
10452	8.057
10606755	4.397
3631	1.789
69569	6.161
15413	2.451
66656	N/A
9411	1.503
454209	0.354
10733068	13.048
17619	N/A
13837650	0.0
13853215	1.5
9392	1.5
66567	6.5
18971812	1.5
66655	3.518
68328	3.561
13299573	3.536
56117	1.811
12161	2.621
107412	1.633
67414	7.947
13803	1.811
14441700	0.354
10756390	10.480
68224	10.084
61213	0.354
9254	0.577
9016	0.577
73583	1.5
14998	1.0
2018165	0.0
6148	0.0
69914	7.563
11671339	7.714
29040	0.577
67991	3.536
454215	0.577
62826	1.633
7626	0.943
59573	1.0
6156	0.0
10106	2.030
10801109	4.282
512621	N/A
12933	2.804
11996	1.0
13835836	0.553
9633	0.0
15789876	1.473
18688	1.503
12586	2.030
71433	0.354
68503	2.621
937	0.0
692	0.0
23208	0.0
291	0.0
274	0.0
6084	0.0
6132	0.0
7956	0.0
6094	0.0
11749	0.289
7555	0.0
6120	0.0
7712	0.0
6308	0.0
9646	0.0
10781	1.718
15802	0.493
17976	0.827
7767	0.0
7604	0.289
7010	0.289
6163	0.354
6340	0.0
7671	1.568
9377	0.0
8560	0.0
11094	0.204
11023	0.408
11055	1.0
10786	0.707
7619	0.943
10755	1.0
11551	0.612
349	0.0
11035	0.348
11104	0.333
10795	1.540
10445	2.041
8569	0.0
11841	0.408
7073	0.763
123860	0.0
7849	0.0
17558	0.204
13439	3.536
13402	2.621
6287	2.451
10227261	1.093
14840	0.0
13448	1.25
12220	0.0
13619	0.0
7890	0.0
11882	0.0
11883	0.0
10540	0.0
7929	0.0
11897	0.0
11899	0.0
12017	0.0
12072	0.0
11900	0.0
11901	0.0
11146	0.0
11902	0.0
10542	0.0
11906	0.0
7823	0.0
13835376	0.0
55130	1.058
6188	1.5
127750	0.0
14299946	10.743
30713	0.0
14694	0.354
99596	0.577
11849	0.0
7757	0.493
21106169	0.354
20545	0.408
10441	0.0
14672	0.354
7511	0.493
10446	2.041
7657	1.058
22453	1.138
6151	0.0
7509	0.493
7872	0.204
10433	0.489
55084	0.433
7875	0.204
2062437	0.577
7065	0.667
11992	0.902
7913	0.204
10325078	1.5
92731	2.667
14256731	1.024
3168	0.0
11153	0.0
29005	0.493
7472	0.902
11207996	0.902
7694	0.493
11833	0.0
16388	3.157
455420	0.0
62249	1.718
10420	0.493
9243	0.0
55188	1.0
7482	0.493
11716	0.348
29016	0.408
7670	1.568
7340	0.612
7747	0.333
7624	0.943
7627	0.943
8568	0.204
14846	0.348
11045	0.348
11228	0.0
10709	0.0
109838	0.0
7478	0.553
10765	0.0
13849665	2.127
7800	0.348
11148	0.0
11843	0.204
923	0.0
7475	0.553
12201	0.289
7515	0.348
29012	0.204
10797	1.540
11109	0.0
7538	0.348
7536	0.348
12972	0.433
61266	10.277
24142	0.0
14829	0.0
23055	0.354
13622	0.0
7463	0.408
10571	0.707
16180	0.0
13836549	4.976
7891	0.0
12446	0.289
55123	0.0
10614293	2.041
29025	0.0
11755	0.289
12635	0.0
7706	0.204
7761	0.204
11121	0.0
7713	0.0
12809	0.0
11230	0.0
7833	0.0
10492	0.204
13837190	0.0
13839109	0.204
7556	0.0
12012	0.0
8158	0.612
66675	1.5
7871	0.204
3441	0.577
7954	0.0
9976	0.433
21153	0.204
14688	0.780
9391	0.577
8525	0.289
7514	0.348
11680	0.408
6176	0.577
6085	0.0
63631	0.0
13865630	0.933
7856	0.0
11706	0.348
7802	0.204
12218	0.204
56232	0.780
3973	1.633
6130	0.0
7534	0.902
10788	0.707
7621	0.943
10101	1.811
28986	0.553
13839575	0.0
12632	0.204
13836589	0.0
83734	0.577
9253	0.577
215929	0.348
10791	0.707
555074	0.0
7957	0.0
11125	0.0
7760	0.204
4516601	0.0
8562	0.0
2863	0.204
56442	0.0
4483639	0.0
11919	2.621
10653	0.289
8329688	0.354
7782	0.0
4516599	0.0
16387	2.641
10777	0.0
4512361	0.0
11095	0.204
11025	0.408
26325086	2.430
21106173	1.996
13835706	1.338
441	0.0
2282428	0.577
9251	0.577
13850879	4.619
217	0.0
1114	0.0
7838	0.0
15486	0.493
56559	0.204
11898	0.0
4483638	0.0
6335	0.0
4449912	0.0
11526	0.289
6311	0.0
10054	0.0
7081	0.612
7607	0.289
7074	0.763
12456	0.0
72522	0.0
6313	0.0
7817	0.0
4512642	0.0
7928	0.0
7734	0.0
5949	0.0
62632	0.0
14348	0.0
7803	0.204
7076	0.618
78998	0.0
17880	0.0
370	0.204
29029	0.0
11884	0.0
2581	0.0
16177	0.0
7730	0.0
13866746	3.690
7016	0.289
15853	0.0
11864	0.0
9053802	0.204
21106586	1.784
67360	0.0
63863	3.536
11891	0.0
7732	0.0
18920	0.204
10113	0.0
11866	0.0
15846	0.0
11845	0.0
15954	0.667
11819	0.333
7566	0.0
29026	0.0
7772	0.0
11739	0.780
7917	0.0
6321	0.0
12209	0.0
11846	0.0
7622	0.943
11861	0.204
15016	0.0
11056	1.0
7915	0.0
23255	0.0
10787	0.707
123993	1.520
55090	0.354
11806	0.0
7630	0.943
8552	0.204
68179	0.0
7901	0.0
6121	0.0
7770	0.0
7558	0.0
11036	0.348
10001	0.943
7064	0.667
175	0.0
6146	0.0
6649	1.305
11029	0.553
6123	0.0
7892	0.0
8576	0.0
6095	0.0
9461	0.780
14692	0.0
11099	0.0
11193	1.633
256	0.0
11794	0.204
7851	0.0
15387	0.0
8012	0.707
7717	0.0
11732	1.0
10511	0.204
654	0.0
6315	0.0
6086	0.0
99440	2.041
11194	1.633
455353	0.0
11110	0.0
13848341	0.644
10265264	0.760
7850	0.0
7882	0.0
7577	0.0
29000	0.289
8574	0.0
11239	0.0
6165	0.354
11865	0.0
21011	0.289
4366810	0.697
512	0.0
11793	0.204
7811	0.0
7835	0.0
11216	1.384
13862665	0.204
932	0.0
22814	0.0
6341	0.0
11678	0.408
11543	0.667
62230	1.987
7533	1.009
13836399	0.0
10526	0.0
10422	0.633
12069	0.204
59483	8.057
13255	1.040
10179173	0.760
7701	0.204
6149	0.0
10790	0.707
71430	1.191
120464	1.0
172	0.0
11180	0.577
13865426	1.058
7434	0.595
259	0.289
7714	0.0
10512	0.0
7812	0.0
7769	0.0
7459	0.408
11024	0.408
7837	0.0
3644	0.0
16778	0.0
7705	0.204
191367	0.204
748	0.0
5091	0.204
10437	0.0
387	0.0
6312	0.0
6320	0.0
10947	0.289
6040	0.0
8398	0.289
960	0.204
6164	0.354
18410	0.612
7546	0.0
11756	0.289
7616	0.289
258	0.0
7716	0.0
7564	0.0
7024	0.433
7090	2.103
15438	0.655
11699	0.493
16791	0.0
6097	0.0
11799	0.204
6187	1.5
21800	1.040
18717	1.718
13837797	0.0
16641	0.0
10205670	0.0
12442	0.0
6186	1.5
60329	0.0
7790	0.0
1005	0.0
11210	1.811
6101	0.0
1004	0.0
2340753	0.354
10325184	0.354
24590970	0.577
11695	0.553
6102	0.0
13836591	0.0
7028	0.433
7615	0.289
13884973	2.041
7674	0.433
6406	0.707
682	0.0
13874867	0.902
10710415	0.902
6089	0.0
6087	0.0
6098	0.0
7733	0.0
9990	0.0
11727	0.0
7600	1.273
8896	0.0
7466	0.408
14751	0.595
1609	0.0
171	0.0
7727	0.0
71628	0.595
22408	0.0
7728	0.0
6338	0.0
13811	2.586
13871489	2.897
864	0.0
220998	0.595
221117	1.040
15765	1.040
11647	1.042
7506	0.697
7737	0.0
5439	0.289
7003	0.618
6322	0.0
13867413	0.408
553171	0.644
11525	0.289
8554	0.0
13571291	0.0
12066	0.0
7703	0.204
11265	2.330
12954	0.595
13229	1.442
59577	1.520
10053	0.0
10018	0.0
7787	0.0
26765	0.408
192642	0.707
11788	0.433
63156	0.0
122446	1.718
21181	0.348
26325090	0.0
13836520	0.102
6135	0.0
6309	0.0
12626	0.0
11632	0.679
9994	0.0
7636	1.040
13854944	0.289
7557	0.0
6125	0.0
120621	0.943
4449	1.040
55205	0.204
12445	2.041
14169248	0.679
7964	7.855
6193	9.3
62597	0.0
7559	0.0
7677	0.433
12197	0.0
13836674	0.0
11761	0.943
29015	0.0
9642	0.0
156255	1.040
20119	0.204
6118	0.0
363458	0.433
7684	0.433
71390	0.0
8544	0.0
12219	0.0
