Compound Id	ChiCluster [SC-5]
12072	0.0
11900	0.0
11901	0.0
11146	0.0
11902	0.0
10542	0.0
11906	0.0
7823	0.0
13835376	0.0
55130	0.0
6188	2.25
127750	0.0
14299946	0.0
30713	0.333
14694	0.0
99596	0.866
11849	0.0
7757	0.0
21106169	0.0
20545	0.0
10441	0.0
14672	0.0
7511	0.0
10446	0.0
7657	0.0
22453	0.167
6151	0.0
7509	0.0
7872	0.0
10433	0.0
55084	0.0
7875	0.0
2062437	0.866
7065	0.236
11992	0.0
7913	0.0
10325078	2.25
92731	1.244
14256731	0.0
3168	0.0
11153	0.0
29005	0.0
7472	0.0
11207996	0.0
7694	0.0
11833	0.0
16388	0.236
455420	0.0
62249	0.612
10420	0.0
9243	0.0
55188	0.0
7482	0.0
11716	0.0
29016	0.0
7670	0.0
7340	0.0
7747	0.0
7624	0.0
7627	0.0
8568	0.0
14846	0.0
11045	0.0
11228	0.0
10709	0.0
109838	0.0
7478	0.0
10765	0.0
13849665	0.0
7800	0.0
11148	0.0
11843	0.0
923	0.0
7475	0.0
12201	0.0
7515	0.0
29012	0.0
10797	0.385
11109	0.0
7538	0.0
7536	0.0
12972	0.0
61266	1.183
24142	0.0
14829	0.0
23055	0.0
13622	0.0
7463	0.0
10571	0.236
16180	0.0
13836549	0.667
7891	0.0
12446	0.0
55123	0.0
10614293	0.0
29025	0.0
11755	0.0
12635	0.0
7706	0.0
7761	0.0
11121	0.0
7713	0.0
12809	0.0
11230	0.0
7833	0.0
10492	0.0
13837190	0.0
13839109	0.0
7556	0.0
12012	0.0
8158	0.0
66675	2.25
7871	0.0
3441	0.866
7954	0.0
9976	0.0
21153	0.0
14688	0.0
9391	0.866
8525	0.0
7514	0.0
11680	0.0
6176	0.866
6085	0.0
63631	0.333
13865630	0.0
7856	0.0
11706	0.0
7802	0.0
12218	0.0
56232	0.0
3973	0.697
6130	0.0
7534	0.0
10788	0.236
7621	0.0
10101	0.0
28986	0.0
13839575	0.0
12632	0.0
13836589	0.0
83734	0.866
9253	0.866
215929	0.0
10791	0.236
555074	0.0
7957	0.0
11125	0.0
7760	0.0
4516601	0.0
8562	0.0
2863	0.0
56442	0.0
4483639	0.0
11919	0.0
10653	0.0
8329688	0.0
7782	0.0
4516599	0.0
16387	0.0
10777	0.333
4512361	0.0
11095	0.0
11025	0.0
26325086	0.0
21106173	0.0
13835706	0.0
441	0.0
2282428	0.866
9251	0.866
13850879	0.391
217	0.0
1114	0.0
7838	0.0
15486	0.0
56559	0.0
11898	0.0
4483638	0.0
6335	0.0
4449912	0.0
11526	0.0
6311	0.0
10054	0.0
7081	0.0
7607	0.0
7074	0.236
12456	0.0
72522	0.0
6313	0.0
7817	0.0
4512642	0.0
7928	0.0
7734	0.0
5949	0.0
62632	0.0
14348	0.0
7803	0.0
7076	0.236
78998	0.0
17880	0.0
370	0.0
29029	0.0
11884	0.0
2581	0.0
16177	0.0
7730	0.0
13866746	0.494
7016	0.0
15853	0.0
11864	0.0
9053802	0.0
21106586	0.329
67360	0.0
63863	0.0
11891	0.0
7732	0.0
18920	0.0
10113	0.0
11866	0.0
15846	0.0
11845	0.0
15954	0.236
11819	0.0
7566	0.0
29026	0.0
7772	0.0
11739	0.0
7917	0.0
6321	0.0
12209	0.0
11846	0.0
7622	0.0
11861	0.0
15016	0.0
11056	0.0
7915	0.0
23255	0.0
10787	0.236
123993	0.118
55090	0.0
11806	0.0
7630	0.0
8552	0.0
68179	0.0
7901	0.0
6121	0.0
7770	0.0
7558	0.0
11036	0.0
10001	0.0
7064	0.236
175	0.0
6146	0.0
6649	0.167
11029	0.0
6123	0.0
7892	0.0
8576	0.0
6095	0.0
9461	0.0
14692	0.0
11099	0.0
11193	0.697
256	0.0
11794	0.0
7851	0.0
15387	0.0
8012	0.236
7717	0.0
11732	0.0
10511	0.0
654	0.0
6315	0.0
6086	0.0
99440	0.0
11194	0.697
455353	0.0
11110	0.0
13848341	0.0
10265264	0.0
7850	0.0
7882	0.0
7577	0.0
29000	0.0
8574	0.0
11239	0.333
6165	0.0
11865	0.0
21011	0.0
4366810	0.0
512	0.0
11793	0.0
7811	0.0
7835	0.0
11216	0.0
13862665	0.0
932	0.0
22814	0.0
6341	0.333
11678	0.0
11543	0.236
62230	0.0
7533	0.0
13836399	0.0
10526	0.0
10422	0.0
12069	0.0
59483	0.0
13255	0.0
10179173	0.0
7701	0.0
6149	0.0
10790	0.236
71430	0.0
120464	0.0
172	0.0
11180	0.866
13865426	0.0
7434	0.0
259	0.0
7714	0.0
10512	0.0
7812	0.0
7769	0.0
7459	0.0
11024	0.0
7837	0.0
3644	0.0
16778	0.0
7705	0.0
191367	0.0
748	0.0
5091	0.0
10437	0.0
387	0.333
6312	0.0
6320	0.0
10947	0.0
6040	0.0
8398	0.0
960	0.0
6164	0.0
18410	0.0
7546	0.0
11756	0.0
7616	0.0
258	0.0
7716	0.0
7564	0.0
7024	0.0
7090	0.433
15438	0.0
11699	0.0
16791	0.0
6097	0.0
11799	0.0
6187	2.25
21800	0.167
18717	0.612
13837797	0.0
16641	0.0
10205670	0.0
12442	0.0
6186	2.25
60329	0.0
7790	0.0
1005	0.0
11210	0.0
6101	0.0
1004	0.0
2340753	0.0
10325184	0.0
24590970	0.866
11695	0.0
6102	0.0
13836591	0.0
7028	0.0
7615	0.0
13884973	0.0
7674	0.0
6406	0.236
682	0.0
13874867	0.0
10710415	0.0
6089	0.0
6087	0.0
6098	0.0
7733	0.0
9990	0.0
11727	0.0
7600	0.0
8896	0.0
7466	0.0
14751	0.0
1609	0.0
171	0.0
7727	0.0
71628	0.0
22408	0.0
7728	0.0
6338	0.0
13811	0.192
13871489	0.383
864	0.0
220998	0.0
221117	0.167
15765	0.167
11647	0.0
7506	0.0
7737	0.0
5439	0.0
7003	0.236
6322	0.0
13867413	0.0
553171	0.0
11525	0.0
8554	0.0
13571291	0.0
12066	0.0
7703	0.0
11265	0.272
12954	0.0
13229	0.0
59577	0.118
10053	0.0
10018	0.0
7787	0.0
26765	0.0
192642	0.236
11788	0.0
63156	0.0
122446	0.612
21181	0.0
26325090	0.0
13836520	0.0
6135	0.0
6309	0.0
12626	0.0
11632	0.0
9994	0.0
7636	0.0
13854944	0.0
7557	0.0
6125	0.0
120621	0.0
4449	0.167
55205	0.0
12445	0.0
14169248	0.0
7964	2.414
6193	1.884
62597	0.0
7559	0.0
7677	0.0
12197	0.0
13836674	0.0
11761	0.0
29015	0.0
9642	0.0
156255	0.167
20119	0.0
6118	0.0
363458	0.0
7684	0.0
71390	0.0
8544	0.0
12219	0.0
6307	0.0
7848	0.0
13816	0.0
15077490	0.866
19956441	0.0
12637	0.0
13872989	0.0
11752	0.0
8577	0.0
278	0.0
61487	0.0
11863	0.0
5708	0.0
10536	0.0
14349	0.0
7810	0.0
391	0.0
13835977	0.0
6334	0.0
592	0.333
13871721	0.0
374462	0.167
558883	0.0
56020	0.0
8908	0.0
376	0.0
10025	0.0
5004	0.0
2275	0.0
4446445	0.0
10124	0.333
7852	0.0
3951	0.333
7530	0.0
7766	0.0
6333	0.0
14680	0.0
7827	0.0
4514529	0.0
13835316	0.0
7711	0.0
12499	0.667
19953955	0.0
21109330	2.25
13638	0.0
72056	0.0
10948	0.0
7815	0.0
71312	0.866
2293678	0.866
2018460	0.612
29107	0.333
21169510	0.612
7552	0.0
5993	0.0
13835293	0.0
62589	0.0
7738	0.0
7686	0.0
7480	0.0
7776	0.0
127983	0.0
1087	0.0
6092	0.0
6042	0.0
6316	0.0
8878	0.0
34095	0.0
7568	0.0
10340	0.0
4444608	0.0
10939	0.167
11107	0.0
13835224	0.0
8141	0.0
9233	0.0
23621376	0.0
21111806	0.0
69371	0.0
66565	0.0
18685	0.0
15443	0.0
844	0.0
18607	0.0
11930	0.385
62628	0.0
67653	0.0
7030	0.0
11875	0.0
7721	0.0
2656	0.348
21108550	0.0
7560	0.0
13839416	0.0
13836021	0.0
13835861	0.0
7029	0.0
394562	0.0
10498	0.0
13839441	0.0
21112738	0.0
6104	0.0
4481813	0.0
60524	0.0
11729	0.0
9325	0.167
11694	0.0
11086	0.0
13849981	0.0
6103	0.0
5894	0.0
13835209	0.0
7788	0.0
13839553	0.0
6083	0.0
6314	0.0
61707	0.333
63054	0.494
4510484	0.0
15803	0.232
26563	0.0
70660	0.0
7679	0.0
13835235	0.0
1039	0.0
10772140	0.0
28994	0.0
4937830	0.0
29008	0.0
11809	0.0
8543	0.0
6111	0.0
68832	0.0
13842001	0.0
22191	0.0
75951	0.0
72793	0.0
72551	0.0
24641	0.0
11632871	0.0
33416	0.0
29001	0.0
21106032	0.0
8909	0.0
11857	0.0
7330	0.0
69982	2.315
21106015	0.0
552744	0.0
10464	0.0
61191	0.433
61001	0.6
8912	0.0
7791	0.0
13866593	0.0
7098	0.433
7026	0.0
553742	0.0
5977	0.0
13837702	0.0
13837537	0.0
9724	0.648
18801	0.0
59674	0.0
558928	0.0
6330	0.0
11244	0.333
7021	0.0
11795	0.0
10488	0.0
13647	0.167
6402	0.648
68156	0.0
71876	0.236
415	0.0
10487	0.0
763	0.0
13835336	0.0
24099	0.0
173	0.0
5730	0.0
7678	0.0
553642	0.0
13861343	0.866
13835550	0.0
8733	0.0
48024	0.0
10265270	0.083
693	0.0
124968	0.0
62808	0.0
8910	0.0
9614	0.0
60886	0.960
28993	0.0
17131	0.217
13875283	0.0
9363	0.0
13849989	0.0
11351244	0.0
558020	0.0
7553	0.0
20939	0.167
518	N/A
6326	0.0
20198	1.716
1143	0.0
61111	0.0
4444456	0.0
2441	1.519
6296	0.0
391428	0.236
733	0.0
9970	0.0
8960	0.0
11117	0.0
191	0.0
13837280	0.0
659	0.0
1078	0.0
13835604	0.0
10772050	0.866
14198	0.648
71787	0.0
7528	0.0
6827	0.083
499714	0.236
7018	0.0
11911	0.0
6093	0.0
13836713	0.0
21106535	0.0
7013	0.0
59447	0.0
10179239	0.083
86007	0.385
390927	0.433
10756	0.553
7961	0.0
12643	0.0
19231	0.0
13835630	0.0
13835459	0.0
9581	0.0
13875196	0.0
73412	0.0
13492	0.0
15747	0.0
7236	0.0
10410	0.0
1348	0.0
558878	0.0
5978	0.0
13487	0.0
6119	0.0
10404	0.0
13839199	0.0
9228	0.0
71089	0.0
6342	0.333
9574	0.167
83866	0.167
83850	0.167
9454	0.0
7419	0.0
1108	0.0
7128	0.167
8356	0.118
62530	0.0
7385	0.0
7170	0.333
8903	0.0
13842613	0.0
16159	0.236
7183	0.167
236	0.0
553578	0.0
7736	0.0
7242	0.0
7219	0.0
7521	0.0
7672	0.0
12010	0.0
24533	0.0
789	0.236
7088	0.433
1019	0.0
13835932	0.167
65750	0.0
15461	0.348
11830	0.0
6122	0.0
1095	0.0
7641	0.0
63903	0.0
10497	0.0
8904	0.0
7688	0.0
13874733	0.0
10437135	0.0
11660	0.0
1020	0.0
21106520	0.0
18724	0.433
11042	0.0
31029	0.0
21106560	0.0
21132380	0.0
8531	0.0
15855	0.333
6100	0.0
13837281	0.333
21105905	0.0
66809	0.0
7448	0.0
6179	0.866
7659	0.0
24535	0.118
15702	0.669
25552	0.083
11871	0.0
15409	0.0
20843	0.167
10940	0.167
10251740	0.167
11077	0.0
24972	0.167
9326	0.167
13885245	0.0
6524	0.248
28969	0.0
6967	0.167
8900	0.0
12229	0.0
9360	0.0
10253	0.232
8902	0.0
9350	0.0
7786	0.0
6999	0.333
15965	0.118
6088	0.0
10937	0.167
21106036	0.232
6977	0.167
10364	0.0
62489	0.0
10384035	0.0
11409	0.118
8243	0.248
7391	0.0
21108577	0.118
13257	0.0
70682	0.0
4228778	0.083
13658	0.333
28992	0.0
6528	0.248
7739	0.0
21168808	0.0
8335	0.083
8374	0.118
21111820	0.0
6897	0.118
13863629	0.0
12228	N/A
21112023	0.167
6665	0.538
247721	0.0
10437215	0.0
11731	0.0
13865438	0.0
120489	0.0
2039535	0.0
13837319	0.248
7278	0.0
13875160	0.0
8899	0.0
7238	0.0
21106135	0.0
773	0.0
2916	0.0
12225	0.0
10197150	0.0
55091	0.866
26325085	0.0
26325087	0.167
26325088	0.0
11862	0.0
8241	0.248
3210	0.0
8950	0.0
7676	0.0
66996	0.0
10437074	0.0
66896	0.118
30595	0.192
7710	0.0
7809	0.0
63908	0.0
221226	0.0
21105959	0.118
66021	0.0
17443	0.0
84971	0.272
388391	0.272
10236	0.272
13837303	0.248
13648	0.167
2849146	0.118
222538	0.118
73390	0.118
10437335	0.118
11576	0.333
11589	0.167
7175	0.118
79969	0.167
11784	0.0
7765	0.0
6883	0.118
7241	0.0
13875230	0.0
7689	0.0
2038738	0.0
11785	0.0
9218	0.0
7224	0.0
11600	0.0
7551	0.0
558875	0.0
21106366	0.0
78	0.0
7225	0.0
10181339	0.0
13839308	0.0
65523	0.118
7157	0.118
2937774	0.118
502855	0.118
14556	0.118
30572	0.236
58234	1.519
67460	0.0
9349	0.0
8883	0.0
65936	0.0
13875281	0.167
4445317	0.368
10534	0.0
6898	0.118
13644	0.167
12061	0.0
29036	0.0
199342	0.433
66895	0.118
62534	0.0
62408	0.118
13837329	0.248
4489	0.0
15495	0.192
66887	0.118
7389	0.0
9893	0.118
63518	0.118
12060	0.0
62310	0.192
7420	0.0
13856009	0.167
59482	0.118
12816	0.0
14678	0.0
21171407	0.0
7984	0.0
28982	0.0
206561	0.118
19709	0.118
21168831	0.0
21105897	0.192
13860335	0.0
6881	0.118
55443	0.0
453675	0.0
971	0.0
9579	0.167
21105878	0.0
21168813	0.167
60121	0.118
15427	0.0
1141	0.0
63310	0.383
11021	0.0
305	0.553
13846663	0.433
79280	0.0
21106091	0.348
13876539	0.0
5830	0.0
69340	0.0
63889	0.0
2606	0.866
10992	0.0
8674	0.0
9943	0.0
7132	0.167
235	0.0
13839082	0.0
13839110	0.0
13840690	0.0
13871718	0.0
21105871	0.0
21105998	0.232
7131	0.167
13856352	0.0
13866817	0.0
24722	0.167
7221	0.0
7223	0.0
9903	0.083
13839105	0.167
10246	0.272
18336	0.118
14866	0.433
466305	0.167
13865680	0.118
11604	0.0
13634	0.0
76394	0.0
440	0.383
28682	0.167
447	0.118
11667	0.0
13835772	0.167
6774	0.192
21168826	0.0
8071	0.232
13839128	0.167
194092	0.289
27296	0.0
28973	0.0
8186	0.167
13839123	0.167
11154	0.0
5979	2.25
7240	0.0
13857694	0.0
7220	0.0
7745	0.0
13839151	0.272
64699	0.612
12259	0.494
62517	0.0
13848467	0.0
13848808	0.192
9911	0.333
72556	0.0
15753	0.192
67465	0.0
7129	0.167
13837686	0.167
13839174	0.272
61538	0.383
12244	0.272
10248	0.272
61411	0.494
69177	0.494
13865424	0.0
917	0.164
7248	0.0
21106144	0.232
21106524	0.118
13863774	0.167
11651	0.0
16119	0.383
11610	0.0
11332993	0.0
10243171	0.0
10801842	0.118
11661	0.0
7138	0.167
12674	0.083
13837988	0.167
6775	0.083
11672	0.0
21106146	0.167
6108	0.0
21106008	0.083
8657	0.0
13875258	0.0
70715	0.0
70714	0.0
11596	0.167
10244	0.494
70988	0.0
86435	0.0
65785	0.167
70652	0.0
7673	0.0
6745	0.204
3544	0.289
8868	0.083
8097	0.083
11773	0.0
13875392	0.0
6916	0.118
21105859	0.0
13630	0.0
7443	0.0
8665	0.0
6633	0.272
16804	0.667
7406	0.0
6907	0.118
10892	0.204
10181338	0.167
299166	0.167
136966	0.0
120548	0.167
73479	0.167
11783	0.0
4611	0.0
13846749	0.118
13875432	0.0
12823	0.0
7176	0.118
221082	0.0
12231	0.167
21106519	0.0
13875219	0.0
8935	0.232
4514586	0.0
10181341	0.0
21106018	0.167
13835344	0.167
7685	0.0
238	0.167
21159695	0.0
13853758	0.167
13835151	0.0
13875320	0.167
14227	0.167
5709	0.167
12821	0.0
913	0.167
8070	0.232
7140	0.167
7190	0.167
7310	0.0
21106140	0.083
12478	0.0
1266393	0.0
455090	0.167
503239	0.167
10991	0.0
191058	0.333
10986	0.333
57726	0.0
21106525	0.0
13860692	0.0
13876103	0.118
7234	0.0
6621	0.164
9564	0.167
21111822	0.0
13869462	0.167
10254	0.232
11460	0.118
7397	0.0
6642	0.667
11465	0.118
11422	0.289
3918	0.459
6794	0.083
21106014	0.118
5889	0.0
13835126	0.167
21111781	0.083
924	0.167
10857	0.272
8140	0.167
65	0.167
13860491	0.167
13863618	0.118
13860641	0.118
13869434	0.167
13854136	0.167
6781	0.204
13838404	0.0
13837760	0.167
6630	0.272
7383	0.0
123207	0.0
10008	0.0
1664	0.0
4878	0.0
21106020	0.167
61765	0.118
13862559	0.167
7662	0.0
21106148	0.167
10411	0.0
20570	0.167
13860775	0.118
2157	0.204
21105795	0.0
2241	0.167
10616	0.328
62466	0.167
62485	0.167
62472	0.285
11586	0.285
7518	0.0
4962	0.118
7681	0.0
21106013	0.167
10972	0.167
10980	0.167
6674	0.232
6035	0.118
21106900	0.285
2005981	0.0
81815	0.167
11584	0.118
7189	0.167
11591	0.167
13840647	0.272
13029	0.383
21106172	0.272
21106145	0.333
64155	0.285
13851576	0.0
13837787	0.232
68676	0.285
6635	0.496
11582	0.167
13853953	0.232
6988	0.167
11083	0.0
13854242	0.118
13869480	0.0
11585	0.118
11488212	0.232
13864445	0.272
86394	0.691
9965	0.0
2206	0.537
42330	0.537
4575	0.704
2079	0.537
4590	0.0
21108548	0.0
13854248	0.167
6974	0.167
6646	0.272
11629	0.118
21106019	0.0
509179	0.083
89076	0.0
10664	0.167
13869414	0.0
7279	0.236
62964	1.010
18219	0.0
13869451	0.0
880	0.0
75956	0.083
6023	0.118
456015	0.0
13869339	0.0
13875441	0.0
206493	0.283
15093	0.0
4599	0.635
1577	0.0
7239	0.0
434	0.167
6079	0.167
7202	0.167
764	0.0
10400	0.0
13662	0.167
955	0.167
13030	0.272
7001	0.333
71437	0.0
4759	0.0
33617	0.0
13872122	0.0
13842573	0.0
17347	0.433
21106581	0.333
10586285	0.692
11595	0.333
62060	0.724
5976	0.0
63906	0.0
13835351	0.118
6773	0.192
30881	0.0
2923	0.192
21105870	0.0
6658	0.437
11422351	0.558
7208	0.333
71193	0.348
67270	0.433
6033	0.433
76154	0.933
3548	0.192
642951	0.350
13860	0.167
40130	0.406
13860434	0.118
21111817	0.118
5596	0.167
5915	0.0
13047	0.494
25472	0.402
62467	0.167
14620	0.0
6828	0.083
21105848	0.192
11080	0.0
7211	0.333
7092	0.433
28947	0.167
11366	0.272
18	0.351
1446	0.232
71	0.333
7146	0.167
13860817	0.167
11625	0.0
12133	0.0
205483	0.118
1253	0.289
4745	0.118
392	0.0
11778	0.0
7172	0.333
13868640	0.0
18707	0.167
123	0.0
502245	0.118
13860720	0.167
21106571	0.272
21106163	0.333
44152	0.537
10257	0.328
13875356	0.0
19766	0.494
124	0.0
204209	0.167
7142	0.167
13853943	0.232
58563	0.167
10864	0.232
21106540	0.383
132	0.167
331	0.232
6550	0.248
78467	0.0
7315	0.0
11087	0.0
6339	0.333
13875212	0.167
21108576	0.167
26516	0.0
4768	0.0
20848	0.0
4963	0.232
13859497	0.083
12640	0.0
6106	0.0
776	0.083
7145	0.167
6480	0.164
1448	0.399
38364	0.272
10343	0.517
559096	0.272
3534	0.357
8098	0.083
21361761	0.118
1361549	0.0
11961	0.272
7302	0.0
967	0.667
556589	0.083
13846959	0.167
10837	0.429
7299	0.0
2169	0.0
526	0.167
21106518	0.167
27488	0.272
10437210	0.167
11954	0.383
21111772	0.333
27749	0.354
7199	0.167
15517	0.435
589165	0.0
17868	0.083
5027	0.0
8183	0.333
5882	0.333
192748	0.451
9120	0.399
67594	0.622
13856959	0.118
15489	0.083
6780	0.083
4744	0.118
62484	0.118
768	0.164
10437836	0.167
2991	0.192
13848793	0.083
7150	0.390
361	0.439
8182	0.333
992	0.328
21106470	0.083
2121	0.334
392447	0.0
577	0.0
6788	0.083
10437239	0.167
953	0.167
13868660	0.0
6675	0.232
11588	0.167
4437893	0.0
1906	0.0
1015	0.083
10870	0.328
10975	0.333
906	0.083
105291	0.167
7042	0.399
21106570	0.494
12044	0.164
2185	0.0
13063	0.083
6736	0.164
8528	0.0
68568	0.167
8876	0.083
5775	1.022
10909	0.083
10918	0.083
8855	0.083
256210	0.083
49179	0.745
5557	0.472
24326358	0.192
21486195	0.359
10328	0.167
12047	0.083
10849	0.164
8470	0.236
10851	0.164
11769	0.0
13677	0.136
13846658	0.083
12045	0.083
65763	0.285
10432	0.0
5142	0.433
13867714	0.083
21105699	0.083
10850	0.164
1151	0.164
6852	0.083
4514549	0.0
48085	0.419
14627	0.164
87265	0.0
65701	0.167
18941	0.0
10831	0.248
10813	0.213
10908	0.25
551	0.192
16359	0.399
7044	0.399
28552	0.0
29282	0.236
10829	0.248
8060	0.192
15619	0.164
6737	0.164
96749	0.383
29117	0.622
6688	0.596
4760	0.0
12874	0.0
10841	0.283
26325182	0.485
18177	0.167
8262	0.220
8273	0.243
17339596	0.754
3277	0.453
15621	0.248
26260	0.213
5162	0.681
12682	0.25
5593	0.083
8329	0.304
6789	0.083
11776	0.0
15488	0.083
707	0.667
83191	0.984
5774	0.984
92494	0.984
92468	0.984
11489	0.083
6586	0.260
15620	0.299
15861	0.331
12705	0.0
12730	0.0
472932	0.0
6950	0.083
3350	0.232
218253	0.164
4333	0.637
63968	0.083
6706	0.232
68437	0.366
11038	0.0
2068	0.546
5236	0.417
6855	0.25
13090	0.192
13303	0.0
13302	0.0
133166	0.984
8067	0.667
6840	0.167
8030	0.222
3008	0.402
6739	0.164
2283071	0.415
8807	0.167
5791	1.085
11286	0.402
21106059	0.276
13839012	0.164
7151	0.439
10903	0.083
6835	0.083
5145918	0.924
15475	0.283
15755	0.164
14995	0.248
14994	0.248
67470	0.164
15476	0.164
15477	0.213
15478	0.25
15524	0.083
15756	0.083
8058	0.192
15473	0.083
17099	0.25
17098	0.083
33933	0.083
15474	0.083
11003	0.0
8093	0.304
36029	0.636
58496	2.781
6735	0.164
4932499	0.485
8341	0.083
6592	0.192
6371	0.622
2297441	0.0
7155	0.5
3693	0.481
89258	0.596
26010	0.283
30600	0.164
33455	0.164
33934	0.164
33932	0.164
10628694	0.083
11294	0.248
4268	0.417
6604	0.164
23886	0.248
33421	0.213
6838	0.167
6002	1.891
6753	0.293
1262	0.372
6807	0.25
4470736	0.502
20124	0.083
4911	0.681
62265	0.474
64016	0.366
8319	0.164
6790	0.083
6588	0.260
3652	0.557
185	0.164
75995	0.167
2271976	0.433
457140	0.394
84188	0.366
136000	0.366
135983	0.283
136001	0.283
136002	0.334
158870	0.248
157093	0.164
83374	0.164
457144	0.213
135925	0.299
457145	0.248
136003	0.331
84235	0.25
139025	1.781
8282	0.164
34667	0.25
34871	0.083
34873	0.25
56784	0.355
34872	0.083
4343	0.625
1710	0.567
6600	0.136
230	0.422
5660	0.772
5932	1.022
196288	1.781
9797	0.247
9824	0.324
4103087	0.517
34868	0.283
37905	0.394
34869	0.283
37918	0.283
37915	0.164
34867	0.164
25605	0.331
26011	0.164
34870	0.331
34666	0.164
21924	0.164
3216	0.648
6057	0.222
5807	0.438
6610	0.192
21587143	1.781
61739	0.164
34866	0.366
34665	0.248
34664	0.248
37904	0.334
34864	0.213
34188	0.213
34865	0.213
9786472	1.781
6478	0.167
65272	2.419
744	0.164
6492	0.248
11708	0.0
10438331	0.321
2927	0.222
5554	0.772
2928	0.385
27793	0.546
82754	0.478
457138	0.394
102897	0.394
457139	0.445
102947	0.417
97173	0.366
102720	0.366
102801	0.420
102833	0.485
102721	0.366
102856	0.420
102933	0.449
103066	0.334
106355	0.456
82755	0.248
82712	0.299
157094	0.331
103011	0.213
102798	0.351
82762	0.415
97172	0.417
2925	0.276
18547147	1.781
4380	0.581
2424	0.6
34863	0.299
2760	1.781
11974	0.333
32555	0.414
19232038	1.781
13835294	0.425
6514	0.425
33281	0.417
56786	0.355
56789	0.25
33456	0.083
46264	0.355
4777	0.136
10481872	0.359
5550	1.045
553649	0.0
8124942	0.640
56787	0.394
35583	0.449
82807	0.283
56794	0.283
33386	0.394
33457	0.505
47912	0.283
82817	0.331
46893	0.164
33280	0.331
35582	0.164
33304	0.331
46263	0.436
19232037	1.781
10169	0.167
5542	1.781
5376	0.254
8101973	0.640
21106365	0.167
8351654	0.167
2975965	0.442
13300034	0.576
197564	1.759
34874	0.485
36972	0.478
56788	0.366
533188	0.366
35579	0.366
16182	0.248
46262	0.415
35580	0.248
82818	0.334
56790	0.445
56795	0.334
33458	0.456
82777	0.213
35584	0.379
56785	0.213
56792	0.213
34189	0.248
5233	0.483
2075	0.247
3438	0.394
102834	0.6
102722	0.546
154865	0.596
96948	0.478
102743	0.531
102857	0.560
154866	0.445
106356	0.567
102787	0.539
102741	0.417
97240	0.473
97055	0.533
97198	0.420
102742	0.542
2915	0.192
4447447	0.765
193441	1.781
2654	0.118
1278	0.192
56793	0.420
454495	0.417
40191	0.299
56791	0.299
35581	0.299
56775	0.522
56770	0.355
5553	0.827
25677	0.351
2699	0.247
60858	0.304
91432	0.712
6453	0.479
8103122	0.738
33282	0.560
46285	0.505
46284	0.449
82806	0.394
56776	0.283
47913	0.505
32952	0.498
45446	0.331
43353	0.436
56773	0.436
12549	0.644
5633	0.956
14916	0.438
541032	0.494
5541	2.708
97257	0.722
97224	0.6
102923	0.656
96868	0.713
96864	0.707
97234	0.650
97233	0.653
154062	0.678
97142	0.595
12699	0.275
36975	0.596
56778	0.485
43354	0.478
37779	0.589
