Compound Id	APol
7558	11.041
11036	23.791
10001	17.072
7064	20.166
175	10.083
6146	14.510
6649	20.166
11029	23.791
6123	12.381
7892	36.165
8576	34.036
6095	7.947
9461	12.847
14692	29.602
11099	14.134
11193	20.166
256	13.176
11794	20.697
7851	27.849
15387	30.943
8012	17.072
7717	12.808
11732	20.697
10511	23.791
654	9.288
6315	15.221
6086	4.854
99440	23.791
11194	23.791
455353	24.593
11110	17.228
13848341	20.436
10265264	24.749
7850	27.595
7882	33.071
7577	7.791
29000	17.604
8574	29.978
11239	17.604
6165	17.604
11865	24.502
21011	17.604
4366810	28.119
512	10.083
11793	20.697
7811	21.662
7835	24.755
11216	23.791
13862665	15.738
932	26.884
22814	5.630
6341	13.978
11678	20.697
11543	23.791
62230	26.884
7533	26.884
13836399	21.499
10526	21.408
10422	25.026
12069	21.932
59483	44.003
13255	19.364
10179173	24.749
7701	17.072
6149	8.857
10790	20.697
71430	20.968
120464	21.408
172	6.989
11180	20.697
13865426	19.634
7434	26.884
259	13.978
7714	15.221
10512	18.315
7812	20.697
7769	18.568
7459	20.697
11024	20.697
7837	23.791
3644	11.416
16778	18.406
7705	18.406
191367	18.839
748	3.527
5091	57.289
10437	12.128
387	12.652
6312	14.510
6320	14.510
10947	17.604
6040	17.604
8398	17.604
960	51.101
6164	17.604
18410	30.936
7546	13.176
11756	10.360
7616	12.645
258	14.510
7716	15.475
7564	12.381
7024	18.562
7090	17.325
15438	24.749
11699	21.932
16791	23.415
6097	9.034
11799	15.745
6187	13.354
21800	24.749
18717	23.791
13837797	18.030
16641	4.082
10205670	7.681
12442	9.794
6186	13.354
60329	16.277
7790	11.687
1005	10.885
11210	23.791
6101	9.288
1004	11.416
2340753	11.198
10325184	11.198
24590970	14.291
11695	18.839
6102	6.620
13836591	15.312
7028	16.270
7615	12.652
13884973	21.499
7674	21.655
6406	15.738
682	8.323
13874867	16.540
10710415	19.634
6089	6.194
6087	5.940
6098	7.7
7733	11.843
9990	11.041
11727	7.422
7600	32.540
8896	15.468
7466	15.745
14751	24.749
1609	16.277
171	7.791
7727	13.183
71628	23.855
22408	6.310
7728	12.218
6338	9.558
13811	32.178
13871489	28.227
864	5.229
220998	35.271
221117	24.749
15765	24.749
11647	25.019
7506	30.404
7737	13.176
5439	12.652
7003	20.592
6322	11.843
13867413	13.078
553171	19.102
11525	16.270
8554	16.270
13571291	7.714
12066	10.885
7703	20.335
11265	22.897
12954	29.084
13229	29.084
59577	24.224
10053	16.091
10018	13.978
7787	18.562
26765	18.037
192642	18.037
11788	20.328
63156	19.364
122446	21.130
21181	21.130
26325090	25.991
13836520	18.832
6135	6.464
6309	14.134
12626	16.270
11632	22.897
9994	10.083
7636	13.447
13854944	16.277
7557	11.041
6125	10.547
120621	18.037
4449	22.095
55205	21.130
12445	21.130
14169248	22.897
7964	31.997
6193	35.090
62597	13.176
7559	8.749
7677	20.328
12197	9.707
13836674	10.794
11761	22.795
29015	13.978
9642	7.947
156255	19.002
20119	18.037
6118	12.998
363458	18.037
7684	18.037
71390	8.214
8544	14.134
12219	31.559
6307	16.091
7848	28.465
13816	14.943
15077490	12.711
19956441	19.804
12637	25.886
13872989	10.083
11752	14.943
8577	35.169
278	4.698
61487	19.185
11863	25.372
5708	16.710
10536	28.982
14349	32.076
7810	22.278
391	4.234
13835977	11.048
6334	11.850
592	11.687
13871721	13.176
374462	15.908
558883	14.134
56020	14.134
8908	21.655
376	23.530
10025	26.623
5004	32.810
2275	9.551
4446445	24.217
10124	17.228
7852	28.982
3951	12.645
7530	22.095
7766	19.185
6333	9.551
14680	25.889
7827	22.795
4514529	2.18
13835316	9.214
7711	16.091
12499	14.814
19953955	16.710
21109330	21.499
13638	23.422
72056	40.061
10948	15.312
7815	22.795
71312	11.958
2293678	11.958
2018460	15.051
29107	14.943
21169510	18.518
7552	12.998
5993	11.850
13835293	18.406
62589	20.328
7738	10.509
7686	20.328
7480	19.797
7776	19.702
127983	1.902
1087	4.504
6092	9.904
6042	12.060
6316	13.641
8878	20.322
34095	33.873
7568	8.134
10340	13.603
4444608	18.030
10939	21.124
11107	19.804
13835224	12.218
8141	14.936
9233	16.608
23621376	13.616
21111806	14.341
69371	36.222
66565	13.014
18685	30.780
15443	21.124
844	11.155
18607	16.608
11930	19.804
62628	27.686
67653	29.109
7030	10.353
11875	24.593
7721	16.608
2656	30.404
21108550	14.341
7560	13.514
13839416	21.499
13836021	13.183
13835861	16.277
7029	12.645
394562	11.843
10498	11.227
13839441	18.406
21112738	9.460
6104	7.454
4481813	8.756
60524	11.850
11729	13.514
9325	14.341
11694	19.804
11086	20.322
13849981	30.404
6103	10.421
5894	10.523
13835209	15.312
7788	17.228
13839553	12.218
6083	6.810
6314	11.843
61707	14.943
63054	14.924
4510484	24.217
15803	31.738
26563	41.935
70660	25.296
7679	18.030
13835235	9.125
1039	10.421
10772140	9.304
28994	8.756
4937830	8.749
29008	14.141
11809	12.930
8543	13.641
6111	9.281
68832	18.832
13842001	22.464
22191	21.926
75951	25.019
72793	25.019
72551	28.113
24641	28.113
11632871	38.039
33416	34.946
29001	15.738
21106032	16.734
8909	24.749
11857	20.322
7330	12.801
69982	23.970
21106015	9.836
552744	12.645
10464	14.943
61191	18.127
61001	22.981
8912	27.957
7791	17.235
13866593	20.335
7098	18.127
7026	16.270
553742	9.214
5977	8.967
13837702	17.242
13837537	14.943
9724	29.602
18801	22.464
59674	14.936
558928	9.214
6330	11.850
11244	13.616
7021	13.616
11795	18.037
10488	15.738
13647	20.599
6402	28.269
68156	19.370
71876	34.3
415	14.148
10487	20.075
763	2.938
13835336	10.090
24099	16.277
173	8.756
5730	10.48
7678	19.364
553642	23.415
13861343	11.004
13835550	11.054
8733	13.183
48024	19.002
10265270	29.602
693	5.662
124968	11.797
62808	11.797
8910	30.936
9614	14.451
60886	22.056
28993	28.269
17131	32.961
13875283	17.545
9363	13.124
13849989	30.404
11351244	17.654
558020	11.797
7553	11.664
20939	28.269
518	5.104
6326	12.060
20198	31.477
1143	7.429
61111	13.124
4444456	12.307
2441	29.071
6296	25.977
391428	28.269
733	13.020
9970	22.457
8960	4.867
11117	15.894
191	20.436
13837280	10.727
659	11.223
1078	14.249
13835604	17.079
10772050	12.331
14198	28.269
71787	16.178
7528	22.095
6827	35.789
499714	19.797
7018	13.732
11911	13.574
6093	8.324
13836713	12.181
21106535	14.443
7013	15.154
59447	19.002
10179239	29.602
86007	36.601
390927	30.404
10756	30.404
7961	12.862
12643	18.030
19231	17.505
13835630	24.068
13835459	15.908
9581	18.347
13875196	18.347
73412	17.604
13492	36.216
15747	39.309
7236	19.797
10410	26.935
1348	13.241
558878	29.071
5978	12.025
13487	33.122
6119	9.837
10404	30.029
13839199	16.328
9228	15.964
71089	15.001
6342	13.574
9574	17.815
83866	20.166
83850	20.166
9454	20.909
7419	26.935
1108	17.654
7128	23.842
8356	26.935
62530	22.515
7385	23.842
7170	33.122
8903	11.907
13842613	19.421
16159	16.914
7183	26.935
236	14.561
553578	29.071
7736	11.474
7242	19.421
7219	20.748
7521	20.748
7672	20.945
12010	24.578
24533	18.094
789	16.009
7088	26.935
1019	9.480
13835932	16.916
65750	28.702
15461	30.029
11830	21.485
6122	15.298
1095	15.274
7641	20.748
63903	22.515
10497	18.391
8904	11.907
7688	15.001
13874733	16.328
10437135	18.896
11660	23.842
1020	13.234
21106520	16.328
18724	25.608
11042	19.421
31029	15.298
21106560	19.421
21132380	19.421
8531	26.935
15855	27.737
6100	12.204
13837281	12.24
21105905	19.421
66809	17.130
7448	26.935
6179	15.087
7659	23.842
24535	27.375
15702	29.608
25552	24.282
11871	25.695
15409	30.299
20843	18.094
10940	19.421
10251740	13.873
11077	19.421
24972	21.188
9326	15.253
13885245	27.206
6524	46.037
28969	21.018
6967	20.748
8900	8.154
12229	14.036
9360	15.253
10253	26.935
8902	11.907
9350	15.253
7786	19.508
6999	26.935
15965	27.206
6088	9.110
10937	19.421
21106036	16.378
6977	23.842
10364	18.081
62489	17.130
10384035	18.896
11409	23.842
8243	52.225
7391	21.550
21108577	24.914
13257	17.130
70682	30.849
4228778	50.309
13658	24.282
28992	18.094
6528	58.412
7739	12.607
21168808	15.701
8335	26.935
8374	30.299
21111820	15.701
6897	24.112
13863629	13.071
12228	21.274
21112023	20.107
6665	20.164
247721	30.299
10437215	21.990
11731	13.321
13865438	21.550
120489	15.803
2039535	18.896
13837319	46.037
7278	24.112
13875160	19.168
8899	11.280
7238	18.456
21106135	21.550
773	10.147
2916	9.194
12225	12.574
10197150	12.915
55091	13.296
26325085	42.444
26325087	42.444
26325088	42.444
11862	24.662
8241	39.850
3210	44.539
8950	22.508
7676	16.074
66996	13.420
10437074	13.420
66896	51.152
30595	24.112
7710	15.381
7809	21.568
63908	17.932
221226	21.025
21105959	21.550
66021	13.420
17443	15.803
84971	20.812
388391	20.812
10236	23.842
13837303	33.663
13648	18.890
2849146	18.365
222538	18.365
73390	21.458
10437335	21.458
11576	24.112
11589	24.112
7175	24.112
79969	30.299
11784	14.747
7765	18.474
6883	21.018
7241	15.427
13875230	19.168
7689	14.747
2038738	14.1
11785	14.747
9218	21.873
7224	16.754
11600	16.165
7551	12.287
558875	10.954
21106366	23.310
78	15.427
7225	15.427
10181339	24.112
13839308	19.848
65523	18.365
7157	24.112
2937774	23.587
502855	27.476
14556	22.785
30572	19.109
58234	30.404
67460	26.035
9349	16.218
8883	28.269
65936	14.1
13875281	19.168
4445317	37.018
10534	17.654
6898	25.872
13644	18.890
12061	22.941
29036	10.707
199342	38.778
66895	38.778
62534	20.650
62408	20.650
13837329	27.476
4489	14.831
15495	31.101
66887	35.684
7389	17.556
9893	26.404
63518	32.591
12060	24.644
62310	28.008
7420	25.355
13856009	18.890
59482	29.497
12816	15.796
14678	27.737
21171407	13.964
7984	20.010
28982	21.550
206561	20.494
19709	25.446
21168831	22.261
21105897	24.914
13860335	18.456
6881	23.310
55443	30.831
453675	33.924
971	15.363
9579	17.815
21105878	22.352
21168813	23.310
60121	22.352
15427	25.608
1141	13.511
63310	19.698
11021	21.550
305	21.508
13846663	27.737
79280	28.539
21106091	30.831
13876539	20.216
5830	21.550
69340	27.737
63889	15.549
2606	13.664
10992	21.550
8674	22.352
9943	15.796
7132	20.216
235	17.123
13839082	18.456
13839110	21.550
13840690	19.168
13871718	24.644
21105871	18.456
21105998	27.737
7131	21.550
13856352	22.515
13866817	17.587
24722	56.015
7221	18.088
7223	19.421
9903	22.508
13839105	21.550
10246	24.644
18336	27.814
14866	31.789
466305	31.101
13865680	21.550
11604	21.550
13634	18.088
76394	16.229
440	24.707
28682	17.563
447	19.258
11667	19.970
13835772	18.456
6774	23.154
21168826	20.216
8071	19.438
13839128	21.550
194092	25.077
27296	25.446
28973	28.539
8186	23.310
13839123	21.550
11154	10.624
5979	16.6
7240	18.088
13857694	17.587
7220	19.414
7745	16.178
13839151	21.550
64699	17.191
12259	30.029
62517	22.352
13848467	22.352
13848808	21.820
9911	24.644
72556	25.446
15753	28.170
67465	28.170
7129	22.508
13837686	16.876
13839174	21.550
61538	24.644
12244	24.644
10248	24.644
61411	27.737
69177	27.737
13865424	20.216
917	29.135
7248	22.508
21106144	19.692
21106524	20.216
13863774	19.692
11651	22.352
16119	24.644
11610	25.077
11332993	25.077
10243171	25.077
10801842	28.089
11661	22.508
7138	16.598
12674	31.789
13837988	17.587
6775	18.947
11672	18.947
21106146	19.692
6108	7.560
21106008	24.914
8657	19.258
13875258	20.038
70715	14.290
70714	14.290
11596	24.914
10244	27.737
70988	28.008
86435	28.008
65785	31.101
70652	31.101
7673	16.944
6745	27.206
3544	36.486
8868	18.883
8097	25.602
11773	18.947
13875392	20.038
6916	31.101
21105859	22.352
13630	15.617
7443	16.598
8665	19.258
6633	18.389
16804	30.831
7406	24.914
6907	28.008
10892	21.820
10181338	21.820
299166	19.692
136966	19.354
120548	21.990
73479	19.692
11783	15.617
4611	27.206
13846749	24.914
13875432	16.876
12823	19.970
7176	21.820
221082	22.508
12231	17.130
21106519	28.702
13875219	16.876
8935	29.504
4514586	3.05
10181341	21.018
21106018	19.970
13835344	24.112
7685	15.617
238	17.925
21159695	25.608
13853758	25.608
13835151	19.421
13875320	20.038
14227	21.730
5709	16.598
12821	17.556
913	16.598
8070	21.018
7140	21.018
7190	21.018
7310	25.879
21106140	30.299
12478	17.556
1266393	17.474
455090	19.861
503239	19.861
10991	22.515
191058	23.580
10986	23.580
57726	29.071
21106525	22.515
13860692	19.421
13876103	27.206
7234	19.421
6621	19.685
9564	19.258
21111822	20.554
13869462	22.515
10254	21.983
11460	21.983
7397	21.983
6642	33.122
11465	25.077
11422	25.077
3918	43.107
6794	28.702
21106014	18.636
5889	16.328
13835126	21.730
21111781	21.018
924	22.515
10857	18.389
8140	18.389
65	18.389
13860491	22.515
13863618	17.925
13860641	22.515
13869434	22.515
13854136	19.421
6781	20.494
13838404	11.577
13837760	16.165
6630	22.515
7383	23.131
123207	16.419
10008	15.001
1664	15.001
4878	16.165
21106020	18.111
61765	21.018
13862559	19.1
7662	19.1
21106148	20.494
10411	23.496
20570	21.188
13860775	20.223
2157	24.382
21105795	17.925
2241	18.890
10616	19.962
62466	21.983
62485	21.983
62472	23.056
11586	23.056
7518	18.457
4962	19.258
7681	17.461
21106013	18.111
10972	20.308
10980	20.308
6674	20.308
6035	24.112
21106900	24.914
2005981	9.527
81815	10.191
11584	23.402
7189	21.018
11591	20.487
13840647	22.515
13029	19.902
21106172	19.902
21106145	22.254
64155	28.972
13851576	20.038
13837787	17.4
68676	24.045
6635	20.12
11582	18.791
13853953	18.111
6988	18.389
11083	18.389
13854242	25.879
13869480	20.223
11585	22.785
11488212	22.118
13864445	19.1
86394	23.594
9965	24.914
2206	26.688
42330	29.781
4575	35.968
2079	35.968
4590	28.972
21108548	19.134
13854248	17.841
6974	17.746
6646	20.812
11629	21.820
21106019	18.636
509179	48.975
89076	35.210
10664	17.4
13869414	20.223
7279	26.844
62964	42.149
18219	16.221
13869451	17.841
880	21.983
75956	41.986
6023	22.6
456015	17.901
13869339	17.841
13875441	17.746
206493	20.008
15093	22.532
4599	33.728
1577	9.920
7239	20.554
434	19.438
6079	19.438
7202	21.205
764	16.165
10400	31.315
13662	16.073
955	17.4
13030	19.902
7001	19.902
71437	30.652
4759	36.571
33617	36.571
13872122	26.225
13842573	17.746
17347	22.158
21106581	22.254
10586285	25.174
11595	25.879
62060	45.079
5976	14.313
63906	19.506
13835351	23.645
6773	23.645
30881	36.571
2923	19.780
21105870	23.310
6658	23.925
11422351	27.019
7208	21.289
71193	23.925
67270	23.925
6033	23.925
76154	27.019
3548	42.311
642951	24.569
13860	21.356
40130	32.248
13860434	21.820
21111817	19.506
5596	17.130
5915	20.656
13047	21.416
25472	31.450
62467	20.403
14620	33.477
6828	27.788
21105848	21.820
11080	17.130
7211	18.635
7092	20.832
28947	24.020
11366	19.902
18	19.529
1446	19.529
71	19.529
7146	19.529
13860817	19.354
11625	24.366
12133	30.384
205483	23.750
1253	21.820
4745	40.020
392	17.130
11778	19.354
7172	18.635
13868640	19.327
18707	19.259
123	17.925
502245	28.441
13860720	19.354
21106571	20.614
21106163	20.614
44152	28.448
10257	18.635
13875356	19.327
19766	21.416
124	21.820
204209	39.269
7142	18.727
13853943	18.365
58563	19.692
10864	18.981
21106540	20.614
132	18.727
331	18.727
6550	20.118
78467	22.785
7315	31.954
11087	19.244
6339	17.054
13875212	19.327
21108576	21.983
26516	25.431
4768	34.189
20848	34.189
4963	19.692
13859497	20.487
12640	12.574
6106	13.794
776	19.848
7145	18.365
6480	22.274
1448	19.437
38364	19.970
10343	22.531
559096	45.937
3534	48.762
8098	21.608
21361761	36.012
1361549	37.444
11961	20.867
7302	28.590
967	22.929
556589	25.872
13846959	18.365
10837	19.437
7299	30.882
2169	31.095
526	19.160
21106518	21.983
27488	19.970
10437210	18.365
11954	20.867
21111772	20.867
27749	32.252
7199	25.077
15517	23.212
589165	22.754
17868	25.134
5027	28.002
8183	19.962
5882	19.962
192748	25.093
9120	19.437
67594	35.980
13856959	34.246
15489	29.301
6780	21.608
4744	40.985
62484	25.702
768	17.336
10437836	26.326
2991	30.350
13848793	21.445
7150	23.424
361	20.331
8182	21.289
992	21.289
21106470	20.281
2121	30.364
392447	22.778
577	15.143
6788	26.028
10437239	17.045
953	19.692
13868660	20.757
6675	22.608
11588	22.608
4437893	39.099
1906	22.785
1015	15.867
10870	19.437
10975	19.437
906	22.934
105291	13.951
7042	20.764
21106570	22.127
12044	30.882
2185	29.988
13063	29.122
6736	26.028
8528	16.768
68568	20.656
8876	22.934
5775	78.994
10909	29.122
10918	29.122
8855	20.281
256210	22.410
49179	73.348
5557	48.231
24326358	28.473
21486195	83.766
10328	20.046
12047	30.882
10849	29.122
8470	28.357
10851	29.122
11769	20.046
13677	29.122
13846658	28.590
12045	30.882
65763	20.673
10432	20.046
5142	22.598
13867714	25.134
21105699	25.134
10850	29.122
1151	17.471
6852	26.830
4514549	5.35
48085	70.255
14627	22.410
87265	21.806
65701	24.9
18941	41.763
10831	29.122
10813	29.122
10908	29.122
551	27.256
16359	21.475
7044	21.475
28552	33.288
29282	41.763
10829	29.122
8060	35.048
15619	32.215
6737	24.448
96749	23.374
29117	32.292
6688	21.474
4760	38.669
12874	38.669
10841	29.122
26325182	27.135
18177	25.347
8262	24.972
8273	24.972
17339596	32.767
3277	37.229
15621	32.215
26260	32.215
5162	51.144
12682	32.215
5593	18.521
8329	32.912
6789	24.448
11776	21.710
15488	29.301
707	27.641
83191	59.370
5774	62.463
92494	65.557
92468	68.651
11489	20.948
6586	26.298
15620	32.215
15861	32.215
12705	35.575
12730	42.565
472932	13.951
6950	16.527
3350	19.529
218253	29.301
4333	34.356
63968	27.263
6706	21.110
68437	32.215
11038	21.627
2068	23.658
5236	23.658
6855	28.590
13090	31.490
13303	32.482
13302	32.482
133166	56.276
8067	23.64
6840	30.350
8030	34.246
3008	29.870
6739	23.736
2283071	35.309
8807	26.454
5791	53.714
11286	22.155
21106059	71.554
13839012	28.590
7151	22.166
10903	28.590
6835	29.555
5145918	49.581
15475	25.961
15755	25.961
14995	25.961
14994	25.961
67470	25.961
15476	25.961
15477	25.961
15478	25.961
15524	25.961
15756	25.961
8058	31.954
15473	30.814
17099	30.814
17098	30.814
33933	30.814
15474	30.814
11003	29.555
8093	34.246
36029	42.393
58496	87.212
6735	25.318
4932499	35.309
8341	23.736
6592	29.548
6371	38.673
2297441	30.255
7155	21.999
3693	39.901
89258	25.093
26010	30.814
30600	30.814
33455	30.814
33934	30.814
33932	30.814
10628694	17.996
11294	25.250
4268	33.728
6604	24.634
23886	30.814
33421	30.814
6838	35.637
6002	59.370
6753	29.818
1262	36.381
6807	30.103
4470736	73.676
20124	23.991
4911	45.363
62265	23.326
64016	39.901
8319	24.701
6790	24.701
6588	24.972
3652	54.753
185	17.634
75995	69.993
2271976	48.231
457140	27.474
84188	27.474
136000	27.474
135983	27.474
136001	27.474
136002	27.474
158870	27.474
157093	27.474
83374	27.474
457144	27.474
135925	27.474
457145	27.474
136003	27.474
84235	27.474
139025	83.857
8282	24.538
34667	32.328
34871	32.328
34873	32.328
56784	32.328
34872	32.328
4343	58.215
1710	38.206
6600	30.357
230	20.706
5660	47.953
5932	59.370
196288	77.670
9797	40.703
9824	29.016
4103087	21.204
34868	32.328
37905	32.328
34869	32.328
37918	32.328
37915	32.328
34867	32.328
25605	32.328
26011	32.328
34870	32.328
34666	32.328
21924	32.328
3216	53.017
6057	40.028
5807	30.854
6610	32.919
21587143	85.191
61739	24.538
34866	32.328
34665	32.328
34664	32.328
37904	32.328
34864	32.328
34188	32.328
34865	32.328
9786472	71.483
6478	27.788
65272	87.744
744	18.436
6492	24.538
11708	23.927
10438331	27.355
2927	38.694
5554	49.287
2928	41.541
27793	28.987
82754	28.987
457138	28.987
102897	28.987
457139	28.987
102947	28.987
97173	28.987
102720	28.987
102801	28.987
102833	28.987
102721	28.987
102856	28.987
102933	28.987
103066	28.987
106355	28.987
82755	28.987
82712	28.987
157094	28.987
103011	28.987
102798	28.987
82762	28.987
97172	28.987
2925	39.039
18547147	79.004
4380	46.425
2424	26.752
34863	32.328
2760	65.296
11974	24.094
32555	34.976
19232038	75.910
13835294	31.578
6514	37.766
33281	33.841
56786	33.841
56789	33.841
33456	33.841
46264	33.841
4777	44.867
10481872	78.012
5550	60.172
553649	32.642
8124942	50.424
56787	33.841
35583	33.841
82807	33.841
56794	33.841
33386	33.841
33457	33.841
47912	33.841
82817	33.841
46893	33.841
33280	33.841
35582	33.841
33304	33.841
46263	33.841
19232037	69.723
10169	44.109
5542	66.629
5376	43.448
8101973	44.237
21106365	31.121
8351654	10.326
2975965	41.324
13300034	35.174
197564	60.172
34874	33.841
36972	33.841
56788	33.841
533188	33.841
35579	33.841
16182	33.841
46262	33.841
35580	33.841
82818	33.841
56790	33.841
56795	33.841
33458	33.841
82777	33.841
35584	33.841
56785	33.841
56792	33.841
34189	33.841
5233	34.956
2075	51.636
3438	57.737
102834	30.5
102722	30.5
154865	30.5
96948	30.5
102743	30.5
102857	30.5
154866	30.5
106356	30.5
102787	30.5
102741	30.5
97240	30.5
97055	30.5
97198	30.5
102742	30.5
2915	29.354
4447447	49.189
193441	59.640
2654	37.102
1278	28.654
56793	33.841
454495	33.841
40191	33.841
56791	33.841
35581	33.841
56775	35.354
56770	35.354
5553	50.089
25677	33.841
2699	53.156
60858	32.919
91432	38.050
6453	33.092
8103122	48.494
33282	35.354
46285	35.354
46284	35.354
82806	35.354
56776	35.354
47913	35.354
32952	35.354
45446	35.354
43353	35.354
56773	35.354
12549	46.114
5633	59.640
14916	34.154
541032	23.314
5541	62.624
97257	32.014
97224	32.014
102923	32.014
96868	32.014
96864	32.014
97234	32.014
97233	32.014
154062	32.014
97142	32.014
12699	34.402
36975	35.354
56778	35.354
43354	35.354
37779	35.354
45445	35.354
36974	35.354
35585	35.354
