Compound Id	KappaShapeIndices [Kier2]
7757	11.077
21106169	1.633
20545	15.39
10441	3.0
14672	1.633
7511	9.091
10446	2.52
7657	4.840
22453	4.840
6151	1.0
7509	8.1
7872	9.091
10433	4.840
55084	8.1
7875	11.077
2062437	1.852
7065	3.938
11992	3.938
7913	13.067
10325078	1.75
92731	2.722
14256731	8.32
3168	4.0
11153	2.0
29005	7.111
7472	3.938
11207996	3.938
7694	7.111
11833	5.0
16388	8.144
455420	8.0
62249	2.52
10420	6.125
9243	2.0
55188	2.344
7482	6.125
11716	7.111
29016	4.840
7670	4.760
7340	10.083
7747	3.938
7624	3.061
7627	3.061
8568	7.111
14846	9.091
11045	6.125
11228	2.25
10709	4.0
109838	6.0
7478	5.143
10765	2.25
13849665	13.648
7800	8.1
11148	0.0
11843	6.125
923	2.0
7475	5.143
12201	3.2
7515	5.143
29012	5.143
10797	3.111
11109	5.0
7538	7.111
7536	6.125
12972	9.091
61266	6.481
24142	14.0
14829	1.0
23055	1.633
13622	13.0
7463	4.167
10571	3.061
16180	12.0
13836549	3.395
7891	11.0
12446	3.2
55123	8.0
10614293	2.52
29025	8.0
11755	3.2
12635	10.0
7706	4.167
7761	5.143
11121	6.0
7713	4.0
12809	9.0
11230	2.25
7833	7.0
10492	4.167
13837190	4.0
13839109	6.125
7556	3.0
12012	7.0
8158	4.167
66675	1.75
7871	9.091
3441	1.852
7954	2.0
9976	7.111
21153	10.083
14688	10.173
9391	1.852
8525	3.2
7514	5.143
11680	4.167
6176	1.852
6085	0.0
63631	2.222
13865630	7.639
7856	8.0
11706	5.143
7802	6.125
12218	8.1
56232	6.509
3973	2.52
6130	1.333
7534	4.840
10788	3.061
7621	3.061
10101	3.111
28986	5.143
13839575	8.0
12632	7.111
13836589	5.0
83734	1.852
9253	1.852
215929	6.125
10791	3.061
555074	6.0
7957	1.333
11125	6.0
7760	5.143
4516601	7.0
8562	6.0
2863	9.091
56442	3.0
4483639	4.0
11919	3.92
10653	3.2
8329688	1.633
7782	5.0
4516599	7.0
16387	6.554
10777	2.222
4512361	7.0
11095	4.167
11025	4.167
26325086	2.320
21106173	2.722
13835706	8.187
441	8.0
2282428	1.852
9251	1.852
13850879	9.834
217	0.0
1114	1.333
7838	7.0
15486	8.1
56559	16.056
11898	20.0
4483638	4.0
6335	2.25
4449912	3.0
11526	3.2
6311	2.25
10054	1.0
7081	4.167
7607	3.2
7074	4.760
12456	9.0
72522	19.0
6313	2.25
7817	6.0
4512642	7.0
7928	18.0
7734	4.0
5949	6.0
62632	16.0
14348	17.0
7803	6.125
7076	5.76
78998	15.0
17880	8.0
370	7.111
29029	9.0
11884	13.0
2581	16.0
16177	12.0
7730	4.0
13866746	3.164
7016	3.2
15853	11.0
11864	7.0
9053802	12.071
21106586	4.760
67360	10.0
63863	2.320
11891	15.0
7732	4.0
18920	6.125
10113	2.25
11866	7.0
15846	9.0
11845	6.0
15954	3.938
11819	3.938
7566	3.0
29026	8.0
7772	5.0
11739	3.111
7917	14.0
6321	2.25
12209	5.0
11846	6.0
7622	3.061
11861	7.111
15016	18.0
11056	2.344
7915	13.0
23255	2.25
10787	3.061
123993	4.840
55090	1.633
11806	4.0
7630	3.061
8552	5.143
68179	8.0
7901	12.0
6121	1.333
7770	5.0
7558	3.0
11036	5.143
10001	3.061
7064	3.938
175	1.333
6146	1.0
6649	3.938
11029	5.143
6123	1.333
7892	11.0
8576	10.0
6095	2.0
9461	3.111
14692	9.0
11099	4.0
11193	2.52
256	4.0
11794	4.167
7851	8.0
15387	9.0
8012	3.061
7717	4.0
11732	2.344
10511	5.143
654	2.0
6315	2.25
6086	0.0
99440	2.52
11194	2.52
455353	8.0
11110	5.0
13848341	5.76
10265264	2.52
7850	8.0
7882	10.0
7577	3.0
29000	3.2
8574	9.0
11239	2.222
6165	1.633
11865	7.0
21011	3.2
4366810	6.694
512	3.0
11793	4.167
7811	6.0
7835	7.0
11216	3.111
13862665	4.167
932	8.0
22814	0.0
6341	2.222
11678	4.167
11543	3.938
62230	3.92
7533	4.840
13836399	7.0
10526	6.0
10422	5.76
12069	6.125
59483	2.494
13255	1.852
10179173	2.52
7701	4.167
6149	1.0
10790	3.061
71430	3.240
120464	2.344
172	2.0
11180	1.852
13865426	4.840
7434	6.125
259	3.2
7714	4.0
10512	5.0
7812	6.0
7769	5.0
7459	4.167
11024	4.167
7837	7.0
3644	1.333
16778	6.0
7705	4.167
191367	5.143
748	0.0
5091	17.053
10437	3.0
387	2.222
6312	2.25
6320	2.25
10947	3.2
6040	5.0
8398	3.2
960	15.059
6164	1.633
18410	4.760
7546	1.0
11756	3.2
7616	3.2
258	4.0
7716	4.0
7564	3.0
7024	1.633
7090	2.939
15438	3.111
11699	6.125
16791	7.0
6097	2.0
11799	4.167
6187	1.75
21800	2.52
18717	2.52
13837797	6.0
16641	2.0
10205670	2.25
12442	3.0
6186	1.75
60329	5.0
7790	2.222
1005	2.25
11210	3.111
6101	2.0
1004	3.0
2340753	1.633
10325184	1.633
24590970	1.852
11695	5.143
6102	2.0
13836591	5.0
7028	1.633
7615	3.2
13884973	2.52
7674	2.344
6406	3.061
682	2.0
13874867	3.938
10710415	4.840
6089	0.0
6087	0.0
6098	2.0
7733	4.0
9990	3.0
11727	3.0
7600	5.612
8896	1.44
7466	4.167
14751	3.111
1609	5.0
171	1.333
7727	4.0
71628	6.125
22408	0.0
7728	4.0
6338	2.25
13811	6.509
13871489	7.313
864	0.0
220998	10.083
221117	2.52
15765	2.52
11647	4.0
7506	6.694
7737	1.44
5439	3.2
7003	4.840
6322	2.25
13867413	4.167
553171	5.76
11525	3.2
8554	2.222
13571291	3.0
12066	1.44
7703	4.167
11265	3.92
12954	8.1
13229	5.625
59577	4.840
10053	1.0
10018	2.222
7787	2.222
26765	4.167
192642	3.061
11788	2.344
63156	6.0
122446	2.52
21181	5.143
26325090	9.0
13836520	3.111
6135	1.333
6309	2.25
12626	5.0
11632	6.125
9994	0.75
7636	1.852
13854944	3.2
7557	3.0
6125	1.333
120621	3.061
4449	2.52
55205	5.143
12445	2.52
14169248	6.125
7964	3.63
6193	4.245
62597	4.0
7559	3.0
7677	2.344
12197	3.0
13836674	3.0
11761	3.061
29015	2.222
9642	2.0
156255	1.852
20119	4.167
6118	1.333
363458	2.344
7684	2.344
71390	1.333
8544	1.44
12219	9.0
6307	2.25
7848	8.0
13816	3.2
15077490	1.852
19956441	7.0
12637	11.0
13872989	3.0
11752	3.2
8577	10.0
278	2.0
61487	1.633
11863	7.0
5708	4.167
10536	8.0
14349	9.0
7810	6.0
391	0.0
13835977	3.0
6334	2.25
592	2.222
13871721	4.0
374462	1.25
558883	4.0
56020	4.0
8908	3.061
376	6.694
10025	7.639
5004	9.551
2275	1.0
4446445	8.0
10124	2.222
7852	8.0
3951	2.222
7530	2.52
7766	5.0
6333	2.25
14680	7.0
7827	6.0
4514529	0.0
13835316	1.333
7711	4.0
12499	3.395
19953955	6.0
21109330	1.75
13638	3.938
72056	13.0
10948	3.2
7815	6.0
71312	1.852
2293678	1.852
2018460	2.52
29107	2.222
21169510	3.240
7552	3.0
5993	2.25
13835293	2.344
62589	2.344
7738	1.44
7686	2.344
7480	3.111
7776	5.0
127983	0.0
1087	2.0
6092	2.0
6042	1.0
6316	2.25
8878	1.240
34095	11.0
7568	3.0
10340	1.633
4444608	6.0
10939	2.52
11107	5.143
13835224	2.25
8141	1.633
9233	4.0
23621376	5.0
21111806	2.52
69371	2.320
66565	2.52
18685	10.0
15443	3.111
844	3.061
18607	4.0
11930	3.111
62628	9.0
67653	9.0
7030	1.633
11875	8.0
7721	4.0
2656	2.025
21108550	2.52
7560	3.0
13839416	7.0
13836021	4.0
13835861	1.633
7029	1.633
394562	4.0
10498	4.0
13839441	6.0
21112738	3.0
6104	2.0
4481813	3.0
60524	2.25
11729	3.0
9325	2.52
11694	5.143
11086	2.344
13849981	4.793
6103	2.0
5894	2.25
13835209	5.0
7788	2.222
13839553	4.0
6083	0.0
6314	2.25
61707	2.222
63054	3.164
4510484	6.125
15803	3.6
26563	13.432
70660	4.889
7679	2.344
13835235	3.0
1039	2.0
10772140	2.25
28994	3.0
4937830	3.0
29008	1.44
11809	4.0
8543	4.0
6111	0.222
68832	3.938
13842001	5.143
22191	4.840
75951	5.76
72793	5.76
72551	6.694
24641	6.694
11632871	11.484
33416	10.516
29001	3.061
21106032	5.0
8909	3.938
11857	3.061
7330	1.44
69982	3.395
21106015	3.0
552744	3.2
10464	3.2
61191	3.164
61001	4.022
8912	7.639
7791	2.222
13866593	6.0
7098	3.164
7026	1.633
553742	3.0
5977	1.333
13837702	5.0
13837537	2.222
9724	1.778
18801	7.0
59674	5.0
558928	3.0
6330	2.25
11244	2.222
7021	3.2
11795	4.167
10488	2.344
13647	3.240
6402	1.778
68156	6.0
71876	8.592
415	4.0
10487	2.344
763	0.0
13835336	3.0
24099	5.0
173	1.333
5730	1.0
7678	2.344
553642	3.938
13861343	1.852
13835550	3.0
8733	4.0
48024	2.344
10265270	2.939
693	2.0
124968	2.344
62808	2.344
8910	5.76
9614	2.344
60886	4.836
28993	5.76
17131	5.024
13875283	2.52
9363	2.344
13849989	6.694
11351244	1.240
558020	2.344
7553	3.0
20939	3.408
518	0.0
6326	2.25
20198	3.539
1143	1.333
61111	2.344
4444456	4.0
2441	1.837
6296	2.56
391428	1.778
733	3.2
9970	3.111
8960	0.0
11117	2.222
191	5.76
13837280	2.25
659	1.333
1078	3.938
13835604	6.0
10772050	1.852
14198	1.778
71787	3.938
7528	2.52
6827	4.297
499714	1.491
7018	3.2
11911	1.633
6093	2.0
13836713	3.0
21106535	3.2
7013	3.2
59447	2.344
10179239	2.939
86007	7.556
390927	3.164
10756	3.164
7961	1.633
12643	2.344
19231	3.111
13835630	7.111
13835459	2.222
9581	3.240
13875196	3.240
73412	5.0
13492	7.408
15747	8.32
7236	3.111
10410	4.0
1348	1.633
558878	6.694
5978	1.0
13487	6.509
6119	1.333
10404	5.625
13839199	2.344
9228	2.52
71089	2.344
6342	2.222
9574	3.408
83866	2.52
83850	2.52
9454	4.133
7419	4.760
1108	2.344
7128	3.240
8356	4.0
62530	3.92
7385	3.92
7170	4.297
8903	2.222
13842613	2.52
16159	3.061
7183	3.408
236	2.222
553578	6.694
7736	1.44
7242	3.111
7219	3.111
7521	2.52
7672	2.344
12010	6.0
24533	3.111
789	3.92
7088	2.939
1019	1.44
13835932	3.938
65750	5.625
15461	3.6
11830	5.0
6122	1.333
1095	1.44
7641	2.52
63903	3.92
10497	4.0
8904	2.222
7688	2.344
13874733	2.344
10437135	3.92
11660	3.240
1020	2.222
21106520	2.344
18724	2.939
11042	2.52
31029	3.0
21106560	3.111
21132380	2.52
8531	4.0
15855	3.6
6100	2.0
13837281	2.222
21105905	3.111
66809	3.111
7448	4.0
6179	1.852
7659	2.722
24535	4.133
15702	5.558
25552	4.0
11871	7.0
15409	6.453
20843	2.52
10940	2.52
10251740	2.52
11077	2.52
24972	2.722
9326	2.52
13885245	5.612
6524	9.107
28969	4.0
6967	2.52
8900	1.44
12229	2.344
9360	2.52
10253	3.408
8902	2.222
9350	2.52
7786	5.0
6999	2.939
15965	5.612
6088	0.0
10937	2.52
21106036	3.6
6977	2.722
10364	3.111
62489	3.111
10384035	3.92
11409	3.240
8243	12.426
7391	3.92
21108577	4.889
13257	2.52
70682	9.0
4228778	14.583
13658	2.939
28992	2.52
6528	14.199
7739	1.44
21168808	1.633
8335	4.0
8374	6.453
21111820	1.633
6897	4.793
13863629	2.344
12228	2.344
21112023	3.408
6665	4.245
247721	6.453
10437215	4.760
11731	3.0
13865438	3.240
120489	3.111
2039535	3.92
13837319	10.688
7278	4.793
13875160	2.52
8899	1.44
7238	3.111
21106135	3.240
773	1.44
2916	2.0
12225	1.633
10197150	3.938
55091	1.852
26325085	9.242
26325087	10.516
26325088	10.516
11862	7.0
8241	8.992
3210	10.173
8950	3.92
7676	2.344
66996	2.344
10437074	2.344
66896	11.796
30595	4.133
7710	4.0
7809	6.0
63908	3.240
221226	4.0
21105959	3.240
66021	2.344
17443	3.111
84971	4.760
388391	4.760
10236	2.722
13837303	7.35
13648	3.240
2849146	4.0
222538	4.0
73390	4.793
10437335	4.793
11576	3.6
11589	4.133
7175	4.133
79969	5.672
11784	2.344
7765	5.0
6883	4.0
7241	3.111
13875230	2.52
7689	2.344
2038738	3.111
11785	2.344
9218	4.133
7224	3.111
11600	2.52
7551	3.0
558875	3.0
21106366	4.0
78	3.111
7225	3.111
10181339	4.793
13839308	3.92
65523	4.0
7157	4.133
2937774	4.889
502855	5.778
14556	4.793
30572	4.760
58234	1.837
67460	5.625
9349	2.52
8883	1.778
65936	3.111
13875281	2.52
4445317	4.68
10534	3.061
6898	4.889
13644	3.240
12061	4.760
29036	1.333
199342	5.365
66895	8.187
62534	4.0
62408	4.0
13837329	5.778
4489	2.52
15495	6.478
66887	7.313
7389	3.92
9893	4.793
63518	6.453
12060	4.0
62310	5.672
7420	4.760
13856009	3.240
59482	5.612
12816	3.111
14678	4.793
21171407	3.0
7984	3.92
28982	3.240
206561	4.133
19709	4.133
21168831	3.92
21105897	4.889
13860335	3.111
6881	4.0
55443	6.509
453675	7.408
971	2.344
9579	3.408
21105878	4.0
21168813	3.408
60121	4.0
15427	4.760
1141	2.52
63310	2.939
11021	3.240
305	5.024
13846663	3.164
79280	5.612
21106091	3.806
13876539	3.92
5830	3.92
69340	5.625
63889	2.52
2606	1.852
10992	3.240
8674	4.0
9943	3.111
7132	3.240
235	3.111
13839082	2.52
13839110	2.722
13840690	3.111
13871718	4.760
21105871	2.52
21105998	3.6
7131	3.240
13856352	3.92
13866817	2.52
24722	12.457
7221	3.111
7223	3.111
9903	2.320
13839105	2.722
10246	2.939
18336	4.481
14866	3.806
466305	4.68
13865680	3.240
11604	3.240
13634	3.111
76394	3.240
440	5.612
28682	3.240
447	3.240
11667	3.240
13835772	2.52
6774	4.133
21168826	3.240
8071	3.408
13839128	2.722
194092	4.133
27296	4.793
28973	5.612
8186	3.408
13839123	2.722
11154	2.0
5979	1.75
7240	3.111
13857694	2.52
7220	3.111
7745	3.938
13839151	2.722
64699	3.240
12259	3.164
62517	4.0
13848467	4.760
13848808	4.133
9911	2.939
72556	5.625
15753	4.297
67465	4.297
7129	3.240
13837686	2.52
13839174	2.722
61538	2.939
12244	2.939
10248	2.939
61411	3.164
69177	3.164
13865424	3.240
917	3.806
7248	3.240
21106144	3.408
21106524	3.240
13863774	3.408
11651	4.0
16119	2.939
11610	4.793
11332993	4.133
10243171	4.133
10801842	5.76
11661	3.240
7138	3.240
12674	4.297
13837988	2.52
6775	4.0
11672	4.0
21106146	3.408
6108	2.0
21106008	4.889
8657	3.240
13875258	2.52
70715	2.344
70714	2.344
11596	4.889
10244	3.164
70988	5.672
86435	5.672
65785	6.478
70652	6.478
7673	2.344
6745	4.889
3544	5.915
8868	2.320
8097	2.939
11773	4.0
13875392	2.52
6916	6.478
21105859	4.0
13630	2.344
7443	3.240
8665	3.240
6633	2.722
16804	3.395
7406	4.889
6907	5.672
10892	4.133
10181338	4.133
299166	3.408
136966	3.240
120548	3.408
73479	3.408
11783	2.344
4611	5.612
13846749	4.889
13875432	2.52
12823	3.240
7176	4.133
221082	3.92
12231	2.52
21106519	4.793
13875219	2.52
8935	4.889
4514586	0.0
10181341	4.0
21106018	2.722
13835344	4.133
7685	2.344
238	3.240
21159695	4.0
13853758	3.408
13835151	2.52
13875320	2.52
14227	3.408
5709	3.240
12821	3.240
913	3.240
8070	3.408
7140	3.408
7190	3.408
7310	5.612
21106140	5.672
12478	3.240
1266393	4.167
455090	3.240
503239	3.240
10991	3.240
191058	4.297
10986	4.297
57726	1.837
21106525	3.240
13860692	2.52
13876103	4.889
7234	3.111
6621	2.56
9564	2.722
21111822	2.52
13869462	2.722
10254	3.408
11460	4.0
7397	4.0
6642	3.395
11465	4.793
11422	4.133
3918	6.438
6794	4.793
21106014	3.240
5889	2.344
13835126	3.408
21111781	4.0
924	3.240
10857	2.722
8140	2.722
65	2.722
13860491	2.722
13863618	3.240
13860641	3.240
13869434	2.722
13854136	2.52
6781	4.133
13838404	1.333
13837760	2.52
6630	2.722
7383	3.92
123207	2.52
10008	2.344
1664	2.344
4878	2.52
21106020	3.408
61765	4.0
13862559	2.722
7662	2.722
21106148	4.133
10411	4.133
20570	3.240
13860775	3.240
2157	5.024
21105795	3.240
2241	3.240
10616	4.297
62466	3.408
62485	3.408
62472	5.024
11586	5.024
7518	2.52
4962	3.240
7681	2.344
21106013	3.408
10972	3.408
10980	3.408
6674	3.408
6035	4.133
21106900	4.297
2005981	1.333
81815	2.52
11584	4.133
7189	3.408
11591	4.133
13840647	2.722
13029	2.939
21106172	2.939
21106145	4.297
64155	5.024
13851576	3.111
13837787	3.408
68676	4.297
6635	4.0
11582	4.133
13853953	3.408
6988	2.722
11083	2.722
13854242	4.889
13869480	3.240
11585	4.133
11488212	3.6
13864445	2.722
86394	3.395
9965	4.889
2206	4.022
42330	4.68
4575	5.558
2079	5.558
4590	5.672
21108548	2.52
13854248	2.52
6974	2.52
6646	4.760
11629	4.133
21106019	3.240
509179	12.426
89076	6.667
10664	3.408
13869414	3.240
7279	4.889
62964	5.175
18219	4.0
13869451	2.52
880	4.0
75956	9.834
6023	4.0
456015	3.111
13869339	2.52
13875441	2.52
206493	3.047
15093	4.133
4599	5.325
1577	1.633
7239	3.111
434	3.408
6079	3.408
7202	4.133
764	2.52
10400	5.778
13662	3.408
955	3.408
13030	2.939
7001	2.939
71437	1.837
4759	6.667
33617	6.074
13872122	4.760
13842573	2.52
17347	2.939
21106581	4.297
10586285	4.108
11595	4.297
62060	4.263
5976	2.722
63906	3.240
13835351	5.672
6773	5.672
30881	7.35
2923	3.408
21105870	4.760
6658	3.164
11422351	3.395
7208	4.297
71193	3.6
67270	3.164
6033	3.164
76154	3.806
3548	7.438
642951	5.186
13860	3.240
40130	5.186
13860434	4.133
21111817	3.240
5596	2.52
5915	4.0
13047	3.164
25472	5.186
62467	3.408
14620	6.554
6828	4.297
21105848	4.133
11080	2.52
7211	4.297
7092	2.939
28947	5.024
11366	2.939
18	3.6
1446	3.6
71	3.6
7146	3.6
13860817	2.722
11625	4.133
12133	6.478
205483	4.133
1253	4.133
4745	8.163
392	2.52
11778	2.722
7172	4.297
13868640	2.52
18707	2.722
123	3.240
502245	5.778
13860720	2.722
21106571	2.939
21106163	2.939
44152	4.68
10257	4.297
13875356	2.52
19766	3.164
124	4.133
204209	6.805
7142	3.408
13853943	3.408
58563	3.408
10864	3.408
21106540	2.939
132	3.408
331	3.408
6550	2.803
78467	4.133
7315	6.667
11087	2.344
6339	2.222
13875212	2.52
21108576	3.408
26516	3.92
4768	5.915
20848	5.365
4963	3.408
13859497	3.164
12640	1.633
6106	2.0
776	2.320
7145	3.408
6480	2.56
1448	4.481
38364	2.722
10343	4.68
559096	4.281
3534	7.051
8098	2.939
21361761	6.805
1361549	8.187
11961	2.939
7302	5.024
967	3.395
556589	5.612
13846959	3.408
10837	4.481
7299	5.024
2169	5.778
526	4.133
21106518	3.408
27488	2.722
10437210	3.408
11954	2.939
21111772	2.939
27749	5.915
7199	4.133
15517	3.047
589165	4.0
17868	4.297
5027	5.672
8183	4.297
5882	4.297
192748	6.074
9120	4.481
67594	4.888
13856959	6.667
15489	4.481
6780	2.939
4744	8.163
62484	4.133
768	2.56
10437836	5.024
2991	5.186
13848793	3.164
7150	4.481
361	3.806
8182	4.297
992	4.297
21106470	2.939
2121	4.245
392447	4.793
577	2.52
6788	3.164
10437239	3.408
953	3.408
13868660	2.52
6675	3.408
11588	3.408
4437893	8.227
1906	4.133
1015	2.320
10870	4.481
10975	4.481
906	2.939
105291	2.722
7042	4.481
21106570	3.164
12044	4.481
2185	5.778
13063	3.806
6736	3.164
8528	2.52
68568	3.408
8876	2.939
5775	7.922
10909	3.395
10918	3.395
8855	2.939
256210	3.164
49179	10.292
5557	7.266
24326358	5.024
21486195	14.579
10328	2.52
12047	4.481
10849	3.395
8470	5.024
10851	3.395
11769	2.52
13677	3.806
13846658	4.481
12045	4.481
65763	4.297
10432	2.52
5142	3.164
13867714	4.297
21105699	4.297
10850	3.395
1151	2.803
6852	3.806
4514549	0.0
48085	10.543
14627	3.164
87265	3.240
65701	3.408
18941	7.438
10831	3.395
10813	3.395
10908	3.395
551	3.293
16359	4.481
7044	4.481
28552	6.074
29282	7.438
10829	3.395
8060	6.805
15619	3.63
6737	3.164
96749	5.612
29117	4.888
6688	5.558
4760	6.667
12874	6.074
10841	3.395
26325182	4.704
18177	5.024
8262	4.022
8273	4.022
17339596	4.592
3277	6.438
15621	3.63
26260	3.63
5162	8.393
12682	3.63
5593	2.320
8329	6.074
6789	3.164
11776	2.722
15488	4.481
707	3.395
83191	6.021
5774	6.558
92494	7.111
92468	7.680
11489	2.56
6586	4.022
15620	3.63
15861	3.63
12705	6.554
12730	8.992
472932	3.240
6950	2.320
3350	3.6
218253	4.481
4333	6.84
63968	4.481
6706	3.6
68437	3.63
11038	2.52
2068	3.293
5236	3.293
6855	4.022
13090	5.186
13303	6.478
13302	5.778
133166	5.772
8067	3.395
6840	3.868
8030	6.074
3008	5.186
6739	3.164
2283071	3.868
8807	2.75
5791	4.747
11286	3.868
21106059	12.630
13839012	4.481
7151	3.806
10903	4.481
6835	4.481
5145918	6.958
15475	3.395
15755	3.395
14995	3.395
14994	3.395
67470	3.395
15476	3.395
15477	3.395
15478	3.395
15524	3.395
15756	3.395
8058	6.074
15473	4.68
17099	4.68
17098	4.68
33933	4.68
15474	4.68
11003	5.024
8093	6.074
36029	6.84
58496	7.508
6735	3.164
4932499	3.868
8341	3.164
6592	3.293
6371	5.325
2297441	6.554
7155	5.365
3693	7.136
89258	5.558
26010	4.68
30600	4.68
33455	4.68
33934	4.68
33932	4.68
10628694	2.56
11294	3.395
4268	5.325
6604	3.395
23886	4.68
33421	4.68
6838	5.76
6002	5.497
6753	4.108
1262	5.76
6807	4.68
4470736	13.347
20124	3.164
4911	6.857
62265	5.365
64016	7.136
8319	3.164
6790	3.164
6588	4.022
3652	9.212
185	2.56
75995	17.438
2271976	6.136
457140	3.63
84188	3.63
136000	3.63
135983	3.63
136001	3.63
136002	3.63
158870	3.63
157093	3.63
83374	3.63
457144	3.63
135925	3.63
457145	3.63
136003	3.63
84235	3.63
139025	11.007
8282	3.395
34667	4.888
34871	4.888
34873	4.888
56784	4.888
34872	4.888
4343	10.858
1710	5.78
6600	4.68
230	3.806
5660	4.75
5932	6.021
196288	9.806
9797	6.406
9824	3.539
4103087	4.68
34868	4.888
37905	4.888
34869	4.888
37918	4.888
37915	4.888
34867	4.888
25605	4.888
26011	4.888
34870	4.888
34666	4.888
21924	4.888
3216	9.274
6057	6.438
5807	5.325
6610	6.074
21587143	11.007
61739	3.395
34866	4.888
34665	4.888
34664	4.888
37904	4.888
34864	4.888
34188	4.888
34865	4.888
9786472	8.652
6478	2.75
65272	7.258
744	2.803
6492	3.395
11708	2.52
10438331	4.245
2927	6.438
5554	4.75
2928	6.185
27793	3.868
82754	3.868
457138	3.868
102897	3.868
457139	3.868
102947	3.868
97173	3.868
102720	3.868
102801	3.868
102833	3.868
102721	3.868
102856	3.868
102933	3.868
103066	3.868
106355	3.868
82755	3.868
82712	3.868
157094	3.868
103011	3.868
102798	3.868
82762	3.868
97172	3.868
2925	7.136
18547147	9.806
4380	7.486
2424	3.539
34863	4.888
2760	7.549
11974	2.939
32555	6.635
19232038	9.223
13835294	4.349
6514	5.175
33281	5.104
56786	5.104
56789	5.104
33456	5.104
46264	5.104
4777	7.695
10481872	12.902
5550	6.270
553649	5.778
8124942	8.131
56787	5.104
35583	5.104
82807	5.104
56794	5.104
33386	5.104
33457	5.104
47912	5.104
82817	5.104
46893	5.104
33280	5.104
35582	5.104
33304	5.104
46263	5.104
19232037	8.094
10169	7.136
5542	7.549
5376	8.022
8101973	6.857
21106365	3.868
8351654	2.722
2975965	5.78
13300034	4.704
197564	6.0
34874	5.104
36972	5.104
56788	5.104
533188	5.104
35579	5.104
16182	5.104
46262	5.104
35580	5.104
82818	5.104
56790	5.104
56795	5.104
33458	5.104
82777	5.104
35584	5.104
56785	5.104
56792	5.104
34189	5.104
5233	5.413
2075	7.513
3438	9.467
102834	4.108
102722	4.108
154865	4.108
96948	4.108
102743	4.108
102857	4.108
154866	4.108
106356	4.108
102787	4.108
102741	4.108
97240	4.108
97055	4.108
97198	4.108
102742	4.108
2915	3.293
4447447	4.762
193441	6.25
2654	9.0
1278	3.868
56793	5.104
454495	5.104
40191	5.104
56791	5.104
35581	5.104
56775	5.325
56770	5.325
5553	5.0
25677	5.104
2699	7.713
60858	6.074
91432	5.653
6453	4.592
8103122	8.590
33282	5.325
46285	5.325
46284	5.325
82806	5.325
56776	5.325
47913	5.325
32952	5.325
45446	5.325
43353	5.325
56773	5.325
12549	6.84
5633	6.805
14916	6.438
541032	3.164
5541	6.498
97257	4.349
97224	4.349
102923	4.349
96868	4.349
96864	4.349
97234	4.349
97233	4.349
154062	4.349
97142	4.349
12699	4.108
36975	5.325
56778	5.325
43354	5.325
37779	5.325
