Compound Id	MDE [MDEC-22]
26325084	0.050
26325083	0.056
18019	0.0
8521	0.0
26325082	0.063
10449	0.0
61149	0.0
2056044	0.0
26325081	0.071
26824	0.0
8520	0.0
10451	0.0
2041618	0.0
6191	0.0
26325080	0.083
76894	0.0
16425	0.0
6153	0.0
10784857	0.0
38403	0.0
14021447	0.1
9256	0.0
23101	0.0
10675065	0.0
10652594	0.0
10696	0.0
62827	0.0
11434292	0.0
21106179	0.0
122090	0.0
11557190	0.125
9095782	0.0
12577	0.0
9286	0.0
61346	0.0
6190	0.0
6270	1.5
9484	0.0
6105	0.0
16841	0.0
4927801	10.147
109705	1.5
9088156	2.381
56144	0.0
23150	0.0
108106	6.883
78828	0.167
6128	0.0
10452	0.0
10606755	0.0
3631	0.0
69569	0.0
15413	0.75
66656	0.0
9411	0.0
454209	0.0
10733068	2.648
17619	0.0
13837650	1.0
13853215	0.0
9392	0.0
66567	0.0
18971812	0.0
66655	0.0
68328	0.25
13299573	0.0
56117	0.25
12161	0.0
107412	0.0
67414	4.308
13803	0.0
14441700	0.0
10756390	1.890
68224	1.310
61213	0.0
9254	0.0
9016	0.0
73583	0.0
14998	0.0
2018165	0.0
6148	0.0
69914	0.75
11671339	0.945
29040	0.0
67991	0.0
454215	0.0
62826	0.0
7626	0.0
59573	0.0
6156	0.0
10106	4.173
10801109	1.5
512621	0.0
12933	4.786
11996	0.0
13835836	0.25
9633	9.333
15789876	7.773
18688	0.0
12586	12.438
71433	0.0
68503	0.0
937	0.0
692	0.0
23208	0.0
291	0.0
274	0.0
6084	0.0
6132	0.0
7956	0.0
6094	0.0
11749	0.0
7555	1.0
6120	0.0
7712	2.381
6308	0.0
9646	0.0
10781	0.0
15802	4.509
17976	1.0
7767	3.965
7604	1.0
7010	0.5
6163	0.0
6340	0.0
7671	0.0
9377	5.676
8560	5.676
11094	2.381
11023	1.651
11055	1.0
10786	0.0
7619	0.0
10755	0.5
11551	1.5
349	7.473
11035	3.147
11104	1.0
10795	0.0
10445	0.0
8569	6.120
11841	0.5
7073	0.0
123860	5.269
7849	9.333
17558	5.676
13439	0.0
13402	3.0
6287	0.75
10227261	5.269
14840	11.241
13448	1.0
12220	9.658
13619	13.185
7890	15.160
11882	17.159
11883	19.178
10540	23.267
7929	31.589
11897	33.693
11899	35.803
12017	0.0
12072	0.0
11900	0.0
11901	0.0
11146	0.0
11902	0.0
10542	0.0
11906	0.0
7823	2.942
13835376	2.525
55130	1.0
6188	0.0
127750	2.942
14299946	0.0
30713	0.0
14694	0.0
99596	0.0
11849	3.147
7757	11.862
21106169	0.0
20545	23.267
10441	0.0
14672	0.0
7511	7.964
10446	0.0
7657	0.333
22453	0.25
6151	0.0
7509	6.101
7872	9.333
10433	0.333
55084	5.296
7875	13.185
2062437	0.0
7065	0.0
11992	0.0
7913	17.159
10325078	0.0
92731	0.0
14256731	4.913
3168	0.5
11153	0.0
29005	4.330
7472	0.0
11207996	0.5
7694	3.839
11833	2.381
16388	2.381
455420	7.473
62249	0.0
10420	2.702
9243	0.0
55188	0.0
7482	2.407
11716	4.330
29016	1.0
7670	0.5
7340	12.438
7747	0.0
7624	0.0
7627	0.0
8568	5.676
14846	9.333
11045	2.702
11228	0.0
10709	1.0
109838	1.651
7478	0.25
10765	0.0
13849665	5.851
7800	7.473
11148	0.0
11843	3.965
923	0.0
7475	1.310
12201	1.0
7515	1.310
29012	2.381
10797	0.0
11109	3.965
7538	5.676
7536	3.965
12972	9.658
61266	0.0
24142	21.215
14829	0.0
23055	0.0
13622	19.178
7463	0.333
10571	0.0
16180	17.159
13836549	0.0
7891	15.160
12446	1.0
55123	6.632
10614293	0.0
29025	9.333
11755	0.0
12635	13.185
7706	1.0
7761	1.651
11121	5.676
7713	2.381
12809	11.241
11230	0.0
7833	7.473
10492	0.5
13837190	0.0
13839109	1.651
7556	1.0
12012	4.832
8158	1.5
66675	0.0
7871	11.241
3441	0.0
7954	0.0
9976	6.120
21153	13.185
14688	17.159
9391	0.0
8525	0.0
7514	3.147
11680	1.0
6176	0.0
6085	0.0
63631	0.0
13865630	1.895
7856	6.120
11706	2.381
7802	5.676
12218	9.333
56232	9.333
3973	0.0
6130	0.0
7534	1.191
10788	0.0
7621	0.0
10101	0.0
28986	2.942
13839575	2.942
12632	7.473
13836589	1.0
83734	0.0
9253	0.0
215929	4.832
10791	0.0
555074	5.676
7957	0.0
11125	3.147
7760	3.965
4516601	7.473
8562	2.942
2863	11.241
56442	1.0
4483639	2.381
11919	3.0
10653	0.0
8329688	0.0
7782	1.651
4516599	7.473
16387	3.925
10777	0.0
4512361	7.473
11095	2.381
11025	1.651
26325086	0.0
21106173	0.0
13835706	0.5
441	9.333
2282428	0.0
9251	0.0
13850879	2.264
217	0.0
1114	0.0
7838	7.473
15486	8.074
56559	25.332
11898	33.693
4483638	2.381
6335	0.0
4449912	1.0
11526	0.0
6311	0.0
10054	0.0
7081	1.5
7607	1.0
7074	0.0
12456	11.241
72522	31.589
6313	0.0
7817	3.147
4512642	7.473
7928	29.494
7734	0.5
5949	5.676
62632	25.332
14348	27.408
7803	5.676
7076	2.381
78998	23.267
17880	9.333
370	7.473
29029	11.241
11884	19.178
2581	25.332
16177	17.159
7730	0.5
13866746	0.0
7016	0.5
15853	15.160
11864	7.473
9053802	17.159
21106586	0.0
67360	13.185
63863	0.0
11891	23.267
7732	0.5
18920	5.676
10113	0.0
11866	7.473
15846	11.241
11845	5.676
15954	1.0
11819	1.0
7566	1.0
29026	9.333
7772	3.965
11739	2.381
7917	21.215
6321	0.0
12209	3.965
11846	5.676
7622	0.0
11861	7.473
15016	29.494
11056	1.0
7915	19.178
23255	0.0
10787	0.0
123993	1.145
55090	0.0
11806	2.381
7630	0.0
8552	3.965
68179	6.632
7901	17.159
6121	0.0
7770	3.965
7558	1.0
11036	3.147
10001	0.0
7064	1.0
175	0.0
6146	0.0
6649	0.5
11029	2.942
6123	0.0
7892	15.160
8576	13.185
6095	0.0
9461	0.5
14692	11.241
11099	2.381
11193	0.0
256	2.381
11794	2.381
7851	9.333
15387	11.241
8012	0.0
7717	2.381
11732	1.0
10511	3.965
654	0.0
6315	0.0
6086	0.0
99440	0.0
11194	0.0
455353	6.239
11110	3.965
13848341	1.0
10265264	3.302
7850	9.333
7882	13.185
7577	0.0
29000	1.0
8574	11.241
11239	0.0
6165	0.0
11865	7.473
21011	1.0
4366810	1.105
512	1.0
11793	2.381
7811	5.676
7835	7.473
11216	1.651
13862665	1.0
932	9.333
22814	0.0
6341	0.0
11678	1.651
11543	1.0
62230	2.942
7533	1.5
13836399	4.509
10526	5.676
10422	0.25
12069	5.676
59483	0.0
13255	1.0
10179173	3.302
7701	2.381
6149	0.0
10790	0.0
71430	1.0
120464	0.5
172	0.0
11180	0.0
13865426	0.333
7434	4.611
259	1.0
7714	2.381
10512	3.965
7812	5.676
7769	3.965
7459	1.651
11024	1.651
7837	7.473
3644	0.0
16778	2.942
7705	1.0
191367	3.965
748	0.0
5091	27.408
10437	1.0
387	0.0
6312	0.0
6320	0.0
10947	0.5
6040	3.965
8398	0.5
960	23.267
6164	0.0
18410	11.098
7546	0.5
11756	0.0
7616	0.0
258	2.381
7716	2.381
7564	1.0
7024	4.243
7090	6.084
15438	7.383
11699	1.105
16791	7.473
6097	0.0
11799	2.381
6187	0.0
21800	3.965
18717	0.0
13837797	2.942
16641	0.0
10205670	0.0
12442	1.0
6186	0.0
60329	1.651
7790	1.5
1005	0.0
11210	1.5
6101	0.0
1004	1.0
2340753	0.0
10325184	0.0
24590970	0.0
11695	0.25
6102	0.0
13836591	1.651
7028	2.381
7615	1.0
13884973	0.0
7674	6.084
6406	0.0
682	0.0
13874867	0.0
10710415	0.0
6089	0.0
6087	0.0
6098	0.0
7733	0.5
9990	1.0
11727	0.0
7600	4.509
8896	7.071
7466	0.0
14751	7.732
1609	2.381
171	0.0
7727	1.0
71628	4.611
22408	0.0
7728	1.0
6338	0.0
13811	1.890
13871489	0.143
864	0.0
220998	9.658
221117	3.965
15765	3.965
11647	6.084
7506	4.509
7737	4.243
5439	0.0
7003	1.0
6322	0.0
13867413	1.0
553171	1.0
11525	0.5
8554	6.084
13571291	1.0
12066	1.890
7703	2.381
11265	0.0
12954	6.120
13229	0.5
59577	1.145
10053	0.0
10018	3.533
7787	9.125
26765	1.0
192642	0.0
11788	6.084
63156	5.676
122446	0.0
21181	2.381
26325090	6.120
13836520	2.407
6135	0.0
6309	0.0
12626	3.965
11632	2.942
9994	2.381
7636	0.0
13854944	1.0
7557	1.0
6125	0.0
120621	0.0
4449	3.965
55205	2.381
12445	0.0
14169248	1.651
7964	0.25
6193	0.909
62597	2.381
7559	1.0
7677	6.084
12197	1.0
13836674	1.0
11761	0.0
29015	3.302
9642	0.0
156255	2.381
20119	1.0
6118	0.0
363458	1.651
7684	3.302
71390	0.0
8544	7.071
12219	11.241
6307	0.0
7848	9.333
13816	0.0
15077490	0.0
19956441	3.147
12637	9.695
13872989	1.0
11752	0.0
8577	13.185
278	0.0
61487	0.0
11863	7.473
5708	0.5
10536	6.120
14349	11.241
7810	5.676
391	0.0
13835977	1.0
6334	0.0
592	0.0
13871721	2.381
374462	1.0
558883	2.381
56020	2.381
8908	11.557
376	5.676
10025	7.473
5004	11.241
2275	1.0
4446445	9.333
10124	0.0
7852	9.333
3951	0.0
7530	3.302
7766	3.965
6333	0.0
14680	7.473
7827	2.942
4514529	0.0
13835316	0.0
7711	2.381
12499	0.0
19953955	1.651
21109330	0.0
13638	10.325
72056	19.178
10948	0.5
7815	5.676
71312	0.0
2293678	0.0
2018460	0.0
29107	0.0
21169510	0.0
7552	1.0
5993	0.0
13835293	0.5
62589	3.302
7738	4.243
7686	3.965
7480	5.842
7776	3.965
127983	0.0
1087	0.0
6092	0.0
6042	0.0
6316	0.0
8878	5.296
34095	15.160
7568	1.0
10340	2.381
4444608	5.676
10939	3.965
11107	2.381
13835224	0.0
8141	4.243
9233	0.5
23621376	0.5
21111806	3.533
69371	0.0
66565	2.381
18685	13.185
15443	7.732
844	0.0
18607	1.0
11930	0.0
62628	11.241
67653	11.241
7030	1.0
11875	9.333
7721	2.381
2656	3.302
21108550	3.302
7560	1.0
13839416	7.473
13836021	1.0
13835861	0.0
7029	2.381
394562	2.381
10498	2.381
13839441	5.676
21112738	1.0
6104	0.0
4481813	0.0
60524	0.0
11729	0.0
9325	3.965
11694	0.25
11086	6.084
13849981	3.147
6103	0.0
5894	0.0
13835209	3.965
7788	9.125
13839553	2.381
6083	0.0
6314	0.0
61707	0.0
63054	0.0
4510484	4.611
15803	1.651
26563	15.849
70660	0.0
7679	6.084
13835235	1.0
1039	0.0
10772140	0.0
28994	0.0
4937830	1.0
29008	4.243
11809	2.381
8543	2.381
6111	3.0
68832	0.5
13842001	2.942
22191	1.651
75951	3.147
72793	2.407
72551	4.832
24641	3.686
11632871	14.736
33416	12.658
29001	0.0
21106032	3.965
8909	13.766
11857	11.557
7330	7.071
69982	0.0
21106015	1.0
552744	1.0
10464	1.0
61191	3.302
61001	3.533
8912	9.350
7791	6.084
13866593	5.676
7098	3.533
7026	4.243
553742	1.0
5977	0.0
13837702	3.965
13837537	3.302
9724	1.651
18801	7.473
59674	3.965
558928	1.0
6330	0.0
11244	0.0
7021	0.0
11795	2.381
10488	3.965
13647	6.084
6402	1.651
68156	5.676
71876	7.473
415	2.381
10487	6.084
763	0.0
13835336	1.0
24099	3.965
173	0.0
5730	0.0
7678	6.084
553642	13.766
13861343	0.0
13835550	1.0
8733	2.381
48024	3.302
10265270	11.679
693	0.0
124968	2.381
62808	1.5
8910	18.571
9614	6.084
60886	0.0
28993	3.147
17131	6.084
13875283	3.302
9363	3.965
13849989	4.509
11351244	5.296
558020	1.651
7553	1.0
20939	3.302
518	0.0
6326	0.0
20198	1.0
1143	0.0
61111	3.533
4444456	2.381
2441	1.651
6296	1.5
391428	1.651
733	0.5
9970	8.255
8960	0.0
11117	9.125
191	3.965
13837280	0.0
659	0.0
1078	1.0
13835604	2.942
10772050	0.0
14198	1.651
71787	0.0
7528	0.333
6827	15.690
499714	0.0
7018	0.5
11911	0.0
6093	0.0
13836713	1.0
21106535	0.5
7013	0.5
59447	1.651
10179239	11.679
86007	1.276
390927	3.302
10756	3.302
7961	0.0
12643	6.084
19231	4.884
13835630	6.377
13835459	3.302
9581	3.533
13875196	3.302
73412	3.965
13492	17.398
15747	19.421
7236	6.084
10410	7.732
1348	1.890
558878	4.509
5978	0.0
13487	15.395
6119	0.0
10404	13.416
13839199	3.965
9228	3.302
71089	2.381
6342	0.0
9574	3.533
83866	3.965
83850	3.965
9454	4.884
7419	11.468
1108	6.084
7128	6.084
8356	6.946
62530	6.632
7385	9.563
7170	3.533
8903	3.533
13842613	2.381
16159	0.0
7183	3.302
236	9.125
553578	4.509
7736	4.243
7242	5.086
7219	7.732
7521	3.302
7672	6.084
12010	5.676
24533	2.621
789	0.0
7088	6.084
1019	2.381
13835932	0.333
65750	10.518
15461	6.946
11830	3.965
6122	0.0
1095	4.243
7641	3.533
63903	6.679
10497	2.381
8904	3.302
7688	1.651
13874733	3.302
10437135	2.250
11660	4.884
1020	6.084
21106520	3.533
18724	3.302
11042	1.651
31029	1.0
