Compound Id	LargestChain
13839575	9
12632	10
13836589	6
83734	7
9253	7
215929	9
10791	7
555074	7
7957	4
11125	7
7760	8
4516601	8
8562	7
2863	12
56442	4
4483639	5
11919	9
10653	6
8329688	6
7782	6
4516599	8
16387	12
10777	6
4512361	8
11095	7
11025	7
26325086	0
21106173	0
13835706	15
441	9
2282428	7
9251	7
13850879	19
217	0
1114	3
7838	8
15486	11
56559	19
11898	21
4483638	5
6335	5
4449912	4
11526	6
6311	5
10054	5
7081	7
7607	6
7074	10
12456	10
72522	20
6313	5
7817	7
4512642	8
7928	19
7734	5
5949	7
62632	17
14348	18
7803	9
7076	10
78998	16
17880	9
370	10
29029	10
11884	14
2581	17
16177	13
7730	5
13866746	0
7016	6
15853	12
11864	8
9053802	15
21106586	10
67360	11
63863	9
11891	16
7732	5
18920	9
10113	5
11866	8
15846	10
11845	7
15954	8
11819	8
7566	4
29026	9
7772	6
11739	8
7917	15
6321	5
12209	6
11846	7
7622	7
11861	10
15016	19
11056	7
7915	14
23255	5
10787	7
123993	9
55090	6
11806	5
7630	7
8552	8
68179	9
7901	13
6121	4
7770	6
7558	4
11036	8
10001	7
7064	8
175	4
6146	5
6649	8
11029	8
6123	4
7892	12
8576	11
6095	3
9461	8
14692	10
11099	5
11193	8
256	5
11794	7
7851	9
15387	10
8012	7
7717	5
11732	7
10511	8
654	2
6315	5
6086	1
99440	8
11194	8
455353	9
11110	6
13848341	10
10265264	0
7850	9
7882	11
7577	4
29000	6
8574	10
11239	6
6165	6
11865	8
21011	6
4366810	11
512	4
11793	7
7811	7
7835	8
11216	8
13862665	7
932	9
22814	0
6341	6
11678	7
11543	8
62230	9
7533	9
13836399	8
10526	7
10422	10
12069	9
59483	0
13255	0
10179173	0
7701	7
6149	5
10790	7
71430	1
120464	7
172	3
11180	7
13865426	9
7434	9
259	6
7714	5
10512	6
7812	7
7769	6
7459	7
11024	7
7837	8
3644	4
16778	7
7705	7
191367	8
748	1
5091	20
10437	4
387	6
6312	5
6320	5
10947	6
6040	6
8398	6
960	18
6164	6
18410	5
7546	1
11756	6
7616	6
258	5
7716	5
7564	4
7024	0
7090	3
15438	3
11699	9
16791	8
6097	3
11799	7
6187	8
21800	0
18717	8
13837797	7
16641	3
10205670	5
12442	4
6186	8
60329	6
7790	0
1005	5
11210	8
6101	3
1004	4
2340753	6
10325184	6
24590970	7
11695	8
6102	3
13836591	6
7028	0
7615	6
13884973	8
7674	0
6406	7
682	3
13874867	8
10710415	9
6089	1
6087	1
6098	3
7733	5
9990	4
11727	4
7600	12
8896	0
7466	7
14751	2
1609	6
171	4
7727	5
71628	9
22408	0
7728	5
6338	5
13811	12
13871489	14
864	1
220998	13
221117	0
15765	0
11647	4
7506	11
7737	0
5439	6
7003	9
6322	5
13867413	7
553171	10
11525	6
8554	0
13571291	4
12066	0
7703	7
11265	9
12954	11
13229	11
59577	9
10053	5
10018	0
7787	0
26765	7
192642	7
11788	0
63156	7
122446	8
21181	8
26325090	10
13836520	5
6135	4
6309	5
12626	6
11632	9
9994	0
7636	0
13854944	6
7557	4
6125	4
120621	7
4449	0
55205	8
12445	8
14169248	9
7964	13
6193	14
62597	5
7559	4
7677	0
12197	4
13836674	4
11761	7
29015	0
9642	2
156255	0
20119	7
6118	4
363458	0
7684	0
71390	4
8544	0
12219	10
6307	5
7848	9
13816	6
15077490	7
19956441	8
12637	12
13872989	4
11752	6
8577	11
278	2
61487	6
11863	8
5708	7
10536	9
14349	10
7810	7
391	0
13835977	4
6334	5
592	6
13871721	5
374462	0
558883	5
56020	5
8908	0
376	11
10025	12
5004	14
2275	0
4446445	9
10124	6
7852	9
3951	6
7530	0
7766	6
6333	5
14680	8
7827	7
4514529	0
13835316	4
7711	5
12499	0
19953955	7
21109330	8
13638	0
72056	14
10948	6
7815	7
71312	7
2293678	7
2018460	8
29107	6
21169510	9
7552	4
5993	5
13835293	7
62589	0
7738	0
7686	0
7480	0
7776	6
127983	1
1087	3
6092	3
6042	5
6316	5
8878	0
34095	12
7568	4
10340	0
4444608	7
10939	0
11107	8
13835224	5
8141	0
9233	5
23621376	6
21111806	0
69371	9
66565	0
18685	11
15443	2
844	7
18607	5
11930	8
62628	10
67653	10
7030	0
11875	9
7721	5
2656	0
21108550	0
7560	4
13839416	8
13836021	5
13835861	6
7029	0
394562	5
10498	5
13839441	7
21112738	4
6104	3
4481813	4
60524	5
11729	4
9325	0
11694	8
11086	0
13849981	11
6103	3
5894	5
13835209	6
7788	0
13839553	5
6083	1
6314	5
61707	6
63054	0
4510484	9
15803	2
26563	0
70660	12
7679	0
13835235	4
1039	2
10772140	5
28994	4
4937830	4
29008	0
11809	5
8543	5
6111	0
68832	8
13842001	8
22191	9
75951	10
72793	10
72551	11
24641	11
11632871	0
33416	0
29001	7
21106032	6
8909	0
11857	0
7330	0
69982	12
21106015	4
552744	6
10464	6
61191	4
61001	4
8912	0
7791	0
13866593	7
7098	4
7026	0
553742	4
5977	4
13837702	6
13837537	0
9724	0
18801	8
59674	6
558928	4
6330	5
11244	6
7021	6
11795	7
10488	0
13647	3
6402	0
68156	7
71876	13
415	5
10487	0
763	1
13835336	4
24099	6
173	4
5730	5
7678	0
553642	0
13861343	7
13835550	4
8733	5
48024	0
10265270	0
693	3
124968	0
62808	0
8910	0
9614	0
60886	0
28993	10
17131	7
13875283	0
9363	0
13849989	11
11351244	0
558020	0
7553	4
20939	2
518	0
6326	5
20198	3
1143	3
61111	0
4444456	5
2441	0
6296	0
391428	0
733	6
9970	0
8960	1
11117	0
191	10
13837280	5
659	4
1078	8
13835604	7
10772050	7
14198	0
71787	8
7528	0
6827	0
499714	3
7018	6
11911	6
6093	3
13836713	4
21106535	6
7013	6
59447	0
10179239	0
86007	5
390927	4
10756	2
7961	6
12643	0
19231	2
13835630	10
13835459	0
9581	1
13875196	1
73412	6
13492	7
15747	8
7236	2
10410	4
1348	0
558878	11
5978	5
13487	6
6119	4
10404	5
13839199	0
9228	0
71089	0
6342	6
9574	3
83866	0
83850	0
9454	4
7419	4
1108	0
7128	3
8356	4
62530	3
7385	3
7170	2
8903	0
13842613	0
16159	7
7183	2
236	0
553578	11
7736	0
7242	1
7219	2
7521	0
7672	0
12010	7
24533	1
789	9
7088	3
1019	0
13835932	8
65750	5
15461	5
11830	6
6122	4
1095	0
7641	0
63903	3
10497	5
8904	0
7688	0
13874733	0
10437135	3
11660	1
1020	0
21106520	0
18724	3
11042	0
31029	4
21106560	2
21132380	0
8531	1
15855	2
6100	3
13837281	6
21105905	2
66809	1
7448	1
6179	7
7659	0
24535	4
15702	6
25552	1
11871	8
15409	7
20843	0
10940	0
10251740	3
11077	0
24972	0
9326	0
13885245	6
6524	7
28969	4
6967	0
8900	0
12229	0
9360	0
10253	2
8902	0
9350	0
7786	6
6999	0
15965	6
6088	1
10937	0
21106036	3
6977	0
10364	2
62489	1
10384035	3
11409	1
8243	8
7391	3
21108577	4
13257	0
70682	10
4228778	8
13658	0
28992	0
6528	9
7739	0
21168808	0
8335	1
8374	7
21111820	0
6897	5
13863629	1
12228	0
21112023	3
6665	3
247721	7
10437215	4
11731	4
13865438	1
120489	1
2039535	3
13837319	7
7278	5
13875160	0
8899	0
7238	2
21106135	1
773	0
2916	3
12225	0
10197150	8
55091	7
26325085	15
26325087	15
26325088	15
11862	8
8241	6
3210	16
8950	3
7676	0
66996	0
10437074	0
66896	13
30595	4
7710	5
7809	7
63908	1
221226	3
21105959	1
66021	0
17443	1
84971	10
388391	10
10236	0
13837303	5
13648	3
2849146	4
222538	4
73390	5
10437335	5
11576	3
11589	3
7175	4
79969	4
11784	0
7765	6
6883	4
7241	2
13875230	0
7689	0
2038738	1
11785	0
9218	4
7224	1
11600	2
7551	4
558875	4
21106366	4
78	1
7225	2
10181339	5
13839308	3
65523	4
7157	4
2937774	5
502855	4
14556	5
30572	10
58234	0
67460	5
9349	0
8883	0
65936	2
13875281	0
4445317	5
10534	0
6898	6
13644	3
12061	4
29036	4
199342	5
66895	9
62534	3
62408	3
13837329	4
4489	0
15495	7
66887	8
7389	3
9893	5
63518	7
12060	3
62310	6
7420	4
13856009	3
59482	6
12816	2
14678	4
21171407	4
7984	9
28982	1
206561	4
19709	4
21168831	3
21105897	5
13860335	1
6881	4
55443	6
453675	7
971	0
9579	3
21105878	2
21168813	3
60121	3
15427	4
1141	0
63310	0
11021	2
305	13
13846663	4
79280	5
21106091	5
13876539	3
5830	3
69340	5
63889	0
2606	7
10992	2
8674	2
9943	2
7132	3
235	1
13839082	0
13839110	0
13840690	1
13871718	4
21105871	0
21105998	3
7131	3
13856352	3
13866817	0
24722	0
7221	2
7223	1
9903	0
13839105	0
10246	0
18336	7
14866	3
466305	5
13865680	2
11604	1
13634	2
76394	1
440	12
28682	3
447	2
11667	1
13835772	0
6774	1
21168826	2
8071	3
13839128	0
194092	5
27296	4
28973	5
8186	2
13839123	0
11154	3
5979	8
7240	1
13857694	0
7220	2
7745	8
13839151	0
64699	9
12259	0
62517	3
13848467	4
13848808	4
9911	0
72556	5
15753	4
67465	4
7129	3
13837686	0
13839174	0
61538	0
12244	0
10248	0
61411	0
69177	0
13865424	2
917	0
7248	2
21106144	2
21106524	2
13863774	3
11651	3
16119	0
11610	5
11332993	4
10243171	4
10801842	10
11661	2
7138	2
12674	0
13837988	0
6775	2
11672	1
21106146	3
6108	2
21106008	2
8657	1
13875258	0
70715	0
70714	0
11596	3
10244	0
70988	4
86435	5
65785	5
70652	6
7673	0
6745	6
3544	5
8868	0
8097	0
11773	2
13875392	0
6916	7
21105859	2
13630	0
7443	2
8665	2
6633	0
16804	0
7406	4
6907	6
10892	3
10181338	2
299166	2
136966	1
120548	2
73479	2
11783	0
4611	6
13846749	5
13875432	0
12823	1
7176	4
221082	3
12231	0
21106519	4
13875219	0
8935	6
4514586	0
10181341	4
21106018	0
13835344	2
7685	0
238	3
21159695	3
13853758	3
13835151	0
13875320	0
14227	3
5709	2
12821	2
913	3
8070	3
7140	3
7190	3
7310	6
21106140	3
12478	2
1266393	7
455090	2
503239	2
10991	1
191058	3
10986	3
57726	0
21106525	2
13860692	0
13876103	3
7234	2
6621	0
9564	0
21111822	0
13869462	0
10254	3
11460	4
7397	4
6642	0
11465	5
11422	5
3918	5
6794	5
21106014	2
5889	0
13835126	3
21111781	2
924	2
10857	0
8140	0
65	0
13860491	0
13863618	2
13860641	2
13869434	0
13854136	0
6781	3
13838404	4
13837760	0
6630	0
7383	3
123207	0
10008	0
1664	0
4878	0
21106020	3
61765	4
13862559	0
7662	0
21106148	2
10411	4
20570	2
13860775	1
2157	4
21105795	2
2241	2
10616	2
62466	3
62485	2
62472	4
11586	4
7518	0
4962	2
7681	0
21106013	3
10972	3
10980	3
6674	3
6035	4
21106900	2
2005981	3
81815	3
11584	4
7189	3
11591	3
13840647	0
13029	0
21106172	0
21106145	3
64155	4
13851576	1
13837787	3
68676	4
6635	10
11582	2
13853953	3
6988	0
11083	0
13854242	5
13869480	1
11585	4
11488212	3
13864445	0
86394	1
9965	5
2206	2
42330	3
4575	5
2079	5
4590	4
21108548	0
13854248	0
6974	0
6646	10
11629	2
21106019	2
509179	0
89076	2
10664	3
13869414	2
7279	6
62964	3
18219	5
13869451	0
880	4
75956	0
6023	4
456015	1
13869339	0
13875441	0
206493	0
15093	4
4599	1
1577	0
7239	1
434	3
6079	3
7202	2
764	0
10400	2
13662	2
955	2
13030	0
7001	0
71437	0
4759	4
33617	5
13872122	4
13842573	0
17347	4
21106581	3
10586285	6
11595	3
62060	0
5976	0
63906	2
13835351	3
6773	3
30881	5
2923	2
21105870	4
6658	4
11422351	3
7208	2
71193	5
67270	4
6033	4
76154	6
3548	9
642951	4
13860	3
40130	6
13860434	1
21111817	2
5596	0
5915	4
13047	0
25472	6
62467	3
14620	4
6828	0
21105848	1
11080	0
7211	3
7092	4
28947	4
11366	0
18	2
1446	2
71	3
7146	3
13860817	0
11625	4
12133	3
205483	4
1253	5
4745	10
392	0
11778	0
7172	2
13868640	0
18707	0
123	2
502245	4
13860720	0
21106571	0
21106163	0
44152	3
10257	3
13875356	0
19766	0
124	4
204209	3
7142	3
13853943	3
58563	3
10864	3
21106540	0
132	3
331	3
6550	0
78467	4
7315	4
11087	0
6339	6
13875212	0
21108576	3
26516	3
4768	4
20848	5
4963	3
13859497	2
12640	0
6106	3
776	0
7145	3
6480	0
1448	2
38364	0
10343	3
559096	0
3534	6
8098	0
21361761	2
1361549	9
11961	0
7302	0
967	0
556589	4
13846959	2
10837	3
7299	0
2169	4
526	2
21106518	3
27488	0
10437210	1
11954	0
21111772	0
27749	6
7199	3
15517	0
589165	4
17868	0
5027	3
8183	3
5882	3
192748	4
9120	3
67594	3
13856959	4
15489	0
6780	0
4744	10
62484	4
768	0
10437836	5
2991	2
13848793	0
7150	4
361	3
8182	3
992	2
21106470	0
2121	0
392447	5
577	0
6788	0
10437239	3
953	3
13868660	0
6675	3
11588	3
4437893	6
1906	4
1015	0
10870	3
10975	3
906	0
105291	3
7042	3
21106570	0
12044	0
2185	2
13063	2
6736	0
8528	0
68568	3
8876	0
5775	8
10909	0
10918	0
8855	0
256210	0
49179	8
5557	4
24326358	4
21486195	21
10328	0
12047	0
10849	0
8470	6
10851	0
11769	0
13677	2
13846658	0
12045	0
65763	2
10432	0
5142	4
13867714	0
21105699	0
10850	0
1151	0
6852	1
4514549	0
48085	7
14627	0
87265	2
65701	3
18941	4
10831	0
10813	0
10908	0
551	0
16359	3
7044	3
28552	6
29282	6
10829	0
8060	4
15619	0
6737	0
96749	12
29117	3
6688	3
4760	4
12874	5
10841	0
26325182	0
18177	4
8262	2
8273	2
17339596	4
3277	5
15621	0
26260	0
5162	4
12682	0
5593	0
8329	4
6789	0
11776	0
15488	0
707	0
83191	4
5774	5
92494	6
92468	7
11489	0
6586	2
15620	0
15861	0
12705	4
12730	6
472932	4
6950	0
3350	3
218253	0
4333	4
63968	0
6706	2
68437	0
11038	0
2068	0
5236	0
6855	3
13090	2
13303	3
13302	4
133166	3
8067	0
6840	0
8030	4
3008	6
6739	0
2283071	0
8807	0
5791	0
11286	3
21106059	21
13839012	0
7151	2
10903	0
6835	0
5145918	1
15475	0
15755	0
14995	0
14994	0
67470	0
15476	0
15477	0
15478	0
15524	0
15756	0
8058	3
15473	0
17099	0
17098	0
33933	0
15474	0
11003	0
8093	4
36029	8
58496	3
6735	0
4932499	0
8341	0
6592	0
6371	3
2297441	4
7155	3
3693	5
89258	3
26010	0
30600	0
33455	0
33934	0
33932	0
10628694	0
11294	0
4268	2
6604	0
23886	0
33421	0
6838	0
6002	2
6753	0
1262	5
6807	0
4470736	9
20124	0
4911	3
62265	3
64016	3
8319	0
6790	0
6588	3
3652	6
185	0
75995	0
2271976	6
457140	0
84188	0
136000	0
135983	0
136001	0
136002	0
158870	0
157093	0
83374	0
457144	0
135925	0
457145	0
136003	0
84235	0
139025	13
8282	0
34667	0
34871	0
34873	0
56784	0
34872	0
4343	7
1710	0
6600	4
230	4
5660	0
5932	4
196288	11
9797	6
9824	0
4103087	2
34868	0
37905	0
34869	0
37918	0
37915	0
34867	0
25605	0
26011	0
34870	0
34666	0
21924	0
3216	5
6057	4
5807	1
6610	3
21587143	13
61739	0
34866	0
34665	0
34664	0
37904	0
34864	0
34188	0
34865	0
9786472	9
6478	0
65272	3
744	0
6492	0
11708	0
10438331	1
2927	4
5554	0
2928	5
27793	0
82754	0
457138	0
102897	0
457139	0
102947	0
97173	0
102720	0
102801	0
102833	0
102721	0
102856	0
102933	0
103066	0
106355	0
82755	0
82712	0
157094	0
103011	0
102798	0
82762	0
97172	0
2925	4
18547147	11
4380	3
2424	0
34863	0
2760	7
11974	0
32555	3
19232038	10
13835294	0
6514	1
33281	0
56786	0
56789	0
33456	0
46264	0
4777	9
10481872	21
5550	4
553649	2
8124942	5
56787	0
35583	0
82807	0
56794	0
33386	0
33457	0
47912	0
82817	0
46893	0
33280	0
35582	0
33304	0
46263	0
19232037	8
10169	0
5542	7
5376	2
8101973	3
21106365	0
8351654	3
2975965	0
13300034	0
197564	4
34874	0
36972	0
56788	0
533188	0
35579	0
16182	0
46262	0
35580	0
82818	0
56790	0
56795	0
33458	0
82777	0
35584	0
56785	0
56792	0
34189	0
5233	0
2075	6
3438	5
102834	0
102722	0
154865	0
96948	0
102743	0
102857	0
154866	0
106356	0
102787	0
102741	0
97240	0
97055	0
97198	0
102742	0
2915	0
4447447	1
193441	4
2654	11
1278	0
56793	0
454495	0
40191	0
56791	0
35581	0
56775	0
56770	0
5553	0
25677	0
2699	6
60858	4
91432	0
6453	0
8103122	3
33282	0
46285	0
46284	0
82806	0
56776	0
47913	0
32952	0
45446	0
43353	0
56773	0
12549	2
5633	4
14916	2
541032	0
5541	4
97257	0
97224	0
102923	0
96868	0
96864	0
97234	0
97233	0
154062	0
97142	0
12699	0
36975	0
56778	0
43354	0
37779	0
45445	0
36974	0
35585	0
34848	0
84344	0
34850	0
82819	0
56772	0
82820	0
16415	0
56779	0
56768	0
56777	0
84345	0
34668	0
21429023	0
9873	0
5139	4
2003	0
2908	0
3463	0
10292746	0
21782117	0
6066	6
33316	0
16736486	0
5551	4
8111	0
36973	0
37744	0
46894	0
45444	0
56769	0
56780	0
34847	0
39406	0
35081	0
56781	0
56771	0
4575338	0
970	0
56774	0
82765	0
34854	0
46136	0
82736	0
56759	0
36984	0
5026	4
2457	2
96965	0
33198	0
3513	4
34853	0
37745	0
36978	0
34190	0
34191	0
36771	0
36710	0
56757	0
549017	0
84347	0
56764	0
56758	0
47914	0
56762	0
33984	0
33983	0
11283	0
2625	6
26325089	12
13328	0
16736498	0
23977588	0
3584	4
5198	0
6593	0
82783	0
34852	0
37000	0
37019	0
56765	0
39198	0
82740	0
56761	0
56756	0
56766	0
83413	0
34851	0
36976	0
56767	0
56763	0
35108	0
10162	2
6842	0
15827	0
5552	4
34859	0
84346	0
56760	0
56755	0
33666	0
106796	4
9187483	0
3322	4
5768	1
54833	15
11439687	0
4444479	4
33986	0
36983	0
36986	0
45447	0
35566	0
47916	0
46137	0
550258	0
33985	0
26286843	4
11917	0
3841535	4
65234	1
55075	0
34860	0
82738	0
36982	0
36979	0
47915	0
56783	0
36981	0
37004	0
36980	0
56782	0
36977	0
83414	0
84348	0
82823	0
4624	4
26325183	3
4444100	0
34192	0
82822	0
6013	5
70806	2
15520	4
8860	0
4444107	3
36990	0
35912	0
45448	0
36987	0
36988	0
33407	0
36985	0
35205	0
15637	0
82821	0
21106058	21
31006	5
35206	0
82751	0
36989	0
11369	0
15484	0
5113	0
5739	0
8816	0
8817	0
4444102	0
4471584	3
4444553	3
8800	0
29153	0
8804	0
8799	0
8788	0
4067	7
21105591	15
6045	0
75662	2
9219586	6
1043	9
2246	0
29400	4
21105594	13
5678	0
8763	0
21106077	13
4444362	2
