Compound Id	AutocorrelationCharge [ATSc5]
26325084	0.567
26325083	0.484
18019	-0.291
8521	0.135
26325082	0.4
10449	0.5
61149	0.0
2056044	-0.205
26325081	0.317
26824	-0.132
8520	0.053
10451	0.417
2041618	-0.156
6191	0.0
26325080	0.233
76894	0.080
16425	0.0
6153	0.0
10784857	0.802
38403	-0.310
14021447	0.150
9256	0.0
23101	-0.034
10675065	-0.173
10652594	0.657
10696	0.036
62827	0.088
11434292	-0.042
21106179	0.0
122090	-0.039
11557190	0.067
9095782	0.0
12577	0.0
9286	0.0
61346	0.232
6190	0.0
6270	0.004
9484	0.0
6105	0.0
16841	0.0
4927801	0.462
109705	0.198
9088156	-0.126
56144	0.141
23150	0.009
108106	0.072
78828	-0.020
6128	0.0
10452	-0.076
10606755	0.190
3631	-0.332
69569	0.053
15413	0.005
66656	0.006
9411	-0.066
454209	0.0
10733068	0.514
17619	0.004
13837650	0.0
13853215	0.0
9392	0.0
66567	0.252
18971812	0.0
66655	0.006
68328	0.005
13299573	0.220
56117	0.005
12161	0.194
107412	0.059
67414	-0.059
13803	0.094
14441700	0.0
10756390	0.103
68224	0.102
61213	0.0
9254	0.0
9016	0.0
73583	0.0
14998	0.003
2018165	0.0
6148	0.0
69914	-0.064
11671339	-0.064
29040	0.0
67991	0.001
454215	0.0
62826	0.048
7626	0.004
59573	0.031
6156	0.0
10106	0.0
10801109	-0.324
512621	0.002
12933	-0.131
11996	0.003
13835836	0.002
9633	0.0
15789876	-0.256
18688	-0.002
12586	0.0
71433	0.0
68503	0.096
937	0.0
692	0.0
23208	0.0
291	0.0
274	0.0
6084	0.0
6132	0.0
7956	0.0
6094	0.0
11749	0.001
7555	0.0
6120	0.0
7712	0.0
6308	0.0
9646	0.0
10781	0.0
15802	0.0
17976	0.0
7767	0.0
7604	0.0
7010	0.0
6163	0.0
6340	0.0
7671	-0.009
9377	0.0
8560	0.0
11094	0.0
11023	0.0
11055	0.0
10786	0.0
7619	0.0
10755	0.0
11551	0.0
349	0.0
11035	0.0
11104	0.0
10795	0.0
10445	0.0
8569	0.002
11841	0.002
7073	-0.001
123860	-0.088
7849	0.0
17558	0.0
13439	0.0
13402	0.0
6287	-0.010
10227261	-0.193
14840	0.0
13448	0.0
12220	0.002
13619	0.0
7890	0.0
11882	0.0
11883	0.0
10540	0.0
7929	0.0
11897	0.0
11899	0.0
12017	0.0
12072	0.0
11900	0.0
11901	0.0
11146	0.0
11902	0.0
10542	0.0
11906	0.0
7823	0.002
13835376	-0.088
55130	-0.010
6188	0.0
127750	-0.105
14299946	0.145
30713	0.0
14694	0.0
99596	0.0
11849	0.001
7757	-0.005
21106169	0.0
20545	0.0
10441	0.0
14672	0.0
7511	-0.005
10446	-0.015
7657	-0.005
22453	-0.004
6151	0.0
7509	-0.005
7872	-0.005
10433	-0.002
55084	-0.004
7875	-0.005
2062437	0.0
7065	-0.003
11992	-0.010
7913	-0.005
10325078	0.0
92731	0.090
14256731	-0.131
3168	0.001
11153	0.0
29005	-0.005
7472	-0.009
11207996	-0.001
7694	-0.004
11833	0.0
16388	-0.102
455420	0.0
62249	0.006
10420	-0.005
9243	0.0
55188	0.0
7482	-0.004
11716	-0.003
29016	-0.005
7670	0.0
7340	0.001
7747	-0.003
7624	0.001
7627	-0.010
8568	-0.005
14846	0.002
11045	-0.003
11228	0.0
10709	0.0
109838	-0.105
7478	-0.013
10765	0.0
13849665	-0.254
7800	0.002
11148	0.0
11843	-0.005
923	0.0
7475	-0.005
12201	0.0
7515	-0.003
29012	-0.005
10797	0.0
11109	0.0
7538	0.002
7536	0.002
12972	0.0
61266	-0.046
24142	0.0
14829	0.0
23055	0.0
13622	0.0
7463	-0.004
10571	0.004
16180	0.0
13836549	0.0
