Compound Id	VABC
7928	328.674408666962
7734	75.388407278722
5949	118.486134455761
62632	291.016055521234
14348	311.378424041095
7803	144.572345782189
7076	159.231871707256
78998	273.720070895367
17880	158.9474029320
370	161.868330408056
29029	170.374088333361
11884	239.128101643634
2581	294.082439415228
16177	221.832117017767
7730	88.737157412433
13866746	111.504325904332
7016	101.190149829895
15853	204.5361323919
11864	141.651418306134
9053802	259.490470163495
21106586	150.726113781950
67360	187.240147766034
63863	175.128765557150
11891	276.786454789362
7732	83.894165204028
18920	155.714562408295
10113	92.399923129334
11866	135.352193888434
15846	169.944163140167
11845	124.355433680267
15954	138.418577782428
11819	138.418577782428
7566	66.168255384967
29026	152.6481785143
7772	101.190149829895
11739	138.418577782428
7917	259.490470163495
6321	83.894165204028
12209	107.0594490544
11846	118.056209262567
7622	121.122593156561
11861	173.010547034161
15016	330.880942174567
11056	121.122593156561
7915	242.194485537628
23255	88.737157412433
10787	121.122593156561
123993	155.714562408295
55090	110.247449600567
11806	89.763464428534
7630	98.838159904350
8552	127.276361156322
68179	144.142420588995
7901	224.898500911762
6121	75.655480348833
7770	100.7602246367
7558	72.467479802667
11036	138.418577782428
10001	109.980376530456
7064	127.276361156322
175	66.598180578161
6146	86.530623904828
6649	127.276361156322
11029	138.418577782428
6123	71.441172786567
7892	207.602516285895
8576	192.513065167634
6095	55.1714951768
9461	102.096841754947
14692	176.243387557867
11099	89.763464428534
11193	127.276361156322
256	83.894165204028
11794	121.122593156561
7851	157.9210959159
15387	175.217080541767
8012	109.980376530456
7717	83.464240010833
11732	121.122593156561
10511	138.418577782428
654	54.1451881607
6315	92.9514649747
6086	37.875510550933
99440	138.418577782428
11194	138.418577782428
455353	147.208804482989
11110	107.0594490544
13848341	142.220355856645
10265264	134.567877006934
7850	162.135403478167
7882	190.306531660028
7577	58.092422652856
29000	103.826608530695
8574	173.010547034161
11239	103.826608530695
6165	103.826608530695
11865	144.8394188523
21011	103.826608530695
4366810	172.865090616223
512	66.598180578161
11793	121.122593156561
7811	123.329126664167
7835	140.625111290034
11216	138.418577782428
13862665	107.343917829656
932	155.714562408295
22814	28.3837121088
6341	92.684391904589
11678	121.122593156561
11543	138.418577782428
62230	155.714562408295
7533	155.714562408295
13836399	129.912819857122
10526	127.543434226433
10422	155.569105990356
12069	138.273121364489
59483	239.4927207565
13255	108.766134455761
10179173	134.567877006934
7701	109.980376530456
6149	77.553205488273
10790	121.122593156561
71430	126.346587856884
120464	127.543434226433
172	49.302195952295
11180	121.122593156561
13865426	133.430129156083
7434	155.714562408295
259	92.684391904589
7714	92.9514649747
10512	110.247449600567
7812	121.122593156561
7769	106.0331420383
7459	121.122593156561
11024	121.122593156561
7837	138.418577782428
3644	69.234639278961
16778	112.616835231256
7705	112.616835231256
191367	120.977136738622
748	31.576286133233
5091	334.828176666723
10437	75.655480348833
387	86.385167486889
6312	86.530623904828
6320	86.530623904828
10947	103.826608530695
6040	103.826608530695
8398	103.826608530695
960	300.236207414989
6164	103.826608530695
18410	169.159846258667
7546	74.174165204028
11756	77.879409561583
7616	90.047933203789
258	86.530623904828
7716	88.737157412433
7564	71.441172786567
7024	99.9759077552
7090	116.665192829586
15438	134.567877006934
11699	138.273121364489
16791	141.651418306134
6097	58.359495722967
11799	103.681152112756
6187	116.127816734879
21800	134.567877006934
18717	138.418577782428
13837797	115.849675754961
16641	40.918054679161
10205670	64.159981503162
12442	68.499605780407
6186	116.127816734879
60329	97.527384112995
7790	74.458633979283
1005	75.388407278722
11210	138.418577782428
6101	54.1451881607
1004	69.234639278961
2340753	89.778232401146
10325184	89.778232401146
24590970	107.074217027013
11695	120.977136738622
6102	48.8722707591
13836591	95.320850605389
7028	91.470149829895
7615	86.385167486889
13884973	129.912819857122
7674	117.271892381067
6406	107.343917829656
682	51.938654653095
13874867	116.134144530217
10710415	133.430129156083
6089	36.849203534833
6087	41.0635110971
6098	55.723037022167
7733	81.257706503228
9990	72.467479802667
11727	57.662497459661
7600	196.460299659789
8896	82.679923129334
7466	103.681152112756
14751	134.567877006934
1609	97.527384112995
171	58.092422652856
7727	80.231399487128
71628	146.3489540966
22408	30.476536379167
7728	78.024865979522
6338	69.089182861022
13811	192.367608749695
13871489	194.3927785095
864	34.642670027228
220998	209.663593375561
221117	134.567877006934
15765	134.567877006934
11647	149.511871707256
7506	185.033614258428
7737	74.174165204028
5439	86.385167486889
7003	139.299428380589
6322	81.257706503228
13867413	98.408234711156
553171	139.583897155845
11525	101.190149829895
8554	91.470149829895
13571291	63.531796684167
12066	65.668407278722
7703	117.029902246467
11265	140.479654872095
12954	175.071624123828
13229	175.071624123828
59577	146.778879289795
10053	97.024016181834
10018	82.964391904589
7787	99.9759077552
26765	112.186910038061
192642	112.186910038061
11788	110.972667963367
63156	118.486134455761
122446	129.482894663928
21181	129.482894663928
26325090	157.775639497961
13836520	114.919902455522
6135	51.793198235156
6309	89.763464428534
12626	101.190149829895
11632	140.479654872095
9994	56.878180578161
7636	89.118159904350
13854944	97.527384112995
7557	72.467479802667
6125	73.5705634934
120621	112.186910038061
4449	121.969428171534
55205	129.482894663928
12445	129.482894663928
14169248	140.479654872095
7964	201.807305999311
6193	219.103290625178
62597	83.894165204028
7559	63.961721877361
7677	110.972667963367
12197	69.831021101867
13836674	73.019021648033
11761	130.8413905136
29015	82.964391904589
9642	55.1714951768
156255	104.673443545667
20119	112.186910038061
6118	79.728031555967
363458	102.466910038061
7684	102.466910038061
71390	66.414688924973
8544	80.043464428534
12219	183.503939311167
6307	97.024016181834
7848	166.2079546853
13816	94.890925412195
15077490	104.989300171579
19956441	123.183670246228
12637	175.952474721989
13872989	66.598180578161
11752	94.890925412195
8577	200.025329017067
278	40.796438026989
61487	114.3200008077
11863	148.911970059434
5708	105.887685620361
10536	165.433359765334
14349	182.7293443912
7810	131.615985433567
391	27.0654827584
13835977	68.804714085767
6334	77.594940786328
592	84.178633979283
13871721	83.894165204028
374462	87.3774589198
558883	89.763464428534
56020	89.763464428534
8908	117.271892381067
376	159.516340482511
10025	176.812325108378
5004	211.404294360111
2275	63.031948577922
4446445	150.441645006695
10124	107.0594490544
7852	165.433359765334
3951	90.047933203789
7530	121.969428171534
7766	114.3200008077
6333	72.751948577922
14680	148.137375139467
7827	130.8413905136
4514529	23.767526471233
13835316	70.9341047926
7711	97.024016181833
12499	120.294552604893
19953955	105.887685620361
21109330	129.912819857122
13638	128.268652589234
72056	233.688727612323
10948	95.320850605389
7815	130.8413905136
71312	99.918342458586
2293678	99.918342458586
2018460	117.214327084453
29107	94.890925412195
21169510	138.317595215889
7552	79.728031555967
5993	77.594940786328
13835293	112.616835231256
62589	110.972667963367
7738	58.001247802428
7686	110.972667963367
7480	117.126435963128
7776	113.545405887733
127983	25.706986908728
1087	42.009477458722
6092	62.4320469301
6042	88.781631263833
6316	90.866548119267
8878	104.915433680267
34095	199.096758360589
7568	64.083338529533
10340	75.297232428295
4444608	115.849675754961
10939	123.425660380828
11107	123.183670246228
13835224	78.024865979522
8141	88.833691129095
9233	96.249421261867
23621376	88.591700994495
21111806	93.301649353413
69371	201.8590787648
66565	87.002424935713
18685	181.800773734723
15443	123.425660380828
844	90.332401979044
18607	96.249421261867
11930	123.183670246228
62628	164.504789108856
67653	177.3464712486
7030	71.822175278483
11875	147.208804482989
7721	96.249421261867
2656	165.593614258428
21108550	93.301649353413
7560	78.9534366360
13839416	129.912819857122
13836021	80.231399487128
13835861	97.527384112995
7029	80.327933203789
394562	81.257706503228
10498	81.3793231554
13839441	112.616835231256
21112738	70.382562947233
6104	56.274578867533
4481813	60.298956160461
60524	77.594940786328
11729	78.9534366360
9325	93.301649353413
11694	123.183670246228
11086	114.635433680267
13849981	185.033614258428
6103	61.657452010133
5894	71.295716368628
13835209	95.320850605389
7788	97.3394490544
13839553	78.024865979522
6083	45.136062304233
6314	81.257706503228
61707	94.890925412195
63054	114.226993754587
4510484	150.441645006695
15803	177.950072959228
26563	256.493175713767
70660	170.513100690678
7679	106.129675754961
13835235	60.728881353656
1039	61.657452010133
10772140	73.303490423289
28994	60.298956160461
4937830	63.961721877361
29008	76.380698711634
11809	84.445707049394
8543	90.866548119267
6111	48.0879538776
68832	124.639902455522
13842001	132.119353364728
22191	141.935887081389
75951	159.231871707256
72793	159.231871707256
72551	176.527856333123
24641	176.527856333122
11632871	230.406964387339
33416	213.110979761473
29001	107.343917829656
21106032	108.162532745133
8909	134.567877006934
11857	114.635433680267
7330	77.407005727734
69982	164.213876272978
21106015	67.149722423528
552744	90.047933203789
10464	94.890925412195
61191	125.455419530147
61001	157.410930081081
8912	169.728783809178
7791	93.6766833375
13866593	117.029902246467
7098	125.455419530147
7026	91.470149829895
553742	70.9341047926
5977	71.485646637967
13837702	99.7339176206
13837537	85.170925412195
9724	156.803387557867
18801	132.119353364728
59674	98.553691129095
558928	70.9341047926
6330	77.594940786328
11244	88.591700994495
7021	88.591700994495
11795	112.186910038061
10488	97.623917829656
13647	125.916662663689
6402	154.166928857067
68156	114.823368738861
71876	211.119825584856
415	82.437932994734
10487	115.186975525633
763	26.136912101922
13835336	62.935414861261
24099	97.527384112995
173	60.298956160461
5730	86.6967144084
7678	108.766134455761
553642	131.931418306134
13861343	97.426401546456
13835550	65.141948368867
8733	80.231399487128
48024	104.673443545667
10265270	156.803387557867
693	43.002971534594
124968	74.635641667707
62808	74.635641667707
8910	169.159846258667
9614	87.234090503107
60886	170.361564856318
28993	173.606928857067
17131	194.934009757684
13875283	104.530075128973
9363	80.934866085407
13849989	185.033614258428
11351244	99.642516278667
558020	74.635641667707
7553	77.091572855167
20939	163.886928857067
518	N/A
6326	88.781631263833
20198	199.047835659311
1143	53.999731742761
61111	80.934866085407
4444456	88.230089418467
2441	162.957155557628
6296	155.381170931761
391428	154.166928857067
733	86.815092680083
9970	126.062119081628
8960	30.549979117133
11117	94.7029903536
191	142.220355856645
13837280	86.145172563033
659	70.447678710695
1078	107.628386604911
13835604	106.317610813556
10772050	103.725625964156
14198	154.166928857067
71787	112.041453620122
7528	121.969428171534
6827	191.3953568096
499714	117.126435963128
7018	93.235933749956
11911	103.992699034267
6093	60.347130074667
13836713	76.3169779352
21106535	99.656774819828
7013	106.0776158897
59447	104.673443545667
10179239	156.803387557867
86007	245.947340910567
390927	175.313614258428
10756	175.313614258428
7961	97.571857964394
12643	106.129675754961
19231	108.620678037822
13835630	149.699806765850
13835459	87.3774589198
9581	113.320301829534
13875196	113.320301829534
73412	112.235083952267
13492	202.238424033867
15747	219.534408659734
7236	117.126435963128
10410	150.350470156267
1348	71.2045415182
558878	182.397155557628
5978	79.237905411256
13487	184.9424394080
6119	75.5581978451
10404	167.646454782134
13839199	92.163291860967
9228	102.445158273540
71089	85.864067443267
6342	103.992699034267
9574	119.474069829295
83866	117.556361156322
83850	117.556361156322
9454	136.770054455162
7419	150.350470156267
1108	98.462516278667
7128	133.0544855304
8356	150.350470156267
62530	126.7552611127
7385	133.0544855304
7170	184.9424394080
8903	68.5680828174
13842613	109.459276486834
16159	120.737141814767
7183	150.350470156267
236	81.1665316528
553578	182.397155557628
7736	60.207781310034
7242	109.459276486834
7219	115.758500904534
7521	115.758500904534
7672	119.259526732767
12010	137.609168126266
24533	103.160052069134
789	122.287912529978
7088	150.350470156267
1019	63.490327541934
13835932	112.901304006511
65750	161.347230364434
15461	167.646454782134
11830	120.313183500399
6122	85.721214248666
1095	83.892962561067
7641	115.758500904534
63903	126.7552611127
10497	103.017198874532
8904	68.5680828174
7688	85.864067443267
13874733	92.163291860967
10437135	111.950278769695
11660	133.0544855304
1020	74.8673072351
21106520	92.163291860967
18724	144.051245738567
11042	109.459276486834
31029	85.721214248666
21106560	109.459276486834
21132380	109.459276486834
8531	150.350470156267
15855	170.040696856828
6100	68.425229622799
13837281	101.356240333467
21105905	109.459276486834
66809	100.953518561528
7448	150.350470156267
6179	119.2037668047
7659	133.0544855304
24535	155.048005946734
15702	196.700435123281
25552	137.752021320867
11871	149.3504145712
15409	182.590449482456
20843	103.160052069134
10940	109.459276486834
10251740	90.241227128617
11077	109.459276486834
24972	120.4560366950
9326	96.024317203668
13885245	165.294464856589
6524	284.014367312112
28969	130.702495604856
6967	115.758500904534
8900	57.191103124234
12229	83.657533935661
9360	96.024317203668
10253	150.350470156267
8902	68.5680828174
9350	96.024317203668
7786	114.758445319467
6999	150.350470156267
15965	165.294464856589
6088	51.129244996932
10937	109.459276486834
21106036	119.242404261902
6977	133.0544855304
10364	110.485583502934
62489	100.953518561528
10384035	111.950278769695
11409	133.0544855304
8243	318.606336563845
7391	124.548727605095
21108577	156.788706931284
13257	100.953518561528
70682	185.491573662867
4228778	306.867738114834
13658	137.752021320867
28992	103.160052069134
6528	353.198305815579
7739	67.720045159467
21168808	85.016029785334
8335	150.350470156267
8374	182.590449482456
21111820	85.016029785334
6897	147.998480230722
13863629	81.451000428056
12228	N/A
21112023	127.979827754601
6665	151.396174438636
247721	182.590449482456
10437215	129.246263395561
11731	80.166476067733
13865438	124.548727605095
120489	94.654294143828
2039535	111.950278769695
13837319	284.014367312112
7278	147.998480230722
13875160	113.6735840491
8899	61.420820741767
7238	107.252742979228
21106135	124.548727605095
773	53.908556892334
2916	64.4196812818
12225	80.7863121678
10197150	104.991927904111
55091	105.932159471761
26325085	252.972346589889
26325087	252.972346589889
26325088	252.972346589889
11862	150.899604411134
8241	249.422398060378
3210	268.877078686962
8950	130.4180268296
7676	96.377599423233
66996	83.779150587834
10437074	83.779150587834
66896	294.872115162962
30595	147.998480230722
7710	99.011650533533
7809	133.603619785267
63908	109.743745262089
221226	127.039729887956
21105959	124.548727605095
66021	83.779150587834
17443	94.654294143828
84971	138.987515332939
388391	138.987515332939
10236	133.0544855304
13837303	214.830428808645
13648	115.613044486595
2849146	118.104046769456
222538	118.104046769456
73390	135.400031395322
10437335	135.400031395322
11576	147.998480230723
11589	147.998480230723
7175	147.998480230722
79969	182.590449482456
11784	90.078375005533
7765	116.3076351594
6883	130.702495604856
7241	97.887134667534
13875230	113.6735840491
7689	90.078375005533
2038738	91.587910249834
11785	90.078375005533
9218	138.976587962768
7224	104.186359085234
11600	98.746985053922
7551	81.715665907667
558875	79.079207206867
21106366	139.208253530161
78	97.887134667534
7225	97.887134667534
10181339	147.998480230722
13839308	121.4823437111
65523	118.104046769456
7157	147.998480230722
2937774	150.489482513584
502855	180.238459556911
14556	141.699255813022
30572	135.921131438945
58234	165.593614258428
67460	156.074312962834
9349	98.230850711273
8883	144.446928857067
65936	91.587910249834
13875281	113.6735840491
4445317	221.928650734428
10534	109.362516278667
6898	162.658006155789
13644	115.613044486595
12061	138.778328336967
29036	79.630749052233
199342	225.688176659495
66895	225.688176659495
62534	130.272570411661
62408	130.272570411661
13837329	180.238459556911
4489	107.010526353122
15495	191.380676183017
66887	208.392192033628
7389	112.976585785795
9893	156.504238156028
63518	191.096207407761
12060	141.844712230961
62310	174.084691557150
7420	148.265553300834
13856009	115.613044486595
59482	173.800222781895
12816	98.317059860728
14678	159.140696856828
21171407	83.084755547866
7984	130.197288632378
28982	124.548727605095
206561	133.193497887717
19709	150.634938931523
21168831	130.969568674967
21105897	156.788706931284
13860335	107.252742979228
6881	139.208253530161
55443	176.436681482695
453675	193.732666108562
971	89.956758353361
9579	119.474069829295
21105878	133.338954305656
21168813	139.208253530161
60121	133.338954305656
15427	144.051245738567
1141	97.048536218522
63310	131.640505470256
11021	124.548727605095
305	165.954577257528
13846663	159.140696856828
79280	167.930923557389
21106091	176.436681482695
13876539	121.912268904295
5830	124.548727605095
69340	159.140696856828
63889	98.868601706095
2606	106.362084664955
10992	124.548727605095
8674	133.338954305656
9943	98.317059860728
7132	121.912268904295
235	104.616284278428
13839082	107.252742979228
13839110	124.548727605095
13840690	113.6735840491
13871718	141.844712230961
21105871	107.252742979228
21105998	159.140696856828
7131	124.548727605095
13856352	126.7552611127
13866817	111.588667193667
24722	332.529383114301
7221	106.822817786034
7223	109.459276486834
9903	120.6980268296
13839105	124.548727605095
10246	141.844712230961
18336	175.297730988884
14866	182.305980707201
466305	191.380676183017
13865680	124.548727605095
11604	124.548727605095
13634	106.822817786034
76394	106.677361368095
440	165.073726659367
28682	109.313820068895
447	116.042969679789
11667	122.463810749661
13835772	107.252742979228
6774	142.129181006217
21168826	121.912268904295
8071	128.617578749422
13839128	124.548727605095
194092	150.205013738328
27296	150.634938931523
28973	167.930923557389
8186	139.208253530161
13839123	124.548727605095
11154	66.340312767366
5979	134.414834575133
7240	106.822817786034
13857694	111.588667193667
7220	113.122042203734
7745	112.041453620122
13839151	124.548727605095
64699	132.018370798189
12259	167.646454782134
62517	133.338954305656
13848467	133.338954305656
13848808	139.492722305417
9911	141.844712230961
72556	150.634938931523
15753	167.500998364195
67465	167.500998364195
7129	130.4180268296
13837686	105.167826123795
13839174	124.548727605095
61538	141.844712230961
12244	141.844712230961
10248	141.844712230961
61411	159.140696856828
69177	159.140696856828
13865424	121.912268904295
917	159.9875318718
7248	130.4180268296
21106144	124.403271187156
21106524	121.912268904295
13863774	124.403271187156
11651	133.338954305656
16119	141.844712230961
11610	150.205013738328
11332993	150.205013738328
10243171	150.205013738328
10801842	167.4944368550
11661	130.4180268296
7138	107.107286561289
12674	172.5859807072
13837988	111.588667193667
6775	127.206186517667
11672	127.206186517667
21106146	124.403271187156
6108	57.597574040267
21106008	156.788706931284
8657	116.042969679789
13875258	117.746135256234
70715	87.851701794967
70714	87.851701794967
11596	156.788706931284
10244	159.140696856828
70988	174.084691557150
86435	174.084691557150
65785	191.380676183017
70652	191.380676183017
7673	100.450150630367
6745	165.294464856589
3544	217.182418734189
8868	98.655810203495
8097	137.994011455467
11773	127.206186517667
13875392	117.746135256234
6916	191.380676183017
21105859	133.338954305656
13630	94.150926212667
7443	107.107286561289
8665	116.042969679789
6633	120.378893894228
16804	176.436681482695
7406	156.788706931284
6907	174.084691557150
10892	139.492722305417
10181338	139.492722305417
299166	124.403271187156
136966	122.585427401834
120548	129.246263395561
73479	124.403271187156
11783	94.150926212667
4611	165.294464856589
13846749	156.788706931284
13875432	105.167826123795
12823	122.463810749661
7176	139.492722305417
221082	130.4180268296
12231	111.853518561528
21106519	161.347230364434
13875219	105.167826123795
8935	170.137457064995
4514586	27.840077678367
10181341	130.702495604856
21106018	122.463810749661
13835344	147.998480230722
7685	94.150926212667
238	113.406510978989
21159695	144.051245738567
13853758	144.051245738567
13835151	109.459276486834
13875320	117.746135256234
14227	137.123336674728
5709	107.107286561289
12821	112.976585785795
913	107.107286561289
8070	130.702495604856
7140	130.702495604856
7190	130.702495604856
7310	158.995240438889
21106140	182.590449482456
12478	112.976585785795
1266393	112.9700242766
455090	114.1568122773
503239	114.1568122773
10991	126.7552611127
191058	154.152248230484
10986	154.152248230484
57726	153.237155557628
21106525	126.7552611127
13860692	109.459276486834
13876103	165.294464856589
7234	109.459276486834
6621	118.346036904056
9564	116.042969679789
21111822	116.971540336267
13869462	126.7552611127
10254	132.909029112461
11460	132.909029112461
7397	132.909029112461
6642	184.9424394080
11465	150.205013738328
11422	150.205013738328
3918	250.414689493289
6794	161.347230364434
21106014	119.827352048861
5889	92.163291860967
13835126	137.123336674728
21111781	130.702495604856
924	126.7552611127
10857	120.378893894228
8140	120.378893894228
65	120.378893894228
13860491	126.7552611127
13863618	113.406510978989
13860641	126.7552611127
13869434	126.7552611127
13854136	109.459276486834
6781	133.193497887717
13838404	83.703300259367
13837760	98.746985053922
6630	126.7552611127
7383	135.0421198821
123207	102.941152913228
10008	85.864067443267
1664	85.864067443267
4878	98.746985053922
21106020	122.318354331722
61765	130.702495604856
13862559	126.7997349641
7662	126.7997349641
21106148	133.193497887717
10411	148.120096882895
20570	120.4560366950
13860775	118.249503187395
2157	162.942474931045
21105795	113.406510978989
2241	115.613044486595
10616	139.347265887478
62466	132.909029112461
62485	132.909029112461
62472	156.643250513345
11586	156.643250513345
7518	115.6612184008
4962	116.042969679789
7681	99.6755557104
21106013	122.318354331722
10972	132.690129956556
10980	132.690129956556
6674	132.690129956556
6035	147.998480230723
21106900	156.788706931284
2005981	63.7185290998
81815	83.131858032722
11584	149.986114582422
7189	130.702495604856
11591	136.856263604617
13840647	126.7552611127
13029	135.589961664661
21106172	135.589961664661
21106145	147.853023812784
64155	176.291225064756
13851576	117.746135256234
13837787	115.897513261850
68676	161.124631145722
6635	163.733886425267
11582	130.127113993722
13853953	122.318354331722
6988	120.378893894228
11083	120.378893894228
13854242	158.995240438889
13869480	118.249503187395
11585	141.699255813022
11488212	140.381026462622
13864445	126.7997349641
86394	157.726716796684
9965	156.788706931284
2206	175.022701422550
42330	192.318686048417
4575	226.910655300150
2079	226.910655300150
