Compound Id	ChiPathCluster [SPC-6]
13836674	0.0
11761	0.236
29015	0.0
9642	0.0
156255	0.471
20119	0.204
6118	0.0
363458	0.408
7684	0.408
71390	0.0
8544	0.0
12219	0.0
6307	0.0
7848	0.0
13816	0.0
15077490	0.0
19956441	0.0
12637	0.0
13872989	0.0
11752	0.0
8577	0.0
278	0.0
61487	0.0
11863	0.0
5708	0.0
10536	0.0
14349	0.0
7810	0.0
391	0.0
13835977	0.0
6334	0.0
592	0.0
13871721	0.0
374462	0.0
558883	0.0
56020	0.0
8908	0.0
376	0.289
10025	0.289
5004	0.289
2275	0.0
4446445	0.0
10124	0.0
7852	0.0
3951	0.0
7530	1.138
7766	0.0
6333	0.0
14680	0.0
7827	0.0
4514529	0.0
13835316	0.0
7711	0.0
12499	7.020
19953955	0.0
21109330	0.0
13638	0.0
72056	0.0
10948	0.0
7815	0.0
71312	0.0
2293678	0.0
2018460	0.816
29107	0.0
21169510	1.443
7552	0.0
5993	0.0
13835293	0.0
62589	0.408
7738	0.0
7686	0.408
7480	0.408
7776	0.0
127983	0.0
1087	0.0
6092	0.0
6042	0.0
6316	0.0
8878	0.766
34095	0.0
7568	0.0
10340	0.0
4444608	0.0
10939	1.138
11107	0.144
13835224	0.0
8141	0.0
9233	0.0
23621376	0.0
21111806	1.020
69371	2.652
66565	1.020
18685	0.0
15443	0.493
844	0.236
18607	0.0
11930	0.962
62628	0.0
67653	0.0
7030	0.0
11875	0.0
7721	0.0
2656	6.709
21108550	1.138
7560	0.0
13839416	0.0
13836021	0.0
13835861	0.0
7029	0.0
394562	0.0
10498	0.0
13839441	0.0
21112738	0.0
6104	0.0
4481813	0.0
60524	0.0
11729	0.0
9325	1.138
11694	0.289
11086	0.408
13849981	0.723
6103	0.0
5894	0.0
13835209	0.0
7788	0.0
13839553	0.0
6083	0.0
6314	0.0
61707	0.0
63054	5.039
4510484	0.306
15803	2.771
26563	0.0
70660	1.973
7679	0.408
13835235	0.0
1039	0.0
10772140	0.0
28994	0.0
4937830	0.0
29008	0.0
11809	0.0
8543	0.0
6111	0.0
68832	0.667
13842001	0.289
22191	0.638
75951	0.748
72793	0.923
72551	0.706
24641	0.923
11632871	0.0
33416	0.0
29001	0.236
21106032	0.0
8909	0.0
11857	0.0
7330	0.0
69982	6.598
21106015	0.0
552744	0.0
10464	0.0
61191	2.490
61001	3.713
8912	0.0
7791	0.0
13866593	0.0
7098	3.298
7026	0.0
553742	0.0
5977	0.0
13837702	0.0
13837537	0.0
9724	4.893
18801	0.0
59674	0.0
558928	0.0
6330	0.0
11244	0.0
7021	0.0
11795	0.204
10488	0.408
13647	1.040
6402	4.893
68156	0.0
71876	0.604
415	0.0
10487	0.408
763	0.0
13835336	0.0
24099	0.0
173	0.0
5730	0.0
7678	0.408
553642	0.0
13861343	0.0
13835550	0.0
8733	0.0
48024	0.408
10265270	1.886
693	0.0
124968	0.408
62808	0.408
8910	0.0
9614	0.408
60886	14.042
28993	0.346
17131	2.957
13875283	1.138
9363	0.408
13849989	0.448
11351244	0.766
558020	0.408
7553	0.0
20939	1.498
518	N/A
6326	0.0
20198	9.723
1143	0.0
61111	0.408
4444456	0.0
2441	8.867
6296	3.250
391428	3.108
733	0.0
9970	0.408
8960	0.0
11117	0.0
191	0.289
13837280	0.0
659	0.0
1078	0.667
13835604	0.0
10772050	0.0
14198	4.893
71787	0.667
7528	1.138
6827	1.886
499714	1.581
7018	0.0
11911	0.0
6093	0.0
13836713	0.0
21106535	0.0
7013	0.0
59447	0.408
10179239	1.886
86007	6.268
390927	2.490
10756	3.019
7961	0.0
12643	0.408
19231	0.493
13835630	0.612
13835459	0.0
9581	1.240
13875196	1.069
73412	0.0
13492	0.650
15747	0.650
7236	0.493
10410	1.093
1348	0.0
558878	0.448
5978	0.0
13487	0.650
6119	0.0
10404	0.650
13839199	0.408
9228	1.138
71089	0.408
6342	0.0
9574	1.982
83866	1.138
83850	1.138
9454	1.685
7419	0.679
1108	0.408
7128	1.040
8356	1.374
62530	0.637
7385	0.637
7170	2.566
8903	0.0
13842613	1.020
16159	0.236
7183	1.498
236	0.0
553578	0.448
7736	0.0
7242	0.493
7219	0.493
7521	1.138
7672	0.408
12010	0.0
24533	0.493
789	1.361
7088	2.151
1019	0.0
13835932	0.667
65750	0.650
15461	2.541
11830	0.0
6122	0.0
1095	0.0
7641	1.020
63903	0.637
10497	0.0
8904	0.0
7688	0.408
13874733	0.408
10437135	0.637
11660	1.069
1020	0.0
21106520	0.408
18724	2.151
11042	1.138
31029	0.0
21106560	0.493
21132380	1.020
8531	1.352
15855	2.722
6100	0.0
13837281	0.0
21105905	0.493
66809	0.493
7448	1.040
6179	0.0
7659	1.747
24535	2.238
15702	4.354
25552	1.609
11871	0.0
15409	1.087
20843	1.138
10940	1.138
10251740	0.805
11077	1.020
24972	2.076
9326	1.138
13885245	1.284
6524	5.045
28969	1.093
6967	1.138
8900	0.0
12229	0.408
9360	1.020
10253	2.134
8902	0.0
9350	1.138
7786	0.0
6999	3.374
15965	1.565
6088	0.0
10937	1.138
21106036	2.771
6977	2.076
10364	0.493
62489	0.493
10384035	0.637
11409	1.305
8243	4.374
7391	0.637
21108577	1.843
13257	1.138
70682	0.0
4228778	1.886
13658	3.374
28992	1.138
6528	4.374
7739	0.0
21168808	0.0
8335	1.609
8374	1.530
21111820	0.0
6897	1.540
13863629	0.204
12228	N/A
21112023	1.498
6665	6.807
247721	0.864
10437215	0.679
11731	0.0
13865438	1.069
120489	0.493
2039535	0.637
13837319	4.374
7278	1.260
13875160	1.138
8899	0.0
7238	0.493
21106135	1.240
773	0.0
2916	0.0
12225	0.0
10197150	0.667
55091	0.0
26325085	0.677
26325087	0.888
26325088	0.808
11862	0.0
8241	4.444
3210	0.818
8950	0.637
7676	0.408
66996	0.408
10437074	0.408
66896	1.530
30595	2.614
7710	0.0
7809	0.0
63908	1.069
221226	1.224
21105959	1.305
66021	0.408
17443	0.493
84971	1.955
388391	1.955
10236	2.190
13837303	4.373
13648	1.040
2849146	1.374
222538	1.374
73390	1.540
10437335	1.540
11576	2.722
11589	1.488
7175	1.853
79969	1.685
11784	0.408
7765	0.0
6883	1.374
7241	0.493
13875230	1.020
7689	0.408
2038738	0.493
11785	0.408
9218	1.697
7224	0.493
11600	0.819
7551	0.0
558875	0.0
21106366	1.093
78	0.493
7225	0.493
10181339	0.953
13839308	0.637
65523	1.374
7157	2.199
2937774	2.020
502855	2.459
14556	1.540
30572	0.911
58234	8.867
67460	0.650
9349	1.138
8883	3.818
65936	0.493
13875281	1.138
4445317	4.703
10534	0.0
6898	2.003
13644	1.040
12061	0.679
29036	0.0
199342	3.273
66895	1.530
62534	1.224
62408	1.589
13837329	4.181
4489	1.138
15495	2.669
66887	1.530
7389	0.637
9893	1.540
63518	1.530
12060	1.224
62310	2.704
7420	0.679
13856009	1.040
59482	1.565
12816	0.493
14678	1.267
21171407	0.0
7984	0.0
28982	1.069
206561	1.853
19709	2.238
21168831	0.637
21105897	2.669
13860335	0.493
6881	1.374
55443	0.650
453675	0.650
971	0.408
9579	1.498
21105878	1.040
21168813	1.982
60121	1.589
15427	0.679
1141	1.020
63310	3.511
11021	1.069
305	4.671
13846663	2.490
79280	1.320
21106091	2.911
13876539	0.637
5830	0.637
69340	0.650
63889	1.138
2606	0.0
10992	1.240
8674	1.352
9943	0.493
7132	1.040
235	0.493
13839082	1.138
13839110	1.747
13840690	0.493
13871718	0.679
21105871	1.020
21105998	2.771
7131	1.040
13856352	0.637
13866817	1.138
24722	3.771
7221	0.493
7223	0.493
9903	1.414
13839105	2.076
10246	3.277
18336	2.966
14866	2.490
466305	3.045
13865680	1.305
11604	1.240
13634	0.493
76394	1.069
440	3.170
28682	1.040
447	1.305
11667	1.069
13835772	1.138
6774	2.665
21168826	1.240
8071	2.134
13839128	2.076
194092	2.181
27296	1.267
28973	1.237
8186	1.498
13839123	2.076
11154	0.0
5979	0.0
7240	0.493
13857694	1.020
7220	0.493
7745	0.667
13839151	2.190
64699	1.443
12259	5.039
62517	1.302
13848467	0.679
13848808	2.614
9911	3.374
72556	0.650
15753	3.583
67465	2.437
7129	1.040
13837686	1.138
13839174	2.190
61538	3.511
12244	3.277
10248	3.277
61411	5.039
69177	5.039
13865424	1.069
917	2.533
7248	1.240
21106144	2.134
21106524	1.305
13863774	1.498
11651	1.224
16119	3.511
11610	1.260
11332993	1.697
10243171	1.685
10801842	1.040
11661	1.069
7138	1.040
12674	1.886
13837988	1.138
6775	1.609
11672	1.040
21106146	1.982
6108	0.0
21106008	2.482
8657	1.240
13875258	1.138
70715	0.408
70714	0.408
11596	1.643
10244	5.039
70988	1.812
86435	1.512
65785	1.655
70652	1.313
7673	0.408
6745	2.311
3544	3.276
8868	1.414
8097	1.886
11773	1.352
13875392	1.020
6916	2.010
21105859	1.040
13630	0.408
7443	1.069
8665	1.069
6633	2.190
16804	7.020
7406	1.657
6907	2.044
10892	2.588
10181338	1.488
299166	1.498
136966	1.069
120548	1.498
73479	2.112
11783	0.408
4611	0.754
13846749	2.020
13875432	1.020
12823	1.069
7176	1.853
221082	0.637
12231	1.138
21106519	1.267
13875219	1.138
8935	2.481
4514586	0.0
10181341	1.093
21106018	2.076
13835344	1.488
7685	0.408
238	1.040
21159695	1.224
13853758	1.498
13835151	1.138
13875320	1.138
14227	1.982
5709	1.040
12821	1.240
913	1.040
8070	2.134
7140	1.982
7190	1.498
7310	1.284
21106140	2.579
12478	1.069
1266393	0.204
455090	1.040
503239	1.040
10991	1.240
191058	2.566
10986	1.943
57726	6.080
21106525	1.069
13860692	1.020
13876103	2.393
7234	0.493
6621	2.475
9564	2.076
21111822	1.138
13869462	2.076
10254	2.134
11460	1.374
7397	1.093
6642	7.020
11465	1.540
11422	2.181
3918	6.912
6794	1.540
21106014	1.305
5889	0.408
13835126	1.498
21111781	1.609
924	1.040
10857	2.190
8140	2.076
65	2.076
13860491	2.076
13863618	1.305
13860641	1.305
13869434	2.076
13854136	1.138
6781	2.588
13838404	0.0
13837760	1.138
6630	2.190
7383	0.637
123207	1.138
10008	0.408
1664	0.408
4878	1.020
21106020	1.498
61765	1.374
13862559	2.076
7662	1.747
21106148	1.488
10411	1.685
20570	1.040
13860775	1.305
2157	3.123
21105795	1.240
2241	1.040
10616	3.731
62466	1.982
62485	1.498
62472	2.824
11586	2.298
7518	1.138
4962	1.305
7681	0.408
21106013	1.982
10972	1.982
10980	1.498
6674	2.134
6035	1.853
21106900	2.816
2005981	0.0
81815	0.805
11584	1.853
7189	1.498
11591	1.488
13840647	2.190
13029	3.511
21106172	3.277
21106145	2.566
64155	2.298
13851576	0.493
13837787	2.134
68676	2.964
6635	2.607
11582	1.993
13853953	2.134
6988	2.076
11083	1.747
13854242	2.020
13869480	1.240
11585	1.853
11488212	2.771
13864445	2.190
86394	5.408
9965	1.540
2206	5.405
42330	6.285
4575	7.936
2079	6.421
4590	1.812
21108548	1.138
13854248	1.138
6974	1.138
6646	1.955
11629	2.151
21106019	1.069
509179	1.886
89076	1.896
10664	1.982
13869414	1.069
7279	1.723
62964	9.631
18219	0.0
13869451	1.020
880	1.093
75956	1.886
6023	1.374
456015	0.493
13869339	1.138
13875441	1.020
206493	4.8
15093	1.685
4599	8.616
1577	0.0
7239	0.493
434	1.982
6079	1.498
7202	1.488
764	1.138
10400	1.337
13662	1.498
955	1.498
13030	3.277
7001	3.374
71437	6.080
4759	3.285
33617	3.761
13872122	0.679
13842573	1.138
17347	2.151
21106581	1.943
10586285	6.093
11595	1.943
62060	16.433
5976	1.747
63906	1.069
13835351	2.622
6773	3.058
30881	3.122
2923	2.357
21105870	0.679
6658	3.781
11422351	5.299
7208	1.943
71193	2.541
67270	3.298
6033	2.490
76154	3.580
3548	4.338
642951	3.954
13860	1.040
40130	4.557
13860434	2.296
21111817	1.305
5596	1.138
5915	1.093
13047	5.039
25472	3.237
62467	1.982
14620	2.934
6828	1.886
21105848	2.665
11080	1.020
7211	1.943
7092	2.151
28947	2.492
11366	3.277
18	3.494
1446	2.771
71	2.722
7146	3.069
13860817	2.076
11625	1.697
12133	2.583
205483	1.853
1253	2.181
4745	2.258
392	1.138
11778	1.747
7172	2.566
13868640	1.138
18707	2.076
123	1.069
502245	2.459
13860720	2.076
21106571	3.277
21106163	3.374
44152	6.285
10257	3.731
13875356	1.020
19766	5.039
124	1.685
204209	2.343
7142	1.982
13853943	2.134
58563	1.498
10864	2.134
21106540	3.511
132	1.498
331	2.134
6550	3.997
78467	1.685
7315	2.250
11087	0.408
6339	0.0
13875212	1.138
21108576	1.498
26516	0.637
4768	3.073
20848	3.553
4963	2.134
13859497	2.250
12640	0.0
6106	0.0
776	1.414
7145	1.982
6480	2.475
1448	3.673
38364	2.190
10343	5.510
559096	7.285
3534	6.621
8098	1.886
21361761	3.101
1361549	1.479
11961	3.277
7302	1.579
967	7.020
556589	1.762
13846959	1.498
10837	4.350
7299	1.579
2169	2.731
526	1.488
21106518	1.982
27488	2.190
10437210	2.112
11954	3.511
21111772	3.374
27749	3.276
7199	1.488
15517	5.826
589165	1.093
17868	1.886
5027	2.389
8183	2.566
5882	1.943
192748	4.740
9120	3.514
67594	5.201
13856959	2.224
15489	2.383
6780	1.886
4744	2.258
62484	1.853
768	2.605
10437836	2.011
2991	2.983
13848793	2.711
7150	4.364
361	4.235
8182	2.566
992	3.731
21106470	1.886
2121	5.361
392447	0.953
577	1.020
6788	2.711
10437239	1.590
953	1.498
13868660	1.138
6675	2.134
11588	1.498
4437893	1.886
1906	1.685
1015	1.414
10870	4.682
10975	4.006
906	1.886
105291	1.540
7042	3.673
21106570	5.039
12044	3.059
2185	1.337
13063	2.721
6736	3.033
8528	1.020
68568	1.498
8876	1.414
5775	17.237
10909	3.544
10918	3.485
8855	1.886
256210	2.711
49179	11.306
5557	8.777
24326358	3.563
21486195	11.978
10328	1.138
12047	2.383
10849	4.013
8470	2.315
10851	3.748
11769	1.020
13677	3.264
13846658	2.383
12045	2.634
65763	2.816
10432	1.138
5142	2.490
13867714	1.886
21105699	1.886
10850	4.001
1151	3.573
6852	2.721
4514549	0.0
48085	10.509
14627	3.033
87265	1.069
65701	1.498
18941	3.305
10831	4.326
10813	4.370
10908	3.836
551	4.513
16359	3.673
7044	3.673
28552	3.757
29282	3.595
10829	4.438
8060	3.368
15619	4.991
6737	3.033
96749	3.170
29117	5.201
6688	6.332
4760	3.285
12874	3.761
10841	4.231
26325182	6.498
18177	2.104
8262	4.457
8273	4.302
17339596	7.692
3277	5.468
15621	5.311
26260	5.214
5162	6.707
12682	4.620
5593	1.414
8329	4.131
6789	2.711
11776	1.747
15488	2.634
707	7.020
83191	16.337
5774	16.328
92494	16.369
92468	16.479
11489	2.404
6586	4.209
15620	5.915
15861	5.010
12705	2.934
12730	2.958
472932	0.805
6950	1.414
3350	3.358
218253	3.059
4333	6.139
63968	2.383
6706	3.358
68437	5.829
11038	1.138
2068	7.265
5236	6.647
6855	3.269
13090	2.983
13303	2.583
13302	2.914
133166	15.652
8067	7.020
6840	4.325
8030	4.370
3008	3.237
6739	3.033
2283071	6.448
8807	4.496
5791	14.956
11286	6.743
21106059	9.655
13839012	3.059
7151	4.235
10903	2.634
6835	2.383
5145918	16.913
15475	4.231
15755	4.001
14995	4.438
14994	4.326
67470	3.748
15476	4.013
15477	4.370
15478	3.836
15524	3.544
15756	3.485
8058	3.573
15473	3.385
17099	3.420
17098	3.131
33933	3.527
15474	2.880
11003	1.579
8093	4.131
36029	6.474
58496	33.840
6735	3.033
4932499	6.505
8341	2.711
6592	4.513
6371	5.966
2297441	2.934
7155	4.558
3693	5.410
89258	6.332
26010	4.204
30600	3.744
33455	3.741
33934	3.564
33932	4.1
10628694	2.404
11294	4.438
4268	7.752
6604	3.748
23886	4.374
33421	4.392
6838	3.651
6002	19.882
6753	6.158
1262	5.135
6807	3.420
4470736	13.343
20124	2.711
4911	7.710
62265	6.707
64016	5.881
8319	3.033
6790	2.711
6588	4.209
3652	13.029
185	2.605
75995	3.771
2271976	8.643
457140	5.599
84188	5.829
136000	5.408
135983	4.958
136001	5.142
136002	5.724
158870	5.457
157093	4.664
83374	4.991
457144	5.214
135925	5.915
457145	5.311
136003	5.010
84235	4.620
139025	23.659
8282	4.001
34667	4.172
34871	4.283
34873	3.918
56784	4.746
34872	4.025
4343	12.820
1710	9.759
6600	3.875
230	4.686
5660	11.620
5932	17.136
196288	23.659
9797	7.030
9824	6.417
4103087	5.510
34868	4.895
37905	5.263
34869	4.710
37918	5.418
37915	4.426
34867	4.789
25605	5.097
26011	4.605
34870	4.540
34666	4.575
21924	4.246
3216	12.536
6057	5.395
5807	7.088
6610	3.573
21587143	23.659
61739	4.013
34866	5.449
34665	5.065
34664	5.356
37904	5.802
34864	5.019
34188	5.189
34865	4.904
9786472	23.599
6478	4.496
65272	32.616
744	3.573
6492	4.326
11708	1.138
10438331	5.650
2927	5.395
5554	11.620
2928	7.531
27793	7.649
82754	6.919
457138	6.276
102897	6.521
457139	6.962
102947	7.174
97173	6.716
102720	6.633
102801	7.468
102833	6.505
102721	6.469
102856	7.155
102933	6.152
103066	6.582
106355	7.003
82755	6.599
82712	6.925
157094	5.939
103011	6.007
102798	7.635
82762	6.448
97172	5.708
2925	5.471
18547147	23.659
4380	10.536
2424	8.621
34863	5.840
2760	23.469
11974	3.374
32555	6.844
19232038	23.701
13835294	8.255
6514	9.042
33281	4.959
56786	5.502
56789	5.070
33456	5.185
46264	5.243
4777	4.205
10481872	11.753
5550	19.544
553649	1.337
8124942	11.613
56787	5.953
35583	5.691
82807	6.112
56794	5.731
33386	5.768
33457	6.868
47912	5.923
82817	5.786
46893	5.257
33280	5.585
35582	5.623
33304	5.602
46263	5.804
19232037	23.489
10169	5.046
5542	23.469
5376	6.925
8101973	11.720
21106365	4.325
8351654	1.540
2975965	7.494
13300034	5.539
197564	20.592
34874	6.530
36972	6.517
56788	6.140
533188	6.603
35579	6.436
16182	5.757
46262	6.364
35580	6.047
82818	6.435
56790	7.028
56795	6.315
33458	7.438
82777	5.816
35584	5.824
56785	5.792
56792	5.701
34189	6.341
5233	9.845
2075	6.368
3438	7.072
102834	9.148
102722	8.468
154865	7.948
96948	7.993
102743	8.539
102857	7.484
154866	7.770
106356	8.255
102787	8.430
102741	8.114
97240	9.057
97055	7.785
97198	8.492
102742	8.631
2915	4.513
4447447	18.329
193441	23.163
2654	1.454
1278	4.824
56793	7.182
454495	6.847
40191	6.648
56791	6.540
35581	6.768
56775	6.288
56770	6.404
5553	13.691
25677	7.429
2699	7.221
60858	4.131
91432	11.243
6453	9.692
8103122	10.385
33282	6.749
46285	7.562
46284	6.908
82806	6.789
56776	6.952
47913	7.374
32952	6.582
45446	6.620
43353	6.486
56773	6.853
12549	8.628
5633	19.991
14916	5.617
541032	5.039
5541	31.005
97257	10.330
97224	10.105
102923	10.895
96868	9.554
96864	9.405
97234	9.746
97233	10.032
154062	9.460
97142	10.498
12699	5.938
36975	7.598
56778	7.689
43354	7.208
37779	8.065
