Compound Id	VAdjMa
9990	3.0
11727	3.0
7600	4.585
8896	3.322
7466	3.807
14751	4.0
1609	3.585
171	3.0
7727	3.322
71628	4.170
22408	1.0
7728	3.322
6338	3.322
13811	4.585
13871489	4.807
864	2.0
220998	4.7
221117	4.0
15765	4.0
11647	4.322
7506	4.459
7737	3.322
5439	3.585
7003	4.170
6322	3.322
13867413	3.807
553171	4.322
11525	3.585
8554	3.585
13571291	3.0
12066	3.322
7703	3.807
11265	4.170
12954	4.459
13229	4.459
59577	4.170
10053	3.322
10018	3.585
7787	3.585
26765	3.807
192642	3.807
11788	3.807
63156	3.807
122446	4.0
21181	4.0
26325090	4.322
13836520	4.0
6135	3.0
6309	3.322
12626	3.585
11632	4.170
9994	3.0
7636	3.807
13854944	3.585
7557	3.0
6125	3.0
120621	3.807
4449	4.0
55205	4.0
12445	4.0
14169248	4.170
7964	4.7
6193	4.807
62597	3.322
7559	3.0
7677	3.807
12197	3.0
13836674	3.0
11761	3.807
29015	3.585
9642	2.585
156255	3.807
20119	3.807
6118	3.0
363458	3.807
7684	3.807
71390	3.0
8544	3.322
12219	4.322
6307	3.322
7848	4.170
13816	3.585
15077490	3.807
19956441	4.0
12637	4.585
13872989	3.0
11752	3.585
8577	4.459
278	2.585
61487	3.585
11863	4.0
5708	3.807
10536	4.170
14349	4.322
7810	3.807
391	1.0
13835977	3.0
6334	3.322
592	3.585
13871721	3.322
374462	3.585
558883	3.322
56020	3.322
8908	3.807
376	4.459
10025	4.585
5004	4.807
2275	3.322
4446445	4.170
10124	3.585
7852	4.170
3951	3.585
7530	4.0
7766	3.585
6333	3.322
14680	4.0
7827	3.807
4514529	1.0
13835316	3.0
7711	3.322
12499	4.585
19953955	3.807
21109330	4.0
13638	4.0
72056	4.807
10948	3.585
7815	3.807
71312	3.807
2293678	3.807
2018460	4.0
29107	3.585
21169510	4.170
7552	3.0
5993	3.322
13835293	3.807
62589	3.807
7738	3.322
7686	3.807
7480	4.0
7776	3.585
127983	2.0
1087	2.585
6092	2.585
6042	3.322
6316	3.322
8878	3.807
34095	4.585
7568	3.0
10340	3.585
4444608	3.807
10939	4.0
11107	4.0
13835224	3.322
8141	3.585
9233	3.322
23621376	3.585
21111806	4.0
69371	4.170
66565	4.0
18685	4.459
15443	4.0
844	3.807
18607	3.322
11930	4.0
62628	4.322
67653	4.322
7030	3.585
11875	4.170
7721	3.322
2656	4.459
21108550	4.0
7560	3.0
13839416	4.0
13836021	3.322
13835861	3.585
7029	3.585
394562	3.322
10498	3.322
13839441	3.807
21112738	3.0
6104	2.585
4481813	3.0
60524	3.322
11729	3.0
9325	4.0
11694	4.0
11086	3.807
13849981	4.459
6103	2.585
5894	3.322
13835209	3.585
7788	3.585
13839553	3.322
6083	2.0
6314	3.322
61707	3.585
63054	4.459
4510484	4.170
15803	4.459
26563	5.170
70660	4.585
7679	3.807
13835235	3.0
1039	2.585
10772140	3.322
28994	3.0
4937830	3.0
29008	3.322
11809	3.322
8543	3.322
6111	2.585
68832	4.0
13842001	4.0
22191	4.170
75951	4.322
72793	4.322
72551	4.459
24641	4.459
11632871	5.0
33416	4.907
29001	3.807
21106032	3.585
8909	4.0
11857	3.807
7330	3.322
69982	4.585
21106015	3.0
552744	3.585
10464	3.585
61191	4.459
61001	4.7
8912	4.585
7791	3.585
13866593	3.807
7098	4.459
7026	3.585
553742	3.0
5977	3.0
13837702	3.585
13837537	3.585
9724	4.322
18801	4.0
59674	3.585
558928	3.0
6330	3.322
11244	3.585
7021	3.585
11795	3.807
10488	3.807
13647	4.170
6402	4.322
68156	3.807
71876	4.7
415	3.322
10487	3.807
763	2.0
13835336	3.0
24099	3.585
173	3.0
5730	3.322
7678	3.807
553642	4.0
13861343	3.807
13835550	3.0
8733	3.322
48024	3.807
10265270	4.322
693	2.585
124968	3.807
62808	3.807
8910	4.322
9614	3.807
60886	5.170
28993	4.322
17131	4.7
13875283	4.0
9363	3.807
13849989	4.459
11351244	3.807
558020	3.807
7553	3.0
20939	4.322
518	1.0
6326	3.322
20198	4.807
1143	3.0
61111	3.807
4444456	3.322
2441	4.459
6296	4.322
391428	4.322
733	3.585
9970	4.0
8960	2.0
11117	3.585
191	4.322
13837280	3.322
659	3.0
1078	4.0
13835604	3.807
10772050	3.807
14198	4.322
71787	4.0
7528	4.0
6827	4.585
499714	4.0
7018	3.585
11911	3.585
6093	2.585
13836713	3.0
21106535	3.585
7013	3.585
59447	3.807
10179239	4.322
86007	5.170
390927	4.459
10756	4.459
7961	3.585
12643	3.807
19231	4.0
13835630	4.322
13835459	3.585
9581	4.170
13875196	4.170
73412	3.585
13492	4.7
15747	4.807
7236	4.0
10410	4.322
1348	3.585
558878	4.459
5978	3.322
13487	4.585
6119	3.0
10404	4.459
13839199	3.807
9228	4.0
71089	3.807
6342	3.585
9574	4.322
83866	4.0
83850	4.0
9454	4.459
7419	4.322
1108	3.807
7128	4.170
8356	4.322
62530	4.170
7385	4.170
7170	4.585
8903	3.585
13842613	4.0
16159	3.807
7183	4.322
236	3.585
553578	4.459
7736	3.322
7242	4.0
7219	4.0
7521	4.0
7672	3.807
12010	3.807
24533	4.0
789	4.170
7088	4.322
1019	3.322
13835932	4.0
65750	4.459
15461	4.459
11830	3.585
6122	3.0
1095	3.322
7641	4.0
63903	4.170
10497	3.322
8904	3.585
7688	3.807
13874733	3.807
10437135	4.170
11660	4.170
1020	3.585
21106520	3.807
18724	4.322
11042	4.0
31029	3.0
21106560	4.0
21132380	4.0
8531	4.322
15855	4.459
6100	2.585
13837281	3.585
21105905	4.0
66809	4.0
7448	4.322
6179	3.807
7659	4.170
24535	4.459
15702	5.0
25552	4.322
11871	4.0
15409	4.7
20843	4.0
10940	4.0
10251740	4.0
11077	4.0
24972	4.170
9326	4.0
13885245	4.585
6524	5.322
28969	4.322
6967	4.0
8900	3.322
12229	3.807
9360	4.0
10253	4.322
8902	3.585
9350	4.0
7786	3.585
6999	4.322
15965	4.585
6088	2.0
10937	4.0
21106036	4.459
6977	4.170
10364	4.0
62489	4.0
10384035	4.170
11409	4.170
8243	5.459
7391	4.170
21108577	4.585
13257	4.0
70682	4.322
4228778	5.459
13658	4.322
28992	4.0
6528	5.585
7739	3.322
21168808	3.585
8335	4.322
8374	4.7
21111820	3.585
6897	4.459
13863629	3.807
12228	3.807
21112023	4.322
6665	4.807
247721	4.7
10437215	4.322
11731	3.0
13865438	4.170
120489	4.0
2039535	4.170
13837319	5.322
7278	4.459
13875160	4.0
8899	3.322
7238	4.0
21106135	4.170
773	3.322
2916	2.585
12225	3.585
10197150	4.0
55091	3.807
26325085	4.907
26325087	4.907
26325088	4.907
11862	4.0
8241	5.170
3210	5.0
8950	4.170
7676	3.807
66996	3.807
10437074	3.807
66896	5.248
30595	4.459
7710	3.322
7809	3.807
63908	4.170
221226	4.322
21105959	4.170
66021	3.807
17443	4.0
84971	4.322
388391	4.322
10236	4.170
13837303	5.0
13648	4.170
2849146	4.322
222538	4.322
73390	4.459
10437335	4.459
11576	4.459
11589	4.459
7175	4.459
79969	4.7
11784	3.807
7765	3.585
6883	4.322
7241	4.0
13875230	4.0
7689	3.807
2038738	4.0
11785	3.807
9218	4.459
7224	4.0
11600	4.0
7551	3.0
558875	3.0
21106366	4.322
78	4.0
7225	4.0
10181339	4.459
13839308	4.170
65523	4.322
7157	4.459
2937774	4.585
502855	4.807
14556	4.459
30572	4.322
58234	4.459
67460	4.459
9349	4.0
8883	4.322
65936	4.0
13875281	4.0
4445317	4.807
10534	3.807
6898	4.585
13644	4.170
12061	4.322
29036	3.0
199342	4.907
66895	4.907
62534	4.322
62408	4.322
13837329	4.807
4489	4.0
15495	4.807
66887	4.807
7389	4.170
9893	4.459
63518	4.7
12060	4.322
62310	4.7
7420	4.322
13856009	4.170
59482	4.585
12816	4.0
14678	4.459
21171407	3.0
7984	4.170
28982	4.170
206561	4.459
19709	4.459
21168831	4.170
21105897	4.585
13860335	4.0
6881	4.322
55443	4.585
453675	4.7
971	3.807
9579	4.322
21105878	4.322
21168813	4.322
60121	4.322
15427	4.322
1141	4.0
63310	4.322
11021	4.170
305	4.7
13846663	4.459
79280	4.585
21106091	4.585
13876539	4.170
5830	4.170
69340	4.459
63889	4.0
2606	3.807
10992	4.170
8674	4.322
9943	4.0
7132	4.170
235	4.0
13839082	4.0
13839110	4.170
13840690	4.0
13871718	4.322
21105871	4.0
21105998	4.459
7131	4.170
13856352	4.170
13866817	4.0
24722	5.7
7221	4.0
7223	4.0
9903	4.170
13839105	4.170
10246	4.322
18336	4.7
14866	4.585
466305	4.807
13865680	4.170
11604	4.170
13634	4.0
76394	4.170
440	4.585
28682	4.170
447	4.170
11667	4.170
13835772	4.0
6774	4.459
21168826	4.170
8071	4.322
13839128	4.170
194092	4.459
27296	4.459
28973	4.585
8186	4.322
13839123	4.170
11154	2.585
5979	4.0
7240	4.0
13857694	4.0
7220	4.0
7745	4.0
13839151	4.170
64699	4.170
12259	4.459
62517	4.322
13848467	4.322
13848808	4.459
9911	4.322
72556	4.459
15753	4.585
67465	4.585
7129	4.170
13837686	4.0
13839174	4.170
61538	4.322
12244	4.322
10248	4.322
61411	4.459
69177	4.459
13865424	4.170
917	4.585
7248	4.170
21106144	4.322
21106524	4.170
13863774	4.322
11651	4.322
16119	4.322
11610	4.459
11332993	4.459
10243171	4.459
10801842	4.322
11661	4.170
7138	4.170
12674	4.585
13837988	4.0
6775	4.322
11672	4.322
21106146	4.322
6108	2.585
21106008	4.585
8657	4.170
13875258	4.0
70715	3.807
70714	3.807
11596	4.585
10244	4.459
70988	4.7
86435	4.7
65785	4.807
70652	4.807
7673	3.807
6745	4.585
3544	4.907
8868	4.170
8097	4.322
11773	4.322
13875392	4.0
6916	4.807
21105859	4.322
13630	3.807
7443	4.170
8665	4.170
6633	4.170
16804	4.585
7406	4.585
6907	4.7
10892	4.459
10181338	4.459
299166	4.322
136966	4.170
120548	4.322
73479	4.322
11783	3.807
4611	4.585
13846749	4.585
13875432	4.0
12823	4.170
7176	4.459
221082	4.170
12231	4.0
21106519	4.459
13875219	4.0
8935	4.585
4514586	1.0
10181341	4.322
21106018	4.170
13835344	4.459
7685	3.807
238	4.170
21159695	4.322
13853758	4.322
13835151	4.0
13875320	4.0
14227	4.322
5709	4.170
12821	4.170
913	4.170
8070	4.322
7140	4.322
7190	4.322
7310	4.585
21106140	4.7
12478	4.170
1266393	3.807
455090	4.170
503239	4.170
10991	4.170
191058	4.585
10986	4.585
57726	4.459
21106525	4.170
13860692	4.0
13876103	4.585
7234	4.0
6621	4.322
9564	4.170
21111822	4.0
13869462	4.170
10254	4.322
11460	4.322
7397	4.322
6642	4.585
11465	4.459
11422	4.459
3918	5.170
6794	4.459
21106014	4.170
5889	3.807
13835126	4.322
21111781	4.322
924	4.170
10857	4.170
8140	4.170
65	4.170
13860491	4.170
13863618	4.170
13860641	4.170
13869434	4.170
13854136	4.0
6781	4.459
13838404	3.0
13837760	4.0
6630	4.170
7383	4.170
123207	4.0
10008	3.807
1664	3.807
4878	4.0
21106020	4.322
61765	4.322
13862559	4.170
7662	4.170
21106148	4.459
10411	4.459
20570	4.170
13860775	4.170
2157	4.7
21105795	4.170
2241	4.170
10616	4.585
62466	4.322
62485	4.322
62472	4.7
11586	4.7
7518	4.0
4962	4.170
7681	3.807
21106013	4.322
10972	4.322
10980	4.322
6674	4.322
6035	4.459
21106900	4.585
2005981	3.0
81815	4.0
11584	4.459
7189	4.322
11591	4.459
13840647	4.170
13029	4.322
21106172	4.322
21106145	4.585
64155	4.7
13851576	4.0
13837787	4.322
68676	4.585
6635	4.322
11582	4.459
13853953	4.322
6988	4.170
11083	4.170
13854242	4.585
13869480	4.170
11585	4.459
11488212	4.459
13864445	4.170
86394	4.585
9965	4.585
2206	4.7
42330	4.807
4575	5.0
2079	5.0
4590	4.7
21108548	4.0
13854248	4.0
6974	4.0
6646	4.322
11629	4.459
21106019	4.170
509179	5.459
89076	5.0
10664	4.322
13869414	4.170
7279	4.585
62964	5.170
18219	3.322
13869451	4.0
880	4.322
75956	5.248
6023	4.322
456015	4.0
13869339	4.0
13875441	4.0
206493	4.585
15093	4.459
4599	5.087
1577	3.585
7239	4.0
434	4.322
6079	4.322
7202	4.459
764	4.0
10400	4.807
13662	4.322
955	4.322
13030	4.322
7001	4.322
71437	4.459
4759	5.0
33617	5.0
13872122	4.322
13842573	4.0
17347	4.322
21106581	4.585
10586285	4.907
11595	4.585
62060	5.322
5976	4.170
63906	4.170
13835351	4.7
6773	4.7
30881	5.0
2923	4.322
21105870	4.322
6658	4.459
11422351	4.585
7208	4.585
71193	4.459
67270	4.459
6033	4.459
76154	4.585
3548	5.087
642951	4.807
13860	4.170
40130	4.807
13860434	4.459
21111817	4.170
5596	4.0
5915	4.322
13047	4.459
25472	4.807
62467	4.322
14620	4.907
6828	4.585
21105848	4.459
11080	4.0
7211	4.585
7092	4.322
28947	4.7
11366	4.322
18	4.459
1446	4.459
71	4.459
7146	4.459
13860817	4.170
11625	4.459
12133	4.807
205483	4.459
1253	4.459
4745	5.087
392	4.0
11778	4.170
7172	4.585
13868640	4.0
18707	4.170
123	4.170
502245	4.807
13860720	4.170
21106571	4.322
21106163	4.322
44152	4.807
10257	4.585
13875356	4.0
19766	4.459
124	4.459
204209	5.087
7142	4.322
13853943	4.322
58563	4.322
10864	4.322
21106540	4.322
132	4.322
331	4.322
6550	4.459
78467	4.459
7315	5.0
11087	3.807
6339	3.585
13875212	4.0
21108576	4.322
26516	4.170
4768	4.907
20848	4.907
4963	4.322
13859497	4.459
12640	3.585
6106	2.585
776	4.170
7145	4.322
6480	4.322
1448	4.7
38364	4.170
10343	4.807
559096	5.087
3534	5.392
8098	4.322
21361761	5.087
1361549	4.907
11961	4.322
7302	4.7
967	4.585
556589	4.585
13846959	4.322
10837	4.7
7299	4.7
2169	4.807
526	4.459
21106518	4.322
27488	4.170
10437210	4.322
11954	4.322
21111772	4.322
27749	4.907
7199	4.459
15517	4.585
589165	4.322
17868	4.585
5027	4.7
8183	4.585
5882	4.585
192748	5.0
9120	4.7
67594	4.907
13856959	5.0
15489	4.7
6780	4.322
4744	5.087
62484	4.459
768	4.322
10437836	4.7
2991	4.807
13848793	4.459
7150	4.7
361	4.585
8182	4.585
992	4.585
21106470	4.322
2121	4.807
392447	4.459
577	4.0
6788	4.459
10437239	4.322
953	4.322
13868660	4.0
6675	4.322
11588	4.322
4437893	5.170
1906	4.459
1015	4.170
10870	4.7
10975	4.7
906	4.322
105291	4.170
7042	4.7
21106570	4.459
12044	4.7
2185	4.807
13063	4.585
6736	4.459
8528	4.0
68568	4.322
8876	4.322
5775	5.807
10909	4.585
10918	4.585
8855	4.322
256210	4.459
49179	5.907
5557	5.459
24326358	4.7
21486195	6.209
10328	4.0
12047	4.7
10849	4.585
8470	4.7
10851	4.585
11769	4.0
13677	4.585
13846658	4.7
12045	4.7
65763	4.585
10432	4.0
5142	4.459
13867714	4.585
21105699	4.585
10850	4.585
1151	4.459
6852	4.585
4514549	1.0
48085	5.858
14627	4.459
87265	4.170
65701	4.322
18941	5.087
10831	4.585
10813	4.585
10908	4.585
551	4.7
16359	4.7
7044	4.7
28552	5.0
29282	5.087
10829	4.585
8060	5.087
15619	4.7
6737	4.459
96749	4.585
29117	4.907
6688	5.0
4760	5.0
12874	5.0
10841	4.585
26325182	5.0
18177	4.7
8262	4.7
8273	4.7
17339596	5.087
3277	5.170
15621	4.7
26260	4.7
5162	5.524
12682	4.7
5593	4.170
8329	5.0
6789	4.459
11776	4.170
15488	4.7
707	4.585
83191	5.585
5774	5.644
92494	5.7
92468	5.755
11489	4.322
6586	4.7
15620	4.7
15861	4.7
12705	4.907
12730	5.170
472932	4.170
6950	4.170
3350	4.459
218253	4.7
4333	5.322
63968	4.7
6706	4.459
68437	4.7
11038	4.0
2068	4.7
5236	4.7
6855	4.7
13090	4.807
13303	4.807
13302	4.807
133166	5.524
8067	4.585
6840	4.807
8030	5.0
3008	4.807
6739	4.459
2283071	4.807
8807	4.585
5791	5.392
11286	4.807
21106059	6.0
13839012	4.7
7151	4.585
10903	4.7
6835	4.7
5145918	5.585
15475	4.585
15755	4.585
14995	4.585
14994	4.585
67470	4.585
15476	4.585
15477	4.585
15478	4.585
15524	4.585
15756	4.585
8058	5.0
15473	4.807
17099	4.807
17098	4.807
33933	4.807
15474	4.807
11003	4.7
8093	5.0
36029	5.322
58496	6.044
6735	4.459
4932499	4.807
8341	4.459
6592	4.7
6371	5.087
2297441	4.907
7155	4.907
3693	5.248
89258	5.0
26010	4.807
30600	4.807
33455	4.807
33934	4.807
33932	4.807
10628694	4.322
11294	4.585
4268	5.087
6604	4.585
23886	4.807
33421	4.807
6838	5.087
6002	5.585
6753	4.907
1262	5.087
6807	4.807
4470736	6.044
20124	4.459
4911	5.459
62265	4.907
64016	5.248
8319	4.459
6790	4.459
6588	4.7
3652	5.755
185	4.322
75995	6.0
2271976	5.459
457140	4.7
84188	4.7
136000	4.7
135983	4.7
136001	4.7
136002	4.7
158870	4.7
157093	4.7
83374	4.7
457144	4.7
135925	4.7
457145	4.7
136003	4.7
84235	4.7
139025	6.129
8282	4.585
34667	4.907
34871	4.907
34873	4.907
56784	4.907
34872	4.907
4343	5.807
1710	5.248
6600	4.807
230	4.585
5660	5.322
5932	5.585
196288	6.044
9797	5.322
9824	4.807
4103087	4.807
34868	4.907
37905	4.907
34869	4.907
37918	4.907
37915	4.907
34867	4.907
25605	4.907
26011	4.907
34870	4.907
34666	4.907
21924	4.907
3216	5.644
6057	5.170
5807	5.087
6610	5.0
21587143	6.129
61739	4.585
34866	4.907
34665	4.907
34664	4.907
37904	4.907
34864	4.907
34188	4.907
34865	4.907
9786472	5.954
6478	4.585
65272	6.0
744	4.459
6492	4.585
11708	4.0
10438331	4.807
2927	5.170
5554	5.322
2928	5.248
27793	4.807
82754	4.807
457138	4.807
102897	4.807
457139	4.807
102947	4.807
97173	4.807
102720	4.807
102801	4.807
102833	4.807
102721	4.807
102856	4.807
102933	4.807
103066	4.807
106355	4.807
82755	4.807
82712	4.807
157094	4.807
103011	4.807
102798	4.807
82762	4.807
97172	4.807
2925	5.248
18547147	6.044
4380	5.524
2424	4.807
34863	4.907
2760	5.858
11974	4.322
32555	5.248
19232038	6.0
13835294	5.0
6514	5.170
33281	5.0
56786	5.0
56789	5.0
33456	5.0
46264	5.0
4777	5.248
10481872	6.170
5550	5.644
553649	4.807
8124942	5.585
56787	5.0
35583	5.0
82807	5.0
56794	5.0
33386	5.0
33457	5.0
47912	5.0
82817	5.0
46893	5.0
33280	5.0
35582	5.0
33304	5.0
46263	5.0
19232037	5.907
10169	5.248
5542	5.858
5376	5.392
8101973	5.459
21106365	4.807
8351654	4.170
2975965	5.248
13300034	5.0
197564	5.644
34874	5.0
36972	5.0
56788	5.0
533188	5.0
35579	5.0
16182	5.0
46262	5.0
35580	5.0
82818	5.0
56790	5.0
56795	5.0
33458	5.0
82777	5.0
35584	5.0
56785	5.0
56792	5.0
34189	5.0
5233	5.248
2075	5.392
3438	5.7
102834	4.907
102722	4.907
154865	4.907
96948	4.907
102743	4.907
102857	4.907
154866	4.907
106356	4.907
102787	4.907
102741	4.907
97240	4.907
97055	4.907
97198	4.907
102742	4.907
2915	4.7
4447447	5.459
193441	5.7
2654	5.087
1278	4.807
56793	5.0
454495	5.0
40191	5.0
56791	5.0
35581	5.0
56775	5.087
56770	5.087
5553	5.392
25677	5.0
2699	5.459
60858	5.0
91432	5.322
6453	5.087
8103122	5.585
33282	5.087
46285	5.087
46284	5.087
82806	5.087
56776	5.087
47913	5.087
32952	5.087
45446	5.087
43353	5.087
56773	5.087
12549	5.322
5633	5.7
14916	5.170
541032	4.459
5541	5.807
97257	5.0
97224	5.0
102923	5.0
96868	5.0
96864	5.0
97234	5.0
97233	5.0
154062	5.0
97142	5.0
12699	4.907
36975	5.087
56778	5.087
43354	5.087
37779	5.087
45445	5.087
36974	5.087
