Compound Id	KierHallSmarts [khs.sCH3]
11833	2
16388	4
455420	2
62249	4
10420	2
9243	1
55188	4
7482	2
11716	2
29016	3
7670	4
7340	3
7747	3
7624	4
7627	3
8568	2
14846	2
11045	2
11228	3
10709	2
109838	2
7478	2
10765	2
13849665	3
7800	2
11148	1
11843	2
923	0
7475	2
12201	2
7515	2
29012	2
10797	4
11109	1
7538	2
7536	2
12972	2
61266	0
24142	1
14829	1
23055	1
13622	1
7463	2
10571	3
16180	1
13836549	0
7891	1
12446	2
55123	1
10614293	4
29025	1
11755	2
12635	1
7706	2
7761	2
11121	1
7713	1
12809	1
11230	3
7833	1
10492	2
13837190	2
13839109	2
7556	1
12012	1
8158	3
66675	6
7871	2
3441	0
7954	1
9976	2
21153	2
14688	3
9391	1
8525	2
7514	2
11680	2
6176	4
6085	0
63631	4
13865630	2
7856	2
11706	2
7802	2
12218	2
56232	3
3973	1
6130	0
7534	3
10788	3
7621	3
10101	3
28986	2
13839575	2
12632	2
13836589	2
83734	0
9253	0
215929	2
10791	3
555074	2
7957	2
11125	1
7760	2
4516601	2
8562	2
2863	1
56442	2
4483639	2
11919	4
10653	2
8329688	1
7782	1
4516599	2
16387	3
10777	3
4512361	2
11095	2
11025	2
26325086	3
21106173	3
13835706	3
441	1
2282428	0
9251	0
13850879	3
217	0
1114	3
7838	1
15486	2
56559	2
11898	1
4483638	2
6335	2
4449912	2
11526	2
6311	2
10054	3
7081	2
7607	2
7074	3
12456	1
72522	1
6313	2
7817	1
4512642	2
7928	1
7734	1
5949	1
62632	1
14348	1
7803	1
7076	2
78998	1
17880	1
370	1
29029	1
11884	1
2581	1
16177	1
7730	2
13866746	0
7016	2
15853	1
11864	1
9053802	2
21106586	3
67360	1
63863	4
11891	1
7732	1
18920	2
10113	3
11866	1
15846	1
11845	1
15954	3
11819	3
7566	1
29026	1
7772	1
11739	3
7917	1
6321	2
12209	1
11846	1
7622	3
11861	2
15016	1
11056	3
7915	1
23255	2
10787	3
123993	3
55090	3
11806	1
7630	2
8552	1
68179	1
7901	1
6121	2
7770	1
7558	1
11036	2
10001	2
7064	2
175	2
6146	3
6649	2
11029	2
6123	2
7892	1
8576	1
6095	1
9461	0
14692	0
11099	0
11193	3
256	1
11794	2
7851	1
15387	1
8012	2
7717	1
11732	3
10511	2
654	2
6315	2
6086	0
99440	4
11194	4
455353	1
11110	0
13848341	2
10265264	2
7850	1
7882	1
7577	1
29000	2
8574	1
11239	3
6165	3
11865	1
21011	2
4366810	3
512	1
11793	2
7811	1
7835	1
11216	3
13862665	1
932	1
22814	0
6341	2
11678	2
11543	3
62230	3
7533	3
13836399	1
10526	1
10422	3
12069	1
59483	6
13255	2
10179173	2
7701	1
6149	0
10790	3
71430	2
120464	3
172	1
11180	4
13865426	2
7434	2
259	1
7714	1
10512	1
7812	1
7769	1
7459	2
11024	2
7837	1
3644	2
16778	1
7705	2
191367	1
748	0
5091	1
10437	1
387	2
6312	2
6320	2
10947	2
6040	1
8398	2
960	1
6164	3
18410	1
7546	1
11756	1
7616	1
258	1
7716	1
7564	1
7024	1
7090	0
15438	1
11699	2
16791	2
6097	1
11799	1
6187	0
21800	2
18717	4
13837797	0
16641	0
10205670	0
12442	0
6186	0
60329	1
7790	0
1005	1
11210	3
6101	1
1004	1
2340753	0
10325184	0
24590970	1
11695	2
6102	1
13836591	1
7028	1
7615	1
13884973	3
7674	1
6406	2
682	1
13874867	2
10710415	2
6089	1
6087	1
6098	0
7733	0
9990	2
11727	1
7600	3
8896	0
7466	2
14751	1
1609	1
171	1
7727	1
71628	2
22408	0
7728	1
6338	1
13811	4
13871489	2
864	1
220998	2
221117	2
15765	2
11647	1
7506	3
7737	0
5439	1
7003	1
6322	1
13867413	1
553171	2
11525	1
8554	0
13571291	0
12066	0
7703	2
11265	4
12954	2
13229	4
59577	3
10053	3
10018	0
7787	0
26765	2
192642	3
11788	1
63156	0
122446	4
21181	2
26325090	1
13836520	0
6135	1
6309	1
12626	0
11632	2
9994	0
7636	1
13854944	2
7557	0
6125	1
120621	3
4449	0
55205	2
12445	4
14169248	2
7964	4
6193	4
62597	0
7559	0
7677	0
12197	0
13836674	0
11761	4
29015	0
9642	0
156255	0
20119	2
6118	2
363458	1
7684	1
71390	0
8544	0
12219	1
6307	2
7848	1
13816	2
15077490	0
19956441	1
12637	0
13872989	0
11752	2
8577	1
278	0
61487	3
11863	1
5708	2
10536	2
14349	1
7810	1
391	0
13835977	0
6334	2
592	1
13871721	1
374462	0
558883	1
56020	1
8908	0
376	0
10025	0
5004	0
2275	0
4446445	1
10124	2
7852	1
3951	1
7530	2
7766	1
6333	0
14680	1
7827	2
4514529	0
13835316	0
7711	1
12499	0
19953955	1
21109330	4
13638	0
72056	0
10948	1
7815	1
71312	0
2293678	0
2018460	0
29107	3
21169510	1
7552	1
5993	2
13835293	2
62589	1
7738	0
7686	1
7480	0
7776	1
127983	0
1087	0
6092	1
6042	1
6316	1
8878	0
34095	0
7568	0
10340	1
4444608	1
10939	1
11107	1
13835224	1
8141	0
9233	2
23621376	1
21111806	0
69371	6
66565	0
18685	0
15443	0
844	0
18607	2
11930	4
62628	0
67653	0
7030	0
11875	0
7721	1
2656	3
21108550	0
7560	1
13839416	0
13836021	1
13835861	2
7029	0
394562	1
10498	0
13839441	0
21112738	0
6104	0
4481813	1
60524	2
11729	2
9325	0
11694	2
11086	1
13849981	3
6103	1
5894	2
13835209	0
7788	0
13839553	0
6083	1
6314	1
61707	2
63054	0
4510484	2
15803	3
26563	0
70660	3
7679	0
13835235	0
1039	2
10772140	0
28994	1
4937830	1
29008	0
11809	0
8543	0
6111	0
68832	2
13842001	2
22191	2
75951	2
72793	2
72551	2
24641	2
11632871	0
33416	0
29001	2
21106032	0
8909	0
11857	0
7330	0
69982	4
21106015	0
552744	1
10464	1
61191	0
61001	1
8912	0
7791	0
13866593	0
7098	0
7026	0
553742	0
5977	0
13837702	0
13837537	0
9724	3
18801	0
59674	1
558928	0
6330	1
11244	2
7021	2
11795	1
10488	0
13647	0
6402	3
68156	0
71876	2
415	0
10487	0
763	0
13835336	0
24099	0
173	1
5730	0
7678	0
553642	0
13861343	0
13835550	0
8733	0
48024	1
10265270	0
693	0
124968	0
62808	0
8910	0
9614	0
60886	0
28993	2
17131	3
13875283	1
9363	0
13849989	3
11351244	0
558020	0
7553	0
20939	2
518	N/A
6326	0
20198	3
1143	0
61111	0
4444456	0
2441	3
6296	3
391428	3
733	0
9970	0
8960	0
11117	0
191	0
13837280	0
659	2
1078	0
13835604	0
10772050	0
14198	2
71787	1
7528	2
6827	0
499714	2
7018	0
11911	0
6093	0
13836713	0
21106535	0
7013	0
59447	1
10179239	0
86007	2
390927	3
10756	3
7961	0
12643	0
19231	0
13835630	0
13835459	0
9581	1
13875196	1
73412	0
13492	1
15747	1
7236	0
10410	2
1348	1
558878	3
5978	2
13487	1
6119	0
10404	1
13839199	1
9228	0
71089	1
6342	0
9574	0
83866	0
83850	0
9454	0
7419	1
1108	1
7128	2
8356	2
62530	1
7385	1
7170	4
8903	0
13842613	2
16159	0
7183	3
236	0
553578	3
7736	0
7242	1
7219	1
7521	2
7672	0
12010	1
24533	1
789	0
7088	3
1019	0
13835932	0
65750	1
15461	3
11830	1
6122	2
1095	0
7641	2
63903	1
10497	1
8904	0
7688	1
13874733	1
10437135	1
11660	2
1020	0
21106520	1
18724	3
11042	2
31029	1
21106560	1
21132380	2
8531	2
15855	2
6100	1
13837281	0
21105905	1
66809	1
7448	2
6179	0
7659	3
24535	3
15702	2
25552	2
11871	2
15409	1
20843	2
10940	2
10251740	0
11077	2
24972	3
9326	0
13885245	1
6524	4
28969	1
6967	2
8900	0
12229	0
9360	0
10253	3
8902	0
9350	0
7786	2
6999	4
15965	1
6088	1
10937	2
21106036	0
6977	3
10364	0
62489	1
10384035	1
11409	2
8243	2
7391	1
21108577	2
13257	1
70682	0
4228778	2
13658	4
28992	2
6528	2
7739	0
21168808	1
8335	2
8374	1
21111820	1
6897	1
13863629	0
12228	0
21112023	1
6665	0
247721	1
10437215	1
11731	2
13865438	2
120489	1
2039535	1
13837319	2
7278	1
13875160	1
8899	0
7238	1
21106135	2
773	0
2916	0
12225	1
10197150	0
55091	0
26325085	1
26325087	1
26325088	1
11862	0
8241	2
3210	4
8950	0
7676	0
66996	0
10437074	0
66896	1
30595	2
7710	0
7809	0
63908	1
221226	1
21105959	2
66021	0
17443	1
84971	0
388391	0
10236	3
13837303	2
13648	1
2849146	1
222538	1
73390	1
10437335	1
11576	2
11589	1
7175	2
79969	1
11784	0
7765	0
6883	1
7241	0
13875230	1
7689	0
2038738	0
11785	0
9218	1
7224	0
11600	1
7551	0
558875	0
21106366	1
78	0
7225	0
10181339	0
13839308	0
65523	1
7157	2
2937774	1
502855	2
14556	1
30572	0
58234	3
67460	0
9349	0
8883	0
65936	0
13875281	1
4445317	4
10534	0
6898	1
13644	1
12061	0
29036	0
199342	4
66895	1
62534	1
62408	1
13837329	2
4489	0
15495	1
66887	1
7389	0
9893	1
63518	1
12060	1
62310	1
7420	0
13856009	1
59482	1
12816	0
14678	1
21171407	0
7984	0
28982	1
206561	1
19709	2
21168831	0
21105897	1
13860335	0
6881	1
55443	0
453675	0
971	0
9579	0
21105878	2
21168813	2
60121	1
15427	0
1141	0
63310	2
11021	1
305	0
13846663	3
79280	1
21106091	3
13876539	0
5830	0
69340	0
63889	0
2606	0
10992	1
8674	2
9943	0
7132	1
235	0
13839082	1
13839110	2
13840690	0
13871718	0
21105871	1
21105998	3
7131	1
13856352	0
13866817	0
24722	0
7221	0
7223	0
9903	0
13839105	2
10246	3
18336	1
14866	3
466305	3
13865680	1
11604	1
13634	0
76394	0
440	0
28682	1
447	1
11667	1
13835772	1
6774	2
21168826	1
8071	0
13839128	2
194092	1
27296	1
28973	1
8186	2
13839123	2
11154	0
5979	0
7240	0
13857694	0
7220	0
7745	0
13839151	2
64699	0
12259	5
62517	1
13848467	0
13848808	1
9911	3
72556	0
15753	3
67465	3
7129	1
13837686	0
13839174	2
61538	3
12244	3
10248	3
61411	4
69177	4
13865424	1
917	1
7248	1
21106144	1
21106524	1
13863774	1
11651	1
16119	3
11610	1
11332993	2
10243171	2
10801842	3
11661	1
7138	0
12674	0
13837988	0
6775	0
11672	0
21106146	1
6108	0
21106008	2
8657	1
13875258	1
70715	0
70714	0
11596	1
10244	4
70988	1
86435	1
65785	1
70652	1
7673	0
6745	1
3544	3
8868	0
8097	0
11773	0
13875392	1
6916	1
21105859	1
13630	0
7443	0
8665	1
6633	0
16804	5
7406	1
6907	1
10892	1
10181338	1
299166	1
136966	0
120548	2
73479	1
11783	0
4611	0
13846749	1
13875432	0
12823	0
7176	1
221082	1
12231	1
21106519	1
13875219	0
8935	2
4514586	0
10181341	0
21106018	1
13835344	2
7685	0
238	0
21159695	1
13853758	2
13835151	1
13875320	1
14227	1
5709	0
12821	0
913	0
8070	1
7140	1
7190	1
7310	1
21106140	2
12478	0
1266393	0
455090	2
503239	2
10991	1
191058	1
10986	1
57726	0
21106525	1
13860692	1
13876103	1
7234	1
6621	0
9564	1
21111822	1
13869462	2
10254	1
11460	1
7397	0
6642	6
11465	1
11422	2
3918	2
6794	2
21106014	0
5889	0
13835126	1
21111781	1
924	2
10857	0
8140	0
65	0
13860491	2
13863618	0
13860641	1
13869434	2
13854136	1
6781	1
13838404	0
13837760	0
6630	2
7383	0
123207	0
10008	0
1664	0
4878	0
21106020	0
61765	0
13862559	0
7662	0
21106148	1
10411	1
20570	2
13860775	1
2157	1
21105795	0
2241	0
10616	0
62466	1
62485	1
62472	1
11586	1
7518	0
4962	0
7681	0
21106013	0
10972	0
10980	0
6674	0
6035	1
21106900	2
2005981	0
81815	0
11584	1
7189	1
11591	0
13840647	2
13029	0
21106172	0
21106145	1
64155	3
13851576	0
13837787	0
68676	1
6635	0
11582	0
13853953	0
6988	0
11083	0
13854242	1
13869480	1
11585	1
11488212	1
13864445	0
86394	2
9965	0
2206	2
42330	2
4575	3
2079	3
4590	2
21108548	0
13854248	0
6974	0
6646	0
11629	1
21106019	0
509179	0
89076	1
10664	0
13869414	1
7279	2
62964	6
18219	2
13869451	0
880	1
75956	0
6023	0
456015	1
13869339	0
13875441	0
206493	0
15093	0
4599	1
1577	0
7239	1
434	0
6079	0
7202	0
764	0
10400	0
13662	0
955	0
13030	0
7001	0
71437	0
4759	5
33617	5
13872122	0
13842573	0
17347	1
21106581	1
10586285	0
11595	2
62060	3
5976	0
63906	0
13835351	1
6773	1
30881	4
2923	0
21105870	0
6658	1
11422351	2
7208	0
71193	1
67270	1
6033	1
76154	2
3548	4
642951	1
13860	1
40130	1
13860434	1
21111817	0
5596	0
5915	0
13047	0
25472	3
62467	0
14620	4
6828	0
21105848	1
11080	0
7211	0
7092	0
28947	1
11366	0
18	0
1446	0
71	0
7146	0
13860817	0
11625	1
12133	3
205483	1
1253	0
4745	2
392	0
11778	0
7172	0
13868640	0
18707	0
123	0
502245	2
13860720	0
21106571	0
21106163	0
44152	1
10257	0
13875356	0
19766	0
124	0
204209	2
7142	0
13853943	0
58563	0
10864	0
21106540	0
132	0
331	0
6550	0
78467	0
7315	0
11087	0
6339	0
13875212	0
21108576	1
26516	0
4768	4
20848	4
4963	0
13859497	0
12640	1
6106	0
776	0
7145	0
6480	1
1448	0
38364	0
10343	1
559096	0
3534	1
8098	0
21361761	1
1361549	1
11961	0
7302	0
967	0
556589	1
13846959	0
10837	0
7299	0
2169	3
526	0
21106518	1
27488	0
10437210	0
11954	0
21111772	0
27749	3
7199	2
15517	1
589165	0
17868	0
5027	2
8183	0
5882	0
192748	1
9120	0
67594	1
13856959	0
15489	0
6780	0
4744	2
62484	1
768	0
10437836	2
2991	0
13848793	0
7150	1
361	0
8182	0
992	0
21106470	0
2121	2
392447	0
577	0
6788	1
10437239	1
953	0
13868660	0
6675	0
11588	0
4437893	0
1906	1
1015	0
10870	0
10975	0
906	0
105291	1
7042	0
21106570	0
12044	1
2185	0
13063	1
6736	1
8528	0
68568	0
8876	0
5775	5
10909	2
10918	2
8855	0
256210	0
49179	5
5557	2
24326358	0
21486195	9
10328	0
12047	1
10849	2
8470	2
10851	2
11769	0
13677	1
13846658	0
12045	1
65763	0
10432	0
5142	0
13867714	0
21105699	0
10850	2
1151	0
6852	1
4514549	0
48085	4
14627	0
87265	0
65701	1
18941	5
10831	2
10813	2
10908	2
551	0
16359	0
7044	0
28552	3
29282	5
10829	2
8060	0
15619	3
6737	0
96749	0
29117	0
6688	0
4760	5
12874	5
10841	2
26325182	0
18177	1
8262	0
8273	0
17339596	0
3277	1
15621	3
26260	3
5162	2
12682	3
5593	0
8329	0
6789	0
11776	0
15488	0
707	0
83191	3
5774	3
92494	3
92468	3
11489	1
6586	0
15620	3
15861	3
12705	4
12730	4
472932	0
6950	0
3350	0
218253	0
4333	0
63968	0
6706	0
68437	3
11038	0
2068	2
5236	2
6855	1
13090	0
13303	3
13302	4
133166	2
8067	0
6840	0
8030	0
3008	2
6739	0
2283071	4
8807	0
5791	2
11286	0
21106059	6
13839012	0
7151	0
10903	0
6835	0
5145918	4
15475	0
15755	0
14995	0
14994	0
67470	0
15476	0
15477	0
15478	0
15524	0
15756	0
8058	0
15473	0
17099	0
17098	0
33933	0
15474	0
11003	0
8093	0
36029	3
58496	6
6735	0
4932499	4
8341	0
6592	0
6371	2
2297441	3
7155	0
3693	1
89258	1
26010	0
30600	0
33455	0
33934	0
33932	0
10628694	0
11294	0
4268	2
6604	0
23886	0
33421	0
6838	0
6002	3
6753	0
1262	2
6807	0
4470736	7
20124	0
4911	1
62265	0
64016	1
8319	0
6790	0
6588	0
3652	5
185	0
75995	0
2271976	1
457140	0
84188	0
136000	0
135983	0
136001	0
136002	0
158870	0
157093	0
83374	0
457144	0
135925	0
457145	0
136003	0
84235	0
139025	3
8282	0
34667	0
34871	0
34873	0
56784	0
34872	0
4343	5
1710	0
6600	0
230	0
5660	1
5932	2
196288	3
9797	2
9824	0
4103087	0
34868	0
37905	0
34869	0
37918	0
37915	0
34867	0
25605	0
26011	0
34870	0
34666	0
21924	0
3216	4
6057	0
5807	0
6610	0
21587143	3
61739	0
34866	0
34665	0
34664	0
37904	0
34864	0
34188	0
34865	0
9786472	3
6478	0
65272	6
744	0
6492	0
11708	0
10438331	0
2927	0
5554	1
2928	0
27793	0
82754	0
457138	0
102897	0
457139	0
102947	0
97173	0
102720	0
102801	0
102833	0
102721	0
102856	0
102933	0
103066	0
106355	0
82755	0
82712	0
157094	0
103011	0
102798	0
82762	0
97172	0
2925	0
18547147	3
4380	1
2424	3
34863	0
2760	3
11974	0
32555	1
19232038	3
13835294	0
6514	1
33281	0
56786	0
56789	0
33456	0
46264	0
4777	2
10481872	7
5550	2
553649	0
8124942	1
56787	0
35583	0
82807	0
56794	0
33386	0
33457	0
47912	0
82817	0
46893	0
33280	0
35582	0
33304	0
46263	0
19232037	3
10169	0
5542	3
5376	3
8101973	1
21106365	0
8351654	0
2975965	0
13300034	0
197564	2
34874	0
36972	0
56788	0
533188	0
35579	0
16182	0
46262	0
35580	0
82818	0
56790	0
56795	0
33458	0
82777	0
35584	0
56785	0
56792	0
34189	0
5233	0
2075	2
3438	0
102834	0
102722	0
154865	0
96948	0
102743	0
102857	0
154866	0
106356	0
102787	0
102741	0
97240	0
97055	0
97198	0
102742	0
2915	0
4447447	2
193441	2
2654	2
1278	0
56793	0
454495	0
40191	0
56791	0
35581	0
56775	0
56770	0
5553	1
25677	0
2699	2
60858	0
91432	1
6453	0
8103122	4
33282	0
46285	0
46284	0
82806	0
56776	0
47913	0
32952	0
45446	0
43353	0
56773	0
12549	0
5633	1
14916	0
541032	0
5541	3
97257	0
97224	0
102923	0
96868	0
96864	0
97234	0
97233	0
154062	0
97142	0
12699	1
36975	0
56778	0
43354	0
37779	0
45445	0
36974	0
35585	0
34848	0
84344	0
34850	0
82819	0
56772	0
82820	0
16415	0
56779	0
56768	0
56777	0
84345	0
34668	0
21429023	0
9873	0
5139	1
2003	0
2908	1
3463	0
10292746	0
21782117	0
6066	0
33316	0
16736486	0
5551	2
8111	0
36973	0
37744	0
46894	0
45444	0
56769	0
56780	0
34847	0
39406	0
35081	0
56781	0
56771	0
4575338	1
970	0
56774	0
82765	0
34854	0
46136	0
82736	0
56759	0
36984	0
5026	0
2457	0
96965	0
33198	0
3513	0
34853	0
37745	0
36978	0
34190	0
34191	0
36771	0
36710	0
56757	0
549017	0
84347	0
56764	0
56758	0
47914	0
56762	0
33984	0
33983	0
11283	0
2625	2
26325089	2
13328	0
16736498	0
23977588	0
3584	2
5198	1
6593	0
82783	0
34852	0
37000	0
37019	0
56765	0
39198	0
82740	0
56761	0
56756	0
56766	0
83413	0
34851	0
36976	0
56767	0
56763	0
35108	0
10162	3
6842	0
15827	0
5552	2
34859	0
84346	0
56760	0
56755	0
33666	0
106796	1
9187483	0
3322	0
5768	0
54833	3
11439687	0
4444479	3
33986	0
36983	0
36986	0
45447	0
35566	0
47916	0
46137	0
550258	0
33985	0
26286843	1
11917	0
3841535	0
65234	1
55075	0
34860	0
82738	0
36982	0
36979	0
47915	0
56783	0
36981	0
37004	0
36980	0
56782	0
36977	0
83414	0
84348	0
82823	0
4624	0
26325183	0
4444100	0
34192	0
82822	0
6013	2
70806	0
15520	0
8860	0
4444107	1
36990	0
35912	0
45448	0
36987	0
36988	0
33407	0
36985	0
35205	0
15637	0
82821	0
21106058	5
31006	2
35206	0
82751	0
36989	0
11369	0
15484	0
5113	0
5739	0
8816	0
8817	0
4444102	0
4471584	1
4444553	2
8800	0
29153	0
8804	0
8799	0
8788	0
4067	0
21105591	4
6045	5
75662	3
9219586	0
1043	2
2246	0
29400	2
21105594	1
5678	0
8763	0
21106077	1
4444362	1
