Compound Id	ChiPath [SP-6]
26325084	3.907
26325083	3.427
18019	3.375
8521	1.517
26325082	2.947
10449	2.881
61149	0.0
2056044	0.0
26325081	2.467
26824	1.688
8520	1.037
10451	2.401
2041618	N/A
6191	0.0
26325080	1.987
76894	N/A
16425	0.0
6153	0.0
10784857	N/A
38403	0.0
14021447	1.507
9256	0.0
23101	0.563
10675065	0.0
10652594	N/A
10696	1.920
62827	0.0
11434292	N/A
21106179	0.0
122090	0.563
11557190	1.027
9095782	0.0
12577	0.0
9286	0.0
61346	0.0
6190	0.0
6270	0.75
9484	0.0
6105	0.0
16841	0.0
4927801	4.168
109705	2.733
9088156	1.063
56144	0.0
23150	0.0
108106	3.335
78828	0.546
6128	0.0
10452	1.280
10606755	0.0
3631	0.0
69569	0.563
15413	0.375
66656	N/A
9411	0.0
454209	0.0
10733068	2.888
17619	N/A
13837650	0.0
13853215	0.0
9392	0.0
66567	0.0
18971812	0.0
66655	0.0
68328	0.088
13299573	0.0
56117	0.125
12161	0.0
107412	0.0
67414	2.341
13803	0.0
14441700	0.0
10756390	2.231
68224	2.253
61213	0.0
9254	0.0
9016	0.0
73583	0.0
14998	0.0
2018165	0.0
6148	0.0
69914	1.529
11671339	1.436
29040	0.0
67991	0.0
454215	0.0
62826	0.0
7626	0.0
59573	0.0
6156	0.0
10106	0.718
10801109	0.987
512621	N/A
12933	0.905
11996	0.0
13835836	0.144
9633	0.338
15789876	1.047
18688	0.0
12586	0.718
71433	0.0
68503	0.0
937	0.0
692	0.0
23208	0.0
291	0.0
274	0.0
6084	0.0
6132	0.0
7956	0.0
6094	0.0
11749	0.0
7555	0.0
6120	0.0
7712	0.0
6308	0.0
9646	0.0
10781	0.0
15802	0.204
17976	0.0
7767	0.0
7604	0.0
7010	0.0
6163	0.0
6340	0.0
7671	0.385
9377	0.177
8560	0.177
11094	0.0
11023	0.0
11055	0.0
10786	0.0
7619	0.0
10755	0.0
11551	0.0
349	0.25
11035	0.144
11104	0.0
10795	0.0
10445	0.0
8569	0.338
11841	0.471
7073	0.385
123860	0.427
7849	0.338
17558	0.306
13439	0.0
13402	0.0
6287	0.375
10227261	0.714
14840	0.427
13448	0.0
12220	0.515
13619	0.515
7890	0.604
11882	0.692
11883	0.780
10540	0.957
7929	1.311
11897	1.399
11899	1.487
12017	1.576
12072	1.664
11900	1.753
11901	1.841
11146	1.929
11902	2.018
10542	2.371
11906	2.725
7823	0.177
13835376	0.25
55130	0.236
6188	0.0
127750	0.25
14299946	1.920
30713	0.0
14694	0.0
99596	0.0
11849	0.177
7757	0.722
21106169	0.0
20545	1.260
10441	0.0
14672	0.0
7511	0.546
10446	0.0
7657	0.236
22453	0.118
6151	0.0
7509	0.451
7872	0.578
10433	0.236
55084	0.493
7875	0.755
2062437	0.0
7065	0.0
11992	0.0
7913	0.932
10325078	0.0
92731	0.0
14256731	0.735
3168	0.0
11153	0.0
29005	0.421
7472	0.0
11207996	0.0
7694	0.421
11833	0.0
16388	0.699
455420	0.338
62249	0.0
10420	0.204
9243	0.0
55188	0.0
7482	0.204
11716	0.378
29016	0.471
7670	0.385
7340	0.829
7747	0.0
7624	0.0
7627	0.0
8568	0.401
14846	0.562
11045	0.348
11228	0.0
10709	0.0
109838	0.177
7478	0.144
10765	0.0
13849665	1.484
7800	0.473
11148	0.0
11843	0.306
923	0.0
7475	0.144
12201	0.0
7515	0.144
29012	0.289
10797	0.0
11109	0.0
7538	0.378
7536	0.348
12972	0.709
61266	3.232
24142	0.869
14829	0.0
23055	0.0
13622	0.780
7463	0.0
10571	0.0
16180	0.692
13836549	0.829
7891	0.604
12446	0.0
55123	0.338
10614293	0.0
29025	0.338
11755	0.0
12635	0.515
7706	0.0
7761	0.289
11121	0.177
7713	0.0
12809	0.427
11230	0.0
7833	0.25
10492	0.0
13837190	0.0
13839109	0.306
7556	0.0
12012	0.25
8158	0.0
66675	0.0
7871	0.578
3441	0.0
7954	0.0
9976	0.276
21153	0.666
14688	0.895
9391	0.0
8525	0.0
7514	0.144
11680	0.0
6176	0.0
6085	0.0
63631	0.0
13865630	0.451
7856	0.338
11706	0.144
7802	0.306
12218	0.490
56232	0.541
3973	0.0
6130	0.0
7534	0.118
10788	0.0
7621	0.0
