Compound Id	TPSA
18717	20.23
13837797	9.23
16641	29.43
10205670	37.3
12442	0.0
6186	0.0
60329	35.25
7790	27.69
1005	37.3
11210	20.23
6101	26.02
1004	20.23
2340753	0.0
10325184	0.0
24590970	0.0
11695	38.33
6102	23.79
13836591	29.46
7028	9.23
7615	43.14
13884973	40.46
7674	0.0
6406	26.3
682	20.23
13874867	43.370
10710415	35.53
6089	26.02
6087	0.0
6098	0.0
7733	9.23
9990	0.0
11727	29.43
7600	37.3
8896	0.0
7466	38.33
14751	0.0
1609	35.25
171	37.3
7727	35.25
71628	27.03
22408	0.0
7728	29.46
6338	43.14
13811	23.550
13871489	93.060
864	20.23
220998	32.67
221117	0.0
15765	0.0
11647	26.3
7506	17.07
7737	9.23
5439	52.32
7003	26.3
6322	17.07
13867413	50.09
553171	52.6
11525	20.23
8554	9.23
13571291	23.79
12066	18.46
7703	29.260
11265	32.67
12954	32.67
13229	32.67
59577	20.310
10053	0.0
10018	18.46
7787	0.0
26765	29.1
192642	29.1
11788	3.24
63156	20.23
122446	29.1
21181	29.1
26325090	41.46
13836520	21.760
6135	43.14
6309	0.0
12626	20.23
11632	32.67
9994	9.23
7636	35.53
13854944	23.47
7557	0.0
6125	0.0
120621	29.1
4449	52.04
55205	29.1
12445	29.1
14169248	41.46
7964	85.040
6193	85.040
62597	20.23
7559	17.07
7677	26.02
12197	0.0
13836674	0.0
11761	25.3
29015	18.46
9642	0.0
156255	52.04
20119	29.1
6118	0.0
363458	21.260
7684	12.47
71390	0.0
8544	0.0
12219	0.0
6307	0.0
7848	0.0
13816	29.1
15077490	0.0
19956441	41.46
12637	58.86
13872989	20.23
11752	29.1
8577	38.8
278	37.3
61487	0.0
11863	0.0
5708	32.67
10536	25.3
14349	38.8
7810	0.0
391	0.0
13835977	26.02
6334	29.1
592	57.53
13871721	20.23
374462	52.04
558883	0.0
56020	0.0
8908	0.0
376	74.6
10025	74.6
5004	74.6
2275	26.3
4446445	17.07
10124	0.0
7852	38.8
3951	37.3
7530	6.48
7766	0.0
6333	37.3
14680	38.8
7827	25.3
4514529	0.0
13835316	0.0
7711	0.0
12499	20.23
19953955	41.46
21109330	40.46
13638	12.03
72056	40.46
10948	40.46
7815	38.8
71312	0.0
2293678	0.0
2018460	0.0
29107	20.310
21169510	26.3
7552	0.0
5993	20.310
13835293	40.46
62589	12.03
7738	13.14
7686	12.03
7480	29.1
7776	38.8
127983	17.07
1087	34.14
6092	0.0
6042	0.0
6316	0.0
8878	0.0
34095	40.46
7568	23.79
10340	13.14
4444608	17.07
10939	17.07
11107	55.120
13835224	40.46
8141	17.07
9233	25.3
23621376	41.46
21111806	0.0
69371	25.3
66565	12.89
18685	40.46
15443	17.07
844	74.6
18607	25.3
11930	23.550
62628	40.46
67653	0.0
7030	35.53
11875	40.46
7721	38.8
2656	9.23
21108550	0.0
7560	38.8
13839416	40.46
13836021	32.26
13835861	46.25
7029	26.3
394562	17.07
10498	23.79
13839441	40.46
21112738	0.0
6104	0.0
4481813	32.59
60524	32.59
11729	25.3
9325	0.0
11694	41.13
11086	0.0
13849981	20.23
6103	38.8
5894	32.67
13835209	40.46
7788	0.0
13839553	40.46
6083	0.0
6314	17.07
61707	43.09
63054	20.23
4510484	17.07
15803	20.23
26563	55.380
70660	75.63
7679	17.07
13835235	40.46
1039	25.3
10772140	37.3
28994	29.1
4937830	20.23
29008	12.03
11809	20.23
8543	0.0
6111	0.0
68832	34.14
13842001	23.47
22191	34.14
75951	34.14
72793	34.14
72551	34.14
24641	34.14
11632871	46.150
33416	46.150
29001	34.14
21106032	0.0
8909	0.0
11857	0.0
7330	0.0
69982	86.28
21106015	20.23
552744	37.3
10464	43.09
61191	20.23
61001	17.07
8912	36.92
7791	12.03
13866593	52.04
7098	20.23
7026	20.23
553742	0.0
5977	0.0
13837702	52.04
13837537	21.260
9724	0.0
18801	46.25
59674	20.23
558928	0.0
6330	43.09
11244	46.330
7021	41.13
11795	43.09
10488	26.3
13647	43.14
6402	0.0
68156	46.25
71876	26.3
415	52.04
10487	0.0
763	40.46
13835336	46.25
24099	46.25
173	43.09
5730	0.0
7678	20.23
553642	0.0
13861343	43.14
13835550	52.04
8733	46.25
48024	15.27
10265270	0.0
693	43.09
124968	25.78
62808	25.78
8910	0.0
9614	0.0
60886	0.0
28993	0.0
17131	27.69
13875283	0.0
9363	12.89
13849989	20.23
11351244	0.0
558020	25.78
7553	0.0
20939	0.0
518	0.0
6326	0.0
20198	74.6
1143	69.11
61111	12.89
4444456	0.0
2441	17.07
6296	17.07
391428	0.0
733	60.69
9970	20.23
8960	52.04
11117	0.0
191	74.6
13837280	0.0
659	36.28
1078	74.6
13835604	52.490
10772050	37.3
14198	0.0
71787	72.19
7528	24.06
6827	0.0
499714	43.09
7018	40.46
11911	0.0
6093	0.0
13836713	38.8
21106535	20.23
7013	0.0
59447	24.06
10179239	0.0
86007	86.740
390927	20.23
10756	20.23
7961	20.23
12643	20.23
19231	29.540
13835630	63.930
13835459	24.06
9581	9.23
13875196	9.23
73412	0.0
13492	0.0
15747	0.0
7236	32.59
10410	0.0
1348	17.82
558878	17.07
5978	42.52
13487	0.0
6119	0.0
10404	0.0
13839199	12.89
9228	0.0
71089	25.78
6342	0.0
9574	37.3
83866	40.46
83850	40.46
9454	37.3
7419	0.0
1108	0.0
7128	0.0
8356	0.0
62530	12.89
7385	0.0
7170	0.0
8903	25.78
13842613	12.89
16159	0.0
7183	0.0
236	0.0
553578	17.07
7736	15.79
7242	12.89
7219	0.0
7521	0.0
7672	0.0
12010	0.0
24533	25.78
789	74.6
7088	0.0
1019	0.0
13835932	80.92
65750	12.89
15461	0.0
11830	0.0
6122	0.0
1095	25.3
7641	0.0
63903	12.89
10497	0.0
8904	25.78
7688	25.78
13874733	12.89
10437135	35.010
11660	0.0
1020	12.89
21106520	12.89
18724	12.89
11042	12.89
31029	0.0
21106560	12.89
21132380	12.89
8531	0.0
15855	17.07
6100	0.0
13837281	0.0
21105905	12.89
66809	22.12
7448	0.0
6179	0.0
7659	0.0
24535	25.78
15702	32.34
25552	25.78
11871	50.6
15409	26.3
20843	25.78
10940	12.89
10251740	50.44
11077	12.89
24972	25.78
9326	20.23
13885245	26.3
6524	52.6
28969	26.3
6967	0.0
8900	0.0
12229	26.940
9360	20.23
10253	0.0
8902	25.78
9350	20.23
7786	50.6
6999	0.0
15965	26.3
6088	0.0
10937	12.89
21106036	43.14
6977	0.0
10364	0.0
62489	22.12
10384035	35.010
11409	0.0
8243	52.6
7391	9.23
21108577	35.53
13257	26.940
70682	0.0
4228778	55.380
13658	25.78
28992	25.78
6528	52.6
7739	28.24
21168808	28.24
8335	0.0
8374	26.3
21111820	28.24
6897	26.3
13863629	30.21
12228	0.0
21112023	17.07
6665	63.370
247721	26.3
10437215	35.010
11731	50.6
13865438	9.23
120489	35.010
2039535	35.010
13837319	52.6
7278	26.3
13875160	0.0
8899	41.130
7238	9.23
21106135	9.23
773	28.68
2916	0.0
12225	0.0
10197150	74.6
55091	43.09
26325085	40.46
26325087	40.46
26325088	40.46
11862	0.0
8241	52.6
3210	20.23
8950	0.0
7676	0.0
66996	25.78
10437074	25.78
66896	17.07
30595	26.3
7710	0.0
7809	0.0
63908	36.17
221226	36.17
21105959	9.23
66021	25.78
17443	35.010
84971	101.15
388391	101.15
10236	0.0
13837303	52.6
13648	29.96
2849146	52.08
222538	52.08
73390	52.08
10437335	52.08
11576	37.3
11589	37.3
7175	26.3
79969	37.3
11784	12.89
7765	0.0
6883	26.3
7241	36.68
13875230	0.0
7689	12.89
2038738	49.57
11785	12.89
9218	29.1
7224	23.79
11600	30.21
7551	0.0
558875	0.0
21106366	17.07
78	36.68
7225	36.68
10181339	37.3
13839308	23.79
65523	52.08
7157	26.3
2937774	53.240
502855	52.6
14556	39.19
30572	100.620
58234	20.23
67460	23.79
9349	26.02
8883	0.0
65936	49.57
13875281	0.0
4445317	17.07
10534	0.0
6898	34.14
13644	29.96
12061	23.79
29036	0.0
199342	17.07
66895	17.07
62534	29.43
62408	29.43
13837329	52.6
4489	34.14
15495	46.53
66887	17.07
7389	29.43
9893	17.07
63518	17.07
12060	20.23
62310	46.53
7420	0.0
13856009	29.96
59482	17.07
12816	29.96
14678	20.23
21171407	0.0
7984	80.92
28982	20.23
206561	53.240
19709	29.46
21168831	0.0
21105897	46.53
13860335	20.23
6881	17.07
55443	20.23
453675	20.23
971	20.23
9579	37.3
21105878	18.46
21168813	17.07
60121	29.46
15427	26.02
1141	58.2
63310	40.620
11021	20.23
305	132.13
13846663	20.23
79280	29.46
21106091	20.23
13876539	17.07
5830	20.23
69340	20.23
63889	26.940
2606	40.46
10992	20.23
8674	18.46
9943	29.96
7132	17.07
235	17.07
13839082	20.23
13839110	20.23
13840690	0.0
13871718	20.23
21105871	20.23
21105998	20.23
7131	20.23
13856352	26.02
13866817	0.0
24722	55.380
7221	12.89
7223	26.02
9903	0.0
13839105	20.23
10246	20.23
18336	59.59
14866	0.0
466305	46.53
13865680	20.23
11604	20.23
13634	12.89
76394	50.73
440	121.380
28682	42.85
447	29.46
11667	9.23
13835772	20.23
6774	38.69
21168826	17.07
8071	37.3
13839128	20.23
194092	43.09
27296	29.46
28973	29.46
8186	17.07
13839123	20.23
11154	0.0
5979	0.0
7240	12.89
13857694	0.0
7220	0.0
7745	86.18
13839151	20.23
64699	49.33
12259	0.0
62517	29.46
13848467	29.46
13848808	46.53
9911	20.23
72556	29.46
15753	29.1
67465	29.1
7129	0.0
13837686	20.23
13839174	20.23
61538	20.23
12244	20.23
10248	20.23
61411	20.23
69177	20.23
13865424	17.07
917	16.130
7248	0.0
21106144	43.14
21106524	17.07
13863774	43.14
11651	29.46
16119	20.23
11610	29.1
11332993	29.1
10243171	29.1
10801842	47.360
11661	0.0
7138	43.14
12674	0.0
13837988	0.0
6775	47.58
11672	47.58
21106146	43.14
6108	64.18
21106008	35.53
8657	29.46
13875258	0.0
70715	25.78
70714	25.78
11596	46.53
10244	20.23
70988	46.53
86435	46.53
65785	46.53
70652	46.53
7673	0.0
6745	37.3
3544	37.3
8868	13.14
8097	0.0
11773	47.58
13875392	0.0
6916	46.53
21105859	29.46
13630	12.89
7443	49.66
8665	29.46
6633	20.23
16804	20.23
7406	46.53
6907	46.53
10892	46.53
10181338	46.53
299166	44.01
136966	12.89
120548	30.18
73479	49.66
11783	12.89
4611	37.3
13846749	46.53
13875432	20.23
12823	20.23
7176	46.53
221082	0.0
12231	20.310
21106519	26.02
13875219	20.23
8935	32.26
4514586	0.0
10181341	37.3
21106018	20.23
13835344	26.3
7685	12.89
238	37.3
21159695	26.02
13853758	26.02
13835151	26.02
13875320	0.0
14227	17.07
5709	50.19
12821	44.020
913	50.19
8070	37.3
7140	37.3
7190	37.3
7310	38.33
21106140	18.46
12478	44.020
1266393	70.14
455090	29.020
503239	29.020
10991	26.02
191058	54.37
10986	54.37
57726	20.23
21106525	26.02
13860692	26.02
13876103	29.46
7234	12.03
6621	26.3
9564	40.46
21111822	38.8
13869462	26.02
10254	43.09
11460	29.1
7397	43.09
6642	0.0
11465	29.1
11422	20.310
3918	29.54
6794	3.24
21106014	17.07
5889	26.02
13835126	17.07
21111781	26.3
924	3.24
10857	20.23
8140	20.23
65	20.23
13860491	26.02
13863618	37.3
13860641	26.02
13869434	26.02
13854136	26.02
6781	52.370
13838404	0.0
13837760	40.46
6630	26.02
7383	0.0
123207	26.940
10008	38.91
1664	38.91
4878	40.46
21106020	43.14
61765	37.3
13862559	0.0
7662	0.0
21106148	52.37
10411	29.1
20570	16.130
13860775	35.25
2157	63.6
21105795	37.3
2241	43.09
10616	80.44
62466	43.09
62485	43.09
62472	69.44
11586	69.44
7518	0.0
4962	40.46
7681	38.8
21106013	43.14
10972	37.3
10980	37.3
6674	37.3
6035	37.3
21106900	46.53
2005981	84.13
81815	43.14
11584	26.3
7189	37.3
11591	54.37
13840647	26.02
13029	20.23
21106172	20.23
21106145	60.21
64155	29.54
13851576	0.0
13837787	66.05
68676	26.3
6635	0.0
11582	66.93
13853953	43.14
6988	20.23
11083	20.23
13854242	52.32
13869480	35.25
11585	52.32
11488212	66.150
13864445	0.0
86394	75.270
9965	57.53
2206	75.270
42330	75.270
4575	75.270
2079	75.270
4590	38.33
21108548	0.0
13854248	26.02
6974	20.23
6646	101.15
11629	46.53
21106019	17.07
509179	55.380
89076	21.59
10664	63.370
13869414	35.25
7279	32.34
62964	63.370
18219	75.9
13869451	26.02
880	29.1
75956	46.150
6023	17.07
456015	51.08
13869339	26.02
13875441	20.23
206493	46.17
15093	37.3
4599	75.270
1577	26.02
7239	25.3
434	37.3
6079	37.3
7202	43.14
764	40.46
10400	12.36
13662	70.08
955	63.370
13030	20.23
7001	20.23
71437	0.0
4759	71.960
33617	71.960
13872122	0.0
13842573	20.23
17347	42.52
21106581	60.210
10586285	22.0
11595	40.54
62060	53.990
5976	75.270
63906	17.07
13835351	58.86
6773	58.86
30881	71.960
2923	23.79
21105870	20.23
6658	68.54
11422351	68.540
7208	74.6
71193	54.550
67270	68.54
6033	68.54
76154	45.760
3548	32.34
642951	69.44
13860	36.28
40130	96.41
13860434	46.53
21111817	17.07
5596	46.25
5915	55.120
13047	20.23
25472	32.34
62467	43.09
14620	71.960
6828	0.0
21105848	46.53
11080	46.25
7211	86.28
7092	68.54
28947	72.240
11366	20.23
18	77.76
1446	77.76
71	77.76
7146	77.76
13860817	26.02
11625	29.1
12133	71.960
205483	55.120
1253	57.53
4745	55.56
392	46.25
11778	26.02
7172	86.28
13868640	0.0
18707	20.23
123	37.3
502245	55.4
13860720	26.02
21106571	0.0
21106163	0.0
44152	75.270
10257	86.28
13875356	0.0
19766	20.23
124	57.53
204209	15.6
7142	57.53
13853943	69.16
58563	63.320
10864	43.14
21106540	0.0
132	57.53
331	57.53
6550	46.17
78467	63.320
7315	35.53
11087	0.0
6339	0.0
13875212	0.0
21108576	43.09
26516	0.0
4768	62.730
20848	62.730
4963	63.320
13859497	35.53
12640	0.0
6106	0.0
776	15.79
7145	69.16
6480	0.0
1448	106.51
38364	0.0
10343	106.51
559096	6.48
3534	49.770
8098	12.89
21361761	41.82
1361549	17.07
11961	26.02
7302	9.23
967	20.23
556589	26.3
13846959	71.84
10837	106.51
7299	0.0
2169	62.730
526	60.210
21106518	43.09
27488	0.0
10437210	75.680
11954	26.02
21111772	26.02
27749	41.57
7199	20.310
15517	37.38
589165	70.14
17868	25.78
5027	62.730
8183	80.44
5882	80.44
192748	112.580
9120	106.510
67594	26.880
13856959	26.3
15489	0.0
6780	12.89
4744	58.360
62484	26.3
768	69.81
10437836	73.85
2991	17.07
13848793	26.3
7150	86.990
361	97.990
8182	74.6
992	74.6
21106470	25.78
2121	23.550
392447	37.3
577	67.15
6788	0.0
10437239	73.85
953	63.320
13868660	0.0
6675	37.3
11588	37.3
4437893	26.3
1906	49.33
1015	54.46
10870	106.510
10975	106.510
906	0.0
105291	73.85
7042	100.670
21106570	0.0
12044	0.0
2185	24.72
13063	0.0
6736	0.0
8528	64.930
68568	69.11
8876	0.0
5775	20.23
10909	0.0
10918	0.0
8855	25.78
256210	26.940
49179	72.83
5557	55.84
24326358	9.23
21486195	116.1
10328	20.23
12047	0.0
10849	0.0
8470	32.34
10851	0.0
11769	20.23
13677	0.0
13846658	20.23
12045	0.0
65763	60.21
10432	20.23
5142	94.56
13867714	25.78
21105699	25.78
10850	0.0
1151	94.92
6852	9.23
4514549	0.0
48085	72.83
14627	26.940
87265	17.07
65701	17.07
18941	88.03
10831	0.0
10813	0.0
10908	0.0
551	13.14
16359	80.44
7044	80.44
28552	86.520
29282	88.03
10829	0.0
8060	46.53
15619	0.0
6737	0.0
96749	118.220
29117	42.52
6688	149.65
4760	88.03
12874	88.03
10841	0.0
26325182	37.38
18177	66.4
8262	49.66
8273	49.66
17339596	88.380
3277	37.3
15621	0.0
26260	0.0
5162	110.11
12682	0.0
5593	28.68
8329	34.14
6789	0.0
11776	0.0
15488	0.0
707	0.0
83191	43.370
5774	43.370
92494	43.370
92468	43.370
11489	0.0
6586	37.3
15620	0.0
15861	0.0
12705	88.03
12730	97.26
472932	80.9
6950	0.0
3350	77.76
218253	0.0
4333	62.22
63968	26.940
6706	57.53
68437	0.0
11038	0.0
2068	69.3
5236	67.23
6855	17.07
13090	36.28
13303	88.03
13302	88.03
133166	43.370
8067	0.0
6840	9.23
8030	37.3
3008	32.34
6739	20.23
2283071	0.0
8807	0.0
5791	37.3
11286	89.31
21106059	100.88
13839012	20.23
7151	63.37
10903	20.23
6835	26.02
5145918	71.060
15475	0.0
15755	0.0
14995	0.0
14994	0.0
67470	0.0
15476	0.0
15477	0.0
15478	0.0
15524	0.0
15756	0.0
8058	46.53
15473	0.0
17099	0.0
17098	0.0
33933	0.0
15474	0.0
11003	12.03
8093	37.3
36029	57.010
58496	57.53
6735	0.0
4932499	0.0
8341	20.23
6592	0.0
6371	40.46
2297441	88.36
7155	123.58
3693	54.370
89258	123.580
26010	0.0
30600	0.0
33455	0.0
33934	0.0
33932	0.0
10628694	50.94
11294	20.23
4268	70.5
6604	12.89
23886	0.0
33421	0.0
6838	26.03
6002	54.37
6753	26.3
1262	46.53
6807	20.23
4470736	90.930
20124	12.89
4911	68.82
62265	117.74
64016	54.37
8319	26.02
6790	26.02
6588	43.14
3652	103.55
185	80.48
75995	73.840
2271976	62.3
457140	0.0
84188	0.0
136000	0.0
135983	0.0
136001	0.0
136002	0.0
158870	0.0
157093	0.0
83374	0.0
457144	0.0
135925	0.0
457145	0.0
136003	0.0
84235	0.0
139025	97.740
8282	40.46
34667	0.0
34871	0.0
34873	0.0
56784	0.0
34872	0.0
4343	107.770
1710	58.2
6600	43.09
230	107.220
5660	37.3
5932	54.370
196288	97.740
9797	48.67
9824	17.07
4103087	132.53
34868	0.0
37905	0.0
34869	0.0
37918	0.0
37915	0.0
34867	0.0
25605	0.0
26011	0.0
34870	0.0
34666	0.0
21924	0.0
3216	64.63
6057	0.0
5807	119.330
6610	49.33
21587143	100.9
61739	40.46
34866	0.0
34665	0.0
34664	0.0
37904	0.0
34864	0.0
34188	0.0
34865	0.0
9786472	97.740
6478	0.0
65272	40.46
744	83.8
6492	40.46
11708	0.0
10438331	49.660
2927	0.0
5554	40.46
2928	0.0
27793	0.0
82754	0.0
457138	0.0
102897	0.0
457139	0.0
102947	0.0
97173	0.0
102720	0.0
102801	0.0
102833	0.0
102721	0.0
102856	0.0
102933	0.0
103066	0.0
106355	0.0
82755	0.0
82712	0.0
157094	0.0
103011	0.0
102798	0.0
82762	0.0
97172	0.0
2925	49.33
18547147	100.9
4380	72.88
2424	58.440
34863	0.0
2760	97.740
11974	0.0
32555	91.23
19232038	100.9
13835294	34.14
6514	34.14
33281	0.0
56786	0.0
56789	0.0
33456	0.0
46264	0.0
4777	41.490
10481872	119.340
5550	74.6
553649	0.0
8124942	74.76
56787	0.0
35583	0.0
82807	0.0
56794	0.0
33386	0.0
33457	0.0
47912	0.0
82817	0.0
46893	0.0
33280	0.0
35582	0.0
33304	0.0
46263	0.0
19232037	100.9
10169	0.0
5542	100.9
5376	105.510
8101973	74.76
21106365	37.33
8351654	97.290
2975965	17.07
13300034	0.0
197564	74.6
34874	0.0
36972	0.0
56788	0.0
533188	0.0
35579	0.0
16182	0.0
46262	0.0
35580	0.0
82818	0.0
56790	0.0
56795	0.0
33458	0.0
82777	0.0
35584	0.0
56785	0.0
56792	0.0
34189	0.0
5233	83.550
2075	3.24
3438	40.540
102834	0.0
102722	0.0
154865	0.0
96948	0.0
102743	0.0
102857	0.0
154866	0.0
106356	0.0
102787	0.0
102741	0.0
97240	0.0
97055	0.0
97198	0.0
102742	0.0
2915	28.24
4447447	41.930
193441	91.670
2654	85.51
1278	25.78
56793	0.0
454495	0.0
40191	0.0
56791	0.0
35581	0.0
56775	0.0
56770	0.0
5553	60.69
25677	0.0
2699	6.48
60858	40.540
91432	74.76
6453	34.14
8103122	93.06
33282	0.0
46285	0.0
46284	0.0
82806	0.0
56776	0.0
47913	0.0
32952	0.0
45446	0.0
43353	0.0
56773	0.0
12549	26.880
5633	91.670
14916	86.230
541032	40.46
5541	94.830
97257	0.0
97224	0.0
102923	0.0
96868	0.0
96864	0.0
97234	0.0
97233	0.0
154062	0.0
97142	0.0
12699	0.0
36975	0.0
56778	0.0
43354	0.0
37779	0.0
45445	0.0
