Compound Id	PetitjeanNumber
6089	0.0
6087	0.0
6098	0.5
7733	0.5
9990	0.333
11727	0.333
7600	0.5
8896	0.0
7466	0.4
14751	0.4
1609	0.4
171	0.5
7727	0.5
71628	0.5
22408	0.0
7728	0.5
6338	0.333
13811	0.5
13871489	0.444
864	0.0
220998	0.5
221117	0.25
15765	0.25
11647	0.5
7506	0.5
7737	0.0
5439	0.5
7003	0.5
6322	0.333
13867413	0.4
553171	0.429
11525	0.5
8554	0.0
13571291	0.333
12066	0.0
7703	0.4
11265	0.5
12954	0.5
13229	0.5
59577	0.4
10053	0.5
10018	0.0
7787	0.0
26765	0.4
192642	0.5
11788	0.25
63156	0.5
122446	0.5
21181	0.5
26325090	0.444
13836520	0.5
6135	0.5
6309	0.333
12626	0.4
11632	0.5
9994	0.0
7636	0.5
13854944	0.5
7557	0.333
6125	0.5
120621	0.5
4449	0.25
55205	0.5
12445	0.5
14169248	0.5
7964	0.5
6193	0.5
62597	0.5
7559	0.333
7677	0.25
12197	0.333
13836674	0.333
11761	0.5
29015	0.0
9642	0.5
156255	0.333
20119	0.4
6118	0.5
363458	0.25
7684	0.25
71390	0.5
8544	0.0
12219	0.444
6307	0.333
7848	0.5
13816	0.5
15077490	0.333
19956441	0.429
12637	0.455
13872989	0.333
11752	0.5
8577	0.5
278	0.5
61487	0.333
11863	0.429
5708	0.5
10536	0.5
14349	0.444
7810	0.5
391	0.0
13835977	0.333
6334	0.333
592	0.333
13871721	0.5
374462	0.333
558883	0.5
56020	0.5
8908	0.0
376	0.5
10025	0.444
5004	0.455
2275	0.333
4446445	0.5
10124	0.333
7852	0.5
3951	0.333
7530	0.4
7766	0.4
6333	0.333
14680	0.429
7827	0.5
4514529	0.0
13835316	0.5
7711	0.5
12499	0.2
19953955	0.5
21109330	0.333
13638	0.0
72056	0.462
10948	0.5
7815	0.5
71312	0.333
2293678	0.333
2018460	0.5
29107	0.333
21169510	0.4
7552	0.333
5993	0.333
13835293	0.5
62589	0.25
7738	0.0
7686	0.25
7480	0.25
7776	0.4
127983	0.0
1087	0.5
6092	0.5
6042	0.5
6316	0.333
8878	0.333
34095	0.455
7568	0.333
10340	0.333
4444608	0.5
10939	0.25
11107	0.5
13835224	0.333
8141	0.333
9233	0.5
23621376	0.4
21111806	0.25
69371	0.5
66565	0.25
18685	0.5
15443	0.4
844	0.5
18607	0.5
11930	0.5
62628	0.444
67653	0.444
7030	0.333
11875	0.5
7721	0.5
2656	0.25
21108550	0.4
7560	0.333
13839416	0.429
13836021	0.5
13835861	0.333
7029	0.333
394562	0.5
10498	0.5
13839441	0.5
21112738	0.333
6104	0.5
4481813	0.333
60524	0.333
11729	0.333
9325	0.25
11694	0.5
11086	0.25
13849981	0.429
6103	0.5
5894	0.333
13835209	0.4
7788	0.0
13839553	0.5
6083	0.0
6314	0.333
61707	0.333
63054	0.4
4510484	0.5
15803	0.5
26563	0.0
70660	0.429
7679	0.25
13835235	0.333
1039	0.5
10772140	0.333
28994	0.333
4937830	0.333
29008	0.0
11809	0.5
8543	0.5
6111	0.0
68832	0.4
13842001	0.4
22191	0.5
75951	0.429
72793	0.429
72551	0.5
24641	0.5
11632871	0.0
33416	0.0
29001	0.5
21106032	0.4
8909	0.0
11857	0.0
7330	0.0
69982	0.4
21106015	0.333
552744	0.5
10464	0.5
61191	0.5
61001	0.5
8912	0.0
7791	0.0
13866593	0.5
7098	0.4
7026	0.333
553742	0.333
5977	0.5
13837702	0.4
13837537	0.0
9724	0.25
18801	0.429
59674	0.4
558928	0.333
6330	0.333
11244	0.333
7021	0.5
11795	0.4
10488	0.25
13647	0.4
6402	0.25
68156	0.5
71876	0.5
415	0.5
10487	0.25
763	0.0
13835336	0.333
24099	0.4
173	0.5
5730	0.5
7678	0.25
553642	0.0
13861343	0.333
13835550	0.333
8733	0.5
48024	0.25
10265270	0.4
693	0.5
124968	0.25
62808	0.25
8910	0.0
9614	0.25
60886	0.429
28993	0.429
17131	0.5
13875283	0.4
9363	0.25
13849989	0.5
11351244	0.333
558020	0.25
7553	0.333
20939	0.5
518	0.0
6326	0.333
20198	0.5
1143	0.5
61111	0.25
4444456	0.5
2441	0.5
6296	0.25
391428	0.4
733	0.5
9970	0.25
8960	0.0
11117	0.0
191	0.429
13837280	0.333
659	0.5
1078	0.4
13835604	0.5
10772050	0.333
14198	0.25
71787	0.4
7528	0.4
6827	0.429
499714	0.5
7018	0.5
11911	0.333
6093	0.5
13836713	0.333
21106535	0.5
7013	0.5
59447	0.25
10179239	0.4
86007	0.455
390927	0.5
10756	0.5
7961	0.333
12643	0.25
19231	0.4
13835630	0.5
13835459	0.0
9581	0.4
13875196	0.5
73412	0.4
13492	0.5
15747	0.455
7236	0.4
10410	0.5
1348	0.333
558878	0.5
5978	0.5
13487	0.444
6119	0.5
10404	0.5
13839199	0.25
9228	0.4
71089	0.25
6342	0.333
9574	0.4
83866	0.25
83850	0.25
9454	0.429
7419	0.429
1108	0.25
7128	0.4
8356	0.5
62530	0.5
7385	0.5
7170	0.5
8903	0.0
13842613	0.25
16159	0.5
7183	0.5
236	0.0
553578	0.5
7736	0.0
7242	0.4
7219	0.4
7521	0.4
7672	0.25
12010	0.5
24533	0.4
789	0.4
7088	0.4
1019	0.0
13835932	0.4
65750	0.5
15461	0.5
11830	0.4
6122	0.5
1095	0.0
7641	0.25
63903	0.5
10497	0.5
8904	0.0
7688	0.25
13874733	0.25
10437135	0.5
11660	0.5
1020	0.0
21106520	0.25
18724	0.4
11042	0.4
31029	0.333
21106560	0.4
21132380	0.25
8531	0.5
15855	0.5
6100	0.5
13837281	0.333
21105905	0.4
66809	0.4
7448	0.429
6179	0.333
7659	0.25
24535	0.5
15702	0.5
25552	0.4
11871	0.429
15409	0.444
20843	0.25
10940	0.25
10251740	0.5
11077	0.25
24972	0.4
9326	0.25
13885245	0.5
6524	0.455
28969	0.5
6967	0.25
8900	0.0
12229	0.25
9360	0.25
10253	0.4
8902	0.0
9350	0.4
7786	0.4
6999	0.4
15965	0.5
6088	0.0
10937	0.25
21106036	0.5
6977	0.4
10364	0.4
62489	0.4
10384035	0.5
11409	0.4
8243	0.467
7391	0.5
21108577	0.5
13257	0.4
70682	0.444
4228778	0.471
13658	0.4
28992	0.4
6528	0.471
7739	0.0
21168808	0.333
8335	0.4
8374	0.444
21111820	0.333
6897	0.429
13863629	0.5
12228	0.25
21112023	0.5
6665	0.5
247721	0.444
10437215	0.429
11731	0.333
13865438	0.5
120489	0.4
2039535	0.5
13837319	0.462
7278	0.429
13875160	0.4
8899	0.0
7238	0.4
21106135	0.4
773	0.0
2916	0.5
12225	0.333
10197150	0.4
55091	0.333
26325085	0.5
26325087	0.5
26325088	0.5
11862	0.429
8241	0.455
3210	0.5
8950	0.5
7676	0.25
66996	0.25
10437074	0.25
66896	0.467
30595	0.5
7710	0.5
7809	0.5
63908	0.5
221226	0.429
21105959	0.4
66021	0.25
17443	0.4
84971	0.5
388391	0.5
10236	0.25
13837303	0.444
13648	0.4
2849146	0.5
222538	0.5
73390	0.429
10437335	0.429
11576	0.5
11589	0.429
7175	0.429
79969	0.444
11784	0.25
7765	0.4
6883	0.5
7241	0.4
13875230	0.25
7689	0.25
2038738	0.4
11785	0.25
9218	0.5
7224	0.4
11600	0.4
7551	0.333
558875	0.333
21106366	0.5
78	0.4
7225	0.4
10181339	0.429
13839308	0.5
65523	0.5
7157	0.5
2937774	0.5
502855	0.444
14556	0.429
30572	0.5
58234	0.5
67460	0.5
9349	0.4
8883	0.25
65936	0.4
13875281	0.25
4445317	0.429
10534	0.0
6898	0.429
13644	0.4
12061	0.429
29036	0.5
199342	0.444
66895	0.455
62534	0.429
62408	0.5
13837329	0.429
4489	0.4
15495	0.444
66887	0.5
7389	0.5
9893	0.429
63518	0.444
12060	0.429
62310	0.5
7420	0.429
13856009	0.4
59482	0.5
12816	0.4
14678	0.5
21171407	0.333
7984	0.5
28982	0.5
206561	0.429
19709	0.5
21168831	0.5
21105897	0.429
13860335	0.4
6881	0.5
55443	0.444
453675	0.5
971	0.25
9579	0.5
21105878	0.429
21168813	0.4
60121	0.5
15427	0.429
1141	0.25
63310	0.4
11021	0.5
305	0.5
13846663	0.5
79280	0.5
21106091	0.429
13876539	0.5
5830	0.5
69340	0.5
63889	0.4
2606	0.333
10992	0.4
8674	0.5
9943	0.4
7132	0.4
235	0.4
13839082	0.4
13839110	0.25
13840690	0.4
13871718	0.429
21105871	0.25
21105998	0.5
7131	0.4
13856352	0.5
13866817	0.4
24722	0.308
7221	0.4
7223	0.4
9903	0.25
13839105	0.4
10246	0.4
18336	0.429
14866	0.429
466305	0.5
13865680	0.4
11604	0.4
13634	0.4
76394	0.5
440	0.429
28682	0.4
447	0.4
11667	0.5
13835772	0.25
6774	0.5
21168826	0.4
8071	0.4
13839128	0.4
194092	0.5
27296	0.5
28973	0.444
8186	0.5
13839123	0.4
11154	0.5
5979	0.333
7240	0.4
13857694	0.25
7220	0.4
7745	0.4
13839151	0.25
64699	0.4
12259	0.4
62517	0.5
13848467	0.429
13848808	0.5
9911	0.4
72556	0.5
15753	0.5
67465	0.5
7129	0.4
13837686	0.25
13839174	0.25
61538	0.4
12244	0.4
10248	0.4
61411	0.4
69177	0.4
13865424	0.5
917	0.5
7248	0.4
21106144	0.4
21106524	0.4
13863774	0.5
11651	0.429
16119	0.4
11610	0.429
11332993	0.5
10243171	0.429
10801842	0.5
11661	0.5
7138	0.4
12674	0.429
13837988	0.25
6775	0.4
11672	0.429
21106146	0.4
6108	0.5
21106008	0.429
8657	0.4
13875258	0.4
70715	0.25
70714	0.25
11596	0.5
10244	0.4
70988	0.444
86435	0.444
65785	0.5
70652	0.5
7673	0.25
6745	0.5
3544	0.444
8868	0.25
8097	0.4
11773	0.5
13875392	0.25
6916	0.5
21105859	0.429
13630	0.25
7443	0.5
8665	0.5
6633	0.25
16804	0.2
7406	0.5
6907	0.444
10892	0.4
10181338	0.429
299166	0.5
136966	0.5
120548	0.5
73479	0.5
11783	0.25
4611	0.5
13846749	0.5
13875432	0.25
12823	0.5
7176	0.429
221082	0.5
12231	0.25
21106519	0.5
13875219	0.4
8935	0.429
4514586	0.0
10181341	0.5
21106018	0.4
13835344	0.429
7685	0.25
238	0.4
21159695	0.429
13853758	0.5
13835151	0.4
13875320	0.25
14227	0.4
5709	0.4
12821	0.4
913	0.4
8070	0.4
7140	0.4
7190	0.5
7310	0.5
21106140	0.5
12478	0.5
1266393	0.4
455090	0.4
503239	0.4
10991	0.4
191058	0.5
10986	0.429
57726	0.25
21106525	0.5
13860692	0.25
13876103	0.429
7234	0.4
6621	0.4
9564	0.4
21111822	0.4
13869462	0.4
10254	0.4
11460	0.5
7397	0.5
6642	0.2
11465	0.429
11422	0.5
3918	0.5
6794	0.5
21106014	0.4
5889	0.25
13835126	0.5
21111781	0.4
924	0.4
10857	0.25
8140	0.4
65	0.4
13860491	0.4
13863618	0.4
13860641	0.4
13869434	0.4
13854136	0.25
6781	0.4
13838404	0.5
13837760	0.25
6630	0.25
7383	0.5
123207	0.4
10008	0.25
1664	0.25
4878	0.25
21106020	0.5
61765	0.5
13862559	0.4
7662	0.25
21106148	0.429
10411	0.429
20570	0.4
13860775	0.4
2157	0.5
21105795	0.4
2241	0.4
10616	0.4
62466	0.4
62485	0.5
62472	0.429
11586	0.5
7518	0.4
4962	0.4
7681	0.25
21106013	0.4
10972	0.4
10980	0.5
6674	0.4
6035	0.429
21106900	0.5
2005981	0.5
81815	0.5
11584	0.429
7189	0.5
11591	0.429
13840647	0.25
13029	0.4
21106172	0.4
21106145	0.5
64155	0.5
13851576	0.4
13837787	0.4
68676	0.429
6635	0.4
11582	0.5
13853953	0.4
6988	0.4
11083	0.25
13854242	0.5
13869480	0.4
11585	0.429
11488212	0.5
13864445	0.25
86394	0.5
9965	0.5
2206	0.5
42330	0.429
4575	0.5
2079	0.5
4590	0.444
21108548	0.4
13854248	0.25
6974	0.25
6646	0.5
11629	0.429
21106019	0.5
509179	0.182
89076	0.455
10664	0.4
13869414	0.5
7279	0.429
62964	0.333
18219	0.5
13869451	0.25
880	0.5
75956	0.222
6023	0.5
456015	0.4
13869339	0.4
13875441	0.25
206493	0.5
15093	0.429
4599	0.5
1577	0.333
7239	0.4
434	0.4
6079	0.5
7202	0.429
764	0.4
10400	0.444
13662	0.5
955	0.5
13030	0.4
7001	0.4
71437	0.25
4759	0.375
33617	0.375
13872122	0.429
13842573	0.4
17347	0.4
21106581	0.429
10586285	0.429
11595	0.429
62060	0.429
5976	0.25
63906	0.5
13835351	0.5
6773	0.5
30881	0.444
2923	0.4
21105870	0.429
6658	0.4
11422351	0.4
7208	0.429
71193	0.5
67270	0.4
6033	0.5
76154	0.5
3548	0.444
642951	0.429
13860	0.4
40130	0.429
13860434	0.5
21111817	0.4
5596	0.25
5915	0.5
13047	0.4
25472	0.5
62467	0.4
14620	0.375
6828	0.429
21105848	0.5
11080	0.25
7211	0.429
7092	0.4
28947	0.429
11366	0.4
18	0.4
1446	0.5
71	0.5
7146	0.4
13860817	0.4
11625	0.5
12133	0.375
205483	0.429
1253	0.5
4745	0.455
392	0.4
11778	0.25
7172	0.5
13868640	0.4
18707	0.4
123	0.5
502245	0.444
13860720	0.4
21106571	0.4
21106163	0.4
44152	0.429
10257	0.4
13875356	0.25
19766	0.4
124	0.429
204209	0.455
7142	0.4
13853943	0.4
58563	0.5
10864	0.4
21106540	0.4
132	0.5
331	0.4
6550	0.4
78467	0.429
7315	0.5
11087	0.25
6339	0.333
13875212	0.25
21108576	0.5
26516	0.5
4768	0.5
20848	0.5
4963	0.4
13859497	0.5
12640	0.333
6106	0.5
776	0.25
7145	0.4
6480	0.4
1448	0.5
38364	0.25
10343	0.333
559096	0.375
3534	0.455
8098	0.4
21361761	0.5
1361549	0.5
11961	0.4
7302	0.5
967	0.2
556589	0.429
13846959	0.5
10837	0.5
7299	0.5
2169	0.5
526	0.429
21106518	0.4
27488	0.25
10437210	0.5
11954	0.4
21111772	0.4
27749	0.444
7199	0.429
15517	0.4
589165	0.5
17868	0.429
5027	0.5
8183	0.5
5882	0.429
192748	0.429
9120	0.429
67594	0.5
13856959	0.5
15489	0.5
6780	0.4
4744	0.455
62484	0.429
768	0.25
10437836	0.5
2991	0.5
13848793	0.5
7150	0.429
361	0.333
8182	0.5
992	0.4
21106470	0.4
2121	0.429
392447	0.429
577	0.25
6788	0.5
10437239	0.5
953	0.5
13868660	0.4
6675	0.4
11588	0.5
4437893	0.5
1906	0.429
1015	0.25
10870	0.5
10975	0.333
906	0.4
105291	0.4
7042	0.5
21106570	0.4
12044	0.429
2185	0.444
13063	0.429
6736	0.4
8528	0.25
68568	0.5
8876	0.4
5775	0.467
10909	0.429
10918	0.5
8855	0.4
256210	0.5
49179	0.462
5557	0.5
24326358	0.5
21486195	0.5
10328	0.25
12047	0.5
10849	0.5
8470	0.5
10851	0.5
11769	0.25
13677	0.5
13846658	0.5
12045	0.429
65763	0.5
10432	0.4
5142	0.5
13867714	0.429
21105699	0.429
10850	0.5
1151	0.4
6852	0.429
4514549	0.0
48085	0.462
14627	0.4
87265	0.5
65701	0.5
18941	0.375
10831	0.4
10813	0.4
10908	0.333
551	0.333
16359	0.5
7044	0.5
28552	0.444
29282	0.444
10829	0.4
8060	0.5
15619	0.429
6737	0.4
96749	0.429
29117	0.5
6688	0.333
4760	0.375
12874	0.375
10841	0.5
26325182	0.429
18177	0.5
8262	0.5
8273	0.429
17339596	0.444
3277	0.5
15621	0.5
26260	0.5
5162	0.455
12682	0.429
5593	0.25
8329	0.444
6789	0.5
11776	0.25
15488	0.429
707	0.2
83191	0.5
5774	0.462
92494	0.5
92468	0.467
11489	0.4
6586	0.5
15620	0.4
15861	0.333
12705	0.375
12730	0.455
472932	0.4
6950	0.25
3350	0.4
218253	0.429
4333	0.444
63968	0.5
6706	0.4
68437	0.5
11038	0.4
2068	0.2
5236	0.5
6855	0.429
13090	0.5
13303	0.375
13302	0.429
133166	0.5
8067	0.2
6840	0.429
8030	0.5
3008	0.5
6739	0.4
2283071	0.333
8807	0.4
5791	0.5
11286	0.5
21106059	0.5
13839012	0.429
7151	0.333
10903	0.429
6835	0.5
5145918	0.5
15475	0.5
15755	0.5
14995	0.4
14994	0.4
67470	0.5
15476	0.5
15477	0.4
15478	0.333
15524	0.429
15756	0.5
8058	0.444
15473	0.429
17099	0.5
17098	0.5
33933	0.429
15474	0.444
11003	0.5
8093	0.444
36029	0.444
58496	0.5
6735	0.4
4932499	0.429
8341	0.5
6592	0.333
6371	0.5
2297441	0.375
7155	0.333
3693	0.5
89258	0.333
26010	0.429
30600	0.429
33455	0.5
33934	0.5
33932	0.429
10628694	0.4
11294	0.4
4268	0.5
6604	0.5
23886	0.429
33421	0.429
6838	0.5
6002	0.455
6753	0.429
1262	0.5
6807	0.5
4470736	0.462
20124	0.5
4911	0.455
62265	0.5
64016	0.5
8319	0.4
6790	0.5
6588	0.5
3652	0.444
185	0.25
75995	0.25
2271976	0.455
457140	0.333
84188	0.5
136000	0.5
135983	0.429
136001	0.5
136002	0.5
158870	0.5
157093	0.5
83374	0.429
457144	0.5
135925	0.4
457145	0.5
136003	0.333
84235	0.429
139025	0.5
8282	0.5
34667	0.5
34871	0.429
34873	0.444
56784	0.5
34872	0.5
4343	0.5
1710	0.5
6600	0.429
230	0.5
5660	0.5
5932	0.5
196288	0.5
9797	0.444
9824	0.333
4103087	0.333
34868	0.429
37905	0.5
34869	0.5
37918	0.429
37915	0.5
34867	0.429
25605	0.5
26011	0.5
34870	0.5
34666	0.429
21924	0.444
3216	0.444
6057	0.5
5807	0.444
6610	0.444
21587143	0.5
61739	0.5
34866	0.429
34665	0.5
34664	0.429
37904	0.429
34864	0.429
34188	0.5
34865	0.5
9786472	0.5
6478	0.4
65272	0.5
744	0.4
6492	0.4
11708	0.4
10438331	0.429
2927	0.5
5554	0.5
2928	0.5
27793	0.333
82754	0.333
457138	0.429
102897	0.429
457139	0.333
102947	0.5
97173	0.429
102720	0.5
102801	0.5
102833	0.429
102721	0.5
102856	0.5
102933	0.429
103066	0.429
106355	0.5
82755	0.429
82712	0.5
157094	0.429
103011	0.5
102798	0.4
82762	0.333
97172	0.429
2925	0.444
18547147	0.5
4380	0.455
2424	0.333
34863	0.429
2760	0.5
11974	0.4
32555	0.5
19232038	0.471
13835294	0.429
6514	0.444
33281	0.444
56786	0.5
56789	0.5
33456	0.429
46264	0.444
4777	0.455
10481872	0.462
5550	0.5
553649	0.444
8124942	0.5
56787	0.5
35583	0.5
82807	0.429
56794	0.429
33386	0.444
33457	0.5
47912	0.5
82817	0.5
46893	0.5
33280	0.5
35582	0.429
33304	0.444
46263	0.5
19232037	0.467
10169	0.5
5542	0.5
5376	0.455
8101973	0.5
21106365	0.429
8351654	0.4
2975965	0.444
13300034	0.444
197564	0.5
34874	0.429
36972	0.5
56788	0.5
533188	0.429
35579	0.429
16182	0.444
46262	0.5
35580	0.5
82818	0.429
56790	0.5
56795	0.5
33458	0.429
82777	0.5
35584	0.5
56785	0.429
56792	0.444
34189	0.429
5233	0.444
2075	0.444
3438	0.471
102834	0.333
102722	0.429
154865	0.429
96948	0.429
102743	0.333
102857	0.429
154866	0.429
106356	0.429
102787	0.429
102741	0.5
97240	0.5
97055	0.429
97198	0.429
102742	0.5
2915	0.333
4447447	0.444
193441	0.5
2654	0.455
1278	0.429
56793	0.429
454495	0.429
40191	0.5
56791	0.5
35581	0.429
56775	0.444
56770	0.5
5553	0.5
25677	0.429
2699	0.444
60858	0.444
91432	0.444
6453	0.429
8103122	0.444
33282	0.444
46285	0.5
46284	0.5
82806	0.5
56776	0.429
47913	0.444
32952	0.444
45446	0.5
43353	0.444
56773	0.5
12549	0.5
5633	0.5
14916	0.444
541032	0.4
5541	0.5
97257	0.429
97224	0.429
102923	0.333
96868	0.429
96864	0.429
97234	0.429
97233	0.429
154062	0.429
97142	0.429
12699	0.429
36975	0.5
56778	0.429
43354	0.444
37779	0.5
45445	0.5
