Compound Id	LargestPiSystem
1143	3
61111	6
4444456	2
2441	2
6296	4
391428	2
733	0
9970	0
8960	1
11117	4
191	2
13837280	2
659	1
1078	3
13835604	0
10772050	2
14198	1
71787	6
7528	0
6827	0
499714	3
7018	0
11911	0
6093	0
13836713	2
21106535	0
7013	0
59447	0
10179239	0
86007	3
390927	2
10756	2
7961	0
12643	2
19231	3
13835630	0
13835459	0
9581	7
13875196	7
73412	0
13492	6
15747	6
7236	3
10410	6
1348	5
558878	4
5978	3
13487	6
6119	0
10404	6
13839199	6
9228	6
71089	6
6342	0
9574	9
83866	0
83850	0
9454	6
7419	6
1108	6
7128	6
8356	6
62530	6
7385	6
7170	6
8903	6
13842613	6
16159	1
7183	6
236	6
553578	4
7736	5
7242	6
7219	6
7521	6
7672	0
12010	0
24533	6
789	5
7088	6
1019	2
13835932	0
65750	6
15461	6
11830	0
6122	0
1095	0
7641	6
63903	6
10497	0
8904	6
7688	6
13874733	6
10437135	7
11660	6
1020	6
21106520	6
18724	6
11042	6
31029	0
21106560	6
21132380	6
8531	6
15855	4
6100	0
13837281	2
21105905	6
66809	7
7448	6
6179	0
7659	6
24535	6
15702	10
25552	6
11871	0
15409	6
20843	6
10940	6
10251740	8
11077	6
24972	6
9326	7
13885245	6
6524	12
28969	9
6967	6
8900	2
12229	7
9360	7
10253	6
8902	6
9350	7
7786	0
6999	6
15965	9
6088	0
10937	6
21106036	9
6977	6
10364	8
62489	7
10384035	7
11409	6
8243	12
7391	7
21108577	10
13257	7
70682	0
4228778	8
13658	6
28992	6
6528	12
7739	5
21168808	5
8335	6
8374	9
21111820	5
6897	9
13863629	7
12228	6
21112023	8
6665	10
247721	6
10437215	7
11731	0
13865438	7
120489	7
2039535	7
13837319	12
7278	6
13875160	6
8899	5
7238	7
21106135	7
773	5
2916	0
12225	0
10197150	8
55091	2
26325085	0
26325087	0
26325088	0
11862	0
8241	12
3210	2
8950	6
7676	6
66996	6
10437074	6
66896	8
30595	9
7710	0
7809	0
63908	8
221226	8
21105959	7
66021	6
17443	7
84971	0
388391	0
10236	6
13837303	12
13648	8
2849146	9
222538	9
73390	9
10437335	9
11576	9
11589	9
7175	9
79969	9
11784	6
7765	0
6883	9
7241	8
13875230	6
7689	6
2038738	8
11785	6
9218	9
7224	8
11600	7
7551	0
558875	2
21106366	6
78	8
7225	8
10181339	6
13839308	6
65523	9
7157	9
2937774	10
502855	12
14556	9
30572	2
58234	0
67460	6
9349	7
8883	0
65936	8
13875281	6
4445317	4
10534	6
6898	8
13644	8
12061	6
29036	0
199342	6
66895	8
62534	9
62408	9
13837329	12
4489	8
15495	10
66887	8
7389	9
9893	8
63518	8
12060	7
62310	10
7420	6
13856009	8
59482	8
12816	8
14678	7
21171407	2
7984	0
28982	7
206561	10
19709	8
21168831	6
21105897	10
13860335	6
6881	8
55443	6
453675	6
971	7
9579	9
21105878	8
21168813	8
60121	8
15427	6
1141	6
63310	8
11021	6
305	2
13846663	7
79280	8
21106091	7
13876539	6
5830	6
69340	6
63889	7
2606	0
10992	6
8674	8
9943	8
7132	8
235	8
13839082	7
13839110	7
13840690	6
13871718	6
21105871	7
21105998	7
7131	6
13856352	6
13866817	6
24722	8
7221	8
7223	6
9903	6
13839105	7
10246	7
18336	8
14866	8
466305	10
13865680	7
11604	7
13634	8
76394	9
440	0
28682	8
447	8
11667	7
13835772	7
6774	9
21168826	8
8071	9
13839128	7
194092	6
27296	8
28973	8
8186	8
13839123	7
11154	0
5979	0
7240	8
13857694	6
7220	8
7745	3
13839151	7
64699	3
12259	6
62517	8
13848467	7
13848808	10
9911	7
72556	7
15753	9
67465	9
7129	8
13837686	7
13839174	7
61538	7
12244	7
10248	7
61411	7
69177	7
13865424	8
917	6
7248	8
21106144	9
21106524	8
13863774	9
11651	8
16119	7
11610	9
11332993	9
10243171	9
10801842	4
11661	8
7138	9
12674	6
13837988	6
6775	10
11672	10
21106146	9
6108	2
21106008	10
8657	8
13875258	6
70715	6
70714	6
11596	10
10244	7
70988	7
86435	7
65785	10
70652	7
7673	6
6745	6
3544	6
8868	9
8097	6
11773	10
13875392	6
6916	10
21105859	7
13630	6
7443	9
8665	8
6633	7
16804	7
7406	7
6907	10
10892	10
10181338	10
299166	9
136966	6
120548	8
73479	9
11783	6
4611	6
13846749	10
13875432	7
12823	6
7176	10
221082	8
12231	7
21106519	7
13875219	7
8935	6
4514586	0
10181341	6
21106018	7
13835344	9
7685	6
238	9
21159695	7
13853758	7
13835151	7
13875320	6
14227	8
5709	9
12821	9
913	9
8070	9
7140	9
7190	9
7310	10
21106140	8
12478	9
1266393	4
455090	7
503239	7
10991	7
191058	11
10986	11
57726	0
21106525	7
13860692	7
13876103	8
7234	7
6621	9
9564	8
21111822	6
13869462	7
10254	9
11460	9
7397	6
6642	6
11465	9
11422	9
3918	6
6794	7
21106014	8
5889	7
13835126	8
21111781	9
924	7
10857	7
8140	7
65	7
13860491	7
13863618	9
13860641	7
13869434	7
13854136	7
6781	10
13838404	0
13837760	8
6630	7
7383	6
123207	7
10008	7
1664	7
4878	8
21106020	9
61765	8
13862559	6
7662	6
21106148	10
10411	9
20570	7
13860775	8
2157	12
21105795	9
2241	9
10616	12
62466	9
62485	9
62472	12
11586	12
7518	6
4962	7
7681	6
21106013	9
10972	9
10980	9
6674	9
6035	9
21106900	10
2005981	3
81815	3
11584	9
7189	9
11591	11
13840647	7
13029	7
21106172	7
21106145	11
64155	10
13851576	6
13837787	10
68676	9
6635	4
11582	11
13853953	9
6988	7
11083	7
13854242	10
13869480	8
11585	10
11488212	10
13864445	6
86394	8
9965	7
2206	8
42330	8
4575	8
2079	8
4590	10
21108548	6
13854248	7
6974	7
6646	0
11629	10
21106019	8
509179	8
89076	15
10664	10
13869414	8
7279	10
62964	10
18219	0
13869451	7
880	9
75956	8
6023	8
456015	6
13869339	7
13875441	7
206493	11
15093	6
4599	8
1577	2
7239	6
434	9
6079	9
7202	9
764	8
10400	14
13662	10
955	10
13030	7
7001	7
71437	0
4759	9
33617	9
13872122	6
13842573	7
17347	9
21106581	11
10586285	11
11595	10
62060	3
5976	8
63906	8
13835351	12
6773	12
30881	9
2923	8
21105870	8
6658	10
11422351	10
7208	12
71193	10
67270	10
6033	10
76154	10
3548	9
642951	12
13860	8
40130	3
13860434	10
21111817	8
5596	8
5915	10
13047	7
25472	10
62467	9
14620	9
6828	12
21105848	10
11080	8
7211	12
7092	10
28947	12
11366	7
18	11
1446	11
71	11
7146	11
13860817	7
11625	9
12133	9
205483	10
1253	6
4745	10
392	8
11778	7
7172	12
13868640	6
18707	7
123	9
502245	12
13860720	7
21106571	6
21106163	6
44152	8
10257	12
13875356	6
19766	7
124	7
204209	15
7142	10
13853943	10
58563	10
10864	9
21106540	6
132	10
331	10
6550	11
78467	7
7315	16
11087	6
6339	0
13875212	6
21108576	9
26516	6
4768	8
20848	8
4963	10
13859497	10
12640	0
6106	0
776	9
7145	10
6480	7
1448	13
38364	6
10343	13
559096	0
3534	6
8098	10
21361761	16
1361549	10
11961	7
7302	13
967	7
556589	11
13846959	10
10837	13
7299	6
2169	8
526	11
21106518	9
27488	6
10437210	10
11954	7
21111772	7
27749	11
7199	9
15517	11
589165	10
17868	12
5027	8
8183	12
5882	12
192748	15
9120	13
67594	14
13856959	9
15489	12
6780	10
4744	10
62484	9
768	9
10437836	8
2991	14
13848793	9
7150	12
361	12
8182	12
992	12
21106470	10
2121	12
392447	11
577	4
6788	10
10437239	8
953	10
13868660	6
6675	9
11588	9
4437893	11
1906	10
1015	9
10870	13
10975	13
906	10
105291	8
7042	13
21106570	6
12044	12
2185	14
13063	10
6736	10
8528	8
68568	10
8876	10
5775	2
10909	10
10918	10
8855	10
256210	11
49179	4
5557	9
24326358	7
21486195	8
10328	7
12047	12
10849	10
8470	10
10851	10
11769	7
13677	10
13846658	13
12045	12
65763	11
10432	7
5142	11
13867714	12
21105699	12
10850	10
1151	11
6852	11
4514549	0
48085	4
14627	11
87265	8
65701	8
18941	8
10831	10
10813	10
10908	10
551	13
16359	12
7044	12
28552	8
29282	8
10829	10
8060	10
15619	10
6737	10
96749	1
29117	15
6688	16
4760	8
12874	8
10841	10
26325182	13
18177	12
8262	13
8273	13
17339596	0
3277	12
15621	10
26260	10
5162	14
12682	10
5593	9
8329	16
6789	10
11776	6
15488	12
707	0
83191	4
5774	4
92494	4
92468	4
11489	8
6586	13
15620	10
15861	10
12705	8
12730	8
472932	5
6950	9
3350	11
218253	12
4333	16
63968	13
6706	10
68437	10
11038	6
2068	11
5236	11
6855	12
13090	14
13303	8
13302	8
133166	4
8067	6
6840	13
8030	6
3008	10
6739	11
2283071	10
8807	12
5791	4
11286	14
21106059	6
13839012	13
7151	10
10903	13
6835	13
5145918	11
15475	10
15755	10
14995	10
14994	10
67470	10
15476	10
15477	10
15478	10
15524	10
15756	10
8058	16
15473	12
17099	12
17098	12
33933	12
15474	12
11003	13
8093	8
36029	7
58496	3
6735	10
4932499	10
8341	11
6592	12
6371	7
2297441	10
7155	15
3693	14
89258	15
26010	12
30600	12
33455	12
33934	12
33932	12
10628694	10
11294	11
4268	14
6604	10
23886	12
33421	12
6838	17
6002	4
6753	15
1262	11
6807	13
4470736	11
20124	10
4911	20
62265	15
64016	17
8319	11
6790	11
6588	13
3652	11
185	10
75995	8
2271976	6
457140	10
84188	10
136000	10
135983	10
136001	10
136002	10
158870	10
157093	10
83374	10
457144	10
135925	10
457145	10
136003	10
84235	10
139025	4
8282	12
34667	12
34871	12
34873	12
56784	12
34872	12
4343	11
1710	6
6600	10
230	7
5660	7
5932	4
196288	4
9797	15
9824	14
4103087	14
34868	12
37905	12
34869	12
37918	12
37915	12
34867	12
25605	12
26011	12
34870	12
34666	12
21924	12
3216	11
6057	6
5807	6
6610	16
21587143	4
61739	12
34866	12
34665	12
34664	12
37904	12
34864	12
34188	12
34865	12
9786472	4
6478	10
65272	1
744	9
6492	12
11708	6
10438331	13
2927	14
5554	7
2928	6
27793	10
82754	10
457138	10
102897	10
457139	10
102947	10
97173	10
102720	10
102801	10
102833	10
102721	10
102856	10
102933	10
103066	10
106355	10
82755	10
82712	10
157094	10
103011	10
102798	10
82762	10
97172	10
2925	13
18547147	4
4380	15
2424	11
34863	12
2760	4
11974	6
32555	8
19232038	4
13835294	16
6514	16
33281	12
56786	12
56789	12
33456	12
46264	12
4777	11
10481872	8
5550	4
553649	14
8124942	11
56787	12
35583	12
82807	12
56794	12
33386	12
33457	12
47912	12
82817	12
46893	12
33280	12
35582	12
33304	12
46263	12
19232037	4
10169	6
5542	4
5376	9
8101973	11
21106365	13
8351654	9
2975965	8
13300034	10
197564	4
34874	12
36972	12
56788	12
533188	12
35579	12
16182	12
46262	12
35580	12
82818	12
56790	12
56795	12
33458	12
82777	12
35584	12
56785	12
56792	12
34189	12
5233	11
2075	14
3438	8
102834	10
102722	10
154865	10
96948	10
102743	10
102857	10
154866	10
106356	10
102787	10
102741	10
97240	10
97055	10
97198	10
102742	10
2915	13
4447447	8
193441	4
2654	6
1278	14
56793	12
454495	12
40191	12
56791	12
35581	12
56775	12
56770	12
5553	7
25677	12
2699	13
60858	16
91432	11
6453	16
8103122	20
33282	12
46285	12
46284	12
82806	12
56776	12
47913	12
32952	12
45446	12
43353	12
56773	12
12549	20
5633	4
14916	18
541032	8
5541	6
97257	10
97224	10
102923	10
96868	10
96864	10
97234	10
97233	10
154062	10
97142	10
12699	14
36975	12
56778	12
43354	12
37779	12
45445	12
36974	12
35585	12
34848	12
84344	12
34850	12
82819	12
56772	12
82820	12
16415	12
56779	12
56768	12
56777	12
84345	12
34668	12
21429023	2
9873	14
5139	18
2003	2
2908	17
3463	2
10292746	2
21782117	2
6066	9
33316	12
16736486	2
5551	4
8111	14
36973	12
37744	12
46894	12
45444	12
56769	12
56780	12
34847	12
39406	12
35081	12
56781	12
56771	12
4575338	8
970	14
56774	12
82765	12
34854	12
46136	12
82736	12
56759	12
36984	12
5026	17
2457	18
96965	10
33198	10
3513	15
34853	12
37745	12
36978	12
34190	12
34191	12
36771	12
36710	12
56757	12
549017	12
84347	12
56764	12
56758	12
47914	12
56762	12
33984	12
33983	12
11283	6
2625	13
26325089	13
13328	2
16736498	4
23977588	4
3584	18
5198	17
6593	13
82783	12
34852	12
37000	12
37019	12
56765	12
39198	12
82740	12
56761	12
56756	12
56766	12
83413	12
34851	12
36976	12
56767	12
56763	12
35108	12
10162	9
6842	6
15827	10
5552	6
34859	12
84346	12
56760	12
56755	12
33666	12
106796	21
9187483	18
3322	14
5768	0
54833	12
11439687	10
4444479	6
33986	12
36983	12
36986	12
45447	12
35566	12
47916	12
46137	12
550258	12
33985	12
26286843	19
11917	6
3841535	19
65234	11
55075	8
34860	12
82738	12
36982	12
36979	12
47915	12
56783	12
36981	12
37004	12
36980	12
56782	12
36977	12
83414	12
84348	12
82823	12
4624	11
26325183	9
4444100	20
34192	12
82822	12
6013	6
70806	16
15520	10
8860	14
4444107	22
36990	12
35912	12
45448	12
36987	12
36988	12
33407	12
36985	12
35205	12
15637	12
82821	12
21106058	14
31006	7
35206	12
82751	12
36989	12
11369	7
15484	12
5113	9
5739	18
8816	18
8817	18
4444102	21
4471584	21
4444553	21
8800	16
29153	16
8804	20
8799	20
8788	20
4067	20
21105591	14
6045	5
75662	19
9219586	16
1043	16
2246	20
29400	19
21105594	14
5678	22
8763	22
21106077	14
4444362	11
