Compound Id	AutocorrelationMass [ATSm3]
26325084	132.703
26325083	119.132
18019	60.504
8521	60.173
26325082	105.562
10449	81.424
61149	30.990
2056044	32.830
26325081	91.991
26824	46.712
8520	46.602
10451	67.854
2041618	42.716
6191	24.503
26325080	78.420
76894	39.274
16425	37.531
6153	15.012
10784857	62.439
38403	24.989
14021447	64.849
9256	17.917
23101	33.031
10675065	16.495
10652594	51.533
10696	54.283
62827	17.077
11434292	26.674
21106179	7.506
122090	35.370
11557190	51.279
9095782	19.658
12577	13.833
9286	11.331
61346	31.207
6190	30.207
6270	25.329
9484	12.251
6105	2.502
16841	21.454
4927801	91.237
109705	48.754
9088156	37.536
56144	36.987
23150	19.460
108106	72.990
78828	37.708
6128	5.666
10452	40.712
10606755	26.852
3631	28.184
69569	46.038
15413	20.331
66656	16.128
9411	19.022
454209	10.829
10733068	79.546
17619	12.796
13837650	5.903
13853215	35.911
9392	37.788
66567	31.499
18971812	24.565
66655	21.799
68328	24.137
13299573	46.616
56117	15.444
12161	20.0
107412	18.447
67414	54.742
13803	16.335
14441700	18.955
10756390	63.636
68224	63.636
61213	12.781
9254	27.158
9016	26.868
73583	33.771
14998	10.667
2018165	8.617
6148	17.955
69914	47.727
11671339	47.727
29040	31.009
67991	32.467
454215	39.030
62826	22.147
7626	8.328
59573	12.780
6156	6.0
10106	25.380
10801109	28.563
512621	19.976
12933	24.836
11996	9.328
13835836	9.103
9633	7.582
15789876	26.321
18688	12.771
12586	20.733
71433	8.338
68503	18.673
937	0.0
692	0.0
23208	1.774
291	0.0
274	1.774
6084	0.0
6132	11.840
7956	1.0
6094	1.0
11749	5.332
7555	2.0
6120	3.0
7712	3.0
6308	4.0
9646	6.0
10781	10.0
15802	8.0
17976	11.0
7767	4.0
7604	5.0
7010	5.0
6163	7.0
6340	6.0
7671	13.103
9377	5.582
8560	5.0
11094	6.0
11023	6.0
11055	8.0
10786	7.0
7619	7.0
10755	8.0
11551	6.0
349	6.0
11035	7.0
11104	8.0
10795	9.0
10445	10.0
8569	7.664
11841	9.664
7073	12.771
123860	9.328
7849	7.0
17558	8.0
