Compound Id	ChiPath [SP-1]
26325084	18.485
26325083	16.778
18019	8.828
8521	8.828
26325082	15.071
10449	10.243
61149	5.137
2056044	5.065
26325081	13.364
26824	7.121
8520	7.121
10451	8.536
2041618	N/A
6191	3.25
26325080	11.657
76894	N/A
16425	2.449
6153	2.0
10784857	N/A
38403	4.337
14021447	9.950
9256	2.943
23101	5.414
10675065	4.037
10652594	N/A
10696	6.828
62827	3.504
11434292	N/A
21106179	1.732
122090	5.975
11557190	8.243
9095782	3.25
12577	2.561
9286	2.643
61346	3.707
6190	3.25
6270	6.243
9484	2.0
6105	1.414
16841	2.943
4927801	14.142
109705	7.816
9088156	6.975
56144	4.193
23150	3.707
108106	11.314
78828	6.536
6128	1.732
10452	5.121
10606755	4.193
3631	4.337
69569	5.414
15413	5.182
66656	N/A
9411	3.981
454209	2.561
10733068	11.339
17619	N/A
13837650	1.914
13853215	3.25
9392	3.25
66567	4.5
18971812	3.25
66655	4.268
68328	4.828
13299573	3.707
56117	4.121
12161	4.243
107412	3.504
67414	8.485
13803	3.682
14441700	2.561
10756390	9.071
68224	9.071
61213	2.561
9254	2.943
9016	2.943
73583	3.25
14998	3.061
2018165	2.270
6148	2.0
69914	6.803
11671339	6.803
29040	2.943
67991	3.707
454215	2.943
62826	3.504
7626	3.126
59573	3.121
6156	2.0
10106	6.682
10801109	7.201
512621	N/A
12933	6.743
11996	3.061
13835836	3.808
9633	4.414
15789876	9.307
18688	3.981
12586	6.682
71433	2.561
68503	4.243
937	0.0
692	1.0
23208	1.414
291	0.0
274	1.414
6084	1.0
6132	1.732
7956	1.414
6094	1.414
11749	2.770
7555	1.914
6120	1.732
7712	2.414
6308	2.270
9646	2.0
10781	3.481
15802	4.308
17976	3.917
7767	2.914
7604	2.770
7010	2.808
6163	2.561
6340	2.643
7671	4.520
9377	3.414
8560	3.414
11094	3.270
11023	3.308
11055	3.061
10786	3.181
7619	3.126
10755	3.121
11551	3.346
349	3.914
11035	3.808
11104	3.626
10795	3.553
10445	3.417
8569	4.414
11841	4.126
7073	4.537
123860	4.914
7849	4.414
17558	4.270
13439	3.707
13402	4.243
6287	5.182
10227261	7.414
14840	4.914
13448	4.207
12220	5.414
13619	5.414
7890	5.914
11882	6.414
11883	6.914
10540	7.914
7929	9.914
11897	10.414
11899	10.914
12017	11.414
12072	11.914
11900	12.414
11901	12.914
11146	13.414
11902	13.914
10542	15.914
11906	17.914
7823	3.414
13835376	3.914
55130	4.164
6188	3.25
127750	3.914
14299946	6.828
30713	2.643
14694	2.561
99596	2.943
11849	3.414
7757	6.808
21106169	2.561
20545	9.626
10441	1.914
14672	2.561
7511	5.808
10446	3.417
7657	4.164
22453	4.219
6151	2.0
7509	5.308
7872	5.770
10433	4.164
55084	5.308
7875	6.770
2062437	2.943
7065	3.681
11992	3.664
7913	7.770
10325078	3.25
92731	3.887
14256731	6.596
3168	2.414
11153	1.414
29005	4.808
7472	3.664
11207996	3.664
7694	4.808
11833	2.914
16388	7.509
455420	4.414
62249	3.481
10420	4.308
9243	1.414
55188	3.121
7482	4.308
11716	4.808
29016	4.126
7670	4.520
7340	6.346
7747	3.626
7624	3.126
7627	3.126
8568	4.770
14846	5.808
11045	4.308
11228	2.270
10709	2.414
109838	3.414
7478	3.808
10765	2.270
13849665	10.028
7800	5.308
11148	1.0
11843	4.270
923	1.414
7475	3.808
12201	2.770
7515	3.808
29012	3.770
10797	3.553
11109	2.914
7538	4.808
7536	4.308
12972	5.808
61266	10.107
24142	7.414
14829	2.0
23055	2.561
13622	6.914
7463	3.308
10571	3.181
16180	6.414
13836549	5.464
7891	5.914
12446	2.770
55123	4.414
10614293	3.417
29025	4.414
11755	2.770
12635	5.414
7706	3.270
7761	3.770
11121	3.414
7713	2.414
12809	4.914
11230	2.270
7833	3.914
10492	3.270
13837190	2.414
13839109	4.270
7556	1.914
12012	3.914
8158	3.346
66675	3.25
7871	5.770
3441	2.943
7954	1.414
9976	4.808
21153	6.270
14688	7.561
9391	2.943
8525	2.770
7514	3.808
11680	3.308
6176	2.943
6085	1.0
63631	2.643
13865630	5.702
7856	4.414
11706	3.808
7802	4.270
12218	5.270
56232	5.561
3973	3.504
6130	1.732
7534	4.202
10788	3.181
7621	3.126
10101	3.682
28986	3.808
13839575	4.414
12632	4.770
13836589	2.914
83734	2.943
9253	2.943
215929	4.308
10791	3.181
555074	3.414
7957	1.732
11125	3.414
7760	3.770
4516601	3.914
8562	3.414
2863	5.770
56442	1.914
4483639	2.414
11919	4.243
10653	2.808
8329688	2.561
7782	2.914
4516599	3.914
16387	7.260
10777	2.643
4512361	3.914
11095	3.270
11025	3.308
26325086	4.101
21106173	4.182
13835706	6.914
441	4.414
2282428	2.943
9251	2.943
13850879	8.890
217	0.0
1114	1.732
7838	3.914
15486	5.308
56559	9.270
11898	10.414
4483638	2.414
6335	2.270
4449912	1.914
11526	2.808
6311	2.270
10054	2.0
7081	3.346
7607	2.770
7074	4.537
12456	4.914
72522	9.914
6313	2.270
7817	3.414
4512642	3.914
7928	9.414
7734	2.414
5949	3.414
62632	8.414
14348	8.914
7803	4.270
7076	4.681
78998	7.914
17880	4.414
370	4.770
29029	4.914
11884	6.914
2581	8.414
16177	6.414
7730	2.414
13866746	5.037
7016	2.808
15853	5.914
11864	3.914
9053802	7.270
21106586	4.591
67360	5.414
63863	3.707
11891	7.914
7732	2.414
18920	4.270
10113	2.270
11866	3.914
15846	4.914
11845	3.414
15954	3.681
11819	3.626
7566	1.914
29026	4.414
7772	2.914
11739	3.561
7917	7.414
6321	2.270
12209	2.914
11846	3.414
7622	3.126
11861	4.770
15016	9.414
11056	3.061
7915	6.914
23255	2.270
10787	3.181
123993	4.257
55090	2.561
11806	2.414
7630	3.126
8552	3.770
68179	4.414
7901	6.414
6121	1.732
7770	2.914
7558	1.914
11036	3.808
10001	3.126
7064	3.681
175	1.732
6146	2.0
6649	3.719
11029	3.808
6123	1.732
7892	5.914
8576	5.414
6095	1.414
9461	3.561
14692	4.914
11099	2.414
11193	3.504
256	2.414
11794	3.270
7851	4.414
15387	4.914
8012	3.181
7717	2.414
11732	3.061
10511	3.770
654	1.414
6315	2.270
6086	1.0
99440	3.417
11194	3.504
455353	4.414
11110	2.914
13848341	4.702
10265264	3.788
7850	4.414
7882	5.414
7577	1.914
29000	2.770
8574	4.914
11239	2.643
6165	2.561
11865	3.914
21011	2.770
4366810	5.164
512	1.914
11793	3.270
7811	3.414
7835	3.914
11216	3.621
13862665	3.270
932	4.414
22814	0.0
6341	2.643
11678	3.308
11543	3.681
62230	4.182
7533	4.202
13836399	3.914
10526	3.414
10422	4.664
12069	4.270
59483	5.121
13255	3.288
10179173	3.788
7701	3.270
6149	2.0
10790	3.181
71430	4.364
120464	3.121
172	1.414
11180	2.943
13865426	4.164
7434	4.346
259	2.770
7714	2.414
10512	2.914
7812	3.414
7769	2.914
7459	3.308
11024	3.308
7837	3.914
3644	1.732
16778	3.414
7705	3.270
191367	3.770
748	1.0
5091	9.770
10437	1.914
387	2.643
6312	2.270
6320	2.270
10947	2.808
6040	2.914
8398	2.808
960	8.770
6164	2.561
18410	4.932
7546	2.432
11756	2.770
7616	2.770
258	2.414
7716	2.414
7564	1.914
7024	2.894
7090	4.605
15438	3.932
11699	4.308
16791	3.914
6097	1.414
11799	3.270
6187	3.25
21800	3.805
18717	3.481
13837797	3.414
16641	1.414
10205670	2.270
12442	1.914
6186	3.25
60329	2.914
7790	3.0
1005	2.270
11210	3.682
6101	1.414
1004	1.914
2340753	2.561
10325184	2.561
24590970	2.943
11695	3.808
6102	1.414
13836591	2.914
7028	2.894
7615	2.770
13884973	3.417
7674	3.394
6406	3.181
682	1.414
13874867	3.664
10710415	4.202
6089	1.0
6087	1.0
6098	1.414
7733	2.414
9990	1.914
11727	1.914
7600	5.455
8896	2.5
7466	3.308
14751	3.932
1609	2.914
171	1.732
