Compound Id	ChiCluster [SC-3]
7713	0.0
12809	0.0
11230	0.408
7833	0.0
10492	0.408
13837190	0.0
13839109	0.408
7556	0.0
12012	0.0
8158	0.204
66675	2.5
7871	0.408
3441	1.655
7954	0.0
9976	0.289
21153	0.408
14688	1.561
9391	1.655
8525	0.408
7514	0.289
11680	0.289
6176	1.655
6085	0.0
63631	0.667
13865630	0.577
7856	0.0
11706	0.289
7802	0.408
12218	0.408
56232	1.561
3973	1.339
6130	0.577
7534	0.577
10788	0.569
7621	0.816
10101	0.927
28986	0.289
13839575	0.0
12632	0.408
13836589	0.0
83734	1.655
9253	1.655
215929	0.289
10791	0.569
555074	0.0
7957	0.577
11125	0.0
7760	0.408
4516601	0.0
8562	0.0
2863	0.408
56442	0.0
4483639	0.0
11919	0.707
10653	0.289
8329688	1.561
7782	0.0
4516599	0.0
16387	0.911
10777	0.667
4512361	0.0
11095	0.408
11025	0.289
26325086	1.496
21106173	0.866
13835706	1.429
441	0.0
2282428	1.655
9251	1.655
13850879	1.584
217	0.0
1114	0.577
7838	0.0
15486	0.289
56559	0.408
11898	0.0
4483638	0.0
6335	0.408
4449912	0.0
11526	0.289
6311	0.408
10054	2.0
7081	0.204
7607	0.408
7074	0.977
12456	0.0
72522	0.0
6313	0.408
7817	0.0
4512642	0.0
7928	0.0
7734	0.0
5949	0.0
62632	0.0
14348	0.0
7803	0.408
7076	0.569
78998	0.0
17880	0.0
370	0.408
29029	0.0
11884	0.0
2581	0.0
16177	0.0
7730	0.0
13866746	1.049
7016	0.289
15853	0.0
11864	0.0
9053802	0.408
21106586	0.761
67360	0.0
63863	3.121
11891	0.0
7732	0.0
18920	0.408
10113	0.408
11866	0.0
15846	0.0
11845	0.0
15954	0.569
11819	0.816
7566	0.0
29026	0.0
7772	0.0
11739	1.561
7917	0.0
6321	0.408
12209	0.0
11846	0.0
7622	0.816
11861	0.408
15016	0.0
11056	1.561
7915	0.0
23255	0.408
10787	0.569
123993	0.402
55090	1.561
11806	0.0
7630	0.816
8552	0.408
68179	0.0
7901	0.0
6121	0.577
7770	0.0
7558	0.0
11036	0.289
10001	0.816
7064	0.569
175	0.577
6146	2.0
6649	0.5
11029	0.289
6123	0.577
7892	0.0
8576	0.0
6095	0.0
9461	1.561
14692	0.0
11099	0.0
11193	1.339
256	0.0
11794	0.408
7851	0.0
15387	0.0
8012	0.569
7717	0.0
11732	1.561
10511	0.408
654	0.0
6315	0.408
6086	0.0
99440	1.969
11194	1.339
455353	0.0
11110	0.0
13848341	0.577
10265264	0.577
7850	0.0
7882	0.0
7577	0.0
29000	0.408
8574	0.0
11239	0.667
6165	1.561
11865	0.0
21011	0.408
4366810	0.697
512	0.0
11793	0.408
7811	0.0
7835	0.0
11216	1.207
13862665	0.408
932	0.0
22814	0.0
6341	0.667
11678	0.289
11543	0.569
62230	0.927
7533	0.612
13836399	0.0
10526	0.0
10422	0.697
12069	0.408
59483	3.621
13255	0.577
10179173	0.577
7701	0.408
6149	2.0
10790	0.569
71430	0.408
120464	1.207
172	0.0
11180	1.655
13865426	0.697
7434	0.204
259	0.408
7714	0.0
10512	0.0
7812	0.0
7769	0.0
7459	0.289
11024	0.289
7837	0.0
3644	0.577
16778	0.0
7705	0.408
191367	0.408
748	0.0
5091	0.408
10437	0.0
387	0.667
6312	0.408
6320	0.408
10947	0.289
6040	0.0
8398	0.289
960	0.408
6164	1.561
18410	0.204
7546	0.204
11756	0.408
7616	0.408
258	0.0
7716	0.0
7564	0.0
7024	0.289
7090	1.510
15438	0.204
11699	0.289
16791	0.0
6097	0.0
11799	0.408
6187	2.5
21800	0.471
18717	1.570
13837797	0.0
16641	0.0
10205670	0.408
12442	0.0
6186	2.5
60329	0.0
7790	0.0
1005	0.408
11210	0.927
6101	0.0
1004	0.0
2340753	1.561
10325184	1.561
24590970	1.655
11695	0.289
6102	0.0
13836591	0.0
7028	0.289
7615	0.408
13884973	1.969
7674	0.289
6406	0.569
682	0.0
13874867	0.697
10710415	0.577
6089	0.0
6087	0.0
6098	0.0
7733	0.0
9990	0.0
11727	0.0
7600	1.849
8896	0.0
7466	0.289
14751	0.204
1609	0.0
171	0.577
7727	0.0
71628	0.204
22408	0.0
7728	0.0
6338	0.408
13811	0.526
13871489	0.856
864	0.0
220998	0.204
221117	0.471
15765	0.471
11647	0.612
7506	0.697
7737	0.0
5439	0.408
7003	0.569
6322	0.408
13867413	0.289
553171	0.577
11525	0.289
8554	0.0
13571291	0.0
12066	0.0
7703	0.408
11265	0.803
12954	0.204
13229	1.021
59577	0.402
10053	2.0
10018	0.0
7787	0.0
26765	0.289
192642	0.569
11788	0.289
63156	0.0
122446	1.570
21181	0.289
26325090	0.0
13836520	0.204
6135	0.577
6309	0.408
12626	0.0
11632	0.204
9994	0.0
7636	0.577
13854944	0.408
7557	0.0
6125	0.577
120621	0.816
4449	0.471
55205	0.408
12445	1.969
14169248	0.204
7964	2.664
6193	2.481
62597	0.0
7559	0.0
7677	0.289
12197	0.0
13836674	0.0
11761	0.816
29015	0.0
9642	0.0
156255	0.471
20119	0.408
6118	0.577
363458	0.289
7684	0.289
71390	0.577
8544	0.0
12219	0.0
6307	0.408
7848	0.0
13816	0.289
15077490	1.655
19956441	0.0
12637	0.0
13872989	0.0
11752	0.408
8577	0.0
278	0.0
61487	1.561
11863	0.0
5708	0.204
10536	0.0
14349	0.0
7810	0.0
391	0.0
13835977	0.0
6334	0.408
592	0.667
13871721	0.0
374462	0.471
558883	0.0
56020	0.0
8908	0.0
376	0.816
10025	0.816
5004	0.816
2275	0.289
4446445	0.0
10124	0.667
7852	0.0
3951	0.667
7530	0.577
7766	0.0
6333	0.408
14680	0.0
7827	0.0
4514529	0.0
13835316	0.577
7711	0.0
12499	1.155
19953955	0.0
21109330	2.5
13638	0.0
72056	0.0
10948	0.289
7815	0.0
71312	1.655
2293678	1.655
2018460	1.570
29107	0.667
21169510	1.570
7552	0.0
5993	0.408
13835293	1.207
62589	0.289
7738	0.0
7686	0.289
7480	0.289
7776	0.0
127983	0.0
1087	0.0
6092	0.0
6042	2.0
6316	0.408
8878	0.408
34095	0.0
7568	0.0
10340	0.289
4444608	0.0
10939	0.471
11107	0.408
13835224	0.408
8141	0.289
9233	0.0
23621376	0.0
21111806	0.577
69371	3.121
66565	0.577
18685	0.0
15443	0.204
844	0.816
18607	0.0
11930	0.859
62628	0.0
67653	0.0
7030	0.289
11875	0.0
7721	0.0
2656	2.122
21108550	0.577
7560	0.0
13839416	0.0
13836021	0.0
13835861	1.561
7029	0.289
394562	0.0
10498	0.0
13839441	0.0
21112738	0.0
6104	0.0
4481813	0.0
60524	0.408
11729	0.0
9325	0.471
11694	0.289
11086	0.289
13849981	1.615
6103	0.0
5894	0.408
13835209	0.0
7788	0.0
13839553	0.0
6083	0.0
6314	0.408
61707	0.667
63054	1.049
4510484	0.204
15803	0.994
26563	0.0
70660	2.258
7679	0.289
13835235	0.0
1039	0.0
10772140	0.408
28994	0.0
4937830	0.0
29008	0.0
11809	0.0
8543	0.0
6111	0.0
68832	0.697
13842001	0.204
22191	0.697
75951	0.697
72793	0.577
72551	0.697
24641	0.577
11632871	0.0
33416	0.0
29001	0.816
21106032	0.0
8909	0.0
11857	0.0
7330	0.0
69982	2.232
21106015	0.0
552744	0.408
10464	0.408
61191	1.799
61001	2.010
8912	0.0
7791	0.0
13866593	0.0
7098	1.799
7026	0.289
553742	0.0
5977	0.577
13837702	0.0
13837537	0.0
9724	1.409
18801	0.0
59674	0.0
558928	0.0
6330	0.408
11244	0.667
7021	0.289
11795	0.408
10488	0.289
13647	0.5
6402	1.409
68156	0.0
71876	0.569
415	0.0
10487	0.289
763	0.0
13835336	0.0
24099	0.0
173	0.577
5730	2.0
7678	0.289
553642	0.0
13861343	1.655
13835550	0.0
8733	0.0
48024	0.289
10265270	0.333
693	0.0
124968	0.289
62808	0.289
8910	0.0
9614	0.289
60886	1.762
28993	0.697
17131	0.754
13875283	0.577
9363	0.289
13849989	0.697
11351244	0.408
558020	0.289
7553	0.0
20939	0.789
518	N/A
6326	0.408
20198	2.195
1143	0.577
61111	0.289
4444456	0.0
2441	1.803
6296	1.784
391428	1.435
733	0.289
9970	0.289
8960	0.0
11117	0.0
191	0.816
13837280	0.408
659	0.577
1078	0.816
13835604	0.0
10772050	1.655
14198	1.409
71787	0.697
7528	0.577
6827	0.333
499714	1.502
7018	0.289
11911	1.561
6093	0.0
13836713	0.0
21106535	0.289
7013	0.289
59447	0.289
10179239	0.333
86007	1.215
390927	1.799
10756	1.380
7961	1.561
12643	0.289
19231	0.204
13835630	0.204
13835459	0.0
9581	0.493
13875196	0.493
73412	0.0
13492	0.204
15747	0.204
7236	0.204
10410	0.612
1348	0.289
558878	0.697
5978	2.0
13487	0.204
6119	0.577
10404	0.204
13839199	0.289
9228	0.577
71089	0.289
6342	0.667
9574	0.789
83866	0.471
83850	0.471
9454	0.901
7419	0.204
1108	0.289
7128	0.5
8356	0.402
62530	0.204
7385	0.204
7170	1.0
8903	0.0
13842613	0.577
16159	0.569
7183	0.789
236	0.0
553578	0.697
7736	0.0
7242	0.204
7219	0.204
7521	0.577
7672	0.289
12010	0.0
24533	0.204
789	0.977
7088	1.510
1019	0.0
13835932	0.471
65750	0.204
15461	1.195
11830	0.0
6122	0.577
1095	0.0
7641	0.577
63903	0.204
10497	0.0
8904	0.0
7688	0.289
13874733	0.289
10437135	0.204
11660	0.493
1020	0.0
21106520	0.289
18724	1.510
11042	0.577
31029	0.0
21106560	0.204
21132380	0.577
8531	0.408
15855	0.971
6100	0.0
13837281	0.667
21105905	0.204
66809	0.204
7448	0.408
6179	1.655
7659	0.866
24535	0.811
15702	2.284
25552	0.333
11871	0.0
15409	0.493
20843	0.471
10940	0.471
10251740	0.5
11077	0.577
24972	0.760
9326	0.471
13885245	0.493
6524	1.560
28969	0.612
6967	0.471
8900	0.0
12229	0.289
9360	0.577
10253	0.705
8902	0.0
9350	0.577
7786	0.0
6999	0.943
15965	0.402
6088	0.0
10937	0.471
21106036	0.994
6977	0.760
10364	0.204
62489	0.204
10384035	0.204
11409	0.402
8243	0.744
7391	0.204
21108577	0.606
13257	0.577
70682	0.0
4228778	0.333
13658	0.943
28992	0.577
6528	0.744
7739	0.0
21168808	0.289
8335	0.333
8374	0.402
21111820	0.289
6897	0.402
13863629	0.204
12228	N/A
21112023	0.789
6665	2.242
247721	0.493
10437215	0.204
11731	0.0
13865438	0.493
120489	0.204
2039535	0.204
13837319	0.744
7278	0.493
13875160	0.577
8899	0.0
7238	0.204
21106135	0.493
773	0.0
2916	0.0
12225	0.289
10197150	0.816
55091	1.655
26325085	1.207
26325087	0.471
26325088	0.577
11862	0.0
8241	0.744
3210	0.986
8950	0.204
7676	0.289
66996	0.289
10437074	0.289
66896	0.402
30595	0.607
7710	0.0
7809	0.0
63908	0.493
221226	0.493
21105959	0.402
66021	0.289
17443	0.204
84971	0.664
388391	0.664
10236	0.664
13837303	0.744
13648	0.5
2849146	0.402
222538	0.402
73390	0.402
10437335	0.402
11576	0.971
11589	0.704
7175	0.691
79969	0.704
11784	0.289
7765	0.0
6883	0.402
7241	0.204
13875230	0.577
7689	0.289
2038738	0.204
11785	0.289
9218	0.901
7224	0.204
11600	0.493
7551	0.0
558875	0.0
21106366	0.612
78	0.204
7225	0.204
10181339	0.612
13839308	0.204
65523	0.402
7157	0.691
2937774	0.691
502855	1.015
14556	0.402
30572	0.977
58234	1.803
67460	0.204
9349	0.577
8883	0.816
65936	0.204
13875281	0.471
4445317	1.812
10534	0.0
6898	0.811
13644	0.5
12061	0.204
29036	0.577
199342	2.003
66895	0.402
62534	0.493
62408	0.402
13837329	0.744
4489	0.577
15495	0.607
66887	0.402
7389	0.204
9893	0.402
63518	0.402
12060	0.493
62310	0.607
7420	0.204
13856009	0.5
59482	0.402
12816	0.204
14678	0.493
21171407	0.0
7984	0.707
28982	0.493
206561	0.691
19709	0.811
21168831	0.204
21105897	0.607
13860335	0.204
6881	0.402
55443	0.204
453675	0.204
971	0.289
9579	0.789
21105878	0.408
21168813	0.789
60121	0.402
15427	0.204
1141	0.577
63310	0.856
11021	0.493
305	1.908
13846663	1.799
79280	0.493
21106091	1.483
13876539	0.204
5830	0.204
69340	0.204
63889	0.577
2606	1.655
10992	0.493
8674	0.408
9943	0.204
7132	0.5
235	0.204
13839082	0.577
13839110	0.866
13840690	0.204
13871718	0.204
21105871	0.577
21105998	0.994
7131	0.5
13856352	0.204
13866817	0.577
24722	0.667
7221	0.204
7223	0.204
9903	0.333
13839105	0.760
10246	0.953
18336	1.963
14866	1.714
466305	2.265
13865680	0.402
11604	0.493
13634	0.204
76394	0.493
440	0.856
28682	0.5
447	0.402
11667	0.493
13835772	0.471
6774	0.526
21168826	0.493
8071	0.705
13839128	0.760
194092	0.692
27296	0.493
28973	0.493
8186	0.789
13839123	0.760
11154	0.0
5979	2.5
7240	0.204
13857694	0.577
7220	0.204
7745	0.816
13839151	0.664
64699	1.570
12259	1.049
62517	0.493
13848467	0.204
13848808	0.607
9911	0.943
72556	0.204
15753	1.016
67465	1.190
7129	0.5
13837686	0.471
13839174	0.664
61538	0.856
12244	0.953
10248	0.953
61411	1.049
69177	1.049
13865424	0.493
917	0.538
7248	0.493
21106144	0.705
21106524	0.402
13863774	0.789
11651	0.493
16119	0.856
11610	0.493
11332993	0.901
10243171	0.901
10801842	0.402
11661	0.493
7138	0.5
12674	0.333
13837988	0.471
6775	0.333
11672	0.408
21106146	0.789
6108	0.0
21106008	0.537
8657	0.493
13875258	0.577
70715	0.289
70714	0.289
11596	0.704
10244	1.049
70988	0.816
86435	0.816
65785	0.704
70652	0.816
7673	0.289
6745	0.636
3544	1.305
8868	0.333
8097	0.333
11773	0.408
13875392	0.577
6916	0.691
21105859	0.408
13630	0.289
7443	0.493
8665	0.493
6633	0.664
16804	1.155
7406	0.816
6907	0.691
10892	0.636
10181338	0.704
299166	0.789
136966	0.493
120548	0.789
73479	0.676
11783	0.289
4611	0.612
13846749	0.691
13875432	0.577
12823	0.493
7176	0.691
221082	0.204
12231	0.471
21106519	0.493
13875219	0.577
8935	0.595
4514586	0.0
10181341	0.612
21106018	0.760
13835344	0.704
7685	0.289
238	0.5
21159695	0.493
13853758	0.789
13835151	0.577
13875320	0.471
14227	0.789
5709	0.5
12821	0.493
913	0.5
8070	0.705
7140	0.789
7190	0.789
7310	0.493
21106140	0.537
12478	0.493
1266393	0.408
455090	0.5
503239	0.5
10991	0.493
191058	1.0
10986	1.0
57726	1.539
21106525	0.493
13860692	0.577
13876103	0.606
7234	0.204
6621	0.538
9564	0.760
21111822	0.577
13869462	0.760
10254	0.705
11460	0.402
7397	0.612
6642	1.155
11465	0.402
11422	0.692
3918	1.162
6794	0.333
21106014	0.402
5889	0.289
13835126	0.789
21111781	0.333
924	0.5
10857	0.664
8140	0.760
65	0.760
13860491	0.760
13863618	0.402
13860641	0.402
13869434	0.760
13854136	0.471
6781	0.636
13838404	0.577
13837760	0.471
6630	0.664
7383	0.204
123207	0.577
10008	0.289
1664	0.289
4878	0.577
21106020	0.789
61765	0.402
13862559	0.760
7662	0.866
21106148	0.704
10411	0.901
20570	0.5
13860775	0.402
2157	1.044
21105795	0.493
2241	0.5
10616	0.939
62466	0.789
62485	0.789
62472	0.902
11586	0.902
7518	0.577
4962	0.402
7681	0.289
21106013	0.789
10972	0.789
10980	0.789
6674	0.705
6035	0.691
21106900	0.902
2005981	0.577
81815	0.5
11584	0.691
7189	0.789
11591	0.704
13840647	0.664
13029	0.856
21106172	0.953
21106145	1.0
64155	0.902
13851576	0.204
13837787	0.705
68676	0.874
6635	1.052
11582	0.704
13853953	0.705
6988	0.760
11083	0.866
13854242	0.691
13869480	0.493
11585	0.691
11488212	0.994
13864445	0.664
86394	1.390
9965	0.901
2206	1.221
42330	1.221
4575	1.351
2079	1.630
4590	0.816
21108548	0.577
13854248	0.471
6974	0.471
6646	0.664
11629	0.606
21106019	0.493
509179	0.333
89076	0.612
10664	0.789
13869414	0.493
7279	0.773
62964	3.660
18219	0.0
13869451	0.577
880	0.612
75956	0.333
6023	0.402
456015	0.204
13869339	0.577
13875441	0.577
206493	1.020
15093	0.901
4599	1.291
1577	0.289
7239	0.204
434	0.789
6079	0.789
7202	0.704
764	0.577
10400	0.408
13662	0.789
955	0.789
13030	0.953
7001	0.943
71437	1.539
4759	1.429
33617	2.173
13872122	0.204
13842573	0.577
17347	1.510
21106581	1.0
10586285	1.972
11595	1.0
62060	2.420
5976	0.866
63906	0.493
13835351	0.606
6773	0.526
30881	0.901
2923	0.607
21105870	0.204
6658	1.720
11422351	1.912
7208	1.0
71193	1.195
67270	1.799
6033	1.799
76154	1.344
3548	1.1
642951	1.107
13860	0.5
40130	1.034
13860434	0.606
21111817	0.402
5596	0.471
5915	0.612
13047	1.049
25472	1.245
62467	0.789
14620	1.021
6828	0.333
21105848	0.526
11080	0.577
7211	1.0
7092	1.510
28947	1.112
11366	0.953
18	0.898
1446	0.994
71	0.971
7146	1.077
13860817	0.760
11625	0.901
12133	0.612
205483	0.691
1253	0.692
4745	0.895
392	0.577
11778	0.866
7172	1.0
13868640	0.577
18707	0.760
123	0.493
502245	1.015
13860720	0.760
21106571	0.953
21106163	0.943
44152	1.221
10257	0.939
13875356	0.577
19766	1.049
124	0.901
204209	0.908
7142	0.789
13853943	0.705
58563	0.789
10864	0.705
21106540	0.856
132	0.789
331	0.705
6550	0.744
78467	0.901
7315	0.697
11087	0.289
6339	0.667
13875212	0.471
21108576	0.789
26516	0.204
4768	1.513
20848	2.258
4963	0.705
13859497	0.537
12640	0.289
6106	0.0
776	0.333
7145	0.789
6480	0.538
1448	1.205
38364	0.664
10343	1.398
559096	0.939
3534	1.268
8098	0.333
21361761	0.811
1361549	0.408
11961	0.953
7302	0.408
967	1.155
556589	0.333
13846959	0.789
10837	1.131
7299	0.408
2169	1.105
526	0.704
21106518	0.789
27488	0.664
10437210	0.676
11954	0.856
21111772	0.943
27749	1.176
7199	0.704
15517	0.850
589165	0.612
17868	0.333
5027	0.697
8183	1.0
5882	1.0
192748	1.402
9120	1.205
67594	1.199
13856959	0.606
15489	0.622
6780	0.333
4744	0.895
62484	0.691
768	0.538
10437836	1.112
2991	0.526
13848793	0.622
7150	1.066
361	1.164
8182	1.0
992	0.939
21106470	0.333
2121	0.942
392447	0.612
577	0.577
6788	0.622
10437239	0.704
953	0.789
13868660	0.577
6675	0.705
11588	0.789
4437893	0.697
1906	0.901
1015	0.333
10870	1.228
10975	1.289
906	0.333
105291	0.789
7042	1.205
21106570	1.049
12044	0.538
2185	0.408
13063	0.537
6736	0.538
8528	0.577
68568	0.789
8876	0.333
5775	2.952
10909	0.911
10918	0.911
8855	0.333
256210	0.622
49179	3.141
5557	1.411
24326358	0.896
21486195	5.121
10328	0.471
12047	0.622
10849	0.827
8470	1.062
10851	0.827
11769	0.577
13677	0.469
13846658	0.622
12045	0.622
65763	0.902
10432	0.577
5142	1.799
13867714	0.333
21105699	0.333
10850	0.827
1151	0.827
6852	0.537
4514549	0.0
48085	2.358
14627	0.538
87265	0.493
65701	0.789
18941	1.429
10831	0.744
10813	0.749
10908	0.805
551	0.605
16359	1.205
7044	1.205
28552	1.904
29282	1.181
10829	0.744
8060	0.812
15619	1.116
6737	0.538
96749	0.856
29117	1.199
6688	1.631
4760	1.429
12874	2.173
10841	0.731
26325182	1.413
18177	1.112
8262	0.675
8273	0.662
17339596	2.377
3277	1.231
15621	1.032
26260	1.038
5162	2.382
12682	1.093
5593	0.333
8329	0.718
6789	0.622
11776	0.866
15488	0.622
707	1.155
83191	2.743
5774	2.623
92494	2.623
92468	2.623
11489	0.622
6586	0.772
15620	0.954
15861	1.010
12705	1.021
12730	1.021
472932	0.612
6950	0.333
3350	0.994
218253	0.538
4333	2.351
63968	0.622
6706	0.994
68437	0.936
11038	0.577
2068	1.042
5236	1.147
6855	0.833
13090	0.526
13303	0.612
13302	1.021
133166	2.335
8067	1.155
6840	0.667
8030	0.778
3008	1.245
6739	0.538
2283071	1.215
8807	0.611
5791	2.394
11286	1.188
21106059	4.499
13839012	0.538
7151	1.164
10903	0.622
6835	0.622
5145918	2.027
15475	0.731
15755	0.827
14995	0.744
14994	0.744
67470	0.827
15476	0.827
15477	0.749
15478	0.805
15524	0.911
15756	0.911
8058	0.812
15473	0.911
17099	0.805
17098	0.911
33933	0.911
15474	0.911
11003	0.408
8093	0.718
36029	2.328
58496	4.763
6735	0.538
4932499	1.128
8341	0.622
6592	0.605
6371	1.777
2297441	1.021
7155	1.5
3693	1.218
89258	1.631
26010	0.731
30600	0.827
33455	0.827
33934	0.827
33932	0.827
10628694	0.622
11294	0.744
4268	1.389
6604	0.827
23886	0.744
33421	0.749
6838	0.667
6002	3.041
6753	0.798
1262	1.230
6807	0.805
4470736	3.428
20124	0.622
4911	2.327
62265	1.383
64016	1.169
8319	0.538
6790	0.622
6588	0.772
3652	2.123
185	0.538
75995	0.667
2271976	1.479
457140	0.923
84188	0.936
136000	0.936
135983	1.020
136001	1.020
136002	0.942
158870	1.032
157093	1.116
83374	1.116
457144	1.038
135925	0.954
457145	1.032
136003	1.010
84235	1.093
139025	3.459
8282	0.827
34667	1.093
34871	1.199
34873	1.093
56784	0.997
34872	1.199
4343	2.290
1710	1.231
6600	0.878
230	0.992
5660	1.878
5932	2.544
196288	3.459
9797	1.439
9824	0.737
4103087	1.398
34868	1.020
37905	0.923
34869	1.020
37918	1.020
37915	1.116
34867	1.116
25605	1.010
26011	1.116
34870	1.010
34666	1.116
21924	1.116
3216	1.840
6057	1.355
5807	1.348
6610	0.812
21587143	3.459
61739	0.827
34866	0.936
34665	1.032
34664	1.032
37904	0.942
34864	1.038
34188	1.038
34865	1.038
9786472	3.459
6478	0.611
65272	4.560
744	0.827
6492	0.744
11708	0.577
10438331	0.867
2927	1.355
5554	1.878
2928	2.373
27793	1.042
82754	1.128
457138	1.212
102897	1.212
457139	1.134
102947	1.147
97173	1.225
102720	1.225
102801	1.147
102833	1.128
102721	1.225
102856	1.147
102933	1.202
103066	1.230
106355	1.134
82755	1.321
82712	1.243
157094	1.299
103011	1.327
102798	1.165
82762	1.215
97172	1.276
2925	1.349
18547147	3.459
4380	1.639
2424	1.253
34863	0.954
2760	3.579
11974	0.943
32555	1.343
19232038	3.459
13835294	0.929
6514	1.133
33281	1.276
56786	1.286
56789	1.382
33456	1.488
46264	1.286
4777	1.166
10481872	5.121
5550	2.758
553649	0.408
8124942	1.468
56787	1.212
35583	1.202
82807	1.308
56794	1.308
33386	1.212
33457	1.116
47912	1.308
82817	1.299
46893	1.404
33280	1.299
35582	1.404
33304	1.299
46263	1.202
19232037	3.459
10169	0.611
5542	3.579
5376	1.365
8101973	1.468
21106365	0.667
8351654	0.789
2975965	1.282
13300034	1.877
197564	2.956
34874	1.128
36972	1.128
56788	1.225
533188	1.225
35579	1.225
16182	1.321
46262	1.215
35580	1.321
82818	1.230
56790	1.134
56795	1.230
33458	1.134
82777	1.327
35584	1.221
56785	1.327
56792	1.327
34189	1.321
5233	1.429
2075	1.150
3438	2.131
102834	1.253
102722	1.331
154865	1.321
96948	1.417
102743	1.339
102857	1.395
154866	1.423
106356	1.327
102787	1.339
102741	1.435
97240	1.357
97055	1.407
97198	1.435
102742	1.339
2915	0.605
4447447	1.859
193441	3.170
2654	0.606
1278	0.605
56793	1.147
454495	1.147
40191	1.243
56791	1.243
35581	1.243
56775	1.469
56770	1.575
5553	2.077
25677	1.165
2699	1.439
60858	0.718
91432	1.525
6453	1.140
8103122	1.990
33282	1.395
46285	1.404
46284	1.491
82806	1.501
56776	1.597
47913	1.404
32952	1.481
45446	1.587
43353	1.491
56773	1.491
12549	1.029
5633	2.590
14916	1.231
541032	1.049
5541	3.613
97257	1.445
97224	1.541
102923	1.463
96868	1.513
96864	1.513
97234	1.532
97233	1.532
154062	1.519
97142	1.550
12699	0.811
36975	1.321
56778	1.417
43354	1.417
37779	1.321
