Compound Id	ALOGP [AMR]
97142	33.694
12699	5.502
36975	28.078
56778	28.078
43354	28.078
37779	28.078
45445	28.078
36974	28.078
35585	28.078
34848	28.078
84344	28.078
34850	28.078
82819	28.078
56772	28.078
82820	28.078
16415	28.078
56779	28.078
56768	28.078
56777	28.078
84345	28.078
34668	28.078
21429023	78.178
9873	13.140
5139	22.679
2003	78.029
2908	29.919
3463	75.801
10292746	76.125
21782117	76.125
6066	22.930
33316	33.694
16736486	78.178
5551	96.367
8111	0.0
36973	28.078
37744	28.078
46894	28.078
45444	28.078
56769	28.078
56780	28.078
34847	28.078
39406	28.078
35081	28.078
56781	28.078
56771	28.078
4575338	56.078
970	0.0
56774	28.078
82765	28.078
34854	33.694
46136	33.694
82736	33.694
56759	33.694
36984	33.694
5026	15.364
2457	20.261
96965	39.309
33198	39.309
3513	35.433
34853	33.694
37745	33.694
36978	33.694
34190	33.694
34191	33.694
36771	33.694
36710	33.694
56757	33.694
549017	33.694
84347	33.694
56764	33.694
56758	33.694
47914	33.694
56762	33.694
33984	33.694
33983	33.694
11283	10.010
2625	42.935
26325089	64.409
13328	73.127
16736498	76.989
23977588	76.989
3584	37.874
5198	31.117
6593	3.3
82783	33.694
34852	33.694
37000	33.694
37019	33.694
56765	33.694
39198	33.694
82740	33.694
56761	33.694
56756	33.694
56766	33.694
83413	33.694
34851	33.694
36976	33.694
56767	33.694
56763	33.694
35108	39.309
10162	56.535
6842	15.587
15827	44.925
5552	97.196
34859	33.694
84346	33.694
56760	33.694
56755	33.694
33666	33.694
106796	18.493
9187483	8.599
3322	33.608
5768	68.774
54833	53.235
11439687	50.429
4444479	111.715
33986	39.309
36983	39.309
36986	39.309
45447	39.309
35566	39.309
47916	39.309
46137	39.309
550258	39.309
33985	39.309
26286843	77.525
11917	2.621
3841535	13.896
65234	29.922
55075	39.526
34860	39.309
82738	39.309
36982	39.309
36979	39.309
47915	39.309
56783	39.309
36981	39.309
37004	39.309
36980	39.309
56782	39.309
36977	39.309
83414	39.309
84348	39.309
82823	39.309
4624	25.019
26325183	20.456
4444100	24.230
34192	44.925
82822	44.925
6013	61.032
70806	6.294
15520	49.086
8860	0.0
4444107	35.449
36990	44.925
35912	44.925
45448	44.925
36987	44.925
36988	44.925
33407	44.925
36985	44.925
35205	44.925
15637	44.925
82821	44.925
21106058	78.851
31006	63.596
35206	50.540
82751	50.540
36989	50.540
11369	44.403
15484	56.156
5113	67.836
5739	0.0
8816	0.0
8817	0.0
4444102	26.795
4471584	43.243
4444553	49.058
8800	0.0
29153	0.0
8804	0.0
8799	0.0
8788	0.0
4067	71.848
21105591	58.395
6045	183.367
75662	84.676
9219586	19.546
1043	68.367
2246	0.0
29400	85.288
21105594	45.520
5678	0.0
8763	0.0
21106077	49.517
4444362	83.237
