Compound Id	ChiCluster [VC-3]
553642	0.0
13861343	2.093
13835550	0.0
8733	0.0
48024	0.224
10265270	0.333
693	0.0
124968	0.038
62808	0.063
8910	0.0
9614	0.063
60886	0.503
28993	0.433
17131	0.727
13875283	0.230
9363	0.049
13849989	0.493
11351244	0.289
558020	0.049
7553	0.0
20939	0.553
518	N/A
6326	0.525
20198	1.595
1143	0.068
61111	0.063
4444456	0.0
2441	1.611
6296	1.495
391428	1.351
733	0.129
9970	0.129
8960	0.0
11117	0.0
191	0.129
13837280	0.371
659	0.354
1078	0.129
13835604	0.0
10772050	1.739
14198	1.301
71787	0.131
7528	0.408
6827	0.333
499714	1.221
7018	0.129
11911	2.093
6093	0.0
13836713	0.0
21106535	0.129
7013	0.327
59447	0.204
10179239	0.333
86007	0.467
390927	1.119
10756	0.932
7961	2.093
12643	0.105
19231	0.129
13835630	0.158
13835459	0.0
9581	0.131
13875196	0.131
73412	0.0
13492	0.118
15747	0.118
7236	0.112
10410	0.526
1348	0.149
558878	0.493
5978	0.997
13487	0.118
6119	1.458
10404	0.118
13839199	0.129
9228	0.252
71089	0.1
6342	0.857
9574	0.192
83866	0.211
83850	0.211
9454	0.245
7419	0.118
1108	0.167
7128	0.385
8356	0.3
62530	0.091
7385	0.118
7170	0.770
8903	0.0
13842613	0.258
16159	0.463
7183	0.552
236	0.0
553578	0.493
7736	0.0
7242	0.091
7219	0.118
7521	0.333
7672	0.567
12010	0.0
24533	0.091
789	0.235
7088	1.333
1019	0.0
13835932	0.211
65750	0.118
15461	1.040
11830	0.0
6122	1.464
1095	0.0
7641	0.333
63903	0.118
10497	0.0
8904	0.0
7688	0.129
13874733	0.167
10437135	0.068
11660	0.285
1020	0.0
21106520	0.167
18724	1.333
11042	0.296
31029	0.0
21106560	0.118
21132380	0.296
8531	0.236
15855	0.565
6100	0.0
13837281	0.643
21105905	0.118
66809	0.053
7448	0.236
6179	2.214
7659	0.5
24535	0.599
15702	0.570
25552	0.158
11871	0.0
15409	0.177
20843	0.224
10940	0.256
10251740	0.105
11077	0.333
24972	0.353
9326	0.119
13885245	0.177
6524	1.044
28969	0.151
6967	0.289
8900	0.0
12229	0.0
9360	0.138
10253	0.516
8902	0.0
9350	0.138
7786	0.0
6999	0.577
15965	0.125
6088	0.0
10937	0.289
21106036	0.220
6977	0.455
10364	0.083
62489	0.068
10384035	0.041
11409	0.246
8243	0.228
7391	0.068
21108577	0.193
13257	0.167
70682	0.0
4228778	0.118
13658	0.447
28992	0.258
6528	0.228
7739	0.0
21168808	0.354
8335	0.204
8374	0.125
21111820	0.167
6897	0.125
13863629	0.068
12228	N/A
21112023	0.248
6665	0.383
247721	0.177
10437215	0.053
11731	0.0
13865438	0.235
120489	0.041
2039535	0.053
13837319	0.228
7278	0.177
13875160	0.356
8899	0.0
7238	0.068
21106135	0.235
773	0.0
2916	0.0
12225	0.1
10197150	0.105
55091	1.752
26325085	1.224
26325087	0.568
26325088	0.696
11862	0.0
8241	0.228
3210	0.697
8950	0.118
7676	0.189
66996	0.113
10437074	0.189
66896	0.156
30595	0.258
7710	0.0
7809	0.0
63908	0.068
221226	0.068
21105959	0.203
66021	0.146
17443	0.053
84971	0.297
388391	0.297
10236	0.414
13837303	0.228
13648	0.167
2849146	0.092
222538	0.125
73390	0.106
10437335	0.092
11576	0.418
11589	0.247
7175	0.292
79969	0.247
11784	0.189
7765	0.0
6883	0.125
7241	0.065
13875230	0.356
7689	0.146
2038738	0.05
11785	0.189
9218	0.248
7224	0.083
11600	0.186
7551	0.0
558875	0.0
21106366	0.262
78	0.083
7225	0.083
10181339	0.182
13839308	0.118
65523	0.106
7157	0.292
2937774	0.125
502855	0.276
14556	0.125
30572	0.235
58234	1.690
67460	0.118
9349	0.159
8883	0.816
65936	0.065
13875281	0.308
4445317	1.418
10534	0.0
6898	0.3
13644	0.185
12061	0.118
29036	2.525
199342	1.687
66895	0.156
62534	0.241
62408	0.209
13837329	0.228
4489	0.136
15495	0.178
66887	0.156
7389	0.075
9893	0.156
63518	0.156
12060	0.192
62310	0.178
7420	0.118
13856009	0.185
59482	0.156
12816	0.096
14678	0.192
21171407	0.0
7984	0.707
28982	0.192
206561	0.125
19709	0.359
21168831	0.118
21105897	0.178
13860335	0.118
6881	0.156
55443	0.118
453675	0.118
971	0.075
9579	0.192
21105878	0.136
21168813	0.352
60121	0.123
15427	0.118
1141	0.110
63310	0.334
11021	0.285
305	0.570
13846663	1.408
79280	0.143
21106091	1.115
13876539	0.118
5830	0.118
69340	0.118
63889	0.189
2606	1.9
10992	0.285
8674	0.136
9943	0.096
7132	0.185
235	0.096
13839082	0.241
13839110	0.408
13840690	0.118
13871718	0.118
21105871	0.241
21105998	0.603
7131	0.225
13856352	0.118
13866817	0.378
24722	0.236
7221	0.096
7223	0.118
9903	0.204
13839105	0.363
10246	0.488
18336	0.903
14866	1.430
466305	1.309
13865680	0.167
11604	0.192
13634	0.096
76394	0.083
440	0.383
28682	0.167
447	0.123
11667	0.257
13835772	0.209
6774	0.174
21168826	0.263
8071	0.281
13839128	0.376
194092	0.309
27296	0.143
28973	0.143
8186	0.352
13839123	0.376
11154	0.0
5979	3.386
7240	0.075
13857694	0.378
7220	0.096
7745	0.167
13839151	0.334
64699	1.907
12259	0.664
62517	0.143
13848467	0.068
13848808	0.178
9911	0.498
72556	0.068
15753	0.453
67465	0.519
7129	0.260
13837686	0.228
13839174	0.345
61538	0.459
12244	0.501
10248	0.511
61411	0.584
69177	0.595
13865424	0.263
917	0.370
7248	0.263
21106144	0.246
21106524	0.228
13863774	0.285
11651	0.143
16119	0.470
11610	0.156
11332993	0.352
10243171	0.352
10801842	0.249
11661	0.263
7138	0.118
12674	0.241
13837988	0.327
6775	0.144
11672	0.167
21106146	0.285
6108	0.0
21106008	0.214
8657	0.143
13875258	0.494
70715	0.196
70714	0.327
11596	0.197
10244	0.595
70988	0.250
86435	0.250
65785	0.197
70652	0.250
7673	0.327
6745	0.251
3544	0.819
8868	0.142
8097	0.204
11773	0.167
13875392	0.494
6916	0.2
21105859	0.186
13630	0.327
7443	0.149
8665	0.143
6633	0.383
16804	0.681
7406	0.250
6907	0.2
10892	0.177
10181338	0.197
299166	0.185
136966	0.264
120548	0.298
73479	0.283
11783	0.327
4611	0.182
13846749	0.2
13875432	0.264
12823	0.307
7176	0.2
221082	0.096
12231	0.182
21106519	0.214
13875219	0.264
8935	0.337
4514586	0.0
10181341	0.182
21106018	0.383
13835344	0.253
7685	0.254
238	0.129
21159695	0.214
13853758	0.481
13835151	0.263
13875320	0.428
14227	0.374
5709	0.129
12821	0.158
913	0.129
8070	0.262
7140	0.296
7190	0.296
7310	0.125
21106140	0.236
12478	0.158
1266393	0.177
455090	0.268
503239	0.298
10991	0.214
191058	0.314
10986	0.314
57726	1.125
21106525	0.214
13860692	0.263
13876103	0.241
7234	0.083
6621	0.216
9564	0.296
21111822	0.390
13869462	0.394
10254	0.275
11460	0.134
7397	0.201
6642	0.75
11465	0.134
11422	0.353
3918	0.775
6794	0.186
21106014	0.247
5889	0.096
13835126	0.374
21111781	0.142
924	0.298
10857	0.370
8140	0.417
65	0.417
13860491	0.385
13863618	0.148
13860641	0.185
13869434	0.394
13854136	0.228
6781	0.161
13838404	4.374
13837760	0.129
6630	0.361
7383	0.118
123207	0.327
10008	0.075
1664	0.096
4878	0.149
21106020	0.307
61765	0.156
13862559	0.516
7662	0.567
21106148	0.186
10411	0.374
20570	0.281
13860775	0.142
2157	0.260
21105795	0.171
2241	0.142
10616	0.220
62466	0.309
62485	0.309
62472	0.243
11586	0.243
7518	0.516
4962	0.167
7681	0.224
21106013	0.307
10972	0.456
10980	0.456
6674	0.401
6035	0.230
21106900	0.309
2005981	0.204
81815	0.071
11584	0.452
7189	0.260
11591	0.225
13840647	0.353
13029	0.525
21106172	0.572
21106145	0.303
64155	0.423
13851576	0.118
13837787	0.166
68676	0.452
6635	0.926
11582	0.201
13853953	0.266
6988	0.402
11083	0.453
13854242	0.221
13869480	0.164
11585	0.221
11488212	0.313
13864445	0.469
86394	0.720
9965	0.257
2206	0.580
42330	0.580
4575	0.722
2079	0.988
4590	0.253
21108548	0.486
13854248	0.247
6974	0.348
6646	0.297
11629	0.220
21106019	0.285
509179	0.118
89076	0.239
10664	0.192
13869414	0.164
7279	0.353
62964	2.818
18219	0.0
13869451	0.285
880	0.185
75956	0.118
6023	0.156
456015	0.122
13869339	0.285
13875441	0.402
206493	0.309
15093	0.371
4599	0.564
1577	0.058
7239	0.204
434	0.318
6079	0.318
7202	0.236
764	0.149
10400	0.171
13662	0.118
955	0.192
13030	0.559
7001	0.556
71437	2.262
4759	0.718
33617	1.391
13872122	0.118
13842573	0.402
17347	0.715
21106581	0.303
10586285	0.392
11595	0.427
62060	1.466
5976	0.195
63906	0.424
13835351	0.283
6773	0.254
30881	0.345
2923	0.390
21105870	0.096
6658	0.630
11422351	0.755
7208	0.258
71193	0.466
67270	0.671
6033	0.671
76154	0.828
3548	0.581
642951	0.391
13860	0.322
40130	0.492
13860434	0.220
21111817	0.367
5596	0.148
5915	0.142
13047	0.667
25472	0.661
62467	0.331
14620	0.429
6828	0.167
21105848	0.198
11080	0.171
7211	0.236
7092	0.505
28947	0.303
11366	0.544
18	0.238
1446	0.257
71	0.258
7146	0.278
13860817	0.436
11625	0.513
12133	0.141
205483	0.231
1253	0.213
4745	0.379
392	0.171
11778	0.474
7172	0.236
13868640	0.655
18707	0.556
123	0.171
502245	0.310
13860720	0.424
21106571	0.658
21106163	0.655
44152	0.580
10257	0.204
13875356	0.655
19766	0.653
124	0.257
204209	0.469
7142	0.204
13853943	0.185
58563	0.217
10864	0.386
21106540	0.611
132	0.204
331	0.182
6550	0.246
78467	0.276
7315	0.170
11087	0.423
6339	2.571
13875212	0.567
21108576	0.282
26516	0.118
4768	0.791
20848	1.463
4963	0.196
13859497	0.214
12640	0.129
6106	0.0
776	0.156
7145	0.214
6480	0.281
1448	0.284
38364	0.589
10343	0.420
559096	0.802
3534	0.772
8098	0.167
21361761	0.294
1361549	0.214
11961	0.588
7302	0.136
967	0.765
556589	0.142
13846959	0.208
10837	0.260
7299	0.236
2169	0.502
526	0.214
21106518	0.282
27488	0.573
10437210	0.222
11954	0.530
21111772	0.574
27749	0.575
7199	0.394
15517	0.345
589165	0.260
17868	0.148
5027	0.213
8183	0.247
5882	0.247
192748	0.361
9120	0.284
67594	0.734
13856959	0.243
15489	0.356
6780	0.148
4744	0.389
62484	0.548
768	0.169
10437836	0.561
2991	0.218
13848793	0.190
7150	0.310
361	0.314
8182	0.258
992	0.236
21106470	0.129
2121	0.406
392447	0.149
577	0.134
6788	0.333
10437239	0.152
953	0.225
13868660	0.612
6675	0.484
11588	0.552
4437893	0.262
1906	0.260
1015	0.122
10870	0.279
10975	0.310
906	0.167
105291	0.186
7042	0.3
21106570	0.753
12044	0.3
2185	0.149
13063	0.285
6736	0.3
8528	0.149
68568	0.238
8876	0.167
5775	2.685
10909	0.5
10918	0.5
8855	0.148
256210	0.167
49179	2.158
5557	0.749
24326358	0.567
21486195	3.163
10328	0.431
12047	0.333
10849	0.467
8470	0.542
10851	0.467
11769	0.497
13677	0.258
13846658	0.241
12045	0.333
65763	0.365
10432	0.497
5142	0.601
13867714	0.129
21105699	0.167
10850	0.467
1151	0.207
6852	0.235
4514549	0.0
48085	1.411
14627	0.185
87265	0.519
65701	0.608
18941	0.8
10831	0.433
10813	0.435
10908	0.455
551	0.262
16359	0.399
7044	0.395
28552	0.963
29282	0.722
10829	0.433
8060	0.296
15619	0.633
6737	0.319
96749	0.364
29117	0.611
6688	0.378
4760	0.8
12874	1.472
10841	0.425
26325182	0.590
18177	0.314
8262	0.276
8273	0.276
17339596	2.295
3277	0.503
15621	0.6
26260	0.601
5162	0.945
12682	0.622
5593	0.137
8329	0.269
6789	0.356
11776	0.982
15488	0.356
707	1.309
83191	2.044
5774	2.020
92494	2.020
92468	2.020
11489	0.229
6586	0.273
15620	0.568
15861	0.589
12705	0.511
12730	0.511
472932	0.146
6950	0.129
3350	0.257
218253	0.319
4333	0.475
63968	0.167
6706	0.510
68437	0.558
11038	0.750
2068	0.423
5236	0.443
6855	0.352
13090	0.378
13303	0.222
13302	0.511
133166	1.961
8067	0.850
6840	0.322
8030	0.317
3008	0.680
6739	0.220
2283071	0.722
8807	0.313
5791	1.969
11286	0.339
21106059	2.863
13839012	0.220
7151	0.741
10903	0.241
6835	0.263
5145918	1.083
15475	0.461
15755	0.508
14995	0.472
14994	0.472
67470	0.508
15476	0.508
15477	0.473
15478	0.494
15524	0.545
15756	0.545
8058	0.246
15473	0.545
17099	0.494
17098	0.545
33933	0.545
15474	0.545
11003	0.167
8093	0.303
36029	1.685
58496	4.209
6735	0.439
4932499	0.683
8341	0.241
6592	0.348
6371	1.066
2297441	0.506
7155	0.365
3693	0.511
89258	0.463
26010	0.461
30600	0.508
33455	0.508
33934	0.508
33932	0.508
10628694	0.169
11294	0.373
4268	0.511
6604	0.489
23886	0.472
33421	0.473
6838	0.271
6002	2.216
6753	0.313
1262	0.528
6807	0.395
4470736	1.877
20124	0.475
4911	1.075
62265	0.328
64016	0.442
8319	0.239
6790	0.263
6588	0.258
3652	0.989
185	0.177
75995	0.236
2271976	0.881
457140	0.603
84188	0.613
136000	0.613
135983	0.650
136001	0.650
136002	0.615
158870	0.661
157093	0.697
83374	0.697
457144	0.662
135925	0.626
457145	0.661
136003	0.646
84235	0.683
139025	2.294
8282	0.295
34667	0.683
34871	0.734
34873	0.683
56784	0.636
34872	0.734
4343	1.143
1710	0.519
6600	0.341
230	0.336
5660	1.331
5932	2.063
196288	2.294
9797	0.657
9824	0.340
4103087	0.359
34868	0.650
37905	0.603
34869	0.650
37918	0.650
37915	0.697
34867	0.697
25605	0.646
26011	0.697
34870	0.646
34666	0.697
21924	0.697
3216	0.939
6057	1.082
5807	0.508
6610	0.271
21587143	2.329
61739	0.295
34866	0.613
34665	0.661
34664	0.661
37904	0.615
34864	0.662
34188	0.662
34865	0.662
9786472	2.294
6478	0.350
65272	4.299
744	0.227
6492	0.273
11708	0.845
10438331	0.551
2927	0.929
5554	1.416
2928	2.485
27793	0.711
82754	0.755
457138	0.792
102897	0.792
457139	0.757
102947	0.767
97173	0.802
102720	0.802
102801	0.767
102833	0.755
102721	0.802
102856	0.767
102933	0.788
103066	0.804
106355	0.757
82755	0.850
82712	0.815
157094	0.835
103011	0.851
102798	0.780
82762	0.799
97172	0.821
2925	0.629
18547147	2.329
4380	0.628
2424	0.545
34863	0.626
2760	2.319
11974	1.134
32555	0.592
19232038	2.329
13835294	0.391
6514	0.509
33281	0.821
56786	0.825
56789	0.872
33456	0.923
46264	0.825
4777	0.632
10481872	3.099
5550	2.146
553649	0.192
8124942	0.588
56787	0.792
35583	0.788
82807	0.839
56794	0.839
33386	0.792
33457	0.744
47912	0.839
82817	0.835
46893	0.886
33280	0.835
35582	0.886
33304	0.835
46263	0.788
19232037	2.329
10169	0.361
5542	2.353
5376	0.511
8101973	0.588
21106365	0.498
8351654	0.112
2975965	0.753
13300034	1.715
197564	2.186
34874	0.755
36972	0.755
56788	0.802
533188	0.802
35579	0.802
16182	0.850
46262	0.799
35580	0.850
82818	0.804
56790	0.757
56795	0.804
33458	0.757
82777	0.851
35584	0.8
56785	0.851
56792	0.851
34189	0.850
5233	0.523
2075	0.737
3438	1.044
102834	0.865
102722	0.9
154865	0.897
96948	0.944
102743	0.909
102857	0.930
154866	0.946
106356	0.898
102787	0.909
102741	0.956
97240	0.921
97055	0.941
97198	0.956
102742	0.909
2915	0.498
4447447	1.218
193441	2.235
2654	0.247
1278	0.278
56793	0.767
454495	0.767
40191	0.815
56791	0.815
35581	0.815
56775	0.963
56770	1.014
5553	1.504
25677	0.780
2699	0.917
60858	0.254
91432	0.621
6453	0.545
8103122	0.745
33282	0.930
46285	0.933
46284	0.977
82806	0.981
56776	1.028
47913	0.933
32952	0.974
45446	1.024
43353	0.977
56773	0.977
12549	0.625
5633	1.903
14916	0.408
541032	0.895
5541	2.399
97257	1.007
97224	1.054
102923	1.019
96868	1.039
96864	1.039
97234	1.051
97233	1.051
154062	1.040
97142	1.063
12699	0.444
36975	0.897
56778	0.944
43354	0.944
37779	0.897
