Compound Id	ChiPath [VP-3]
26325084	43.078
26325083	38.654
18019	15.523
8521	18.784
26325082	34.230
10449	26.545
61149	0.993
2056044	0.882
26325081	29.806
26824	13.273
8520	14.360
10451	22.121
2041618	N/A
6191	0.321
26325080	25.381
76894	N/A
16425	0.0
6153	0.0
10784857	N/A
38403	0.480
14021447	20.957
9256	0.247
23101	9.936
10675065	0.677
10652594	N/A
10696	17.697
62827	0.497
11434292	N/A
21106179	0.0
122090	10.272
11557190	16.533
9095782	0.771
12577	0.152
9286	0.190
61346	0.535
6190	0.536
6270	3.853
9484	0.0
6105	0.0
16841	0.495
4927801	32.901
109705	1.915
9088156	11.494
56144	1.178
23150	5.511
108106	26.321
78828	12.109
6128	0.0
10452	13.273
10606755	0.687
3631	0.830
69569	10.182
15413	3.659
66656	N/A
9411	0.507
454209	0.621
10733068	22.765
17619	N/A
13837650	0.643
13853215	0.893
9392	0.750
66567	1.104
18971812	1.103
66655	6.598
68328	7.684
13299573	0.681
56117	2.952
12161	3.0
107412	0.854
67414	19.740
13803	3.337
14441700	0.668
10756390	18.005
68224	19.041
61213	0.704
9254	0.825
9016	0.742
73583	0.926
14998	1.732
2018165	0.350
6148	0.0
69914	14.280
11671339	13.763
29040	0.767
67991	5.757
454215	0.594
62826	1.245
7626	0.544
59573	2.949
6156	0.0
10106	1.735
10801109	5.511
512621	N/A
12933	4.931
11996	0.577
13835836	0.803
9633	1.487
15789876	2.877
18688	0.888
12586	3.607
71433	1.837
68503	3.311
937	0.0
692	0.0
23208	0.0
291	0.0
274	0.0
6084	0.0
6132	0.0
7956	0.0
6094	0.0
11749	0.5
7555	0.5
6120	0.0
7712	0.707
6308	0.816
9646	0.0
10781	2.091
15802	1.832
17976	1.472
7767	0.957
7604	0.866
7010	1.394
6163	1.061
6340	1.333
7671	1.170
9377	0.987
8560	1.207
11094	1.135
11023	1.478
11055	1.0
10786	1.782
7619	0.943
10755	1.914
11551	1.732
349	1.457
11035	1.747
11104	1.321
10795	2.103
10445	1.021
8569	1.284
11841	0.902
7073	1.030
123860	1.069
7849	1.707
17558	1.635
13439	1.061
13402	3.0
6287	1.293
10227261	2.194
14840	1.957
13448	1.625
12220	1.784
13619	2.207
7890	2.457
11882	2.707
11883	2.957
10540	3.457
7929	4.457
11897	4.707
11899	4.957
12017	5.207
12072	5.457
11900	5.707
11901	5.957
11146	6.207
11902	6.457
10542	7.457
11906	8.457
7823	0.697
13835376	0.780
55130	0.821
6188	1.250
127750	0.780
14299946	16.681
30713	0.762
14694	0.758
99596	1.164
11849	0.846
7757	2.290
21106169	0.179
20545	3.922
10441	0.289
14672	0.612
7511	1.790
10446	0.450
7657	0.880
22453	1.301
6151	0.0
7509	1.540
7872	1.803
10433	0.866
55084	1.495
7875	2.303
2062437	0.970
7065	0.758
11992	0.656
7913	2.803
10325078	0.985
92731	1.483
14256731	2.154
3168	0.408
11153	0.0
29005	1.290
7472	0.942
11207996	1.129
7694	1.215
11833	0.702
16388	4.974
455420	1.452
62249	0.798
10420	1.040
9243	0.0
55188	1.404
7482	0.921
11716	1.3
29016	1.001
7670	1.272
7340	2.484
7747	0.620
7624	0.667
7627	0.402
8568	1.303
14846	1.962
11045	1.050
11228	0.471
10709	0.408
109838	0.636
7478	0.524
10765	0.471
13849665	2.521
7800	1.712
11148	0.0
11843	1.053
923	0.0
7475	0.759
12201	0.638
7515	0.756
29012	0.803
10797	1.138
11109	0.762
7538	1.462
7536	1.212
12972	2.118
61266	2.670
24142	3.012
14829	0.0
23055	0.935
13622	2.762
7463	0.594
10571	0.673
16180	2.512
13836549	1.156
7891	2.262
12446	0.677
55123	1.184
10614293	1.021
29025	1.512
11755	0.328
12635	2.012
7706	0.509
7761	0.881
11121	1.012
7713	0.493
12809	1.762
11230	0.632
7833	1.262
10492	0.498
13837190	0.236
13839109	0.737
7556	0.289
12012	0.934
8158	1.342
66675	20.25
7871	2.132
