ID,InchiCode
2,"InChI=1S/C6H4N2O5/c9-6-2-1-4(7(10)11)3-5(6)8(12)13/h1-3,9H"
5,"InChI=1S/C11H18N2O3.Na/c1-4-6-7(3)11(5-2)8(14)12-10(16)13-9(11)15;/h7H,4-6H2,1-3H3,(H2,12,13,14,15,16);/q;+1/p-1"
6,"InChI=1S/C11H18N2O3/c1-4-11(6-5-7(2)3)8(14)12-10(16)13-9(11)15/h7H,4-6H2,1-3H3,(H2,12,13,14,15,16)"
8,"InChI=1S/C6H2Cl4O/c7-2-1-3(8)6(11)5(10)4(2)9/h1,11H"
9,"InChI=1S/C7H7ClO/c1-5-4-6(9)2-3-7(5)8/h2-4,9H,1H3"
10,"InChI=1S/C10H12N2.ClH/c1-2-4-9(5-3-1)8-10-11-6-7-12-10;/h1-5H,6-8H2,(H,11,12);1H"
11,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3"
13,"InChI=1S/C12H11NO2/c1-13-12(14)15-11-8-4-6-9-5-2-3-7-10(9)11/h2-8H,1H3,(H,13,14)"
14,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"
15,"InChI=1S/2C10H14N2.H2O4S/c2*1-12-7-3-5-10(12)9-4-2-6-11-8-9;1-5(2,3)4/h2*2,4,6,8,10H,3,5,7H2,1H3;(H2,1,2,3,4)/t2*10-;/m00./s1"
16,"InChI=1S/C7H7NO2/c8-7(10)5-3-1-2-4-6(5)9/h1-4,9H,(H2,8,10)"
18,InChI=1S/C13H10O2/c14-10-11-6-8-13(9-7-11)15-12-4-2-1-3-5-12/h1-10H
19,"InChI=1S/CH4O/c1-2/h2H,1H3"
23,InChI=1S/C2H6OS/c1-4(2)3/h1-2H3
25,"InChI=1S/C13H6Cl6O2/c14-6-2-8(16)12(20)4(10(6)18)1-5-11(19)7(15)3-9(17)13(5)21/h2-3,20-21H,1H2"
26,"InChI=1S/C9H11NO/c1-2-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3"
28,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3"
29,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3"
31,"InChI=1S/C2H3Cl3/c1-2(3,4)5/h1H3"
32,InChI=1S/C2H3N/c1-2-3/h1H3
37,"InChI=1S/C6H12O/c1-5(7)6(2,3)4/h1-4H3"
38,"InChI=1S/C2HCl5/c3-1(4)2(5,6)7/h1H"
39,"InChI=1S/C6H14O/c1-4-6(3,7)5-2/h7H,4-5H2,1-3H3"
41,"InChI=1S/C8H12O/c1-2-8(9)6-4-3-5-7-8/h1,9H,3-7H2"
42,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3"
43,"InChI=1S/C3H6Cl2/c1-3(5)2-4/h3H,2H2,1H3"
44,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"
45,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3"
47,"InChI=1S/C2H3Cl3/c3-1-2(4)5/h2H,1H2"
48,InChI=1S/C2HCl3/c3-1-2(4)5/h1H
49,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3
50,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H
52,"InChI=1S/C11H16O/c1-4-11(2,3)9-5-7-10(12)8-6-9/h5-8,12H,4H2,1-3H3"
53,"InChI=1S/C7H4Cl4/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3,7H"
54,"InChI=1S/C12H10/c1-3-9-4-2-6-11-8-7-10(5-1)12(9)11/h1-6H,7-8H2"
56,"InChI=1S/C23H22O6/c1-11(2)16-8-14-15(28-16)6-5-12-22(24)21-13-7-18(25-3)19(26-4)9-17(13)27-10-20(21)29-23(12)14/h5-7,9,16,20-21H,1,8,10H2,2-4H3/t16-,20-,21+/m1/s1"
58,"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3"
59,"InChI=1S/C13H11NO2/c15-12-9-5-4-8-11(12)13(16)14-10-6-2-1-3-7-10/h1-9,15H,(H,14,16)"
60,InChI=1S/C4Cl6/c5-1(3(7)8)2(6)4(9)10
61,InChI=1S/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H
65,InChI=1S/C6H4ClNO2/c7-5-3-1-2-4-6(5)8(9)10/h1-4H
66,"InChI=1S/C6H5NO3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H"
67,"InChI=1S/C10H12N2O5/c1-3-6(2)8-4-7(11(14)15)5-9(10(8)13)12(16)17/h4-6,13H,3H2,1-2H3"
68,"InChI=1S/C7H6O2/c8-5-6-3-1-2-4-7(6)9/h1-5,9H"
72,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H
74,"InChI=1S/C11H17NO/c1-3-12(7-8-13)11-6-4-5-10(2)9-11/h4-6,9,13H,3,7-8H2,1-2H3"
75,"InChI=1S/C10H10O2/c1-8(11)7-10(12)9-5-3-2-4-6-9/h2-6H,7H2,1H3"
76,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3"
78,"InChI=1S/C7H6O3/c8-4-5-1-2-6(9)3-7(5)10/h1-4,9-10H"
79,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"
81,InChI=1S/C6H4Cl2/c7-5-3-1-2-4-6(5)8/h1-4H
84,"InChI=1S/C6H5ClO/c7-5-3-1-2-4-6(5)8/h1-4,8H"
85,"InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3"
86,"InChI=1S/C7H6Cl2/c1-5-2-3-6(8)7(9)4-5/h2-4H,1H3"
87,"InChI=1S/C6H5Cl2N/c7-5-2-1-4(9)3-6(5)8/h1-3H,9H2"
88,InChI=1S/C6H2Cl4/c7-3-1-4(8)6(10)2-5(3)9/h1-2H
91,"InChI=1S/C3H5Cl3/c4-1-3(6)2-5/h3H,1-2H2"
95,"InChI=1S/C13H10Cl2O2/c14-10-1-3-12(16)8(6-10)5-9-7-11(15)2-4-13(9)17/h1-4,6-7,16-17H,5H2"
96,"InChI=1S/C10H14O/c1-10(2,3)8-4-6-9(11)7-5-8/h4-7,11H,1-3H3"
97,"InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3"
99,"InChI=1S/C8H9NO/c1-6(10)7-3-2-4-8(9)5-7/h2-5H,9H2,1H3"
100,"InChI=1S/C7H7NO2/c1-6-3-2-4-7(5-6)8(9)10/h2-5H,1H3"
102,"InChI=1S/C6H6N2O2/c7-5-1-3-6(4-2-5)8(9)10/h1-4H,7H2"
103,"InChI=1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H"
104,"InChI=1S/C9H11NO/c1-10(2)9-5-3-8(7-11)4-6-9/h3-7H,1-2H3"
