ID,InchiCode
1,"InChI=1S/C2H5ClO/c3-1-2-4/h4H,1-2H2"
2,"InChI=1S/C2H4Cl2O/c3-2(4)1-5/h2,5H,1H2"
3,"InChI=1S/C2H3Cl3O/c3-2(4,5)1-6/h6H,1H2"
4,"InChI=1S/C3H7ClO/c1-3(5)2-4/h3,5H,2H2,1H3"
5,"InChI=1S/C3H6Cl2O/c4-1-3(6)2-5/h3,6H,1-2H2"
6,"InChI=1S/C5H11ClO/c1-5(2,3-6)4-7/h7H,3-4H2,1-2H3"
7,"InChI=1S/C3H7ClO2/c4-1-3(6)2-5/h3,5-6H,1-2H2"
8,"InChI=1S/C3H7ClO/c4-2-1-3-5/h5H,1-3H2"
9,"InChI=1S/C4H9ClO/c5-3-1-2-4-6/h6H,1-4H2"
10,"InChI=1S/C6H13ClO/c7-5-3-1-2-4-6-8/h8H,1-6H2"
11,"InChI=1S/C8H17ClO/c9-7-5-3-1-2-4-6-8-10/h10H,1-8H2"
12,"InChI=1S/C2H5BrO/c3-1-2-4/h4H,1-2H2"
13,"InChI=1S/C2H3Br3O/c3-2(4,5)1-6/h6H,1H2"
14,"InChI=1S/C3H7BrO/c1-3(5)2-4/h3,5H,2H2,1H3"
15,"InChI=1S/C3H6Br2O/c4-1-3(6)2-5/h3,6H,1-2H2"
16,"InChI=1S/C5H11BrO/c1-5(2,3-6)4-7/h7H,3-4H2,1-2H3"
17,"InChI=1S/C3H7BrO2/c4-1-3(6)2-5/h3,5-6H,1-2H2"
18,"InChI=1S/C3H7BrO/c4-2-1-3-5/h5H,1-3H2"
19,"InChI=1S/C6H13BrO/c7-5-3-1-2-4-6-8/h8H,1-6H2"
20,"InChI=1S/C8H17BrO/c9-7-5-3-1-2-4-6-8-10/h10H,1-8H2"
21,InChI=1S/C2H2ClN/c3-1-2-4/h1H2
22,InChI=1S/C2HCl2N/c3-2(4)1-5/h2H
23,"InChI=1S/C2Cl3N/c3-2(4,5)1-6"
24,"InChI=1S/C3H4ClN/c1-3(4)2-5/h3H,1H3/t3-/m0/s1"
25,InChI=1S/C3H4ClN/c4-2-1-3-5/h1-2H2
26,InChI=1S/C4H6ClN/c5-3-1-2-4-6/h1-3H2
27,InChI=1S/C5H8ClN/c6-4-2-1-3-5-7/h1-4H2
28,InChI=1S/C7H12ClN/c8-6-4-2-1-3-5-7-9/h1-6H2
29,InChI=1S/C2H2BrN/c3-1-2-4/h1H2
30,InChI=1S/C2HBr2N/c3-2(4)1-5/h2H
31,"InChI=1S/C3H4BrN/c1-3(4)2-5/h3H,1H3"
32,InChI=1S/C3H4BrN/c4-2-1-3-5/h1-2H2
33,InChI=1S/C4H6BrN/c5-3-1-2-4-6/h1-3H2
34,InChI=1S/C5H8BrN/c6-4-2-1-3-5-7/h1-4H2
35,InChI=1S/C7H12BrN/c8-6-4-2-1-3-5-7-9/h1-6H2
36,"InChI=1S/C5H11Br/c1-2-3-4-5-6/h2-5H2,1H3"
37,"InChI=1S/C6H13Br/c1-2-3-4-5-6-7/h2-6H2,1H3"
38,"InChI=1S/C7H15Br/c1-2-3-4-5-6-7-8/h2-7H2,1H3"
39,"InChI=1S/C8H17Br/c1-2-3-4-5-6-7-8-9/h2-8H2,1H3"
