ID,InchiCode
1,"InChI=1S/C5H4N4O/c10-5-3-1-8-9-4(3)6-2-7-5/h1-2H,(H2,6,7,8,9,10)"
2,"InChI=1S/C9H10N4O2/c14-9-6-4-12-13(7-2-1-3-15-7)8(6)10-5-11-9/h4-5,7H,1-3H2,(H,10,11,14)/t7-/m1/s1"
3,"InChI=1S/C9H13N5O/c10-8-6-4-13-14(7-2-1-3-15-7)9(6)12-5-11-8/h4-5,7-8H,1-3,10H2,(H,11,12)/t7-,8?/m1/s1"
4,"InChI=1S/C10H12N4O2S/c1-17-10-12-8-6(9(15)13-10)5-11-14(8)7-3-2-4-16-7/h5,7H,2-4H2,1H3,(H,12,13,15)/t7-/m1/s1"
5,"InChI=1S/C9H11N5O2/c10-9-12-7-5(8(15)13-9)4-11-14(7)6-2-1-3-16-6/h4,6H,1-3H2,(H3,10,12,13,15)/t6-/m1/s1"
6,"InChI=1S/C11H14N4O5S/c1-21-11-13-8-4(9(19)14-11)2-12-15(8)10-7(18)6(17)5(3-16)20-10/h2,5-7,10,16-18H,3H2,1H3,(H,13,14,19)/t5-,6+,7-,10-/m1/s1"
7,"InChI=1S/C10H13N5O5/c11-10-13-7-3(8(19)14-10)1-12-15(7)9-6(18)5(17)4(2-16)20-9/h1,4-6,9,16-18H,2H2,(H3,11,13,14,19)/t4-,5+,6-,9-/m1/s1"
8,"InChI=1S/C11H14N4O5S/c1-21-11-13-8-4(9(19)14-11)2-12-15(8)10-7(18)6(17)5(3-16)20-10/h2,5-7,10,16-18H,3H2,1H3,(H,13,14,19)/t5-,6-,7-,10-/m1/s1"
9,"InChI=1S/C10H13N5O5/c11-10-13-7-3(8(19)14-10)1-12-15(7)9-6(18)5(17)4(2-16)20-9/h1,4-6,9,16-18H,2H2,(H3,11,13,14,19)/t4-,5-,6-,9-/m1/s1"
10,"InChI=1S/C10H13N5O5/c11-10-13-7-3(8(19)14-10)1-12-15(7)9-6(18)5(17)4(2-16)20-9/h1,4-6,9,16-18H,2H2,(H3,11,13,14,19)/t4-,5-,6+,9-/m1/s1"
11,"InChI=1S/C31H31N5O5/c32-31-34-28-24(29(37)35-31)16-33-36(28)30-27(40-19-23-14-8-3-9-15-23)26(39-18-22-12-6-2-7-13-22)25(41-30)20-38-17-21-10-4-1-5-11-21/h1-16,25-27,30H,17-20H2,(H3,32,34,35,37)/t25-,26-,27+,30-/m1/s1"
12,"InChI=1S/C11H14N4O5S/c1-21-11-13-8-4(9(19)14-11)2-12-15(8)10-7(18)6(17)5(3-16)20-10/h2,5-7,10,16-18H,3H2,1H3,(H,13,14,19)/t5-,6-,7+,10+/m1/s1"
13,"InChI=1S/C10H13N5O5/c11-10-13-7-3(8(19)14-10)1-12-15(7)9-6(18)5(17)4(2-16)20-9/h1,4-6,9,16-18H,2H2,(H3,11,13,14,19)/t4-,5-,6+,9+/m1/s1"
14,"InChI=1S/C11H14N4O5S/c1-21-11-13-8-4(9(19)14-11)2-12-15(8)10-7(18)6(17)5(3-16)20-10/h2,5-7,10,16-18H,3H2,1H3,(H,13,14,19)/t5-,6+,7-,10+/m1/s1"
15,"InChI=1S/C10H13N5O5/c11-10-13-7-3(8(19)14-10)1-12-15(7)9-6(18)5(17)4(2-16)20-9/h1,4-6,9,16-18H,2H2,(H3,11,13,14,19)/t4-,5+,6-,9+/m1/s1"
16,"InChI=1S/C8H10N4O3/c13-1-2-15-5-12-7-6(3-11-12)8(14)10-4-9-7/h3-4,13H,1-2,5H2,(H,9,10,14)"
17,"InChI=1S/C8H11N5O2/c9-7-6-3-12-13(5-15-2-1-14)8(6)11-4-10-7/h3-4,14H,1-2,5H2,(H2,9,10,11)"
18,"InChI=1S/C15H14N4O4/c20-14-12-8-18-19(13(12)16-9-17-14)10-22-6-7-23-15(21)11-4-2-1-3-5-11/h1-5,8-9H,6-7,10H2,(H,16,17,20)"
19,"InChI=1S/C9H12N4O4/c14-2-6(3-15)17-5-13-8-7(1-12-13)9(16)11-4-10-8/h1,4,6,14-15H,2-3,5H2,(H,10,11,16)"
20,"InChI=1S/C9H13N5O3/c10-8-7-1-13-14(9(7)12-4-11-8)5-17-6(2-15)3-16/h1,4,6,15-16H,2-3,5H2,(H2,10,11,12)"
21,"InChI=1S/C9H13N5O3/c10-1-6(3-15)17-5-14-8-7(2-13-14)9(16)12-4-11-8/h2,4,6,15H,1,3,5,10H2,(H,11,12,16)"
22,"InChI=1S/C8H11N5O3/c9-8-11-6-5(7(15)12-8)3-10-13(6)4-16-2-1-14/h3,14H,1-2,4H2,(H3,9,11,12,15)"
23,"InChI=1S/C8H11N5O3/c9-6-5-3-10-13(4-16-2-1-14)7(5)12-8(15)11-6/h3,14H,1-2,4H2,(H3,9,11,12,15)"
24,"InChI=1S/C8H11N5O3/c9-8-11-6-5(7(15)12-8)10-3-13(6)4-16-2-1-14/h3,14H,1-2,4H2,(H3,9,11,12,15)"
25,"InChI=1S/C9H13N5O4/c10-9-12-7-6(8(17)13-9)11-3-14(7)4-18-5(1-15)2-16/h3,5,15-16H,1-2,4H2,(H3,10,12,13,17)"
26,"InChI=1S/C10H13N5O4/c11-10-6-4(12-2-13-10)5(14-15-6)9-8(18)7(17)3(1-16)19-9/h2-3,7-9,16-18H,1H2,(H,14,15)(H2,11,12,13)/t3-,7-,8-,9+/m0/s1"
27,"InChI=1S/C10H12N4O5/c15-1-3-7(16)8(17)9(19-3)5-4-6(14-13-5)10(18)12-2-11-4/h2-3,7-9,15-17H,1H2,(H,13,14)(H,11,12,18)/t3-,7-,8-,9+/m1/s1"
28,"InChI=1S/C11H13N3O5/c15-2-5-8(16)9(17)10(19-5)4-1-12-7-6(4)13-3-14-11(7)18/h1,3,5,8-10,12,15-17H,2H2,(H,13,14,18)/t5-,8-,9-,10+/m0/s1"
29,"InChI=1S/C11H14N4O5/c12-6-1-4-7(10(19)14-6)13-3-15(4)11-9(18)8(17)5(2-16)20-11/h1,3,5,8-9,11,16-18H,2H2,(H3,12,14,19)/t5-,8-,9-,11-/m1/s1"
30,"InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)/t4-,6-,7-,10-/m0/s1"
31,"InChI=1S/C5H4N4S/c10-5-3-1-8-9-4(3)6-2-7-5/h1-2H,(H2,6,7,8,9,10)"
32,"InChI=1S/C10H12N4O4S/c15-2-5-6(16)7(17)10(18-5)14-8-4(1-13-14)9(19)12-3-11-8/h1,3,5-7,10,15-17H,2H2,(H,11,12,19)/t5-,6-,7-,10-/m1/s1"
33,"InChI=1S/C9H11N5O5/c15-1-3-5(16)6(17)9(19-3)14-7-4(12-13-14)8(18)11-2-10-7/h2-3,5-6,9,15-17H,1H2,(H,10,11,18)/t3-,5-,6-,9-/m1/s1"
34,"InChI=1S/C11H12N2O5S/c14-1-5-7(15)8(16)9(18-5)4-2-19-10-6(4)12-3-13-11(10)17/h2-3,5,7-9,14-16H,1H2,(H,12,13,17)/t5-,7-,8-,9+/m1/s1"
35,"InChI=1S/C11H13N3O5/c15-3-6-7(16)8(17)11(19-6)14-2-1-5-9(14)12-4-13-10(5)18/h1-2,4,6-8,11,15-17H,3H2,(H,12,13,18)/t6-,7-,8-,11+/m1/s1"
